SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-13.665	-13.702	-13.660	-13.596	-13.659	-13.660	-13.596	-13.660	-13.554	-13.624	-13.624	-13.633	-13.659	-13.623	-13.560	-13.589	-13.519	-13.660	-13.625	-13.631	-13.554	-13.560	-13.560	-13.623	-13.631	-13.589	-13.625	-13.554	-13.625	-13.449	-13.561	-13.625	-140.785	-140.788	-140.785	-140.752	-140.787	-140.789	-140.752	-140.751	-140.783	-140.715	-140.715	-140.787	-140.787	-140.777	-140.718	-140.750	-140.716	-140.751	-140.751	-140.717	-140.752	-140.687	-140.687	-140.777	-140.751	-140.750	-140.743	-140.752	-140.752	-140.775	-140.745	-140.743	264.793	264.778	264.795	264.820	264.795	264.795	264.820	264.794	264.838	264.807	264.807	264.806	264.795	264.810	264.833	264.823	264.849	264.794	264.808	264.804	264.837	264.832	264.832	264.810	264.806	264.823	264.808	264.837	264.808	264.880	264.834	264.808	2016_7_19_16_58_53
FLQS30KBGRWV____	-13.712	-13.748	-13.678	-13.642	-13.677	-13.678	-13.642	-13.677	-13.572	-13.642	-13.642	-13.679	-13.677	-13.642	-13.607	-13.607	-13.538	-13.677	-13.643	-13.677	-13.572	-13.607	-13.607	-13.642	-13.677	-13.607	-13.642	-13.572	-13.643	-13.468	-13.607	-13.642	-140.716	-140.718	-140.715	-140.682	-140.717	-140.720	-140.682	-140.741	-140.714	-140.643	-140.643	-140.717	-140.717	-140.680	-140.674	-140.681	-140.646	-140.741	-140.681	-140.649	-140.680	-140.639	-140.639	-140.680	-140.682	-140.681	-140.648	-140.680	-140.682	-140.680	-140.654	-140.648	264.771	264.757	264.785	264.798	264.786	264.785	264.798	264.786	264.828	264.797	264.797	264.785	264.786	264.798	264.812	264.813	264.839	264.786	264.798	264.783	264.827	264.811	264.811	264.798	264.784	264.813	264.797	264.827	264.798	264.869	264.811	264.797	2016_7_19_16_58_53
FLQS30CWGRWV____	-13.713	-13.748	-13.677	-13.642	-13.678	-13.678	-13.642	-13.678	-13.574	-13.643	-13.643	-13.709	-13.678	-13.643	-13.607	-13.607	-13.539	-13.678	-13.643	-13.677	-13.573	-13.607	-13.607	-13.643	-13.678	-13.607	-13.641	-13.573	-13.643	-13.468	-13.607	-13.641	-140.788	-140.791	-140.816	-140.754	-140.790	-140.793	-140.754	-140.755	-140.788	-140.718	-140.718	-140.817	-140.790	-140.754	-140.723	-140.754	-140.675	-140.755	-140.755	-140.721	-140.754	-140.715	-140.715	-140.754	-140.715	-140.754	-140.748	-140.754	-140.756	-140.754	-140.727	-140.748	264.100	264.086	264.115	264.127	264.114	264.114	264.127	264.113	264.156	264.125	264.125	264.103	264.114	264.127	264.140	264.141	264.165	264.113	264.127	264.112	264.155	264.140	264.140	264.127	264.111	264.141	264.127	264.155	264.127	264.197	264.140	264.127	2016_7_19_16_58_53
FLQS30C7GRWV____	-13.583	-13.619	-13.579	-13.513	-13.549	-13.549	-13.513	-13.548	-13.473	-13.513	-13.513	-13.578	-13.549	-13.541	-13.478	-13.506	-13.438	-13.548	-13.543	-13.548	-13.472	-13.477	-13.477	-13.541	-13.548	-13.506	-13.513	-13.472	-13.514	-13.369	-13.478	-13.513	-140.669	-140.708	-140.769	-140.636	-140.705	-140.708	-140.636	-140.668	-140.729	-140.630	-140.630	-140.703	-140.705	-140.695	-140.636	-140.669	-140.635	-140.668	-140.697	-140.604	-140.669	-140.608	-140.608	-140.695	-140.637	-140.669	-140.634	-140.669	-140.669	-140.670	-140.640	-140.634	264.148	264.135	264.153	264.175	264.163	264.163	264.175	264.162	264.194	264.174	264.174	264.151	264.163	264.165	264.189	264.179	264.205	264.162	264.165	264.159	264.193	264.188	264.188	264.165	264.161	264.179	264.174	264.193	264.175	264.234	264.189	264.174	2016_7_19_16_58_53
FLQS29JFGRX5____	-13.780	-13.787	-13.777	-13.710	-13.747	-13.779	-13.710	-13.776	-13.643	-13.710	-13.710	-13.745	-13.747	-13.711	-13.676	-13.676	-13.607	-13.776	-13.712	-13.746	-13.641	-13.675	-13.675	-13.711	-13.745	-13.676	-13.710	-13.641	-13.712	-13.537	-13.645	-13.710	-140.696	-140.700	-140.728	-140.688	-140.700	-140.729	-140.688	-140.664	-140.666	-140.630	-140.630	-140.728	-140.700	-140.666	-140.628	-140.635	-140.632	-140.664	-140.667	-140.629	-140.666	-140.626	-140.626	-140.666	-140.688	-140.635	-140.631	-140.666	-140.689	-140.664	-140.631	-140.631	264.743	264.741	264.746	264.771	264.757	264.745	264.771	264.744	264.797	264.769	264.769	264.759	264.757	264.770	264.782	264.783	264.810	264.744	264.770	264.754	264.798	264.783	264.783	264.770	264.757	264.783	264.769	264.798	264.770	264.840	264.795	264.769	2016_7_19_16_58_53
FLQS22XEGRX2____	-13.635	-13.643	-13.601	-13.565	-13.601	-13.573	-13.565	-13.599	-13.497	-13.566	-13.566	-13.600	-13.601	-13.566	-13.531	-13.531	-13.463	-13.599	-13.566	-13.572	-13.496	-13.530	-13.530	-13.566	-13.601	-13.531	-13.564	-13.496	-13.567	-13.391	-13.531	-13.564	-140.777	-140.725	-140.726	-140.714	-140.750	-140.727	-140.714	-140.746	-140.746	-140.653	-140.653	-140.726	-140.750	-140.689	-140.678	-140.688	-140.656	-140.746	-140.691	-140.657	-140.690	-140.650	-140.650	-140.689	-140.712	-140.688	-140.682	-140.690	-140.712	-140.687	-140.682	-140.682	264.805	264.800	264.817	264.831	264.818	264.828	264.831	264.818	264.859	264.828	264.828	264.817	264.818	264.829	264.843	264.844	264.870	264.818	264.829	264.826	264.858	264.842	264.842	264.829	264.816	264.844	264.830	264.858	264.830	264.900	264.843	264.830	2016_7_19_16_58_54
FLQS22TQGRX2____	-13.537	-13.542	-13.472	-13.437	-13.502	-13.504	-13.437	-13.472	-13.367	-13.467	-13.467	-13.473	-13.502	-13.437	-13.402	-13.402	-13.333	-13.472	-13.467	-13.471	-13.396	-13.401	-13.401	-13.437	-13.472	-13.402	-13.437	-13.396	-13.438	-13.262	-13.402	-13.437	-140.931	-140.903	-140.903	-140.839	-140.903	-140.937	-140.839	-140.837	-140.899	-140.833	-140.833	-140.905	-140.903	-140.837	-140.831	-140.836	-140.803	-140.837	-140.868	-140.832	-140.898	-140.800	-140.800	-140.837	-140.839	-140.836	-140.833	-140.898	-140.869	-140.835	-140.809	-140.833	264.850	264.847	264.876	264.887	264.864	264.864	264.887	264.873	264.918	264.875	264.875	264.875	264.864	264.887	264.901	264.901	264.928	264.873	264.876	264.873	264.906	264.900	264.900	264.887	264.873	264.901	264.887	264.906	264.888	264.957	264.900	264.887	2016_7_19_16_58_54
FLQS21YXGRX2____	-13.847	-13.883	-13.813	-13.777	-13.812	-13.813	-13.777	-13.813	-13.707	-13.777	-13.777	-13.815	-13.812	-13.777	-13.741	-13.742	-13.673	-13.813	-13.778	-13.812	-13.739	-13.741	-13.741	-13.777	-13.812	-13.742	-13.778	-13.739	-13.778	-13.603	-13.742	-13.778	-140.718	-140.749	-140.720	-140.684	-140.747	-140.721	-140.684	-140.683	-140.715	-140.648	-140.648	-140.751	-140.747	-140.684	-140.650	-140.682	-140.650	-140.683	-140.714	-140.679	-140.683	-140.646	-140.646	-140.684	-140.685	-140.682	-140.649	-140.683	-140.685	-140.683	-140.653	-140.649	264.043	264.030	264.057	264.070	264.058	264.057	264.070	264.056	264.099	264.069	264.069	264.057	264.058	264.070	264.083	264.084	264.111	264.056	264.071	264.055	264.085	264.083	264.083	264.070	264.056	264.084	264.068	264.085	264.070	264.140	264.083	264.068	2016_7_19_16_58_54
FLQS2AVTGRX5____	-13.574	-13.610	-13.540	-13.504	-13.540	-13.540	-13.504	-13.540	-13.434	-13.504	-13.504	-13.539	-13.540	-13.504	-13.469	-13.469	-13.399	-13.540	-13.505	-13.540	-13.434	-13.469	-13.469	-13.504	-13.539	-13.469	-13.505	-13.434	-13.504	-13.330	-13.469	-13.505	-140.759	-140.757	-140.761	-140.723	-140.759	-140.760	-140.723	-140.724	-140.759	-140.690	-140.690	-140.760	-140.759	-140.724	-140.692	-140.721	-140.691	-140.724	-140.725	-140.689	-140.725	-140.654	-140.654	-140.724	-140.724	-140.721	-140.690	-140.725	-140.724	-140.724	-140.690	-140.690	264.155	264.140	264.169	264.182	264.169	264.168	264.182	264.167	264.211	264.180	264.180	264.169	264.169	264.181	264.195	264.196	264.223	264.167	264.181	264.166	264.210	264.193	264.193	264.181	264.168	264.196	264.180	264.210	264.182	264.252	264.194	264.180	2016_7_19_16_58_54
FLQS3087GRWV____	-13.404	-13.403	-13.328	-13.333	-13.369	-13.334	-13.333	-13.415	-13.267	-13.333	-13.333	-13.367	-13.369	-13.331	-13.300	-13.298	-13.233	-13.415	-13.381	-13.414	-13.264	-13.297	-13.297	-13.331	-13.369	-13.298	-13.295	-13.264	-13.337	-13.160	-13.260	-13.295	-140.865	-140.890	-140.872	-140.855	-140.893	-140.891	-140.855	-140.889	-140.864	-140.825	-140.825	-140.895	-140.893	-140.887	-140.822	-140.856	-140.828	-140.889	-140.893	-140.829	-140.861	-140.801	-140.801	-140.887	-140.855	-140.856	-140.827	-140.861	-140.852	-140.853	-140.826	-140.827	264.901	264.903	264.932	264.930	264.917	264.931	264.930	264.898	264.957	264.929	264.929	264.918	264.917	264.932	264.942	264.944	264.969	264.898	264.912	264.896	264.958	264.942	264.942	264.932	264.915	264.944	264.944	264.958	264.928	264.999	264.958	264.944	2016_7_19_16_58_54
