SN	Distance_X_LOGO_MainBoard_Corner1	Distance_X_LOGO_MainBoard_Corner2	Distance_X_LOGO_MainBoard_Corner3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Corner1	Distance_Y_LOGO_MainBoard_Corner2	Distance_Y_LOGO_MainBoard_Corner3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Corner1	Angle_MainBoard_Corner2	Angle_MainBoard_Corner3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-50.548	-50.548	-50.620	-50.584	-50.584	-50.685	-50.438	-50.511	-50.407	-50.651	-50.616	-50.582	-50.369	-50.617	-50.551	-50.398	-50.511	-50.445	-50.473	-50.585	-50.410	-50.514	-50.549	-50.513	-50.370	-50.548	-50.300	-50.615	-50.582	-50.552	-50.476	-50.479	129.960	129.888	129.918	129.854	129.888	129.999	129.999	130.034	129.962	129.925	129.960	129.924	130.001	129.889	129.919	129.967	129.997	130.067	130.034	129.994	129.998	130.101	129.925	130.030	129.967	130.101	130.135	130.068	130.104	129.853	130.031	130.140	111.389	111.399	111.423	111.418	111.413	111.435	111.341	111.364	111.334	111.434	111.415	111.407	111.314	111.426	111.396	111.330	111.369	111.334	111.349	111.398	111.330	111.355	111.394	111.365	111.320	111.368	111.268	111.399	111.380	111.406	111.351	111.336	2016_7_19_17_05_20
FLQS312SGRWV____	-50.320	-50.320	-50.391	-50.355	-50.356	-50.422	-50.210	-50.250	-50.179	-50.415	-50.352	-50.357	-50.141	-50.391	-50.320	-50.175	-50.285	-50.219	-50.248	-50.321	-50.180	-50.289	-50.324	-50.288	-50.142	-50.323	-50.070	-50.387	-50.320	-50.327	-50.250	-50.252	130.023	129.952	129.952	129.918	129.950	130.059	130.031	130.092	130.022	129.987	130.022	129.984	130.028	129.952	129.955	130.024	130.060	130.125	130.091	130.057	130.058	130.161	129.985	130.091	129.998	130.165	130.195	130.129	130.160	129.880	130.092	130.202	111.265	111.276	111.303	111.294	111.290	111.299	111.222	111.228	111.211	111.307	111.277	111.285	111.196	111.303	111.275	111.210	111.246	111.211	111.227	111.260	111.206	111.233	111.272	111.243	111.201	111.245	111.144	111.275	111.245	111.289	111.228	111.212	2016_7_19_17_05_20
FLQS31J6GRWY____	-50.488	-50.523	-50.558	-50.558	-50.561	-50.626	-50.376	-50.417	-50.343	-50.621	-50.557	-50.523	-50.304	-50.593	-50.487	-50.337	-50.490	-50.380	-50.414	-50.527	-50.344	-50.453	-50.523	-50.452	-50.305	-50.489	-50.238	-50.595	-50.524	-50.527	-50.416	-50.410	129.948	129.878	129.877	129.843	129.878	129.986	129.961	130.020	129.949	129.914	129.947	129.910	129.962	129.878	129.882	129.960	129.986	130.054	130.020	129.983	129.986	130.088	129.911	130.017	129.930	130.090	130.125	130.055	130.094	129.853	130.020	130.100	111.315	111.339	111.353	111.358	111.354	111.363	111.271	111.278	111.260	111.372	111.342	111.335	111.243	111.367	111.325	111.256	111.311	111.259	111.277	111.325	111.255	111.281	111.334	111.292	111.248	111.295	111.194	111.340	111.308	111.345	111.277	111.263	2016_7_19_17_05_07
FLQS31FWGRWY____	-50.476	-50.473	-50.542	-50.578	-50.508	-50.648	-50.368	-50.473	-50.396	-50.648	-50.543	-50.510	-50.333	-50.543	-50.473	-50.332	-50.440	-50.414	-50.403	-50.511	-50.376	-50.438	-50.476	-50.479	-50.337	-50.473	-50.223	-50.613	-50.508	-50.488	-50.403	-50.411	129.920	129.848	129.842	129.852	129.887	129.992	129.957	130.027	129.895	129.852	129.957	129.880	129.910	129.817	129.817	129.906	129.953	130.022	129.957	129.952	129.954	130.097	129.880	129.987	129.884	130.027	130.090	129.992	130.056	129.816	129.957	130.094	111.211	111.221	111.248	111.260	111.228	111.266	111.164	111.194	111.184	111.287	111.231	111.230	111.158	111.252	111.225	111.158	111.193	111.172	111.178	111.220	111.168	111.170	111.217	111.202	111.163	111.194	111.089	111.253	111.203	111.231	111.178	111.161	2016_7_19_17_05_07
FLQS31CRGRWY____	-50.765	-50.763	-50.862	-50.830	-50.832	-50.897	-50.687	-50.729	-50.659	-50.896	-50.862	-50.831	-50.585	-50.863	-50.795	-50.618	-50.761	-50.699	-50.720	-50.832	-50.662	-50.731	-50.799	-50.766	-50.621	-50.795	-50.548	-50.859	-50.795	-50.807	-50.726	-50.736	129.823	129.755	129.754	129.718	129.751	129.861	129.832	129.895	129.827	129.786	129.822	129.790	129.829	129.751	129.758	129.825	129.861	129.930	129.897	129.859	129.862	129.963	129.790	129.895	129.797	129.964	130.000	129.933	129.966	129.686	129.895	130.004	111.365	111.375	111.413	111.406	111.402	111.410	111.334	111.341	111.324	111.421	111.403	111.396	111.296	111.413	111.387	111.309	111.358	111.324	111.337	111.386	111.320	111.331	111.383	111.355	111.314	111.356	111.256	111.385	111.355	111.402	111.340	111.327	2016_7_19_17_05_07
FLQS319LGRWY____	-50.613	-50.613	-50.686	-50.647	-50.651	-50.712	-50.465	-50.538	-50.469	-50.710	-50.680	-50.647	-50.423	-50.682	-50.615	-50.459	-50.575	-50.507	-50.545	-50.652	-50.467	-50.577	-50.609	-50.575	-50.425	-50.612	-50.325	-50.680	-50.610	-50.613	-50.538	-50.503	129.960	129.887	129.889	129.855	129.887	129.999	129.999	130.031	129.961	129.928	129.961	129.921	129.965	129.889	129.892	129.961	129.999	130.066	130.032	129.995	129.998	130.098	129.923	130.029	129.937	130.103	130.132	130.067	130.099	129.820	130.031	130.143	111.349	111.360	111.388	111.378	111.374	111.381	111.287	111.310	111.294	111.391	111.375	111.368	111.276	111.386	111.360	111.290	111.329	111.293	111.312	111.359	111.287	111.315	111.353	111.324	111.280	111.327	111.213	111.359	111.327	111.370	111.310	111.280	2016_7_19_17_05_07
FLQS319HGRWY____	-50.343	-50.342	-50.410	-50.415	-50.377	-50.443	-50.230	-50.307	-50.199	-50.477	-50.410	-50.377	-50.164	-50.412	-50.340	-50.193	-50.305	-50.240	-50.308	-50.380	-50.239	-50.309	-50.379	-50.309	-50.162	-50.342	-50.093	-50.446	-50.379	-50.353	-50.307	-50.312	130.053	129.981	129.982	129.946	129.981	130.089	130.094	130.123	130.085	130.015	130.051	130.015	130.095	129.980	129.985	130.094	130.087	130.156	130.126	130.085	130.091	130.191	130.019	130.121	130.061	130.192	130.260	130.160	130.194	129.947	130.125	130.231	111.070	111.081	111.106	111.114	111.094	111.103	111.021	111.046	111.010	111.127	111.096	111.089	110.995	111.107	111.079	111.007	111.051	111.015	111.046	111.080	111.025	111.037	111.089	111.047	111.000	111.049	110.944	111.094	111.063	111.090	111.046	111.032	2016_7_19_17_05_07
FLQS317CGRWY____	-50.395	-50.395	-50.459	-50.429	-50.429	-50.491	-50.282	-50.324	-50.254	-50.499	-50.459	-50.431	-50.212	-50.461	-50.404	-50.247	-50.355	-50.296	-50.319	-50.426	-50.257	-50.363	-50.397	-50.362	-50.218	-50.404	-50.141	-50.509	-50.390	-50.408	-50.321	-50.332	129.818	129.747	129.715	129.680	129.744	129.826	129.781	129.854	129.818	129.785	129.784	129.781	129.777	129.749	129.745	129.772	129.821	129.922	129.857	129.817	129.820	129.957	129.781	129.889	129.749	129.955	129.990	129.881	129.921	129.682	129.853	129.961	111.215	111.225	111.255	111.249	111.239	111.250	111.177	111.182	111.161	111.259	111.244	111.234	111.151	111.250	111.229	111.165	111.199	111.161	111.180	111.227	111.161	111.182	111.221	111.191	111.157	111.198	111.092	111.249	111.198	111.240	111.181	111.169	2016_7_19_17_05_07
FLQS3160GRWY____	-50.669	-50.744	-50.744	-50.704	-50.709	-50.770	-50.558	-50.604	-50.534	-50.815	-50.744	-50.709	-50.499	-50.737	-50.674	-50.523	-50.633	-50.569	-50.604	-50.706	-50.534	-50.639	-50.674	-50.639	-50.490	-50.674	-50.429	-50.744	-50.667	-50.674	-50.604	-50.598	129.796	129.756	129.756	129.688	129.756	129.907	129.794	129.896	129.826	129.752	129.826	129.791	129.826	129.760	129.756	129.783	129.830	129.931	129.896	129.828	129.861	129.966	129.791	129.896	129.759	129.966	130.001	129.931	129.929	129.691	129.896	129.971	111.181	111.216	111.216	111.211	111.203	111.204	111.140	111.142	111.125	111.244	111.206	111.198	111.112	111.213	111.190	111.128	111.163	111.123	111.142	111.191	111.120	111.145	111.184	111.155	111.118	111.158	111.059	111.190	111.161	111.199	111.142	111.128	2016_7_19_17_05_08
FLQS3126GRWV____	-50.675	-50.674	-50.744	-50.706	-50.709	-50.771	-50.560	-50.600	-50.539	-50.778	-50.737	-50.711	-50.488	-50.741	-50.673	-50.525	-50.635	-50.568	-50.604	-50.710	-50.539	-50.636	-50.675	-50.638	-50.491	-50.679	-50.422	-50.737	-50.669	-50.681	-50.600	-50.603	129.877	129.804	129.805	129.736	129.801	129.880	129.838	129.912	129.870	129.842	129.840	129.838	129.834	129.808	129.807	129.867	129.879	129.982	129.947	129.912	129.905	130.015	129.839	129.945	129.807	130.010	130.048	129.942	129.977	129.738	129.946	130.021	111.510	111.520	111.547	111.543	111.534	111.546	111.471	111.476	111.459	111.554	111.539	111.529	111.444	111.545	111.519	111.454	111.494	111.453	111.472	111.518	111.454	111.474	111.515	111.485	111.450	111.491	111.387	111.524	111.493	111.533	111.471	111.461	2016_7_19_17_05_08
FLQS3115GRWV____	-50.118	-50.116	-50.184	-50.147	-50.149	-50.213	-50.002	-50.046	-49.975	-50.213	-50.180	-50.151	-49.933	-50.181	-50.114	-49.971	-50.079	-50.015	-50.060	-50.149	-49.981	-50.080	-50.117	-50.081	-49.939	-50.111	-49.863	-50.200	-50.113	-50.125	-50.044	-50.049	130.035	129.963	129.962	129.931	129.959	130.072	130.036	130.106	130.035	130.000	130.034	129.998	130.035	129.964	129.965	130.026	130.073	130.140	130.097	130.070	130.070	130.176	129.999	130.106	130.004	130.176	130.208	130.132	130.171	129.899	130.104	130.178	111.051	111.061	111.087	111.078	111.075	111.082	111.007	111.013	110.996	111.093	111.075	111.069	110.980	111.086	111.060	110.996	111.031	110.996	111.020	111.058	110.994	111.016	111.056	111.027	110.987	111.028	110.928	111.068	111.029	111.074	111.013	111.004	2016_7_19_17_05_08
FLQS310RGRWV____	-50.551	-50.553	-50.619	-50.586	-50.587	-50.651	-50.437	-50.480	-50.409	-50.650	-50.618	-50.587	-50.367	-50.620	-50.552	-50.397	-50.517	-50.447	-50.481	-50.586	-50.409	-50.515	-50.552	-50.514	-50.369	-50.549	-50.306	-50.618	-50.547	-50.553	-50.482	-50.479	129.898	129.828	129.828	129.790	129.828	129.934	129.909	129.969	129.898	129.861	129.898	129.861	129.941	129.826	129.829	129.907	129.934	130.003	129.969	129.935	129.934	130.038	129.861	129.968	129.905	130.041	130.070	130.003	130.039	129.757	129.969	130.080	111.191	111.202	111.227	111.220	111.215	111.224	111.145	111.153	111.136	111.234	111.216	111.210	111.114	111.228	111.201	111.131	111.172	111.135	111.153	111.199	111.131	111.156	111.197	111.166	111.120	111.169	111.071	111.201	111.168	111.213	111.154	111.136	2016_7_19_17_05_08
FLQS3106GRWV____	-50.411	-50.410	-50.484	-50.447	-50.446	-50.510	-50.296	-50.338	-50.268	-50.545	-50.479	-50.446	-50.224	-50.479	-50.412	-50.256	-50.373	-50.339	-50.340	-50.445	-50.271	-50.374	-50.410	-50.406	-50.228	-50.405	-50.158	-50.476	-50.439	-50.415	-50.337	-50.342	129.969	129.898	129.897	129.863	129.895	130.007	129.970	130.039	129.969	129.935	129.971	129.932	129.971	129.898	129.898	129.966	130.009	130.074	130.041	130.006	130.004	130.108	129.932	130.039	129.940	130.080	130.142	130.078	130.108	129.830	130.038	130.115	110.989	110.999	111.028	111.019	111.014	111.022	110.945	110.951	110.934	111.045	111.015	111.008	110.917	111.026	111.000	110.930	110.969	110.946	110.951	110.997	110.930	110.954	110.994	110.977	110.923	110.970	110.867	110.998	110.979	111.011	110.951	110.941	2016_7_19_17_05_08
FLQS30ZQGRWV____	-50.604	-50.602	-50.707	-50.637	-50.675	-50.704	-50.494	-50.531	-50.460	-50.738	-50.671	-50.636	-50.423	-50.673	-50.641	-50.459	-50.567	-50.538	-50.532	-50.640	-50.462	-50.570	-50.601	-50.571	-50.425	-50.640	-50.389	-50.669	-50.602	-50.613	-50.529	-50.538	129.920	129.849	129.850	129.814	129.848	129.956	129.921	129.990	129.919	129.885	129.920	129.916	129.918	129.849	129.852	129.914	129.956	130.024	129.991	129.953	129.956	130.060	129.885	129.989	129.891	130.092	130.127	130.027	130.055	129.814	129.989	130.094	111.214	111.224	111.264	111.242	111.252	111.247	111.172	111.176	111.159	111.271	111.240	111.227	111.145	111.251	111.238	111.159	111.194	111.173	111.176	111.223	111.154	111.180	111.218	111.191	111.150	111.202	111.101	111.223	111.193	111.233	111.175	111.163	2016_7_19_17_05_08
FLQS30YUGRWV____	-50.471	-50.468	-50.539	-50.501	-50.503	-50.605	-50.361	-50.399	-50.327	-50.605	-50.537	-50.504	-50.290	-50.537	-50.504	-50.324	-50.431	-50.370	-50.396	-50.505	-50.334	-50.438	-50.472	-50.438	-50.297	-50.509	-50.254	-50.537	-50.468	-50.478	-50.399	-50.403	129.982	129.911	129.913	129.877	129.908	130.019	129.983	130.054	129.983	129.945	129.963	129.944	129.981	129.911	129.913	129.974	130.020	130.086	130.052	130.016	130.018	130.121	129.945	130.052	129.950	130.120	130.155	130.068	130.118	129.841	130.052	130.125	111.115	111.124	111.151	111.142	111.138	111.161	111.073	111.077	111.060	111.172	111.143	111.133	111.046	111.151	111.138	111.060	111.094	111.061	111.076	111.123	111.057	111.082	111.121	111.092	111.053	111.109	111.006	111.127	111.094	111.139	111.077	111.068	2016_7_19_17_05_08
FLQS30X6GRWY____	-50.356	-50.357	-50.420	-50.390	-50.426	-50.449	-50.242	-50.317	-50.212	-50.486	-50.423	-50.392	-50.171	-50.426	-50.393	-50.205	-50.315	-50.251	-50.284	-50.391	-50.213	-50.321	-50.357	-50.320	-50.174	-50.389	-50.105	-50.423	-50.385	-50.391	-50.320	-50.282	130.074	130.002	129.973	129.969	130.006	130.080	130.082	130.113	130.075	130.039	130.075	130.035	130.080	130.003	130.005	130.079	130.080	130.180	130.145	130.079	130.110	130.213	130.038	130.144	130.049	130.217	130.248	130.179	130.182	129.899	130.146	130.224	111.262	111.273	111.301	111.290	111.299	111.296	111.217	111.241	111.206	111.317	111.287	111.281	111.190	111.299	111.286	111.203	111.245	111.206	111.223	111.274	111.202	111.228	111.267	111.237	111.196	111.253	111.140	111.272	111.257	111.301	111.237	111.211	2016_7_19_17_05_08
