SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30S7GRWV____	-23.141	-23.034	-23.076	-23.108	-23.213	-23.176	-23.140	-23.132	-23.170	-23.105	-23.140	-23.140	-23.071	-23.069	-23.069	-23.069	-23.104	-23.137	-23.101	-23.070	-23.140	-23.106	-23.140	-23.139	-23.073	-23.108	-23.106	-23.141	-23.002	-23.035	-23.036	-23.070	-138.254	-138.345	-138.394	-138.254	-138.430	-138.395	-138.361	-138.380	-138.363	-138.324	-138.293	-138.282	-138.328	-138.325	-138.293	-138.293	-138.253	-138.292	-138.293	-138.280	-138.282	-138.221	-138.282	-138.184	-138.220	-138.261	-138.292	-138.183	-138.257	-138.293	-138.223	-138.289	260.157	260.206	260.193	260.170	260.140	260.152	260.164	260.169	260.152	260.176	260.160	260.159	260.190	260.190	260.188	260.188	260.172	260.161	260.175	260.187	260.159	260.169	260.159	260.153	260.182	260.171	260.174	260.152	260.213	260.202	260.197	260.188	2016_7_19_16_58_23
FLQS30RRGRWV____	-23.287	-23.179	-23.247	-23.288	-23.357	-23.349	-23.285	-23.250	-23.285	-23.250	-23.253	-23.288	-23.216	-23.214	-23.215	-23.215	-23.242	-23.250	-23.215	-23.216	-23.288	-23.250	-23.288	-23.253	-23.218	-23.254	-23.251	-23.280	-23.182	-23.182	-23.180	-23.215	-138.376	-138.466	-138.515	-138.337	-138.551	-138.508	-138.476	-138.473	-138.480	-138.443	-138.408	-138.373	-138.445	-138.444	-138.405	-138.405	-138.375	-138.405	-138.410	-138.370	-138.373	-138.337	-138.373	-138.306	-138.341	-138.373	-138.412	-138.306	-138.371	-138.406	-138.336	-138.408	260.102	260.152	260.128	260.099	260.086	260.086	260.110	260.124	260.110	260.122	260.118	260.101	260.136	260.136	260.133	260.133	260.120	260.119	260.133	260.130	260.101	260.114	260.101	260.111	260.128	260.115	260.119	260.100	260.144	260.147	260.142	260.133	2016_7_19_16_58_23
FLQS30R2GRWV____	-23.765	-23.658	-23.727	-23.736	-23.887	-23.870	-23.768	-23.731	-23.768	-23.732	-23.736	-23.835	-23.697	-23.697	-23.697	-23.697	-23.698	-23.732	-23.696	-23.698	-23.835	-23.732	-23.835	-23.732	-23.696	-23.735	-23.734	-23.730	-23.664	-23.664	-23.662	-23.696	-138.390	-138.460	-138.508	-138.330	-138.558	-138.530	-138.473	-138.472	-138.489	-138.450	-138.407	-138.390	-138.455	-138.451	-138.404	-138.404	-138.369	-138.405	-138.420	-138.368	-138.390	-138.332	-138.390	-138.299	-138.335	-138.372	-138.418	-138.320	-138.369	-138.406	-138.335	-138.415	259.902	259.950	259.926	259.910	259.865	259.870	259.907	259.922	259.908	259.920	259.915	259.874	259.934	259.934	259.931	259.931	259.928	259.917	259.932	259.928	259.874	259.911	259.874	259.909	259.926	259.913	259.917	259.911	259.942	259.944	259.940	259.932	2016_7_19_16_58_23
FLQS30QXGRWV____	-23.141	-23.028	-23.073	-23.101	-23.207	-23.172	-23.138	-23.099	-23.136	-23.102	-23.107	-23.169	-23.065	-23.066	-23.067	-23.067	-23.067	-23.102	-23.096	-23.068	-23.169	-23.103	-23.169	-23.102	-23.066	-23.106	-23.103	-23.102	-23.033	-23.031	-23.032	-23.066	-138.314	-138.434	-138.456	-138.314	-138.499	-138.453	-138.419	-138.420	-138.463	-138.393	-138.356	-138.344	-138.427	-138.425	-138.352	-138.352	-138.314	-138.353	-138.364	-138.317	-138.344	-138.281	-138.344	-138.245	-138.281	-138.322	-138.363	-138.244	-138.315	-138.352	-138.281	-138.360	260.165	260.219	260.202	260.181	260.151	260.162	260.173	260.189	260.177	260.186	260.182	260.156	260.203	260.202	260.197	260.197	260.195	260.183	260.186	260.195	260.156	260.178	260.156	260.176	260.193	260.179	260.183	260.176	260.209	260.212	260.207	260.198	2016_7_19_16_58_23
FLQS30QPGRWV____	-23.476	-23.364	-23.400	-23.439	-23.543	-23.506	-23.469	-23.434	-23.472	-23.436	-23.439	-23.473	-23.402	-23.401	-23.402	-23.402	-23.402	-23.436	-23.402	-23.402	-23.473	-23.435	-23.473	-23.433	-23.399	-23.440	-23.438	-23.439	-23.367	-23.338	-23.335	-23.401	-138.323	-138.447	-138.500	-138.323	-138.542	-138.494	-138.462	-138.459	-138.474	-138.437	-138.396	-138.359	-138.441	-138.439	-138.369	-138.369	-138.324	-138.392	-138.407	-138.355	-138.359	-138.326	-138.359	-138.291	-138.326	-138.338	-138.406	-138.252	-138.356	-138.395	-138.324	-138.404	260.027	260.080	260.069	260.041	260.015	260.026	260.039	260.053	260.038	260.050	260.047	260.030	260.064	260.065	260.059	260.059	260.056	260.047	260.062	260.059	260.030	260.043	260.030	260.042	260.058	260.042	260.047	260.037	260.073	260.087	260.083	260.062	2016_7_19_16_58_24
FLQS30QMGRWV____	-23.359	-23.285	-23.311	-23.357	-23.464	-23.425	-23.388	-23.354	-23.392	-23.326	-23.358	-23.392	-23.292	-23.289	-23.291	-23.291	-23.322	-23.327	-23.290	-23.292	-23.392	-23.326	-23.392	-23.331	-23.294	-23.327	-23.324	-23.359	-23.286	-23.257	-23.285	-23.289	-138.382	-138.503	-138.557	-138.382	-138.572	-138.524	-138.490	-138.490	-138.504	-138.467	-138.425	-138.390	-138.469	-138.495	-138.423	-138.423	-138.384	-138.423	-138.433	-138.387	-138.390	-138.351	-138.390	-138.349	-138.350	-138.392	-138.434	-138.313	-138.387	-138.424	-138.353	-138.431	260.074	260.111	260.105	260.074	260.044	260.057	260.069	260.083	260.069	260.093	260.077	260.061	260.107	260.110	260.104	260.104	260.089	260.089	260.105	260.101	260.061	260.085	260.061	260.083	260.097	260.087	260.091	260.069	260.103	260.117	260.101	260.105	2016_7_19_16_58_24
FLQS30Q9GRWY____	-23.259	-23.156	-23.194	-23.223	-23.334	-23.296	-23.259	-23.225	-23.262	-23.226	-23.230	-23.264	-23.192	-23.191	-23.192	-23.192	-23.192	-23.226	-23.191	-23.192	-23.264	-23.227	-23.264	-23.225	-23.188	-23.230	-23.228	-23.225	-23.126	-23.157	-23.155	-23.191	-138.442	-138.529	-138.581	-138.441	-138.621	-138.574	-138.541	-138.539	-138.553	-138.514	-138.476	-138.440	-138.519	-138.515	-138.475	-138.475	-138.440	-138.472	-138.483	-138.436	-138.440	-138.404	-138.440	-138.372	-138.406	-138.443	-138.484	-138.371	-138.437	-138.473	-138.402	-138.480	260.122	260.169	260.157	260.136	260.104	260.116	260.129	260.142	260.128	260.140	260.136	260.120	260.154	260.154	260.151	260.151	260.149	260.137	260.152	260.149	260.120	260.132	260.120	260.131	260.148	260.134	260.137	260.131	260.175	260.165	260.161	260.152	2016_7_19_16_58_24
FLQS30Q9GRWV____	-23.008	-22.896	-22.970	-22.971	-23.079	-23.077	-23.012	-22.975	-23.010	-23.005	-23.004	-23.040	-22.939	-22.939	-22.972	-22.972	-22.939	-23.005	-22.939	-22.973	-23.040	-23.008	-23.040	-23.004	-22.938	-23.006	-23.005	-22.974	-22.939	-22.937	-22.908	-22.939	-138.246	-138.339	-138.385	-138.246	-138.424	-138.385	-138.352	-138.348	-138.353	-138.318	-138.309	-138.273	-138.319	-138.316	-138.306	-138.306	-138.246	-138.305	-138.284	-138.245	-138.273	-138.210	-138.273	-138.176	-138.212	-138.246	-138.285	-138.176	-138.246	-138.280	-138.212	-138.281	260.222	260.273	260.246	260.237	260.205	260.203	260.227	260.242	260.228	260.228	260.227	260.211	260.254	260.254	260.240	260.240	260.250	260.227	260.252	260.236	260.211	260.219	260.211	260.219	260.248	260.223	260.226	260.231	260.250	260.252	260.260	260.252	2016_7_19_16_58_24
FLQS30Q3GRWV____	-23.205	-23.083	-23.127	-23.163	-23.266	-23.234	-23.197	-23.162	-23.197	-23.160	-23.164	-23.199	-23.125	-23.125	-23.127	-23.127	-23.121	-23.161	-23.126	-23.128	-23.199	-23.165	-23.199	-23.160	-23.122	-23.164	-23.161	-23.164	-23.094	-23.092	-23.095	-23.126	-138.192	-138.323	-138.373	-138.193	-138.379	-138.345	-138.311	-138.306	-138.338	-138.301	-138.239	-138.205	-138.304	-138.302	-138.239	-138.239	-138.232	-138.238	-138.267	-138.206	-138.205	-138.169	-138.205	-138.125	-138.200	-138.204	-138.271	-138.121	-138.205	-138.263	-138.170	-138.267	260.127	260.185	260.170	260.144	260.115	260.126	260.138	260.152	260.140	260.152	260.147	260.130	260.167	260.166	260.161	260.161	260.163	260.148	260.164	260.159	260.130	260.142	260.130	260.141	260.161	260.144	260.150	260.139	260.173	260.177	260.170	260.164	2016_7_19_16_58_24
FLQS30Q2GRWV____	-23.274	-23.166	-23.207	-23.236	-23.346	-23.310	-23.273	-23.237	-23.275	-23.239	-23.243	-23.277	-23.205	-23.204	-23.204	-23.204	-23.204	-23.239	-23.205	-23.205	-23.277	-23.240	-23.277	-23.239	-23.204	-23.243	-23.240	-23.238	-23.137	-23.170	-23.169	-23.205	-138.241	-138.335	-138.382	-138.241	-138.428	-138.380	-138.347	-138.345	-138.360	-138.320	-138.281	-138.246	-138.326	-138.352	-138.278	-138.278	-138.241	-138.279	-138.291	-138.243	-138.246	-138.207	-138.246	-138.171	-138.207	-138.247	-138.290	-138.171	-138.242	-138.279	-138.208	-138.288	260.102	260.152	260.139	260.118	260.086	260.097	260.110	260.124	260.110	260.122	260.118	260.102	260.136	260.138	260.133	260.133	260.130	260.119	260.134	260.130	260.102	260.114	260.102	260.112	260.128	260.115	260.119	260.112	260.158	260.147	260.142	260.133	2016_7_19_16_58_24
FLQS30PHGRWY____	-23.189	-23.084	-23.121	-23.160	-23.259	-23.223	-23.189	-23.154	-23.189	-23.154	-23.159	-23.193	-23.118	-23.118	-23.120	-23.120	-23.120	-23.155	-23.119	-23.121	-23.193	-23.124	-23.193	-23.157	-23.120	-23.158	-23.157	-23.156	-23.056	-23.056	-23.054	-23.119	-138.376	-138.467	-138.516	-138.338	-138.552	-138.511	-138.476	-138.473	-138.483	-138.445	-138.409	-138.374	-138.446	-138.446	-138.406	-138.406	-138.376	-138.406	-138.411	-138.371	-138.374	-138.336	-138.374	-138.308	-138.342	-138.374	-138.416	-138.307	-138.372	-138.408	-138.337	-138.410	260.150	260.198	260.187	260.159	260.133	260.145	260.157	260.171	260.157	260.169	260.164	260.148	260.183	260.183	260.180	260.180	260.178	260.165	260.180	260.177	260.148	260.173	260.148	260.158	260.175	260.162	260.165	260.158	260.203	260.206	260.201	260.180	2016_7_19_16_58_24
FLQS30NWGRWV____	-23.263	-23.148	-23.187	-23.225	-23.327	-23.293	-23.259	-23.221	-23.258	-23.223	-23.228	-23.228	-23.156	-23.187	-23.187	-23.187	-23.184	-23.222	-23.154	-23.155	-23.228	-23.191	-23.228	-23.196	-23.159	-23.228	-23.225	-23.228	-23.154	-23.122	-23.121	-23.153	-138.323	-138.446	-138.502	-138.323	-138.500	-138.466	-138.431	-138.427	-138.429	-138.392	-138.363	-138.329	-138.393	-138.392	-138.362	-138.362	-138.361	-138.361	-138.357	-138.328	-138.329	-138.292	-138.329	-138.254	-138.289	-138.329	-138.361	-138.253	-138.329	-138.363	-138.293	-138.356	260.116	260.171	260.159	260.131	260.103	260.114	260.125	260.140	260.126	260.137	260.133	260.131	260.164	260.152	260.150	260.150	260.151	260.135	260.163	260.160	260.131	260.143	260.131	260.139	260.156	260.131	260.134	260.126	260.161	260.176	260.171	260.163	2016_7_19_16_58_25
FLQS30MRGRWY____	-23.318	-23.212	-23.250	-23.288	-23.392	-23.356	-23.320	-23.285	-23.322	-23.286	-23.289	-23.324	-23.221	-23.251	-23.219	-23.219	-23.252	-23.284	-23.220	-23.251	-23.324	-23.254	-23.324	-23.258	-23.220	-23.310	-23.288	-23.289	-23.217	-23.215	-23.215	-23.219	-138.427	-138.512	-138.566	-138.389	-138.573	-138.532	-138.499	-138.498	-138.535	-138.494	-138.460	-138.422	-138.504	-138.496	-138.458	-138.458	-138.390	-138.453	-138.438	-138.395	-138.422	-138.359	-138.422	-138.360	-138.357	-138.460	-138.437	-138.319	-138.394	-138.457	-138.387	-138.433	260.097	260.146	260.134	260.107	260.077	260.089	260.101	260.115	260.103	260.115	260.111	260.095	260.142	260.129	260.139	260.139	260.121	260.113	260.138	260.122	260.095	260.118	260.095	260.117	260.132	260.103	260.110	260.102	260.136	260.141	260.136	260.138	2016_7_19_16_58_25
FLQS30MKGRWV____	-23.311	-23.172	-23.242	-23.252	-23.357	-23.321	-23.287	-23.248	-23.283	-23.281	-23.286	-23.321	-23.245	-23.214	-23.246	-23.246	-23.247	-23.281	-23.246	-23.216	-23.321	-23.283	-23.321	-23.283	-23.215	-23.286	-23.283	-23.285	-23.183	-23.181	-23.214	-23.215	-138.433	-138.520	-138.573	-138.397	-138.576	-138.541	-138.507	-138.507	-138.537	-138.471	-138.441	-138.406	-138.502	-138.470	-138.439	-138.439	-138.397	-138.439	-138.441	-138.404	-138.406	-138.368	-138.406	-138.328	-138.363	-138.406	-138.440	-138.326	-138.403	-138.439	-138.369	-138.435	260.104	260.166	260.142	260.126	260.096	260.108	260.119	260.135	260.123	260.119	260.115	260.099	260.136	260.146	260.131	260.131	260.128	260.117	260.131	260.141	260.099	260.111	260.099	260.109	260.138	260.113	260.116	260.108	260.154	260.157	260.139	260.143	2016_7_19_16_58_25
FLQS30MJGRWV____	-23.133	-23.025	-23.066	-23.098	-23.207	-23.197	-23.133	-23.097	-23.134	-23.099	-23.103	-23.168	-23.063	-23.064	-23.065	-23.065	-23.067	-23.099	-23.064	-23.096	-23.168	-23.099	-23.168	-23.100	-23.062	-23.103	-23.101	-23.098	-23.031	-23.031	-23.029	-23.065	-138.443	-138.533	-138.583	-138.443	-138.620	-138.574	-138.542	-138.541	-138.550	-138.512	-138.476	-138.440	-138.517	-138.513	-138.476	-138.476	-138.442	-138.473	-138.483	-138.439	-138.440	-138.405	-138.440	-138.375	-138.409	-138.444	-138.453	-138.374	-138.438	-138.474	-138.403	-138.478	260.177	260.226	260.213	260.191	260.159	260.160	260.183	260.198	260.184	260.195	260.191	260.162	260.210	260.209	260.206	260.206	260.204	260.193	260.207	260.192	260.162	260.188	260.162	260.186	260.203	260.189	260.191	260.186	260.218	260.220	260.216	260.207	2016_7_19_16_58_25
FLQS30MEGRWV____	-23.814	-23.675	-23.744	-23.778	-23.884	-23.883	-23.813	-23.745	-23.816	-23.748	-23.785	-23.820	-23.711	-23.746	-23.713	-23.713	-23.742	-23.778	-23.710	-23.744	-23.820	-23.779	-23.820	-23.780	-23.719	-23.785	-23.800	-23.782	-23.710	-23.679	-23.709	-23.747	-138.443	-138.535	-138.583	-138.444	-138.620	-138.576	-138.543	-138.544	-138.555	-138.514	-138.479	-138.443	-138.522	-138.517	-138.476	-138.476	-138.444	-138.476	-138.487	-138.440	-138.443	-138.404	-138.443	-138.373	-138.409	-138.445	-138.495	-138.374	-138.440	-138.476	-138.405	-138.482	259.882	259.944	259.919	259.896	259.866	259.863	259.889	259.916	259.889	259.913	259.896	259.879	259.929	259.914	259.925	259.925	259.911	259.898	259.927	259.910	259.879	259.893	259.879	259.891	259.918	259.894	259.891	259.890	259.923	259.939	259.921	259.912	2016_7_19_16_58_25
FLQS30LFGRWY____	-23.284	-23.173	-23.242	-23.251	-23.379	-23.316	-23.280	-23.244	-23.280	-23.246	-23.249	-23.283	-23.210	-23.211	-23.208	-23.208	-23.238	-23.245	-23.239	-23.211	-23.283	-23.246	-23.283	-23.248	-23.214	-23.248	-23.247	-23.249	-23.176	-23.176	-23.176	-23.210	-138.375	-138.464	-138.514	-138.337	-138.543	-138.507	-138.473	-138.470	-138.475	-138.439	-138.405	-138.369	-138.443	-138.439	-138.383	-138.383	-138.375	-138.402	-138.407	-138.368	-138.369	-138.332	-138.369	-138.305	-138.341	-138.370	-138.407	-138.306	-138.368	-138.404	-138.334	-138.404	260.103	260.154	260.130	260.114	260.076	260.099	260.112	260.126	260.112	260.123	260.119	260.103	260.138	260.137	260.134	260.134	260.122	260.121	260.124	260.132	260.103	260.116	260.103	260.113	260.129	260.117	260.121	260.113	260.146	260.149	260.144	260.135	2016_7_19_16_58_25
FLQS30KNGRWV____	-23.330	-23.187	-23.249	-23.291	-23.397	-23.363	-23.329	-23.258	-23.327	-23.292	-23.295	-23.330	-23.257	-23.258	-23.257	-23.257	-23.256	-23.291	-23.224	-23.258	-23.330	-23.293	-23.330	-23.292	-23.255	-23.296	-23.293	-23.292	-23.193	-23.193	-23.223	-23.257	-138.382	-138.505	-138.557	-138.382	-138.574	-138.526	-138.492	-138.493	-138.508	-138.470	-138.427	-138.392	-138.500	-138.472	-138.424	-138.424	-138.385	-138.425	-138.438	-138.390	-138.392	-138.353	-138.392	-138.315	-138.350	-138.393	-138.439	-138.313	-138.389	-138.425	-138.354	-138.436	260.085	260.151	260.130	260.101	260.071	260.082	260.093	260.122	260.095	260.106	260.102	260.086	260.123	260.121	260.118	260.118	260.115	260.104	260.132	260.115	260.086	260.098	260.086	260.096	260.113	260.100	260.104	260.096	260.141	260.143	260.126	260.118	2016_7_19_16_58_25
FLQS30K5GRWY____	-23.362	-23.250	-23.324	-23.322	-23.427	-23.393	-23.357	-23.320	-23.357	-23.321	-23.355	-23.358	-23.284	-23.285	-23.315	-23.315	-23.289	-23.321	-23.283	-23.247	-23.358	-23.320	-23.358	-23.322	-23.286	-23.355	-23.352	-23.346	-23.251	-23.252	-23.251	-23.285	-138.392	-138.514	-138.531	-138.391	-138.569	-138.534	-138.500	-138.496	-138.499	-138.463	-138.429	-138.396	-138.461	-138.463	-138.429	-138.429	-138.393	-138.428	-138.425	-138.396	-138.396	-138.359	-138.396	-138.323	-138.358	-138.395	-138.432	-138.360	-138.396	-138.431	-138.361	-138.427	260.060	260.113	260.085	260.076	260.046	260.057	260.070	260.084	260.070	260.081	260.066	260.062	260.096	260.096	260.082	260.082	260.090	260.079	260.094	260.107	260.062	260.075	260.062	260.072	260.088	260.063	260.067	260.064	260.105	260.107	260.103	260.094	2016_7_19_16_58_25
FLQS30K3GRWY____	-23.412	-23.306	-23.344	-23.377	-23.480	-23.443	-23.407	-23.374	-23.409	-23.374	-23.378	-23.411	-23.339	-23.338	-23.339	-23.339	-23.344	-23.375	-23.338	-23.339	-23.411	-23.373	-23.411	-23.377	-23.342	-23.376	-23.376	-23.379	-23.305	-23.304	-23.302	-23.338	-138.380	-138.469	-138.521	-138.380	-138.553	-138.513	-138.479	-138.477	-138.483	-138.445	-138.412	-138.376	-138.448	-138.444	-138.410	-138.410	-138.379	-138.409	-138.412	-138.374	-138.376	-138.338	-138.376	-138.310	-138.346	-138.378	-138.413	-138.310	-138.374	-138.410	-138.340	-138.410	260.048	260.097	260.085	260.062	260.032	260.045	260.056	260.070	260.056	260.068	260.064	260.048	260.082	260.082	260.079	260.079	260.075	260.065	260.080	260.077	260.048	260.061	260.048	260.057	260.074	260.062	260.065	260.057	260.091	260.093	260.089	260.080	2016_7_19_16_58_26
FLQS30K1GRWY____	-23.489	-23.377	-23.420	-23.450	-23.554	-23.519	-23.484	-23.447	-23.482	-23.447	-23.452	-23.485	-23.412	-23.411	-23.412	-23.412	-23.416	-23.448	-23.410	-23.412	-23.485	-23.447	-23.485	-23.451	-23.415	-23.452	-23.447	-23.454	-23.377	-23.377	-23.376	-23.412	-138.331	-138.455	-138.472	-138.331	-138.515	-138.479	-138.445	-138.441	-138.445	-138.434	-138.376	-138.362	-138.409	-138.434	-138.374	-138.374	-138.332	-138.394	-138.372	-138.362	-138.362	-138.305	-138.362	-138.262	-138.297	-138.341	-138.375	-138.260	-138.340	-138.396	-138.306	-138.372	260.009	260.063	260.047	260.025	259.996	260.007	260.019	260.034	260.020	260.033	260.027	260.013	260.046	260.048	260.043	260.043	260.039	260.030	260.044	260.042	260.013	260.025	260.013	260.020	260.037	260.025	260.029	260.019	260.055	260.059	260.053	260.043	2016_7_19_16_58_26
FLQS30JCGRWV____	-23.677	-23.569	-23.609	-23.645	-23.751	-23.714	-23.679	-23.611	-23.680	-23.645	-23.647	-23.681	-23.608	-23.610	-23.608	-23.608	-23.611	-23.642	-23.609	-23.609	-23.681	-23.645	-23.681	-23.645	-23.608	-23.648	-23.644	-23.646	-23.544	-23.543	-23.544	-23.610	-138.458	-138.585	-138.601	-138.460	-138.654	-138.607	-138.574	-138.572	-138.584	-138.547	-138.505	-138.494	-138.549	-138.547	-138.504	-138.504	-138.463	-138.503	-138.513	-138.471	-138.494	-138.434	-138.494	-138.393	-138.428	-138.471	-138.515	-138.390	-138.470	-138.506	-138.435	-138.512	259.951	260.003	259.988	259.964	259.935	259.946	259.958	259.985	259.958	259.970	259.966	259.952	259.985	259.984	259.982	259.982	259.978	259.968	259.982	259.979	259.952	259.962	259.952	259.959	259.976	259.964	259.968	259.959	260.005	260.008	260.003	259.981	2016_7_19_16_58_26
FLQS30J0GRWV____	-23.556	-23.447	-23.494	-23.545	-23.624	-23.589	-23.553	-23.518	-23.552	-23.517	-23.552	-23.555	-23.481	-23.481	-23.511	-23.511	-23.484	-23.516	-23.482	-23.480	-23.555	-23.515	-23.555	-23.518	-23.483	-23.551	-23.519	-23.548	-23.411	-23.447	-23.445	-23.482	-138.443	-138.528	-138.544	-138.441	-138.581	-138.551	-138.517	-138.515	-138.543	-138.505	-138.471	-138.437	-138.508	-138.506	-138.468	-138.468	-138.441	-138.469	-138.445	-138.433	-138.437	-138.397	-138.437	-138.374	-138.408	-138.436	-138.445	-138.371	-138.412	-138.471	-138.400	-138.441	259.994	260.044	260.026	259.999	259.977	259.988	260.001	260.015	260.003	260.014	259.998	259.994	260.029	260.029	260.014	260.014	260.023	260.012	260.024	260.024	259.994	260.008	259.994	260.005	260.021	259.996	260.009	259.993	260.050	260.040	260.036	260.024	2016_7_19_16_58_26
FLQS30HZGRWY____	-23.164	-23.031	-23.083	-23.101	-23.206	-23.170	-23.132	-23.099	-23.134	-23.100	-23.103	-23.138	-23.065	-23.065	-23.065	-23.065	-23.069	-23.129	-23.063	-23.065	-23.138	-23.100	-23.138	-23.104	-23.071	-23.103	-23.103	-23.105	-23.029	-23.030	-23.029	-23.065	-138.297	-138.388	-138.471	-138.299	-138.479	-138.432	-138.399	-138.397	-138.410	-138.373	-138.332	-138.296	-138.377	-138.373	-138.329	-138.329	-138.262	-138.327	-138.340	-138.294	-138.296	-138.259	-138.296	-138.229	-138.264	-138.298	-138.341	-138.230	-138.295	-138.331	-138.261	-138.338	260.155	260.214	260.199	260.180	260.150	260.161	260.174	260.187	260.174	260.185	260.181	260.165	260.200	260.199	260.197	260.197	260.190	260.171	260.198	260.194	260.165	260.178	260.165	260.174	260.190	260.179	260.182	260.174	260.209	260.211	260.206	260.197	2016_7_19_16_58_26
FLQS30H6GRWV____	-23.248	-23.111	-23.179	-23.210	-23.324	-23.291	-23.255	-23.218	-23.256	-23.219	-23.221	-23.257	-23.152	-23.184	-23.185	-23.185	-23.177	-23.218	-23.151	-23.185	-23.257	-23.221	-23.257	-23.214	-23.178	-23.222	-23.222	-23.213	-23.151	-23.150	-23.151	-23.184	-138.431	-138.521	-138.570	-138.432	-138.618	-138.547	-138.512	-138.510	-138.549	-138.512	-138.467	-138.431	-138.515	-138.512	-138.464	-138.464	-138.430	-138.464	-138.452	-138.430	-138.431	-138.394	-138.431	-138.361	-138.398	-138.432	-138.481	-138.362	-138.430	-138.466	-138.396	-138.451	260.130	260.191	260.167	260.145	260.112	260.120	260.132	260.147	260.135	260.147	260.143	260.126	260.174	260.161	260.157	260.157	260.158	260.144	260.170	260.155	260.126	260.138	260.126	260.139	260.156	260.140	260.144	260.139	260.169	260.172	260.167	260.157	2016_7_19_16_58_26
FLQS30GQGRWV____	-29.108	-28.980	-29.025	-29.056	-29.157	-29.151	-29.087	-29.050	-29.086	-29.051	-29.056	-29.121	-29.014	-29.015	-29.016	-29.016	-29.020	-29.052	-29.014	-29.016	-29.121	-29.051	-29.121	-29.055	-29.018	-29.054	-29.054	-29.057	-28.982	-28.982	-28.981	-29.015	-144.481	-144.566	-144.587	-144.445	-144.625	-144.609	-144.553	-144.553	-144.558	-144.519	-144.487	-144.475	-144.554	-144.550	-144.485	-144.485	-144.444	-144.486	-144.490	-144.449	-144.475	-144.414	-144.475	-144.375	-144.411	-144.478	-144.487	-144.375	-144.450	-144.486	-144.415	-144.484	348.609	348.664	348.649	348.626	348.602	348.603	348.623	348.637	348.623	348.634	348.630	348.604	348.651	348.650	348.645	348.645	348.640	348.631	348.646	348.642	348.604	348.626	348.604	348.622	348.638	348.630	348.631	348.621	348.655	348.658	348.653	348.645	2016_7_19_16_58_32
FLQS30GCGRWY____	-23.201	-23.090	-23.130	-23.158	-23.265	-23.227	-23.191	-23.156	-23.194	-23.159	-23.165	-23.201	-23.090	-23.124	-23.125	-23.125	-23.124	-23.159	-23.122	-23.092	-23.201	-23.127	-23.201	-23.158	-23.124	-23.165	-23.164	-23.160	-23.058	-23.091	-23.088	-23.124	-138.440	-138.532	-138.582	-138.440	-138.631	-138.578	-138.545	-138.544	-138.562	-138.524	-138.479	-138.444	-138.528	-138.524	-138.475	-138.475	-138.440	-138.475	-138.493	-138.440	-138.444	-138.404	-138.444	-138.371	-138.406	-138.444	-138.494	-138.371	-138.440	-138.476	-138.405	-138.489	260.145	260.196	260.183	260.162	260.132	260.144	260.156	260.171	260.156	260.168	260.163	260.146	260.196	260.182	260.178	260.178	260.176	260.164	260.181	260.189	260.146	260.173	260.146	260.158	260.174	260.160	260.164	260.157	260.203	260.192	260.188	260.179	2016_7_19_16_58_32
