SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-9.378	-9.373	-9.334	-9.262	-9.380	-9.376	-9.238	-9.142	-9.137	-9.212	-9.152	-9.503	-9.369	-9.276	-8.968	-9.241	-9.002	-9.341	-9.380	-9.150	-9.427	-9.440	-9.073	-8.882	-9.204	-9.196	-9.469	-9.300	-9.403	-9.404	-9.209	-9.316	117.708	117.385	118.204	118.201	118.073	117.803	118.095	117.657	117.933	117.680	117.522	117.904	117.457	117.966	117.860	116.981	117.592	117.783	117.636	117.332	117.879	117.875	116.931	116.994	117.152	117.954	117.757	117.609	117.965	117.605	118.098	117.282	94.644	94.654	94.603	94.569	94.631	94.639	94.562	94.532	94.519	94.564	94.541	94.697	94.649	94.585	94.440	94.605	94.466	94.623	94.648	94.548	94.661	94.667	94.526	94.430	94.581	94.546	94.686	94.610	94.646	94.660	94.547	94.630	2016_7_19_17_09_13
FLQS312SGRWV____	-8.983	-8.565	-8.944	-8.878	-8.990	-8.859	-8.848	-8.925	-8.746	-8.867	-8.721	-8.990	-8.968	-9.067	-8.437	-8.748	-8.684	-8.889	-9.039	-8.542	-8.913	-9.114	-8.733	-8.610	-8.630	-8.524	-8.819	-8.828	-8.883	-9.197	-8.815	-8.979	117.948	118.296	117.837	118.157	118.159	117.720	118.124	118.061	117.952	118.108	118.752	118.194	118.413	118.174	117.823	118.338	117.570	118.025	118.007	118.092	117.978	117.913	117.621	117.670	117.988	118.448	117.990	118.584	118.256	118.167	118.177	117.849	94.440	94.226	94.425	94.381	94.435	94.388	94.368	94.407	94.325	94.378	94.285	94.434	94.415	94.472	94.180	94.312	94.309	94.391	94.464	94.221	94.405	94.504	94.330	94.269	94.268	94.201	94.359	94.342	94.380	94.535	94.350	94.441	2016_7_19_17_09_14
FLQS31J6GRWY____	-9.380	-9.244	-9.019	-9.169	-9.209	-9.386	-9.183	-9.149	-9.009	-9.155	-8.967	-9.208	-9.113	-9.337	-9.105	-9.162	-8.999	-9.224	-9.379	-9.131	-9.375	-9.447	-8.882	-8.637	-8.945	-9.024	-9.161	-9.036	-9.222	-9.452	-9.102	-9.189	117.675	117.742	119.262	117.823	118.021	117.556	117.911	117.730	118.425	117.779	117.758	117.989	118.559	117.785	117.608	117.598	117.692	117.746	117.731	117.933	117.627	117.516	117.548	117.413	117.845	117.840	118.046	118.650	117.984	118.140	117.851	117.707	94.546	94.478	94.314	94.439	94.451	94.554	94.442	94.433	94.339	94.434	94.343	94.452	94.384	94.521	94.416	94.444	94.362	94.468	94.544	94.416	94.546	94.585	94.310	94.196	94.330	94.368	94.426	94.344	94.458	94.563	94.405	94.453	2016_7_19_17_08_56
FLQS31FWGRWY____	-8.999	-8.550	-9.020	-9.150	-8.964	-9.132	-9.187	-9.017	-8.875	-8.733	-8.955	-9.009	-9.045	-9.155	-8.869	-8.897	-8.684	-9.339	-9.187	-9.079	-9.296	-9.189	-8.940	-8.756	-8.948	-8.956	-9.224	-9.061	-9.275	-9.332	-9.018	-9.100	118.076	118.916	118.432	118.155	117.984	117.894	117.868	117.938	118.357	118.318	118.086	118.283	118.495	118.115	117.561	118.210	118.096	117.565	118.005	117.640	118.228	118.243	117.556	117.424	117.725	117.857	117.905	117.926	118.244	118.160	118.320	118.304	94.348	94.102	94.345	94.418	94.335	94.419	94.447	94.362	94.278	94.211	94.326	94.345	94.355	94.422	94.304	94.294	94.195	94.532	94.441	94.403	94.486	94.434	94.339	94.254	94.336	94.335	94.463	94.384	94.475	94.506	94.348	94.388	2016_7_19_17_08_56
FLQS31CRGRWY____	-9.593	-9.336	-9.492	-9.560	-9.363	-9.600	-9.581	-9.495	-9.412	-9.485	-9.290	-9.367	-9.529	-9.616	-9.317	-9.119	-9.018	-9.563	-9.600	-9.368	-9.707	-9.722	-9.338	-9.048	-9.340	-9.429	-9.304	-9.256	-9.622	-9.807	-9.496	-9.519	118.121	117.896	118.083	118.084	118.104	117.950	118.169	117.547	118.399	118.104	118.341	118.011	118.085	118.234	117.999	118.197	118.282	117.948	117.948	117.627	118.088	118.158	117.731	117.611	117.845	117.846	117.922	118.440	118.115	117.908	118.109	118.092	94.862	94.746	94.814	94.847	94.752	94.872	94.854	94.837	94.764	94.810	94.707	94.757	94.832	94.868	94.734	94.630	94.578	94.854	94.872	94.772	94.918	94.922	94.754	94.618	94.750	94.793	94.730	94.687	94.876	94.973	94.816	94.827	2016_7_19_17_08_57
FLQS319LGRWY____	-9.315	-8.943	-8.969	-9.023	-9.038	-9.136	-9.009	-9.021	-8.900	-9.032	-8.953	-8.964	-9.131	-9.103	-8.919	-8.798	-8.989	-9.100	-9.066	-8.776	-9.067	-9.203	-8.815	-8.633	-8.776	-8.959	-9.233	-8.993	-9.039	-9.154	-9.207	-8.995	117.469	117.548	118.163	118.150	117.453	117.756	117.777	117.944	117.811	117.511	117.881	118.076	117.563	117.770	117.732	117.527	117.606	117.881	117.945	117.427	117.699	117.900	117.667	117.584	117.577	117.837	117.495	117.908	117.914	118.099	117.457	117.972	94.399	94.216	94.206	94.232	94.266	94.302	94.239	94.239	94.185	94.261	94.208	94.207	94.306	94.285	94.198	94.147	94.236	94.279	94.261	94.140	94.270	94.329	94.150	94.064	94.134	94.213	94.358	94.227	94.249	94.298	94.347	94.226	2016_7_19_17_08_57
FLQS319HGRWY____	-9.275	-9.136	-9.099	-9.215	-9.399	-9.149	-9.244	-9.209	-9.024	-9.153	-9.163	-9.108	-9.140	-9.227	-9.123	-8.988	-8.760	-9.231	-9.073	-9.044	-9.249	-9.271	-9.133	-8.771	-9.023	-9.146	-9.241	-9.118	-9.295	-9.353	-9.344	-9.061	117.815	117.892	118.358	118.483	117.958	117.827	118.380	118.341	118.142	118.167	117.953	117.948	118.029	118.181	117.678	117.860	117.960	118.148	118.083	117.435	118.232	118.169	117.548	117.796	118.039	118.315	117.720	118.310	118.114	118.223	117.588	117.972	94.543	94.473	94.438	94.489	94.597	94.482	94.507	94.491	94.410	94.471	94.484	94.457	94.470	94.506	94.474	94.403	94.289	94.509	94.435	94.445	94.514	94.528	94.484	94.300	94.413	94.462	94.530	94.448	94.541	94.565	94.585	94.434	2016_7_19_17_08_57
FLQS317CGRWY____	-9.208	-9.188	-9.038	-9.293	-9.100	-9.514	-9.196	-9.136	-8.900	-8.962	-9.002	-9.103	-9.212	-9.033	-8.849	-8.916	-8.831	-9.113	-9.273	-8.839	-9.267	-9.337	-9.143	-8.848	-9.035	-9.163	-9.307	-9.070	-9.243	-9.289	-9.292	-9.080	117.672	118.155	118.021	118.008	117.712	117.426	117.975	118.351	117.617	117.646	118.688	117.807	117.508	117.981	117.871	117.940	117.690	117.694	117.734	117.632	117.693	117.761	117.465	117.335	117.775	117.644	117.575	117.655	117.674	117.958	117.649	117.389	94.430	94.402	94.334	94.458	94.376	94.587	94.412	94.370	94.282	94.311	94.293	94.374	94.438	94.334	94.249	94.279	94.246	94.383	94.459	94.253	94.457	94.488	94.406	94.268	94.342	94.409	94.481	94.364	94.446	94.458	94.471	94.378	2016_7_19_17_08_57
FLQS3160GRWY____	-9.374	-9.140	-9.266	-9.229	-9.267	-9.258	-9.187	-9.092	-9.263	-9.150	-8.763	-9.213	-9.246	-9.231	-8.909	-8.649	-8.687	-9.277	-9.370	-8.762	-9.254	-9.438	-8.884	-8.753	-8.907	-8.828	-9.296	-9.238	-9.343	-9.408	-9.222	-9.124	117.507	117.145	117.465	117.532	117.363	117.608	117.693	117.388	117.334	117.684	117.602	117.525	117.725	117.565	117.787	117.931	117.539	118.055	117.451	117.480	117.746	117.607	117.319	117.501	117.303	117.564	117.489	117.424	117.759	117.677	117.434	117.487	94.628	94.528	94.577	94.557	94.582	94.568	94.530	94.496	94.581	94.513	94.329	94.549	94.558	94.557	94.393	94.261	94.294	94.560	94.628	94.332	94.561	94.655	94.397	94.327	94.409	94.361	94.591	94.565	94.603	94.638	94.557	94.508	2016_7_19_17_08_57
FLQS3126GRWV____	-8.835	-8.759	-8.921	-8.867	-8.978	-8.782	-8.746	-8.846	-8.652	-8.654	-8.512	-8.666	-8.494	-8.996	-8.550	-8.873	-8.648	-9.059	-8.831	-8.464	-9.088	-8.892	-8.771	-8.588	-8.604	-8.595	-8.734	-8.617	-8.801	-9.230	-8.871	-9.021	117.867	118.142	117.876	117.878	117.761	117.562	118.374	118.131	118.137	117.898	118.340	118.003	118.083	117.838	117.925	117.453	117.998	117.666	118.004	117.757	117.691	118.365	117.518	117.461	118.097	117.900	117.910	118.373	118.107	117.943	117.710	117.627	94.379	94.332	94.420	94.394	94.452	94.364	94.317	94.375	94.281	94.290	94.206	94.292	94.206	94.458	94.239	94.413	94.284	94.494	94.372	94.203	94.508	94.388	94.361	94.274	94.259	94.261	94.328	94.256	94.354	94.567	94.402	94.478	2016_7_19_17_08_57
FLQS3115GRWV____	-8.982	-8.850	-8.823	-8.811	-9.047	-8.925	-8.910	-8.745	-8.258	-8.930	-8.660	-8.871	-8.985	-8.949	-8.703	-8.641	-8.472	-9.123	-9.044	-8.752	-9.166	-8.985	-8.667	-8.539	-8.567	-8.806	-9.023	-8.846	-8.950	-9.244	-8.763	-8.967	118.210	118.166	118.303	118.431	118.044	118.041	118.331	118.156	118.777	118.251	118.695	118.347	117.919	118.203	118.086	118.150	118.438	118.025	118.089	117.917	117.987	118.257	117.887	117.818	118.071	118.258	117.986	118.066	118.397	118.183	118.016	118.180	94.294	94.232	94.214	94.203	94.331	94.272	94.255	94.181	93.925	94.267	94.121	94.235	94.306	94.278	94.164	94.131	94.040	94.368	94.328	94.193	94.391	94.293	94.153	94.094	94.098	94.207	94.321	94.233	94.271	94.421	94.195	94.288	2016_7_19_17_08_58
FLQS310RGRWV____	-9.182	-9.249	-8.967	-9.405	-9.330	-9.328	-9.183	-9.150	-8.874	-9.209	-9.146	-9.330	-9.119	-9.226	-8.923	-8.709	-9.046	-9.163	-9.386	-9.087	-9.248	-9.442	-9.004	-8.767	-8.841	-9.021	-9.285	-9.111	-9.282	-9.398	-9.270	-9.239	118.335	118.016	118.234	117.830	117.718	117.701	118.175	117.872	118.284	118.038	118.076	117.754	118.155	118.054	117.757	118.014	118.340	117.772	117.691	117.828	117.908	117.910	117.614	117.552	117.988	117.977	118.042	118.172	118.241	118.351	118.045	118.090	94.521	94.565	94.421	94.648	94.616	94.615	94.527	94.523	94.374	94.545	94.513	94.614	94.497	94.552	94.417	94.305	94.455	94.533	94.644	94.494	94.569	94.662	94.462	94.349	94.369	94.456	94.582	94.493	94.573	94.624	94.574	94.558	2016_7_19_17_08_58
FLQS3106GRWV____	-9.060	-9.040	-9.209	-9.094	-9.207	-9.122	-9.132	-8.744	-8.939	-9.060	-8.804	-8.960	-8.989	-9.026	-8.950	-8.830	-8.607	-9.080	-9.254	-8.766	-9.189	-9.197	-8.811	-8.884	-8.899	-8.785	-9.157	-8.844	-9.219	-9.453	-9.087	-8.764	118.027	118.380	117.848	117.792	117.979	117.854	117.696	117.584	118.305	118.461	118.296	117.847	118.110	118.007	118.837	118.226	118.037	118.371	117.713	117.474	117.793	117.925	117.882	117.236	117.811	117.794	117.861	118.337	118.069	118.230	117.931	117.912	94.137	94.114	94.215	94.162	94.209	94.173	94.184	94.000	94.068	94.121	94.004	94.095	94.100	94.121	94.054	94.019	93.918	94.134	94.242	94.015	94.208	94.207	94.022	94.081	94.067	94.012	94.190	94.022	94.212	94.319	94.154	93.998	2016_7_19_17_08_58
FLQS30ZQGRWV____	-9.591	-9.407	-9.257	-9.442	-9.476	-9.540	-9.340	-9.483	-9.230	-9.305	-9.359	-9.181	-9.572	-9.444	-9.134	-9.199	-8.964	-9.370	-9.533	-9.230	-9.459	-9.657	-9.277	-8.972	-9.218	-9.299	-9.626	-9.277	-9.385	-9.564	-9.377	-9.336	117.669	117.739	117.824	117.817	118.220	117.443	117.975	117.595	118.075	117.833	117.930	117.946	117.936	117.788	117.727	117.534	118.019	118.078	117.734	118.076	118.025	117.818	117.472	117.649	118.031	117.833	117.769	117.840	117.920	117.775	117.841	117.826	94.641	94.549	94.474	94.563	94.564	94.625	94.508	94.592	94.451	94.496	94.519	94.432	94.621	94.565	94.418	94.457	94.325	94.519	94.611	94.451	94.563	94.667	94.497	94.342	94.447	94.493	94.654	94.482	94.532	94.624	94.531	94.512	2016_7_19_17_08_58
FLQS30YUGRWV____	-8.867	-8.980	-8.973	-9.086	-9.085	-9.136	-8.865	-8.830	-8.963	-8.665	-8.637	-9.029	-8.935	-9.027	-8.581	-8.506	-8.695	-8.970	-8.866	-8.823	-9.196	-9.143	-8.876	-8.631	-8.702	-8.820	-9.101	-9.019	-9.220	-9.016	-9.147	-8.874	118.490	118.692	118.104	118.552	118.047	117.902	118.385	118.080	118.087	118.534	118.225	118.018	118.419	118.377	118.488	118.960	118.100	118.285	118.624	118.420	117.976	118.178	117.871	117.872	118.513	118.458	118.173	117.667	118.200	118.571	117.995	117.929	94.414	94.461	94.479	94.517	94.536	94.566	94.417	94.411	94.475	94.315	94.313	94.509	94.449	94.495	94.277	94.224	94.345	94.471	94.409	94.395	94.591	94.559	94.441	94.322	94.334	94.393	94.538	94.518	94.595	94.483	94.567	94.438	2016_7_19_17_08_58
FLQS30X6GRWY____	-9.060	-8.995	-9.202	-9.140	-8.955	-9.079	-9.114	-8.946	-8.818	-8.942	-8.962	-8.958	-9.053	-9.090	-8.780	-8.904	-8.696	-9.327	-9.057	-9.002	-9.185	-9.324	-8.930	-8.697	-8.778	-8.891	-9.214	-8.988	-9.208	-9.448	-9.258	-9.182	118.064	117.953	117.645	118.418	118.107	117.508	118.112	118.004	118.224	118.242	117.819	118.145	118.288	118.181	118.076	117.998	117.443	117.735	118.139	118.423	117.894	117.715	117.724	117.355	117.732	117.845	118.111	118.183	118.451	117.895	117.784	117.642	94.373	94.346	94.458	94.399	94.321	94.403	94.397	94.321	94.251	94.310	94.335	94.321	94.362	94.383	94.238	94.300	94.220	94.515	94.369	94.332	94.440	94.514	94.323	94.224	94.249	94.300	94.446	94.334	94.430	94.567	94.479	94.448	2016_7_19_17_08_58
FLQS30X6GRWV____	-9.257	-9.305	-9.211	-9.277	-9.155	-9.446	-9.410	-9.142	-9.069	-9.270	-9.256	-9.141	-9.368	-9.410	-9.107	-9.157	-8.995	-9.343	-9.316	-9.198	-9.367	-9.494	-9.119	-8.816	-9.016	-9.142	-9.349	-9.183	-9.266	-9.571	-9.261	-9.246	117.814	117.946	117.906	117.959	117.790	117.516	117.912	117.747	118.082	117.850	118.012	118.284	117.836	117.611	117.684	117.935	117.892	117.762	117.758	117.879	117.901	117.965	117.430	117.608	117.533	117.846	117.780	117.853	118.528	117.968	118.320	117.779	94.377	94.395	94.351	94.381	94.328	94.480	94.447	94.324	94.276	94.382	94.369	94.303	94.430	94.458	94.309	94.324	94.247	94.421	94.408	94.346	94.427	94.486	94.324	94.171	94.271	94.320	94.423	94.340	94.354	94.523	94.359	94.373	2016_7_19_17_08_59
FLQS30WFGRWV____	-8.929	-8.969	-9.056	-9.076	-8.935	-9.051	-8.845	-8.806	-8.746	-8.819	-8.876	-8.926	-8.966	-9.079	-8.773	-8.835	-8.550	-9.185	-8.913	-8.862	-8.908	-9.173	-8.734	-8.543	-8.806	-8.811	-9.133	-8.900	-9.142	-8.997	-9.119	-8.842	117.314	117.728	117.264	117.200	117.748	117.006	117.768	117.662	117.734	117.421	117.394	118.062	118.074	117.225	117.591	117.179	117.468	117.181	118.005	117.933	117.753	117.546	117.118	117.102	117.160	117.430	117.555	117.753	117.173	117.815	117.145	117.756	94.294	94.298	94.357	94.370	94.281	94.365	94.237	94.222	94.190	94.237	94.265	94.265	94.284	94.370	94.208	94.254	94.104	94.423	94.261	94.239	94.268	94.404	94.206	94.114	94.240	94.233	94.384	94.264	94.403	94.309	94.393	94.235	2016_7_19_17_08_59
FLQS30VBGRWV____	-9.394	-9.317	-9.169	-9.349	-9.283	-9.448	-9.180	-9.287	-9.169	-9.280	-9.385	-9.225	-9.270	-9.358	-8.784	-9.117	-8.886	-9.411	-9.340	-9.162	-9.321	-9.400	-9.128	-8.825	-8.913	-9.158	-9.428	-9.236	-9.309	-9.478	-9.341	-9.321	117.545	117.931	118.146	117.935	117.753	117.611	118.514	117.540	117.556	117.761	117.864	117.921	117.696	117.778	117.938	117.856	117.816	117.604	117.486	117.492	117.958	117.960	117.408	117.216	117.588	117.901	117.567	118.369	117.743	117.951	117.651	117.574	94.586	94.534	94.455	94.549	94.525	94.610	94.446	94.535	94.477	94.523	94.570	94.490	94.520	94.560	94.276	94.441	94.330	94.592	94.562	94.476	94.535	94.573	94.462	94.323	94.351	94.458	94.602	94.478	94.537	94.611	94.556	94.549	2016_7_19_17_08_59
FLQS30UFGRWV____	-8.865	-8.795	-8.767	-8.879	-8.887	-8.868	-8.920	-8.819	-8.748	-8.596	-8.875	-8.888	-8.927	-9.015	-8.711	-8.624	-8.421	-9.323	-8.991	-8.625	-9.107	-9.245	-8.871	-8.620	-8.758	-8.873	-8.895	-8.925	-8.901	-9.128	-9.016	-8.916	118.240	118.191	118.518	118.709	118.269	118.131	118.282	117.982	118.241	118.798	118.503	118.242	118.256	118.398	118.164	118.966	118.072	117.652	118.180	118.136	118.319	118.134	117.693	118.085	118.141	118.461	118.147	118.216	118.293	118.911	118.329	118.142	94.164	94.133	94.107	94.154	94.174	94.170	94.189	94.151	94.108	94.015	94.160	94.176	94.194	94.231	94.093	94.023	93.956	94.407	94.227	94.053	94.278	94.351	94.187	94.052	94.116	94.161	94.182	94.194	94.180	94.266	94.234	94.193	2016_7_19_17_08_59
FLQS30TYGRWV____	-9.132	-9.060	-9.090	-9.213	-9.024	-9.263	-9.188	-9.208	-9.146	-9.016	-9.147	-9.028	-9.424	-9.022	-8.974	-8.910	-8.780	-9.349	-9.132	-8.830	-9.228	-9.447	-8.989	-8.765	-9.013	-9.014	-9.340	-9.194	-9.336	-9.342	-9.281	-9.304	118.291	118.177	118.645	118.425	118.325	118.048	118.332	118.280	118.165	118.265	118.357	118.238	118.236	118.400	118.283	118.221	118.930	117.982	118.295	117.790	118.780	118.247	118.415	118.021	118.319	118.266	118.524	118.013	118.730	118.448	118.146	118.121	94.416	94.386	94.383	94.450	94.363	94.489	94.442	94.453	94.428	94.361	94.421	94.368	94.559	94.359	94.340	94.312	94.224	94.533	94.416	94.289	94.444	94.570	94.343	94.249	94.358	94.360	94.508	94.457	94.498	94.511	94.493	94.505	2016_7_19_17_08_59
FLQS30T7GRWV____	-9.189	-8.986	-8.775	-8.888	-9.087	-8.943	-8.987	-8.886	-8.957	-9.086	-8.950	-9.086	-9.064	-9.153	-8.921	-8.903	-8.479	-9.158	-9.068	-8.633	-8.840	-9.186	-8.934	-8.745	-8.708	-8.951	-9.221	-8.995	-8.900	-9.441	-9.024	-9.122	117.922	118.151	117.965	118.082	117.533	117.640	118.116	117.869	117.810	117.720	118.080	117.813	117.827	117.976	117.670	117.999	117.958	117.629	117.940	117.644	118.234	118.167	117.665	117.528	118.045	118.041	117.903	117.664	118.119	118.140	118.109	117.767	94.422	94.315	94.220	94.270	94.387	94.313	94.317	94.277	94.314	94.380	94.300	94.376	94.365	94.403	94.302	94.281	94.078	94.418	94.363	94.163	94.242	94.411	94.308	94.221	94.185	94.303	94.438	94.338	94.275	94.535	94.335	94.395	2016_7_19_17_09_00
FLQS30S7GRWV____	-9.411	-9.184	-9.295	-9.346	-9.342	-9.335	-9.330	-9.208	-9.406	-9.338	-9.213	-9.346	-9.369	-9.543	-8.990	-8.965	-9.204	-9.432	-9.526	-9.280	-9.395	-9.404	-9.206	-8.957	-9.093	-9.218	-9.425	-9.358	-9.355	-9.478	-9.349	-9.334	117.271	118.073	117.858	118.132	118.086	117.467	117.753	118.063	117.331	117.944	118.062	117.909	118.333	117.496	117.514	118.325	117.645	117.395	117.205	117.781	117.606	117.616	117.062	117.305	117.888	117.893	117.824	118.489	117.959	117.998	117.882	117.416	94.733	94.592	94.654	94.668	94.668	94.688	94.675	94.604	94.728	94.672	94.607	94.677	94.672	94.788	94.519	94.477	94.618	94.738	94.791	94.650	94.712	94.716	94.641	94.511	94.555	94.615	94.718	94.660	94.679	94.737	94.679	94.690	2016_7_19_17_09_00
FLQS30RRGRWV____	-9.263	-8.983	-9.291	-9.531	-9.470	-9.452	-9.309	-9.074	-9.388	-9.341	-9.145	-9.404	-9.433	-9.481	-8.957	-8.888	-9.009	-9.403	-9.573	-9.259	-9.374	-9.392	-9.009	-8.766	-9.029	-9.445	-9.302	-9.245	-9.230	-9.763	-9.276	-9.051	118.080	118.231	118.100	117.962	117.795	117.963	118.116	118.150	118.004	117.863	118.219	118.138	118.154	117.876	118.679	118.688	117.968	118.082	118.011	117.948	118.042	118.111	117.620	117.760	117.803	118.166	117.734	118.049	118.069	118.288	118.312	118.048	94.525	94.384	94.537	94.659	94.635	94.620	94.546	94.431	94.588	94.571	94.463	94.590	94.604	94.638	94.355	94.322	94.406	94.592	94.677	94.528	94.580	94.586	94.419	94.296	94.422	94.609	94.556	94.517	94.509	94.758	94.522	94.424	2016_7_19_17_09_00
FLQS30R2GRWV____	-8.720	-8.573	-8.545	-8.741	-8.669	-8.916	-8.704	-8.661	-8.676	-8.724	-8.198	-8.549	-8.645	-8.482	-8.621	-8.376	-8.527	-8.872	-8.717	-8.233	-8.836	-8.848	-8.719	-8.352	-8.545	-8.474	-8.752	-8.521	-8.685	-8.935	-8.614	-8.765	117.935	118.014	118.422	118.070	118.170	117.503	118.106	118.131	117.744	118.103	118.207	117.950	118.017	117.986	118.047	117.870	118.134	117.934	117.999	117.379	117.949	117.963	117.593	117.912	118.298	117.969	117.718	117.856	118.047	118.089	117.975	117.949	94.371	94.297	94.269	94.376	94.338	94.481	94.357	94.335	94.356	94.367	94.109	94.288	94.332	94.254	94.319	94.207	94.271	94.444	94.367	94.154	94.426	94.432	94.382	94.194	94.273	94.251	94.394	94.277	94.350	94.469	94.318	94.392	2016_7_19_17_09_00
FLQS30QXGRWV____	-9.507	-9.387	-9.470	-9.465	-9.402	-9.522	-9.303	-9.398	-9.338	-9.400	-9.331	-9.403	-9.504	-9.539	-9.035	-9.175	-8.938	-9.529	-9.511	-9.330	-9.450	-9.687	-9.076	-8.952	-9.093	-9.278	-9.670	-9.439	-9.421	-9.407	-9.405	-9.437	117.449	117.401	117.810	118.006	117.687	117.090	118.114	117.530	117.465	117.562	117.599	117.662	117.220	117.313	117.735	117.384	117.952	117.453	117.318	117.602	117.420	117.612	117.197	117.184	117.248	117.562	117.045	117.172	117.515	117.754	117.774	117.556	94.467	94.410	94.434	94.425	94.406	94.488	94.342	94.411	94.384	94.411	94.376	94.408	94.474	94.488	94.227	94.308	94.172	94.477	94.474	94.375	94.440	94.548	94.267	94.207	94.274	94.351	94.562	94.445	94.423	94.406	94.405	94.428	2016_7_19_17_09_00
FLQS30QPGRWV____	-9.001	-9.053	-8.894	-9.086	-9.011	-9.121	-9.049	-8.891	-8.862	-8.942	-8.728	-8.893	-8.982	-9.088	-8.698	-8.779	-8.486	-9.027	-9.121	-9.006	-9.119	-9.191	-9.038	-8.618	-8.712	-8.540	-9.095	-8.974	-9.087	-9.264	-9.011	-8.924	117.462	117.409	117.365	117.541	117.495	117.347	117.630	117.275	118.416	117.826	118.411	117.597	117.803	117.516	117.863	117.390	117.423	117.412	117.344	117.337	117.424	117.438	117.198	117.378	117.253	117.910	117.307	117.960	117.522	117.681	117.896	117.426	94.326	94.354	94.278	94.365	94.330	94.389	94.344	94.280	94.224	94.285	94.160	94.269	94.305	94.367	94.165	94.221	94.078	94.341	94.389	94.334	94.385	94.420	94.354	94.144	94.194	94.087	94.378	94.295	94.366	94.446	94.315	94.291	2016_7_19_17_09_01
FLQS30QMGRWV____	-9.401	-9.201	-8.919	-9.354	-9.285	-9.289	-9.130	-9.182	-9.103	-9.302	-9.102	-9.045	-9.201	-9.254	-8.985	-8.856	-8.688	-9.366	-9.396	-9.036	-9.344	-9.016	-8.956	-8.717	-8.967	-9.100	-9.371	-9.141	-9.247	-9.477	-9.348	-9.194	118.306	118.633	118.595	118.761	118.519	118.073	118.865	117.910	118.436	118.015	118.576	118.575	118.903	118.292	118.752	118.444	118.719	118.376	118.494	118.446	118.213	118.479	118.302	118.296	118.536	118.540	118.402	118.477	118.361	118.836	118.533	118.520	94.599	94.491	94.357	94.559	94.535	94.554	94.448	94.509	94.451	94.562	94.445	94.418	94.481	94.529	94.383	94.332	94.241	94.580	94.590	94.418	94.575	94.408	94.385	94.270	94.382	94.446	94.581	94.467	94.523	94.616	94.565	94.492	2016_7_19_17_09_01
FLQS30Q9GRWY____	-9.264	-9.000	-9.099	-9.209	-9.210	-9.009	-9.194	-8.953	-8.964	-8.821	-9.032	-9.033	-9.134	-9.233	-8.919	-9.050	-8.744	-9.207	-9.331	-9.098	-9.375	-9.330	-9.008	-8.588	-8.908	-9.084	-9.350	-9.129	-9.351	-9.401	-9.278	-9.172	117.594	117.434	117.625	118.218	117.696	117.379	117.710	117.537	117.488	117.522	117.558	117.552	117.627	117.272	117.603	117.281	117.961	118.355	117.302	117.238	117.764	117.701	117.404	117.398	117.579	117.710	117.773	117.641	117.541	117.955	117.582	118.099	94.295	94.173	94.214	94.245	94.265	94.179	94.256	94.146	94.153	94.083	94.184	94.184	94.231	94.292	94.127	94.203	94.030	94.238	94.339	94.228	94.342	94.323	94.178	93.974	94.123	94.203	94.330	94.228	94.339	94.347	94.302	94.231	2016_7_19_17_09_01
