SN	Distance_X_LOGO_Battery_Down1	Distance_X_LOGO_Battery_Down2	Distance_X_LOGO_Battery_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Down1	Distance_Y_LOGO_Battery_Down2	Distance_Y_LOGO_Battery_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Down1	Angle_Battery_Down2	Angle_Battery_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS3115GRWV____	-11.846	-11.774	-11.775	-11.734	-11.638	-11.808	-11.637	-11.787	-11.647	-11.786	-12.006	-11.679	-11.686	-11.709	-11.808	-11.844	-11.973	-11.942	-11.840	-11.773	-11.804	-12.000	-11.774	-11.710	-11.996	-11.843	-11.808	-11.569	-11.678	-11.643	-11.570	-11.825	-117.106	-116.811	-117.142	-116.938	-117.417	-117.074	-116.679	-116.949	-117.486	-117.254	-117.539	-117.662	-116.490	-117.163	-117.654	-117.178	-117.582	-117.539	-117.621	-117.210	-117.547	-117.586	-117.152	-117.031	-117.704	-117.583	-117.543	-117.457	-117.448	-117.560	-117.376	-117.703	263.887	263.907	263.923	263.933	264.003	263.904	263.967	263.908	264.001	263.923	263.831	263.995	263.934	263.956	263.932	263.891	263.849	263.862	263.915	263.927	263.928	263.836	263.924	263.949	263.844	263.911	263.927	264.038	263.985	264.007	264.033	263.926	2016_7_19_17_02_35
FLQS310RGRWV____	-11.840	-11.904	-11.506	-11.522	-11.433	-11.535	-11.491	-11.842	-11.768	-11.708	-11.739	-11.736	-11.734	-11.365	-11.666	-11.645	-11.828	-11.741	-11.442	-11.437	-11.731	-11.606	-11.570	-11.635	-11.479	-11.702	-11.735	-11.561	-11.676	-11.704	-11.492	-11.494	-117.108	-116.811	-117.138	-117.333	-117.484	-117.271	-117.075	-117.147	-117.478	-117.182	-117.467	-117.657	-117.352	-117.223	-117.322	-116.911	-117.575	-117.145	-117.425	-117.212	-117.084	-117.387	-117.284	-117.430	-117.380	-117.311	-117.155	-117.653	-117.245	-117.422	-117.242	-117.241	263.973	263.927	264.137	264.138	264.188	264.129	264.141	263.974	264.026	264.040	264.039	264.050	264.036	264.209	264.068	264.058	264.001	264.023	264.181	264.173	264.024	264.100	264.112	264.088	264.161	264.050	264.026	264.134	264.059	264.054	264.148	264.147	2016_7_19_17_02_35
FLQS3106GRWV____	-11.717	-11.620	-11.709	-11.724	-11.638	-11.601	-11.496	-11.652	-11.582	-11.651	-11.677	-11.674	-11.678	-11.561	-11.612	-11.839	-11.703	-11.763	-11.704	-11.505	-11.613	-11.607	-11.643	-11.640	-11.552	-11.773	-11.741	-11.436	-11.672	-11.480	-11.495	-11.564	-116.521	-117.005	-117.078	-117.337	-117.218	-117.602	-117.079	-116.680	-117.281	-116.663	-117.537	-117.328	-117.298	-117.410	-116.665	-117.375	-117.650	-116.345	-117.955	-117.403	-116.691	-117.723	-117.287	-117.298	-117.389	-117.315	-117.484	-117.458	-117.707	-117.285	-116.979	-117.174	263.921	263.991	263.952	263.957	263.993	264.029	264.055	263.960	264.023	263.960	263.989	263.981	263.977	264.040	263.979	263.903	263.982	263.890	263.996	264.066	263.980	264.032	263.994	263.996	264.043	263.932	263.956	264.102	264.000	264.073	264.051	264.027	2016_7_19_17_02_35
FLQS30ZQGRWV____	-11.786	-11.845	-11.453	-11.606	-11.629	-11.608	-11.540	-11.780	-11.977	-11.519	-11.683	-11.685	-11.684	-11.356	-11.473	-11.713	-11.778	-11.761	-11.717	-11.410	-11.740	-11.477	-11.635	-11.511	-11.475	-11.771	-11.688	-11.238	-11.480	-11.577	-11.363	-11.772	-117.188	-116.762	-116.949	-117.211	-117.816	-117.148	-118.005	-117.611	-117.028	-116.864	-117.290	-117.341	-117.310	-117.950	-117.463	-117.384	-117.786	-116.619	-117.439	-117.775	-117.427	-117.540	-117.747	-117.774	-118.047	-117.713	-117.362	-117.412	-117.457	-117.697	-117.324	-117.251	264.594	264.545	264.744	264.682	264.700	264.678	264.752	264.617	264.494	264.708	264.649	264.650	264.649	264.837	264.758	264.639	264.627	264.578	264.640	264.803	264.628	264.760	264.694	264.755	264.785	264.627	264.650	264.869	264.755	264.719	264.805	264.603	2016_7_19_17_02_35
FLQS30YUGRWV____	-11.776	-11.774	-11.583	-11.604	-11.703	-11.876	-11.430	-11.786	-11.903	-11.785	-11.812	-11.680	-11.819	-11.713	-11.673	-11.709	-11.775	-11.877	-11.777	-11.710	-11.737	-11.935	-11.706	-11.769	-11.936	-11.902	-11.871	-11.570	-11.879	-11.641	-11.565	-11.771	-117.099	-116.676	-116.872	-117.066	-117.343	-117.066	-117.136	-116.672	-117.140	-116.848	-117.131	-117.314	-116.489	-116.277	-117.713	-117.302	-117.645	-117.133	-117.412	-116.936	-117.876	-117.638	-117.340	-117.739	-117.633	-117.047	-117.083	-117.383	-117.231	-117.545	-117.099	-116.907	264.594	264.575	264.677	264.676	264.641	264.544	264.764	264.568	264.535	264.578	264.579	264.651	264.543	264.585	264.674	264.637	264.621	264.547	264.609	264.618	264.651	264.544	264.640	264.629	264.543	264.531	264.548	264.708	264.551	264.681	264.697	264.588	2016_7_19_17_02_36
FLQS30X6GRWY____	-11.915	-11.844	-11.787	-11.394	-11.505	-11.732	-11.764	-11.787	-11.653	-11.971	-11.993	-11.879	-11.759	-11.721	-11.816	-11.839	-11.787	-11.548	-11.576	-11.840	-11.736	-11.820	-11.641	-11.373	-11.820	-11.852	-11.624	-11.558	-11.878	-11.513	-11.577	-11.780	-117.513	-117.228	-116.962	-117.819	-117.567	-117.672	-116.834	-117.355	-117.566	-117.594	-117.868	-117.666	-116.498	-116.142	-117.660	-117.457	-117.598	-117.617	-118.170	-117.556	-118.018	-117.604	-117.693	-117.644	-117.599	-117.530	-117.372	-118.278	-117.597	-117.639	-116.800	-116.939	263.873	263.894	263.908	264.139	264.074	263.969	263.913	263.927	264.002	263.850	263.853	263.898	263.899	263.900	263.928	263.907	263.939	264.056	264.068	263.912	263.984	263.924	264.014	264.141	263.923	263.905	264.007	264.082	263.895	264.073	264.002	263.911	2016_7_19_17_02_36
FLQS30X6GRWV____	-11.648	-11.914	-11.512	-11.411	-11.627	-11.669	-11.368	-11.718	-11.389	-11.774	-11.932	-11.804	-11.741	-11.376	-11.671	-11.778	-11.837	-11.811	-11.707	-11.301	-11.675	-11.480	-11.696	-11.279	-11.410	-11.706	-11.547	-11.238	-11.677	-11.369	-11.431	-11.768	-117.104	-116.272	-117.001	-116.812	-117.669	-117.459	-117.003	-116.937	-117.022	-117.372	-117.463	-117.316	-117.347	-117.080	-117.704	-116.774	-117.185	-117.144	-117.666	-117.793	-117.210	-117.451	-117.738	-117.209	-118.100	-117.573	-117.413	-117.589	-117.694	-118.087	-117.432	-117.044	264.598	264.428	264.659	264.699	264.635	264.605	264.729	264.556	264.720	264.550	264.478	264.533	264.565	264.729	264.616	264.519	264.510	264.521	264.596	264.799	264.590	264.696	264.605	264.782	264.760	264.593	264.662	264.819	264.612	264.779	264.719	264.537	2016_7_19_17_02_36
FLQS30WFGRWV____	-12.049	-12.114	-11.790	-11.747	-11.705	-11.741	-11.702	-12.107	-11.933	-11.786	-11.880	-11.879	-11.814	-11.727	-11.812	-11.844	-11.918	-11.900	-11.849	-11.781	-11.817	-11.746	-11.571	-11.774	-11.811	-11.932	-11.894	-11.694	-11.809	-11.781	-11.702	-12.017	-117.790	-117.643	-117.586	-117.577	-118.510	-117.897	-117.700	-117.760	-117.467	-118.259	-118.159	-118.141	-118.176	-117.259	-117.629	-117.994	-118.023	-117.586	-118.177	-117.452	-117.518	-118.150	-118.507	-118.180	-118.461	-117.372	-117.725	-118.483	-118.532	-118.052	-117.671	-118.449	264.497	264.458	264.611	264.632	264.696	264.650	264.659	264.467	264.536	264.645	264.596	264.595	264.628	264.626	264.603	264.605	264.571	264.558	264.612	264.609	264.595	264.659	264.760	264.648	264.643	264.532	264.568	264.700	264.647	264.638	264.658	264.544	2016_7_19_17_02_36
FLQS30VBGRWV____	-11.340	-11.500	-11.500	-11.103	-11.357	-11.326	-11.355	-11.567	-11.445	-11.489	-11.305	-11.461	-11.333	-11.348	-11.399	-11.497	-11.422	-11.375	-11.366	-11.009	-11.305	-11.401	-11.270	-11.130	-11.305	-11.438	-11.473	-11.205	-11.401	-11.416	-11.225	-11.340	-117.040	-116.701	-116.891	-118.220	-117.487	-117.408	-116.964	-117.542	-117.040	-118.111	-117.355	-117.866	-117.634	-118.015	-117.405	-117.641	-118.466	-117.425	-117.897	-118.087	-117.425	-117.472	-117.355	-117.775	-117.040	-117.587	-117.100	-118.274	-117.712	-118.233	-116.991	-117.390	264.803	264.709	264.718	264.972	264.816	264.827	264.792	264.717	264.752	264.781	264.835	264.783	264.834	264.845	264.791	264.755	264.830	264.804	264.830	265.011	264.838	264.794	264.852	264.938	264.820	264.781	264.741	264.925	264.805	264.822	264.856	264.819	2016_7_19_17_02_36
FLQS30UFGRWV____	-11.704	-11.687	-11.437	-11.389	-11.427	-11.521	-11.219	-11.566	-11.508	-11.566	-11.606	-11.467	-11.662	-11.549	-11.601	-11.441	-11.569	-11.598	-11.498	-11.502	-11.593	-11.540	-11.566	-11.429	-11.469	-11.502	-11.597	-11.270	-11.337	-11.568	-11.287	-11.562	-116.566	-116.722	-117.001	-116.938	-117.680	-117.806	-117.075	-117.068	-116.868	-117.367	-116.596	-117.456	-117.011	-117.616	-116.841	-116.972	-117.111	-117.540	-117.486	-116.525	-117.551	-116.981	-116.536	-117.489	-117.448	-117.042	-117.485	-117.110	-117.105	-117.015	-117.508	-116.765	264.603	264.619	264.754	264.774	264.791	264.751	264.863	264.695	264.713	264.709	264.652	264.761	264.645	264.729	264.667	264.751	264.695	264.702	264.747	264.700	264.704	264.703	264.669	264.781	264.760	264.724	264.700	264.840	264.808	264.691	264.850	264.682	2016_7_19_17_02_37
FLQS30TYGRWV____	-11.778	-11.845	-11.642	-11.725	-11.772	-11.741	-11.615	-11.851	-11.842	-11.517	-11.804	-11.739	-11.751	-11.277	-11.739	-11.845	-11.834	-11.810	-11.847	-11.772	-11.735	-11.928	-11.773	-11.702	-11.814	-11.779	-11.805	-11.636	-11.682	-11.774	-11.564	-11.643	-116.633	-116.468	-117.061	-117.137	-117.070	-117.131	-117.339	-116.595	-117.079	-116.779	-117.135	-117.453	-116.482	-118.291	-117.050	-116.356	-117.575	-117.137	-116.476	-117.140	-117.611	-117.443	-117.214	-117.618	-117.176	-117.186	-117.340	-116.927	-117.044	-117.011	-117.431	-116.578	264.570	264.530	264.658	264.621	264.595	264.613	264.684	264.533	264.562	264.705	264.583	264.630	264.576	264.891	264.610	264.524	264.590	264.580	264.529	264.598	264.639	264.538	264.602	264.656	264.580	264.597	264.592	264.654	264.637	264.591	264.713	264.634	2016_7_19_17_02_37
FLQS30T7GRWV____	-11.853	-11.846	-11.578	-11.607	-11.364	-11.615	-11.632	-11.972	-11.925	-11.582	-11.999	-11.683	-11.882	-11.357	-11.926	-11.480	-11.652	-11.937	-11.581	-11.494	-11.678	-11.924	-11.637	-11.577	-11.738	-11.776	-11.812	-11.501	-11.550	-11.641	-11.571	-11.772	-117.050	-117.091	-117.682	-117.535	-117.830	-116.764	-117.409	-118.004	-116.549	-117.462	-117.668	-117.666	-117.298	-118.023	-118.051	-116.970	-117.465	-118.081	-117.768	-118.142	-117.630	-117.985	-117.883	-117.699	-117.981	-117.855	-117.812	-117.732	-116.990	-117.499	-117.319	-117.310	264.555	264.560	264.718	264.697	264.828	264.656	264.679	264.544	264.495	264.706	264.515	264.667	264.553	264.841	264.568	264.732	264.672	264.565	264.721	264.780	264.667	264.566	264.699	264.719	264.655	264.631	264.612	264.757	264.699	264.679	264.704	264.607	2016_7_19_17_02_37
FLQS30S7GRWV____	-11.716	-11.847	-11.856	-11.742	-11.634	-11.813	-11.676	-11.760	-11.784	-11.714	-11.888	-12.005	-11.944	-11.581	-11.929	-11.852	-11.784	-11.745	-11.785	-11.702	-11.681	-11.935	-11.776	-11.710	-11.678	-11.915	-11.818	-11.572	-11.883	-11.783	-11.629	-11.566	-117.201	-117.099	-116.893	-117.291	-118.027	-117.288	-118.209	-117.145	-117.627	-117.782	-117.173	-117.983	-117.949	-117.044	-118.051	-117.261	-117.792	-117.816	-117.835	-118.014	-117.435	-118.057	-117.368	-117.450	-117.850	-117.399	-117.235	-117.802	-117.335	-117.379	-117.642	-117.521	264.628	264.560	264.546	264.620	264.707	264.586	264.696	264.604	264.616	264.658	264.544	264.527	264.555	264.686	264.567	264.565	264.624	264.644	264.626	264.674	264.656	264.565	264.607	264.643	264.678	264.542	264.581	264.727	264.554	264.605	264.691	264.716	2016_7_19_17_02_37
FLQS30RRGRWV____	-11.501	-11.759	-11.440	-11.400	-11.694	-11.799	-11.351	-11.972	-11.500	-11.512	-11.655	-11.671	-11.469	-11.363	-11.405	-11.699	-11.501	-11.543	-11.703	-11.358	-11.465	-11.474	-11.631	-11.438	-11.478	-11.766	-11.480	-11.355	-11.462	-11.426	-11.552	-11.609	-117.043	-117.137	-117.005	-116.752	-117.278	-117.199	-117.405	-116.944	-117.819	-117.057	-117.285	-117.122	-118.101	-117.477	-117.388	-117.513	-117.790	-117.073	-117.219	-117.864	-117.148	-117.002	-117.346	-117.096	-117.384	-117.122	-117.217	-117.798	-118.114	-118.163	-117.433	-118.244	264.725	264.604	264.753	264.760	264.643	264.588	264.815	264.492	264.762	264.721	264.662	264.646	264.790	264.812	264.788	264.652	264.761	264.706	264.636	264.832	264.747	264.736	264.677	264.758	264.752	264.601	264.743	264.831	264.794	264.814	264.719	264.730	2016_7_19_17_02_38
FLQS30R2GRWV____	-11.921	-11.830	-11.915	-11.744	-11.653	-11.615	-11.904	-11.855	-11.924	-11.796	-11.889	-12.021	-11.826	-11.696	-11.951	-11.856	-11.913	-11.817	-11.720	-11.726	-11.824	-11.756	-11.715	-11.718	-11.685	-11.913	-11.881	-11.706	-11.824	-11.724	-11.706	-12.123	-117.452	-117.285	-117.540	-117.220	-117.429	-117.346	-117.216	-117.680	-117.628	-117.202	-117.552	-117.731	-117.379	-118.358	-117.790	-117.592	-117.987	-117.948	-118.033	-116.551	-117.034	-117.473	-117.696	-117.778	-118.394	-117.922	-118.159	-117.806	-117.596	-117.508	-117.455	-116.805	264.541	264.577	264.549	264.616	264.670	264.684	264.538	264.585	264.549	264.590	264.562	264.507	264.584	264.693	264.543	264.580	264.571	264.616	264.666	264.592	264.568	264.622	264.653	264.655	264.700	264.568	264.595	264.663	264.595	264.639	264.646	264.412	2016_7_19_17_02_38
FLQS30QXGRWV____	-11.634	-11.770	-11.500	-11.581	-11.489	-11.605	-11.556	-11.635	-11.572	-11.637	-11.926	-11.729	-11.538	-11.293	-11.601	-11.639	-11.639	-11.603	-11.639	-11.493	-11.677	-11.863	-11.824	-11.430	-11.869	-11.761	-11.486	-11.428	-11.534	-11.561	-11.561	-11.751	-117.601	-117.498	-117.562	-117.887	-117.974	-117.252	-117.371	-117.625	-117.710	-117.863	-118.015	-118.203	-117.792	-117.897	-117.952	-117.470	-117.939	-117.771	-117.848	-117.964	-117.323	-117.809	-118.037	-117.988	-117.483	-117.998	-117.259	-117.956	-117.865	-118.050	-117.150	-117.987	264.069	263.998	264.131	264.108	264.156	264.066	264.095	264.069	264.104	264.080	263.948	264.052	264.124	264.247	264.101	264.060	264.082	264.092	264.078	264.154	264.035	263.968	263.998	264.185	263.950	264.026	264.124	264.185	264.129	264.125	264.082	264.031	2016_7_19_17_02_38
FLQS30QPGRWV____	-11.783	-11.701	-11.504	-11.738	-11.480	-11.597	-11.567	-11.783	-11.781	-11.968	-11.676	-11.677	-11.682	-11.624	-11.541	-11.718	-11.638	-11.610	-11.690	-11.502	-11.682	-11.544	-11.641	-11.511	-11.801	-11.653	-11.930	-11.374	-11.543	-11.506	-11.573	-11.948	-117.063	-117.547	-117.683	-117.032	-117.635	-118.013	-117.089	-117.151	-117.165	-117.964	-117.879	-117.800	-117.322	-118.216	-117.794	-117.054	-118.059	-117.814	-116.935	-117.606	-117.239	-117.802	-117.164	-117.512	-117.712	-117.139	-118.072	-117.473	-117.978	-117.698	-117.257	-118.437	263.915	263.978	264.080	263.935	264.089	264.051	264.021	263.920	263.921	263.870	264.006	264.002	263.977	264.047	264.067	263.946	264.033	264.035	263.954	264.077	263.973	264.066	263.989	264.068	263.938	263.982	263.893	264.133	264.075	264.079	264.026	263.902	2016_7_19_17_02_38
FLQS30QMGRWV____	-11.772	-11.774	-11.711	-11.598	-11.636	-11.738	-11.691	-11.917	-11.651	-11.775	-12.070	-11.804	-11.803	-11.574	-11.939	-11.710	-11.775	-11.879	-11.846	-11.640	-11.798	-11.938	-11.777	-11.715	-11.812	-11.840	-11.929	-11.565	-11.685	-11.702	-11.691	-11.827	-117.023	-116.315	-117.255	-116.925	-117.467	-117.047	-116.855	-116.993	-116.660	-117.094	-116.715	-117.232	-117.196	-116.873	-117.365	-117.228	-117.504	-117.057	-117.273	-117.127	-117.064	-117.570	-117.467	-116.531	-117.297	-117.168	-117.261	-117.180	-116.220	-117.468	-116.752	-117.619	263.919	263.883	263.959	263.998	264.006	263.936	263.950	263.847	263.960	263.921	263.759	263.913	263.912	264.007	263.854	263.959	263.941	263.868	263.895	263.987	263.908	263.865	263.938	263.922	263.913	263.893	263.854	264.027	263.922	263.974	263.945	263.921	2016_7_19_17_02_38
FLQS30Q9GRWY____	-11.642	-11.480	-11.385	-11.656	-11.300	-11.528	-11.556	-11.410	-11.570	-11.576	-11.744	-11.545	-11.800	-11.373	-11.531	-11.520	-11.431	-11.745	-11.376	-11.428	-11.671	-11.603	-11.431	-11.370	-11.670	-11.565	-11.474	-11.295	-11.468	-11.428	-11.226	-11.554	-117.132	-116.865	-116.699	-117.295	-117.565	-117.742	-117.095	-117.215	-118.159	-117.533	-117.042	-117.016	-117.705	-116.970	-117.794	-116.791	-118.337	-117.101	-117.907	-117.809	-117.441	-117.873	-117.886	-117.781	-117.796	-117.987	-117.892	-117.940	-117.852	-118.033	-117.587	-117.781	264.661	264.727	264.765	264.662	264.847	264.745	264.701	264.777	264.745	264.712	264.607	264.702	264.612	264.784	264.746	264.704	264.820	264.609	264.826	264.796	264.662	264.715	264.799	264.823	264.679	264.739	264.778	264.867	264.779	264.807	264.884	264.735	2016_7_19_17_02_39
FLQS30Q9GRWV____	-11.795	-11.711	-11.511	-11.613	-11.377	-11.551	-11.446	-11.661	-11.320	-11.854	-11.815	-11.680	-11.876	-11.495	-11.489	-11.285	-11.582	-11.695	-11.456	-11.506	-11.548	-11.484	-11.509	-11.453	-11.552	-11.717	-11.492	-11.437	-11.353	-11.510	-11.513	-11.505	-116.992	-117.545	-117.671	-116.961	-117.495	-117.095	-116.965	-117.025	-117.501	-117.202	-117.735	-117.922	-117.751	-117.886	-117.206	-117.468	-118.066	-117.163	-117.903	-117.945	-117.624	-117.540	-117.752	-117.194	-117.976	-117.524	-117.237	-118.075	-117.455	-118.101	-117.001	-117.577	263.992	264.060	264.162	264.079	264.219	264.115	264.160	264.059	264.247	263.974	264.019	264.093	263.990	264.180	264.151	264.262	264.147	264.049	264.199	264.178	264.142	264.169	264.167	264.168	264.157	264.056	264.151	264.217	264.228	264.183	264.130	264.161	2016_7_19_17_02_39
FLQS30Q3GRWV____	-11.840	-11.833	-11.660	-11.593	-11.630	-11.667	-11.489	-11.777	-11.573	-11.769	-11.815	-11.802	-11.806	-11.495	-11.738	-11.770	-11.775	-11.925	-11.515	-11.753	-11.797	-11.734	-11.758	-11.439	-11.794	-11.774	-11.612	-11.607	-11.793	-11.815	-11.554	-11.760	-117.650	-117.683	-116.834	-117.682	-117.758	-117.616	-117.363	-117.617	-117.952	-117.789	-117.244	-117.866	-117.710	-117.761	-117.732	-117.720	-117.859	-117.876	-117.323	-117.813	-117.761	-117.800	-117.761	-117.843	-117.852	-117.857	-117.645	-118.338	-117.723	-117.959	-117.270	-117.716	263.916	263.921	263.964	264.037	264.022	263.998	264.072	263.945	264.059	263.957	263.908	263.945	263.936	264.088	263.969	263.953	263.958	263.886	264.057	263.966	263.942	263.974	263.961	264.119	263.948	263.958	264.026	264.061	263.942	263.943	264.036	263.958	2016_7_19_17_02_39
FLQS30Q2GRWV____	-11.842	-11.976	-11.781	-11.587	-11.504	-11.754	-11.561	-11.916	-11.578	-11.714	-11.748	-11.994	-11.744	-11.573	-11.676	-11.787	-11.843	-11.749	-11.784	-11.644	-11.808	-11.744	-11.768	-11.448	-11.679	-11.848	-11.545	-11.572	-11.873	-11.769	-11.631	-11.710	-117.375	-117.027	-116.953	-117.813	-117.486	-116.564	-117.472	-116.896	-117.487	-117.910	-117.346	-118.189	-117.306	-117.423	-117.397	-116.918	-117.783	-117.544	-117.502	-117.412	-117.745	-117.464	-117.878	-117.438	-117.841	-117.526	-117.555	-117.537	-117.772	-117.954	-117.633	-117.186	264.576	264.494	264.585	264.720	264.744	264.579	264.717	264.516	264.709	264.664	264.620	264.542	264.620	264.708	264.657	264.580	264.595	264.629	264.610	264.674	264.610	264.628	264.636	264.769	264.677	264.580	264.728	264.714	264.580	264.639	264.690	264.631	2016_7_19_17_02_39
FLQS30PHGRWY____	-11.780	-12.158	-11.512	-11.386	-11.698	-11.607	-11.568	-11.968	-11.517	-11.786	-11.937	-11.876	-11.808	-11.348	-11.672	-11.339	-11.508	-11.937	-11.783	-11.630	-11.541	-11.675	-11.841	-11.508	-11.679	-11.838	-11.875	-11.366	-11.675	-11.700	-11.562	-11.884	-117.121	-116.889	-117.357	-117.894	-117.961	-117.419	-116.703	-117.610	-116.964	-117.001	-117.816	-117.604	-117.043	-118.448	-117.800	-117.262	-117.466	-117.623	-117.043	-117.822	-117.163	-117.804	-116.972	-117.906	-117.791	-117.796	-117.301	-117.875	-117.790	-117.839	-117.780	-118.250	264.035	263.840	264.176	264.262	264.115	264.133	264.117	263.968	264.155	264.026	263.993	264.012	264.018	264.306	264.120	264.255	264.183	263.984	264.029	264.141	264.153	264.119	263.998	264.204	264.116	264.040	263.998	264.271	264.118	264.108	264.172	264.039	2016_7_19_17_02_40
FLQS30NWGRWV____	-12.036	-11.620	-11.508	-11.385	-11.431	-11.402	-11.344	-11.655	-11.577	-11.437	-11.681	-11.607	-11.622	-11.439	-11.544	-11.515	-11.577	-11.735	-11.453	-11.492	-11.533	-11.815	-11.631	-11.442	-11.341	-11.578	-11.608	-11.300	-11.476	-11.506	-11.294	-11.480	-117.174	-117.285	-117.214	-118.021	-117.759	-117.876	-117.943	-116.483	-117.556	-118.456	-116.892	-117.667	-116.348	-116.277	-117.138	-117.321	-117.728	-118.015	-117.168	-118.080	-117.620	-116.863	-118.216	-117.506	-118.057	-117.658	-117.757	-118.010	-117.520	-117.567	-117.326	-117.460	264.472	264.679	264.730	264.827	264.793	264.812	264.843	264.623	264.713	264.822	264.631	264.703	264.633	264.718	264.709	264.731	264.721	264.658	264.754	264.778	264.737	264.564	264.718	264.776	264.850	264.717	264.707	264.867	264.760	264.747	264.838	264.755	2016_7_19_17_02_40
FLQS30MRGRWY____	-11.715	-11.829	-11.641	-11.579	-11.691	-11.538	-11.545	-11.841	-11.505	-11.522	-11.873	-11.810	-11.798	-11.614	-11.739	-11.959	-11.774	-11.737	-11.712	-11.637	-11.682	-11.613	-11.637	-11.509	-11.495	-11.891	-11.810	-11.622	-11.547	-11.500	-11.615	-11.620	-117.057	-117.742	-117.611	-118.013	-117.891	-117.480	-117.875	-117.418	-117.962	-117.000	-117.227	-117.470	-117.964	-118.145	-117.589	-117.640	-117.465	-117.809	-117.567	-117.486	-117.037	-117.606	-117.625	-117.705	-116.941	-118.052	-117.366	-118.064	-117.591	-117.971	-117.905	-117.979	263.948	263.926	264.010	264.059	264.000	264.054	264.069	263.904	264.092	264.038	263.880	263.922	263.952	264.049	263.962	263.858	263.939	263.974	263.974	264.006	263.963	264.023	264.013	264.078	264.049	263.911	263.917	264.041	264.055	264.095	264.037	264.038	2016_7_19_17_02_40
FLQS30MKGRWV____	-11.716	-11.617	-11.636	-11.605	-11.692	-11.611	-11.694	-11.978	-11.779	-11.775	-12.061	-11.673	-11.674	-11.630	-11.814	-11.580	-11.777	-11.827	-11.843	-11.778	-11.741	-11.801	-11.770	-11.768	-11.806	-11.866	-11.745	-11.633	-11.738	-11.771	-11.685	-12.005	-116.999	-117.015	-118.018	-117.225	-118.099	-116.966	-117.226	-117.291	-117.756	-117.723	-117.942	-117.804	-117.717	-117.752	-117.277	-117.460	-117.927	-117.042	-117.763	-117.166	-117.700	-117.866	-117.689	-117.771	-117.717	-116.323	-117.432	-117.808	-117.854	-117.702	-117.907	-117.906	264.041	264.090	264.129	264.106	264.106	264.091	264.063	263.929	264.047	264.048	263.921	264.101	264.096	264.119	264.007	264.129	264.057	263.990	264.017	264.020	264.063	264.042	264.048	264.053	264.033	263.935	264.048	264.120	264.072	264.049	264.100	263.946	2016_7_19_17_02_40
FLQS30MJGRWV____	-11.508	-11.620	-11.491	-11.401	-11.422	-11.408	-11.295	-11.720	-11.504	-11.642	-11.679	-11.680	-11.598	-11.371	-11.597	-11.836	-11.622	-11.490	-11.701	-11.356	-11.547	-11.600	-11.770	-11.499	-11.405	-11.505	-11.605	-11.243	-11.419	-11.563	-11.299	-11.620	-117.591	-116.725	-118.216	-117.356	-118.225	-117.300	-117.235	-116.706	-117.962	-117.160	-117.044	-117.285	-118.041	-117.370	-117.868	-117.325	-118.600	-117.115	-117.835	-118.422	-117.246	-117.939	-117.315	-117.719	-117.924	-117.992	-117.705	-117.233	-117.079	-117.908	-117.138	-116.900	264.073	263.978	264.111	264.114	264.144	264.108	264.160	263.928	264.093	263.988	263.965	263.976	264.051	264.129	264.044	263.902	264.066	264.060	263.992	264.186	264.038	264.045	263.934	264.084	264.139	264.094	264.032	264.185	264.093	264.062	264.154	263.986	2016_7_19_17_02_41
