SN	Distance_X_LOGO_MainBoard_RU1	Distance_X_LOGO_MainBoard_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RU1	Distance_Y_LOGO_MainBoard_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RU1	Angle_MainBoard_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30CMGRWQ____	-66.072	-65.928	-66.039	-65.790	-65.658	-65.824	-65.756	-65.860	-65.859	-65.793	-65.981	-65.795	-65.790	-65.898	-66.167	-65.757	-66.112	-65.864	-65.792	-65.864	-65.760	-65.755	-65.793	-65.618	-66.093	-65.792	-65.894	-66.032	-65.957	-65.814	-66.080	-65.815	131.309	131.131	131.276	131.139	131.139	130.997	131.140	130.996	131.033	130.902	131.156	131.112	131.139	131.032	131.204	131.069	131.040	131.112	130.994	131.111	130.901	131.174	131.069	130.967	131.095	131.033	130.796	131.240	131.064	131.168	131.079	131.164	116.687	116.668	116.682	116.619	116.573	116.656	116.607	116.668	116.661	116.662	116.682	116.625	116.619	116.675	116.739	116.619	116.748	116.649	116.645	116.650	116.650	116.600	116.632	116.589	116.732	116.638	116.715	116.685	116.690	116.622	116.731	116.623	2016_7_19_17_03_58
FLQS30BWGRWY____	-65.888	-65.741	-65.853	-65.605	-65.474	-65.639	-65.574	-65.673	-65.674	-65.642	-65.826	-65.646	-65.605	-65.712	-65.980	-65.572	-65.923	-65.714	-65.607	-65.714	-65.577	-65.571	-65.607	-65.475	-65.909	-65.606	-65.708	-65.879	-65.804	-65.658	-65.924	-65.630	131.443	131.232	131.409	131.276	131.272	131.135	131.274	131.134	131.168	131.032	131.251	131.245	131.276	131.169	131.339	131.205	131.214	131.247	131.133	131.244	131.035	131.308	131.204	131.101	131.269	131.169	130.926	131.376	131.201	131.261	131.212	131.341	116.747	116.732	116.740	116.677	116.632	116.714	116.667	116.726	116.720	116.733	116.759	116.697	116.677	116.733	116.797	116.678	116.799	116.720	116.703	116.721	116.709	116.660	116.690	116.662	116.784	116.696	116.775	116.755	116.760	116.698	116.799	116.675	2016_7_19_17_03_58
FLQS30BJGRWV____	-65.800	-65.626	-65.763	-65.514	-65.388	-65.521	-65.449	-65.553	-65.553	-65.518	-65.700	-65.523	-65.514	-65.620	-65.859	-65.481	-65.803	-65.590	-65.486	-65.592	-65.486	-65.482	-65.517	-65.350	-65.820	-65.516	-65.618	-65.754	-65.676	-65.536	-65.803	-65.537	131.400	131.220	131.366	131.228	131.227	131.085	131.229	131.086	131.119	130.988	131.206	131.198	131.228	131.125	131.295	131.158	131.165	131.200	131.084	131.199	130.986	131.261	131.158	131.054	131.225	131.077	130.884	131.331	131.116	131.220	131.212	131.254	116.315	116.286	116.309	116.246	116.202	116.273	116.223	116.284	116.278	116.289	116.315	116.254	116.246	116.301	116.354	116.246	116.358	116.277	116.261	116.278	116.278	116.229	116.259	116.219	116.353	116.273	116.342	116.312	116.322	116.255	116.349	116.249	2016_7_19_17_03_58
FLQS30AEGRWV____	-65.888	-65.748	-65.854	-65.604	-65.511	-65.641	-65.575	-65.679	-65.682	-65.613	-65.787	-65.617	-65.604	-65.715	-65.982	-65.574	-65.928	-65.688	-65.607	-65.687	-65.584	-65.568	-65.610	-65.470	-65.910	-65.610	-65.714	-65.877	-65.766	-65.662	-65.888	-65.631	131.382	131.202	131.346	131.211	131.205	131.067	131.210	131.064	131.103	130.965	131.186	131.175	131.211	131.102	131.276	131.140	131.149	131.181	131.066	131.180	130.966	131.241	131.140	131.029	131.206	131.104	130.861	131.310	131.136	131.238	131.187	131.275	116.704	116.687	116.699	116.635	116.604	116.673	116.625	116.687	116.681	116.681	116.703	116.646	116.635	116.693	116.756	116.637	116.759	116.670	116.661	116.670	116.671	116.617	116.650	116.620	116.743	116.656	116.735	116.713	116.705	116.650	116.738	116.633	2016_7_19_17_03_58
FLQS309TGRWY____	-66.074	-65.927	-66.037	-65.791	-65.658	-65.827	-65.755	-65.859	-65.857	-65.789	-65.976	-65.797	-65.791	-65.895	-66.131	-65.756	-66.110	-65.864	-65.795	-65.863	-65.761	-65.754	-65.793	-65.620	-66.060	-65.793	-65.891	-66.026	-65.956	-65.813	-66.074	-65.781	131.446	131.265	131.409	131.273	131.274	131.131	131.275	131.132	131.168	131.033	131.250	131.247	131.273	131.168	131.339	131.204	131.174	131.249	131.130	131.245	131.038	131.306	131.204	131.066	131.269	131.169	130.928	131.377	131.202	131.302	131.213	131.342	116.740	116.720	116.734	116.672	116.625	116.709	116.659	116.720	116.713	116.713	116.740	116.678	116.672	116.726	116.779	116.672	116.800	116.701	116.698	116.701	116.702	116.653	116.685	116.648	116.766	116.690	116.767	116.735	116.742	116.674	116.781	116.656	2016_7_19_17_03_59
FLQS309QGRWV____	-66.105	-65.960	-66.065	-65.813	-65.652	-65.820	-65.744	-65.849	-65.852	-65.788	-65.966	-65.791	-65.813	-65.920	-66.150	-65.743	-66.061	-65.895	-65.784	-65.859	-65.794	-65.734	-65.780	-65.615	-66.082	-65.780	-65.886	-66.014	-65.943	-65.798	-66.096	-65.798	131.379	131.161	131.265	131.165	131.157	131.020	131.164	131.023	131.053	130.918	131.180	131.136	131.165	131.053	131.231	131.093	131.144	131.097	131.022	131.134	130.886	131.196	131.094	130.984	131.200	131.059	130.813	131.268	131.093	131.196	131.103	131.228	116.577	116.564	116.583	116.512	116.457	116.540	116.489	116.550	116.546	116.547	116.563	116.510	116.512	116.569	116.618	116.501	116.603	116.553	116.527	116.534	116.555	116.479	116.513	116.475	116.600	116.519	116.600	116.564	116.570	116.502	116.622	116.496	2016_7_19_17_03_59
FLQS309NGRWM____	-65.755	-65.614	-65.758	-65.475	-65.386	-65.510	-65.445	-65.547	-65.545	-65.520	-65.703	-65.521	-65.475	-65.622	-65.853	-65.443	-65.800	-65.596	-65.473	-65.596	-65.487	-65.483	-65.480	-65.344	-65.776	-65.517	-65.577	-65.748	-65.676	-65.526	-65.756	-65.541	131.512	131.285	131.436	131.294	131.294	131.149	131.293	131.192	131.187	131.092	131.315	131.260	131.294	131.136	131.359	131.223	131.230	131.262	131.147	131.266	131.050	131.322	131.222	131.115	131.291	131.239	130.984	131.391	131.224	131.277	131.273	131.362	116.498	116.488	116.512	116.438	116.407	116.476	116.428	116.481	116.481	116.489	116.514	116.460	116.438	116.517	116.559	116.439	116.563	116.486	116.463	116.485	116.485	116.436	116.453	116.424	116.544	116.462	116.528	116.517	116.520	116.459	116.540	116.449	2016_7_19_17_03_59
FLQS308YGRWQ____	-65.884	-65.741	-65.848	-65.600	-65.512	-65.634	-65.568	-65.673	-65.677	-65.651	-65.800	-65.617	-65.600	-65.707	-65.951	-65.570	-65.896	-65.722	-65.600	-65.721	-65.619	-65.565	-65.605	-65.469	-65.916	-65.603	-65.709	-65.890	-65.811	-65.627	-65.897	-65.596	131.337	131.158	131.303	131.168	131.158	131.018	131.167	131.020	131.055	130.916	131.185	131.130	131.168	131.062	131.230	131.096	131.103	131.133	131.022	131.132	130.916	131.198	131.096	130.984	131.161	131.061	130.816	131.268	131.089	131.196	131.141	131.231	116.501	116.483	116.495	116.432	116.403	116.470	116.421	116.483	116.478	116.494	116.499	116.444	116.432	116.488	116.544	116.434	116.547	116.480	116.457	116.480	116.483	116.414	116.446	116.418	116.543	116.451	116.531	116.516	116.519	116.436	116.540	116.420	2016_7_19_17_03_59
FLQS3084GRWM____	-65.935	-65.757	-65.902	-65.618	-65.522	-65.654	-65.586	-65.689	-65.689	-65.654	-65.846	-65.627	-65.618	-65.761	-66.001	-65.586	-65.944	-65.732	-65.619	-65.733	-65.627	-65.586	-65.622	-65.478	-65.962	-65.651	-65.755	-65.899	-65.823	-65.675	-65.947	-65.647	131.377	131.199	131.344	131.208	131.201	131.063	131.163	131.061	131.101	130.968	131.178	131.172	131.208	131.056	131.227	131.136	131.141	131.177	131.063	131.175	130.961	131.238	131.135	131.029	131.160	131.053	130.859	131.306	131.090	131.193	131.140	131.270	116.685	116.654	116.679	116.604	116.572	116.642	116.601	116.655	116.648	116.659	116.689	116.614	116.604	116.681	116.735	116.606	116.730	116.650	116.630	116.650	116.651	116.588	116.618	116.587	116.733	116.643	116.713	116.685	116.696	116.627	116.731	116.604	2016_7_19_17_03_59
FLQS307KGRWV____	-65.726	-65.586	-65.690	-65.404	-65.317	-65.480	-65.406	-65.482	-65.484	-65.452	-65.629	-65.455	-65.404	-65.553	-65.817	-65.404	-65.728	-65.527	-65.406	-65.524	-65.425	-65.372	-65.441	-65.275	-65.745	-65.442	-65.554	-65.677	-65.607	-65.465	-65.728	-65.429	131.417	131.230	131.376	131.236	131.225	131.092	131.237	131.093	131.134	130.994	131.209	131.203	131.236	131.131	131.299	131.165	131.175	131.206	131.094	131.204	130.992	131.266	131.163	131.057	131.233	131.131	130.891	131.338	131.163	131.266	131.214	131.304	116.499	116.482	116.493	116.418	116.389	116.469	116.418	116.470	116.463	116.477	116.501	116.442	116.418	116.488	116.551	116.430	116.542	116.466	116.443	116.465	116.468	116.401	116.444	116.404	116.538	116.449	116.531	116.495	116.502	116.434	116.535	116.415	2016_7_19_17_03_59
FLQS3072GRWV____	-65.725	-65.581	-65.692	-65.443	-65.318	-65.481	-65.410	-65.515	-65.516	-65.452	-65.637	-65.460	-65.443	-65.551	-65.783	-65.409	-65.730	-65.527	-65.447	-65.527	-65.422	-65.406	-65.445	-65.280	-65.718	-65.443	-65.550	-65.680	-65.648	-65.466	-65.732	-65.471	131.453	131.228	131.417	131.240	131.274	131.092	131.239	131.094	131.129	131.037	131.255	131.209	131.240	131.132	131.348	131.167	131.218	131.215	131.093	131.207	131.032	131.266	131.167	131.064	131.275	131.131	130.920	131.383	131.165	131.265	131.217	131.307	116.517	116.506	116.512	116.456	116.406	116.495	116.444	116.507	116.501	116.495	116.521	116.467	116.456	116.512	116.556	116.456	116.560	116.489	116.483	116.491	116.485	116.438	116.469	116.429	116.546	116.475	116.549	116.514	116.541	116.460	116.561	116.454	2016_7_19_17_04_00
FLQS305NGRWM____	-66.149	-66.007	-66.114	-65.865	-65.740	-65.907	-65.834	-65.938	-65.938	-65.904	-66.052	-65.907	-65.865	-65.980	-66.236	-65.833	-66.146	-65.979	-65.872	-65.979	-65.843	-65.830	-65.871	-65.773	-66.172	-65.870	-65.973	-66.096	-66.061	-65.887	-66.154	-65.887	131.377	131.156	131.300	131.205	131.161	131.059	131.204	131.022	131.062	130.927	131.178	131.139	131.205	131.056	131.232	131.090	131.142	131.173	131.017	131.172	130.959	131.239	131.090	130.995	131.201	131.055	130.818	131.262	131.094	131.194	131.187	131.230	116.638	116.627	116.639	116.569	116.533	116.609	116.558	116.626	116.619	116.631	116.639	116.595	116.569	116.635	116.693	116.578	116.678	116.614	116.604	116.614	116.604	116.551	116.591	116.573	116.676	116.597	116.674	116.639	116.657	116.578	116.672	116.572	2016_7_19_17_04_00
FLQS305DGRWM____	-65.783	-65.609	-65.749	-65.468	-65.376	-65.506	-65.435	-65.540	-65.576	-65.514	-65.697	-65.516	-65.468	-65.610	-65.847	-65.466	-65.788	-65.587	-65.470	-65.586	-65.482	-65.464	-65.471	-65.338	-65.778	-65.470	-65.610	-65.746	-65.671	-65.526	-65.795	-65.497	131.390	131.205	131.356	131.220	131.210	131.070	131.219	131.069	131.106	130.974	131.233	131.184	131.220	131.113	131.283	131.148	131.157	131.184	131.072	131.182	130.971	131.251	131.148	131.035	131.213	131.111	130.862	131.318	131.143	131.245	131.193	131.284	116.639	116.610	116.633	116.559	116.528	116.598	116.547	116.610	116.616	116.617	116.636	116.582	116.559	116.627	116.680	116.570	116.681	116.606	116.585	116.606	116.607	116.552	116.572	116.545	116.668	116.578	116.671	116.638	116.643	116.575	116.677	116.558	2016_7_19_17_04_00
FLQS3057GRWM____	-65.741	-65.626	-65.703	-65.486	-65.356	-65.493	-65.453	-65.522	-65.557	-65.491	-65.643	-65.496	-65.486	-65.560	-65.833	-65.453	-65.778	-65.565	-65.490	-65.564	-65.461	-65.418	-65.490	-65.315	-65.765	-65.490	-65.557	-65.732	-65.656	-65.513	-65.777	-65.479	131.400	131.225	131.364	131.228	131.224	131.085	131.231	131.086	131.122	130.989	131.246	131.201	131.228	131.123	131.295	131.160	131.129	131.203	131.086	131.199	131.024	131.259	131.160	131.052	131.225	131.125	130.882	131.333	131.158	131.260	131.170	131.297	116.412	116.403	116.406	116.353	116.309	116.381	116.341	116.391	116.397	116.397	116.405	116.361	116.353	116.398	116.463	116.354	116.472	116.385	116.380	116.386	116.380	116.324	116.366	116.324	116.451	116.372	116.439	116.421	116.425	116.357	116.465	116.339	2016_7_19_17_04_00
FLQS3052GRWY____	-65.517	-65.370	-65.482	-65.224	-65.099	-65.266	-65.159	-65.305	-65.309	-65.241	-65.417	-65.239	-65.224	-65.339	-65.606	-65.197	-65.555	-65.311	-65.229	-65.343	-65.208	-65.181	-65.234	-65.058	-65.539	-65.234	-65.346	-65.465	-65.391	-65.290	-65.552	-65.213	131.551	131.367	131.514	131.374	131.364	131.231	131.375	131.229	131.257	131.119	131.390	131.339	131.374	131.265	131.443	131.304	131.354	131.337	131.232	131.338	131.161	131.407	131.305	131.191	131.370	131.269	131.016	131.479	131.299	131.404	131.315	131.441	116.373	116.354	116.367	116.301	116.259	116.341	116.278	116.355	116.352	116.352	116.366	116.313	116.301	116.361	116.423	116.304	116.421	116.338	116.328	116.349	116.333	116.280	116.317	116.275	116.412	116.323	116.406	116.367	116.373	116.319	116.426	116.286	2016_7_19_17_04_00
FLQS304WGRWM____	-65.875	-65.735	-65.840	-65.591	-65.499	-65.629	-65.561	-65.666	-65.666	-65.599	-65.785	-65.604	-65.591	-65.698	-65.975	-65.561	-65.888	-65.676	-65.595	-65.677	-65.608	-65.556	-65.597	-65.422	-65.901	-65.596	-65.701	-65.873	-65.798	-65.614	-65.880	-65.619	131.456	131.276	131.422	131.285	131.234	131.136	131.286	131.138	131.174	131.037	131.301	131.248	131.285	131.177	131.348	131.216	131.263	131.253	131.138	131.250	131.073	131.318	131.215	131.100	131.277	131.179	130.932	131.384	131.209	131.311	131.221	131.301	116.668	116.650	116.662	116.598	116.575	116.638	116.588	116.650	116.644	116.644	116.663	116.609	116.598	116.655	116.721	116.600	116.706	116.634	116.625	116.634	116.641	116.580	116.613	116.571	116.708	116.619	116.699	116.680	116.684	116.602	116.710	116.605	2016_7_19_17_04_00
FLQS3047GRWM____	-65.734	-65.594	-65.701	-65.451	-65.369	-65.486	-65.422	-65.525	-65.527	-65.462	-65.688	-65.472	-65.451	-65.564	-65.837	-65.420	-65.744	-65.540	-65.452	-65.580	-65.475	-65.423	-65.459	-65.325	-65.765	-65.454	-65.560	-65.737	-65.665	-65.519	-65.741	-65.487	131.447	131.228	131.413	131.277	131.227	131.129	131.232	131.092	131.170	131.032	131.246	131.205	131.277	131.126	131.294	131.161	131.210	131.245	131.131	131.237	131.027	131.307	131.206	131.054	131.225	131.126	130.928	131.329	131.154	131.256	131.208	131.296	116.568	116.558	116.563	116.499	116.479	116.537	116.497	116.557	116.544	116.546	116.587	116.519	116.499	116.565	116.631	116.508	116.613	116.536	116.525	116.551	116.551	116.484	116.514	116.494	116.618	116.527	116.598	116.590	116.595	116.526	116.612	116.508	2016_7_19_17_04_01
FLQS303BGRWM____	-65.697	-65.522	-65.628	-65.378	-65.292	-65.421	-65.347	-65.455	-65.454	-65.426	-65.573	-65.396	-65.378	-65.488	-65.757	-65.347	-65.701	-65.466	-65.382	-65.499	-65.399	-65.344	-65.383	-65.253	-65.689	-65.382	-65.490	-65.659	-65.585	-65.441	-65.670	-65.411	131.469	131.288	131.436	131.300	131.288	131.149	131.301	131.152	131.190	131.054	131.315	131.263	131.300	131.194	131.361	131.230	131.234	131.268	131.153	131.263	131.086	131.331	131.228	131.111	131.293	131.193	130.948	131.397	131.223	131.324	131.277	131.360	116.550	116.521	116.532	116.468	116.440	116.509	116.457	116.521	116.514	116.528	116.534	116.481	116.468	116.525	116.590	116.470	116.593	116.505	116.495	116.517	116.513	116.451	116.482	116.457	116.578	116.488	116.569	116.550	116.554	116.486	116.574	116.469	2016_7_19_17_04_01
FLQS3024GRWM____	-65.881	-65.739	-65.847	-65.605	-65.504	-65.638	-65.571	-65.670	-65.672	-65.639	-65.791	-65.638	-65.605	-65.707	-65.975	-65.569	-65.885	-65.710	-65.605	-65.711	-65.609	-65.564	-65.606	-65.460	-65.904	-65.607	-65.704	-65.877	-65.766	-65.654	-65.886	-65.623	131.458	131.285	131.426	131.289	131.289	131.149	131.287	131.148	131.180	131.045	131.307	131.262	131.289	131.179	131.356	131.217	131.266	131.261	131.146	131.261	130.968	131.323	131.217	131.115	131.285	131.182	130.938	131.393	131.216	131.321	131.269	131.357	116.682	116.662	116.675	116.615	116.579	116.651	116.603	116.662	116.657	116.669	116.677	116.631	116.615	116.670	116.732	116.615	116.716	116.656	116.640	116.657	116.672	116.594	116.628	116.594	116.720	116.634	116.711	116.691	116.684	116.626	116.716	116.609	2016_7_19_17_04_01
FLQS301GGRWM____	-66.015	-65.876	-65.982	-65.728	-65.597	-65.771	-65.702	-65.808	-65.810	-65.744	-65.924	-65.745	-65.728	-65.841	-66.108	-65.701	-66.024	-65.817	-65.731	-65.818	-65.713	-65.688	-65.738	-65.561	-66.042	-65.739	-65.845	-65.976	-65.897	-65.747	-66.022	-65.759	131.400	131.208	131.361	131.224	131.214	131.072	131.225	131.073	131.105	130.969	131.242	131.184	131.224	131.115	131.243	131.153	131.163	131.187	131.076	131.184	130.971	131.252	131.153	131.038	131.223	131.071	130.867	131.325	131.147	131.210	131.201	131.288	116.696	116.681	116.691	116.627	116.583	116.668	116.618	116.681	116.676	116.677	116.692	116.639	116.627	116.685	116.756	116.629	116.740	116.664	116.654	116.665	116.666	116.608	116.643	116.601	116.736	116.657	116.730	116.695	116.699	116.635	116.733	116.626	2016_7_19_17_04_01
FLQS301EGRWQ____	-65.867	-65.727	-65.831	-65.580	-65.455	-65.619	-65.548	-65.623	-65.657	-65.591	-65.772	-65.593	-65.580	-65.691	-65.928	-65.548	-65.870	-65.664	-65.582	-65.665	-65.558	-65.546	-65.584	-65.416	-65.857	-65.584	-65.691	-65.826	-65.752	-65.609	-65.872	-65.577	131.381	131.194	131.341	131.203	131.193	131.059	131.163	131.055	131.092	130.959	131.181	131.171	131.203	131.099	131.269	131.132	131.141	131.170	131.059	131.167	130.958	131.234	131.132	131.023	131.201	131.056	130.857	131.305	131.132	131.234	131.144	131.272	116.765	116.749	116.759	116.696	116.654	116.735	116.692	116.737	116.743	116.742	116.767	116.706	116.696	116.753	116.806	116.697	116.808	116.731	116.722	116.732	116.731	116.679	116.710	116.670	116.793	116.723	116.795	116.764	116.768	116.701	116.808	116.683	2016_7_19_17_04_01
FLQS300VGRWQ____	-65.606	-65.460	-65.567	-65.319	-65.228	-65.359	-65.291	-65.390	-65.390	-65.361	-65.512	-65.363	-65.319	-65.428	-65.702	-65.291	-65.605	-65.433	-65.325	-65.433	-65.330	-65.284	-65.326	-65.187	-65.631	-65.326	-65.424	-65.599	-65.522	-65.379	-65.614	-65.349	131.575	131.359	131.499	131.404	131.359	131.225	131.365	131.225	131.256	131.122	131.377	131.336	131.404	131.254	131.428	131.294	131.342	131.336	131.222	131.334	131.159	131.398	131.294	131.190	131.362	131.257	131.019	131.464	131.289	131.395	131.338	131.431	116.560	116.546	116.560	116.489	116.465	116.535	116.487	116.545	116.540	116.553	116.562	116.517	116.489	116.554	116.619	116.499	116.600	116.541	116.523	116.541	116.536	116.478	116.511	116.480	116.606	116.518	116.593	116.577	116.581	116.512	116.604	116.495	2016_7_19_17_04_01
FLQS300RGRWY____	-66.290	-66.149	-66.253	-66.012	-65.925	-66.047	-65.977	-66.082	-66.082	-66.056	-66.240	-66.062	-66.012	-66.119	-66.390	-65.975	-66.298	-66.126	-66.014	-66.124	-65.991	-65.979	-66.014	-65.929	-66.318	-66.013	-66.114	-66.289	-66.216	-66.072	-66.299	-66.041	131.325	131.147	131.292	131.156	131.148	131.012	131.154	131.012	131.049	130.912	131.166	131.158	131.156	131.092	131.217	131.085	131.131	131.125	131.011	131.123	130.910	131.184	131.083	130.975	131.146	131.049	130.807	131.254	131.076	131.181	131.129	131.220	116.780	116.763	116.774	116.714	116.684	116.751	116.702	116.763	116.757	116.772	116.791	116.731	116.714	116.762	116.834	116.713	116.817	116.759	116.739	116.758	116.749	116.697	116.727	116.716	116.822	116.733	116.811	116.793	116.799	116.730	116.818	116.712	2016_7_19_17_04_02
FLQS300LGRWQ____	-65.879	-65.742	-65.845	-65.596	-65.467	-65.638	-65.568	-65.673	-65.673	-65.641	-65.785	-65.609	-65.596	-65.706	-65.970	-65.566	-65.889	-65.679	-65.603	-65.713	-65.607	-65.557	-65.604	-65.430	-65.903	-65.632	-65.708	-65.873	-65.801	-65.659	-65.921	-65.625	131.337	131.151	131.299	131.163	131.157	131.014	131.161	131.017	131.051	130.913	131.141	131.127	131.163	131.055	131.185	131.089	131.099	131.130	131.018	131.124	130.919	131.195	131.087	130.982	131.158	131.004	130.812	131.266	131.089	131.194	131.141	131.228	116.552	116.537	116.547	116.484	116.440	116.525	116.474	116.536	116.530	116.543	116.553	116.495	116.484	116.541	116.611	116.486	116.597	116.518	116.512	116.531	116.530	116.465	116.500	116.457	116.592	116.524	116.585	116.562	116.568	116.500	116.601	116.482	2016_7_19_17_04_02
FLQS300LGRWM____	-65.862	-65.720	-65.826	-65.584	-65.496	-65.618	-65.549	-65.646	-65.650	-65.583	-65.805	-65.588	-65.584	-65.685	-65.957	-65.547	-65.867	-65.656	-65.584	-65.657	-65.554	-65.551	-65.585	-65.451	-65.886	-65.583	-65.681	-65.823	-65.779	-65.640	-65.872	-65.606	131.335	131.160	131.301	131.166	131.155	131.024	131.166	131.023	131.055	130.952	131.179	131.133	131.166	131.095	131.230	131.095	131.139	131.136	131.022	131.133	130.922	131.198	131.095	130.987	131.161	131.058	130.813	131.268	131.088	131.234	131.145	131.231	116.624	116.605	116.618	116.557	116.528	116.594	116.545	116.603	116.599	116.594	116.632	116.564	116.557	116.605	116.676	116.557	116.661	116.587	116.582	116.588	116.589	116.540	116.570	116.542	116.663	116.575	116.653	116.623	116.639	116.565	116.661	116.553	2016_7_19_17_04_02
FLQS3009GRWQ____	-66.246	-66.079	-66.182	-65.929	-65.850	-65.971	-65.897	-66.009	-66.008	-65.943	-66.121	-65.949	-65.929	-66.044	-66.306	-65.897	-66.255	-66.016	-65.935	-66.016	-65.948	-65.898	-65.932	-65.807	-66.235	-65.930	-66.044	-66.207	-66.175	-65.991	-66.253	-65.926	131.217	131.074	131.223	131.084	131.034	130.940	131.041	130.940	130.983	130.840	131.059	131.047	131.084	130.978	131.110	130.971	131.024	131.055	130.941	131.049	130.837	131.113	130.970	130.904	131.041	130.978	130.737	131.186	131.011	131.071	131.021	131.151	116.693	116.661	116.670	116.606	116.588	116.646	116.603	116.660	116.652	116.654	116.678	116.620	116.606	116.665	116.733	116.615	116.731	116.642	116.634	116.643	116.656	116.591	116.628	116.596	116.721	116.625	116.708	116.685	116.705	116.630	116.730	116.594	2016_7_19_17_04_02
FLQS2F0LGRX5____	-66.092	-65.983	-66.059	-65.846	-65.714	-65.881	-65.778	-65.915	-65.914	-65.846	-66.033	-65.855	-65.846	-65.954	-66.216	-65.812	-66.129	-65.920	-65.816	-65.923	-65.818	-65.810	-65.849	-65.676	-66.147	-65.813	-65.947	-66.084	-66.043	-65.869	-66.129	-65.838	131.365	131.187	131.333	131.196	131.197	131.055	131.155	131.051	131.087	130.953	131.171	131.169	131.196	131.089	131.219	131.125	131.130	131.170	131.013	131.168	130.955	131.227	131.125	131.026	131.153	131.090	130.846	131.296	131.080	131.225	131.137	131.263	116.844	116.837	116.838	116.788	116.741	116.824	116.771	116.837	116.830	116.830	116.857	116.795	116.788	116.844	116.912	116.788	116.898	116.818	116.809	116.819	116.820	116.769	116.801	116.758	116.900	116.795	116.884	116.853	116.877	116.790	116.897	116.773	2016_7_19_17_04_02
FLQS2EQUGRX5____	-65.962	-65.812	-65.927	-65.676	-65.582	-65.711	-65.642	-65.746	-65.745	-65.679	-65.864	-65.683	-65.676	-65.817	-66.052	-65.643	-65.998	-65.785	-65.677	-65.754	-65.682	-65.644	-65.678	-65.536	-65.981	-65.680	-65.780	-65.950	-65.879	-65.731	-65.996	-65.698	131.372	131.164	131.337	131.199	131.161	131.062	131.200	131.059	131.094	130.966	131.178	131.173	131.199	131.058	131.227	131.130	131.137	131.176	131.057	131.173	130.966	131.193	131.131	130.995	131.199	131.056	130.856	131.265	131.130	131.191	131.140	131.231	116.634	116.618	116.628	116.565	116.539	116.601	116.553	116.614	116.607	116.606	116.634	116.572	116.565	116.639	116.691	116.565	116.688	116.607	116.590	116.596	116.608	116.555	116.577	116.552	116.671	116.591	116.661	116.649	116.647	116.585	116.686	116.567	2016_7_19_17_04_02
FLQS2DERGRX5____	-66.143	-65.996	-66.108	-65.861	-65.737	-65.859	-65.826	-65.893	-65.927	-65.863	-66.051	-65.832	-65.861	-65.934	-66.199	-65.825	-66.147	-65.900	-65.829	-65.936	-65.832	-65.832	-65.863	-65.693	-66.131	-65.862	-65.961	-66.094	-66.026	-65.881	-66.143	-65.852	131.401	131.188	131.364	131.270	131.226	131.087	131.225	131.087	131.127	130.995	131.241	131.203	131.270	131.118	131.292	131.158	131.205	131.208	131.082	131.200	131.027	131.258	131.154	131.057	131.222	131.119	130.887	131.325	131.152	131.253	131.166	131.291	116.613	116.599	116.607	116.538	116.502	116.569	116.533	116.581	116.586	116.587	116.609	116.539	116.538	116.590	116.652	116.545	116.649	116.562	116.559	116.576	116.570	116.530	116.559	116.516	116.640	116.564	116.640	116.610	116.616	116.548	116.654	116.531	2016_7_19_17_04_03
