SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS309NGRWM	0.117397812	0.1794064035	0.179388975	0.1803803835	0.1243823473	0.151389466	0.1803803835	0.151388975	0.151363446	0.1813879931	0.1813879931	0.1813892205	0.1243823473	0.1513801381	0.1533651643	0.1803715466	0.1493548545	0.151388975	0.152380629	0.179388975	0.1523632006	0.1513715466	0.1513715466	0.1513801381	0.1533823473	0.1803715466	0.1513803835	0.1523632006	0.151380629	0.1513376715	0.1523649188	0.1513803835	-0.020275924	0.035723981	-0.018273378	-0.018269983	-0.047273473	-0.01727649	-0.018269983	-0.018272907	-0.073270644	0.00973322299998	0.00973322299998	-0.018273567	-0.047273473	-0.019272812	-0.019264325	-0.01826772	-0.019264325	-0.018272907	-0.019273001	-0.01826706	-0.047269983	-0.022264042	-0.022264042	-0.019272812	0.00673001700002	-0.01826772	-0.019266966	-0.047269983	-0.019269889	-0.018267437	-0.019264797	-0.019266966	0.046	0.07	0.071	0.071	0.05	0.059	0.071	0.06	0.062	0.071	0.071	0.072	0.05	0.06	0.06	0.072	0.0599999999999	0.06	0.06	0.072	0.061	0.06	0.06	0.06	0.059	0.072	0.06	0.061	0.06	0.06	0.06	0.06
FLQS308YGRWQ	-0.0818716162	-0.0818709495	-0.0828744499	-0.0518773669	-0.0818768668	-0.0818767835	-0.0518773669	-0.1098769502	-0.1088855345	-0.0528773669	-0.0528773669	-0.1098768668	-0.0818768668	-0.0798774502	-0.0818827009	-0.0818803672	-0.1108884515	-0.1098769502	-0.1098797838	-0.0828769502	-0.0818832843	-0.0818827842	-0.0818827842	-0.0798774502	-0.0798743665	-0.0818803672	-0.0828798672	-0.0818832843	-0.1098797005	-0.1098943689	-0.0818827009	-0.0828798672	0.040176985	0.067177302	0.033179684	0.099174364	0.066177223	0.066177302	0.099174364	0.040174364	0.040176905	0.106171744	0.106171744	0.067177223	0.066177223	0.043174602	0.067171744	0.068174444	0.073169362	0.040174364	0.040174444	0.098171664	0.068174444	0.045167774	0.045167774	0.043174602	0.096176587	0.068174444	0.067171664	0.068174444	0.040172141	0.066174205	0.068172061	0.067171664	-0.035	-0.036	-0.035	-0.025	-0.036	-0.036	-0.025	-0.046	-0.046	-0.025	-0.025	-0.048	-0.036	-0.0339999999999	-0.036	-0.0359999999999	-0.048	-0.046	-0.046	-0.037	-0.036	-0.034	-0.034	-0.0339999999999	-0.0360000000001	-0.0359999999999	-0.0359999999999	-0.036	-0.0459999999999	-0.047	-0.036	-0.0359999999999
FLQS3084GRWM	-0.1140490745	-0.1420514644	-0.1710302541	-0.1430192009	-0.1420389175	-0.1430305529	-0.1430192009	-0.1710299554	-0.1430075501	-0.143028163	-0.143028163	-0.1170380213	-0.1420389175	-0.143028163	-0.1430087451	-0.1430174084	-0.1439970944	-0.1710299554	-0.1440278642	-0.1430299554	-0.1430072514	-0.1430174084	-0.1430174084	-0.143028163	-0.1130386187	-0.1430174084	-0.1150278642	-0.1430072514	-0.1430284617	-0.1439755853	-0.1420090438	-0.1150278642	0.197273455	0.197273312	0.164273264	0.198274887	0.224270494	0.197273168	0.198274887	0.192273694	0.19327207	0.194275222	0.194275222	0.195271784	0.224270494	0.198274983	0.194275031	0.167274983	0.197276606	0.192273694	0.193273598	0.194275317	0.164274983	0.193276511	0.193276511	0.198274983	0.197274935	0.167274983	0.196275222	0.164274983	0.195273503	0.165275031	0.194274887	0.196275222	-0.726	-0.738	-0.748	-0.738	-0.738	-0.738	-0.738	-0.749	-0.738	-0.738	-0.738	-0.727	-0.738	-0.738	-0.737	-0.737	-0.739	-0.749	-0.738	-0.737	-0.736	-0.737	-0.737	-0.738	-0.726	-0.737	-0.726	-0.736	-0.738	-0.737	-0.738	-0.726
FLQS307KGRWV	-0.1262690902	-0.1232692879	-0.1222678845	-0.1222671729	-0.0932684577	-0.0922684973	-0.1222671729	-0.094268438	-0.0942663823	-0.1222671927	-0.1222671927	-0.094268438	-0.0932684577	-0.1222671927	-0.1222665009	-0.0952670148	-0.1222651371	-0.094268438	-0.1222671927	-0.1222678845	-0.096266323	-0.1212665009	-0.1212665009	-0.1222671927	-0.0952684182	-0.0952670148	-0.1222671927	-0.096266323	-0.1222672125	-0.0932643069	-0.1212665009	-0.1222671927	-0.052565534	-0.023565408	-0.026565471	-0.050566575	0.01243661	0.013436673	-0.050566575	0.042435569	-0.051565534	-0.053567647	-0.053567647	-0.051565408	0.01243661	-0.05456648	-0.051567679	-0.026565755	-0.052567552	0.042435569	-0.05356648	-0.050567521	-0.027565724	-0.02756771	-0.02756771	-0.05456648	-0.025565755	-0.026565755	-0.051567552	-0.027565724	-0.052566607	-0.051566575	-0.049567489	-0.051567552	0.625	0.625	0.626	0.627	0.637	0.636	0.627	0.635	0.639	0.627	0.627	0.639	0.637	0.628	0.627	0.637	0.627	0.635	0.627	0.627	0.637	0.626	0.626	0.628	0.637	0.637	0.627	0.637	0.627	0.639	0.627	0.627
FLQS3072GRWV	-0.1655996081	-0.1945994004	-0.222601478	-0.1656016858	-0.1946015077	-0.194601478	-0.1656016858	-0.1946015077	-0.1936045648	-0.1946016858	-0.1946016858	-0.1646006173	-0.1946015077	-0.1936016858	-0.1946035853	-0.1936027246	-0.2246056333	-0.1946015077	-0.1946025168	-0.193601478	-0.1946037634	-0.1656027246	-0.1656027246	-0.1936016858	-0.1656006469	-0.1936027246	-0.1936025168	-0.1946037634	-0.1936024871	-0.1946068799	-0.1946035556	-0.1936025168	0.056850744	0.025851272	-0.00414904499999	0.048849795	0.025851166	0.025851272	0.048849795	0.023847369	0.023850744	0.047846208	0.047846208	0.051854014	0.025851166	0.022847263	0.024843782	0.023849689	0.021843677	0.023847369	0.022847369	0.024843888	0.022847369	0.024843149	0.024843149	0.022847263	0.027850006	0.023849689	0.047846314	0.022847369	0.024847474	0.023846947	0.025844415	0.047846314	-0.718	-0.728	-0.738	-0.717	-0.728	-0.728	-0.717	-0.728	-0.728	-0.729	-0.729	-0.717	-0.728	-0.728	-0.728	-0.728	-0.74	-0.728	-0.728	-0.728	-0.728	-0.716	-0.716	-0.728	-0.716	-0.728	-0.729	-0.728	-0.728	-0.728	-0.728	-0.729
FLQS305NGRWM	0.0821600362	0.0831707155	0.0840876548	0.055044938	0.0831196925	0.0840888414	0.055044938	0.0550864683	0.0819951016	0.055044938	0.055044938	0.0550876548	0.0831196925	0.055044938	0.0830034076	0.0560034076	0.0549215336	0.0550864683	0.0550461245	0.0840876548	0.081993915	0.0820342587	0.0820342587	0.055044938	0.0550864683	0.0560034076	0.0560461245	0.081993915	0.0550461245	0.0818693241	0.0830034076	0.0560461245	0.090097144	0.122099456	0.127086044	0.096070318	0.090098531	0.096087431	0.096070318	0.090082806	0.151096219	0.096053668	0.096053668	0.094086506	0.090098531	0.127069856	0.096054131	0.097069856	0.095054131	0.090082806	0.062069393	0.100055981	0.125069856	0.125052281	0.125052281	0.127069856	0.094069856	0.097069856	0.098055056	0.125069856	0.094070781	0.095068931	0.098056443	0.098055056	0.0260000000001	0.025	0.025	0.015	0.026	0.026	0.015	0.015	0.024	0.014	0.014	0.014	0.026	0.013	0.026	0.015	0.014	0.015	0.017	0.026	0.025	0.024	0.024	0.013	0.014	0.015	0.015	0.025	0.014	0.025	0.026	0.015
FLQS305DGRWM	0.0461523314	0.0181550465	0.0191336272	0.045130912	0.0461417725	0.0181339289	0.045130912	0.0191333255	0.0171103978	0.0181227667	0.0181227667	0.0441408675	0.0461417725	0.017130912	0.0471209566	0.0181119062	0.0471001406	0.0191333255	0.0191230684	0.0191336272	0.0471103978	0.0461203532	0.0461203532	0.017130912	0.0471420742	0.0181119062	0.0191230684	0.0471103978	0.0461315154	0.0170784196	0.0171122079	0.0191230684	-0.00774143200002	-0.00674153899999	-0.00874214999999	-0.00574122	-0.008741539	-0.006741565	-0.00574122	-0.008740582	-0.063741406	-0.00773957200002	-0.00773957200002	-0.00374228299998	-0.008741539	-0.007742044	-0.007739652	-0.00674119300001	-0.00673967799997	-0.008740582	-0.008740582	-0.007739732	-0.007740609	-0.00373967799999	-0.00373967799999	-0.007742044	-0.00874116700001	-0.00674119300001	-0.00774034299999	-0.007740609	0.01625878	-0.00774050200002	-0.008739811	-0.00774034299999	0.017	0.00600000000003	0.00700000000001	0.017	0.018	0.00599999999997	0.017	0.00600000000003	0.00799999999998	0.00600000000003	0.00600000000003	0.016	0.018	0.005	0.018	0.00600000000003	0.018	0.00600000000003	0.00599999999997	0.00599999999997	0.017	0.0169999999999	0.0169999999999	0.005	0.017	0.00600000000003	0.00599999999997	0.017	0.016	0.005	0.00599999999997	0.00599999999997
FLQS3057GRWM	-0.0089776629	-0.0079591098	0.0330254293	-0.0090142537	-0.0079957006	-0.0069941545	-0.0090142537	-0.0089967313	-0.0080492984	-0.011014769	-0.011014769	-0.0099967313	-0.0079957006	-0.010014769	-0.0100322914	-0.0100328067	-0.0080673361	-0.0089967313	-0.010014769	0.0190032687	-0.0090498137	-0.0110333221	-0.0110333221	-0.010014769	-0.0089957006	-0.0100328067	-0.010014769	-0.0090498137	-0.0090132229	-0.0081039268	-0.009031776	-0.010014769	0.017011818	0.018026002	0.046019284	0.01700933	-0.069995398	0.022027993	0.01700933	-0.071004605	0.016011321	-0.00400510200001	-0.00400510200001	0.015012316	-0.069995398	0.019004104	0.017001118	0.017009579	0.017995395	-0.071004605	0.017004104	0.014995146	0.017003607	0.0209944	0.0209944	0.019004104	-0.00699664200002	0.017009579	0.018001367	0.017003607	-0.00899689100001	0.01500286	-0.00600385799999	0.018001367	-0.005	-0.005	0.00999999999999	-0.00600000000003	-0.00200000000001	-0.005	-0.00600000000003	-0.00200000000001	-0.00600000000003	-0.00600000000003	-0.00600000000003	-0.00599999999997	-0.00200000000001	-0.00700000000001	-0.00599999999997	-0.00600000000003	-0.005	-0.00200000000001	-0.00599999999997	0.005	-0.00599999999997	-0.00600000000003	-0.00600000000003	-0.00700000000001	-0.00399999999996	-0.00600000000003	-0.00599999999997	-0.00599999999997	-0.005	-0.00500000000005	-0.00400000000002	-0.00599999999997
FLQS3052GRWY	-0.0274248373	-0.0564210148	-0.0844549395	-0.0554721407	-0.0574558951	-0.0874549395	-0.0554721407	-0.0844549395	-0.0284917309	-0.0274587619	-0.0274587619	-0.0274415607	-0.0574558951	-0.0574587619	-0.0554888641	-0.0274754853	-0.0565223109	-0.0844549395	-0.0564716628	-0.0844549395	-0.0574922087	-0.0564898197	-0.0564898197	-0.0574587619	-0.0554554173	-0.0274754853	-0.0554716628	-0.0574922087	-0.0564721407	-0.0255419011	-0.0564893419	-0.0554716628	0.121875347	0.065876846	0.065876961	0.037880536	0.09387529	0.063875117	0.037880536	0.036880651	0.121875405	0.065881055	0.065881055	0.065876904	0.09387529	0.064877423	0.066880651	0.064878921	0.066882553	0.036880651	0.064878921	0.063880997	0.09187748	0.065882611	0.065882611	0.064877423	0.037880536	0.064878921	0.065880939	0.09187748	0.065878864	0.065878921	0.066880536	0.065880939	-0.693	-0.702	-0.713	-0.702	-0.704	-0.715	-0.702	-0.712	-0.693	-0.691	-0.691	-0.691	-0.704	-0.702	-0.702	-0.69	-0.702	-0.712	-0.702	-0.714	-0.703	-0.702	-0.702	-0.702	-0.701	-0.69	-0.702	-0.703	-0.702	-0.689	-0.702	-0.702
FLQS304WGRWM	-0.0383898203	-0.0703917068	-0.071357751	-0.0383568078	-0.038373314	-0.0363747289	-0.0383568078	-0.0383728424	-0.0273436027	-0.0373568078	-0.0373568078	-0.0693728424	-0.038373314	-0.0693558645	-0.0713247384	-0.0383398299	-0.0373087037	-0.0383728424	-0.0373568078	-0.070357751	-0.0663242668	-0.0393398299	-0.0393398299	-0.0693558645	-0.068373314	-0.0383398299	-0.0713412447	-0.0663242668	-0.037357751	-0.0682742763	-0.07132521	-0.0713412447	0.15413962	0.099130532	0.104131066	0.074129284	0.124140689	0.155140689	0.074129284	0.127134809	0.128140155	0.076123938	0.076123938	0.070136591	0.124140689	0.125134809	0.099122513	0.074129284	0.100118057	0.127134809	0.127134987	0.071124116	0.068124829	0.102119127	0.102119127	0.125134809	0.069129284	0.074129284	0.076124116	0.068124829	0.126129284	0.098128928	0.098123582	0.076124116	-0.018	-0.028	-0.029	-0.015	-0.016	-0.0170000000001	-0.015	-0.016	-0.013	-0.015	-0.015	-0.027	-0.016	-0.029	-0.029	-0.014	-0.016	-0.016	-0.016	-0.028	-0.026	-0.016	-0.016	-0.029	-0.027	-0.014	-0.028	-0.026	-0.016	-0.028	-0.029	-0.028
FLQS3047GRWM	-0.0844819719	-0.0524780826	-0.0244826386	-0.0534898615	-0.0534859723	-0.05148575	-0.0534898615	-0.0524858611	-0.0234941952	-0.0234865279	-0.0234865279	-0.05048575	-0.0534859723	-0.024486639	-0.0234937507	-0.0534937507	-0.0234980845	-0.0524858611	-0.0514896393	-0.0524858611	-0.0234943064	-0.0544937507	-0.0544937507	-0.024486639	-0.0224859723	-0.0534937507	-0.0234865279	-0.0234943064	-0.0234864167	-0.0545093077	-0.0534937507	-0.0234865279	-0.193846044	-0.107851241	-0.101856276	-0.05184913	-0.107851566	-0.108851403	-0.05184913	-0.109845557	-0.107850754	-0.107840035	-0.107840035	-0.106855951	-0.107851566	-0.106846044	-0.10883971	-0.05084913	-0.104840684	-0.109845557	-0.107845881	-0.108840359	-0.106846206	-0.156831264	-0.156831264	-0.106846044	-0.049849292	-0.05084913	-0.108840359	-0.106846206	-0.107845557	-0.107845232	-0.109840522	-0.108840359	-0.702	-0.692	-0.681	-0.696	-0.693	-0.692	-0.696	-0.692	-0.681	-0.681	-0.681	-0.692	-0.693	-0.681	-0.68	-0.696	-0.681	-0.692	-0.692	-0.692	-0.681	-0.692	-0.692	-0.681	-0.682	-0.696	-0.68	-0.681	-0.681	-0.693	-0.692	-0.68
FLQS303BGRWM	-0.1094385126	-0.1424185848	-0.1084573332	-0.109477261	-0.1084573332	-0.1424567797	-0.109477261	-0.1094578868	-0.1105160095	-0.1104778146	-0.1104778146	-0.1104584403	-0.1084573332	-0.0814617616	-0.0804966353	-0.1094971888	-0.0805187772	-0.1094578868	-0.0814617616	-0.0804578868	-0.0815005101	-0.1104977424	-0.1104977424	-0.0814617616	-0.1094578868	-0.1094971888	-0.109477261	-0.0815005101	-0.110477261	-0.1105746858	-0.1094966353	-0.109477261	0.064162681	0.068159437	0.065162189	0.065165826	0.066162288	0.065159437	0.065165826	0.063166022	0.065162877	0.065169364	0.065169364	0.097159044	0.066162288	0.11316612	0.068166022	0.096163074	0.065169364	0.063166022	0.095162877	0.092166317	0.062166022	0.066169462	0.066169462	0.11316612	0.065165826	0.096163074	0.095166317	0.062166022	0.067165531	0.06616612	0.071165727	0.095166317	0.624	0.611	0.624	0.624	0.623	0.611	0.624	0.624	0.623	0.624	0.624	0.623	0.623	0.633	0.635	0.623	0.635	0.624	0.634	0.634	0.636	0.623	0.623	0.633	0.624	0.623	0.623	0.636	0.623	0.623	0.623	0.623
FLQS3024GRWM	0.0431999896	0.0162020817	0.0441920861	0.0451839501	0.0441920861	0.0161858098	0.0451839501	0.0791999896	0.0141676782	0.0441839501	0.0441839501	0.0161918536	0.0441920861	0.0441839501	0.0151690729	0.0441755817	0.0441595422	0.0791999896	0.0441839501	0.0171855773	0.0151676782	0.0441755817	0.0441755817	0.0441839501	0.0161920861	0.0441755817	0.0441837177	0.0151676782	0.0451841826	0.0141430379	0.0151690729	0.0441837177	0.041808578	0.04180809	0.07080504	0.044809432	0.04180809	0.041807846	0.044809432	0.06880931	0.0418087	0.04081724	0.04081724	0.041804918	0.04180809	0.039812604	0.04081663	0.044809432	0.039816996	0.06880931	0.041812482	0.04081663	0.039812726	0.044816874	0.044816874	0.039812604	0.041809432	0.044809432	0.043813458	0.039812726	0.06980931	0.041812726	0.03981602	0.043813458	0.688	0.677	0.687	0.688	0.689	0.677	0.688	0.701	0.677	0.689	0.689	0.677	0.689	0.688	0.677	0.689	0.688	0.701	0.688	0.677	0.677	0.688	0.688	0.688	0.677	0.689	0.688	0.677	0.687	0.676	0.677	0.688
FLQS301GGRWM	-0.130501583	-0.1005332537	-0.1294724803	-0.1294416656	-0.1304716243	-0.1014724803	-0.1294416656	-0.1014964473	-0.1313817481	-0.1304416656	-0.1304416656	-0.1294724803	-0.1304716243	-0.1004664885	-0.1004117069	-0.1304117069	-0.1283543573	-0.1014964473	-0.1004673445	-0.1004724803	-0.1014065711	-0.1294108509	-0.1294108509	-0.1004664885	-0.1304716243	-0.1304117069	-0.1284425216	-0.1014065711	-0.1304425216	-0.1003175509	-0.1014117069	-0.1284425216	0.155033781	0.09103986	0.066039626	0.041054356	0.120033314	0.121032612	0.041054356	0.028048043	0.121033781	0.128056227	0.128056227	0.064039626	0.120033314	0.158041263	0.066061838	0.099054824	0.00907516500001	0.028048043	0.094047576	0.091056227	0.120041497	0.090063007	0.090063007	0.158041263	0.099054356	0.099054824	0.092056227	0.120041497	0.09304781	0.094048043	0.068060435	0.092056227	0.619	0.634	0.623	0.624	0.621	0.632	0.624	0.636	0.62	0.62	0.62	0.623	0.621	0.631	0.634	0.621	0.625	0.636	0.634	0.634	0.632	0.622	0.622	0.631	0.621	0.621	0.622	0.632	0.621	0.633	0.634	0.622
FLQS301EGRWQ	0.0660235186	0.0680248416	0.1020236656	0.0680133761	0.0680186678	0.040014552	0.0680133761	0.039014405	0.0660029395	0.0400092602	0.0400092602	0.0670185209	0.0680186678	0.0670132291	0.0970082313	0.0680082313	0.0689982357	0.039014405	0.0670133761	0.039014405	0.0690032335	0.0680082313	0.0680082313	0.0670132291	0.0680185209	0.0680082313	0.0690135231	0.0690032335	0.0680135231	0.0669876521	0.0400041154	0.0690135231	-0.000832352000003	0.057169615	0.032167648	0.033150934	0.059169615	0.057170106	0.033150934	0.056150934	0.08318043	0.025116521	0.025116521	0.03216814	0.059169615	0.083164207	0.057134711	0.035151917	0.024117996	0.056150934	0.057151917	0.056134219	0.025135694	0.032120454	0.032120454	0.083164207	0.033150934	0.035151917	0.032134219	0.025135694	0.057150934	0.057150934	0.055136677	0.032134219	0.703	0.701	0.715	0.702	0.701	0.689	0.702	0.689	0.7	0.691	0.691	0.702	0.701	0.699	0.713	0.702	0.703	0.689	0.701	0.69	0.703	0.702	0.702	0.699	0.702	0.702	0.702	0.703	0.701	0.701	0.689	0.702
FLQS300VGRWQ	0.1316393927	0.1306410773	0.1336279374	0.1326158083	0.1316276005	0.1666397296	0.1326158083	0.1036276005	0.1315925608	0.1336161452	0.1336161452	0.1336279374	0.1316276005	0.1016154714	0.1015939085	0.1336040161	0.102570661	0.1036276005	0.1336164821	0.1606276005	0.1325925608	0.1326036792	0.1326036792	0.1016154714	0.1326276005	0.1336040161	0.1336158083	0.1325925608	0.1326158083	0.1335575211	0.1015939085	0.1336158083	-0.027283347	-0.096284218	-0.124284086	-0.122285089	-0.120284825	-0.092284033	-0.122285089	-0.093285063	-0.120284957	-0.124286832	-0.124286832	-0.125284033	-0.120284825	-0.064284271	-0.121286911	-0.121285089	-0.093285987	-0.093285063	-0.059284165	-0.092285961	-0.119285802	-0.122286805	-0.122286805	-0.064284271	-0.121285089	-0.121285089	-0.123285934	-0.119285802	-0.122285089	-0.120285802	-0.122286805	-0.123285934	0.053	0.055	0.057	0.057	0.056	0.069	0.057	0.044	0.056	0.057	0.057	0.057	0.056	0.042	0.044	0.057	0.043	0.044	0.054	0.067	0.056	0.056	0.056	0.042	0.056	0.057	0.056	0.056	0.056	0.056	0.044	0.056
FLQS300RGRWY	0.0665132724	0.0385225223	-0.0355584145	0.0383999608	0.065472804	0.0384415855	0.0383999608	0.1005121161	0.0663537112	0.0383999608	0.0383999608	0.0674751164	0.065472804	0.0094011171	0.0373583362	0.0663918672	0.0663120866	0.1005121161	0.0364334918	0.0384404292	0.0663513988	0.0663907109	0.0663907109	0.0094011171	0.066472804	0.0663918672	0.0383999608	0.0663513988	0.0664334918	0.0662299936	0.0373583362	0.0383999608	0.011961631	-0.015038362	-0.047038362	-0.02303836	-0.049038362	-0.049038363	-0.02303836	0.01396164	-0.050038361	-0.02303835	-0.02303835	-0.01803837	-0.049038362	-0.051038352	-0.069038344	-0.02103836	-0.021038351	0.01396164	-0.019038361	-0.022038351	-0.02203836	-0.024038343	-0.024038343	-0.051038352	-0.02103836	-0.02103836	-0.022038351	-0.02203836	-0.02103836	-0.02203836	-0.066038346	-0.022038351	0.02	0.00900000000001	-0.019	0.00999999999999	0.022	0.011	0.00999999999999	0.034	0.022	0.00999999999999	0.00999999999999	0.021	0.022	-0.000999999999976	0.011	0.021	0.021	0.034	0.00999999999999	0.00999999999999	0.022	0.022	0.022	-0.000999999999976	0.021	0.021	0.00999999999999	0.022	0.0219999999999	0.022	0.011	0.00999999999999
FLQS300LGRWQ	0.0508895927	0.0489498858	0.0768795439	0.0788209256	0.0498309745	0.0798828935	0.0788209256	0.0768778691	0.0787053639	0.0788226004	0.0788226004	0.0478309745	0.0498309745	0.0488226004	0.0487137379	0.0787623074	0.0776450708	0.0768778691	0.0768192508	0.0498309745	0.0487053639	0.0777606326	0.0777606326	0.0488226004	0.0498309745	0.0787623074	0.0778192508	0.0487053639	0.0788242752	0.0775278343	0.0787639822	0.0778192508	-0.092810666	-0.088810291	-0.006804665	-0.039808885	-0.067808041	-0.088810104	-0.039808885	-0.06281076	-0.065808135	-0.089816762	-0.089816762	-0.063807478	-0.067808041	-0.09381348	-0.06581498	-0.089813667	-0.063814042	-0.06281076	-0.061810666	-0.064814136	-0.093813386	-0.060816855	-0.060816855	-0.09381348	-0.090813667	-0.089813667	-0.064813948	-0.093813386	-0.090813667	-0.065811323	-0.086816668	-0.064813948	0.015	0.0140000000001	0.023	0.024	0.014	0.027	0.024	0.025	0.026	0.027	0.027	0.014	0.014	0.015	0.013	0.027	0.025	0.025	0.025	0.014	0.015	0.025	0.025	0.015	0.015	0.027	0.025	0.015	0.026	0.025	0.026	0.025
FLQS300LGRWM	-0.0095481674	-0.0115443761	-0.0105775499	-0.0095813412	-0.0095647543	-0.0385775499	-0.0095813412	-0.0085647543	-0.0106140411	0.0184191327	0.0184191327	-0.0085642804	-0.0095647543	-0.0075808673	-0.0376107237	-0.0095979281	-0.0096301541	-0.0085647543	-0.0095813412	-0.0105775499	-0.0096140411	-0.0085974542	-0.0085974542	-0.0075808673	-0.0095642804	-0.0095979281	0.0184191327	-0.0096140411	-0.0085803933	-0.0096638018	-0.0085969803	0.0184191327	-0.099807522	-0.0018063	0.000193580999991	-0.028807343	-0.05980624	-0.06180624	-0.028807343	-0.035806658	0.024194326	-0.000808535000004	-0.000808535000004	-0.028806389	-0.05980624	-0.057807343	-0.030808446	-0.028807313	0.000191583999992	-0.035806658	-0.060807343	-0.00180838600002	-0.027807343	-0.02880922	-0.02880922	-0.057807343	-0.030807373	-0.028807313	0.031193372	-0.027807343	-0.027807343	-0.000807431999988	-0.008807641	0.031193372	-0.084	-0.0890000000001	-0.089	-0.087	-0.086	-0.097	-0.087	-0.087	-0.089	-0.077	-0.077	-0.087	-0.086	-0.086	-0.099	-0.087	-0.088	-0.087	-0.086	-0.089	-0.087	-0.088	-0.088	-0.086	-0.088	-0.087	-0.078	-0.087	-0.087	-0.088	-0.088	-0.078
FLQS3009GRWQ	0.0142513315	0.0132519945	0.0142507053	0.0142500607	0.0142507053	0.0132507053	0.0142500607	0.0462512762	0.0142487716	0.0142500607	0.0142500607	0.0152507237	0.0142507053	0.0452506132	0.0142493977	0.0132493977	0.0442486979	0.0462512762	0.0142500607	0.0142507053	0.0142487716	0.0142493977	0.0142493977	0.0452506132	0.0142507053	0.0132493977	0.0452506316	0.0142487716	0.0132500607	0.0132468194	0.0132493977	0.0452506316	-0.004249735	0.047751655	0.024750265	0.022748683	0.023750457	0.047751703	0.022748683	0.023749929	0.021751511	0.021746813	0.021746813	0.050751655	0.023750457	0.025750025	0.048748251	0.024748731	0.051748395	0.023749929	0.021749881	-0.018251797	0.022748635	0.046746717	0.046746717	0.025750025	0.022748683	0.024748731	0.050748299	0.022748635	0.021748683	0.023748683	0.022748443	0.050748299	0.00600000000003	0.00399999999996	0.005	0.005	0.005	0.00400000000002	0.005	0.018	0.005	0.005	0.005	0.00400000000002	0.005	0.018	0.00400000000002	0.005	0.016	0.018	0.005	0.00600000000003	0.00400000000002	0.00400000000002	0.00400000000002	0.018	0.005	0.005	0.0169999999999	0.00400000000002	0.005	0.00500000000005	0.005	0.0169999999999
FLQS2F0LGRX5	0.1346253431	0.0736240672	0.0696208318	0.0686191457	0.0426207862	0.0706208318	0.0686191457	0.0976220622	0.0726173686	0.0986205128	0.0986205128	0.0436208318	0.0426207862	0.0746206039	0.0706175964	0.0696175508	0.0986157736	0.0976220622	0.0706204672	0.0696207862	0.0736173686	0.0696175508	0.0696175508	0.0746206039	0.0416207862	0.0696175508	0.0986205128	0.0736173686	0.0426192369	0.0426112623	0.0696175964	0.0986205128	0.0368466	-0.050154665	0.00784528600002	0.00684358399999	-0.051154616	0.035846794	0.00684358399999	0.007845043	0.00484796200001	0.038843341	0.038843341	0.00584679399998	-0.051154616	-0.026156465	0.005843244	0.007843584	0.038843487	0.007845043	-0.021154859	0.006842076	0.00684509199999	0.006841882	0.006841882	-0.026156465	0.00784363299999	0.007843584	0.00684339000003	0.00684509199999	0.00484499499998	0.00584499499999	0.00484343799999	0.00684339000003	0.053	0.032	0.028	0.028	0.019	0.027	0.028	0.039	0.029	0.038	0.038	0.0169999999999	0.019	0.03	0.028	0.028	0.038	0.039	0.029	0.027	0.03	0.028	0.028	0.03	0.017	0.028	0.04	0.03	0.017	0.017	0.028	0.04
