SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS2044GRWY	0.043418942	0.045435771	0.0164291924	0.0374249087	0.0454083857	0.0164137403	0.042419554	0.0434249087	0.013419248	0.0454246027	0.0144239907	0.0794137403	0.0134348531	0.0134299574	0.0444299574	0.0444299574	0.0174299574	0.0154246027	0.0454301104	0.0434301104	0.0794137403	0.0134294984	0.0794137403	0.0154287335	0.0424299574	0.0474238377	0.0134239907	0.0134244497	0.0154351591	0.0454351591	0.0144353121	0.0474298044	0.084917095	0.083928614	0.085935343	0.122917095	0.081939744	0.06493159	0.082929778	0.08292952	0.082930684	0.081925896	0.083921107	0.081916319	0.081926413	0.083925896	0.082920719	0.082920719	0.083916966	0.084920719	0.052918131	0.08191606	0.081916319	0.08291153	0.081916319	0.083908036	0.084912695	0.082916578	0.083922013	0.084908036	0.082916189	0.081920848	0.082911789	0.082921495	0.015	0.015	0.00299999999999	0.00899999999996	0.016	0.005	0.015	0.015	0.00300000000004	0.015	0.00199999999995	0.0289999999999	0.00299999999999	0.00200000000001	0.015	0.015	0.00400000000002	0.00299999999999	0.018	0.015	0.0289999999999	0.00300000000004	0.0289999999999	0.00399999999996	0.014	0.016	0.00299999999999	0.00299999999999	0.00400000000002	0.015	0.00299999999999	0.016
FLQS312SGRWV	0.0720657568	0.0740372119	0.0840537379	0.075059962	0.0760820682	0.078074771	0.0780672592	0.0760591035	0.0770672592	0.0760595327	0.0760606058	0.0760683323	0.0760515917	0.0750518063	0.0760518063	0.0760518063	0.0750520209	0.0760593181	0.0760518063	0.0750518063	0.0760683323	0.0760595327	0.0760683323	0.0750595327	0.0760518063	0.0760608205	0.0750601766	0.074059962	0.0750380704	0.0760380704	0.0750378558	0.0760520209	-0.000647531000027	-0.00164488899998	-0.03664426	0.000351305999999	0.000357029000014	-0.00364429200002	-0.00264532999998	-0.00264536100002	-0.000645108999976	0.00135372700001	-0.001647373	-0.00264847399998	0.001353822	0.00135375900001	-0.00264746799999	-0.00264746799999	-0.000648694000006	-0.00264746799999	0.00135272099999	-0.00264856800001	-0.00264847399998	-0.00264970000001	-0.00264847399998	0.000349137000029	-0.000649763000013	-0.001648442	0.000352752000026	0.000349105000026	-0.00364856800002	-0.00264743600002	-0.003649669	0.00235265800001	0.032	0.033	0.039	0.032	0.033	0.034	0.034	0.034	0.033	0.033	0.033	0.034	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.034	0.033	0.034	0.0319999999999	0.034	0.033	0.033	0.032	0.033	0.033	0.033	0.033
FLQS31J6GRWY	-0.1805374315	-0.1516141325	-0.1545852816	-0.1805838743	-0.1494846555	-0.1505092843	-0.1495339131	-0.1515613565	-0.1485339131	-0.1485585418	-0.1795578381	-0.1505332094	-0.1505852816	-0.1485838743	-0.1816056883	-0.1816056883	-0.1745845779	-0.1785592455	-0.1495845779	-0.1785831706	-0.1505332094	-0.1475578381	-0.1505332094	-0.1515606529	-0.1786042809	-0.1805578381	-0.1805585418	-0.1785606529	-0.1816296134	-0.1506077993	-0.1806296134	-0.1495838743	-0.134622603	-0.106621388	-0.135621189	-0.133622583	-0.133620741	-0.132621199	-0.132621527	-0.132621557	-0.131621428	-0.134621816	-0.131622225	-0.132622563	-0.132621776	-0.132621806	-0.131622235	-0.131622235	-0.132622573	-0.131622245	-0.132622125	-0.132622583	-0.132622563	-0.131622942	-0.132622563	-0.13362327	-0.133622912	-0.131622563	-0.132622105	-0.13462329	-0.132622583	-0.133622235	-0.132622932	-0.132622145	-0.074	-0.064	-0.063	-0.074	-0.062	-0.062	-0.061	-0.062	-0.061	-0.062	-0.074	-0.062	-0.062	-0.061	-0.075	-0.075	-0.073	-0.073	-0.061	-0.073	-0.062	-0.061	-0.062	-0.062	-0.073	-0.074	-0.075	-0.074	-0.075	-0.062	-0.074	-0.062
FLQS31FWGRWY	-0.0777814301	-0.0787637272	-0.0677754208	-0.109775096	-0.0797921492	-0.0787863024	-0.078780618	-0.106775096	-0.078780618	-0.077775096	-0.1107752584	-0.0787809428	-0.0787694116	-0.0787692492	-0.0777692492	-0.0777692492	-0.0797697364	-0.0787749336	-0.0797690868	-0.0787694116	-0.0787809428	-0.0777749336	-0.0787809428	-0.078775096	-0.0797690868	-0.0797752584	-0.0777749336	-0.0777802932	-0.0787638896	-0.0777638896	-0.0767637272	-0.0797690868	0.014674182	0.015684375	-0.020310188	0.015674068	0.015694116	0.014689585	0.014685734	0.015685621	0.016686414	0.01668211	0.016678372	0.015674408	0.014682337	0.015681997	0.014677919	0.014677919	0.014673842	0.015677919	0.015678372	0.015673955	0.015674408	0.015669878	0.015674408	0.01466614	0.014670104	0.016674521	0.016678486	0.01566614	0.015674068	0.015678033	0.016670104	0.015678033	-0.034	-0.035	-0.027	-0.046	-0.035	-0.034	-0.035	-0.045	-0.034	-0.034	-0.047	-0.034	-0.0339999999999	-0.035	-0.0339999999999	-0.0339999999999	-0.035	-0.034	-0.035	-0.0339999999999	-0.034	-0.034	-0.034	-0.035	-0.035	-0.034	-0.034	-0.034	-0.034	-0.034	-0.033	-0.035
FLQS31CRGRWY	-0.0854774286	-0.0844700808	-0.0884741415	-0.1154751083	-0.0814819405	-0.0814796846	-0.0844772353	-0.0824749794	-0.1134772997	-0.0834750438	-0.1124752372	-0.1144773642	-0.085472659	-0.0814748505	-0.147470532	-0.147470532	-0.0864729168	-0.1124750438	-0.0824727879	-0.147470532	-0.1144773642	-0.0814751083	-0.1144773642	-0.0864748505	-0.0614742059	-0.0844770419	-0.1154750438	-0.1164751083	-0.0824705965	-0.0844704675	-0.0834704031	-0.149470532	0.016735138	0.013754622	0.014762479	0.017735138	-0.012235164	-0.00724176400001	0.015756822	-0.00724710600002	-0.010245692	-0.014252135	-0.00525732	0.01574048	0.013752736	0.013752422	-0.00925763400002	-0.00925763400002	-0.019264705	-0.00325763400002	0.013747237	0.017740323	0.01574048	-0.00526879	0.01574048	0.016730267	0.015735609	0.01474048	-0.015257006	0.018724139	-0.00726329100002	0.015745823	0.015734824	-0.01325732	-0.038	-0.037	-0.038	-0.049	-0.034	-0.035	-0.037	-0.035	-0.047	-0.034	-0.047	-0.049	-0.037	-0.035	-0.061	-0.061	-0.035	-0.047	-0.0360000000001	-0.062	-0.049	-0.035	-0.049	-0.038	-0.028	-0.036	-0.047	-0.049	-0.035	-0.037	-0.037	-0.061
FLQS319LGRWY	-0.2850359639	-0.3130850907	-0.3120689442	-0.314060012	-0.2820126029	-0.2810242834	-0.2810359639	-0.2820490186	-0.2810363075	-0.2800483315	-0.2820473009	-0.2820352768	-0.2810610426	-0.2790603556	-0.3110706619	-0.3110706619	-0.2820613862	-0.2810486751	-0.2820606991	-0.282060012	-0.2820352768	-0.282047988	-0.2820352768	-0.2840493621	-0.2830617297	-0.2830476444	-0.2810476444	-0.2810483315	-0.352095397	-0.281072036	-0.282072036	-0.3130716925	0.082707763	0.081718986	0.08472502	0.082707884	0.078729002	0.079724175	0.082720555	0.078719831	0.079720796	0.07871621	0.078711987	0.077707763	0.079716572	0.07971621	0.079711866	0.079711866	0.082707884	0.077711504	0.079712349	0.078707522	0.077707763	0.079703177	0.077707763	0.082699436	0.08170366	0.077707763	0.077712469	0.081699316	0.079707642	0.079711866	0.079703419	0.078711987	-0.131	-0.141	-0.142	-0.143	-0.129	-0.129	-0.129	-0.13	-0.128	-0.129	-0.129	-0.129	-0.129	-0.128	-0.141	-0.141	-0.13	-0.129	-0.129	-0.13	-0.129	-0.129	-0.129	-0.131	-0.13	-0.129	-0.129	-0.13	-0.157	-0.129	-0.13	-0.142
FLQS319HGRWY	0.088359	0.0951501103	0.0732183614	0.0922866125	0.0965244572	0.0984520697	0.0993776139	0.0973052264	0.1214272511	0.1103321132	0.0973114311	0.0884272511	0.0972349071	0.1222824761	0.0962328389	0.0962328389	0.0692307707	0.0362411118	0.0651687242	0.0651687242	0.0884272511	0.0662411118	0.0884272511	0.0682411118	0.0922183614	0.1203548636	0.0993093628	0.1003072946	0.0961625196	0.0971625196	0.0981604514	0.065166656	0.114116721	0.107113652	0.080111818	0.114116686	0.07811143	0.084112911	0.084114075	0.083114111	0.136111782	0.124113546	0.083116404	0.146115486	0.108113864	0.138113017	0.084116474	0.084116474	0.076117991	0.086116474	0.076116227	0.083117779	0.146115486	0.085119014	0.146115486	0.115119085	0.112117921	0.143115486	0.078116227	0.075120496	0.083117779	0.08211651	0.083118979	0.077116404	0.012	0.015	0.00799999999998	0.0140000000001	0.018	0.018	0.018	0.018	0.023	0.02	0.018	0.00999999999999	0.016	0.024	0.018	0.018	0.00700000000001	-0.00700000000001	0.00599999999997	0.005	0.00999999999999	0.005	0.00999999999999	0.00399999999996	0.014	0.023	0.019	0.02	0.018	0.018	0.018	0.00599999999997
FLQS317CGRWY	0.1890307152	0.1928695201	0.2299814241	0.1909760954	0.1981159754	0.2301119788	0.2000253864	0.198973431	0.1970213899	0.227973431	0.2260240542	0.1960267186	0.2289268043	0.1959268043	0.2579707666	0.2579707666	0.1989281365	0.1959747632	0.1979254721	0.2299720988	0.1960267186	0.2290187255	0.1960267186	0.2249747632	0.1979281365	0.2270227221	0.2260187255	0.2320213899	0.1968841742	0.2569241399	0.2579241399	0.1969268043	-0.108583658	-0.143601348	-0.148610385	-0.107583658	-0.145617307	-0.136610962	-0.135604617	-0.135603848	-0.143603848	-0.145596733	-0.115591157	-0.13458462	-0.146597118	-0.144596925	-0.136590965	-0.136590965	-0.146583658	-0.114590965	-0.114590196	-0.135584427	-0.13458462	-0.136577505	-0.13458462	-0.145570391	-0.146577121	-0.115584427	-0.114590773	-0.147570006	-0.11358462	-0.115595387	-0.114581928	-0.116590003	0.073	0.077	0.092	0.074	0.079	0.0910000000001	0.079	0.079	0.079	0.092	0.089	0.078	0.092	0.078	0.103	0.103	0.08	0.076	0.077	0.091	0.078	0.091	0.078	0.09	0.079	0.089	0.088	0.093	0.077	0.101	0.102	0.0769999999999
FLQS3160GRWY	-0.1969364715	-0.1569175338	-0.146931012	-0.1559305001	-0.1869485847	-0.1889426134	-0.1889364715	-0.1919301589	-0.1879363009	-0.1879303295	-0.1899306708	-0.1899366421	-0.1879243582	-0.1879241876	-0.1899243582	-0.1899243582	-0.18092487	-0.1609352772	-0.190924017	-0.1599298177	-0.1899366421	-0.1899306708	-0.1899366421	-0.1579347654	-0.1829245288	-0.1899306708	-0.1569359597	-0.1929301589	-0.1899188987	-0.1889187281	-0.1889188987	-0.189924017	-0.036897949	-0.073903138	-0.115903651	-0.076895725	-0.075906502	-0.05190576	-0.051903822	-0.050903594	-0.10190251	-0.073902054	-0.05089983	-0.052897835	-0.071902282	-0.072902111	-0.074898405	-0.074898405	-0.075898006	-0.053899545	-0.102898462	-0.051897835	-0.052897835	-0.052895668	-0.052897835	-0.075894014	-0.075896067	-0.051897835	-0.072900287	-0.034894014	-0.051897778	-0.05089983	-0.051895782	-0.072900115	-0.08	-0.061	-0.054	-0.06	-0.073	-0.075	-0.075	-0.077	-0.071	-0.0740000000001	-0.075	-0.076	-0.073	-0.073	-0.075	-0.075	-0.071	-0.064	-0.072	-0.063	-0.076	-0.076	-0.076	-0.061	-0.072	-0.076	-0.061	-0.078	-0.076	-0.076	-0.076	-0.074
FLQS3126GRWV	-0.3970490343	-0.3660441689	-0.3810466917	-0.3800481784	-0.3960521878	-0.3690518725	-0.3970489893	-0.3960473224	-0.3970489893	-0.3990473675	-0.3670489442	-0.3670504759	-0.3960457907	-0.3980457907	-0.3670471873	-0.3670471873	-0.3950459259	-0.368048719	-0.3970457457	-0.4050440338	-0.3670504759	-0.3660474125	-0.3670504759	-0.3960475026	-0.3690470521	-0.3690488992	-0.4000473675	-0.369048719	-0.3660443491	-0.3670443041	-0.3660443041	-0.3990457457	-0.073868589	-0.102866462	-0.042864674	-0.038867774	-0.077864357	-0.081865466	-0.081866236	-0.081866258	-0.078865919	-0.076866756	-0.080867729	-0.102868544	-0.076866688	-0.077866756	-0.079867729	-0.079867729	-0.074868566	-0.081867797	-0.077867503	-0.081868566	-0.102868544	-0.080869381	-0.102868544	-0.07487015	-0.075869358	-0.079868476	-0.078867503	-0.073870173	-0.080868566	-0.080867752	-0.080869358	-0.078867571	-0.163	-0.147	-0.158	-0.158	-0.161	-0.151	-0.163	-0.162	-0.162	-0.163	-0.15	-0.148	-0.161	-0.163	-0.15	-0.15	-0.162	-0.15	-0.163	-0.166	-0.148	-0.15	-0.148	-0.162	-0.151	-0.151	-0.163	-0.152	-0.15	-0.149	-0.15	-0.163
FLQS3115GRWV	-0.0688991221	-0.0709142618	-0.070908206	-0.0709046514	-0.0718905649	-0.0728953043	-0.0739000437	-0.0709046514	-0.071899912	-0.0709045198	-0.0719041248	-0.0728996487	-0.0719092592	-0.1029091275	-0.0379092592	-0.0379092592	-0.0719091275	-0.0729047831	-0.0719093908	-0.0729091275	-0.0728996487	-0.0729045198	-0.0728996487	-0.1009083376	-0.0439092592	-0.0719041248	-0.1049043881	-0.0709043881	-0.0729136036	-0.0739137352	-0.0719136036	-0.1039092592	0.00951741200001	0.00852455200001	0.00852819900001	0.010517564	0.00753131299999	0.00852797100001	0.007525464	0.00852531199999	0.00752607199999	0.00752333700001	0.00952037399998	0.00951779099998	0.008523717	0.00752333700001	0.00852022200002	0.00852022200002	0.00951756399999	0.008520146	0.007520906	0.008517488	0.00951779099998	0.00851475299999	0.00951779099998	0.00951232200003	0.00951505700002	0.00951779099998	0.00952098200003	0.00951216999999	0.008517488	0.00852022200002	0.00851482899998	0.00652075400001	-0.029	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.029	-0.03	-0.03	-0.03	-0.03	-0.03	-0.042	-0.017	-0.017	-0.03	-0.0309999999999	-0.03	-0.03	-0.03	-0.03	-0.03	-0.042	-0.019	-0.03	-0.044	-0.03	-0.031	-0.03	-0.03	-0.042
FLQS310RGRWV	-0.2508755099	-0.2519302077	-0.2509107479	-0.2518944438	-0.2518392201	-0.2518586799	-0.2238770877	-0.2238954956	-0.2528770877	-0.2228954956	-0.2528939178	-0.2538755099	-0.2229133776	-0.2209133776	-0.2519133776	-0.2519133776	-0.2259117998	-0.2518949697	-0.2199128517	-0.2859307336	-0.2538755099	-0.2228954956	-0.2538755099	-0.2238944438	-0.2549144295	-0.2538939178	-0.2208944438	-0.2528939178	-0.2229317855	-0.2229317855	-0.2539328374	-0.2199128517	0.034675405	0.033700826	0.035714794	0.036675684	0.032724851	0.035713118	0.033703619	0.031703061	0.031705854	0.032695239	0.034685741	0.033675405	0.031696636	0.031695239	0.032685182	0.032685182	0.034675405	0.032684344	0.031686579	0.030674008	0.033675405	0.035665348	0.033675405	0.034656129	0.034665906	0.032676243	0.032686579	0.037656408	0.032674287	0.032684344	0.032664789	0.032685461	-0.118	-0.118	-0.117	-0.119	-0.118	-0.118	-0.106	-0.106	-0.119	-0.106	-0.119	-0.119	-0.106	-0.106	-0.118	-0.118	-0.108	-0.118	-0.106	-0.132	-0.119	-0.106	-0.119	-0.107	-0.12	-0.118	-0.105	-0.119	-0.107	-0.107	-0.118	-0.105
FLQS3106GRWV	0.1304694265	0.1119360907	0.1132084324	0.1092424751	0.1427455506	0.1125034692	0.1454921216	0.1453559508	0.1784883391	0.1423521683	0.1433672983	0.1434996866	0.1422159974	0.14321978	0.1101063043	0.1101063043	0.1452235625	0.1433559508	0.1412159974	0.1432311275	0.1434996866	0.1413597333	0.1434996866	0.1403408207	0.1151138693	0.1423672983	0.1433597333	0.1413446032	0.1099776985	0.1410911742	0.111981481	0.14321978	0.159719919	0.119755097	0.12177486	0.123705294	0.088777232	0.096763793	0.096750354	0.099749168	0.120761817	0.117747192	0.096722686	0.097709247	0.118747983	0.118747192	0.119730986	0.119730986	0.083705294	0.09972229	0.119721895	0.097709247	0.097709247	0.117702922	0.097709247	0.121692646	0.12170648	0.120709247	0.119734939	0.12069225	0.095708851	0.118731381	0.096695017	0.0897215	0.005	0.000999999999976	0.000999999999976	0.0	0.015	0.00299999999999	0.016	0.016	0.027	0.013	0.015	0.015	0.014	0.013	0.0	0.0	0.017	0.015	0.013	0.015	0.015	0.013	0.015	0.013	0.00200000000001	0.013	0.013	0.013	0.00200000000001	0.013	0.00299999999999	0.015
FLQS30ZQGRWV	0.0259212035	0.0548910698	0.0169009155	0.0259101644	0.056942685	0.0859405965	0.0559206068	0.0549104628	0.0239209052	0.0249107611	0.0239116562	0.0239220986	0.0549006171	0.0559000204	0.0559006171	0.0559006171	0.0299012138	0.0269110595	0.0249003188	0.0559006171	0.0239220986	0.0569110595	0.0239220986	0.0269110595	0.0509009155	0.0239116562	0.0569116562	0.0499107611	0.0248901748	0.0568904731	0.055889578	0.0229003188	-0.075336006	-0.0743428	-0.038346458	-0.077335857	-0.075349967	-0.073346234	-0.075343621	-0.073343696	-0.073344965	-0.073341904	-0.074338918	-0.073336155	-0.072342427	-0.073342053	-0.073338619	-0.073338619	-0.075335931	-0.073338619	-0.076339814	-0.073335931	-0.073336155	-0.073333243	-0.073336155	-0.07533078	-0.075333393	-0.073336529	-0.072339739	-0.03733078	-0.075335931	-0.073338694	-0.074333318	-0.07333944	0.00799999999998	0.02	0.00200000000001	0.00799999999998	0.021	0.032	0.02	0.02	0.00700000000001	0.00700000000001	0.00700000000001	0.00600000000003	0.02	0.02	0.02	0.02	0.00900000000001	0.00799999999998	0.00799999999998	0.02	0.00600000000003	0.02	0.00600000000003	0.00799999999998	0.018	0.00700000000001	0.02	0.015	0.00799999999998	0.02	0.02	0.00700000000001
FLQS30YUGRWV	-0.0067507477	-0.0057609045	-0.0167581258	0.0342462819	-0.0047441362	-0.0047475857	-0.004751131	-0.0037545805	-0.0047508435	-0.0027541972	0.0292460903	-0.0047505561	-0.0017576467	0.0302423533	0.0282424491	0.0282424491	-0.0057576467	-0.004754293	-0.0017576467	-0.0027606171	-0.0047505561	-0.0057543888	-0.0047505561	-0.005754293	0.0212424491	0.0292460903	-0.0037540056	-0.00575419719999	-0.0347637791	-0.0337636833	-0.0357639707	0.0302423533	-0.107485926	-0.109507717	-0.075528297	-0.146476725	-0.109530234	-0.108518854	-0.109510622	-0.108509654	-0.108513043	-0.107504327	-0.109494158	-0.108485684	-0.106504811	-0.107504327	-0.107494158	-0.107494158	-0.108485684	-0.108493431	-0.137488589	-0.109485199	-0.108485684	-0.107476967	-0.108485684	-0.108468977	-0.108477694	-0.110485684	-0.106496821	-0.107469219	-0.108485441	-0.108494158	-0.107477209	-0.108495853	-0.00300000000004	-0.00200000000001	-0.00900000000001	0.016	-0.00199999999995	-0.00200000000001	-0.000999999999976	-0.00200000000001	-0.00200000000001	-0.00199999999995	0.012	-0.00200000000001	-0.000999999999976	0.012	0.011	0.011	-0.00200000000001	-0.00200000000001	0.00100000000003	-0.00100000000003	-0.00200000000001	-0.00299999999999	-0.00200000000001	-0.00200000000001	0.00899999999996	0.012	-0.00200000000001	-0.00200000000001	-0.014	-0.013	-0.014	0.012
FLQS30X6GRWY	-0.0102309071	-0.0333056951	-0.0102691199	-0.0652669363	-0.033210163	-0.0322292694	-0.0342500135	-0.031268574	-0.0342494676	-0.034268574	-0.0362663904	-0.0372478299	-0.0332876804	-0.0342876804	-0.0332871345	-0.0332871345	-0.0312849509	-0.0332680281	-0.0002882263	-0.0342871345	-0.0372478299	-0.0342680281	-0.0372478299	-0.0322658445	-0.0312849509	-0.0362663904	-0.0372674822	-0.0342663904	-0.0033062409	-0.00230569510001	-0.0343067868	-0.0362882263	0.014243297	0.010255019	0.011261604	0.012243034	0.010266609	0.00926055100001	0.010256205	0.011256073	0.00825725799999	0.00925212199999	0.010247512	0.011242902	0.01125278	0.009252253	0.010247117	0.010247117	0.012243034	0.011247249	0.010248039	0.00724237499998	0.011242902	0.00923763399999	0.011242902	0.012233946	0.012238556	0.008243034	-0.022755912	0.013233946	0.00924237499999	0.009247117	0.00923776600001	0.009247644	-0.00899999999996	-0.018	-0.00900000000001	-0.031	-0.018	-0.017	-0.018	-0.0170000000001	-0.018	-0.018	-0.019	-0.02	-0.018	-0.018	-0.018	-0.018	-0.0170000000001	-0.018	-0.005	-0.0190000000001	-0.02	-0.018	-0.02	-0.018	-0.017	-0.019	-0.0170000000001	-0.019	-0.00599999999997	-0.00599999999997	-0.019	-0.019
FLQS30X6GRWV	-0.2171844555	-0.2222661836	-0.254242103	-0.2162129144	-0.2231355646	-0.2221611047	-0.2201866447	-0.2202121847	-0.220185915	-0.2192107253	-0.2202092658	-0.2511837258	-0.2212377247	-0.2192362653	-0.2522588864	-0.2522588864	-0.2472384544	-0.2492121847	-0.220236995	-0.2522588864	-0.2511837258	-0.2192099955	-0.2511837258	-0.2282158333	-0.2252391841	-0.2212099955	-0.2192099955	-0.223211455	-0.2202610756	-0.2202610756	-0.2182610756	-0.2192362653	0.00418443299998	0.037232201	0.040252953	0.00418443299998	0.013259218	0.033239641	0.01222672	0.01322672	0.015232985	0.015217714	0.012201269	0.014187565	0.01421928	0.014217714	0.014200878	0.014200878	0.006184824	0.016200486	0.015205968	0.012186782	0.014187565	0.013172295	0.014187565	0.041171512	0.00417112	0.010187957	0.014205576	0.041157025	0.013186391	0.013200486	0.013173078	0.014204402	-0.095	-0.0989999999999	-0.112	-0.095	-0.097	-0.098	-0.096	-0.096	-0.097	-0.096	-0.0960000000001	-0.109	-0.097	-0.096	-0.11	-0.11	-0.108	-0.109	-0.096	-0.109	-0.109	-0.096	-0.109	-0.102	-0.098	-0.0960000000001	-0.096	-0.1	-0.096	-0.097	-0.096	-0.097
FLQS30WFGRWV	-0.0386108489	-0.0415670795	-0.0115940774	-0.0135953046	-0.043639483	-0.0436243478	-0.0136218935	-0.0136063492	-0.0116235297	-0.0445957137	-0.0115969408	-0.0116239387	-0.0125940774	-0.0125813966	-0.0135805785	-0.0135805785	-0.0125932593	-0.0126075764	-0.0135940774	-0.0125813966	-0.0116239387	-0.0126083945	-0.0116239387	-0.0385965318	-0.0135818056	-0.0116100307	-0.0445961227	-0.0395965318	-0.0115801694	-0.0135666704	-0.0115797603	-0.0125813966	0.00447343100001	0.031472108	0.00447188799998	0.00447343100001	0.00447133600002	0.00647189899999	0.005472263	0.00347195399999	0.033471744	0.00347251599999	0.00447295700002	0.004473034	0.032472119	0.00347250500002	0.00547300100001	0.00547300100001	0.00447343100001	0.00547298999999	0.00347282500002	0.00547342000002	0.004473034	0.037473453	0.004473034	0.042473773	0.004473795	0.003473332	0.00247285799998	0.003474203	0.00547340900002	0.038472637	0.005473795	0.004472902	-0.012	-0.016	-0.000999999999976	-0.000999999999976	-0.014	-0.014	-0.00299999999999	-0.00200000000001	-0.00299999999999	-0.015	-0.000999999999976	-0.00100000000003	-0.00400000000002	-0.00100000000003	-0.00200000000001	-0.00200000000001	-0.00200000000001	-0.00200000000001	-0.00199999999995	-0.000999999999976	-0.00100000000003	-0.00400000000002	-0.00100000000003	-0.015	-0.00199999999995	-0.00199999999995	-0.0140000000001	-0.013	-0.00200000000001	-0.00400000000002	-0.00200000000001	-0.000999999999976
FLQS30VBGRWV	-0.133890327	-0.1478339553	-0.1368554791	-0.1458723906	-0.1469261999	-0.1459082635	-0.144890327	-0.1458713657	-0.145890327	-0.1478713657	-0.1468734155	-0.1468898146	-0.1468534292	-0.1468534292	-0.1458539417	-0.1458539417	-0.1488544541	-0.1468723906	-0.1478534292	-0.1448544541	-0.1468898146	-0.1458718781	-0.1468898146	-0.1448713657	-0.1478534292	-0.1478734155	-0.1458723906	-0.1498713657	-0.1448370302	-0.1468365177	-0.1458360052	-0.1478534292	-0.102749641	-0.064747623	-0.099747314	-0.066749641	-0.066746582	-0.064747282	-0.064747802	-0.064747819	-0.065747672	-0.065748291	-0.064748893	-0.06474912	-0.038747786	-0.064747835	-0.064748925	-0.064748925	-0.065749592	-0.064748925	-0.067748827	-0.064749494	-0.06474912	-0.06475008	-0.06474912	-0.102750731	-0.065750145	-0.064749446	-0.065748811	-0.06675078	-0.064749494	-0.064748909	-0.064750048	-0.06674886	-0.051	-0.058	-0.052	-0.058	-0.058	-0.057	-0.057	-0.058	-0.058	-0.058	-0.058	-0.058	-0.06	-0.058	-0.058	-0.058	-0.059	-0.058	-0.058	-0.057	-0.058	-0.057	-0.058	-0.055	-0.059	-0.059	-0.058	-0.059	-0.057	-0.058	-0.058	-0.058
FLQS30UFGRWV	0.0024690001	0.0035148613	0.0004970038	0.0014844225	-0.000558191899998	0.0004547954	0.000469000100001	0.000484016600002	-0.0015297823	-0.000515577499996	-0.0015163892	-0.002530594	0.0014986272	0.000498627199999	0.000497815500001	0.000497815500001	0.000499033100002	-0.0015155775	0.000498627199999	-0.000502184499997	-0.002530594	-0.000516389200001	-0.002530594	0.000485234199999	0.001499439	-0.0025159834	0.000484016600002	0.0014836108	-0.0014879797	0.0005120203	-0.0014879797	0.000498627199999	-0.00831528500001	-0.038276499	-0.00925648099999	-0.010315702	-0.012241467	-0.00925689799999	-0.010271494	-0.00827232900002	-0.011270243	-0.013285674	-0.00829985399997	-0.00931445099999	-0.011284423	-0.011285257	-0.010301105	-0.010301105	-0.010314868	-0.00930110499999	-0.01129902	-0.00931528499999	-0.00931445099999	-0.009330299	-0.00931445099999	-0.010344061	-0.010329464	-0.010314868	-0.012298603	-0.00934447799997	-0.00931486799999	-0.00930027099997	-0.00832946399998	-0.012300271	0.014	0.016	0.013	0.013	0.012	0.013	0.013	0.013	0.012	0.013	0.012	0.012	0.013	0.013	0.013	0.013	0.013	0.012	0.013	0.012	0.012	0.013	0.012	0.013	0.013	0.0120000000001	0.013	0.013	0.012	0.013	0.012	0.013
