SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS2044GRWY	-0.0099468101	0.0330299374	-0.0089756301	-0.0109638401	-0.00694730130001	-0.00895270510001	-0.00794713760001	-0.0049648226	-0.00793567510001	-0.0209905313	-0.00193665760001	0.1170266624	0.0470725124	-0.0089078376	0.0471412874	-0.0228529813	-0.000736227600008	0.0471928687	-0.0228185938	-0.0228587126	-0.0228014001	0.0160782437	0.0472157937	0.0472043312	-0.0228014001	-0.0227899376	-0.0157784751	-0.0227784751	-0.0227670126	0.0471985999	-0.0228128626	0.0471756749	-0.034437026	0.011561017	-0.037441228	-0.00143109699999	-0.036431097	-0.034424938	-0.033420851	-0.033414808	-0.035439098	0.06557368	-0.037415038	0.011589797	0.011597856	0.010591064	0.011601885	0.01159987	0.011618002	0.011607929	-0.058416247	0.011620016	0.011622031	0.058571666	0.01162606	0.011624045	0.011622031	0.011630089	0.018632104	0.011638148	0.011638148	0.011622031	0.011613972	0.011622031	-0.034	-0.025	-0.034	-0.039	-0.033	-0.034	-0.034	-0.033	-0.033	-0.054	-0.031	0.006	-0.02	-0.041	-0.02	-0.046	-0.038	-0.02	-0.036	-0.047	-0.046	-0.039	-0.02	-0.02	-0.046	-0.046	-0.044	-0.046	-0.046	-0.02	-0.047	-0.02
FLQS312SGRWV	0.0651244272	0.066155674	0.0651632087	0.0661476961	0.0641248704	0.0631324051	0.065125092	0.0651488041	0.0661095794	0.0651864776	0.063109801	0.0641328483	0.0340876402	0.0660712411	0.1020023209	0.0860138445	0.0678401034	0.1009325142	0.0709517941	0.0339950078	0.0679249795	0.0640936236	0.0138939543	0.0349072508	0.0489249795	0.0509099101	0.0998943975	0.0518946191	0.0648819874	0.0649285252	0.0649440378	0.0689557831	-0.012145998	-0.00914445599997	-0.011142541	-0.011149361	-0.012150809	-0.012155854	-0.012159218	-0.010164123	-0.011144316	-0.012152351	-0.012163983	-0.012165664	-0.044172298	-0.012168841	-0.016175147	0.020823171	-0.044189021	-0.010180472	0.004836251	-0.041190376	-0.042191917	-0.011150856	-0.057195468	-0.037193646	-0.069191637	0.00680154299999	-0.009199999	-0.06420495	-0.00120789299999	-0.001194814	-0.00118827399999	-0.043191964	-0.039	-0.04	-0.04	-0.04	-0.04	-0.041	-0.04	-0.041	-0.04	-0.04	-0.041	-0.04	-0.047	-0.04	-0.026	-0.037	-0.034	-0.027	-0.04	-0.048	-0.035	-0.04	-0.052	-0.047	-0.038	-0.048	-0.027	-0.037	-0.042	-0.042	-0.042	-0.034
FLQS31J6GRWY	-0.1713245861	-0.1702220375	-0.1801973094	-0.1732496747	-0.1803245861	-0.1702984035	-0.1723231315	-0.1692460382	-0.1803754968	-0.1691216707	-0.1743689511	-0.1712925851	-0.174447499	-0.1694947732	-0.1707522358	-0.1717260531	-0.1762627971	-0.2469835157	-0.1779333323	-0.1417311442	-0.1750111529	-0.1764234983	-0.1750838824	-0.1050176985	-0.1760096983	-0.1790613363	-0.175110065	-0.1711064286	-0.1381333385	-0.177008971	-0.245957333	-0.1398831489	0.07040436	0.037399299	0.031396135	0.068410213	0.064412586	0.038418755	0.040424528	0.038432516	0.065401592	0.037412586	0.039432437	0.038435284	0.036446357	0.031440425	0.034451418	0.034448887	0.070477043	-0.002537351	0.064429194	0.066479099	0.068481947	0.035410292	0.085488985	0.056484161	0.072481788	0.068493177	0.068495866	0.03350164	0.060504012	0.068482105	0.000471190000013	0.065481867	-0.14	-0.133	-0.136	-0.14	-0.142	-0.133	-0.135	-0.133	-0.141	-0.133	-0.135	-0.134	-0.135	-0.133	-0.133	-0.133	-0.14	-0.156	-0.14	-0.126	-0.14	-0.136	-0.142	-0.112	-0.14	-0.14	-0.139	-0.133	-0.125	-0.141	-0.155	-0.126
FLQS31FWGRWY	-0.0673443958	-0.0603659556	-0.0603711544	-0.0613602981	-0.0613453133	-0.0603500534	-0.0603448546	-0.0603609097	-0.0603338453	-0.055388127	-0.0593350686	-0.0633505121	-0.0613185547	-0.0593081571	-0.0592549457	-0.0612596858	-0.0611480643	-0.0632066274	-0.0612168721	0.0027349625	0.0047884796	-0.0613232948	-0.0611847618	-0.0611954652	0.0037884796	-0.0601907251	-0.0601800217	-0.0591801746	-0.0611687066	-0.0612115204	-0.0612222238	-0.0662222238	0.055779447	0.056777312	0.055774576	0.055784319	0.051786187	0.057793728	0.055798333	0.055805273	0.057777178	0.126793194	0.058805406	0.055807675	0.051816551	0.056812347	0.058821556	0.121823558	0.055840909	0.051828763	0.121804873	0.114846915	0.044844579	0.055786521	-0.01815075	0.051851586	0.048844579	0.051854389	0.053856658	0.052863798	0.051863264	0.05184925	0.051839908	0.042844579	-0.446	-0.444	-0.444	-0.444	-0.443	-0.444	-0.443	-0.444	-0.444	-0.453	-0.443	-0.445	-0.443	-0.444	-0.444	-0.454	-0.443	-0.445	-0.454	-0.429	-0.417	-0.445	-0.433	-0.443	-0.418	-0.443	-0.443	-0.443	-0.443	-0.443	-0.443	-0.443
FLQS31CRGRWY	-0.0690624785	-0.0700677359	-0.0710691074	-0.0700664025	-0.0720624405	-0.0690637738	-0.0700624405	-0.0700664025	-0.0700598499	-0.1020731075	-0.1060600785	-0.1040641548	-0.1070556973	-0.0730546306	-0.0730398491	-0.0740411063	-0.0750131433	-0.0710279629	-0.0710304392	-0.0760396205	-0.138026401	-0.0700571831	-0.1320226294	-0.0740246866	-0.1080265153	-0.1370237723	-0.1080212579	-0.1130211436	-0.1110184769	-0.1360264772	-0.1320292963	-0.1320319631	-0.025973832	-0.027964537	-0.025954467	-0.025992424	0.00599957200001	-0.024028315	-0.025046131	-0.026073244	-0.02596402	-0.024008949	-0.027073244	-0.024082539	-0.026117398	-0.028099323	0.005864269	-0.025128242	-0.030209321	0.018834317	-0.028054136	-0.028217325	-0.041226363	-0.025000428	-0.031247019	-0.026234367	-0.016225846	-0.041262512	-0.019272066	-0.022299436	-0.022299953	-0.040226621	-0.031192795	-0.031228945	-0.057	-0.056	-0.057	-0.056	-0.062	-0.057	-0.057	-0.056	-0.057	-0.069	-0.07	-0.07	-0.07	-0.057	-0.062	-0.057	-0.058	-0.064	-0.057	-0.058	-0.079	-0.056	-0.079	-0.058	-0.072	-0.079	-0.0719999999999	-0.073	-0.072	-0.079	-0.078	-0.078
FLQS319LGRWY	-0.1989137208	-0.2698879489	-0.2648732221	-0.2378750629	-0.2029137208	-0.2659247659	-0.3139369156	-0.3038971531	-0.3149630557	-0.2508106331	-0.3069601103	-0.2759100391	-0.2509781507	-0.3090252765	-0.2461327823	-0.2511198963	-0.2543905016	-0.3082701099	-0.3122454425	-0.2511327823	-0.249261642	-0.3159891958	-0.2513002999	-0.3152980908	-0.3382679009	-0.2512874139	-0.2683187084	-0.2693187084	-0.2683441122	-0.251261642	-0.25123587	-0.3052299793	0.106312533	0.106309258	0.093301117	0.105319083	0.107322358	0.093327786	0.053334523	0.096344254	0.047304486	0.098325633	0.052344254	0.08335043	0.098364934	0.050353893	0.105371484	0.168374759	0.098397685	0.093380187	0.089341167	0.09840096	0.105404235	0.082320861	0.098410785	0.085406293	0.079402457	0.098417335	0.088419113	0.089429125	0.088429406	0.098404235	0.098391135	0.051399837	-0.261	-0.288	-0.285	-0.276	-0.263	-0.285	-0.296	-0.299	-0.296	-0.28	-0.293	-0.287	-0.279	-0.294	-0.279	-0.29	-0.281	-0.3	-0.302	-0.279	-0.279	-0.301	-0.28	-0.302	-0.309	-0.279	-0.284	-0.285	-0.284	-0.279	-0.279	-0.293
FLQS319HGRWY	0.1734099759	0.0995436511	0.0636144203	0.0624748477	0.1022723691	0.0613372409	0.1002723691	0.0945397195	0.0621327965	0.0668188647	0.0621544204	0.063356899	0.0949971555	0.0608084376	0.0601105745	0.0511833095	0.0517423697	0.0484913439	0.0456230532	0.1312403181	0.0994992071	0.0999991213	0.1143458738	0.0983380106	0.124552284	0.0512908311	0.0601591217	0.0922338226	0.0910942499	0.0494245063	0.1246898908	0.0617016857	0.047564301	-0.00843134600001	-0.00942943799998	-0.007436482	0.047559165	-0.011443134	-0.00944660700003	0.020546888	-0.011431053	-0.039439515	-0.014451645	-0.010453406	0.01953823	-0.013456732	-0.010463482	-0.074461966	-0.076477275	-0.006468716	-0.07444827	0.051518078	-0.010480602	-0.011437949	0.053512942	-0.012482216	0.056516366	-0.00548759599999	-0.00648921000001	-0.011494151	-0.008494297	-0.076480699	0.051523214	-0.00948060200002	0.118	0.099	0.085	0.085	0.091	0.085	0.1	0.093	0.085	0.091	0.085	0.085	0.093	0.085	0.085	0.091	0.092	0.08	0.089	0.102	0.1	0.099	0.095	0.1	0.099	0.081	0.084	0.097	0.096	0.09	0.1	0.085
FLQS317CGRWY	0.2425530198	0.1756830986	0.1767276971	0.178639739	0.2485183321	0.2095567364	0.2075133768	0.1766446944	0.2094316129	0.2098577759	0.2044303741	0.2055567364	0.242342416	0.2112172926	0.2077812189	0.2068258174	0.2109202211	0.2073922214	0.206475224	0.2057836966	0.2093501006	0.2133448937	0.2122224995	0.2102943525	0.2093525783	0.2092670979	0.2081803787	0.2071803787	0.2411370191	0.2073513394	0.2094380587	0.2095247779	-0.103909218	-0.096903903	-0.095895831	-0.127924966	-0.015947014	-0.097952526	-0.0979667	-0.093987173	-0.096905674	-0.098936974	-0.062986188	-0.061993472	-0.112019851	-0.143999771	-0.090036584	-0.099029103	-0.098092097	-0.102056466	-0.102973983	-0.0980982	-0.103105286	-0.086933234	-0.097119263	-0.099111192	-0.101104893	-0.098133634	-0.102139736	-0.102160603	-0.108159815	-0.103105483	-0.099078514	-0.103105089	0.075	0.05	0.05	0.055	0.065	0.062	0.061	0.049	0.062	0.062	0.055	0.055	0.076	0.07	0.06	0.062	0.063	0.062	0.063	0.061	0.062	0.062	0.063	0.063	0.062	0.062	0.062	0.063	0.076	0.063	0.062	0.063
FLQS3160GRWY	-0.167923813	-0.1689351379	-0.1319428694	-0.1679312177	-0.183923813	-0.1319275154	-0.1689239219	-0.1699352468	-0.1419190217	-0.1869539765	-0.2049172794	-0.1709287132	-0.1579075878	-0.1578999653	-0.1688598924	-0.1578656638	-0.16577942	-0.2148213441	-0.21782864	-0.168859348	-0.1708213441	-0.2019053011	-0.1578123059	-0.2028125237	-0.1688219974	-0.1698136126	-0.1688066434	-0.1668065345	-0.1677988031	-0.2188170972	-0.1578313623	-0.1578389848	0.066842047	0.064841613	0.064841011	0.065843125	-0.000156524999994	0.064845057	0.063846065	0.064847521	0.075841627	0.067843937	0.070847465	0.065847983	0.077849957	0.077848977	0.062850783	0.00785044699998	0.023855039	0.079852435	0.00584649899997	0.066855389	0.066855865	0.032843083	0.007856817	0.033856383	0.064855753	0.027857839	0.024858273	0.026859812	0.026859854	0.016855963	0.077854857	0.00785583699999	-0.123	-0.123	-0.11	-0.123	-0.119	-0.11	-0.123	-0.124	-0.115	-0.13	-0.137	-0.124	-0.121	-0.122	-0.123	-0.111	-0.116	-0.143	-0.132	-0.123	-0.124	-0.131	-0.11	-0.131	-0.124	-0.118	-0.117	-0.117	-0.118	-0.135	-0.121	-0.111
FLQS3126GRWV	-0.3570115444	-0.3130293803	-0.4650291237	-0.4280248892	-0.3560116727	-0.3530165487	-0.3510118011	-0.3520252742	-0.3510026907	-0.3520481144	-0.3500034606	-0.3530168054	-0.4219897308	-0.353980877	-0.3529362232	-0.4189407143	-0.3548464024	-0.3528959322	-0.3529042727	-0.3559360949	-0.4198911845	-0.3929889609	-0.3488778397	-0.3978805343	-0.3538913128	-0.4188823307	-0.3538736053	-0.3548736053	-0.3518647515	-0.3558913128	-0.4169005515	-0.3569090203	0.154879261	0.154875192	0.14887067	0.155887286	0.150890677	0.156903224	0.157911136	0.156922892	0.15687474	0.156895312	0.154922779	0.157926848	0.156942786	0.194934195	0.158950472	0.083946403	0.154983252	0.155963019	0.088915319	0.156986417	0.160990712	0.154891129	0.163998963	0.092994894	0.153990147	0.16200665	0.156010493	0.154022587	0.157023039	0.156991051	0.093975226	0.156990825	-0.183	-0.166	-0.222	-0.209	-0.182	-0.182	-0.18	-0.18	-0.181	-0.181	-0.18	-0.181	-0.207	-0.187	-0.181	-0.194	-0.182	-0.181	-0.171	-0.182	-0.207	-0.196	-0.18	-0.188	-0.181	-0.206	-0.181	-0.181	-0.18	-0.182	-0.195	-0.182
FLQS3115GRWV	-0.0631828414	-0.0541629762	-0.0561581171	-0.0531678353	-0.0961875576	-0.0551776965	-0.0551826985	-0.0531676924	-0.0631928455	-0.0531429682	-0.0561914163	-0.0531766961	-0.0522062795	-0.0592165693	-0.0502663037	-0.0522613017	-0.0553670587	-0.0543121794	-0.0523013179	-0.0542671612	-0.0523171814	-0.0532025637	-0.05233133	-0.1023284717	-0.0543170385	-0.0553267567	-0.0533369037	-0.052336332	-0.0563469077	-0.0523163239	-0.0523063199	-0.0542971733	0.082762212	0.090738853	0.086710823	0.091809596	0.082832287	0.122903029	0.091950414	0.093019154	0.080737518	0.092852976	0.092020489	0.091043847	0.085137281	0.130091231	0.098183998	0.085160639	0.097374869	0.09425474	0.084973772	0.093394891	0.095418249	0.092832287	0.155511015	0.091444945	0.09241558	0.090514352	0.091535709	0.085604449	0.092609121	0.085417582	0.155370865	0.095419584	0.00299999999999	0.00599999999997	0.00600000000003	0.00700000000001	-0.00800000000001	0.0	0.005	0.006	0.00400000000002	0.00599999999997	0.005	0.00700000000003	0.00700000000001	-0.00200000000001	0.00700000000001	0.00800000000001	0.00399999999999	0.005	0.00800000000004	0.006	0.006	0.00599999999997	-0.00299999999999	-0.012	0.005	0.006	0.00700000000001	0.00799999999998	0.005	0.00800000000004	-0.00300000000001	0.00599999999997
FLQS310RGRWV	-0.2821664178	-0.1820545744	-0.2450382513	-0.2440799659	-0.2371392126	-0.1921210759	-0.1921422354	-0.2270763385	-0.1921851591	-0.2369699362	-0.1921815317	-0.2371180531	-0.1942450104	-0.2272873295	-0.237498925	-0.1674354464	-0.2339196979	-0.2336869428	-0.1876476465	-0.2354977159	-0.2337081023	-0.1862238508	-0.1677316801	-0.1937371212	-0.2327074978	-0.2327498169	-0.2317915314	-0.2317915314	-0.1677951588	-0.2317068932	-0.2346663878	-0.2266246732	0.036168005	0.05816043	0.035150655	0.042186577	0.040194641	0.092220299	0.091237649	0.093263552	0.087158963	0.040203194	0.093263063	0.038271127	0.090305827	0.093288721	0.038322444	0.110331485	0.050393799	0.044349568	0.059247424	0.043400641	0.045409682	0.090194641	0.040425566	0.086426055	0.042408949	0.045443893	0.043451958	0.048478838	0.110493988	0.047410171	0.048376204	0.058410171	-0.209	-0.174	-0.194	-0.195	-0.192	-0.184	-0.183	-0.196	-0.183	-0.192	-0.184	-0.192	-0.183	-0.196	-0.191	-0.177	-0.192	-0.192	-0.177	-0.192	-0.192	-0.181	-0.166	-0.183	-0.191	-0.191	-0.19	-0.191	-0.177	-0.192	-0.193	-0.191
FLQS3106GRWV	0.0661038063	0.0796136417	0.130928221	0.1186281051	0.1672954466	0.1183822271	0.1222629039	0.0815051661	0.1158615441	0.0841234771	0.1180278734	0.1204039222	0.1226626722	0.1183914831	0.119133166	0.1142597209	0.1196165318	0.1180050196	0.0462581294	0.0871403977	0.1168784648	0.1197530685	0.1154988001	0.1167157513	0.1138784648	0.1176289708	0.1183867086	0.1153830928	0.1181335989	0.1188820806	0.1161315745	0.1173774526	0.03169838	0.081676886	0.145692518	0.083745927	0.143806501	0.08083516	0.048881404	0.085950446	0.081673629	0.049785659	0.082949143	0.049971288	0.144102857	0.083015579	0.048106765	0.031085271	0.043293046	0.085177109	0.022897688	0.05231454	0.084339291	0.050765467	0.023376417	0.048359482	0.078332126	0.046429175	0.044447412	0.045520361	0.046521664	0.050339942	0.09328523	0.047337988	0.58	0.577	0.586	0.592	0.6	0.591	0.598	0.578	0.591	0.583	0.592	0.598	0.584	0.592	0.598	0.599	0.6	0.592	0.575	0.585	0.592	0.597	0.601	0.598	0.592	0.598	0.598	0.597	0.598	0.598	0.59	0.597
FLQS30ZQGRWV	0.0389846615	0.0470093714	0.0480189809	-0.0120005125	0.0389846615	0.0389942709	0.0479717574	-0.00699913979999	0.0959654426	0.0390615369	0.0389654426	0.0389942709	0.0389366144	0.0389173955	0.0348202031	0.0388309107	0.0386291128	0.0347337182	0.0957540353	0.0388213013	0.0357243834	0.0939462238	0.0386963788	0.0937155976	0.0417241088	0.0387059882	0.0436864948	0.0416867693	0.0406680996	0.038725207	0.0387444259	0.0387636447	-0.025751857	-0.032747405	-0.033741808	-0.09576076	-0.025765212	-0.025778568	-0.03378798	-0.021801335	-0.027747405	-0.025769664	-0.095800827	-0.095805279	-0.095823086	-0.025814182	-0.028831608	-0.025836441	-0.025876508	-0.087846363	0.031199173	-0.087873074	-0.086877653	-0.032765212	-0.095885411	-0.012889863	-0.035882232	-0.095894315	-0.074899912	-0.027913776	-0.081913903	-0.025885411	-0.025867604	-0.025885411	-0.581	-0.577	-0.577	-0.59	-0.581	-0.581	-0.577	-0.599	-0.56	-0.582	-0.571	-0.57	-0.571	-0.581	-0.582	-0.581	-0.582	-0.574	-0.569	-0.572	-0.573	-0.559	-0.571	-0.562	-0.579	-0.571	-0.572	-0.58	-0.572	-0.581	-0.581	-0.581
FLQS30YUGRWV	0.0014319121	-0.0035571531	-0.0035543182	0.0014404169	-0.0415715709	-0.001565496	-0.0035680879	0.0014404169	-0.000573757799998	-0.0685454084	-0.0625732718	-0.068565253	-0.0045818577	0.0014177373	0.0623893879	-0.0686134471	-0.064672657	0.0713638734	-0.0046361266	0.0623893879	0.0253610384	0.0014205723	-0.0686531363	0.0013525336	0.00136103840001	-0.0686503014	0.0013496986	0.0183496986	0.0013440287	-0.0686446315	0.0013667083	0.0013723782	-0.076297442	-0.128243688	-0.13122021	-0.076340691	-0.130328952	-0.127395681	-0.027470441	-0.076535316	-0.020275817	-0.076383941	-0.128503188	-0.076556941	-0.076612548	-0.076600191	-0.021686691	-0.146665066	-0.084854747	-0.076751565	-0.027492066	-0.027881315	-0.05990294	-0.076362316	-0.07694619	-0.076924565	-0.07690294	-0.07698944	-0.077011065	-0.06707594	-0.07707594	-0.14690294	-0.07681644	-0.07690294	-0.058	-0.053	-0.052	-0.059	-0.066	-0.052	-0.069	-0.059	-0.068	-0.085	-0.074	-0.085	-0.061	-0.059	-0.045	-0.074	-0.083	-0.033	-0.068	-0.044	-0.053	-0.059	-0.085	-0.059	-0.059	-0.085	-0.059	-0.054	-0.059	-0.075	-0.059	-0.059
FLQS30X6GRWY	-0.035772736	-0.035705623	-0.0366893242	-0.0387238394	-0.035772736	-0.0357559577	-0.043776571	-0.0317214425	0.031223429	0.0263912114	-0.0968019781	-0.0437262363	0.0261730943	-0.0968858692	0.0259717554	0.0259885336	-0.0443973659	0.0258207513	0.0258543077	0.0259717554	-0.044196027	0.0261898725	0.0257536383	-0.0442463617	0.025803973	0.0257704165	0.0257368601	0.0257368601	0.0257033036	-0.044196027	0.0258375295	0.025871086	-0.030915182	-0.030918666	-0.035922648	0.00409526999999	-0.032904929	-0.030894278	0.020117767	0.017122943	0.07208641	0.020103831	-0.030876858	0.020131703	0.020145639	-0.028866207	0.020152607	0.020149123	0.02018048	0.020156091	0.020121251	0.020183964	0.020187448	0.020100347	0.020194416	0.020190932	0.020187448	0.020201384	0.020204868	0.02021532	0.02021532	0.020187448	0.020173512	0.020187448	0.616	0.616	0.617	0.609	0.617	0.616	0.605	0.61	0.625	0.631	0.594	0.605	0.63	0.593	0.631	0.631	0.604	0.631	0.631	0.631	0.605	0.631	0.631	0.605	0.631	0.631	0.631	0.631	0.631	0.605	0.631	0.631
FLQS30X6GRWV	-0.2255212051	-0.2254213117	-0.1753610923	-0.2464206032	-0.2255183712	-0.1074106847	-0.1884921581	-0.1804106847	-0.1785346659	-0.1772867036	-0.2325346659	-0.2744900327	-0.1866090546	-0.2326586471	-0.2329066094	-0.2328818132	-0.2344032425	-0.2331297755	-0.2251134808	-0.2349080263	-0.2351559887	-0.1785842584	-0.2342296689	-0.2212126658	-0.2341552802	-0.2332041642	-0.2322530482	-0.2342544651	-0.2233026407	-0.2341552802	-0.2331049793	-0.2350568037	0.219993724	0.222966996	0.230941104	0.169054696	0.221080588	0.22517497	0.222232601	0.224321136	0.228970337	0.233116503	0.173321136	0.137320301	0.223467302	0.173408835	0.173525768	0.173555002	0.185769657	0.173613468	0.188267681	0.176791373	0.179823112	0.22608727	0.183884919	0.192854851	0.177821441	0.173935033	0.178968443	0.184060319	0.195063659	0.181824782	0.243759634	0.179823112	-0.72	-0.721	-0.703	-0.721	-0.721	-0.677	-0.707	-0.704	-0.704	-0.704	-0.715	-0.725	-0.706	-0.715	-0.715	-0.715	-0.718	-0.715	-0.715	-0.716	-0.717	-0.703	-0.717	-0.714	-0.716	-0.715	-0.715	-0.716	-0.714	-0.717	-0.725	-0.717
FLQS30WFGRWV	-0.0144548204	0.0304753858	0.0304623227	-0.0225115512	0.0295276378	-0.0154690031	0.0205298772	0.0244884488	0.0215571229	-0.0225768663	-0.0234458629	-0.0224854252	-0.0224070471	-0.0143812943	0.0477235831	-0.0222633539	-0.0219890305	0.0478411503	0.0288411503	0.0477235831	-0.0221196607	0.0985537639	-0.0220804716	-0.0150901756	0.0548542133	-0.0220935346	0.0529064654	0.0479064654	-0.0220412826	-0.0221196607	0.0478280873	-0.0221719127	-0.063780483	-0.00978227600001	-0.00377913900002	-0.068791685	-0.00779482200002	-0.063799392	-0.062805934	-0.008819915	-0.065777168	0.001202041	-0.051815165	0.00117694900001	-0.068829324	-0.063824575	-0.068841871	-0.068832461	-0.068866964	-0.068851281	-0.049813642	-0.0688701	-0.068873237	-0.009794822	-0.06887951	-0.064872251	-0.047873237	-0.068885783	-0.05488892	-0.068898329	-0.068898329	-0.068873237	-0.06886069	-0.068873237	-0.124	-0.115	-0.116	-0.125	-0.116	-0.124	-0.111	-0.117	-0.11	-0.136	-0.129	-0.136	-0.126	-0.124	-0.1	-0.126	-0.126	-0.1	-0.11	-0.1	-0.126	-0.09	-0.126	-0.124	-0.1	-0.126	-0.1	-0.1	-0.126	-0.126	-0.1	-0.126
FLQS30VBGRWV	-0.0282242701	-0.0872593	-0.0872748196	-0.0862437804	-0.0252242701	-0.0542278174	-0.0552118545	-0.0542588566	-0.0891661826	-0.0543355676	-0.0551848061	-0.0532309214	-0.0471382474	-0.0511085385	-0.050952456	-0.038975957	-0.0346500461	-0.0947959301	-0.0968260824	-0.0289604375	-0.0308052418	-0.0861369171	-0.0387586831	-0.0547595699	-0.0537963735	-0.0387742027	-0.0517356255	-0.0547347386	-0.0357121244	-0.0977790803	-0.0388362809	-0.0308673201	0.082660883	0.02965185	0.027647593	-0.007337248	0.053671784	0.058680401	0.058687773	0.061698778	0.029651331	0.058672511	0.02769504	0.025698778	0.028713313	0.026705838	0.018719646	0.083722657	0.075755361	0.033732001	0.028687877	0.082758995	0.079762629	0.028666178	0.083769897	0.06076429	0.05675993	0.083777164	0.058778721	0.056789727	0.072791699	0.068761072	0.013748094	0.079762629	-0.022	-0.036	-0.036	-0.03	-0.017	-0.028	-0.028	-0.028	-0.036	-0.028	-0.024	-0.023	-0.021	-0.022	-0.021	-0.026	-0.024	-0.039	-0.04	-0.023	-0.023	-0.036	-0.027	-0.029	-0.028	-0.026	-0.028	-0.028	-0.024	-0.046	-0.016	-0.023
FLQS30UFGRWV	0.0333176898	0.0282559468	0.031238821	0.0302712699	0.0303181404	0.032301916	0.0293176898	0.0332703685	0.0283501386	0.0291924011	0.0313465332	0.0293001133	0.0273961078	0.0304263033	-0.0024150579	0.0295687177	0.0318995157	0.0307260045	-0.0033046416	-0.0014146072	0.0307431303	0.0283807848	0.0327900009	-0.0072199141	0.0337422289	0.0317737764	0.0328048732	0.0338044226	0.0338359701	0.0307426796	-0.00128931859999	0.0306800353	0.00721520499999	0.042216373	0.00918677300001	0.007244026	0.00725570999998	0.00629855200003	0.039325815	0.00736631999999	0.041200794	0.010268952	0.038365152	0.042380341	0.040434478	0.041406046	0.012460572	0.04044772	0.000572350999988	0.044504193	0.008338278	0.010584814	0.00559961399998	0.040256489	0.00362648800001	0.011612856	0.00659766699999	0.002653751	0.00666738199999	0.00470905600002	0.00571022399998	0.00860039299999	0.012545867	0.00559961399998	0.524	0.518	0.524	0.523	0.524	0.524	0.519	0.524	0.517	0.523	0.519	0.517	0.517	0.519	0.511	0.518	0.525	0.517	0.511	0.511	0.524	0.518	0.525	0.509	0.525	0.525	0.524	0.525	0.525	0.523	0.511	0.524
