SN	Distance_X_LOGO_Battery_Down1	Distance_X_LOGO_Battery_Down2	Distance_X_LOGO_Battery_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Down1	Distance_Y_LOGO_Battery_Down2	Distance_Y_LOGO_Battery_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Down1	Angle_Battery_Down2	Angle_Battery_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS11MXGRWQ____	-0.21	-0.066	0.207	0.274	0.072	0	-0.539	0.202	-0.539	0.244	0.49	0.49	-0.186	-0.84	0.008	-0.84	-0.56	0.069	-0.24	0.06	-0.77	-0.28	0.321	0.256	-0.35	-0.35	0.65	-0.437	-0.942	0.081	0.14	0.199	0.07	0	-0.002	-0.008	0.049	0.07	0.045	0.003	-0.004	0.047	0	0	0.258	0	-0.005	0	0	-0.003	-0.069	-0.001	0	0	-0.004	0.203	0	0	0.044	0.007	0.006	0.001	0.07	0.068	-0.096	-0.029	0.09	0.118	0.027	-0.006	-0.236	0.087	-0.232	0.101	0.21	-0.784	-0.1	-0.361	0.003	-0.361	-0.24	0.031	-0.098	0.026	-0.332	-0.12	0.139	0.094	-0.15	0.599	0.275	-0.19	-0.403	0.035	0.055	0.08	2016_7_11_10_47_29
FLQS11WBGRWQ____	0.487	0.377	0.852	0.531	0.382	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.734	0.652	0.652	0.652	0.635	0.493	0.943	0.775	0.243	0.243	0.243	0.243	0.243	0.3	0.3	-0.192	-0.192	-0.192	-0.477	-0.477	0.137	0.065	0.135	0.157	0.026	0.026	0.138	0.133	0.078	0.086	0.186	0.148	0.248	0.088	0.131	0.088	0.141	0.089	0.155	0.087	0.136	0.136	0.187	0.282	0.144	0.093	0.086	0.128	0.212	0.132	0.086	0.13	0.198	0.158	0.356	0.216	0.163	0.163	0.635	0.832	-0.484	0.546	0.216	0.542	0.296	0.274	0.46	0.274	0.261	0.205	0.394	0.327	0.338	0.871	0.342	0.081	0.499	0.121	0.484	0.484	-0.099	0.351	-0.212	0.998	2016_7_11_10_47_35
FLQS11X1GRWQ____	-0.07	-0.455	-0.009	-0.074	0.495	0.495	-0.413	-0.341	-0.131	0.509	-0.075	-0.72	0.512	0.512	0.186	0.638	-0.483	-0.345	-0.345	-0.268	0.256	-0.275	-0.444	-0.39	0.315	0	-0.612	-0.612	-0.078	-0.206	-0.696	0.233	0	0.003	0.005	0.007	0.003	0.07	0.058	0.119	0.06	0.063	0.176	0.005	0.115	-0.012	0.005	0.128	0.008	0.059	-0.062	0.119	0.117	0.061	0.064	-0.071	0.002	-0.002	-0.044	0	0.056	0.009	0.063	-0.138	-0.031	-0.197	-0.005	-0.032	0.213	-0.579	-0.182	-0.156	-0.061	0.213	-0.047	-0.311	0.211	0.852	0.08	0.266	-0.208	-0.154	0.545	-0.126	0.102	-0.123	-0.197	-0.164	0.136	0	-0.26	0.731	-0.038	-0.09	-0.304	0.111	2016_7_11_10_47_38
FLQS13MEGRWQ____	-0.703	-0.703	-0.703	-0.281	-0.281	0.7	0.158	0.158	0.369	0.612	0.612	0.298	0.298	0.426	-0.659	0.426	0.426	-0.379	-0.379	-0.71	-0.507	-0.171	-0.171	-0.171	0.014	0.014	0.108	0.108	-0.167	-0.46	0.991	0.445	0.012	-0.075	-0.118	-0.078	-0.119	-0.07	-0.055	-0.001	-0.009	-0.065	0.01	0	0.24	-0.009	-0.007	-0.009	-0.007	-0.003	-0.06	-0.063	-0.065	-0.007	-0.003	0.066	-0.142	0.005	-0.156	0.095	-0.18	-0.006	-0.072	-0.127	0.078	0.173	0.381	0.559	0.216	0.981	0.747	0.19	0.834	0.942	-0.205	-0.141	0.783	0.858	0.391	0.858	0.22	0.109	0.516	0.374	0.461	0.601	0.227	0.216	0.691	-0.221	0.733	-0.538	0.616	0.477	0.477	0.875	2016_7_11_10_47_42
FLQS138GGRWQ____	-0.003	-0.423	0.399	-0.143	0.403	0.067	0.148	0.874	0.415	-0.353	-0.213	0.417	-0.003	-0.126	0.206	-0.126	0.067	-0.134	-0.213	0.342	0.009	0.075	0.26	0.851	-0.143	-0.073	-0.073	-0.033	-0.053	0.009	0.179	-0.07	0.127	0.127	0.235	0.127	0.184	0.127	0.189	0.185	0.191	0.197	0.197	0.197	0.197	0.191	0.137	0.191	0.127	0.189	0.127	0.189	0.187	0.186	0.188	0.122	0.197	0.197	0.127	0.142	0.13	0.135	0.13	0.131	-0.557	-0.739	-0.392	-0.617	-0.386	-0.527	-0.497	-0.184	-0.382	-0.713	-0.653	-0.382	-0.562	-0.615	-0.468	-0.615	-0.527	-0.619	-0.647	-0.413	-0.557	-0.528	-0.449	-0.186	-0.623	-0.593	-0.587	-0.571	-0.579	-0.553	-0.479	-0.586	2016_7_11_10_47_46
