SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLNS31Y0GRX5____	-13.833	-13.842	-13.798	-13.762	-13.798	-13.800	-13.762	-13.798	-13.665	-13.762	-13.762	-13.798	-13.798	-13.762	-13.701	-13.728	-13.631	-13.798	-13.763	-13.799	-13.696	-13.727	-13.727	-13.762	-13.798	-13.728	-13.764	-13.696	-13.736	-13.588	-13.701	-13.764	-140.694	-140.696	-140.695	-140.659	-140.695	-140.698	-140.659	-140.661	-140.695	-140.625	-140.625	-140.693	-140.695	-140.660	-140.625	-140.634	-140.626	-140.661	-140.662	-140.626	-140.658	-140.591	-140.591	-140.660	-140.657	-140.634	-140.625	-140.658	-140.633	-140.661	-140.625	-140.625	264.180	264.177	264.194	264.208	264.194	264.194	264.208	264.193	264.248	264.206	264.206	264.194	264.194	264.208	264.231	264.221	264.259	264.193	264.207	264.191	264.234	264.219	264.219	264.208	264.193	264.221	264.206	264.234	264.217	264.278	264.231	264.206	2016_7_16_10_46_40
FLNS32DNGRX5____	-13.741	-13.746	-13.676	-13.641	-13.677	-13.677	-13.641	-13.674	-13.573	-13.642	-13.642	-13.676	-13.677	-13.669	-13.606	-13.634	-13.538	-13.674	-13.640	-13.676	-13.600	-13.605	-13.605	-13.669	-13.676	-13.634	-13.641	-13.600	-13.642	-13.495	-13.607	-13.641	-140.850	-140.848	-140.824	-140.786	-140.825	-140.853	-140.786	-140.819	-140.792	-140.724	-140.724	-140.825	-140.825	-140.820	-140.757	-140.790	-140.727	-140.819	-140.822	-140.759	-140.792	-140.734	-140.734	-140.820	-140.786	-140.790	-140.758	-140.792	-140.785	-140.789	-140.737	-140.758	264.704	264.702	264.729	264.742	264.729	264.730	264.742	264.730	264.769	264.739	264.739	264.729	264.729	264.732	264.755	264.745	264.781	264.730	264.744	264.726	264.759	264.754	264.754	264.732	264.728	264.745	264.741	264.759	264.741	264.801	264.754	264.741	2016_7_16_10_46_43
FLNS32G4GRX5____	-13.790	-13.826	-13.756	-13.720	-13.756	-13.786	-13.720	-13.756	-13.650	-13.720	-13.720	-13.756	-13.756	-13.749	-13.685	-13.685	-13.615	-13.756	-13.750	-13.755	-13.650	-13.685	-13.685	-13.749	-13.755	-13.685	-13.721	-13.650	-13.721	-13.545	-13.685	-13.721	-140.738	-140.764	-140.766	-140.727	-140.765	-140.769	-140.727	-140.730	-140.765	-140.670	-140.670	-140.770	-140.765	-140.735	-140.699	-140.728	-140.699	-140.730	-140.735	-140.698	-140.731	-140.668	-140.668	-140.735	-140.705	-140.728	-140.697	-140.731	-140.704	-140.732	-140.701	-140.697	264.163	264.150	264.178	264.191	264.178	264.166	264.191	264.177	264.221	264.189	264.189	264.178	264.178	264.180	264.204	264.205	264.232	264.177	264.179	264.176	264.220	264.203	264.203	264.180	264.176	264.205	264.190	264.220	264.190	264.262	264.204	264.190	2016_7_16_10_46_47
FLQS30BYGRX8____	-13.510	-13.516	-13.476	-13.441	-13.476	-13.512	-13.441	-13.475	-13.371	-13.441	-13.441	-13.475	-13.476	-13.440	-13.405	-13.405	-13.337	-13.475	-13.441	-13.445	-13.370	-13.405	-13.405	-13.440	-13.476	-13.405	-13.441	-13.370	-13.442	-13.265	-13.406	-13.441	-140.790	-140.740	-140.739	-140.728	-140.765	-140.798	-140.728	-140.759	-140.789	-140.694	-140.694	-140.765	-140.765	-140.704	-140.694	-140.704	-140.670	-140.759	-140.760	-140.673	-140.732	-140.668	-140.668	-140.704	-140.729	-140.704	-140.696	-140.732	-140.729	-140.728	-140.698	-140.696	264.242	264.237	264.253	264.267	264.255	264.241	264.267	264.255	264.298	264.266	264.266	264.255	264.255	264.266	264.280	264.281	264.307	264.255	264.268	264.263	264.296	264.279	264.279	264.266	264.253	264.281	264.266	264.296	264.267	264.338	264.280	264.266	2016_7_16_10_46_50
FLQS30DLGRXL____	-13.765	-13.800	-13.728	-13.694	-13.730	-13.702	-13.694	-13.728	-13.625	-13.695	-13.695	-13.728	-13.730	-13.693	-13.660	-13.659	-13.592	-13.728	-13.694	-13.728	-13.625	-13.657	-13.657	-13.693	-13.729	-13.659	-13.693	-13.625	-13.696	-13.521	-13.660	-13.693	-140.697	-140.702	-140.729	-140.633	-140.698	-140.700	-140.633	-140.663	-140.694	-140.596	-140.596	-140.699	-140.698	-140.662	-140.628	-140.660	-140.596	-140.663	-140.663	-140.628	-140.666	-140.595	-140.595	-140.662	-140.693	-140.660	-140.628	-140.666	-140.635	-140.631	-140.632	-140.628	264.116	264.102	264.132	264.142	264.130	264.142	264.142	264.130	264.172	264.140	264.140	264.131	264.130	264.144	264.156	264.157	264.182	264.130	264.143	264.128	264.171	264.156	264.156	264.144	264.130	264.157	264.142	264.171	264.142	264.212	264.156	264.142	2016_7_16_10_47_07
FLQS30GVGRX8____	-13.806	-13.871	-13.801	-13.737	-13.772	-13.772	-13.737	-13.801	-13.696	-13.765	-13.765	-13.803	-13.772	-13.764	-13.701	-13.701	-13.660	-13.801	-13.766	-13.801	-13.696	-13.701	-13.701	-13.764	-13.771	-13.701	-13.766	-13.696	-13.737	-13.562	-13.730	-13.766	-140.770	-140.773	-140.739	-140.705	-140.773	-140.774	-140.705	-140.737	-140.770	-140.701	-140.701	-140.772	-140.773	-140.765	-140.701	-140.735	-140.704	-140.737	-140.738	-140.703	-140.739	-140.672	-140.672	-140.765	-140.737	-140.735	-140.703	-140.739	-140.739	-140.737	-140.704	-140.703	264.736	264.710	264.736	264.761	264.750	264.750	264.761	264.737	264.780	264.750	264.750	264.737	264.750	264.752	264.775	264.777	264.792	264.737	264.751	264.735	264.779	264.774	264.774	264.752	264.749	264.777	264.749	264.779	264.762	264.833	264.764	264.749	2016_7_16_10_47_10
FLQS30KBGRX8____	-13.650	-13.684	-13.644	-13.573	-13.648	-13.615	-13.573	-13.611	-13.546	-13.610	-13.610	-13.609	-13.648	-13.613	-13.541	-13.539	-13.473	-13.611	-13.613	-13.612	-13.539	-13.539	-13.539	-13.613	-13.611	-13.539	-13.576	-13.539	-13.612	-13.400	-13.542	-13.576	-140.910	-140.778	-140.804	-140.763	-140.833	-140.778	-140.763	-140.747	-140.776	-140.712	-140.712	-140.805	-140.833	-140.749	-140.706	-140.762	-140.679	-140.747	-140.750	-140.714	-140.769	-140.705	-140.705	-140.749	-140.764	-140.762	-140.733	-140.769	-140.763	-140.742	-140.712	-140.733	264.130	264.111	264.128	264.155	264.128	264.139	264.155	264.139	264.167	264.138	264.138	264.143	264.128	264.139	264.166	264.169	264.193	264.139	264.139	264.138	264.169	264.167	264.167	264.139	264.140	264.169	264.153	264.169	264.139	264.224	264.166	264.153	2016_7_16_10_47_19
FLQS30LUGRXL	-13.687	-13.696	-13.652	-13.619	-13.654	-13.626	-13.619	-13.650	-13.548	-13.617	-13.617	-13.649	-13.654	-13.616	-13.554	-13.583	-13.516	-13.650	-13.615	-13.692	-13.546	-13.581	-13.581	-13.616	-13.654	-13.583	-13.589	-13.546	-13.620	-13.444	-13.555	-13.589	-140.671	-140.650	-140.707	-140.665	-140.651	-140.651	-140.665	-140.639	-140.671	-140.580	-140.580	-140.649	-140.651	-140.642	-140.582	-140.616	-140.582	-140.639	-140.641	-140.607	-140.640	-140.579	-140.579	-140.642	-140.615	-140.616	-140.582	-140.640	-140.614	-140.614	-140.587	-140.582	264.171	264.167	264.187	264.198	264.184	264.195	264.198	264.185	264.227	264.196	264.196	264.185	264.184	264.199	264.221	264.211	264.237	264.185	264.199	264.167	264.227	264.210	264.210	264.199	264.182	264.211	264.207	264.227	264.196	264.267	264.221	264.207	2016_7_16_10_47_22
FLQS31B0GRX2____	-13.942	-13.895	-13.895	-13.838	-13.874	-13.844	-13.838	-13.872	-13.805	-13.838	-13.838	-13.872	-13.874	-13.838	-13.825	-13.802	-13.734	-13.872	-13.838	-13.843	-13.767	-13.802	-13.802	-13.838	-13.874	-13.802	-13.837	-13.767	-13.839	-13.663	-13.772	-13.837	-140.954	-140.980	-141.050	-140.921	-140.958	-140.933	-140.921	-140.898	-140.956	-140.889	-140.889	-140.961	-140.958	-140.900	-140.980	-140.921	-140.892	-140.898	-140.926	-140.865	-140.925	-140.893	-140.893	-140.900	-140.921	-140.921	-140.891	-140.925	-140.920	-140.922	-140.869	-140.891	264.014	264.034	264.037	264.055	264.042	264.053	264.055	264.040	264.069	264.054	264.054	264.042	264.042	264.054	264.062	264.069	264.096	264.040	264.055	264.051	264.083	264.068	264.068	264.054	264.040	264.069	264.054	264.083	264.054	264.125	264.079	264.054	2016_7_16_10_47_25
FLQS31B2GRWM____	-13.989	-14.025	-13.954	-13.920	-13.956	-13.956	-13.920	-13.953	-13.851	-13.919	-13.919	-13.954	-13.956	-13.918	-13.885	-13.884	-13.817	-13.953	-13.919	-13.955	-13.850	-13.885	-13.885	-13.918	-13.955	-13.884	-13.919	-13.850	-13.920	-13.745	-13.885	-13.919	-140.823	-140.825	-140.798	-140.815	-140.825	-140.828	-140.815	-140.789	-140.820	-140.784	-140.784	-140.826	-140.825	-140.791	-140.731	-140.815	-140.729	-140.789	-140.791	-140.787	-140.789	-140.728	-140.728	-140.791	-140.816	-140.815	-140.785	-140.789	-140.817	-140.787	-140.759	-140.785	264.664	264.650	264.677	264.692	264.677	264.678	264.692	264.677	264.719	264.691	264.691	264.678	264.677	264.691	264.702	264.706	264.730	264.677	264.691	264.676	264.719	264.702	264.702	264.691	264.678	264.706	264.691	264.719	264.692	264.761	264.703	264.691	2016_7_16_10_47_28
