SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS31K2GRWM____	-9.447	-9.114	-9.278	-9.224	-9.392	-9.273	-9.192	-9.276	-9.088	-9.285	-9.277	-9.391	-9.253	-9.286	-9.170	-8.845	-9.064	-9.347	-9.392	-8.964	-9.312	-9.517	-9.140	-8.778	-8.976	-9.157	-9.225	-9.383	-9.415	-9.695	-9.223	-9.376	117.445	118.078	117.539	117.734	117.490	117.285	117.630	117.656	117.731	117.438	117.345	117.468	117.799	117.828	117.786	117.870	118.135	117.935	117.508	117.235	117.820	117.490	117.068	117.145	117.506	117.624	117.778	117.043	117.633	117.787	117.899	117.483	94.563	94.377	94.477	94.443	94.534	94.484	94.432	94.472	94.377	94.484	94.484	94.534	94.455	94.470	94.415	94.255	94.351	94.495	94.533	94.336	94.483	94.594	94.428	94.249	94.332	94.415	94.442	94.547	94.540	94.669	94.437	94.527	2016_7_16_9_12_55
FLQS31QAGRX2____	-8.750	-8.863	-8.978	-8.900	-8.832	-8.826	-8.810	-8.824	-8.705	-8.647	-8.703	-8.774	-8.859	-8.904	-8.529	-8.598	-8.558	-8.891	-8.884	-8.577	-8.922	-8.881	-8.616	-8.198	-8.512	-8.701	-8.904	-8.916	-8.978	-9.018	-8.886	-8.740	117.719	117.260	117.186	117.274	117.350	117.209	117.241	117.248	117.205	117.425	117.330	117.389	117.391	117.237	117.789	117.448	117.332	117.385	117.197	117.330	117.470	117.482	117.121	117.061	117.293	117.291	117.560	117.212	117.221	117.476	117.294	117.417	94.183	94.254	94.313	94.272	94.236	94.238	94.229	94.236	94.180	94.144	94.174	94.206	94.247	94.275	94.073	94.119	94.104	94.263	94.267	94.113	94.275	94.255	94.139	93.938	94.083	94.175	94.263	94.282	94.311	94.322	94.264	94.189	2016_7_16_9_12_58
FLQS32CMGRWM____	-8.911	-9.145	-9.291	-9.060	-9.054	-9.182	-9.161	-9.067	-8.862	-8.711	-9.057	-8.932	-9.102	-9.201	-8.750	-8.940	-8.846	-9.255	-9.348	-8.729	-9.225	-9.416	-8.914	-8.666	-8.693	-8.925	-9.137	-8.967	-9.076	-9.309	-9.183	-9.080	117.666	118.135	117.618	118.008	117.963	117.308	117.773	117.209	117.732	118.111	117.802	117.873	117.621	117.528	117.861	117.718	118.006	117.419	117.412	117.889	117.686	117.314	117.462	117.712	117.715	117.836	117.572	117.772	117.786	117.764	117.760	118.085	94.304	94.399	94.489	94.363	94.362	94.449	94.421	94.397	94.278	94.191	94.370	94.307	94.398	94.449	94.219	94.316	94.260	94.480	94.525	94.208	94.455	94.562	94.313	94.184	94.197	94.305	94.417	94.327	94.379	94.493	94.432	94.370	2016_7_16_9_13_01
FLQS300WGRX8____	-9.322	-8.982	-9.208	-9.201	-9.259	-9.319	-9.179	-9.147	-9.057	-9.082	-8.889	-9.074	-9.118	-9.151	-9.079	-8.825	-9.005	-9.206	-9.318	-9.137	-9.231	-9.316	-9.055	-8.760	-8.889	-9.014	-9.403	-9.042	-9.226	-9.510	-9.270	-9.107	117.366	117.966	117.894	118.149	117.833	117.435	117.918	117.481	118.216	117.655	117.692	118.078	117.826	117.854	118.197	118.213	117.440	118.148	117.431	117.681	118.030	117.973	117.477	117.342	117.921	117.715	117.705	117.984	117.737	117.828	117.656	117.907	94.417	94.230	94.342	94.329	94.369	94.413	94.327	94.328	94.257	94.290	94.195	94.270	94.301	94.316	94.268	94.145	94.260	94.331	94.413	94.315	94.348	94.391	94.284	94.145	94.187	94.255	94.443	94.258	94.356	94.490	94.381	94.293	2016_7_16_9_13_04
FLQS302CGRX8____	-9.238	-8.977	-8.894	-9.014	-9.076	-9.122	-8.977	-9.013	-8.812	-9.016	-8.952	-9.072	-9.111	-9.204	-8.982	-8.711	-8.554	-9.205	-9.185	-8.998	-9.120	-9.131	-8.983	-8.572	-8.762	-8.880	-9.030	-8.979	-9.091	-9.207	-9.078	-8.980	117.180	117.854	117.462	117.724	117.161	117.268	117.692	117.108	117.523	117.345	117.259	117.251	117.324	117.174	116.858	117.448	117.394	117.246	117.001	117.914	117.272	117.221	116.981	117.296	117.350	117.619	117.289	117.547	117.485	117.531	117.285	117.539	94.538	94.386	94.361	94.409	94.460	94.479	94.393	94.432	94.319	94.424	94.396	94.455	94.471	94.522	94.426	94.273	94.198	94.520	94.519	94.394	94.477	94.485	94.422	94.210	94.301	94.348	94.433	94.398	94.455	94.510	94.457	94.399	2016_7_16_9_13_07
FLQS304AGRX8____	-9.134	-8.980	-9.031	-9.147	-9.088	-9.064	-9.110	-8.726	-9.022	-9.029	-8.541	-9.088	-9.117	-9.219	-8.724	-8.787	-8.625	-9.028	-9.139	-8.767	-9.182	-9.189	-9.057	-8.588	-8.712	-8.690	-9.281	-8.967	-9.218	-9.330	-9.151	-8.918	117.450	118.469	117.663	118.059	117.667	117.671	118.020	117.723	117.574	117.426	118.199	117.638	117.715	117.612	117.444	117.447	117.465	117.923	117.449	117.524	117.869	118.004	117.119	117.243	117.885	117.680	117.876	118.489	117.744	118.127	117.487	117.880	94.659	94.547	94.601	94.642	94.628	94.617	94.626	94.451	94.600	94.609	94.345	94.630	94.641	94.694	94.460	94.491	94.412	94.590	94.661	94.478	94.667	94.665	94.634	94.402	94.439	94.435	94.714	94.540	94.688	94.728	94.666	94.539	2016_7_16_9_13_10
FLQS304UGRX2____	-9.593	-9.291	-9.563	-9.682	-9.494	-9.605	-9.707	-9.421	-9.541	-9.486	-9.604	-9.492	-9.696	-9.629	-9.304	-9.378	-9.275	-9.627	-9.666	-9.490	-9.722	-9.600	-9.338	-9.216	-9.246	-9.539	-9.739	-9.577	-9.631	-9.612	-9.617	-9.643	118.006	118.095	117.837	117.969	117.853	117.707	117.732	117.943	117.884	117.984	117.632	117.888	118.016	117.808	118.075	117.873	118.222	117.890	117.766	117.318	117.664	117.984	117.680	117.734	117.678	117.910	118.109	117.852	117.941	118.175	117.671	117.908	94.581	94.432	94.573	94.625	94.539	94.599	94.647	94.500	94.561	94.530	94.601	94.537	94.630	94.606	94.439	94.482	94.419	94.602	94.625	94.558	94.657	94.585	94.470	94.409	94.426	94.559	94.647	94.579	94.602	94.584	94.605	94.609	2016_7_16_9_13_13
FLQS3023GRX8____	-8.763	-8.747	-8.538	-8.392	-8.648	-8.719	-8.622	-8.389	-8.704	-8.536	-8.059	-8.403	-8.633	-8.610	-8.217	-8.670	-8.555	-8.779	-8.947	-8.526	-8.759	-8.889	-8.511	-8.266	-8.347	-8.581	-8.861	-8.620	-8.788	-8.847	-8.406	-8.682	117.975	117.929	117.883	118.132	118.151	117.440	118.030	117.861	117.605	117.651	117.875	118.207	117.877	117.733	117.926	117.521	117.799	117.923	117.366	117.740	117.759	117.765	117.335	117.533	117.717	118.096	117.575	118.021	117.973	117.956	117.843	118.014	94.318	94.312	94.213	94.133	94.256	94.316	94.248	94.141	94.303	94.220	93.981	94.136	94.259	94.253	94.056	94.289	94.224	94.328	94.429	94.211	94.324	94.386	94.218	94.093	94.126	94.226	94.380	94.247	94.330	94.359	94.150	94.277	2016_7_16_9_13_15
FLQS3075GRX8____	-9.195	-9.237	-9.268	-9.584	-9.383	-9.204	-9.239	-9.231	-9.206	-9.013	-9.206	-9.268	-9.357	-9.471	-9.127	-9.167	-8.810	-9.471	-9.526	-9.224	-9.312	-9.254	-8.948	-8.826	-8.953	-8.682	-9.353	-9.308	-9.286	-9.402	-9.274	-9.181	117.242	117.653	117.591	116.894	117.534	116.870	117.555	116.515	117.249	117.416	117.115	117.511	117.589	116.877	116.580	117.032	117.464	116.766	116.456	116.533	117.469	117.613	116.849	116.696	117.422	117.496	117.357	116.936	117.698	117.396	117.212	117.479	94.396	94.401	94.419	94.599	94.477	94.415	94.406	94.442	94.402	94.302	94.407	94.422	94.462	94.545	94.389	94.391	94.202	94.549	94.589	94.438	94.445	94.411	94.291	94.238	94.272	94.138	94.469	94.463	94.424	94.491	94.436	94.381	2016_7_16_9_13_18
FLQS3089GRXL____	-9.403	-9.213	-9.292	-9.241	-9.352	-9.223	-9.272	-9.232	-9.089	-9.024	-9.109	-9.292	-9.264	-9.301	-8.863	-9.000	-9.129	-9.359	-9.284	-9.102	-9.339	-9.517	-8.968	-8.833	-8.971	-9.107	-9.376	-9.256	-9.419	-9.649	-9.235	-9.267	117.673	117.683	118.285	118.012	117.647	117.500	117.786	117.604	118.280	118.110	117.755	117.735	117.941	117.840	117.737	117.666	117.621	117.800	117.625	117.681	117.641	117.760	117.413	117.470	117.781	117.714	117.577	117.768	117.735	117.817	117.656	117.763	94.533	94.441	94.456	94.442	94.509	94.452	94.465	94.453	94.358	94.333	94.388	94.477	94.456	94.477	94.269	94.338	94.402	94.507	94.477	94.387	94.503	94.585	94.332	94.264	94.320	94.388	94.524	94.458	94.538	94.646	94.452	94.464	2016_7_16_9_13_21
