SN	Distance_X_LOGO_Nfc_Up1	Distance_X_LOGO_Nfc_Up2	Distance_X_LOGO_Nfc_Up3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Nfc_Up1	Distance_Y_LOGO_Nfc_Up2	Distance_Y_LOGO_Nfc_Up3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Nfc_Up1	Angle_Nfc_Up2	Angle_Nfc_Up3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2AVTGRX5____	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.038	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.005	0.005	0.075	-0.065	0.005	0.005	0.075	0.005	0.005	0.017	0.005	0.005	0.075	0.005	0.005	0.005	0.005	0.075	0.005	0.005	0.005	-0.065	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	0.005	-0.072	-0.072	-0.083	-0.062	-0.072	-0.072	-0.082	-0.072	-0.072	-0.086	-0.072	-0.072	-0.083	-0.072	-0.072	-0.072	-0.072	-0.083	-0.072	-0.071	-0.072	-0.061	-0.072	-0.072	-0.072	-0.071	-0.072	-0.072	-0.072	-0.071	-0.072	-0.072	2016_7_11_10_55_59
FLQS2B6JGRX5____	-0.033	-0.035	-0.037	-0.036	-0.032	-0.043	-0.04	-0.059	-0.034	-0.042	-0.041	-0.059	-0.059	-0.035	-0.059	-0.042	-0.036	-0.042	-0.059	-0.059	-0.04	-0.034	-0.042	-0.044	-0.033	-0.059	-0.037	-0.002	-0.035	-0.002	-0.039	-0.037	-0.032	-0.034	0.015	-0.036	-0.033	0.013	-0.049	-0.003	-0.035	0.015	0.015	-0.003	0.067	-0.033	-0.003	0.016	-0.029	0.017	-0.003	-0.073	0.005	-0.031	0.017	-0.012	-0.038	-0.003	-0.044	0.029	0.001	0.006	-0.01	-0.039	0.043	0.044	0.037	0.044	0.043	0.039	0.048	0.046	0.043	0.038	0.038	0.046	0.036	0.043	0.047	0.038	0.043	0.038	0.046	0.057	0.039	0.042	0.038	0.044	0.043	0.047	0.046	0.023	0.038	0.026	0.042	0.045	2016_7_11_10_56_03
FLQS2BC6GRX5____	-0.037	0.004	-0.032	-0.034	-0.034	-0.037	-0.034	-0.03	0.001	-0.034	-0.035	0	0.001	-0.035	-0.035	-0.036	-0.033	-0.034	-0.035	-0.033	-0.035	0.002	-0.032	-0.035	-0.034	-0.04	-0.037	-0.034	-0.038	-0.037	-0.033	-0.037	-0.034	0.042	0.005	0.005	-0.026	0.003	0.009	-0.001	-0.023	0.003	0.003	0.01	0.015	0.004	0.006	0.006	0.006	0.006	0.009	0.004	0.005	0.007	0.006	0.005	0.003	-0.029	-0.026	0.007	0.002	0.006	-0.033	-0.036	-0.095	-0.12	-0.103	-0.102	-0.097	-0.1	-0.102	-0.102	-0.109	-0.101	-0.101	-0.114	-0.115	-0.102	-0.102	-0.101	-0.102	-0.102	-0.102	-0.102	-0.101	-0.114	-0.103	-0.101	-0.102	-0.095	-0.096	-0.103	-0.1	-0.101	-0.096	-0.095	2016_7_11_10_56_05
FLQS20V3GRWM____	0.06	0.13	0.06	0.103	0.06	0.06	0.13	0.06	0.1	0.06	0.06	0.101	0.06	0.06	0.06	0.069	0.13	0.13	0.103	0.06	0.105	0.13	0.102	0.142	0.06	0.099	0.06	0.06	0.06	0.06	0.102	0.06	0.061	0.061	0.061	0.069	0.061	0.061	0.061	0.061	0.07	0.061	0.061	0.062	0.061	0.061	0.061	0.046	0.061	0.061	0.07	-0.009	0.11	0.061	0.069	0.086	0.061	0.069	-0.009	0.061	0.061	-0.009	0.085	0.061	0.087	0.064	0.086	0.071	0.087	0.087	0.064	0.087	0.072	0.087	0.087	0.073	0.086	0.086	0.086	0.086	0.064	0.064	0.071	0.097	0.064	0.064	0.072	0.056	0.087	0.073	0.098	0.087	0.087	0.097	0.07	0.087	2016_7_11_10_56_08
FLQS22RXGRX2____	-0.005	-0.055	-0.024	-0.022	-0.007	-0.009	-0.023	-0.003	-0.022	-0.006	-0.005	-0.003	-0.073	-0.004	-0.073	-0.007	-0.005	-0.023	-0.073	-0.004	-0.003	-0.008	-0.056	-0.003	-0.022	-0.003	-0.007	-0.003	-0.006	-0.057	-0.003	-0.02	0.044	-0.003	0.063	0.036	0.047	0.006	0.034	0.001	0.037	0.045	0.042	0.001	0.001	0.046	0.001	0.042	0.046	0.006	0.001	0.062	0.001	0.044	-0.029	0.001	0.046	0.001	0.001	0.001	0.046	0.036	0.001	0.047	-0.01	0.014	-0.007	-0.003	-0.01	-0.003	-0.003	-0.004	-0.003	-0.01	-0.01	-0.004	0.019	-0.011	0.019	-0.009	-0.01	0.001	0.019	-0.014	-0.004	-0.009	0.017	-0.004	-0.005	-0.004	-0.003	-0.004	-0.01	0.008	-0.004	-0.005	2016_7_11_10_56_12
