SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2AVTGRX5____	0.139	0.142	0.141	0.169	0.140	0.144	0.211	0.104	0.141	0.178	0.105	0.176	0.108	0.143	0.170	0.108	0.070	0.141	0.143	0.143	0.140	0.141	0.138	0.141	0.140	0.137	0.138	0.138	0.137	0.145	0.143	0.141	-0.073	-0.069	-0.069	-0.038	-0.073	-0.068	-0.076	-0.066	-0.072	-0.075	-0.072	-0.111	-0.069	-0.073	-0.041	-0.101	-0.095	-0.039	-0.098	-0.105	-0.065	-0.071	-0.073	-0.068	-0.070	-0.070	-0.073	-0.068	-0.071	-0.100	-0.104	-0.066	0.057	0.057	0.057	0.062	0.057	0.057	0.084	0.042	0.057	0.071	0.044	0.076	0.045	0.058	0.064	0.049	0.035	0.052	0.062	0.063	0.056	0.057	0.056	0.056	0.056	0.055	0.056	0.055	0.055	0.062	0.062	0.057	2016_7_11_14_52_23
FLQS2B6JGRX5____	-0.011	-0.013	-0.008	-0.011	-0.014	0.004	-0.011	-0.065	-0.014	-0.066	-0.041	-0.001	-0.041	-0.014	-0.010	-0.013	-0.048	-0.009	-0.012	-0.012	-0.016	-0.010	-0.009	-0.018	-0.005	-0.008	-0.009	-0.009	-0.010	-0.010	-0.068	-0.013	-0.007	-0.004	0.058	-0.005	0.029	0.002	-0.003	-0.003	-0.007	0.007	-0.002	0.003	0.002	0.031	-0.001	0.002	-0.001	-0.005	-0.000	-0.005	0.029	-0.001	-0.004	0.008	-0.037	-0.008	-0.008	-0.007	-0.006	-0.006	0.010	0.030	0.031	0.029	0.022	0.030	0.024	0.034	0.031	0.010	0.029	0.008	0.019	0.033	0.017	0.023	0.031	0.029	0.016	0.030	0.030	0.030	0.023	0.030	0.031	0.026	0.037	0.032	0.031	0.031	0.031	0.031	0.007	0.024	2016_7_11_14_52_27
FLQS2BC6GRX5____	-0.054	-0.053	-0.056	-0.053	-0.052	-0.053	-0.052	-0.053	-0.020	-0.052	-0.021	-0.056	-0.054	-0.059	-0.052	-0.058	-0.050	-0.054	-0.050	-0.022	-0.058	-0.055	-0.060	-0.091	-0.057	-0.054	-0.058	-0.058	-0.055	-0.022	-0.052	-0.023	-0.001	-0.001	0.034	-0.002	-0.001	-0.001	-0.037	-0.002	-0.004	-0.002	-0.003	-0.001	-0.001	-0.042	-0.003	-0.002	-0.041	-0.036	-0.032	-0.010	0.031	-0.002	-0.005	0.004	-0.000	-0.002	-0.004	-0.003	-0.000	0.027	-0.039	0.028	0.625	0.625	0.619	0.625	0.626	0.625	0.631	0.625	0.638	0.626	0.637	0.624	0.625	0.630	0.626	0.624	0.633	0.630	0.631	0.638	0.619	0.625	0.623	0.611	0.624	0.625	0.624	0.624	0.624	0.633	0.631	0.632	2016_7_11_14_52_29
FLQS20V3GRWM____	-0.137	-0.070	-0.134	-0.070	-0.137	-0.137	-0.102	-0.097	-0.071	-0.167	-0.135	-0.131	-0.135	-0.137	-0.168	-0.069	-0.172	-0.103	-0.098	-0.102	-0.105	-0.137	-0.132	-0.101	-0.100	-0.136	-0.103	-0.134	-0.137	-0.100	-0.100	-0.103	0.068	0.096	0.037	0.098	0.069	0.065	0.064	0.030	0.095	0.042	0.071	0.035	0.069	0.068	0.041	0.090	0.077	0.101	0.066	0.059	0.097	0.065	0.030	0.063	0.065	0.069	0.097	0.068	0.104	0.064	0.063	0.099	-0.676	-0.655	-0.670	-0.656	-0.676	-0.676	-0.662	-0.656	-0.655	-0.683	-0.676	-0.669	-0.675	-0.676	-0.683	-0.654	-0.690	-0.668	-0.661	-0.662	-0.668	-0.675	-0.668	-0.662	-0.661	-0.675	-0.667	-0.675	-0.681	-0.662	-0.661	-0.668	2016_7_11_14_52_33
FLQS22RXGRX2____	0.051	0.052	0.048	0.048	0.014	0.015	0.049	0.049	0.016	0.049	0.049	0.084	0.085	0.086	0.054	0.086	0.053	0.055	0.052	0.048	0.054	0.049	0.050	0.051	0.055	0.049	0.056	0.050	0.054	0.053	0.051	0.055	-0.049	-0.052	-0.018	-0.018	-0.047	-0.048	-0.015	-0.016	-0.048	-0.017	-0.016	-0.016	-0.018	-0.018	-0.047	-0.018	-0.044	-0.089	-0.049	-0.016	-0.052	-0.016	-0.013	-0.045	-0.045	-0.014	-0.047	-0.011	-0.047	-0.049	-0.052	-0.051	0.037	0.038	0.031	0.031	0.023	0.023	0.031	0.031	0.024	0.031	0.031	0.044	0.044	0.045	0.037	0.045	0.036	0.044	0.037	0.030	0.038	0.031	0.031	0.036	0.037	0.031	0.038	0.030	0.038	0.037	0.037	0.038	2016_7_11_14_52_36
