SN	Distance_X_LOGO_Button_LD1	Distance_X_LOGO_Button_LD2	Distance_X_LOGO_Button_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_LD1	Distance_Y_LOGO_Button_LD2	Distance_Y_LOGO_Button_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_LD1	Angle_Button_LD2	Angle_Button_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2BC6GRX5____	0.007	0.007	0.007	0.006	0	0.006	0.006	0.008	0.008	0.004	0.006	0.008	0.006	0.006	0.005	0.004	0.002	0.005	0.009	0.004	0.005	0	0.006	0	0.005	0.005	0.008	0.006	0.006	0.005	0.004	0.005	-0.199	-0.006	-0.004	0.003	0	-0.006	-0.003	-0.088	0.042	-0.005	-0.007	-0.045	-0.004	0.002	0.005	-0.006	-0.121	-0.007	0.002	-0.007	0.003	-0.119	-0.007	0	-0.005	-0.005	-0.088	-0.004	-0.004	-0.048	-0.004	-0.007	0.003	0.003	0.003	0.002	0	0.002	0.002	0.01	0	0.002	0.003	0.007	0.002	0.002	0.001	0.002	0.01	0.003	0.003	0.002	0.002	0.01	0.003	0	0.002	0.002	0.01	0.003	0.002	0.006	0.002	0.002	2016_7_11_14_33_28
FLQS2AVTGRX5____	-0.003	-0.004	-0.005	-0.005	0.006	-0.004	-0.003	-0.002	0	-0.001	-0.003	-0.003	-0.004	-0.003	-0.003	-0.004	-0.003	-0.002	-0.003	-0.003	-0.005	-0.001	-0.002	-0.003	0.007	-0.003	-0.002	-0.035	-0.002	-0.001	-0.004	-0.003	-0.038	0.039	-0.001	-0.002	-0.009	-0.003	-0.004	-0.002	0.039	-0.004	-0.001	-0.001	-0.003	-0.002	-0.002	-0.001	-0.002	-0.001	-0.003	-0.002	-0.002	-0.004	-0.041	-0.002	0.057	-0.001	-0.002	0.037	-0.001	-0.003	-0.001	-0.002	0.002	-0.004	-0.002	-0.002	0.003	-0.001	-0.001	-0.001	-0.003	0	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.002	0	0.002	-0.001	-0.002	-0.001	-0.001	-0.017	-0.001	0	-0.001	-0.001	2016_7_11_14_33_20
FLQS2B6JGRX5____	-0.04	-0.009	-0.009	-0.009	0.007	-0.009	0.007	-0.012	-0.01	0.007	-0.01	0.007	0.007	0.007	-0.01	-0.008	0.007	-0.009	-0.008	-0.01	-0.063	-0.01	-0.01	-0.007	0.007	-0.008	-0.012	-0.006	-0.008	-0.008	-0.011	-0.01	0.002	0.175	0.058	0.059	-0.003	0.02	-0.003	0.019	-0.001	-0.003	0.001	-0.003	-0.003	-0.003	0.06	0.002	-0.003	0.061	0.132	0.022	-0.003	0.059	0.061	0.058	-0.003	0	0.019	0.02	0.016	0.003	0.058	-0.039	0.008	0.667	0.016	0.015	0.026	0.019	0.026	0.019	0.02	0.026	0.02	0.027	0.027	0.027	0.015	0.021	0.026	0.016	0.011	0.018	0	0.016	0.016	0.017	0.026	0.021	0.019	0.02	0.019	0.02	0.015	0.023	2016_7_11_14_33_24
FLQS20V3GRWM____	0	0	0	0	-0.07	-0.07	-0.069	-0.069	0	-0.07	-0.05	-0.07	-0.07	-0.07	-0.068	0.003	-0.053	-0.053	0	-0.07	-0.07	-0.07	0.002	0	0.003	0.003	-0.069	-0.051	0.004	-0.07	-0.07	-0.052	-0.345	-0.477	-0.42	-0.21	-0.536	-0.21	-0.192	-0.192	-0.21	-0.21	-0.191	-0.185	-0.288	-0.21	-0.146	-0.148	-0.49	-0.253	-0.21	-0.187	-0.288	-0.21	-0.147	-0.21	-0.147	-0.147	-0.192	-0.186	-0.149	-0.21	-0.148	-0.188	-0.668	-0.668	-0.628	0.017	-0.611	-0.01	-0.011	-0.011	0.016	-0.01	-0.005	-0.012	-0.692	-0.01	-0.015	0.013	-0.675	-0.001	0.016	-0.012	-0.664	-0.01	0.012	0.016	0.012	0.012	-0.011	-0.004	0.013	-0.01	-0.015	-0.005	2016_7_11_14_33_31
FLQS22RXGRX2____	0.015	0.017	0.017	0.016	0.017	0.017	0.016	0.017	0.015	0.016	0.017	0.019	0.016	0.016	0.016	0.017	0.016	0.015	0.017	0.017	0.016	0.016	0.016	0.01	0	0.015	0.017	0.019	0.015	0.016	0.016	0.016	-0.007	-0.008	-0.008	-0.006	-0.006	-0.007	-0.009	-0.007	-0.005	-0.008	-0.009	-0.01	-0.007	-0.008	-0.006	-0.006	-0.008	-0.005	-0.005	-0.007	-0.008	-0.007	-0.005	-0.081	0	-0.008	-0.007	-0.091	-0.004	-0.006	-0.007	-0.008	0.006	0.007	0.007	0.007	0.007	0.007	0.007	0.006	0.006	0.007	0.007	0.008	0.007	0.007	0.007	0.006	0.007	0.006	0.007	0.007	0.007	0.007	0.007	0.01	0	0.007	0.006	0.014	0.006	0.006	0.006	0.007	2016_7_11_14_33_35
