SN	Distance_X_LOGO_NFC_Down1	Distance_X_LOGO_NFC_Down2	Distance_X_LOGO_NFC_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_NFC_Down1	Distance_Y_LOGO_NFC_Down2	Distance_Y_LOGO_NFC_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_NFC_Down1	Angle_NFC_Down2	Angle_NFC_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2AVTGRX5____	0.016	0.016	0.047	0.016	0.016	0.001	0.001	0.001	0.989	0.989	0.745	0.018	0.016	0.598	0.015	0.016	0.016	0.953	0.015	0.047	0.015	0.046	0.016	0.936	0.936	-0.013	-0.013	-0.013	0.015	0.014	0.016	0.016	0.004	0.004	-0.032	0.004	0.778	0.075	0.075	0.075	0.075	0.075	0.075	0.006	0.005	0.005	0.004	0.003	0.003	0.003	0.053	0.004	0.004	0.006	0.003	0.003	0.003	0.005	0.912	0.912	0.003	0.047	0.005	0.005	-0.077	-0.076	-0.081	-0.076	0.18	-0.083	-0.083	-0.083	-0.083	-0.083	-0.603	-0.078	-0.077	-0.537	-0.077	-0.076	-0.076	-0.076	-0.084	-0.086	-0.076	-0.087	-0.077	-0.077	-0.077	-0.067	0.169	0.169	-0.076	-0.082	-0.077	-0.076	2016_7_11_10_55_03
FLQS2B6JGRX5____	-0.003	-0.003	-0.003	-0.003	-0.002	-0.004	-0.001	-0.003	-0.003	-0.002	-0.576	-0.003	-0.002	-0.002	-0.001	-0.003	-0.003	-0.001	-0.002	-0.004	-0.003	-0.002	-0.002	-0.002	-0.004	-0.031	-0.002	-0.001	-0.003	-0.002	-0.002	-0.005	-0.869	0.001	0.004	0.001	0.001	0.008	0.004	0.004	0.001	0.003	0.003	0.006	0.006	0.003	0.007	0.003	0.003	0.047	0.005	0.006	0	0.003	0.003	0	0.006	-0.001	0.005	0.009	0.003	0.008	0.004	0.002	-0.238	0.028	0.027	0.028	0.028	0.027	0.027	0.027	0.027	0.027	0.534	0.027	0.027	0.027	0.026	0.027	0.027	0.019	0.026	0.027	0.028	0.027	0.208	0.028	0.028	0.037	0.027	0.026	0.027	0.026	0.027	0.028	2016_7_11_10_55_06
FLQS2BC6GRX5____	-0.038	-0.036	-0.036	-0.036	-0.037	-0.036	-0.035	-0.037	-0.035	-0.037	-0.037	-0.036	-0.034	-0.035	-0.037	-0.036	-0.036	-0.034	-0.036	-0.036	-0.037	-0.036	-0.037	-0.035	-0.036	-0.037	-0.036	-0.036	-0.036	-0.034	-0.036	-0.034	0.006	0.006	0.006	0.006	0.006	0.008	0.006	-0.038	0.007	0.005	-0.032	0.005	0.006	0.011	0.007	0.006	0.006	-0.037	0.009	0.005	0.006	0.003	0.006	0.012	0.007	0.007	-0.034	-0.034	0.004	0.002	0.012	0.012	-0.101	-0.101	-0.1	-0.101	-0.101	-0.101	-0.101	-0.094	-0.102	-0.101	-0.094	-0.101	-0.102	-0.102	-0.1	-0.101	-0.101	-0.095	-0.101	-0.101	-0.101	-0.101	-0.101	-0.102	-0.101	-0.101	-0.095	-0.296	-0.1	-0.101	-0.102	-0.102	2016_7_11_10_55_10
FLQS20V3GRWM____	0.08	-0.962	0.081	-0.962	0.081	0.107	0.113	0.081	0.111	0.082	0.108	0.082	0.081	0.11	0.108	0.11	0.11	-0.955	0.11	0.109	0.111	0.11	0.11	0.109	0.11	0.11	0.111	0.081	0.111	0.11	0.11	0.11	0.099	0.099	0.055	0.055	0.014	0.052	0.099	0.011	0.053	0.051	0.019	0.091	0.013	0.058	0.016	0.059	0.059	0.059	0.006	0.018	0.058	0.056	-0.707	0.053	0.058	0.014	0.016	0	0.019	0.019	-0.044	-0.044	0.073	0.073	0.079	0.079	0.086	0.071	0.062	0.087	0.07	0.08	0.076	0.073	0.086	0.069	0.077	0.069	0.069	0.069	0.078	0.076	0.07	0.07	-0.199	0.07	0.07	0.077	0.076	0.089	0.075	0.075	0.086	0.086	2016_7_11_10_55_13
FLQS22RXGRX2____	-0.052	-0.052	-0.052	-0.052	-0.052	-0.055	-0.052	-0.052	-0.055	-0.054	-0.647	-0.052	0.931	-0.052	-0.991	-0.999	-0.053	-0.054	-0.051	0.068	0.725	-0.025	0.08	-0.053	-0.053	0.079	0.079	-0.054	-0.053	-0.019	-0.052	-0.053	0.889	-0.004	0.037	-0.004	-0.004	-0.002	-0.006	-0.006	-0.004	-0.007	-0.007	-0.047	-0.047	-0.004	-0.004	-0.004	-0.004	-0.005	-0.003	0.03	0.03	0.002	0.01	-0.045	-0.045	0.026	0.026	-0.006	-0.001	-0.003	0.001	-0.002	0.275	0.013	0.007	0.013	0.013	0.013	0.013	0.013	0.015	0.014	0.518	0.02	0.02	0.013	0.013	0.013	0.014	0.014	0.012	-0.033	-0.06	0.003	-0.032	0.019	0.02	-0.035	-0.035	0.014	0.013	0.002	0.012	0.013	2016_7_11_10_55_16
