SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2AVTGRX5____	0.147	0.147	0.152	0.152	0.107	0.15	0.146	0.154	0.148	0.148	0.147	0.151	0.149	0.15	0.148	0.151	0.149	0.107	0.149	0.151	0.152	0.186	0.151	0.152	0.151	0.136	0.154	0.494	0.148	0.15	0.184	0.151	-0.064	-0.065	-0.064	-0.062	-0.073	-0.066	-0.063	-0.019	-0.064	-0.064	-0.061	-0.065	-0.062	-0.061	-0.064	-0.065	-0.061	-0.064	-0.023	-0.065	-0.021	-0.066	-0.062	-0.064	-0.103	-0.027	-0.058	-0.245	-0.067	-0.064	-0.064	-0.03	0.073	0.073	0.074	0.074	0.059	0.074	0.072	0.063	0.073	0.073	0.072	0.075	0.073	0.074	0.073	0.075	0.073	0.056	0.062	0.075	0.064	0.09	0.074	0.075	0.086	0.058	0.074	0.271	0.074	0.075	0.089	0.066	2016_7_11_14_43_10
FLQS2B6JGRX5____	-0.047	-0.044	-0.009	-0.009	-0.008	-0.007	-0.01	-0.047	-0.01	-0.01	-0.047	-0.046	-0.049	-0.045	-0.008	-0.046	-0.044	-0.046	-0.065	-0.045	-0.045	-0.086	-0.007	-0.007	0.009	0.005	-0.046	-0.011	-0.005	-0.007	-0.046	-0.065	0.004	0.003	0	0	-0.001	0.004	0.001	0.003	0.037	-0.004	0.038	0.004	0.061	0.036	-0.034	0.001	0.003	0.001	-0.003	0.006	0.004	0.003	0.003	0.038	0.044	-0.003	-0.036	0.001	-0.001	0.001	0.002	-0.003	0.012	0.015	0.029	0.029	0.031	0.029	0.029	0.013	0.018	0.031	0.004	0.013	-0.003	0.004	0.039	0.013	0.014	0.014	0.008	0.012	0.013	-0.004	0.03	0.021	0.025	0.037	0.025	0.029	0.031	0.03	0.013	0.008	2016_7_11_14_43_14
FLQS2BC6GRX5____	-0.092	-0.013	-0.049	-0.048	0.042	-0.051	-0.01	-0.013	-0.054	-0.05	-0.013	-0.052	-0.056	-0.053	-0.054	-0.051	-0.053	-0.09	-0.049	-0.012	-0.012	-0.051	-0.049	-0.05	-0.051	-0.056	-0.051	-0.095	-0.051	-0.053	-0.022	-0.051	-0.001	0.003	0.002	-0.031	0.047	-0.039	-0.04	0.005	0	0.005	0.002	-0.034	0.004	-0.039	0.003	0	-0.001	-0.037	-0.041	-0.003	-0.003	0.006	0.009	-0.004	0.003	0.007	0.003	0.009	0	-0.035	0.039	0.002	0.607	0.639	0.624	0.634	0.649	0.635	0.652	0.638	0.622	0.622	0.639	0.633	0.62	0.634	0.622	0.623	0.623	0.619	0.636	0.641	0.641	0.622	0.621	0.625	0.623	0.62	0.623	0.604	0.624	0.633	0.624	0.623	2016_7_11_14_43_17
FLQS20V3GRWM____	-0.095	-0.134	-0.13	-0.096	-0.096	-0.097	-0.136	-0.093	-0.133	-0.168	-0.136	-0.136	-0.155	-0.092	-0.135	-0.092	-0.083	-0.137	-0.154	-0.098	-0.137	-0.096	-0.089	-0.137	-0.129	-0.149	-0.099	-0.128	-0.135	-0.138	-0.13	-0.091	0.067	0.063	0.067		0.06	0.104	0.064	0.028	0.063	0.065	0.099	0.099	0.073	0.064	0.062	0.031	0.105	0.06	0.07	0.106	0.106	0.11	0.109	0.07	0.065	0.132	0.11	0.062	0.066	0.069	0.066	0.081	-0.673	-0.688	-0.688	-0.671	-0.671	-0.684	-0.689	-0.661	-0.687	-0.703	-0.7	-0.7	-0.7	-0.671	-0.689	-0.662	-0.678	-0.689	-0.699	-0.686	-0.701	-0.685	-0.683	-0.692	-0.686	-0.714	-0.686	-0.686	-0.689	-0.692	-0.688	-0.676	2016_7_11_14_43_20
FLQS22RXGRX2____	0.049	0.049	0.049	0.049	0.051	0.057	0.092	0.049	0.049	0.049	0.06	0.049	0.095	0.049	0.044	0.054	0.059	0.058	0.049	0.057	0.06	0.008	0.049	0.06	0.119	0.049	0.05	0.05	0.049	0.1	0.051	0.049	-0.001	-0.001	-0.071	-0.071	-0.048	-0.015	-0.013	-0.001	-0.071	-0.007	0.059	-0.071	0.054	-0.001	-0.062	-0.016	-0.015	-0.012	-0.001	-0.014	-0.013	-0.009	-0.043	-0.013	-0.001	-0.071	-0.049	-0.045	-0.001	-0.015	-0.008	-0.001	0.031	0.031	0.051	0.051	0.045	0.039	0.053	0.031	0.051	0.033	0.019	0.051	0.034	0.031	0.045	0.037	0.04	0.038	0.032	0.039	0.039	0.016	0.043	0.039	0.06	0.051	0.045	0.044	0.031	0.056	0.035	0.031	2016_7_11_14_43_23
