SN;Distance_X_LOGO_MainBoard_LU1;Distance_X_LOGO_MainBoard_LU2;Distance_X_LOGO_MainBoard_LU3;Distance_X_LOGO_4;Distance_X_LOGO_5;Distance_X_LOGO_6;Distance_X_LOGO_7;Distance_X_LOGO_8;Distance_X_LOGO_9;Distance_X_LOGO_10;Distance_X_LOGO_11;Distance_X_LOGO_12;Distance_X_LOGO_13;Distance_X_LOGO_14;Distance_X_LOGO_15;Distance_X_LOGO_16;Distance_X_LOGO_17;Distance_X_LOGO_18;Distance_X_LOGO_19;Distance_X_LOGO_20;Distance_X_LOGO_21;Distance_X_LOGO_22;Distance_X_LOGO_23;Distance_X_LOGO_24;Distance_X_LOGO_25;Distance_X_LOGO_26;Distance_X_LOGO_27;Distance_X_LOGO_28;Distance_X_LOGO_29;Distance_X_LOGO_30;Distance_X_LOGO_31;Distance_X_LOGO_32;Distance_Y_LOGO_MainBoard_LU1;Distance_Y_LOGO_MainBoard_LU2;Distance_Y_LOGO_MainBoard_LU3;Distance_Y_LOGO_4;Distance_Y_LOGO_5;Distance_Y_LOGO_6;Distance_Y_LOGO_7;Distance_Y_LOGO_8;Distance_Y_LOGO_9;Distance_Y_LOGO_10;Distance_Y_LOGO_11;Distance_Y_LOGO_12;Distance_Y_LOGO_13;Distance_Y_LOGO_14;Distance_Y_LOGO_15;Distance_Y_LOGO_16;Distance_Y_LOGO_17;Distance_Y_LOGO_18;Distance_Y_LOGO_19;Distance_Y_LOGO_20;Distance_Y_LOGO_21;Distance_Y_LOGO_22;Distance_Y_LOGO_23;Distance_Y_LOGO_24;Distance_Y_LOGO_25;Distance_Y_LOGO_26;Distance_Y_LOGO_27;Distance_Y_LOGO_28;Distance_Y_LOGO_29;Distance_Y_LOGO_30;Distance_Y_LOGO_31;Distance_Y_LOGO_32;Angle_MainBoard_LU1;Angle_MainBoard_LU2;Angle_MainBoard_LU3;Angle_4;Angle_5;Angle_6;Angle_7;Angle_8;Angle_9;Angle_10;Angle_11;Angle_12;Angle_13;Angle_14;Angle_15;Angle_16;Angle_17;Angle_18;Angle_19;Angle_20;Angle_21;Angle_22;Angle_23;Angle_24;Angle_25;Angle_26;Angle_27;Angle_28;Angle_29;Angle_30;Angle_31;Angle_32;Date_time
FLQS2AVTGRX5____;-30.702;-30.649;-30.651;-30.416;-30.646;-30.645;-30.716;-30.62;-30.72;-30.683;-30.646;-30.645;-30.542;-30.715;-30.819;-30.788;-30.642;-30.68;-30.752;-30.754;-30.428;-30.682;-30.755;-30.681;-30.6;-30.647;-30.637;-30.366;-30.667;-30.683;-30.753;-30.787;131.629;131.4;131.259;131.237;131.259;131.191;131.435;131.468;131.224;131.261;131.332;131.47;131.363;131.295;131.433;131.259;131.33;131.365;131.469;131.399;131.421;131.401;131.364;131.296;131.34;131.401;131.491;131.42;131.519;131.398;131.294;131.434;103.043;103.043;103.057;102.962;103.056;103.062;103.067;103.025;103.089;103.07;103.049;103.034;103.003;103.08;103.11;103.114;103.047;103.059;103.079;103.086;102.95;103.057;103.09;103.066;103.028;103.042;103.029;102.924;103.039;103.057;103.096;103.097;2016_7_9_14_10_11
FLQS2B6JGRX5____;-30.741;-30.734;-30.734;-30.489;-30.734;-30.718;-30.804;-30.693;-30.804;-30.769;-30.734;-30.734;-30.611;-30.804;-30.909;-30.874;-30.734;-30.769;-30.839;-30.839;-30.454;-30.699;-30.839;-30.769;-30.664;-30.734;-30.711;-30.419;-30.709;-30.752;-30.824;-30.859;131.685;131.469;131.329;131.259;131.329;131.216;131.434;131.531;131.294;131.329;131.399;131.539;131.417;131.364;131.504;131.329;131.399;131.434;131.539;131.469;131.434;131.469;131.434;131.364;131.364;131.469;131.544;131.434;131.545;131.425;131.321;131.459;103.03;103.048;103.061;102.967;103.061;103.066;103.08;103.025;103.094;103.076;103.055;103.041;103.002;103.087;103.117;103.119;103.055;103.066;103.084;103.091;102.935;103.033;103.095;103.072;103.029;103.048;103.031;102.921;103.03;103.059;103.099;103.1;2016_7_9_14_10_32
FLQS2BC6GRX5____;-30.369;-30.316;-30.314;-30.086;-30.315;-30.312;-30.383;-30.284;-30.387;-30.348;-30.316;-30.314;-30.212;-30.382;-30.485;-30.454;-30.312;-30.35;-30.421;-30.42;-30.064;-30.351;-30.422;-30.35;-30.264;-30.317;-30.303;-30.061;-30.304;-30.35;-30.42;-30.457;131.684;131.452;131.312;131.261;131.311;131.243;131.487;131.522;131.278;131.313;131.384;131.523;131.415;131.348;131.487;131.312;131.382;131.418;131.521;131.452;131.446;131.452;131.418;131.348;131.367;131.452;131.514;131.447;131.576;131.452;131.346;131.486;102.907;102.908;102.92;102.83;102.92;102.926;102.932;102.887;102.954;102.934;102.914;102.9;102.868;102.945;102.974;102.978;102.913;102.925;102.944;102.95;102.804;102.922;102.955;102.932;102.894;102.908;102.896;102.803;102.89;102.922;102.961;102.963;2016_7_9_14_10_52
FLQS20V3GRWM____;-30.814;-30.757;-30.787;-30.557;-30.789;-30.79;-30.858;-30.756;-30.859;-30.822;-30.788;-30.757;-30.684;-30.856;-30.959;-30.93;-30.787;-30.821;-30.932;-30.893;-30.534;-30.791;-30.895;-30.862;-30.737;-30.757;-30.78;-30.507;-30.778;-30.789;-30.859;-30.927;131.693;131.467;131.325;131.274;131.324;131.257;131.5;131.534;131.291;131.327;131.396;131.537;131.428;131.362;131.5;131.325;131.395;131.43;131.534;131.465;131.49;131.466;131.431;131.361;131.378;131.466;131.557;131.458;131.556;131.465;131.36;131.498;103.012;103.011;103.037;102.946;103.038;103.044;103.049;103.004;103.07;103.051;103.03;103.004;102.984;103.062;103.091;103.096;103.03;103.041;103.077;103.067;102.916;103.025;103.071;103.064;103.011;103.011;103.012;102.908;103.011;103.024;103.063;103.078;2016_7_9_14_11_13
FLQS22RXGRX2____;-30.792;-30.741;-30.769;-30.538;-30.736;-30.736;-30.808;-30.709;-30.808;-30.762;-30.737;-30.738;-30.635;-30.802;-30.911;4.413;-30.735;-30.771;-30.844;-30.843;-30.516;-30.773;-30.843;-30.771;-30.72;-30.739;-30.759;-30.486;-30.757;-30.776;-30.843;-30.877;131.701;131.504;131.334;131.309;131.334;131.265;131.511;131.572;131.299;131.39;131.435;131.548;131.466;131.371;131.511;149.31;131.433;131.469;131.544;131.475;131.496;131.476;131.44;131.372;131.415;131.504;131.565;131.495;131.593;131.473;131.37;131.509;103.157;103.154;103.183;103.089;103.169;103.176;103.182;103.135;103.202;103.174;103.16;103.149;103.114;103.193;103.224;88.304;103.159;103.17;103.193;103.199;103.062;103.171;103.203;103.18;103.154;103.154;103.156;103.05;103.153;103.172;103.21;103.21;2016_7_9_14_11_32
