SN;Distance_X_LOGO_MainBoard_Sim1;Distance_X_LOGO_MainBoard_Sim2;Distance_X_LOGO_3;Distance_X_LOGO_4;Distance_X_LOGO_5;Distance_X_LOGO_6;Distance_X_LOGO_7;Distance_X_LOGO_8;Distance_X_LOGO_9;Distance_X_LOGO_10;Distance_X_LOGO_11;Distance_X_LOGO_12;Distance_X_LOGO_13;Distance_X_LOGO_14;Distance_X_LOGO_15;Distance_X_LOGO_16;Distance_X_LOGO_17;Distance_X_LOGO_18;Distance_X_LOGO_19;Distance_X_LOGO_20;Distance_X_LOGO_21;Distance_X_LOGO_22;Distance_X_LOGO_23;Distance_X_LOGO_24;Distance_X_LOGO_25;Distance_X_LOGO_26;Distance_X_LOGO_27;Distance_X_LOGO_28;Distance_X_LOGO_29;Distance_X_LOGO_30;Distance_X_LOGO_31;Distance_X_LOGO_32;Distance_Y_LOGO_MainBoard_Sim1;Distance_Y_LOGO_MainBoard_Sim2;Distance_Y_LOGO_3;Distance_Y_LOGO_4;Distance_Y_LOGO_5;Distance_Y_LOGO_6;Distance_Y_LOGO_7;Distance_Y_LOGO_8;Distance_Y_LOGO_9;Distance_Y_LOGO_10;Distance_Y_LOGO_11;Distance_Y_LOGO_12;Distance_Y_LOGO_13;Distance_Y_LOGO_14;Distance_Y_LOGO_15;Distance_Y_LOGO_16;Distance_Y_LOGO_17;Distance_Y_LOGO_18;Distance_Y_LOGO_19;Distance_Y_LOGO_20;Distance_Y_LOGO_21;Distance_Y_LOGO_22;Distance_Y_LOGO_23;Distance_Y_LOGO_24;Distance_Y_LOGO_25;Distance_Y_LOGO_26;Distance_Y_LOGO_27;Distance_Y_LOGO_28;Distance_Y_LOGO_29;Distance_Y_LOGO_30;Distance_Y_LOGO_31;Distance_Y_LOGO_32;Angle_MainBoard_Sim1;Angle_MainBoard_Sim2;Angle_3;Angle_4;Angle_5;Angle_6;Angle_7;Angle_8;Angle_9;Angle_10;Angle_11;Angle_12;Angle_13;Angle_14;Angle_15;Angle_16;Angle_17;Angle_18;Angle_19;Angle_20;Angle_21;Angle_22;Angle_23;Angle_24;Angle_25;Angle_26;Angle_27;Angle_28;Angle_29;Angle_30;Angle_31;Angle_32;Date_time
FLQS2AVTGRX5____;-58.064;-58.065;-57.89;-57.917;-57.925;-58.193;-57.575;-58.1;-58.03;-58.17;-57.75;-57.995;-57.54;-57.47;-57.61;-57.772;-57.448;-57.438;-57.446;-57.68;-58.081;-57.4;-57.621;-57.925;-57.715;-57.486;-57.785;-57.47;-57.674;-57.391;-57.61;-57.995;-57.966;-57.61;-57.82;-57.76;-58.17;-57.698;-57.89;-57.855;-57.68;-58.065;-57.715;-57.82;-57.82;-57.785;-57.82;-57.338;-57.718;-57.829;-57.683;-57.645;-57.773;-57.785;-57.612;-57.75;-57.82;-57.788;-57.855;-57.61;-57.85;-57.578;-57.785;-57.82;224.615;224.438;224.628;224.585;224.784;224.419;224.819;224.542;224.49;224.611;224.646;224.576;224.802;224.82;224.767;224.447;224.797;224.857;224.781;224.646;224.511;224.854;224.659;224.576;224.715;224.813;224.698;224.733;224.75;224.756;224.75;224.576;2016_7_9_14_12_52
FLQS2B6JGRX5____;-57.88;-57.985;-57.81;-57.88;-57.845;-58.09;-57.495;-58.02;-57.95;-58.09;-57.67;-57.915;-57.46;-57.39;5.96;-57.67;-57.355;-57.39;-57.355;-57.6;-57.95;-57.39;-57.53;-57.845;5.96;-57.39;-57.705;5.96;-57.53;-57.355;5.96;-57.915;-57.953;-57.673;-57.813;-57.708;-58.233;-57.743;-57.883;-57.848;-57.743;-58.128;-57.708;-57.883;-57.883;-57.848;5.992;-57.323;-57.708;-57.883;-57.743;-57.708;-57.778;-57.778;-57.603;-57.813;5.992;-57.848;-57.918;5.992;-57.848;-57.568;5.992;-57.813;225.31;225.119;225.275;225.189;225.466;225.102;225.467;225.189;225.171;225.293;225.293;225.258;225.484;225.502;45.422;225.101;225.45;225.519;225.467;225.328;225.189;225.467;225.31;225.258;45.422;225.502;225.38;45.422;225.432;225.38;45.422;225.223;2016_7_9_14_13_11
FLQS2BC6GRX5____;-57.984;-58.065;-57.89;-57.948;-57.925;-58.225;-57.575;-58.1;-58.03;-58.17;-57.75;-58.003;-57.55;-57.483;5.95;-57.769;-57.445;-57.48;-57.443;-57.686;-58.077;-57.4;-57.619;-57.925;-57.715;-57.482;-57.8;-57.47;-57.666;-57.39;-57.61;-57.995;-58.033;-57.75;-57.89;-57.823;-58.24;-57.765;-57.96;-57.925;-57.75;-58.135;-57.785;-57.896;-57.891;-57.858;5.985;-57.405;-57.784;-57.894;-57.749;-57.712;-57.798;-57.855;-57.679;-57.82;-57.89;-57.856;-57.927;-57.68;-57.916;-57.645;-57.855;-57.89;225.361;225.181;225.337;225.275;225.492;225.11;225.528;225.251;225.198;225.32;225.354;225.284;225.507;225.524;45.505;225.156;225.506;225.543;225.49;225.35;225.199;225.563;225.367;225.285;225.424;225.523;225.4;225.442;225.461;225.464;225.459;225.285;2016_7_9_14_13_36
FLQS20V3GRWM____;-58.106;-58.205;-58.03;-58.04;-58.065;-58.315;-57.715;-58.24;-58.17;-58.305;-57.89;-58.135;-57.68;-57.61;-57.68;-57.893;-57.537;-57.605;-57.575;-57.89;-58.171;-57.54;-57.75;-58.065;-57.855;-57.61;-57.925;-57.61;-57.756;-57.505;-57.82;-58.135;-57.967;-57.61;-57.82;-57.758;-58.17;-57.746;-57.89;-57.855;-57.68;-58.078;-57.715;-57.82;-57.82;-57.785;-57.82;-57.344;-57.723;-57.861;-57.68;-57.645;-57.734;-57.785;-57.61;-57.75;-57.82;-57.785;-57.855;-57.61;-57.895;-57.575;-57.785;-57.82;225.269;225.043;225.233;225.198;225.389;225.056;225.424;225.147;225.095;225.225;225.25;225.181;225.406;225.424;225.406;225.064;225.429;225.464;225.389;225.216;225.121;225.459;225.267;225.181;225.32;225.424;225.302;225.337;225.406;225.372;225.32;225.181;2016_7_9_14_13_59
FLQS22RXGRX2____;-58.097;-58.135;-58.03;-58.03;-58.065;-58.342;-57.645;-58.17;-58.17;-58.31;-57.82;-58.065;-57.61;-57.54;-57.75;-57.853;-57.505;-57.54;-57.575;-57.75;-58.132;-57.47;-57.75;-58.065;-57.855;-57.54;-57.855;-57.54;-57.748;-57.505;-57.68;-58.135;-57.946;-57.61;-57.75;-57.785;-58.17;-57.726;-57.89;-57.785;-57.68;-58.065;-57.715;-57.82;-57.82;-57.785;-57.82;-57.286;-57.715;-57.82;-57.68;-57.645;-57.715;-57.785;-57.61;-57.75;-57.82;-57.785;-57.855;-57.61;-57.837;-57.575;-57.785;-57.82;224.589;224.403;224.524;224.542;224.715;224.359;224.784;224.473;224.421;224.542;224.611;224.542;224.767;224.785;224.698;224.381;224.767;224.802;224.715;224.611;224.457;224.82;224.593;224.507;224.646;224.785;224.663;224.698;224.707;224.698;224.715;224.507;2016_7_9_14_14_20
