SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS11MXGRWQ____	-0.079	-0.07	-0.11	-0.14	-0.072	-0.07	-0.07	-0.14	-0.076	-0.073	-0.07	-0.076	-0.07	-0.07	-0.074	-0.076	-0.07	-0.07	-0.07	-0.07	-0.07	-0.029	-0.07	-0.07	-0.14	0	-0.076	-0.083	-0.07	-0.075	-0.07	-0.07	-0.017	-0.07	-0.013	-0.07	-0.018	0	0	0	-0.018	-0.052	0	-0.02	0	0	-0.021	-0.02	0	0	-0.07	0	0	0.004	-0.07	0	0	-0.07	-0.056	-0.069	-0.07	-0.051	0	-0.07	-0.029	-0.009	-0.042	-0.039	-0.025	-0.029	-0.029	-0.058	-0.027	-0.015	-0.029	-0.026	-0.029	-0.029	-0.025	-0.026	-0.029	-0.029	-0.009	-0.03	-0.029	-0.013	-0.01	-0.03	-0.058	0.02	-0.016	-0.014	-0.009	-0.017	-0.029	-0.01	2016_7_11_10_53_27
FLQS11WBGRWQ____	0.058	0.066	0.018	0.06	0.059	0.063	0.024	0.063	0.021	0.062	0.023	0.028	0.063	0.061	0.058	0.021	0.06	0.027	0.064	0.064	0.1	0.064	0.021	0.063	0.063	0.07	0.02	0.018	0.06	0.063	0.027	0.024	0.064	0.067	0.066	0.068	0.062	0.067	0.075	0.069	0.063	0.031	0.062	0.068	0.069	0.065	0.095	0.066	0.064	0.069	0.066	0.107	0.026	0.068	0.068	0.061	0.095	0.07	0.066	0.069	0.068	0.067	0.07	0.097	0.006	0.009	-0.011	0.006	0.007	0.007	-0.011	0.007	-0.009	0.017	-0.008	-0.008	0.007	0.007	-0.003	-0.01	0.007	-0.008	0.008	-0.004	0.035	0.008	-0.011	0.008	-0.001	0.01	-0.01	-0.012	0.006	0.008	-0.009	-0.017	2016_7_11_10_53_30
FLQS11X1GRWQ____	-0.118	-0.115	-0.116	-0.076	-0.122	-0.037	-0.117	-0.079	-0.117	-0.04	-0.117	-0.113	-0.038	-0.075	-0.114	-0.08	-0.041	-0.078	-0.076	-0.116	-0.117	-0.074	-0.074	-0.115	-0.078	-0.07	-0.113	-0.078	-0.115	-0.076	-0.109	-0.07	0.07	0.111	0.028	0.074	0.034	0.072	0.077	0.074	0.072	0.117	0.073	0.071	0.072	0.07	0.074	0.071	0.072	0.03	0.072	0.072	0.072	0.077	0.077	0.071	0.073	0.07	0.076	0.077	0.069	0.07	0.073	0.07	-0.069	-0.079	-0.056	-0.052	-0.06	-0.036	-0.071	-0.054	-0.069	-0.049	-0.068	-0.067	-0.036	-0.051	-0.069	-0.054	-0.038	-0.041	-0.051	-0.069	-0.068	-0.053	-0.053	-0.068	-0.053	-0.049	-0.068	-0.055	-0.067	-0.052	-0.066	-0.049	2016_7_11_10_53_33
FLQS13MEGRWQ____	-0.139	-0.134	-0.14	-0.14	-0.14	-0.137	-0.052	-0.134	-0.136	-0.14	-0.134	-0.139	-0.078	-0.133	-0.137	-0.137	-0.132	-0.14	-0.14	-0.137	-0.137	-0.134	-0.136	-0.146	-0.21	-0.21	-0.133	-0.133	-0.139	-0.139	-0.14	-0.088	-0.013	-0.068	0	0	0	-0.046	-0.046	-0.011	-0.043	0	-0.014	-0.012	-0.043	-0.045	-0.011	-0.048	-0.07	0	-0.07	-0.048	-0.046	-0.042	-0.011	-0.012	0	0	-0.01	-0.047	-0.012	-0.01	-0.013	-0.085	0.62	0.637	0.616	0.615	0.616	0.63	0.665	0.622	0.63	0.616	0.622	0.619	0.654	0.631	0.62	0.631	0.639	0.615	0.635	0.631	0.629	0.63	0.62	0.616	0.587	0.587	0.621	0.632	0.619	0.619	0.619	0.661	2016_7_11_10_53_36
FLQS138GGRWQ____	-0.01	-0.007	-0.048	0.033	-0.008	-0.004	-0.006	-0.007	-0.008	-0.046	-0.011	-0.01	-0.01	-0.01	-0.042	-0.042	-0.042	-0.003	-0.004	-0.005	-0.009	-0.01	-0.044	-0.048	-0.049	-0.007	-0.007	0.029	-0.004	-0.004	-0.003	-0.073	-0.005	-0.008	-0.01	-0.013	-0.007	-0.001	-0.01	-0.009	0.001	-0.003	-0.005	-0.003	-0.003	-0.003	-0.05	-0.05	-0.05	0.056	-0.014	-0.009	-0.006	-0.008	-0.006	0.03	-0.011	-0.013	-0.013	-0.046	-0.013	-0.012	-0.013	-0.013	-0.548	-0.546	-0.563	-0.529	-0.547	-0.548	-0.545	-0.546	-0.549	-0.564	-0.549	-0.549	-0.549	-0.549	-0.549	-0.549	-0.549	-0.563	-0.543	-0.546	-0.548	-0.547	-0.562	-0.574	-0.563	-0.544		-0.521	-0.544	-0.544	-0.543	-0.573	2016_7_11_10_53_41
