SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS11MXGRWQ____	0	-0.07	0	0	0	-0.07	0	0	0	0	0	0	0	0	-0.07	-0.07	0	-0.07	0	-0.07	0	-0.07	-0.07	0	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	0	0	0	0	0	0	0	-0.07	0	0	0	0	0	-0.07	-0.07	0	-0.07	0	0	-0.07	-0.07	0	-0.07	-0.07	0	0	0	0	0	0	0	0	0	-0.026	0	0	0	-0.026	0	0.01	0	0	0	0	0	0.011	-0.015	-0.026	0.011	-0.026	0	-0.016	0.011	-0.026	-0.016	0.01	-0.026	-0.026	-0.026	-0.026	-0.026	-0.026	-0.026	-0.026	2016_7_11_11_02_51
FLQS11WBGRWQ____	-0.017	-0.016	-0.094	-0.095	-0.018	-0.022	-0.095	-0.012	-0.018	-0.021	-0.054	-0.02	-0.023	-0.023	-0.092	-0.021	-0.019	-0.09	-0.016	-0.055	-0.051	-0.018	-0.059	-0.017	-0.09	-0.054	-0.056	-0.015	-0.02	-0.019	-0.053	-0.056	0.009	0.01	-0.032	0.009	0.044	0.043	0.012	0.013	0.007	0.042	-0.025	0.01	0.007	0.006	0.018	0.043	0.009	0.013	0.043	0.05	-0.03	0.045	0.047	0.007	0.013	0.009	0.043	0.009	0.004	0.005	0.008	0.048	-0.007	-0.008	-0.03	-0.037	-0.014	-0.015	-0.037	-0.007	-0.008	-0.015	-0.016	-0.009	-0.009	-0.009	-0.037	-0.015	-0.008	-0.035	-0.013	-0.028	-0.014	-0.013	-0.029	-0.008	-0.035	-0.021	-0.027	-0.007	-0.008	-0.008	-0.021	-0.028	2016_7_11_11_01_54
FLQS11X1GRWQ____	-0.138	-0.141	-0.18	-0.138	-0.214	-0.141	-0.14	-0.178	-0.137	-0.138	-0.103	-0.139	-0.137	-0.142	-0.139	-0.137	-0.136	-0.104	-0.095	-0.135	-0.142	-0.141	-0.138	-0.138	-0.14	-0.141	-0.141	-0.141	-0.175	-0.139	-0.106	-0.136	0.071	0.07	0.034	0.107	-0.04	0.102	0.068	0.071	0.037	0.038	0.071	0.071	0.071	0.074	0.07	0.039	0.034	0.098	0.106	0.035	0.111	0.071	0.068	0.068	0.068	0.067	0.066	0.068	0.04	0.07	0.099	0.037	-0.062	-0.063	-0.072	-0.068	-0.074	-0.067	-0.063	-0.077	-0.056	-0.057	-0.049	-0.062	-0.062	-0.064	-0.062	-0.057	-0.055	-0.053	-0.052	-0.056	-0.07	-0.064	-0.062	-0.061	-0.063	-0.062	-0.063	-0.063	-0.071	-0.062	-0.054	-0.056	2016_7_11_11_01_58
FLQS13MEGRWQ____	-0.015	-0.055	-0.018	-0.018	-0.019	-0.008	-0.016	-0.076	-0.019	-0.019	-0.001	-0.002	0.018	-0.049	-0.018	-0.016	-0.015	-0.014	-0.016	-0.016	-0.014	-0.018	-0.049	-0.052	-0.013	-0.012	-0.048	-0.013	-0.013	-0.011	-0.051	-0.049	0.005	0.003	0.037	0.002	0.072	0.006	-0.001	0.005	0.003	0.001	0.004	0.004	-0.001	0.002	0.001	0.002	0.004	0.003	0.001	-0.001	0.002	0.002	0.006	0.001	-0.002	0.002	0.006	0.003	0.003	0	0.002	0.003	0.667	0.653	0.662	0.667	0.656	0.67	0.668	0.646	0.666	0.666	0.673	0.673	0.681	0.655	0.667	0.668	0.668	0.668	0.668	0.669	0.668	0.667	0.655	0.654	0.669	0.669	0.655	0.669	0.669	0.67	0.655	0.656	2016_7_11_11_02_01
FLQS138GGRWQ____	-0.056	-0.073	-0.073	-0.003	-0.003	0.053	-0.278	-0.074	-0.074	-0.073	0.067	0.067	-0.073	0.067	-0.003	-0.003	0.067	0.067	0.067	-0.073	-0.073	-0.003	-0.003	-0.073	0.826	0.826	-0.073	-0.117	-0.922	-0.018	-0.018	-0.073	0.055	-0.153	-0.153	-0.153	-0.153	0.254	-0.229	-0.152	-0.152	-0.153	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.083	-0.088	-0.153	-0.153	-0.153	-0.153	-0.575	-0.549	-0.549	-0.523	-0.523	-0.566	-0.612	-0.549	-0.549	-0.55	-0.56	-0.56	-0.56	0.186	0.186	-0.534	-0.56	-0.56	-0.56	-0.56	-0.56	-0.534	-0.534	-0.561	-0.035	-0.035	-0.561	-0.576	-0.55	-0.55	-0.55	-0.55	2016_7_11_11_02_05
