SN	Distance_X_LOGO_NFC_Down1	Distance_X_LOGO_NFC_Down2	Distance_X_LOGO_NFC_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_NFC_Down1	Distance_Y_LOGO_NFC_Down2	Distance_Y_LOGO_NFC_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_NFC_Down1	Angle_NFC_Down2	Angle_NFC_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS11MXGRWQ____	-0.203	-0.201	-0.200	-0.201	-0.202	-0.202	-0.202	-0.201	-0.202	-0.200	-0.202	-0.203	-0.201	-0.201	-0.201	-0.202	-0.202	-0.202	-0.203	-0.203	-0.203	-0.202	-0.200	-0.202	-0.202	-0.202	-0.203	-0.202	-0.203	-0.201	-0.201	-0.204	-0.072	-0.068	-0.069	-0.068	-0.071	-0.068	-0.069	-0.071	-0.071	-0.069	-0.069	-0.072	-0.070	-0.067	-0.072	-0.072	-0.072	-0.070	-0.069	-0.067	-0.072	-0.067	-0.072	-0.071	-0.067	-0.072	-0.070	-0.073	-0.071	-0.071	-0.071	-0.070	0.025	0.024	0.023	0.024	0.024	0.023	0.024	0.024	0.024	0.024	0.024	0.024	0.023	0.023	0.024	0.024	0.024	0.024	0.025	0.024	0.025	0.023	0.023	0.024	0.023	0.024	0.025	0.024	0.024	0.024	0.024	0.025	2016_7_11_11_18_22
FLQS11WBGRWQ____	0.219	0.281	0.211	0.281	0.269	0.211	0.271	0.225	0.211	0.196	0.211	0.223	0.272	0.211	0.211	0.270	0.270	0.272	0.268	0.271	0.211	0.202	0.211	0.268	0.211	0.225	0.225	0.270	0.223	0.260	0.211	0.159	0.117	0.054	0.124	0.054	0.201	0.054	0.206	0.121	0.194	0.070	0.054	0.121	0.133	0.124	0.124	0.138	0.138	0.130	0.128	0.130	0.124	0.110	0.124	0.133	0.124	0.122	0.117	0.135	0.119	0.124	0.124	0.112	0.113	0.102	0.114	0.102	0.083	0.126	0.082	0.110	0.104	0.128	0.126	0.111	0.093	0.114	0.114	0.093	0.093	0.093	0.095	0.094	0.115	0.120	0.115	0.094	0.114	0.110	0.112	0.093	0.111	0.098	0.114	0.134	2016_7_11_11_18_58
FLQS11X1GRWQ____	0.211	0.206	0.281	0.206	0.212	0.212	0.208	0.211	0.281	0.212	0.212	0.210	0.208	0.281	0.210	0.211	0.211	0.211	0.219	0.209	0.215	0.211	0.210	0.211	0.209	0.211	0.209	0.207	0.209	0.211	0.222	0.210	0.074	0.075	0.139	0.075	0.078	0.081	0.076	0.078	0.069	0.078	0.075	0.081	0.075	0.069	0.076	0.069	0.069	0.069	0.131	0.082	0.073	0.069	0.076	0.076	0.081	0.074	0.082	0.072	0.074	0.069	0.132	0.077	-0.077	-0.076	-0.112	-0.076	-0.079	-0.079	-0.077	-0.078	-0.100	-0.079	-0.078	-0.079	-0.077	-0.100	-0.078	-0.077	-0.077	-0.077	-0.090	-0.079	-0.079	-0.077	-0.078	-0.078	-0.078	-0.078	-0.079	-0.076	-0.077	-0.077	-0.091	-0.078	2016_7_11_11_19_01
FLQS13MEGRWQ____	-0.007	-0.007	0.022	-0.007	-0.006	-0.008	-0.012	-0.008	-0.006	-0.003	-0.008	-0.008	-0.009	-0.009	-0.009	-0.007	-0.007	-0.006	-0.004	-0.008	-0.012	-0.006	-0.008	-0.007	-0.002	-0.009	-0.009	-0.008	-0.007	-0.015	-0.008	-0.005	0.028	-0.011	0.046	-0.011	0.037	-0.060	-0.055	-0.055	-0.057	0.032	-0.013	-0.013	-0.055	-0.016	-0.056	-0.058	-0.058	-0.018	-0.005	-0.014	-0.055	-0.056	-0.058	-0.057	0.035	-0.054	-0.056	-0.007	-0.057	-0.082	-0.059	-0.059	0.046	0.052	0.034	0.052	0.045	0.061	0.061	0.061	0.060	0.045	0.054	0.054	0.061	0.054	0.061	0.061	0.061	0.053	0.051	0.053	0.061	0.060	0.061	0.060	0.044	0.060	0.060	0.053	0.060	0.067	0.061	0.060	2016_7_11_11_19_04
FLQS138GGRWQ____	-0.090	-0.091	-0.122	-0.091	-0.088	-0.121	-0.092	-0.091	-0.090	-0.091	-0.090	-0.121	-0.092	-0.119	-0.090	-0.093	-0.093	-0.119	-0.089	-0.090	-0.118	-0.093	-0.091	-0.092	-0.090	-0.120	-0.119	-0.120	-0.089	-0.089	-0.091	-0.089	-0.040	-0.040	-0.047	-0.040	-0.040	-0.007	-0.042	-0.036	-0.042	-0.037	0.005	-0.006	-0.042	-0.042	-0.042	-0.041	-0.041	-0.042	-0.039	-0.042	-0.038	-0.034	-0.039	-0.037	-0.038	-0.039	-0.008	-0.052	0.007	-0.000	-0.049	-0.044	-0.155	-0.155	-0.142	-0.155	-0.155	-0.150	-0.154	-0.155	-0.154	-0.155	-0.162	-0.150	-0.154	-0.144	-0.154	-0.153	-0.153	-0.144	-0.155	-0.154	-0.146	-0.155	-0.155	-0.155	-0.155	-0.145	-0.150	-0.143	-0.162	-0.162	-0.153	-0.154	2016_7_11_11_19_07
