SN;Distance_X_LOGO_MainBoard_Sim1;Distance_X_LOGO_MainBoard_Sim2;Distance_X_LOGO_3;Distance_X_LOGO_4;Distance_X_LOGO_5;Distance_X_LOGO_6;Distance_X_LOGO_7;Distance_X_LOGO_8;Distance_X_LOGO_9;Distance_X_LOGO_10;Distance_X_LOGO_11;Distance_X_LOGO_12;Distance_X_LOGO_13;Distance_X_LOGO_14;Distance_X_LOGO_15;Distance_X_LOGO_16;Distance_X_LOGO_17;Distance_X_LOGO_18;Distance_X_LOGO_19;Distance_X_LOGO_20;Distance_X_LOGO_21;Distance_X_LOGO_22;Distance_X_LOGO_23;Distance_X_LOGO_24;Distance_X_LOGO_25;Distance_X_LOGO_26;Distance_X_LOGO_27;Distance_X_LOGO_28;Distance_X_LOGO_29;Distance_X_LOGO_30;Distance_X_LOGO_31;Distance_X_LOGO_32;Distance_Y_LOGO_MainBoard_Sim1;Distance_Y_LOGO_MainBoard_Sim2;Distance_Y_LOGO_3;Distance_Y_LOGO_4;Distance_Y_LOGO_5;Distance_Y_LOGO_6;Distance_Y_LOGO_7;Distance_Y_LOGO_8;Distance_Y_LOGO_9;Distance_Y_LOGO_10;Distance_Y_LOGO_11;Distance_Y_LOGO_12;Distance_Y_LOGO_13;Distance_Y_LOGO_14;Distance_Y_LOGO_15;Distance_Y_LOGO_16;Distance_Y_LOGO_17;Distance_Y_LOGO_18;Distance_Y_LOGO_19;Distance_Y_LOGO_20;Distance_Y_LOGO_21;Distance_Y_LOGO_22;Distance_Y_LOGO_23;Distance_Y_LOGO_24;Distance_Y_LOGO_25;Distance_Y_LOGO_26;Distance_Y_LOGO_27;Distance_Y_LOGO_28;Distance_Y_LOGO_29;Distance_Y_LOGO_30;Distance_Y_LOGO_31;Distance_Y_LOGO_32;Angle_MainBoard_Sim1;Angle_MainBoard_Sim2;Angle_3;Angle_4;Angle_5;Angle_6;Angle_7;Angle_8;Angle_9;Angle_10;Angle_11;Angle_12;Angle_13;Angle_14;Angle_15;Angle_16;Angle_17;Angle_18;Angle_19;Angle_20;Angle_21;Angle_22;Angle_23;Angle_24;Angle_25;Angle_26;Angle_27;Angle_28;Angle_29;Angle_30;Angle_31;Angle_32;Date_time
FLQS11MXGRWQ____;-58.044;-58.137;-57.99;-57.975;-57.996;-58.253;-57.648;-58.17;-58.1;-58.208;-57.82;-58.065;-57.611;-57.54;-57.682;-57.827;-57.509;-57.542;-57.506;-57.753;-58.106;-57.47;-57.681;-57.994;-57.786;-57.541;-57.859;-57.542;-57.695;-57.5;-57.677;-58.063;-57.947;-57.596;-57.805;-57.694;-58.158;-57.689;-57.878;-57.844;-57.667;-58.053;-57.705;-57.775;-57.806;-57.772;-57.809;-57.329;-57.703;-57.775;-57.668;-57.631;-57.713;-57.774;-57.597;-57.737;-57.807;-57.771;-57.843;-57.601;-57.796;-57.528;-57.776;-57.805;225.289;225.069;225.245;225.198;225.417;225.059;225.451;225.176;225.123;225.261;225.28;225.193;225.434;225.452;225.4;225.089;225.433;225.453;225.417;225.276;225.143;225.488;225.295;225.21;225.348;225.451;225.329;225.366;225.387;225.351;225.387;225.209;2016_7_9_13_14_49
FLQS11WBGRWQ____;-58.173;-58.275;-58.1;-58.109;-58.065;-58.384;-57.785;-58.31;-58.24;-58.38;-57.96;-58.205;-57.75;-57.68;-57.89;-57.965;-57.645;-57.68;-57.645;-57.89;-58.241;-57.54;-57.82;-58.135;-57.925;-57.61;-57.995;-57.61;-57.828;-57.645;-57.82;-58.205;-57.908;-57.61;-57.82;-57.653;-58.17;-57.686;-57.82;-57.785;-57.61;-58.065;-57.645;-57.75;-57.82;-57.785;-57.82;-57.326;-57.715;-57.82;-57.68;-57.575;-57.715;-57.785;-57.54;-57.75;-57.75;-57.785;-57.855;-57.54;-57.833;-57.575;-57.785;-57.82;224.532;224.334;224.525;224.438;224.715;224.318;224.68;224.404;224.351;224.508;224.507;224.438;224.698;224.715;224.628;224.345;224.698;224.732;224.68;224.507;224.403;224.785;224.524;224.473;224.576;224.75;224.594;224.628;224.665;224.628;224.646;224.473;2016_7_9_13_15_11
FLQS11X1GRWQ____;-58.102;-58.135;-58.03;-58.031;-57.995;-58.311;-57.715;-58.17;-58.1;-58.31;-57.89;-58.065;-57.68;-57.61;-57.61;-57.89;-57.505;-57.54;-57.505;-57.75;-58.165;-57.54;-57.68;-58.065;-57.855;-57.61;-57.995;-57.6;-57.75;-57.505;-57.75;-58.135;-57.882;-57.54;-57.75;-57.628;-58.17;-57.661;-57.82;-57.785;-57.61;-57.995;-57.645;-57.75;-57.75;-57.715;-57.75;-57.27;-57.645;-57.75;-57.61;-57.575;-57.688;-57.715;-57.54;-57.75;-57.75;-57.715;-57.785;-57.584;-57.775;-57.505;-57.715;-57.75;225.228;225.042;225.198;225.137;225.423;225.016;225.389;225.147;225.094;225.182;225.216;225.181;225.372;225.389;225.407;225.028;225.407;225.441;225.389;225.25;225.101;225.424;225.267;225.181;225.285;225.389;225.233;225.329;225.349;225.337;225.32;225.147;2016_7_9_13_15_35
FLQS13MEGRWQ____;-57.89;-57.925;-57.75;-57.82;-57.855;-58.1;-57.435;-58.03;-57.96;-58.1;-57.61;-57.925;-57.4;-57.33;-57.54;-57.68;-57.365;-57.4;-57.365;-57.54;-57.89;-57.33;-57.54;-57.855;-57.645;-57.4;-57.645;-57.33;-57.54;-57.295;-57.54;-57.925;-57.89;-57.61;-57.82;-57.645;-58.1;-57.68;-57.89;-57.785;-57.61;-57.995;-57.645;-57.82;-57.75;-57.785;-57.75;-57.33;-57.645;-57.82;-57.61;-57.645;-57.715;-57.715;-57.54;-57.75;-57.68;-57.785;-57.785;-57.54;-57.785;-57.505;-57.785;-57.75;224.663;224.507;224.698;224.576;224.784;224.455;224.889;224.542;224.489;224.611;224.68;224.611;224.837;224.889;224.767;224.489;224.802;224.872;224.785;224.715;224.576;224.855;224.663;224.611;224.68;224.854;224.732;224.768;224.785;224.768;224.785;224.576;2016_7_9_13_15_58
FLQS138GGRWQ____;-58.099;-58.135;-57.96;-58.028;-58.065;-58.306;-57.699;-58.17;-58.15;-58.29;-57.82;-58.065;-57.668;-57.54;-57.694;-57.848;-57.526;-57.594;-57.558;-57.75;-58.127;-57.54;-57.68;-58.044;-57.785;-57.559;-57.855;-57.61;-57.745;-57.505;-57.68;-58.065;-57.969;-57.61;-57.82;-57.711;-58.17;-57.744;-57.905;-57.855;-57.689;-58.074;-57.645;-57.82;-57.825;-57.785;-57.83;-57.341;-57.723;-57.862;-57.688;-57.645;-57.773;-57.785;-57.61;-57.761;-57.82;-57.792;-57.855;-57.61;-57.899;-57.575;-57.855;-57.82;225.273;225.077;225.268;225.18;225.389;225.06;225.439;225.181;225.109;225.231;225.25;225.216;225.415;225.459;225.404;225.085;225.435;225.47;225.402;225.285;225.162;225.459;225.302;225.197;225.354;225.452;225.337;225.337;225.413;225.372;225.424;225.216;2016_7_9_13_16_19
