SN;Distance_X_LOGO_Motor1;Distance_X_LOGO_motor2;Distance_X_LOGO_3;Distance_X_LOGO_4;Distance_X_LOGO_5;Distance_X_LOGO_6;Distance_X_LOGO_7;Distance_X_LOGO_8;Distance_X_LOGO_9;Distance_X_LOGO_10;Distance_X_LOGO_11;Distance_X_LOGO_12;Distance_X_LOGO_13;Distance_X_LOGO_14;Distance_X_LOGO_15;Distance_X_LOGO_16;Distance_X_LOGO_17;Distance_X_LOGO_18;Distance_X_LOGO_19;Distance_X_LOGO_20;Distance_X_LOGO_21;Distance_X_LOGO_22;Distance_X_LOGO_23;Distance_X_LOGO_24;Distance_X_LOGO_25;Distance_X_LOGO_26;Distance_X_LOGO_27;Distance_X_LOGO_28;Distance_X_LOGO_29;Distance_X_LOGO_30;Distance_X_LOGO_31;Distance_X_LOGO_32;Distance_Y_LOGO_Motor1;Distance_Y_LOGO_motor2;Distance_Y_LOGO_3;Distance_Y_LOGO_4;Distance_Y_LOGO_5;Distance_Y_LOGO_6;Distance_Y_LOGO_7;Distance_Y_LOGO_8;Distance_Y_LOGO_9;Distance_Y_LOGO_10;Distance_Y_LOGO_11;Distance_Y_LOGO_12;Distance_Y_LOGO_13;Distance_Y_LOGO_14;Distance_Y_LOGO_15;Distance_Y_LOGO_16;Distance_Y_LOGO_17;Distance_Y_LOGO_18;Distance_Y_LOGO_19;Distance_Y_LOGO_20;Distance_Y_LOGO_21;Distance_Y_LOGO_22;Distance_Y_LOGO_23;Distance_Y_LOGO_24;Distance_Y_LOGO_25;Distance_Y_LOGO_26;Distance_Y_LOGO_27;Distance_Y_LOGO_28;Distance_Y_LOGO_29;Distance_Y_LOGO_30;Distance_Y_LOGO_31;Distance_Y_LOGO_32;Angle_Motor1;Angle_motor2;Angle_3;Angle_4;Angle_5;Angle_6;Angle_7;Angle_8;Angle_9;Angle_10;Angle_11;Angle_12;Angle_13;Angle_14;Angle_15;Angle_16;Angle_17;Angle_18;Angle_19;Angle_20;Angle_21;Angle_22;Angle_23;Angle_24;Angle_25;Angle_26;Angle_27;Angle_28;Angle_29;Angle_30;Angle_31;Angle_32;Date_time
FLQS11MXGRWQ____;-22.61;-22.96;-22.435;-22.47;-23.1;-22.685;-23.275;-23.03;-23.03;-22.68;-23.152;-23.1;-23.1;-21.932;-22.491;-22.925;-22.831;-22.75;-23.345;-23.45;-23.45;-21.609;-23.205;-22.995;-22.903;-23.415;-23.38;-22.555;-22.505;-22.19;-22.26;-23.17;-138.565;-138.74;-138.635;-138.635;-138.74;-139.215;-139.23;-139.055;-139.195;-138.985;-139.046;-139.16;-139.055;-137.935;-138.553;-138.6;-138.961;-139.02;-139.055;-139.125;-138.985;-137.71;-138.95;-138.6;-139.286;-138.915;-139.195;-139.186;-139.055;-138.915;-139.09;-138.985;261.07;260.94;261.145;261.131;260.884;261.082;260.847;260.933;260.942;261.069;260.884;260.912;260.905;261.302;261.117;260.945;261.007;261.043;260.807;260.77;260.76;261.419;260.856;260.917;260.999;260.769;260.802;261.132;261.144;261.261;261.244;260.872;2016_7_9_13_01_03
FLQS11WBGRWQ____;-22.756;-23.24;5.95;-22.7;-21.966;-22.948;-23.555;-23.31;-22.221;-22.96;-23.38;-23.31;-23.31;-22.35;-22.714;-23.22;-23.052;-23.014;-23.555;-23.73;-23.73;-22.101;-23.485;-23.205;-23.156;-23.625;-23.66;-22.808;-22.715;-22.452;-22.54;-21.761;-138.624;-138.74;5.915;-138.628;-137.965;-139.181;-139.16;-139.055;-138.083;-138.985;-139.055;-139.09;-139.055;-137.978;-138.556;-138.56;-138.962;-139.062;-138.985;-139.125;-138.985;-137.773;-138.88;-138.6;-139.309;-138.985;-139.125;-139.182;-139.125;-138.893;-139.02;-137.944;260.341;260.154;44.494;260.363;260.616;260.3;260.056;260.147;260.521;260.283;260.119;260.149;260.147;260.462;260.353;260.15;260.244;260.266;260.044;259.983;259.974;260.549;260.065;260.158;260.226;260.016;260.011;260.357;260.39;260.481;260.453;260.698;2016_7_9_13_02_02
FLQS11X1GRWQ____;-22.49;-22.915;-22.365;-22.47;-23.03;-22.611;-23.205;-22.987;-22.96;-22.631;-23.055;-23.03;-23.03;-23.135;-22.365;-22.93;-22.741;-22.623;-23.275;-23.38;-23.441;-21.657;-23.205;-22.934;-22.82;-23.415;-23.31;-22.534;-22.372;-22.19;-22.26;-23.1;-138.513;-138.606;-138.495;-138.495;-138.67;-139.184;-139.09;-138.915;-139.055;-138.94;-138.921;-139.02;-138.985;-138.915;-138.46;-138.467;-138.843;-139.049;-138.915;-138.985;-138.835;-137.717;-138.81;-138.532;-139.195;-138.845;-139.055;-139.097;-139.031;-138.775;-138.95;-138.915;261.115;260.95;261.164;261.121;260.908;261.11;260.865;260.941;260.961;261.086;260.914;260.931;260.929;260.882;261.161;260.934;261.035;261.096;260.826;260.788;260.753;261.4;260.847;260.937;261.027;260.765;260.821;261.135;261.196;261.252;261.236;260.896;2016_7_9_13_02_25
FLQS13MEGRWQ____;-22.41;-22.873;-22.295;-22.4;-22.96;-22.609;-23.135;-22.945;-22.89;-22.606;-23.016;-22.96;-22.96;-23.065;-22.364;-22.852;-22.71;-22.674;-23.205;-23.31;-23.335;-23.205;-23.135;-22.855;-22.819;-23.275;-23.24;-22.452;-22.254;-22.05;-22.12;-23.03;-138.607;-138.679;-138.565;-138.565;-138.74;-139.163;-139.16;-138.993;-139.125;-138.983;-138.994;-139.09;-139.055;-138.985;-138.528;-138.542;-138.916;-139.027;-138.985;-139.055;-138.919;-138.985;-138.88;-138.609;-139.271;-138.915;-139.125;-139.289;-139.104;-138.845;-139.02;-138.985;260.479;260.297;260.522;260.48;260.266;260.435;260.224;260.289;260.32;260.424;260.261;260.29;260.287;260.24;260.492;260.296;260.378;260.4;260.184;260.147;260.128;260.184;260.205;260.3;260.358;260.151;260.18;260.506;260.574;260.639;260.622;260.254;2016_7_9_13_02_52
FLQS138GGRWQ____;-22.61;-22.96;-23.075;-22.47;-21.752;-22.731;-23.275;-21.965;-22.22;5.95;-23.1;-23.1;-23.1;-23.205;5.95;-22.995;-22.855;-22.794;-23.345;-23.45;-23.52;-21.749;-23.275;-22.995;-22.938;-21.808;-23.38;-22.61;-22.481;-22.206;-22.279;-23.17;-138.635;-138.81;-138.279;-138.705;-137.972;-139.316;-139.3;-138.185;-138.088;6.125;-139.125;-139.23;-139.195;-139.055;6.125;-138.6;-139.055;-139.167;-139.125;-139.195;-139.055;-137.773;-138.95;-138.67;-139.415;-137.657;-139.195;-139.3;-139.195;-138.971;-139.148;-139.125;261.074;260.945;260.863;261.135;261.378;261.07;260.851;261.305;261.196;46.167;260.91;260.917;260.914;260.863;46.167;260.917;261.003;261.035;260.812;260.774;260.737;261.366;260.828;260.922;260.994;261.335;260.802;261.118;261.163;261.258;261.241;260.882;2016_7_9_13_03_17
