SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS339XHFM1____	-43.334	-43.369	-43.180	-43.142	-43.171	-43.196	-42.906	-43.030	-43.020	-43.366	-43.394	-42.999	-42.803	-43.023	-43.317	-43.378	-43.144	-43.288	-43.126	-43.259	-43.315	-43.289	-43.269	-43.355	-43.579	-43.178	-42.798	-43.318	-43.364	-43.265	-43.209	-43.333	-126.498	-126.463	-126.143	-126.139	-126.342	-126.531	-126.539	-126.008	-126.036	-126.575	-126.206	-126.130	-125.969	-125.974	-126.266	-126.234	-126.109	-126.413	-126.216	-126.403	-126.262	-126.359	-126.194	-126.691	-126.393	-126.187	-126.371	-126.281	-126.361	-126.307	-126.208	-126.443	250.822	250.803	250.835	250.850	250.866	250.882	251.001	250.877	250.885	250.820	250.757	250.907	250.964	250.875	250.797	250.767	250.845	250.829	250.867	250.839	250.797	250.821	250.806	250.840	250.708	250.842	251.022	250.798	250.790	250.823	250.832	250.815	2016_7_15_15_32_45
F2LS3HFRHFM5____	-43.719	-44.098	-43.609	-43.814	-43.537	-43.714	-43.316	-43.749	-43.567	-43.923	-43.730	-43.611	-43.469	-43.584	-43.935	-43.997	-43.584	-43.727	-43.617	-43.809	-43.993	-43.749	-43.823	-43.866	-44.047	-43.496	-43.709	-43.811	-43.730	-43.758	-43.759	-43.707	-125.491	-125.819	-125.370	-125.838	-125.635	-125.720	-125.632	-125.370	-125.324	-125.810	-125.369	-125.363	-125.685	-125.447	-125.762	-125.531	-125.385	-125.469	-125.490	-125.689	-125.737	-125.510	-125.938	-125.924	-125.887	-125.400	-125.612	-125.917	-126.046	-125.423	-125.389	-125.604	250.442	250.334	250.470	250.452	250.536	250.476	250.626	250.413	250.480	250.404	250.420	250.468	250.571	250.491	250.393	250.335	250.482	250.436	250.483	250.433	250.365	250.432	250.463	250.443	250.365	250.520	250.463	250.465	250.516	250.416	250.411	250.463	2016_7_15_15_32_49
F2LS3JESHFM5____	-42.740	-43.004	-42.628	-42.904	-42.632	-42.606	-42.549	-42.781	-42.858	-42.951	-42.932	-42.816	-42.690	-42.673	-43.025	-43.177	-42.662	-42.926	-42.959	-42.902	-42.964	-42.480	-42.996	-42.881	-43.141	-42.837	-42.632	-42.955	-42.646	-42.973	-42.862	-43.012	-126.138	-126.425	-125.872	-125.939	-126.149	-126.399	-126.273	-126.184	-125.849	-126.311	-126.330	-126.262	-125.969	-125.896	-126.003	-125.843	-126.048	-126.404	-126.081	-126.326	-126.066	-126.340	-126.041	-126.557	-126.497	-126.398	-126.376	-126.033	-126.210	-125.989	-126.399	-126.398	251.059	250.991	251.068	250.965	251.104	251.149	251.156	251.049	250.971	250.997	251.008	251.045	251.056	251.053	250.924	250.840	251.078	251.020	250.962	251.019	250.958	251.193	250.941	251.059	250.946	251.055	251.136	250.957	251.107	250.943	251.045	250.984	2016_7_15_15_32_53
F2LS3HFBHFM5____	-43.616	-43.592	-43.334	-43.624	-43.339	-43.118	-42.800	-43.404	-43.371	-43.524	-43.563	-43.520	-43.264	-43.369	-43.439	-43.773	-43.369	-43.567	-43.469	-43.428	-43.728	-43.328	-43.598	-43.631	-43.733	-43.544	-43.137	-43.684	-43.527	-43.684	-43.382	-43.553	-126.254	-126.295	-125.871	-126.261	-126.201	-126.195	-126.137	-126.011	-125.782	-126.373	-126.534	-126.193	-125.907	-125.908	-126.011	-125.900	-125.973	-126.344	-126.129	-126.210	-126.247	-126.341	-126.168	-126.489	-126.589	-126.256	-126.231	-126.221	-126.275	-126.676	-126.056	-126.444	250.700	250.716	250.761	250.698	250.805	250.894	251.016	250.752	250.733	250.754	250.761	250.731	250.795	250.752	250.738	250.587	250.761	250.733	250.742	250.770	250.654	250.829	250.695	250.727	250.700	250.730	250.892	250.668	250.739	250.731	250.767	250.752	2016_7_15_15_32_59
F2LS3A7AHFM2____	-43.368	-44.075	-43.192	-43.352	-43.137	-43.168	-42.738	-43.242	-43.171	-43.515	-43.340	-43.074	-43.195	-43.294	-43.280	-43.591	-43.296	-43.439	-43.206	-43.296	-43.463	-43.317	-43.305	-43.383	-43.574	-43.270	-43.241	-43.398	-43.270	-43.410	-43.353	-43.473	-126.190	-126.376	-126.058	-126.064	-126.197	-126.575	-126.316	-125.985	-126.021	-126.421	-126.201	-125.993	-126.023	-126.139	-126.183	-125.902	-126.212	-126.334	-126.253	-126.431	-126.238	-126.395	-126.236	-126.667	-126.379	-126.306	-126.301	-126.262	-126.481	-126.236	-126.247	-126.372	251.295	251.035	251.348	251.284	251.390	251.430	251.569	251.318	251.352	251.268	251.308	251.387	251.342	251.318	251.330	251.164	251.327	251.287	251.370	251.358	251.263	251.345	251.327	251.356	251.238	251.351	251.362	251.293	251.375	251.284	251.309	251.278	2016_7_15_15_33_03
F2LS3A8AGRXL____	-43.340	-43.436	-43.336	-43.423	-43.126	-43.029	-43.028	-43.214	-43.037	-43.535	-43.458	-43.289	-43.186	-43.271	-43.485	-43.554	-43.222	-43.360	-43.319	-43.326	-43.567	-42.830	-43.382	-43.422	-43.571	-43.145	-43.059	-43.379	-43.261	-43.458	-43.404	-43.396	-125.642	-125.870	-125.392	-125.774	-125.841	-125.841	-125.916	-125.570	-125.402	-125.823	-125.901	-125.521	-125.687	-125.536	-125.640	-125.479	-125.732	-125.789	-125.766	-126.072	-125.823	-125.721	-125.679	-126.131	-126.247	-125.735	-125.870	-125.663	-125.852	-125.947	-125.650	-125.771	250.632	250.624	250.598	250.616	250.746	250.786	250.797	250.673	250.722	250.578	250.620	250.635	250.701	250.645	250.572	250.521	250.692	250.644	250.658	250.697	250.565	250.851	250.620	250.667	250.622	250.724	250.778	250.618	250.693	250.626	250.607	250.627	2016_7_15_15_33_09
F2LS39Q6GRXL____	-43.547	-43.585	-43.418	-43.574	-43.575	-43.355	-43.122	-43.353	-43.489	-43.633	-43.615	-43.511	-43.393	-43.546	-43.599	-43.755	-43.432	-43.612	-43.531	-43.663	-43.770	-43.545	-43.581	-43.655	-43.667	-43.529	-43.396	-43.597	-43.532	-43.670	-43.613	-43.618	-126.198	-126.230	-126.162	-126.233	-126.279	-126.450	-126.218	-125.984	-126.024	-126.188	-126.061	-126.118	-126.093	-126.092	-126.081	-126.134	-126.094	-126.273	-126.211	-126.387	-126.315	-126.330	-126.162	-126.410	-126.374	-126.175	-126.364	-126.265	-126.347	-126.244	-126.209	-126.260	250.631	250.620	250.678	250.624	250.630	250.743	250.806	250.680	250.630	250.594	250.584	250.634	250.678	250.616	250.593	250.537	250.663	250.614	250.639	250.610	250.556	250.650	250.612	250.616	250.607	250.635	250.715	250.620	250.658	250.587	250.605	250.610	2016_7_15_15_33_21
F2LS38VQGRXL____	-43.019	-43.251	-43.092	-43.248	-42.984	-43.070	-42.772	-43.059	-42.895	-43.230	-43.038	-42.990	-42.918	-43.137	-43.246	-43.269	-43.078	-43.022	-43.242	-43.257	-43.367	-43.254	-43.094	-43.289	-43.391	-43.179	-43.102	-43.186	-43.118	-43.134	-43.131	-43.206	-126.315	-126.470	-126.054	-126.187	-126.211	-126.399	-126.331	-125.995	-126.013	-126.430	-126.067	-126.006	-126.027	-126.025	-126.191	-126.100	-126.093	-126.280	-126.382	-126.442	-126.315	-126.331	-126.170	-126.658	-126.309	-126.232	-126.423	-126.210	-126.341	-126.236	-126.199	-126.371	251.501	251.428	251.435	251.390	251.501	251.492	251.604	251.441	251.510	251.431	251.459	251.470	251.502	251.413	251.392	251.370	251.446	251.495	251.420	251.422	251.360	251.408	251.451	251.439	251.349	251.424	251.482	251.419	251.464	251.443	251.440	251.433	2016_7_15_15_33_32
F2LS30UNGRX8____	-42.795	-43.229	-42.753	-42.901	-42.555	-42.468	-42.469	-42.595	-42.714	-43.010	-42.940	-42.747	-42.555	-42.479	-42.940	-42.957	-42.716	-42.928	-42.691	-42.695	-43.011	-42.676	-42.800	-42.748	-43.010	-42.625	-42.555	-42.815	-42.643	-42.836	-42.832	-42.673	-126.529	-126.662	-126.197	-126.478	-126.491	-126.411	-126.475	-126.386	-126.237	-126.578	-126.473	-126.260	-126.456	-126.091	-126.281	-126.110	-126.233	-126.607	-126.336	-126.631	-126.514	-126.419	-126.456	-126.686	-126.666	-126.316	-126.596	-126.354	-126.538	-126.372	-126.230	-126.448	250.981	250.823	250.952	250.930	251.073	251.098	251.106	251.043	250.974	250.900	250.914	250.963	251.068	251.049	250.888	250.857	250.972	250.938	250.996	251.035	250.891	251.014	250.969	251.021	250.912	251.021	251.087	250.949	251.044	250.942	250.925	251.019	2016_7_15_15_33_37
F2LS3957GRXL____	-43.145	-43.234	-43.028	-43.122	-43.045	-42.951	-42.771	-43.036	-43.075	-43.279	-43.250	-43.104	-42.726	-42.892	-43.337	-43.437	-43.012	-43.090	-43.165	-43.131	-43.366	-43.229	-43.233	-43.253	-43.369	-43.112	-43.045	-43.182	-43.185	-43.258	-43.185	-43.192	-126.423	-126.458	-126.099	-126.167	-126.587	-126.422	-126.565	-126.278	-126.194	-126.468	-126.227	-126.224	-125.992	-125.997	-126.295	-126.318	-126.191	-126.373	-126.299	-126.489	-126.477	-126.447	-126.158	-126.649	-126.600	-126.334	-126.832	-126.368	-126.657	-126.465	-126.237	-126.538	251.073	251.042	251.076	251.047	251.136	251.152	251.245	251.097	251.070	251.025	251.003	251.062	251.184	251.117	250.977	250.940	251.095	251.088	251.048	251.088	250.991	251.043	251.001	251.061	251.007	251.074	251.170	251.051	251.089	251.033	251.031	251.070	2016_7_15_15_33_50
