SN	Distance_X_LOGO_Button_RU1	Distance_X_LOGO_Button_RU2	Distance_X_LOGO_Button_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_RU1	Distance_Y_LOGO_Button_RU2	Distance_Y_LOGO_Button_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_RU1	Angle_Button_RU2	Angle_Button_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS20U5GRX2____	0.106	0.097	0.130	0.137	0.133	0.137	0.082	0.177	43.505	0.087	0.099	0.127	0.122	0.140	0.130	0.076	0.066	-43.373	0.121	0.131	43.462	0.116	0.022	0.134	43.568	0.132	0.088	0.138	0.102	0.078	0.122	43.244	-0.135	-0.134	-0.127	-0.120	-0.118	-0.122	-0.138	-0.124	145.779	-0.126	-0.121	-0.128	-0.132	-0.122	-0.129	-0.144	-0.121	-145.875	-0.133	-0.123	145.783	-0.139	-0.143	-0.122	145.708	-0.121	-0.133	-0.126	-0.125	-0.144	-0.132	145.716	0.002	-0.001	0.010	0.013	0.011	0.012	-0.007	0.028	-210.140	-0.006	-0.002	0.009	0.008	0.014	0.010	-0.008	-0.014	209.803	0.008	0.011	-210.157	0.006	-0.029	0.011	-210.109	0.011	-0.004	0.014	-0.001	-0.008	0.008	-210.234	2016_7_11_9_09_14
FLQS21TBGRWM____	-43.483	-43.413	-0.055	0.022	-43.138	-0.048	-43.178	-0.048	43.317	-0.048	43.268	-0.048	0.022	-0.048	1.495	43.193	-43.273	-0.048	0.009	-0.048	-43.448	43.177	-43.378	-43.168	-43.448	-0.048	-0.048	0.022	-0.048	-0.042	-43.210	-43.175	-145.781	-145.851	-0.016	0.064	-145.790	-0.006	-145.926	0.064	145.909	0.064	145.756	-0.006	-0.006	0.064	1.465	145.890	-145.781	-0.006	0.054	0.064	-145.921	145.874	-145.816	-145.816	-145.851	0.064	0.064	0.064	0.064	0.004	-145.964	-145.862	210.169	210.203	0.040	0.061	210.302	0.256	210.301	0.034	-209.913	0.034	-209.916	0.042	0.068	0.035	0.487	-209.958	210.250	0.041	0.057	0.034	210.197	-209.963	210.213	210.293	210.190	0.034	0.035	0.061	0.034	0.042	210.292	210.295	2016_7_11_9_09_18
FLQS22W2GRWQ____	-0.127	-0.004	-0.092	-0.092	-0.095	-0.083	-0.100	-0.144	-0.126	-0.127	-0.175	-0.138	-0.103	-0.155	-0.096	-0.108	-0.156	-0.130	-0.103	-0.074	-0.090	-0.140	-0.144	-0.086	-0.100	-0.092	-0.214	-0.074	-0.136	-0.100	-0.105	-0.178	0.071	0.072	0.068	0.070	0.076	0.073	0.070	0.072	0.076	0.075	0.074	0.075	0.070	0.073	0.071	0.070	0.076	0.032	0.071	0.072	0.064	0.072	0.072	0.076	0.070	0.076	0.072	0.072	0.076	0.037	0.072	0.075	0.592	0.639	0.606	0.606	0.603	0.608	0.602	0.586	0.592	0.592	0.574	0.588	0.601	0.581	0.603	0.600	0.580	0.595	0.601	0.612	0.606	0.587	0.585	0.607	0.603	0.605	0.559	0.612	0.588	0.605	0.600	0.572	2016_7_11_9_09_22
FLQS23HTGRWQ____	0.385	0.394	0.384	0.334	0.385	0.285	0.384	0.290	0.336	0.383	0.284	0.241	0.291	0.285	0.343	0.293	0.334	0.339	0.242	0.281	-43.156	0.295	0.343	0.384	0.334	0.332	0.434	0.336	0.335	0.291	0.293	0.338	-0.010	-0.109	-0.066	-0.064	-0.073	-0.074	-0.069	-0.077	-0.076	-0.074	-0.073	-0.069	-0.069	-0.072	-0.108	-0.069	-0.074	-0.023	-0.074	-0.071	-145.840	-0.026	-0.062	-0.074	-0.063	-0.076	-0.061	-0.071	-0.068	-0.027	-0.065	-0.068	0.253	0.266	0.259	0.239	0.259	0.221	0.259	0.223	0.241	0.259	0.221	0.204	0.223	0.221	0.247	0.225	0.241	0.237	0.205	0.220	209.699	0.221	0.243	0.259	0.240	0.240	0.277	0.241	0.240	0.219	0.224	0.241	2016_7_11_9_09_27
FLQS235WGRX5____	-0.070	0.000	-0.070	0.000	-0.069	-0.070	-0.022	0.000	0.000	-0.069	-0.105	-0.072	-0.076	-0.070	-1.545	-0.057	-0.062	0.000	-0.057	-43.400	-0.070	-43.243	-0.061	-43.190	-43.470	-43.225	0.000	-0.070	0.000	-0.058	-0.003	-0.112	0.000	0.000	0.000	0.000	0.021	0.000	0.005	0.000	0.000	0.005	0.020	0.014	0.013	0.000	-1.269	0.008	0.020	0.000	0.010	-145.845	0.070	-145.848	0.034	-145.810	-145.845	-145.740	0.000	0.000	0.070	0.007	0.014	0.017	-0.027	0.000	-0.027	0.000	-0.029	-0.027	-0.009	-0.000	-0.000	-0.027	-0.042	-0.029	-0.030	-0.027	-0.466	-0.022	-0.026	0.000	-0.023	209.501	-0.034	209.562	-0.027	209.578	209.475	209.558	-0.000	-0.027	-0.007	-0.023	-0.002	-0.045	2016_7_11_9_09_31
