SN;Distance_X_LOGO_Earphone_LD1;Distance_X_LOGO_Earphone_LD2;Distance_X_LOGO_Earphone_LD3;Distance_X_LOGO_4;Distance_X_LOGO_5;Distance_X_LOGO_6;Distance_X_LOGO_7;Distance_X_LOGO_8;Distance_X_LOGO_9;Distance_X_LOGO_10;Distance_X_LOGO_11;Distance_X_LOGO_12;Distance_X_LOGO_13;Distance_X_LOGO_14;Distance_X_LOGO_15;Distance_X_LOGO_16;Distance_X_LOGO_17;Distance_X_LOGO_18;Distance_X_LOGO_19;Distance_X_LOGO_20;Distance_X_LOGO_21;Distance_X_LOGO_22;Distance_X_LOGO_23;Distance_X_LOGO_24;Distance_X_LOGO_25;Distance_X_LOGO_26;Distance_X_LOGO_27;Distance_X_LOGO_28;Distance_X_LOGO_29;Distance_X_LOGO_30;Distance_X_LOGO_31;Distance_X_LOGO_32;Distance_Y_LOGO_Earphone_LD1;Distance_Y_LOGO_Earphone_LD2;Distance_Y_LOGO_Earphone_LD3;Distance_Y_LOGO_4;Distance_Y_LOGO_5;Distance_Y_LOGO_6;Distance_Y_LOGO_7;Distance_Y_LOGO_8;Distance_Y_LOGO_9;Distance_Y_LOGO_10;Distance_Y_LOGO_11;Distance_Y_LOGO_12;Distance_Y_LOGO_13;Distance_Y_LOGO_14;Distance_Y_LOGO_15;Distance_Y_LOGO_16;Distance_Y_LOGO_17;Distance_Y_LOGO_18;Distance_Y_LOGO_19;Distance_Y_LOGO_20;Distance_Y_LOGO_21;Distance_Y_LOGO_22;Distance_Y_LOGO_23;Distance_Y_LOGO_24;Distance_Y_LOGO_25;Distance_Y_LOGO_26;Distance_Y_LOGO_27;Distance_Y_LOGO_28;Distance_Y_LOGO_29;Distance_Y_LOGO_30;Distance_Y_LOGO_31;Distance_Y_LOGO_32;Angle_Earphone_LD1;Angle_Earphone_LD2;Angle_Earphone_LD3;Angle_4;Angle_5;Angle_6;Angle_7;Angle_8;Angle_9;Angle_10;Angle_11;Angle_12;Angle_13;Angle_14;Angle_15;Angle_16;Angle_17;Angle_18;Angle_19;Angle_20;Angle_21;Angle_22;Angle_23;Angle_24;Angle_25;Angle_26;Angle_27;Angle_28;Angle_29;Angle_30;Angle_31;Angle_32;Date_time
FLQS11MXGRWQ____;-29.642;-29.571;-29.393;-29.502;-29.397;-29.431;-29.465;-29.43;-29.396;-29.431;-29.536;-29.571;-29.395;-29.326;-29.225;-29.325;-29.36;-29.43;-29.359;-29.291;-29.325;-29.325;-29.325;-29.395;-29.36;-29.292;-29.325;-29.327;-29.36;-29.29;-29.479;-29.36;139.169;139.138;139.176;139.133;139.103;138.995;139.171;139.104;139.104;139.14;139.137;139.276;139.03;139.127;138.847;139.03;139.133;139.102;139.063;139.029;139.03;139.203;139.133;139.136;139.133;139.092;139.061;139.027;139.133;139.027;139.191;139.132;102.079;102.053;101.98;102.027;101.988;102.01;102.009;102.001;101.987;101.998;102.04;102.042;101.993;101.958;101.941;101.966;101.971;102.001;101.976;101.952;101.966;101.951;101.957;101.984;101.971;101.947;101.963;101.967;101.971;101.952;102.013;101.971;2016_7_9_12_55_19
FLQS11WBGRWQ____;-29.841;-29.736;-29.56;-29.667;-29.594;-29.597;-29.629;-29.594;-29.561;-29.595;-29.699;-29.737;-29.56;-29.489;-29.388;-29.491;-29.526;-29.594;-29.524;-29.455;-29.491;-29.489;-29.488;-29.558;-29.526;-29.455;-29.489;-29.489;-29.526;-29.459;-29.629;-29.524;139.208;139.213;139.245;139.141;139.105;139.06;139.174;139.173;139.177;139.179;139.175;139.32;139.066;139.138;138.881;139.102;139.169;139.137;139.07;139.064;139.102;139.247;139.142;139.171;139.169;139.137;139.069;139.101;139.169;139.111;139.138;139.17;102.044;102.003;101.931;101.982;101.956;101.961;101.964;101.95;101.937;101.95;101.992;101.994;101.946;101.912;101.893;101.915;101.924;101.953;101.931;101.904;101.915;101.903;101.911;101.936;101.924;101.899;101.917;101.915;101.924;101.902;101.967;101.923;2016_7_9_12_57_23
FLQS11X1GRWQ____;-29.787;-29.683;-29.483;-29.614;-29.577;-29.544;-29.578;-29.518;-29.509;-29.542;-29.647;-29.683;-29.51;-29.473;-29.308;-29.473;-29.475;-29.543;-29.508;-29.403;-29.473;-29.474;-29.474;-29.509;-29.475;-29.403;-29.474;-29.439;-29.475;-29.378;-29.579;-29.475;139.066;139.101;139.124;139.062;138.996;138.956;139.097;139.124;139.065;139.1;139.1;139.203;138.964;139.024;138.949;138.957;139.091;138.997;138.991;138.987;138.957;139.096;139.062;139.095;139.091;139.057;138.991;139.024;139.091;139.019;139.064;139.058;102.108;102.064;101.983;102.04;102.031;102.021;102.023;101.997;101.998;102.008;102.05;102.055;102.007;101.987;101.928;101.993;101.982;102.017;102.004;101.963;101.993;101.982;101.984;101.996;101.982;101.957;101.99;101.974;101.982;101.95;102.026;101.985;2016_7_9_12_57_47
FLQS13MEGRWQ____;-29.949;-29.845;-29.67;-29.777;-29.705;-29.707;-29.73;-29.704;-29.672;-29.705;-29.81;-29.846;-29.671;-29.637;-29.496;-29.601;-29.638;-29.706;-29.633;-29.565;-29.601;-29.6;-29.601;-29.67;-29.638;-29.564;-29.59;-29.601;-29.638;-29.565;-29.743;-29.635;139.129;139.163;139.168;139.095;139.057;139.013;139.234;139.121;139.122;139.163;139.124;139.266;139.02;139.049;138.864;139.051;139.154;139.124;139.018;139.05;139.051;139.197;139.125;139.152;139.154;139.121;139.129;139.083;139.154;138.985;139.159;139.082;102.086;102.043;101.974;102.022;101.997;102.001;101.991;101.991;101.978;101.988;102.032;102.035;101.986;101.971;101.93;101.956;101.962;101.991;101.972;101.942;101.956;101.944;101.95;101.975;101.962;101.936;101.945;101.953;101.962;101.948;102.003;101.967;2016_7_9_12_58_16
FLQS138GGRWQ____;-29.874;-29.805;-29.628;-29.736;-29.663;-29.667;-29.699;-29.663;-29.629;-29.664;-29.77;-29.807;-29.629;-29.56;-29.458;-29.562;-29.557;-29.664;-29.594;-29.526;-29.562;-29.56;-29.561;-29.628;-29.557;-29.525;-29.562;-29.562;-29.557;-29.525;-29.703;-29.594;139.226;139.229;139.189;139.191;139.12;139.079;139.188;139.191;139.193;139.23;139.222;139.332;139.079;139.143;138.926;139.15;139.147;139.156;139.077;139.108;139.15;139.254;139.183;139.218;139.147;139.178;139.078;139.147;139.147;139.043;139.113;139.143;102.113;102.086;102.019;102.061;102.039;102.044;102.047;102.033;102.019;102.03;102.072;102.078;102.029;101.996;101.974;101.997;101.995;102.036;102.015;101.986;101.997;101.987;101.993;102.017;101.995;101.98;102.002;101.997;101.995;101.991;102.055;102.01;2016_7_9_12_58_45
