SN;Distance_X_LOGO_Camera_RU1;Distance_X_LOGO_Camera_RU2;Distance_X_LOGO_3;Distance_X_LOGO_4;Distance_X_LOGO_5;Distance_X_LOGO_6;Distance_X_LOGO_7;Distance_X_LOGO_8;Distance_X_LOGO_9;Distance_X_LOGO_10;Distance_X_LOGO_11;Distance_X_LOGO_12;Distance_X_LOGO_13;Distance_X_LOGO_14;Distance_X_LOGO_15;Distance_X_LOGO_16;Distance_X_LOGO_17;Distance_X_LOGO_18;Distance_X_LOGO_19;Distance_X_LOGO_20;Distance_X_LOGO_21;Distance_X_LOGO_22;Distance_X_LOGO_23;Distance_X_LOGO_24;Distance_X_LOGO_25;Distance_X_LOGO_26;Distance_X_LOGO_27;Distance_X_LOGO_28;Distance_X_LOGO_29;Distance_X_LOGO_30;Distance_X_LOGO_31;Distance_X_LOGO_32;Distance_Y_LOGO_Camera_RU1;Distance_Y_LOGO_Camera_RU2;Distance_Y_LOGO_3;Distance_Y_LOGO_4;Distance_Y_LOGO_5;Distance_Y_LOGO_6;Distance_Y_LOGO_7;Distance_Y_LOGO_8;Distance_Y_LOGO_9;Distance_Y_LOGO_10;Distance_Y_LOGO_11;Distance_Y_LOGO_12;Distance_Y_LOGO_13;Distance_Y_LOGO_14;Distance_Y_LOGO_15;Distance_Y_LOGO_16;Distance_Y_LOGO_17;Distance_Y_LOGO_18;Distance_Y_LOGO_19;Distance_Y_LOGO_20;Distance_Y_LOGO_21;Distance_Y_LOGO_22;Distance_Y_LOGO_23;Distance_Y_LOGO_24;Distance_Y_LOGO_25;Distance_Y_LOGO_26;Distance_Y_LOGO_27;Distance_Y_LOGO_28;Distance_Y_LOGO_29;Distance_Y_LOGO_30;Distance_Y_LOGO_31;Distance_Y_LOGO_32;Angle_Camera_RU1;Angle_Camera_RU2;Angle_3;Angle_4;Angle_5;Angle_6;Angle_7;Angle_8;Angle_9;Angle_10;Angle_11;Angle_12;Angle_13;Angle_14;Angle_15;Angle_16;Angle_17;Angle_18;Angle_19;Angle_20;Angle_21;Angle_22;Angle_23;Angle_24;Angle_25;Angle_26;Angle_27;Angle_28;Angle_29;Angle_30;Angle_31;Angle_32;Date_time
FLQS2AVTGRX5____;-63.349;-63.067;-63.209;-62.964;-62.963;-62.999;-62.894;-62.924;-62.796;-62.795;-62.762;-62.824;-62.894;-62.824;-62.751;-63.073;-62.891;-62.89;-62.859;-62.715;-62.686;-62.716;-62.754;-62.655;-62.645;-62.785;-62.685;-62.646;-62.786;-62.649;-62.717;-62.681;143.197;143.369;143.442;143.477;143.401;143.436;143.512;143.542;143.506;143.401;143.472;143.302;143.337;143.302;143.402;143.264;143.333;143.472;143.477;143.472;143.507;143.436;143.337;143.472;143.437;143.436;143.542;143.506;143.227;143.477;143.33;143.472;113.707;113.587;113.624;113.537;113.548;113.555;113.508;113.514;113.476;113.492;113.47;113.516;113.534;113.516;113.477;113.605;113.534;113.513;113.502;113.454;113.439;113.46;113.487;113.434;113.436;113.483;113.434;113.426;113.514;113.431;113.476;113.443;2016_7_9_14_04_02
FLQS2B6JGRX5____;-63.343;-63.063;-63.133;-62.958;4.417;-62.993;-62.888;-62.923;-62.853;-62.783;-62.748;-62.818;-62.888;-62.818;-62.748;-63.063;-62.888;-62.888;-62.853;-62.713;-62.678;-62.713;-62.748;-62.643;-62.643;-62.783;-62.678;-62.643;4.417;-62.643;-62.713;-62.678;143.121;143.296;143.366;143.401;149.246;143.366;143.436;143.471;143.506;143.331;143.401;143.226;143.261;143.226;143.331;143.191;143.261;143.401;143.401;143.401;143.436;143.366;143.261;143.401;143.366;143.366;143.471;143.436;149.246;143.401;143.261;143.401;113.79;113.67;113.683;113.62;88.221;113.637;113.591;113.598;113.569;113.571;113.549;113.599;113.617;113.599;113.56;113.686;113.617;113.596;113.585;113.538;113.521;113.543;113.57;113.514;113.519;113.566;113.516;113.509;88.221;113.514;113.558;113.526;2016_7_9_14_04_58
FLQS2BC6GRX5____;-62.979;-62.691;-62.757;-62.59;-62.591;-62.622;-62.517;-62.551;-62.416;-62.381;-62.379;-62.45;-62.517;-62.45;-62.378;-62.689;-62.517;-62.517;-62.486;-62.312;-62.31;-62.342;-62.35;-62.272;-62.273;-62.382;-62.31;-62.272;-62.386;-62.242;-62.313;-62.275;143.335;143.53;143.598;143.631;143.56;143.596;143.666;143.702;143.701;143.557;143.629;143.455;143.494;143.454;143.563;143.422;143.493;143.631;143.631;143.628;143.665;143.597;143.486;143.63;143.597;143.594;143.7;143.667;143.381;143.627;143.487;143.63;113.529;113.404;113.416;113.355;113.366;113.371;113.325;113.331;113.286;113.296;113.284;113.334;113.35;113.334;113.294;113.419;113.351;113.33;113.32;113.262;113.256;113.277;113.296;113.248;113.254;113.29;113.251;113.243;113.323;113.239;113.283;113.249;2016_7_9_14_05_27
FLQS20V3GRWM____;-63.228;-62.948;-63.05;-62.843;-62.843;-62.91;-62.773;4.532;-62.708;-62.669;-62.636;-62.703;-62.773;-62.703;-62.633;-62.948;-62.773;-62.773;-62.738;-62.598;-62.563;-62.598;-62.633;-62.529;-62.528;-62.668;-62.563;-62.528;-62.668;-62.528;-62.598;-62.563;143.258;143.433;143.507;143.538;143.468;143.506;143.643;149.383;143.613;143.469;143.542;143.363;143.398;143.363;143.468;143.328;143.398;143.538;143.538;143.538;143.573;143.503;143.398;143.54;143.503;143.503;143.608;143.573;143.293;143.538;143.398;143.538;113.773;113.654;113.677;113.603;113.613;113.63;113.564;88.221;113.547;113.555;113.533;113.582;113.6;113.582;113.543;113.669;113.6;113.58;113.568;113.521;113.504;113.526;113.553;113.497;113.503;113.55;113.499;113.492;113.58;113.498;113.542;113.509;2016_7_9_14_05_53
FLQS22RXGRX2____;-63.49;-63.21;-63.35;-63.105;-63.105;-63.21;-63.035;4.34;-63;-62.93;-62.895;-62.965;-63.035;-62.965;-62.895;-63.21;-63.035;-63.035;-63;-62.86;-62.825;-62.86;-62.895;-62.79;-62.79;-62.93;-62.825;-62.86;-62.93;-62.79;-62.86;-62.825;143.186;143.361;143.431;143.466;143.396;143.431;143.501;149.311;143.501;143.396;143.466;143.291;143.326;143.291;143.396;143.256;143.326;143.466;143.466;143.466;143.501;143.431;143.326;143.466;143.431;143.431;143.536;143.501;143.221;143.466;143.326;143.466;113.905;113.786;113.822;113.735;113.745;113.775;113.707;88.327;113.695;113.687;113.665;113.714;113.732;113.714;113.675;113.801;113.732;113.712;113.7;113.653;113.636;113.658;113.685;113.63;113.635;113.682;113.631;113.648;113.713;113.63;113.674;113.641;2016_7_9_14_06_12
