SN;Distance_X_LOGO_Voice1;Distance_X_LOGO_voice2;Distance_X_LOGO_3;Distance_X_LOGO_4;Distance_X_LOGO_5;Distance_X_LOGO_6;Distance_X_LOGO_7;Distance_X_LOGO_8;Distance_X_LOGO_9;Distance_X_LOGO_10;Distance_X_LOGO_11;Distance_X_LOGO_12;Distance_X_LOGO_13;Distance_X_LOGO_14;Distance_X_LOGO_15;Distance_X_LOGO_16;Distance_X_LOGO_17;Distance_X_LOGO_18;Distance_X_LOGO_19;Distance_X_LOGO_20;Distance_X_LOGO_21;Distance_X_LOGO_22;Distance_X_LOGO_23;Distance_X_LOGO_24;Distance_X_LOGO_25;Distance_X_LOGO_26;Distance_X_LOGO_27;Distance_X_LOGO_28;Distance_X_LOGO_29;Distance_X_LOGO_30;Distance_X_LOGO_31;Distance_X_LOGO_32;Distance_Y_LOGO_Voice1;Distance_Y_LOGO_voice2;Distance_Y_LOGO_3;Distance_Y_LOGO_4;Distance_Y_LOGO_5;Distance_Y_LOGO_6;Distance_Y_LOGO_7;Distance_Y_LOGO_8;Distance_Y_LOGO_9;Distance_Y_LOGO_10;Distance_Y_LOGO_11;Distance_Y_LOGO_12;Distance_Y_LOGO_13;Distance_Y_LOGO_14;Distance_Y_LOGO_15;Distance_Y_LOGO_16;Distance_Y_LOGO_17;Distance_Y_LOGO_18;Distance_Y_LOGO_19;Distance_Y_LOGO_20;Distance_Y_LOGO_21;Distance_Y_LOGO_22;Distance_Y_LOGO_23;Distance_Y_LOGO_24;Distance_Y_LOGO_25;Distance_Y_LOGO_26;Distance_Y_LOGO_27;Distance_Y_LOGO_28;Distance_Y_LOGO_29;Distance_Y_LOGO_30;Distance_Y_LOGO_31;Distance_Y_LOGO_32;Angle_Voice1;Angle_voice2;Angle_3;Angle_4;Angle_5;Angle_6;Angle_7;Angle_8;Angle_9;Angle_10;Angle_11;Angle_12;Angle_13;Angle_14;Angle_15;Angle_16;Angle_17;Angle_18;Angle_19;Angle_20;Angle_21;Angle_22;Angle_23;Angle_24;Angle_25;Angle_26;Angle_27;Angle_28;Angle_29;Angle_30;Angle_31;Angle_32;Date_time
FLQS2AVTGRX5____;-63.603;-63.455;-63.63;-63.674;-63.598;-63.551;-63.636;-63.572;-63.592;-63.488;-63.631;-63.455;-63.535;-63.53;-63.566;-63.63;-63.565;-63.681;-63.563;-64.19;-63.592;-63.641;-63.945;-63.945;-63.568;-63.601;-63.565;-63.608;-63.655;-63.875;-63.553;-63.56;-120.451;-120.155;-119.945;-119.999;-119.924;-120.024;-120.031;-119.824;-120.379;-120.411;-120.411;-119.893;-119.893;-120.033;-119.995;-120.482;-119.961;-119.857;-119.929;-120.286;-120.442;-119.997;-120.4;-120.365;-120.065;-119.996;-119.959;-119.962;-119.97;-120.33;-120.37;-120.435;241.827;241.824;241.717;241.711;241.725;241.762;241.732;241.715;241.817;241.862;241.809;241.772;241.743;241.772;241.751;241.823;241.745;241.681;241.739;241.576;241.829;241.723;241.69;241.683;241.764;241.738;241.744;241.729;241.713;241.702;241.83;241.84;2016_7_9_14_06_55
FLQS2B6JGRX5____;-63.447;-63.305;-63.41;-63.518;-63.444;-63.403;-63.519;-63.417;-63.436;-63.295;-63.472;-63.301;-63.385;-63.376;-63.412;-63.437;-63.414;-63.521;-63.408;5.96;-63.438;-63.491;-63.725;5.96;-63.415;-63.453;-63.444;-63.453;-63.445;-63.725;-63.399;5.96;-120.507;-120.148;-119.938;-120.058;-119.985;-120.049;-120.092;-119.849;-120.439;-120.474;-120.475;-119.919;-119.92;-120.091;-120.056;-120.547;-119.988;-119.917;-119.989;5.992;-120.476;-120.024;-120.463;5.992;-120.128;-120.024;-120.019;-120.022;-120.043;-120.393;-120.403;5.992;242.507;242.489;242.409;242.392;242.405;242.433;242.398;242.388;242.497;242.557;242.491;242.445;242.414;242.452;242.431;242.518;242.417;242.363;242.419;45.422;242.504;242.395;242.395;45.422;242.444;242.41;242.412;242.409;242.417;242.381;242.504;45.422;2016_7_9_14_07_16
FLQS2BC6GRX5____;-63.74;-63.622;-63.77;-63.846;-63.74;-63.693;-63.773;-63.709;-63.729;-63.628;-63.733;-63.596;-63.675;-63.667;-63.706;-63.766;-63.703;-63.779;-63.738;-61.88;-63.731;-63.778;-64.015;-64.085;-63.709;-63.742;-63.704;-63.742;-63.76;-64.015;-63.69;-63.7;-120.529;-120.212;-120.015;-120.077;-120.005;-120.103;-120.111;-119.904;-120.486;-120.492;-120.494;-119.973;-119.974;-120.114;-120.076;-120.561;-120.042;-119.938;-120.01;-119.105;-120.521;-120.078;-120.47;-120.435;-120.146;-120.078;-120.041;-120.076;-120.054;-120.4;-120.452;-120.505;242.465;242.447;242.353;242.337;242.362;242.399;242.371;242.354;242.461;242.5;242.461;242.41;242.38;242.411;242.389;242.462;242.383;242.334;242.364;242.883;242.467;242.363;242.352;242.319;242.402;242.376;242.383;242.376;242.364;242.338;242.469;242.476;2016_7_9_14_07_38
FLQS20V3GRWM____;-63.586;-63.385;-63.63;-63.654;-63.582;-63.535;-63.618;-63.552;-63.573;-63.437;-63.61;-63.436;-63.516;-63.507;-63.51;-63.61;-63.513;-63.653;-63.512;-64.12;-63.575;-63.621;-63.875;-63.875;-63.55;-63.581;-63.544;-63.582;-63.602;-63.805;-63.502;-63.49;-120.457;-120.085;-119.945;-120.004;-119.933;-120.032;-120.04;-119.832;-120.415;-120.424;-120.451;-119.901;-119.903;-120.04;-120.005;-120.52;-119.935;-119.899;-119.938;-120.295;-120.451;-120.006;-120.4;-120.365;-120.075;-120.005;-119.968;-120.004;-119.983;-120.33;-120.382;-120.435;242.509;242.51;242.391;242.394;242.407;242.444;242.415;242.398;242.505;242.558;242.498;242.455;242.425;242.456;242.448;242.512;242.433;242.374;242.434;242.278;242.511;242.407;242.39;242.383;242.447;242.422;242.428;242.421;242.409;242.402;242.525;242.54;2016_7_9_14_08_04
FLQS22RXGRX2____;-63.549;-63.385;-63.63;-63.65;-63.576;-63.5;-63.614;-63.509;-63.568;-63.432;-63.605;-63.4;-63.51;-63.51;-63.544;-63.599;-63.545;-63.65;-63.543;-64.12;-63.569;-63.618;-63.875;-63.875;-63.509;-63.577;-63.545;-63.542;-63.594;-63.805;-63.498;-63.56;-120.466;-120.155;-119.945;-120.013;-119.939;-120.04;-120.048;-119.841;-120.425;-120.431;-120.457;-119.909;-119.909;-120.05;-120.011;-120.556;-119.975;-119.906;-119.945;-120.295;-120.456;-120.013;-120.4;-120.365;-120.083;-120.013;-119.976;-120.013;-119.986;-120.33;-120.388;-120.435;241.85;241.85;241.717;241.723;241.736;241.784;241.744;241.742;241.835;241.887;241.828;241.796;241.755;241.783;241.763;241.849;241.755;241.702;241.75;241.604;241.841;241.735;241.716;241.709;241.79;241.75;241.755;241.764;241.739;241.728;241.854;241.84;2016_7_9_14_08_32
