SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-30.702	-30.641	-30.639	-30.411	-30.639	-30.638	-30.709	-30.607	-30.710	-30.674	-30.638	-30.641	-30.535	-30.708	-30.812	-30.780	-30.638	-30.673	-30.747	-30.744	-30.419	-30.674	-30.747	-30.673	-30.587	-30.639	-30.634	-30.357	-30.635	-30.674	-30.744	-30.777	131.288	131.470	131.328	131.312	131.329	131.259	131.506	131.541	131.294	131.330	131.401	131.541	131.434	131.365	131.536	131.329	131.399	131.466	131.540	131.469	131.493	131.470	131.435	131.365	131.416	131.471	131.560	131.494	131.592	131.471	131.365	131.505	103.251	103.208	103.221	103.128	103.221	103.227	103.233	103.187	103.254	103.235	103.213	103.201	103.168	103.246	103.273	103.279	103.214	103.222	103.245	103.251	103.114	103.222	103.255	103.231	103.191	103.207	103.196	103.088	103.194	103.222	103.261	103.261	2016_7_19_17_04_36
FLQS312SGRWV____	-30.438	-30.385	-30.380	-30.148	-30.380	-30.380	-30.452	-30.347	-30.451	-30.414	-30.380	-30.382	-30.277	-30.448	-30.553	-30.523	-30.379	-30.415	-30.485	-30.486	-30.123	-30.415	-30.489	-30.415	-30.358	-30.381	-30.402	-30.126	-30.403	-30.416	-30.487	-30.520	131.289	131.473	131.334	131.312	131.333	131.263	131.509	131.544	131.298	131.334	131.404	131.544	131.437	131.368	131.538	131.334	131.403	131.440	131.544	131.473	131.493	131.473	131.438	131.369	131.417	131.474	131.562	131.494	131.595	131.473	131.368	131.508	103.137	103.097	103.109	103.015	103.109	103.115	103.122	103.075	103.142	103.123	103.102	103.090	103.056	103.134	103.161	103.168	103.102	103.113	103.132	103.139	102.987	103.110	103.144	103.120	103.092	103.096	103.096	102.988	103.093	103.110	103.150	103.150	2016_7_19_17_04_36
FLQS31J6GRWY____	-30.523	-30.462	-30.461	-30.259	-30.459	-30.459	-30.532	-30.431	-30.532	-30.495	-30.460	-30.463	-30.355	-30.561	-30.633	-30.599	-30.458	-30.494	-30.566	-30.567	-30.238	-30.497	-30.569	-30.493	-30.408	-30.463	-30.485	-30.209	-30.484	-30.493	-30.598	-30.601	131.291	131.506	131.364	131.315	131.365	131.268	131.540	131.544	131.301	131.366	131.436	131.575	131.439	131.400	131.511	131.336	131.435	131.470	131.545	131.476	131.500	131.504	131.441	131.373	131.419	131.504	131.566	131.500	131.597	131.475	131.371	131.538	103.077	103.031	103.044	102.965	103.043	103.053	103.057	103.015	103.080	103.058	103.037	103.025	102.993	103.082	103.101	103.104	103.036	103.048	103.070	103.077	102.939	103.046	103.081	103.057	103.017	103.031	103.035	102.927	103.031	103.047	103.100	103.085	2016_7_19_17_04_20
FLQS31FWGRWY____	-30.714	-30.653	-30.651	-30.427	-30.655	-30.653	-30.723	-30.625	-30.725	-30.686	-30.651	-30.653	-30.552	-30.721	-30.823	-30.792	-30.653	-30.689	-30.759	-30.758	-30.434	-30.687	-30.760	-30.687	-30.633	-30.653	-30.645	-30.399	-30.645	-30.689	-30.758	-30.792	131.291	131.474	131.333	131.312	131.332	131.263	131.509	131.543	131.297	131.333	131.404	131.544	131.437	131.367	131.509	131.333	131.403	131.469	131.542	131.473	131.497	131.473	131.438	131.368	131.418	131.475	131.564	131.497	131.596	131.473	131.367	131.507	103.157	103.114	103.127	103.036	103.128	103.134	103.139	103.095	103.160	103.141	103.120	103.107	103.076	103.152	103.181	103.185	103.120	103.129	103.151	103.157	103.021	103.128	103.161	103.138	103.111	103.114	103.102	103.007	103.099	103.129	103.168	103.168	2016_7_19_17_04_20
FLQS31CRGRWY____	-31.006	-30.982	-30.980	-30.748	-30.978	-30.947	-31.018	-30.915	-31.051	-31.014	-30.948	-30.984	-30.873	-31.048	-31.121	-31.121	-30.980	-31.015	-31.087	-31.055	-30.725	-31.016	-31.090	-31.016	-30.925	-30.980	-30.972	-30.691	-30.969	-30.977	-31.085	-31.088	131.213	131.397	131.256	131.239	131.256	131.186	131.466	131.467	131.221	131.257	131.357	131.467	131.361	131.322	131.432	131.257	131.326	131.362	131.499	131.395	131.418	131.395	131.361	131.292	131.342	131.397	131.490	131.418	131.520	131.428	131.292	131.429	103.514	103.486	103.499	103.405	103.498	103.492	103.494	103.452	103.532	103.513	103.476	103.480	103.445	103.521	103.540	103.557	103.492	103.503	103.519	103.517	103.378	103.500	103.534	103.510	103.468	103.485	103.473	103.364	103.469	103.481	103.539	103.527	2016_7_19_17_04_20
FLQS319LGRWY____	-30.409	-30.378	-30.378	-30.143	-30.346	-30.376	-30.447	-30.314	-30.418	-30.409	-30.344	-30.375	-30.240	-30.445	-30.552	-30.517	-30.374	-30.409	-30.483	-30.455	-30.126	-30.412	-30.485	-30.381	-30.325	-30.345	-30.368	-30.095	-30.394	-30.412	-30.483	-30.517	131.420	131.607	131.467	131.417	131.466	131.398	131.641	131.675	131.432	131.468	131.540	131.677	131.570	131.502	131.641	131.467	131.538	131.572	131.676	131.606	131.629	131.608	131.571	131.504	131.521	131.609	131.700	131.628	131.729	131.606	131.501	131.641	102.894	102.863	102.876	102.784	102.863	102.882	102.888	102.830	102.896	102.889	102.855	102.855	102.809	102.901	102.931	102.934	102.868	102.879	102.899	102.895	102.757	102.877	102.910	102.874	102.849	102.849	102.850	102.744	102.858	102.877	102.916	102.917	2016_7_19_17_04_21
FLQS319HGRWY____	-30.594	-30.536	-30.535	-30.334	-30.533	-30.532	-30.606	-30.503	-30.636	-30.567	-30.535	-30.536	-30.431	-30.600	-30.707	-30.676	-30.531	-30.569	-30.640	-30.642	-30.312	-30.571	-30.643	-30.570	-30.511	-30.537	-30.557	-30.281	-30.554	-30.568	-30.638	-30.673	131.446	131.659	131.517	131.471	131.518	131.450	131.695	131.728	131.485	131.520	131.590	131.730	131.623	131.555	131.694	131.518	131.589	131.625	131.728	131.658	131.685	131.659	131.624	131.555	131.574	131.660	131.748	131.686	131.780	131.658	131.553	131.692	103.144	103.099	103.113	103.034	103.112	103.118	103.125	103.079	103.157	103.126	103.106	103.093	103.060	103.136	103.167	103.171	103.104	103.116	103.136	103.143	103.004	103.114	103.147	103.123	103.097	103.100	103.100	102.991	103.095	103.113	103.152	103.153	2016_7_19_17_04_21
FLQS317CGRWY____	-30.798	-30.741	-30.737	-30.510	-30.737	-30.739	-30.842	-30.705	-30.810	-30.773	-30.739	-30.740	-30.634	-30.804	-30.912	-30.879	-30.736	-30.773	-30.845	-30.844	-30.516	-30.772	-30.846	-30.772	-30.719	-30.741	-30.762	-30.484	-30.729	-30.772	-30.842	-30.879	131.167	131.380	131.239	131.191	131.238	131.170	131.387	131.449	131.205	131.240	131.310	131.450	131.343	131.274	131.414	131.240	131.309	131.345	131.450	131.379	131.374	131.380	131.344	131.274	131.294	131.380	131.442	131.374	131.472	131.378	131.275	131.412	103.169	103.125	103.137	103.047	103.137	103.144	103.166	103.103	103.170	103.151	103.131	103.118	103.084	103.161	103.192	103.195	103.130	103.141	103.161	103.167	103.032	103.138	103.172	103.148	103.124	103.125	103.127	103.019	103.111	103.138	103.177	103.179	2016_7_19_17_04_21
FLQS3160GRWY____	-30.725	-30.667	-30.663	-30.465	-30.663	-30.663	-30.735	-30.632	-30.736	-30.699	-30.665	-30.666	-30.558	-30.733	-30.836	-30.804	-30.663	-30.699	-30.770	-30.771	-30.441	-30.700	-30.772	-30.698	-30.612	-30.667	-30.684	-30.410	-30.684	-30.699	-30.770	-30.804	131.293	131.506	131.366	131.316	131.365	131.267	131.543	131.547	131.301	131.367	131.436	131.577	131.470	131.401	131.512	131.366	131.436	131.472	131.576	131.506	131.497	131.506	131.472	131.400	131.422	131.506	131.568	131.498	131.598	131.506	131.401	131.510	103.238	103.193	103.206	103.128	103.206	103.215	103.218	103.175	103.242	103.220	103.200	103.186	103.152	103.231	103.263	103.264	103.199	103.210	103.229	103.237	103.101	103.207	103.241	103.217	103.179	103.194	103.195	103.088	103.192	103.207	103.246	103.250	2016_7_19_17_04_21
FLQS3126GRWV____	-30.421	-30.359	-30.358	-30.129	-30.359	-30.360	-30.429	-30.327	-30.432	-30.394	-30.359	-30.356	-30.256	-30.426	-30.531	-30.499	-30.356	-30.394	-30.464	-30.465	-30.106	-30.393	-30.467	-30.393	-30.308	-30.358	-30.352	-30.077	-30.349	-30.394	-30.465	-30.499	131.341	131.529	131.387	131.362	131.387	131.320	131.563	131.594	131.353	131.390	131.461	131.599	131.490	131.423	131.562	131.387	131.459	131.523	131.596	131.528	131.548	131.528	131.493	131.424	131.440	131.530	131.620	131.548	131.647	131.525	131.421	131.560	103.133	103.089	103.103	103.010	103.103	103.110	103.115	103.070	103.136	103.117	103.096	103.082	103.050	103.127	103.157	103.161	103.095	103.104	103.126	103.133	102.983	103.104	103.137	103.113	103.077	103.089	103.078	102.971	103.074	103.104	103.144	103.144	2016_7_19_17_04_21
FLQS3115GRWV____	-30.305	-30.246	-30.244	-30.015	-30.243	-30.245	-30.315	-30.214	-30.317	-30.280	-30.244	-30.246	-30.140	-30.345	-30.416	-30.385	-30.242	-30.279	-30.350	-30.352	-30.022	-30.281	-30.353	-30.278	-30.192	-30.245	-30.266	-29.990	-30.263	-30.277	-30.350	-30.386	131.301	131.512	131.371	131.321	131.371	131.272	131.548	131.554	131.309	131.344	131.444	131.584	131.446	131.379	131.520	131.345	131.442	131.478	131.581	131.484	131.506	131.513	131.449	131.380	131.425	131.513	131.574	131.506	131.603	131.483	131.379	131.518	102.945	102.900	102.913	102.823	102.913	102.923	102.926	102.883	102.949	102.930	102.906	102.894	102.863	102.954	102.970	102.974	102.905	102.917	102.937	102.947	102.808	102.915	102.951	102.926	102.886	102.900	102.903	102.795	102.899	102.916	102.956	102.958	2016_7_19_17_04_21
FLQS310RGRWV____	-30.640	-30.580	-30.579	-30.377	-30.576	-30.577	-30.647	-30.545	-30.650	-30.612	-30.579	-30.580	-30.473	-30.646	-30.751	-30.718	-30.576	-30.610	-30.683	-30.684	-30.351	-30.614	-30.687	-30.613	-30.527	-30.581	-30.567	-30.319	-30.598	-30.612	-30.680	-30.719	131.286	131.469	131.329	131.312	131.329	131.259	131.506	131.541	131.293	131.330	131.429	131.540	131.434	131.364	131.505	131.330	131.398	131.434	131.540	131.469	131.492	131.469	131.434	131.364	131.416	131.470	131.561	131.493	131.593	131.471	131.365	131.505	103.221	103.178	103.191	103.109	103.190	103.198	103.202	103.157	103.224	103.205	103.182	103.171	103.137	103.216	103.245	103.249	103.184	103.194	103.214	103.221	103.081	103.192	103.226	103.202	103.162	103.179	103.164	103.068	103.174	103.191	103.230	103.232	2016_7_19_17_04_22
FLQS3106GRWV____	-30.740	-30.710	-30.712	-30.477	-30.705	-30.707	-30.778	-30.645	-30.780	-30.743	-30.706	-30.709	-30.605	-30.777	-30.887	-30.851	-30.707	-30.742	-30.816	-30.816	-30.455	-30.744	-30.817	-30.744	-30.656	-30.676	-30.698	-30.425	-30.696	-30.745	-30.815	-30.851	131.265	131.479	131.339	131.289	131.339	131.270	131.513	131.548	131.303	131.341	131.411	131.550	131.443	131.375	131.513	131.338	131.410	131.444	131.548	131.478	131.501	131.479	131.444	131.375	131.393	131.481	131.570	131.501	131.602	131.479	131.373	131.513	102.927	102.894	102.909	102.816	102.906	102.913	102.919	102.861	102.940	102.921	102.899	102.887	102.854	102.932	102.964	102.966	102.900	102.911	102.931	102.938	102.787	102.908	102.942	102.918	102.880	102.880	102.881	102.775	102.877	102.909	102.948	102.949	2016_7_19_17_04_22
FLQS30ZQGRWV____	-30.870	-30.811	-30.809	-30.581	-30.807	-30.810	-30.878	-30.778	-30.880	-30.843	-30.808	-30.812	-30.707	-30.877	-30.983	-30.951	-30.811	-30.845	-30.917	-30.914	-30.584	-30.844	-30.915	-30.843	-30.787	-30.812	-30.829	-30.553	-30.800	-30.844	-30.917	-30.951	131.240	131.453	131.312	131.265	131.312	131.243	131.490	131.524	131.279	131.314	131.384	131.524	131.416	131.349	131.489	131.314	131.383	131.420	131.524	131.453	131.446	131.454	131.419	131.349	131.371	131.454	131.515	131.448	131.546	131.454	131.349	131.486	103.218	103.173	103.185	103.096	103.185	103.192	103.197	103.152	103.218	103.199	103.178	103.166	103.133	103.210	103.240	103.244	103.179	103.190	103.209	103.215	103.079	103.186	103.219	103.196	103.171	103.173	103.174	103.067	103.159	103.186	103.226	103.227	2016_7_19_17_04_22
FLQS30YUGRWV____	-30.534	-30.475	-30.476	-30.275	-30.502	-30.471	-30.542	-30.440	-30.576	-30.509	-30.474	-30.474	-30.370	-30.539	-30.646	-30.614	-30.472	-30.508	-30.609	-30.580	-30.253	-30.511	-30.582	-30.507	-30.425	-30.475	-30.495	-30.221	-30.497	-30.506	-30.578	-30.613	131.368	131.582	131.441	131.392	131.412	131.374	131.616	131.650	131.407	131.443	131.514	131.653	131.545	131.476	131.615	131.440	131.513	131.547	131.650	131.580	131.576	131.581	131.546	131.478	131.497	131.583	131.671	131.577	131.672	131.580	131.476	131.613	103.219	103.175	103.188	103.110	103.202	103.193	103.199	103.153	103.233	103.202	103.181	103.167	103.135	103.211	103.242	103.245	103.180	103.191	103.223	103.218	103.083	103.189	103.222	103.198	103.162	103.174	103.174	103.070	103.175	103.187	103.227	103.228	2016_7_19_17_04_22
FLQS30X6GRWY____	-30.649	-30.587	-30.586	-30.355	-30.588	-30.588	-30.654	-30.558	-30.659	-30.622	-30.584	-30.585	-30.448	-30.654	-30.762	-30.726	-30.582	-30.618	-30.691	-30.694	-30.332	-30.620	-30.694	-30.619	-30.538	-30.583	-30.609	-30.305	-30.572	-30.622	-30.691	-30.727	131.311	131.529	131.388	131.366	131.386	131.318	131.564	131.596	131.353	131.389	131.461	131.598	131.491	131.423	131.563	131.386	131.458	131.492	131.596	131.529	131.549	131.529	131.494	131.425	131.471	131.529	131.622	131.549	131.654	131.526	131.422	131.563	103.123	103.076	103.090	102.996	103.091	103.097	103.101	103.058	103.123	103.105	103.082	103.069	103.023	103.114	103.145	103.148	103.081	103.093	103.113	103.121	102.969	103.090	103.124	103.100	103.062	103.075	103.077	102.958	103.058	103.091	103.130	103.131	2016_7_19_17_04_22
