SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS3115GRWV____	-23.626	-23.513	-23.559	-23.586	-23.694	-23.659	-23.624	-23.586	-23.623	-23.587	-23.591	-23.626	-23.552	-23.584	-23.518	-23.518	-23.553	-23.587	-23.551	-23.554	-23.626	-23.589	-23.626	-23.588	-23.524	-23.591	-23.622	-23.588	-23.520	-23.520	-23.519	-23.584	-138.451	-138.546	-138.594	-138.452	-138.636	-138.591	-138.559	-138.556	-138.567	-138.531	-138.490	-138.456	-138.535	-138.531	-138.489	-138.489	-138.453	-138.488	-138.499	-138.453	-138.456	-138.417	-138.456	-138.384	-138.420	-138.456	-138.498	-138.382	-138.453	-138.489	-138.418	-138.498	259.962	260.014	259.999	259.978	259.948	259.959	259.971	259.986	259.971	259.983	259.979	259.963	259.998	259.985	260.008	260.008	259.992	259.980	259.996	259.992	259.963	259.975	259.963	259.973	260.001	259.977	259.967	259.973	260.005	260.008	260.003	259.983	2016_7_19_16_58_06
FLQS310RGRWV____	-23.316	-23.213	-23.249	-23.281	-23.386	-23.349	-23.286	-23.251	-23.315	-23.250	-23.283	-23.319	-23.216	-23.214	-23.245	-23.245	-23.222	-23.280	-23.214	-23.246	-23.319	-23.250	-23.319	-23.253	-23.246	-23.284	-23.250	-23.283	-23.181	-23.181	-23.210	-23.214	-138.449	-138.541	-138.589	-138.448	-138.628	-138.583	-138.551	-138.551	-138.561	-138.522	-138.486	-138.450	-138.528	-138.523	-138.486	-138.486	-138.449	-138.483	-138.492	-138.448	-138.450	-138.412	-138.450	-138.380	-138.415	-138.454	-138.491	-138.378	-138.447	-138.483	-138.413	-138.487	260.095	260.143	260.132	260.109	260.079	260.091	260.115	260.129	260.103	260.127	260.111	260.094	260.141	260.141	260.127	260.127	260.133	260.112	260.139	260.123	260.094	260.120	260.094	260.116	260.121	260.109	260.125	260.104	260.149	260.152	260.136	260.139	2016_7_19_16_58_07
FLQS3106GRWV____	-23.347	-23.224	-23.295	-23.308	-23.408	-23.374	-23.338	-23.302	-23.304	-23.304	-23.307	-23.342	-23.268	-23.268	-23.271	-23.271	-23.267	-23.304	-23.269	-23.271	-23.342	-23.307	-23.342	-23.303	-23.268	-23.308	-23.305	-23.303	-23.237	-23.236	-23.236	-23.268	-138.334	-138.463	-138.511	-138.333	-138.550	-138.508	-138.474	-138.468	-138.479	-138.445	-138.404	-138.369	-138.446	-138.444	-138.402	-138.402	-138.373	-138.400	-138.379	-138.369	-138.369	-138.333	-138.369	-138.303	-138.338	-138.346	-138.412	-138.303	-138.370	-138.404	-138.334	-138.408	260.075	260.133	260.108	260.091	260.065	260.076	260.088	260.102	260.102	260.100	260.096	260.079	260.115	260.114	260.110	260.110	260.110	260.097	260.110	260.108	260.079	260.091	260.079	260.091	260.107	260.092	260.097	260.091	260.122	260.125	260.120	260.112	2016_7_19_16_58_07
FLQS30ZQGRWV____	-23.179	-23.049	-23.120	-23.142	-23.220	-23.184	-23.147	-23.114	-23.180	-23.145	-23.149	-23.184	-23.081	-23.078	-23.080	-23.080	-23.108	-23.144	-23.110	-23.080	-23.184	-23.114	-23.184	-23.144	-23.086	-23.149	-23.116	-23.120	-23.076	-23.045	-23.043	-23.112	-138.506	-138.596	-138.609	-138.506	-138.693	-138.641	-138.608	-138.607	-138.624	-138.583	-138.544	-138.506	-138.589	-138.585	-138.539	-138.539	-138.505	-138.539	-138.558	-138.503	-138.506	-138.467	-138.506	-138.436	-138.471	-138.511	-138.553	-138.398	-138.505	-138.540	-138.469	-138.550	260.159	260.217	260.189	260.173	260.155	260.166	260.178	260.192	260.166	260.177	260.173	260.156	260.204	260.204	260.201	260.201	260.187	260.175	260.190	260.198	260.156	260.182	260.156	260.168	260.194	260.171	260.187	260.175	260.200	260.215	260.211	260.189	2016_7_19_16_58_07
FLQS30YUGRWV____	-23.483	-23.376	-23.416	-23.411	-23.550	-23.514	-23.477	-23.440	-23.480	-23.443	-23.414	-23.483	-23.406	-23.374	-23.377	-23.377	-23.410	-23.444	-23.406	-23.376	-23.483	-23.444	-23.483	-23.445	-23.384	-23.414	-23.446	-23.446	-23.375	-23.375	-23.374	-23.374	-138.376	-138.468	-138.519	-138.377	-138.561	-138.513	-138.480	-138.475	-138.489	-138.452	-138.412	-138.376	-138.453	-138.452	-138.410	-138.410	-138.376	-138.408	-138.417	-138.375	-138.376	-138.339	-138.376	-138.307	-138.343	-138.378	-138.420	-138.307	-138.375	-138.411	-138.340	-138.418	260.023	260.073	260.060	260.052	260.009	260.020	260.033	260.047	260.032	260.044	260.054	260.023	260.059	260.072	260.068	260.068	260.053	260.041	260.057	260.066	260.023	260.036	260.023	260.034	260.061	260.051	260.041	260.034	260.067	260.069	260.065	260.070	2016_7_19_16_58_07
FLQS30X6GRWY____	-23.414	-23.300	-23.344	-23.403	-23.475	-23.439	-23.403	-23.366	-23.404	-23.369	-23.375	-23.410	-23.333	-23.334	-23.334	-23.334	-23.336	-23.369	-23.299	-23.335	-23.410	-23.370	-23.410	-23.372	-23.336	-23.375	-23.374	-23.373	-23.269	-23.269	-23.299	-23.335	-138.520	-138.613	-138.662	-138.520	-138.701	-138.656	-138.622	-138.620	-138.632	-138.592	-138.556	-138.520	-138.595	-138.593	-138.553	-138.553	-138.520	-138.553	-138.560	-138.520	-138.520	-138.482	-138.520	-138.451	-138.486	-138.524	-138.563	-138.450	-138.518	-138.554	-138.483	-138.558	260.057	260.109	260.094	260.061	260.044	260.056	260.068	260.083	260.068	260.080	260.075	260.058	260.094	260.094	260.091	260.091	260.088	260.077	260.105	260.088	260.058	260.072	260.058	260.069	260.086	260.073	260.076	260.068	260.115	260.117	260.100	260.091	2016_7_19_16_58_07
FLQS30X6GRWV____	-23.278	-23.171	-23.236	-23.238	-23.351	-23.315	-23.278	-23.243	-23.279	-23.244	-23.247	-23.313	-23.209	-23.209	-23.211	-23.211	-23.234	-23.272	-23.209	-23.211	-23.313	-23.245	-23.313	-23.246	-23.211	-23.247	-23.245	-23.247	-23.176	-23.176	-23.174	-23.209	-138.436	-138.525	-138.575	-138.436	-138.618	-138.548	-138.536	-138.535	-138.549	-138.510	-138.471	-138.434	-138.515	-138.511	-138.468	-138.468	-138.435	-138.465	-138.480	-138.434	-138.434	-138.396	-138.434	-138.366	-138.402	-138.439	-138.480	-138.329	-138.432	-138.468	-138.398	-138.477	260.118	260.167	260.144	260.134	260.101	260.111	260.125	260.139	260.125	260.137	260.133	260.104	260.151	260.151	260.147	260.147	260.135	260.122	260.149	260.145	260.104	260.129	260.104	260.126	260.143	260.131	260.134	260.123	260.159	260.161	260.157	260.148	2016_7_19_16_58_07
FLQS30WFGRWV____	-23.524	-23.420	-23.456	-23.461	-23.599	-23.562	-23.526	-23.488	-23.528	-23.493	-23.463	-23.529	-23.457	-23.426	-23.425	-23.425	-23.455	-23.490	-23.458	-23.426	-23.529	-23.492	-23.529	-23.489	-23.428	-23.495	-23.494	-23.490	-23.422	-23.391	-23.421	-23.426	-138.443	-138.536	-138.583	-138.443	-138.633	-138.580	-138.548	-138.578	-138.567	-138.527	-138.486	-138.479	-138.534	-138.528	-138.481	-138.481	-138.443	-138.482	-138.499	-138.443	-138.479	-138.408	-138.479	-138.374	-138.410	-138.453	-138.497	-138.374	-138.444	-138.481	-138.409	-138.491	260.007	260.055	260.044	260.033	259.990	260.001	260.013	260.031	260.014	260.025	260.035	260.008	260.040	260.053	260.050	260.050	260.035	260.023	260.037	260.047	260.008	260.018	260.008	260.016	260.044	260.019	260.023	260.016	260.048	260.063	260.046	260.050	2016_7_19_16_58_07
FLQS30VBGRWV____	-23.324	-23.228	-23.259	-23.301	-23.407	-23.371	-23.335	-23.299	-23.336	-23.301	-23.304	-23.336	-23.265	-23.265	-23.265	-23.265	-23.269	-23.302	-23.266	-23.265	-23.336	-23.300	-23.336	-23.298	-23.266	-23.305	-23.301	-23.303	-23.231	-23.232	-23.230	-23.266	-138.423	-138.509	-138.563	-138.387	-138.575	-138.530	-138.498	-138.497	-138.507	-138.469	-138.431	-138.417	-138.473	-138.496	-138.429	-138.429	-138.389	-138.429	-138.438	-138.394	-138.417	-138.358	-138.417	-138.356	-138.355	-138.397	-138.437	-138.317	-138.394	-138.430	-138.360	-138.435	260.086	260.131	260.122	260.093	260.063	260.075	260.087	260.101	260.087	260.099	260.095	260.081	260.113	260.115	260.110	260.110	260.106	260.096	260.111	260.108	260.081	260.092	260.081	260.092	260.105	260.092	260.096	260.088	260.122	260.124	260.120	260.111	2016_7_19_16_58_08
FLQS30UFGRWV____	-23.472	-23.358	-23.405	-23.435	-23.542	-23.509	-23.474	-23.437	-23.473	-23.437	-23.440	-23.476	-23.400	-23.401	-23.403	-23.403	-23.400	-23.438	-23.401	-23.404	-23.476	-23.439	-23.476	-23.434	-23.398	-23.440	-23.437	-23.437	-23.370	-23.368	-23.370	-23.401	-138.382	-138.505	-138.524	-138.383	-138.563	-138.523	-138.489	-138.485	-138.493	-138.458	-138.419	-138.385	-138.459	-138.457	-138.418	-138.418	-138.385	-138.417	-138.424	-138.383	-138.385	-138.347	-138.385	-138.315	-138.350	-138.385	-138.426	-138.313	-138.384	-138.419	-138.348	-138.422	260.024	260.078	260.061	260.039	260.008	260.019	260.030	260.045	260.031	260.043	260.039	260.023	260.058	260.058	260.054	260.054	260.053	260.040	260.055	260.051	260.023	260.035	260.023	260.034	260.051	260.037	260.041	260.033	260.065	260.068	260.063	260.055	2016_7_19_16_58_08
FLQS30TYGRWV____	-23.332	-23.226	-23.266	-23.295	-23.401	-23.366	-23.329	-23.293	-23.330	-23.263	-23.300	-23.335	-23.259	-23.227	-23.261	-23.261	-23.260	-23.295	-23.259	-23.261	-23.335	-23.295	-23.335	-23.295	-23.261	-23.300	-23.299	-23.297	-23.197	-23.226	-23.224	-23.228	-138.443	-138.534	-138.583	-138.442	-138.621	-138.575	-138.542	-138.540	-138.552	-138.514	-138.476	-138.440	-138.518	-138.515	-138.477	-138.477	-138.443	-138.473	-138.482	-138.438	-138.440	-138.402	-138.440	-138.373	-138.408	-138.442	-138.484	-138.373	-138.439	-138.475	-138.405	-138.480	260.089	260.138	260.125	260.103	260.073	260.084	260.096	260.111	260.097	260.121	260.104	260.087	260.123	260.136	260.120	260.120	260.118	260.105	260.121	260.117	260.087	260.101	260.087	260.099	260.115	260.101	260.105	260.098	260.142	260.133	260.130	260.133	2016_7_19_16_58_08
FLQS30T7GRWV____	-23.433	-23.324	-23.395	-23.425	-23.533	-23.499	-23.464	-23.427	-23.465	-23.398	-23.431	-23.466	-23.392	-23.393	-23.365	-23.365	-23.392	-23.428	-23.394	-23.365	-23.466	-23.400	-23.466	-23.428	-23.366	-23.402	-23.430	-23.429	-23.361	-23.331	-23.361	-23.363	-138.378	-138.469	-138.517	-138.377	-138.555	-138.512	-138.478	-138.477	-138.486	-138.449	-138.409	-138.375	-138.451	-138.449	-138.408	-138.408	-138.377	-138.407	-138.416	-138.374	-138.375	-138.338	-138.375	-138.307	-138.343	-138.376	-138.419	-138.308	-138.374	-138.410	-138.339	-138.415	260.039	260.089	260.064	260.043	260.011	260.022	260.034	260.049	260.034	260.058	260.042	260.026	260.061	260.060	260.069	260.069	260.056	260.043	260.058	260.066	260.026	260.050	260.026	260.036	260.064	260.052	260.043	260.036	260.068	260.083	260.066	260.070	2016_7_19_16_58_08
FLQS30S7GRWV____	-23.167	-23.036	-23.111	-23.144	-23.215	-23.206	-23.142	-23.107	-23.141	-23.138	-23.142	-23.177	-23.073	-23.072	-23.073	-23.073	-23.107	-23.137	-23.072	-23.071	-23.177	-23.107	-23.177	-23.111	-23.077	-23.110	-23.141	-23.145	-23.038	-23.039	-23.036	-23.073	-138.298	-138.384	-138.400	-138.261	-138.440	-138.426	-138.395	-138.372	-138.399	-138.360	-138.326	-138.290	-138.366	-138.362	-138.329	-138.329	-138.261	-138.322	-138.303	-138.289	-138.290	-138.234	-138.290	-138.230	-138.264	-138.296	-138.302	-138.190	-138.269	-138.327	-138.256	-138.300	260.153	260.212	260.183	260.160	260.144	260.146	260.170	260.182	260.170	260.169	260.165	260.149	260.196	260.196	260.193	260.193	260.175	260.167	260.192	260.191	260.149	260.173	260.149	260.171	260.187	260.176	260.164	260.155	260.203	260.207	260.203	260.191	2016_7_19_16_58_08
FLQS30RRGRWV____	-23.401	-23.286	-23.331	-23.361	-23.463	-23.429	-23.393	-23.328	-23.393	-23.358	-23.362	-23.397	-23.294	-23.292	-23.323	-23.323	-23.324	-23.359	-23.293	-23.324	-23.397	-23.360	-23.397	-23.332	-23.321	-23.362	-23.361	-23.361	-23.260	-23.261	-23.260	-23.324	-138.318	-138.438	-138.458	-138.318	-138.496	-138.454	-138.421	-138.421	-138.428	-138.390	-138.355	-138.322	-138.391	-138.420	-138.353	-138.353	-138.318	-138.353	-138.356	-138.317	-138.322	-138.281	-138.322	-138.249	-138.284	-138.321	-138.359	-138.248	-138.318	-138.353	-138.284	-138.353	260.048	260.103	260.086	260.064	260.035	260.046	260.058	260.085	260.059	260.070	260.066	260.050	260.096	260.099	260.082	260.082	260.079	260.067	260.094	260.079	260.050	260.062	260.050	260.071	260.078	260.064	260.067	260.060	260.105	260.107	260.103	260.082	2016_7_19_16_58_08
FLQS30R2GRWV____	-23.691	-23.580	-23.623	-23.681	-23.760	-23.724	-23.688	-23.652	-23.689	-23.654	-23.730	-23.691	-23.619	-23.695	-23.619	-23.619	-23.618	-23.654	-23.618	-23.586	-23.691	-23.654	-23.691	-23.652	-23.591	-23.730	-23.655	-23.653	-23.553	-23.585	-23.584	-23.584	-138.374	-138.467	-138.516	-138.373	-138.562	-138.510	-138.479	-138.478	-138.494	-138.454	-138.425	-138.378	-138.460	-138.460	-138.411	-138.411	-138.374	-138.411	-138.425	-138.374	-138.378	-138.339	-138.378	-138.305	-138.341	-138.390	-138.423	-138.305	-138.375	-138.411	-138.341	-138.419	259.926	259.978	259.963	259.931	259.911	259.922	259.935	259.949	259.936	259.947	259.914	259.927	259.961	259.931	259.958	259.958	259.956	259.944	259.959	259.969	259.927	259.939	259.927	259.938	259.964	259.912	259.944	259.937	259.982	259.972	259.967	259.973	2016_7_19_16_58_08
FLQS30QXGRWV____	-23.151	-23.037	-23.098	-23.108	-23.216	-23.209	-23.146	-23.108	-23.144	-23.109	-23.113	-23.177	-23.103	-23.074	-23.075	-23.075	-23.102	-23.138	-23.104	-23.106	-23.177	-23.110	-23.177	-23.139	-23.103	-23.114	-23.110	-23.141	-23.041	-23.041	-23.040	-23.073	-138.316	-138.436	-138.489	-138.315	-138.504	-138.456	-138.423	-138.424	-138.465	-138.398	-138.358	-138.347	-138.405	-138.426	-138.356	-138.356	-138.315	-138.356	-138.369	-138.322	-138.347	-138.283	-138.347	-138.245	-138.281	-138.324	-138.367	-138.245	-138.320	-138.356	-138.285	-138.364	260.161	260.215	260.194	260.178	260.148	260.147	260.170	260.185	260.174	260.183	260.179	260.153	260.186	260.200	260.194	260.194	260.181	260.169	260.183	260.180	260.153	260.175	260.153	260.161	260.178	260.177	260.181	260.160	260.205	260.208	260.204	260.196	2016_7_19_16_58_09
FLQS30QPGRWV____	-23.550	-23.437	-23.482	-23.512	-23.618	-23.582	-23.546	-23.510	-23.578	-23.511	-23.520	-23.555	-23.476	-23.476	-23.474	-23.474	-23.478	-23.510	-23.477	-23.476	-23.555	-23.511	-23.555	-23.508	-23.474	-23.520	-23.512	-23.514	-23.411	-23.442	-23.439	-23.477	-138.386	-138.508	-138.529	-138.386	-138.577	-138.531	-138.498	-138.498	-138.538	-138.497	-138.495	-138.460	-138.502	-138.474	-138.454	-138.454	-138.388	-138.454	-138.441	-138.395	-138.460	-138.359	-138.460	-138.356	-138.389	-138.460	-138.440	-138.316	-138.395	-138.431	-138.386	-138.438	259.997	260.051	260.034	260.012	259.983	259.994	260.006	260.021	259.996	260.020	260.017	260.000	260.035	260.033	260.032	260.032	260.026	260.018	260.030	260.027	260.000	260.011	260.000	260.012	260.028	260.014	260.016	260.007	260.053	260.044	260.042	260.030	2016_7_19_16_58_09
FLQS30QMGRWV____	-23.268	-23.171	-23.228	-23.264	-23.347	-23.312	-23.273	-23.238	-23.306	-23.240	-23.241	-23.276	-23.205	-23.205	-23.205	-23.205	-23.210	-23.241	-23.206	-23.204	-23.276	-23.239	-23.276	-23.241	-23.207	-23.241	-23.240	-23.239	-23.170	-23.171	-23.168	-23.205	-138.435	-138.523	-138.573	-138.434	-138.618	-138.549	-138.537	-138.534	-138.548	-138.512	-138.471	-138.434	-138.515	-138.512	-138.467	-138.467	-138.434	-138.467	-138.454	-138.431	-138.434	-138.396	-138.434	-138.367	-138.401	-138.435	-138.454	-138.365	-138.431	-138.468	-138.396	-138.477	260.118	260.163	260.144	260.120	260.098	260.108	260.123	260.137	260.110	260.134	260.131	260.115	260.149	260.149	260.145	260.145	260.141	260.131	260.144	260.143	260.115	260.127	260.115	260.124	260.140	260.129	260.130	260.125	260.157	260.159	260.156	260.146	2016_7_19_16_58_09
FLQS30Q9GRWY____	-23.261	-23.155	-23.194	-23.225	-23.333	-23.295	-23.259	-23.224	-23.261	-23.226	-23.228	-23.263	-23.189	-23.190	-23.188	-23.188	-23.191	-23.191	-23.155	-23.157	-23.263	-23.192	-23.263	-23.197	-23.190	-23.228	-23.228	-23.227	-23.157	-23.155	-23.155	-23.190	-138.380	-138.473	-138.522	-138.380	-138.565	-138.518	-138.486	-138.484	-138.496	-138.459	-138.420	-138.385	-138.463	-138.459	-138.417	-138.417	-138.380	-138.418	-138.427	-138.382	-138.385	-138.345	-138.385	-138.312	-138.347	-138.386	-138.427	-138.311	-138.382	-138.417	-138.347	-138.424	260.121	260.170	260.158	260.135	260.105	260.117	260.129	260.143	260.129	260.141	260.137	260.121	260.156	260.155	260.153	260.153	260.149	260.152	260.167	260.163	260.121	260.146	260.121	260.142	260.147	260.135	260.138	260.130	260.163	260.166	260.161	260.152	2016_7_19_16_58_09
FLQS30Q9GRWV____	-23.140	-23.026	-23.071	-23.104	-23.207	-23.203	-23.140	-23.103	-23.137	-23.101	-23.104	-23.138	-23.066	-23.066	-23.068	-23.068	-23.068	-23.103	-23.067	-23.068	-23.138	-23.104	-23.138	-23.101	-23.064	-23.105	-23.102	-23.103	-23.035	-23.033	-23.035	-23.066	-138.258	-138.350	-138.398	-138.258	-138.437	-138.425	-138.369	-138.367	-138.366	-138.331	-138.300	-138.288	-138.334	-138.332	-138.300	-138.300	-138.258	-138.299	-138.298	-138.266	-138.288	-138.230	-138.288	-138.189	-138.224	-138.266	-138.299	-138.187	-138.265	-138.301	-138.230	-138.296	260.161	260.214	260.199	260.176	260.147	260.147	260.169	260.184	260.170	260.182	260.179	260.164	260.196	260.196	260.193	260.193	260.191	260.179	260.194	260.191	260.164	260.174	260.164	260.173	260.190	260.176	260.180	260.172	260.205	260.208	260.202	260.194	2016_7_19_16_58_09
FLQS30Q3GRWV____	-23.261	-23.144	-23.192	-23.223	-23.328	-23.297	-23.261	-23.224	-23.259	-23.223	-23.227	-23.262	-23.187	-23.189	-23.190	-23.190	-23.186	-23.225	-23.188	-23.192	-23.262	-23.226	-23.262	-23.223	-23.187	-23.226	-23.225	-23.224	-23.157	-23.156	-23.156	-23.187	-138.311	-138.434	-138.453	-138.312	-138.490	-138.450	-138.418	-138.414	-138.421	-138.386	-138.348	-138.313	-138.388	-138.385	-138.346	-138.346	-138.313	-138.345	-138.352	-138.312	-138.313	-138.276	-138.313	-138.243	-138.279	-138.313	-138.354	-138.242	-138.313	-138.348	-138.278	-138.351	260.108	260.164	260.146	260.124	260.093	260.103	260.116	260.130	260.116	260.128	260.125	260.108	260.143	260.142	260.139	260.139	260.139	260.125	260.141	260.136	260.108	260.120	260.108	260.119	260.136	260.122	260.126	260.118	260.150	260.153	260.148	260.141	2016_7_19_16_58_09
FLQS30Q2GRWV____	-23.420	-23.309	-23.359	-23.383	-23.491	-23.456	-23.420	-23.410	-23.451	-23.383	-23.416	-23.420	-23.347	-23.348	-23.348	-23.348	-23.349	-23.412	-23.349	-23.379	-23.420	-23.415	-23.420	-23.382	-23.348	-23.385	-23.384	-23.418	-23.346	-23.314	-23.313	-23.349	-138.251	-138.373	-138.464	-138.251	-138.443	-138.396	-138.363	-138.384	-138.400	-138.363	-138.320	-138.284	-138.369	-138.364	-138.318	-138.318	-138.252	-138.316	-138.304	-138.281	-138.284	-138.245	-138.284	-138.220	-138.218	-138.286	-138.303	-138.180	-138.282	-138.319	-138.249	-138.300	260.036	260.089	260.075	260.051	260.020	260.031	260.044	260.049	260.034	260.058	260.042	260.038	260.073	260.073	260.070	260.070	260.065	260.043	260.068	260.054	260.038	260.038	260.038	260.049	260.062	260.052	260.054	260.032	260.068	260.083	260.079	260.068	2016_7_19_16_58_09
FLQS30PHGRWY____	-23.199	-23.092	-23.129	-23.162	-23.267	-23.231	-23.197	-23.161	-23.197	-23.162	-23.166	-23.200	-23.127	-23.125	-23.128	-23.128	-23.130	-23.163	-23.128	-23.129	-23.200	-23.164	-23.200	-23.165	-23.129	-23.165	-23.163	-23.164	-23.062	-23.094	-23.093	-23.126	-138.380	-138.472	-138.521	-138.380	-138.558	-138.516	-138.482	-138.479	-138.488	-138.450	-138.415	-138.380	-138.450	-138.450	-138.412	-138.412	-138.381	-138.412	-138.415	-138.377	-138.380	-138.341	-138.380	-138.311	-138.346	-138.382	-138.419	-138.311	-138.378	-138.413	-138.342	-138.414	260.146	260.195	260.184	260.161	260.131	260.142	260.154	260.168	260.154	260.166	260.162	260.146	260.180	260.180	260.177	260.177	260.174	260.163	260.177	260.174	260.146	260.158	260.146	260.155	260.172	260.160	260.163	260.156	260.201	260.191	260.186	260.178	2016_7_19_16_58_10
FLQS30NWGRWV____	-23.205	-23.095	-23.140	-23.167	-23.272	-23.239	-23.201	-23.165	-23.201	-23.165	-23.171	-23.204	-23.130	-23.130	-23.130	-23.130	-23.132	-23.165	-23.130	-23.130	-23.204	-23.132	-23.204	-23.165	-23.130	-23.170	-23.167	-23.169	-23.097	-23.096	-23.095	-23.129	-138.254	-138.346	-138.395	-138.253	-138.430	-138.398	-138.363	-138.358	-138.360	-138.323	-138.294	-138.260	-138.322	-138.322	-138.292	-138.292	-138.253	-138.292	-138.287	-138.258	-138.260	-138.221	-138.260	-138.184	-138.219	-138.259	-138.291	-138.183	-138.260	-138.294	-138.223	-138.286	260.135	260.186	260.171	260.150	260.120	260.131	260.144	260.158	260.144	260.156	260.152	260.136	260.170	260.170	260.168	260.168	260.164	260.154	260.168	260.166	260.136	260.162	260.136	260.146	260.163	260.150	260.153	260.145	260.179	260.182	260.177	260.168	2016_7_19_16_58_10
FLQS30MRGRWY____	-23.501	-23.386	-23.453	-23.460	-23.566	-23.530	-23.493	-23.457	-23.526	-23.458	-23.496	-23.496	-23.422	-23.456	-23.423	-23.423	-23.425	-23.458	-23.422	-23.424	-23.496	-23.458	-23.496	-23.459	-23.423	-23.496	-23.495	-23.461	-23.421	-23.388	-23.387	-23.422	-138.324	-138.445	-138.499	-138.324	-138.507	-138.467	-138.433	-138.433	-138.467	-138.430	-138.368	-138.356	-138.433	-138.429	-138.366	-138.366	-138.323	-138.366	-138.399	-138.330	-138.356	-138.293	-138.356	-138.292	-138.290	-138.335	-138.370	-138.253	-138.329	-138.390	-138.320	-138.397	260.004	260.058	260.035	260.020	259.990	260.002	260.014	260.029	260.004	260.029	260.009	260.008	260.043	260.029	260.038	260.038	260.035	260.024	260.041	260.035	260.008	260.019	260.008	260.019	260.033	260.007	260.010	260.015	260.037	260.054	260.050	260.041	2016_7_19_16_58_10
FLQS30MKGRWV____	-23.452	-23.309	-23.385	-23.383	-23.522	-23.457	-23.422	-23.387	-23.421	-23.385	-23.421	-23.457	-23.383	-23.350	-23.353	-23.353	-23.382	-23.417	-23.386	-23.385	-23.457	-23.420	-23.457	-23.389	-23.352	-23.421	-23.387	-23.417	-23.319	-23.318	-23.351	-23.352	-138.447	-138.539	-138.587	-138.447	-138.618	-138.562	-138.547	-138.545	-138.552	-138.514	-138.480	-138.444	-138.520	-138.514	-138.478	-138.478	-138.448	-138.477	-138.485	-138.441	-138.444	-138.406	-138.444	-138.377	-138.413	-138.445	-138.483	-138.378	-138.442	-138.478	-138.409	-138.480	260.040	260.104	260.077	260.068	260.024	260.046	260.059	260.074	260.060	260.072	260.055	260.039	260.073	260.086	260.083	260.083	260.069	260.057	260.070	260.067	260.039	260.051	260.039	260.061	260.078	260.053	260.069	260.050	260.094	260.097	260.079	260.083	2016_7_19_16_58_10
FLQS30MJGRWV____	-23.329	-23.221	-23.260	-23.292	-23.401	-23.365	-23.328	-23.291	-23.330	-23.296	-23.298	-23.366	-23.259	-23.261	-23.259	-23.259	-23.232	-23.293	-23.260	-23.228	-23.366	-23.295	-23.366	-23.267	-23.258	-23.298	-23.298	-23.295	-23.226	-23.225	-23.193	-23.261	-138.444	-138.536	-138.585	-138.445	-138.622	-138.559	-138.545	-138.543	-138.554	-138.516	-138.479	-138.442	-138.521	-138.516	-138.479	-138.479	-138.445	-138.475	-138.485	-138.440	-138.442	-138.405	-138.442	-138.376	-138.411	-138.445	-138.486	-138.376	-138.441	-138.476	-138.407	-138.482	260.094	260.144	260.131	260.109	260.077	260.087	260.101	260.116	260.101	260.112	260.109	260.079	260.127	260.126	260.124	260.124	260.133	260.111	260.124	260.135	260.079	260.105	260.079	260.114	260.120	260.107	260.109	260.103	260.135	260.138	260.146	260.124	2016_7_19_16_58_10
