SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30TYGRWV____	-64.232	-64.197	-64.121	-64.164	-64.123	-64.122	-64.085	-64.160	-64.122	-64.160	-64.123	-64.120	-64.161	-64.120	-64.119	-64.120	-64.120	-64.086	-64.119	-64.124	-64.120	-64.083	-64.119	-64.162	-64.121	-64.121	-64.124	-64.121	-64.123	-64.124	-64.125	-64.086	-94.295	-94.292	-94.261	-94.331	-94.300	-94.295	-94.302	-94.288	-94.295	-94.288	-94.300	-94.295	-94.256	-94.290	-94.328	-94.290	-94.295	-94.334	-94.328	-94.299	-94.290	-94.330	-94.328	-94.297	-94.261	-94.261	-94.299	-94.261	-94.300	-94.299	-94.331	-94.334	236.071	236.085	236.108	236.110	236.118	236.117	236.134	236.099	236.117	236.099	236.118	236.118	236.089	236.116	236.128	236.116	236.118	236.143	236.128	236.117	236.116	236.143	236.128	236.101	236.108	236.108	236.117	236.108	236.118	236.117	236.126	236.143	2016_7_19_17_00_04
FLQS30T7GRWV____	-64.451	-64.416	-64.303	-64.377	-64.307	-64.343	-64.265	-64.377	-64.343	-64.377	-64.307	-64.342	-64.377	-64.302	-64.340	-64.302	-64.342	-64.267	-64.340	-64.342	-64.302	-64.267	-64.340	-64.376	-64.303	-64.303	-64.342	-64.303	-64.307	-64.342	-64.342	-64.267	-94.339	-94.336	-94.303	-94.375	-94.306	-94.340	-94.276	-94.336	-94.340	-94.336	-94.306	-94.340	-94.304	-94.337	-94.343	-94.337	-94.340	-94.340	-94.343	-94.340	-94.337	-94.375	-94.343	-94.339	-94.303	-94.303	-94.340	-94.303	-94.306	-94.340	-94.376	-94.340	236.005	236.019	236.057	236.046	236.056	236.051	236.065	236.035	236.051	236.035	236.056	236.051	236.026	236.066	236.052	236.066	236.051	236.082	236.052	236.051	236.066	236.092	236.052	236.036	236.057	236.057	236.051	236.057	236.056	236.051	236.061	236.082	2016_7_19_17_00_04
FLQS30S7GRWV____	-64.223	-64.152	-64.077	-64.154	-64.116	-64.117	-64.079	-64.116	-64.117	-64.116	-64.116	-64.077	-64.115	-64.076	-64.114	-64.076	-64.077	-64.078	-64.114	-64.117	-64.076	-64.078	-64.114	-64.151	-64.077	-64.077	-64.117	-64.077	-64.116	-64.117	-64.118	-64.078	-94.403	-94.400	-94.368	-94.438	-94.367	-94.401	-94.371	-94.396	-94.401	-94.396	-94.367	-94.402	-94.363	-94.399	-94.436	-94.399	-94.402	-94.401	-94.436	-94.403	-94.399	-94.436	-94.436	-94.403	-94.368	-94.368	-94.403	-94.368	-94.367	-94.403	-94.439	-94.401	236.007	236.035	236.057	236.045	236.041	236.050	236.057	236.049	236.050	236.049	236.041	236.067	236.040	236.066	236.061	236.066	236.067	236.066	236.061	236.051	236.066	236.076	236.061	236.036	236.057	236.057	236.051	236.057	236.041	236.051	236.061	236.066	2016_7_19_17_00_04
FLQS30RRGRWV____	-64.223	-64.191	-64.115	-64.155	-64.122	-64.120	-64.082	-64.156	-64.120	-64.156	-64.122	-64.116	-64.156	-64.115	-64.116	-64.115	-64.116	-64.080	-64.116	-64.119	-64.115	-64.080	-64.116	-64.155	-64.115	-64.115	-64.119	-64.115	-64.122	-64.119	-64.120	-64.080	-94.351	-94.347	-94.318	-94.388	-94.281	-94.350	-94.285	-94.347	-94.350	-94.347	-94.281	-94.353	-94.315	-94.349	-94.389	-94.349	-94.353	-94.315	-94.389	-94.354	-94.349	-94.390	-94.389	-94.354	-94.318	-94.318	-94.354	-94.318	-94.281	-94.354	-94.386	-94.315	236.090	236.102	236.126	236.128	236.112	236.132	236.130	236.117	236.132	236.117	236.112	236.135	236.108	236.134	236.145	236.134	236.135	236.139	236.145	236.134	236.134	236.160	236.145	236.119	236.126	236.126	236.134	236.126	236.112	236.134	236.143	236.139	2016_7_19_17_00_05
FLQS30R2GRWV____	-64.652	-64.660	-64.581	-64.622	-64.546	-64.548	-64.510	-64.582	-64.548	-64.582	-64.546	-64.543	-64.622	-64.544	-64.543	-64.544	-64.543	-64.509	-64.543	-64.548	-64.544	-64.508	-64.543	-64.583	-64.581	-64.581	-64.548	-64.581	-64.546	-64.548	-64.548	-64.509	-94.018	-94.020	-93.991	-94.056	-93.988	-94.023	-93.992	-94.019	-94.023	-94.019	-93.988	-94.024	-93.987	-94.017	-94.057	-94.017	-94.024	-94.023	-94.057	-94.024	-94.017	-94.057	-94.057	-94.019	-93.991	-93.991	-94.024	-93.991	-93.988	-94.024	-94.056	-94.023	235.260	235.258	235.282	235.284	235.296	235.305	235.312	235.290	235.305	235.290	235.296	235.307	235.264	235.305	235.317	235.305	235.307	235.321	235.317	235.305	235.305	235.332	235.317	235.289	235.282	235.282	235.305	235.282	235.296	235.305	235.314	235.321	2016_7_19_17_00_05
FLQS30QXGRWV____	-64.010	-63.979	-63.904	-63.943	-63.908	-63.909	-63.872	-63.943	-63.909	-63.943	-63.908	-63.905	-63.943	-63.905	-63.904	-63.905	-63.905	-63.872	-63.904	-63.909	-63.905	-63.870	-63.904	-63.943	-63.904	-63.904	-63.909	-63.904	-63.908	-63.909	-63.909	-63.872	-94.416	-94.385	-94.386	-94.457	-94.352	-94.419	-94.352	-94.383	-94.419	-94.383	-94.352	-94.386	-94.381	-94.381	-94.420	-94.381	-94.386	-94.386	-94.420	-94.388	-94.381	-94.452	-94.420	-94.386	-94.386	-94.386	-94.388	-94.386	-94.352	-94.388	-94.455	-94.386	235.583	235.587	235.618	235.622	235.607	235.625	235.622	235.601	235.625	235.601	235.607	235.618	235.601	235.617	235.628	235.617	235.618	235.632	235.628	235.617	235.617	235.651	235.628	235.602	235.618	235.618	235.617	235.618	235.607	235.617	235.636	235.632	2016_7_19_17_00_05
FLQS30QPGRWV____	-64.380	-64.347	-64.271	-64.312	-64.276	-64.278	-64.237	-64.311	-64.278	-64.311	-64.276	-64.271	-64.311	-64.272	-64.269	-64.272	-64.271	-64.236	-64.269	-64.277	-64.272	-64.237	-64.269	-64.312	-64.271	-64.271	-64.277	-64.271	-64.276	-64.277	-64.279	-64.236	-94.214	-94.213	-94.183	-94.253	-94.183	-94.214	-94.187	-94.214	-94.214	-94.214	-94.183	-94.220	-94.181	-94.218	-94.255	-94.218	-94.220	-94.221	-94.255	-94.218	-94.218	-94.256	-94.255	-94.218	-94.183	-94.183	-94.218	-94.183	-94.183	-94.218	-94.250	-94.221	235.502	235.515	235.538	235.541	235.536	235.544	235.553	235.530	235.544	235.530	235.536	235.549	235.521	235.548	235.559	235.548	235.549	235.564	235.559	235.545	235.548	235.573	235.559	235.531	235.538	235.538	235.545	235.538	235.536	235.545	235.554	235.564	2016_7_19_17_00_05
FLQS30QMGRWV____	-64.169	-64.175	-64.101	-64.141	-64.104	-64.104	-64.030	-64.140	-64.104	-64.140	-64.104	-64.103	-64.142	-64.102	-64.102	-64.102	-64.103	-64.106	-64.102	-64.105	-64.102	-64.029	-64.102	-64.141	-64.101	-64.101	-64.105	-64.101	-64.104	-64.105	-64.106	-64.106	-94.222	-94.260	-94.192	-94.264	-94.194	-94.227	-94.161	-94.224	-94.227	-94.224	-94.194	-94.192	-94.194	-94.225	-94.261	-94.225	-94.192	-94.234	-94.261	-94.231	-94.225	-94.264	-94.261	-94.231	-94.192	-94.192	-94.231	-94.192	-94.194	-94.231	-94.264	-94.234	235.609	235.618	235.629	235.633	235.628	235.638	235.650	235.622	235.638	235.622	235.628	235.628	235.613	235.638	235.648	235.638	235.628	235.639	235.648	235.639	235.638	235.680	235.648	235.624	235.629	235.629	235.639	235.629	235.628	235.639	235.647	235.639	2016_7_19_17_00_05
FLQS30Q9GRWY____	-64.235	-64.204	-64.122	-64.163	-64.128	-64.127	-64.088	-64.165	-64.127	-64.165	-64.128	-64.122	-64.165	-64.122	-64.124	-64.122	-64.122	-64.088	-64.124	-64.126	-64.122	-64.089	-64.124	-64.165	-64.122	-64.122	-64.126	-64.122	-64.128	-64.126	-64.128	-64.088	-94.355	-94.354	-94.316	-94.388	-94.319	-94.352	-94.325	-94.350	-94.352	-94.350	-94.319	-94.353	-94.351	-94.354	-94.392	-94.354	-94.353	-94.357	-94.392	-94.354	-94.354	-94.392	-94.392	-94.354	-94.316	-94.316	-94.354	-94.316	-94.319	-94.354	-94.389	-94.357	236.011	236.024	236.047	236.050	236.045	236.055	236.064	236.039	236.055	236.039	236.045	236.057	236.039	236.058	236.068	236.058	236.057	236.073	236.068	236.056	236.058	236.082	236.068	236.040	236.047	236.047	236.056	236.047	236.045	236.056	236.065	236.073	2016_7_19_17_00_05
FLQS30Q9GRWV____	-64.011	-63.941	-63.870	-63.944	-63.909	-63.909	-63.872	-63.941	-63.909	-63.941	-63.909	-63.902	-63.941	-63.871	-63.902	-63.871	-63.902	-63.871	-63.902	-63.909	-63.871	-63.867	-63.902	-63.944	-63.870	-63.870	-63.909	-63.870	-63.909	-63.909	-63.908	-63.871	-94.405	-94.360	-94.288	-94.398	-94.329	-94.321	-94.290	-94.405	-94.321	-94.405	-94.329	-94.407	-94.374	-94.357	-94.399	-94.357	-94.407	-94.321	-94.399	-94.365	-94.357	-94.397	-94.399	-94.368	-94.288	-94.288	-94.365	-94.288	-94.329	-94.365	-94.401	-94.321	235.610	235.627	235.636	235.636	235.631	235.629	235.636	235.639	235.629	235.639	235.631	235.656	235.631	235.655	235.654	235.655	235.656	235.645	235.654	235.642	235.655	235.668	235.654	235.628	235.636	235.636	235.642	235.636	235.631	235.642	235.652	235.645	2016_7_19_17_00_05
FLQS30Q3GRWV____	-64.351	-64.278	-64.200	-64.279	-64.242	-64.205	-64.204	-64.242	-64.205	-64.242	-64.242	-64.201	-64.241	-64.200	-64.238	-64.200	-64.201	-64.166	-64.238	-64.242	-64.200	-64.166	-64.238	-64.278	-64.200	-64.200	-64.242	-64.200	-64.242	-64.242	-64.244	-64.166	-94.346	-94.343	-94.314	-94.383	-94.316	-94.377	-94.321	-94.343	-94.377	-94.343	-94.316	-94.350	-94.311	-94.345	-94.385	-94.345	-94.350	-94.348	-94.385	-94.352	-94.345	-94.381	-94.385	-94.349	-94.314	-94.314	-94.352	-94.314	-94.316	-94.352	-94.384	-94.348	235.914	235.943	235.968	235.954	235.950	235.983	235.967	235.958	235.983	235.958	235.950	235.977	235.949	235.976	235.972	235.976	235.977	235.991	235.972	235.961	235.976	236.001	235.972	235.945	235.968	235.968	235.961	235.968	235.950	235.961	235.969	235.991	2016_7_19_17_00_06
FLQS30Q2GRWV____	-64.086	-64.055	-63.979	-64.018	-63.981	-63.982	-63.944	-64.058	-63.982	-64.058	-63.981	-63.979	-64.016	-63.981	-64.017	-63.981	-63.979	-63.946	-64.017	-63.983	-63.981	-63.946	-64.017	-64.017	-63.979	-63.979	-63.983	-63.979	-63.981	-63.983	-63.984	-63.946	-94.345	-94.309	-94.313	-94.379	-94.277	-94.308	-94.279	-94.342	-94.308	-94.342	-94.277	-94.312	-94.308	-94.344	-94.381	-94.344	-94.312	-94.342	-94.381	-94.343	-94.344	-94.377	-94.381	-94.345	-94.313	-94.313	-94.343	-94.313	-94.277	-94.343	-94.378	-94.342	235.499	235.501	235.534	235.536	235.523	235.531	235.539	235.509	235.531	235.509	235.523	235.534	235.517	235.542	235.537	235.542	235.534	235.556	235.537	235.541	235.542	235.566	235.537	235.527	235.534	235.534	235.541	235.534	235.523	235.541	235.550	235.556	2016_7_19_17_00_06
FLQS30PHGRWY____	-64.202	-64.170	-64.096	-64.138	-64.097	-64.098	-64.063	-64.134	-64.098	-64.134	-64.097	-64.061	-64.133	-64.060	-64.059	-64.060	-64.061	-64.065	-64.059	-64.061	-64.060	-64.066	-64.059	-64.098	-64.096	-64.096	-64.061	-64.096	-64.097	-64.061	-64.104	-64.065	-94.216	-94.217	-94.184	-94.261	-94.187	-94.221	-94.189	-94.217	-94.221	-94.217	-94.187	-94.218	-94.184	-94.220	-94.219	-94.220	-94.218	-94.265	-94.219	-94.223	-94.220	-94.298	-94.219	-94.222	-94.184	-94.184	-94.223	-94.184	-94.187	-94.223	-94.299	-94.265	235.506	235.520	235.541	235.546	235.542	235.551	235.557	235.535	235.551	235.535	235.542	235.566	235.526	235.567	235.567	235.567	235.566	235.577	235.567	235.567	235.567	235.586	235.567	235.551	235.541	235.541	235.567	235.541	235.542	235.567	235.571	235.577	2016_7_19_17_00_06
FLQS30NWGRWV____	-64.138	-64.103	-63.989	-64.028	-64.031	-63.994	-63.956	-64.067	-63.994	-64.067	-64.031	-63.991	-64.029	-63.992	-64.029	-63.992	-63.991	-63.995	-64.029	-63.993	-63.992	-63.992	-64.029	-64.066	-63.989	-63.989	-63.993	-63.989	-64.031	-63.993	-64.032	-63.995	-94.289	-94.287	-94.252	-94.327	-94.258	-94.291	-94.223	-94.290	-94.291	-94.290	-94.258	-94.290	-94.253	-94.289	-94.328	-94.289	-94.290	-94.290	-94.328	-94.292	-94.289	-94.325	-94.328	-94.292	-94.252	-94.252	-94.292	-94.252	-94.258	-94.292	-94.329	-94.290	235.576	235.590	235.627	235.632	235.612	235.636	235.633	235.606	235.636	235.606	235.612	235.637	235.611	235.637	235.632	235.637	235.637	235.636	235.632	235.637	235.637	235.646	235.632	235.606	235.627	235.627	235.637	235.627	235.612	235.637	235.631	235.636	2016_7_19_17_00_06
FLQS30MRGRWY____	-64.074	-64.034	-63.959	-63.998	-63.961	-63.969	-63.926	-64.004	-63.969	-64.004	-63.961	-63.961	-63.998	-63.961	-63.960	-63.961	-63.961	-63.926	-63.960	-63.960	-63.961	-63.925	-63.960	-63.997	-63.959	-63.959	-63.960	-63.959	-63.961	-63.960	-63.962	-63.926	-94.305	-94.288	-94.258	-94.325	-94.254	-94.305	-94.259	-94.305	-94.305	-94.305	-94.254	-94.294	-94.254	-94.289	-94.326	-94.289	-94.294	-94.292	-94.326	-94.294	-94.289	-94.327	-94.326	-94.293	-94.258	-94.258	-94.294	-94.258	-94.254	-94.294	-94.325	-94.292	235.612	235.624	235.647	235.650	235.645	235.656	235.661	235.641	235.656	235.641	235.645	235.656	235.630	235.655	235.666	235.655	235.656	235.670	235.666	235.657	235.655	235.681	235.666	235.641	235.647	235.647	235.657	235.647	235.645	235.657	235.665	235.670	2016_7_19_17_00_06
FLQS30MKGRWV____	-64.067	-64.035	-63.957	-63.993	-63.959	-63.957	-63.924	-63.995	-63.957	-63.995	-63.959	-63.957	-63.995	-63.957	-63.956	-63.957	-63.957	-63.970	-63.956	-63.959	-63.957	-63.923	-63.956	-63.993	-63.957	-63.957	-63.959	-63.957	-63.959	-63.959	-63.959	-63.970	-94.306	-94.303	-94.269	-94.342	-94.272	-94.307	-94.276	-94.303	-94.307	-94.303	-94.272	-94.305	-94.270	-94.303	-94.338	-94.303	-94.305	-94.345	-94.338	-94.309	-94.303	-94.343	-94.338	-94.306	-94.269	-94.269	-94.309	-94.269	-94.272	-94.309	-94.346	-94.345	235.569	235.582	235.605	235.610	235.605	235.615	235.620	235.599	235.615	235.599	235.605	235.615	235.589	235.614	235.624	235.614	235.615	235.621	235.624	235.615	235.614	235.640	235.624	235.600	235.605	235.605	235.615	235.605	235.605	235.615	235.626	235.621	2016_7_19_17_00_06
FLQS30MJGRWV____	-64.090	-64.057	-63.981	-64.020	-63.982	-63.984	-63.945	-64.021	-63.984	-64.021	-63.982	-63.982	-64.019	-63.981	-63.980	-63.981	-63.982	-63.944	-63.980	-63.982	-63.981	-63.944	-63.980	-64.019	-63.981	-63.981	-63.982	-63.981	-63.982	-63.982	-63.983	-63.944	-94.357	-94.325	-94.327	-94.358	-94.320	-94.354	-94.293	-94.353	-94.354	-94.353	-94.320	-94.361	-94.321	-94.357	-94.358	-94.357	-94.361	-94.327	-94.358	-94.325	-94.357	-94.362	-94.358	-94.322	-94.327	-94.327	-94.325	-94.327	-94.320	-94.325	-94.392	-94.327	235.586	235.591	235.623	235.616	235.621	235.630	235.629	235.614	235.630	235.614	235.621	235.632	235.606	235.632	235.633	235.632	235.632	235.638	235.633	235.622	235.632	235.648	235.633	235.606	235.623	235.623	235.622	235.623	235.621	235.622	235.640	235.638	2016_7_19_17_00_07
FLQS30MEGRWV____	-64.637	-64.601	-64.525	-64.567	-64.530	-64.530	-64.491	-64.566	-64.530	-64.566	-64.530	-64.529	-64.565	-64.529	-64.527	-64.529	-64.529	-64.494	-64.527	-64.531	-64.529	-64.493	-64.527	-64.568	-64.525	-64.525	-64.531	-64.525	-64.530	-64.531	-64.531	-64.494	-94.164	-94.159	-94.127	-94.203	-94.133	-94.200	-94.133	-94.161	-94.200	-94.161	-94.133	-94.165	-94.125	-94.200	-94.205	-94.200	-94.165	-94.172	-94.205	-94.172	-94.200	-94.206	-94.205	-94.167	-94.127	-94.127	-94.172	-94.127	-94.133	-94.172	-94.204	-94.172	235.426	235.439	235.462	235.466	235.461	235.480	235.478	235.454	235.480	235.454	235.461	235.471	235.445	235.481	235.483	235.481	235.471	235.487	235.483	235.472	235.481	235.497	235.483	235.455	235.462	235.462	235.472	235.462	235.461	235.472	235.481	235.487	2016_7_19_17_00_07
FLQS30LFGRWY____	-64.251	-64.261	-64.143	-64.222	-64.185	-64.186	-64.108	-64.222	-64.186	-64.222	-64.185	-64.142	-64.183	-64.180	-64.180	-64.180	-64.142	-64.147	-64.180	-64.185	-64.180	-64.147	-64.180	-64.223	-64.143	-64.143	-64.185	-64.143	-64.185	-64.185	-64.187	-64.147	-94.289	-94.320	-94.254	-94.365	-94.295	-94.327	-94.261	-94.325	-94.327	-94.325	-94.295	-94.289	-94.255	-94.327	-94.364	-94.327	-94.289	-94.331	-94.364	-94.330	-94.327	-94.363	-94.364	-94.330	-94.254	-94.254	-94.330	-94.254	-94.295	-94.330	-94.364	-94.331	235.984	235.989	236.019	236.017	236.013	236.022	236.035	236.006	236.022	236.006	236.013	236.029	236.002	236.024	236.035	236.024	236.029	236.039	236.035	236.023	236.024	236.048	236.035	236.007	236.019	236.019	236.023	236.019	236.013	236.023	236.032	236.039	2016_7_19_17_00_07
FLQS30KNGRWV____	-64.386	-64.352	-64.280	-64.321	-64.282	-64.286	-64.248	-64.317	-64.286	-64.317	-64.282	-64.282	-64.316	-64.280	-64.279	-64.280	-64.282	-64.245	-64.279	-64.285	-64.280	-64.247	-64.279	-64.319	-64.280	-64.280	-64.285	-64.280	-64.282	-64.285	-64.325	-64.245	-94.268	-94.270	-94.240	-94.310	-94.240	-94.272	-94.241	-94.271	-94.272	-94.271	-94.240	-94.277	-94.238	-94.275	-94.313	-94.275	-94.277	-94.277	-94.313	-94.274	-94.275	-94.313	-94.313	-94.275	-94.240	-94.240	-94.274	-94.240	-94.240	-94.274	-94.312	-94.277	235.986	236.001	236.022	236.025	236.021	236.029	236.036	236.015	236.029	236.015	236.021	236.032	236.007	236.032	236.043	236.032	236.032	236.047	236.043	236.030	236.032	236.056	236.043	236.016	236.022	236.022	236.030	236.022	236.021	236.030	236.024	236.047	2016_7_19_17_00_07
FLQS30K5GRWY____	-64.650	-64.617	-64.539	-64.581	-64.545	-64.546	-64.507	-64.581	-64.546	-64.581	-64.545	-64.541	-64.578	-64.539	-64.539	-64.539	-64.541	-64.507	-64.539	-64.546	-64.539	-64.505	-64.539	-64.580	-64.539	-64.539	-64.546	-64.539	-64.545	-64.546	-64.547	-64.507	-94.204	-94.204	-94.174	-94.244	-94.175	-94.207	-94.176	-94.206	-94.207	-94.206	-94.175	-94.213	-94.172	-94.211	-94.246	-94.211	-94.213	-94.211	-94.246	-94.208	-94.211	-94.245	-94.246	-94.208	-94.174	-94.174	-94.208	-94.174	-94.175	-94.208	-94.241	-94.211	235.234	235.248	235.271	235.274	235.269	235.278	235.285	235.263	235.278	235.263	235.269	235.282	235.255	235.282	235.292	235.282	235.282	235.295	235.292	235.278	235.282	235.305	235.292	235.264	235.271	235.271	235.278	235.271	235.269	235.278	235.287	235.295	2016_7_19_17_00_07
FLQS30K3GRWY____	-64.293	-64.260	-64.181	-64.221	-64.183	-64.186	-64.151	-64.221	-64.186	-64.221	-64.183	-64.182	-64.220	-64.181	-64.180	-64.181	-64.182	-64.146	-64.180	-64.186	-64.181	-64.145	-64.180	-64.223	-64.181	-64.181	-64.186	-64.181	-64.183	-64.186	-64.188	-64.146	-94.202	-94.198	-94.167	-94.238	-94.168	-94.203	-94.136	-94.198	-94.203	-94.198	-94.168	-94.204	-94.164	-94.202	-94.241	-94.202	-94.204	-94.209	-94.241	-94.206	-94.202	-94.207	-94.241	-94.203	-94.167	-94.167	-94.206	-94.167	-94.168	-94.206	-94.242	-94.209	235.392	235.405	235.429	235.432	235.428	235.437	235.432	235.421	235.437	235.421	235.428	235.439	235.412	235.439	235.450	235.439	235.439	235.455	235.450	235.438	235.439	235.455	235.450	235.422	235.429	235.429	235.438	235.429	235.428	235.438	235.447	235.455	2016_7_19_17_00_07
FLQS30K1GRWY____	-64.517	-64.484	-64.410	-64.448	-64.412	-64.414	-64.376	-64.448	-64.414	-64.448	-64.412	-64.410	-64.447	-64.411	-64.412	-64.411	-64.410	-64.378	-64.412	-64.414	-64.411	-64.378	-64.412	-64.449	-64.410	-64.410	-64.414	-64.410	-64.412	-64.414	-64.416	-64.378	-94.131	-94.129	-94.096	-94.169	-94.098	-94.133	-94.102	-94.129	-94.133	-94.129	-94.098	-94.131	-94.098	-94.136	-94.171	-94.136	-94.131	-94.140	-94.171	-94.136	-94.136	-94.173	-94.171	-94.134	-94.096	-94.096	-94.136	-94.096	-94.098	-94.136	-94.170	-94.140	235.884	235.896	235.918	235.923	235.917	235.927	235.934	235.912	235.927	235.912	235.917	235.928	235.903	235.929	235.938	235.929	235.928	235.943	235.938	235.927	235.929	235.953	235.938	235.912	235.918	235.918	235.927	235.918	235.917	235.927	235.937	235.943	2016_7_19_17_00_07
FLQS30JCGRWV____	-64.367	-64.335	-64.262	-64.341	-64.305	-64.266	-64.229	-64.339	-64.266	-64.339	-64.305	-64.262	-64.302	-64.262	-64.261	-64.262	-64.262	-64.227	-64.261	-64.267	-64.262	-64.226	-64.261	-64.301	-64.262	-64.262	-64.267	-64.262	-64.305	-64.267	-64.266	-64.227	-94.089	-94.089	-94.053	-94.128	-94.061	-94.092	-94.059	-94.089	-94.092	-94.089	-94.061	-94.089	-94.054	-94.086	-94.123	-94.086	-94.089	-94.091	-94.123	-94.093	-94.086	-94.125	-94.123	-94.090	-94.053	-94.053	-94.093	-94.053	-94.061	-94.093	-94.126	-94.091	235.390	235.404	235.423	235.412	235.408	235.433	235.439	235.402	235.433	235.402	235.408	235.434	235.407	235.433	235.444	235.433	235.434	235.449	235.444	235.433	235.433	235.459	235.444	235.418	235.423	235.423	235.433	235.423	235.408	235.433	235.443	235.449	2016_7_19_17_00_08
FLQS30J0GRWV____	-64.441	-64.409	-64.287	-64.372	-64.337	-64.336	-64.298	-64.372	-64.336	-64.372	-64.337	-64.286	-64.328	-64.288	-64.287	-64.288	-64.286	-64.297	-64.287	-64.337	-64.288	-64.296	-64.287	-64.374	-64.287	-64.287	-64.337	-64.287	-64.337	-64.337	-64.339	-64.297	-94.145	-94.145	-94.117	-94.182	-94.115	-94.179	-94.118	-94.142	-94.179	-94.142	-94.115	-94.153	-94.143	-94.148	-94.185	-94.148	-94.153	-94.151	-94.185	-94.185	-94.148	-94.185	-94.185	-94.148	-94.117	-94.117	-94.185	-94.117	-94.115	-94.185	-94.179	-94.151	235.266	235.279	235.322	235.305	235.300	235.319	235.317	235.294	235.319	235.294	235.300	235.332	235.312	235.330	235.341	235.330	235.332	235.327	235.341	235.320	235.330	235.337	235.341	235.294	235.322	235.322	235.320	235.322	235.300	235.320	235.318	235.327	2016_7_19_17_00_08
FLQS30HZGRWY____	-63.940	-63.908	-63.834	-63.869	-63.835	-63.836	-63.803	-63.868	-63.836	-63.868	-63.835	-63.837	-63.867	-63.834	-63.832	-63.834	-63.837	-63.803	-63.832	-63.836	-63.834	-63.797	-63.832	-63.869	-63.834	-63.834	-63.836	-63.834	-63.835	-63.836	-63.837	-63.803	-94.348	-94.349	-94.317	-94.388	-94.315	-94.348	-94.282	-94.347	-94.348	-94.347	-94.315	-94.352	-94.315	-94.352	-94.389	-94.352	-94.352	-94.353	-94.389	-94.354	-94.352	-94.389	-94.389	-94.354	-94.317	-94.317	-94.354	-94.317	-94.315	-94.354	-94.387	-94.353	235.589	235.602	235.624	235.630	235.623	235.632	235.627	235.619	235.632	235.619	235.623	235.633	235.610	235.634	235.645	235.634	235.633	235.648	235.645	235.634	235.634	235.660	235.645	235.620	235.624	235.624	235.634	235.624	235.623	235.634	235.643	235.648	2016_7_19_17_00_08
FLQS30H6GRWV____	-63.999	-63.966	-63.891	-63.929	-63.895	-63.894	-63.858	-63.928	-63.894	-63.928	-63.895	-63.892	-63.890	-63.893	-63.851	-63.893	-63.892	-63.859	-63.851	-63.896	-63.893	-63.858	-63.851	-63.929	-63.891	-63.891	-63.896	-63.891	-63.895	-63.896	-63.898	-63.859	-94.331	-94.296	-94.264	-94.335	-94.268	-94.299	-94.266	-94.296	-94.299	-94.296	-94.268	-94.331	-94.260	-94.295	-94.330	-94.295	-94.331	-94.300	-94.330	-94.301	-94.295	-94.334	-94.330	-94.300	-94.264	-94.264	-94.301	-94.264	-94.268	-94.301	-94.336	-94.300	235.547	235.551	235.573	235.577	235.572	235.581	235.587	235.566	235.581	235.566	235.572	235.591	235.572	235.581	235.608	235.581	235.591	235.596	235.608	235.581	235.581	235.606	235.608	235.567	235.573	235.573	235.581	235.573	235.572	235.581	235.590	235.596	2016_7_19_17_00_08
