SN	Distance_X_LOGO_Front_Camera_RU1	Distance_X_LOGO_Front_Camera_RU2	Distance_X_LOGO_Front_Camera_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Front_Camera_RU1	Distance_Y_LOGO_Front_Camera_RU2	Distance_Y_LOGO_Front_Camera_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Front_Camera_RU1	Angle_Front_Camera_RU2	Angle_Front_Camera_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-26.042	-26.006	-26.007	-25.938	-26.076	-25.867	-26.003	-26.004	-25.906	-26.008	-26.005	-25.899	-25.974	-26.005	-25.977	-25.970	-26.151	-26.041	-25.941	-25.969	-26.006	-26.005	-26.075	-25.980	-26.039	-26.076	-26.151	-26.008	-25.969	-25.906	-26.146	-26.043	139.113	139.111	139.085	139.019	139.116	139.020	139.052	139.022	139.085	139.185	139.126	139.077	139.040	139.126	139.151	139.084	139.151	139.080	138.907	139.015	139.015	139.052	139.045	139.040	139.077	139.089	139.219	139.114	139.052	139.153	138.906	139.146	100.738	100.724	100.726	100.704	100.752	100.675	100.727	100.730	100.686	100.719	100.722	100.684	100.717	100.722	100.710	100.712	100.779	100.740	100.713	100.717	100.731	100.728	100.756	100.719	100.740	100.753	100.774	100.725	100.714	100.681	100.795	100.736	2016_7_19_17_06_10
FLQS312SGRWV____	-25.744	-25.677	-25.708	-25.638	-25.778	-25.570	-25.705	-25.706	-25.572	-25.678	-25.674	-25.604	-25.677	-25.674	-25.643	-25.710	-25.855	-25.709	-25.679	-25.671	-25.676	-25.677	-25.863	-25.649	-25.744	-25.778	-25.820	-25.715	-25.673	-25.576	-25.852	-25.748	139.037	139.070	139.039	139.008	139.039	139.003	138.994	139.007	139.037	139.138	139.081	139.000	138.998	139.081	139.106	139.002	139.038	139.070	138.927	138.940	139.040	139.010	138.976	138.995	139.039	139.042	139.175	139.105	138.966	139.141	138.944	139.146	100.598	100.569	100.584	100.558	100.612	100.531	100.586	100.585	100.530	100.565	100.567	100.545	100.575	100.567	100.553	100.587	100.642	100.582	100.581	100.576	100.571	100.574	100.650	100.564	100.598	100.611	100.618	100.582	100.575	100.524	100.648	100.592	2016_7_19_17_06_11
FLQS31J6GRWY____	-25.960	-25.893	-25.927	-25.824	-25.998	-25.787	-25.924	-25.891	-25.790	-25.930	-25.892	-25.821	-25.897	-25.892	-25.896	-25.893	-26.068	-25.962	-25.826	-25.856	-25.893	-25.930	-25.996	-25.899	-25.962	-25.999	-26.071	-25.933	-25.856	-25.790	-26.067	-25.964	139.044	139.007	139.040	138.940	139.010	138.913	139.010	138.918	138.973	139.077	139.009	139.002	138.943	139.009	139.043	138.972	139.040	139.006	138.864	138.906	138.969	138.939	138.971	138.936	139.006	138.975	139.110	139.039	138.937	139.079	138.833	139.041	100.659	100.635	100.646	100.612	100.677	100.600	100.647	100.641	100.596	100.645	100.634	100.606	100.641	100.634	100.633	100.638	100.702	100.663	100.619	100.628	100.638	100.655	100.679	100.642	100.662	100.680	100.698	100.649	100.625	100.588	100.717	100.661	2016_7_19_17_05_34
FLQS31FWGRWY____	-25.983	-25.951	-25.951	-25.879	-26.020	-25.807	-25.948	-25.945	-25.841	-25.949	-25.949	-25.840	-25.919	-25.949	-25.918	-25.912	-26.091	-25.980	-25.885	-25.944	-25.948	-25.951	-26.019	-25.920	-25.983	-26.019	-26.093	-25.952	-25.913	-25.843	-26.091	-25.985	139.113	139.082	139.081	139.014	139.082	138.988	139.084	138.992	139.048	139.151	139.085	139.045	139.044	139.085	139.114	139.048	139.116	139.111	138.975	138.955	139.043	139.016	139.046	139.008	139.080	139.048	139.186	139.113	139.011	139.151	138.904	139.150	100.559	100.549	100.548	100.525	100.576	100.498	100.547	100.553	100.507	100.542	100.547	100.507	100.538	100.547	100.533	100.536	100.602	100.558	100.530	100.555	100.550	100.553	100.578	100.542	100.561	100.578	100.597	100.547	100.539	100.500	100.617	100.557	2016_7_19_17_05_34
FLQS31CRGRWY____	-26.317	-26.280	-26.318	-26.173	-26.351	-26.136	-26.240	-26.241	-26.168	-26.278	-26.279	-26.171	-26.246	-26.279	-26.247	-26.239	-26.416	-26.311	-26.207	-26.204	-26.242	-26.281	-26.348	-26.210	-26.312	-26.390	-26.456	-26.279	-26.239	-26.175	-26.423	-26.315	138.971	139.002	138.969	138.894	138.970	138.899	138.975	138.899	138.936	139.071	138.999	138.931	138.934	138.999	139.034	138.900	139.009	138.969	138.829	138.856	138.902	138.932	138.937	138.900	138.970	138.898	139.074	139.006	138.898	139.042	138.797	139.036	100.731	100.714	100.732	100.680	100.745	100.665	100.701	100.707	100.675	100.708	100.714	100.676	100.706	100.714	100.699	100.706	100.768	100.729	100.698	100.695	100.707	100.720	100.746	100.694	100.729	100.766	100.779	100.713	100.706	100.669	100.787	100.726	2016_7_19_17_05_34
FLQS319LGRWY____	-26.101	-26.031	-26.066	-25.965	-26.136	-25.888	-26.036	-26.031	-25.929	-26.067	-26.029	-25.956	-25.998	-26.029	-26.026	-25.997	-26.210	-26.066	-25.972	-25.998	-26.030	-26.068	-26.134	-26.005	-26.101	-26.137	-26.181	-26.069	-26.029	-25.936	-26.173	-26.071	138.976	139.015	138.978	139.007	138.979	138.953	139.009	139.005	139.026	139.002	139.038	138.938	139.018	139.038	138.966	138.994	138.973	139.059	138.873	138.956	138.987	138.915	139.026	138.940	138.977	138.996	139.160	139.097	138.950	139.083	138.898	139.089	100.707	100.677	100.693	100.651	100.721	100.624	100.679	100.677	100.635	100.692	100.674	100.652	100.663	100.674	100.678	100.664	100.751	100.687	100.664	100.668	100.678	100.699	100.717	100.672	100.707	100.720	100.725	100.686	100.681	100.634	100.742	100.687	2016_7_19_17_05_34
FLQS319HGRWY____	-25.822	-25.754	-25.788	-25.728	-25.856	-25.647	-25.785	-25.785	-25.649	-25.796	-25.751	-25.644	-25.720	-25.751	-25.721	-25.790	-25.856	-25.785	-25.758	-25.750	-25.753	-25.829	-25.856	-25.723	-25.822	-25.819	-25.935	-25.831	-25.749	-25.653	-25.927	-25.829	139.078	139.076	139.079	138.957	139.081	138.981	139.077	138.986	139.047	139.193	139.088	139.041	139.037	139.088	139.113	139.016	139.113	139.077	138.910	138.981	139.006	138.983	139.043	139.006	139.078	139.021	139.184	139.080	138.979	139.149	138.912	139.155	100.427	100.400	100.414	100.398	100.441	100.364	100.413	100.419	100.360	100.408	100.398	100.359	100.389	100.398	100.384	100.419	100.438	100.412	100.414	100.405	100.405	100.437	100.443	100.393	100.427	100.430	100.464	100.431	100.405	100.355	100.481	100.424	2016_7_19_17_05_34
FLQS317CGRWY____	-25.921	-25.885	-25.885	-25.729	-25.992	-25.744	-25.890	-25.885	-25.161	-25.887	-25.886	-25.064	-25.852	-25.886	-25.886	-25.850	-26.032	-25.920	-25.824	-25.851	-25.885	-25.886	-25.954	-25.853	-25.919	-25.956	-26.035	-25.890	-25.880	-25.789	-26.027	-25.923	138.996	138.993	139.046	138.880	138.999	138.892	138.988	138.903	138.913	139.062	139.013	138.915	138.829	139.013	139.031	138.970	139.033	138.992	138.850	138.900	138.971	138.941	138.961	138.852	138.992	138.971	139.099	138.988	138.850	139.123	138.828	139.027	100.562	100.548	100.544	100.494	100.590	100.499	100.550	100.555	100.265	100.544	100.547	100.226	100.547	100.547	100.546	100.536	100.604	100.562	100.534	100.542	100.550	100.552	100.578	100.546	100.562	100.578	100.600	100.550	100.557	100.500	100.617	100.561	2016_7_19_17_05_34
FLQS3160GRWY____	-26.174	-26.138	-26.140	-26.103	-26.247	-25.996	-26.142	-26.172	-25.997	-26.143	-26.138	-25.995	-26.105	-26.138	-26.104	-26.103	-26.282	-26.174	-26.076	-26.133	-26.173	-26.140	-26.211	-26.110	-26.174	-26.212	-26.285	-26.142	-26.105	-26.043	-26.282	-26.178	139.012	139.010	139.011	138.914	139.011	138.911	139.007	138.914	138.975	139.077	139.015	138.940	138.941	139.015	139.043	138.977	139.046	139.009	138.866	138.876	138.908	138.946	138.949	138.932	139.012	138.982	139.083	139.010	138.941	139.047	138.837	139.043	100.520	100.506	100.507	100.499	100.550	100.457	100.508	100.527	100.453	100.503	100.506	100.454	100.498	100.506	100.490	100.495	100.561	100.521	100.492	100.514	100.528	100.512	100.540	100.501	100.520	100.538	100.559	100.508	100.498	100.465	100.576	100.520	2016_7_19_17_05_35
FLQS3126GRWV____	-26.039	-26.004	-26.004	-25.931	-26.144	-25.856	-25.971	-25.970	-25.892	-26.003	-26.004	-25.899	-26.039	-26.004	-26.039	-25.968	-26.147	-26.038	-25.934	-25.969	-26.004	-26.004	-26.074	-25.975	-26.039	-26.078	-26.144	-26.004	-25.969	-25.901	-26.147	-26.039	138.865	138.948	138.865	138.878	138.865	138.878	138.946	138.883	138.912	139.019	138.955	138.830	138.830	138.955	138.970	138.914	139.015	138.974	138.795	138.830	138.795	138.865	138.830	138.881	138.865	138.921	138.970	138.980	138.865	139.013	138.819	138.980	100.816	100.796	100.802	100.771	100.857	100.742	100.782	100.787	100.753	100.789	100.795	100.762	100.818	100.795	100.808	100.783	100.847	100.807	100.779	100.790	100.807	100.802	100.832	100.789	100.816	100.827	100.850	100.793	100.788	100.750	100.862	100.807	2016_7_19_17_05_35
FLQS3115GRWV____	-25.700	-25.658	-25.656	-25.595	-25.733	-25.510	-25.657	-25.665	-25.550	-25.656	-25.695	-25.560	-25.626	-25.695	-25.626	-25.658	-25.804	-25.694	-25.628	-25.617	-25.665	-25.698	-25.726	-25.596	-25.693	-25.729	-25.801	-25.699	-25.619	-25.597	-25.798	-25.697	138.952	139.138	139.198	139.022	139.203	139.034	139.129	139.022	139.107	139.206	139.072	139.057	139.060	139.072	139.177	139.030	139.179	139.009	138.919	139.041	139.022	138.997	139.107	139.055	139.140	139.123	139.240	139.129	138.991	139.164	138.934	139.170	100.452	100.422	100.417	100.405	100.447	100.371	100.422	100.433	100.381	100.416	100.442	100.389	100.415	100.442	100.406	100.430	100.477	100.446	100.426	100.413	100.433	100.448	100.451	100.403	100.436	100.452	100.471	100.439	100.417	100.396	100.493	100.435	2016_7_19_17_05_35
FLQS310RGRWV____	-26.126	-26.092	-26.092	-26.028	-26.161	-25.953	-26.094	-26.089	-25.988	-26.093	-26.093	-25.986	-26.057	-26.093	-26.060	-26.056	-26.233	-26.124	-26.028	-26.058	-26.091	-26.130	-26.160	-26.065	-26.125	-26.161	-26.233	-26.090	-26.057	-25.990	-26.231	-26.129	138.992	138.988	138.957	138.894	138.992	138.888	138.986	138.893	138.920	139.063	139.001	138.917	138.916	139.001	139.028	138.960	139.031	138.988	138.849	138.858	138.884	138.859	138.954	138.918	138.954	138.964	139.062	138.989	138.925	139.022	138.791	139.022	100.572	100.559	100.561	100.541	100.586	100.511	100.560	100.565	100.523	100.554	100.559	100.522	100.551	100.559	100.544	100.547	100.612	100.572	100.544	100.555	100.567	100.584	100.589	100.554	100.575	100.589	100.610	100.558	100.550	100.516	100.629	100.571	2016_7_19_17_05_35
FLQS3106GRWV____	-25.973	-25.938	-25.938	-25.835	-26.008	-25.790	-25.939	-25.934	-25.831	-25.939	-25.937	-25.831	-25.904	-25.937	-25.906	-25.901	-26.075	-25.971	-25.838	-25.866	-25.934	-25.937	-26.008	-25.907	-25.973	-26.008	-26.077	-25.935	-25.900	-25.834	-26.074	-25.974	139.037	139.032	139.035	138.965	139.037	138.967	139.036	138.966	138.998	139.104	139.038	138.999	138.995	139.038	139.066	138.997	139.069	139.033	138.896	138.931	138.965	138.967	139.001	138.967	139.033	139.002	139.139	139.067	138.965	139.103	138.866	139.068	100.371	100.357	100.357	100.321	100.385	100.303	100.357	100.360	100.317	100.352	100.356	100.317	100.346	100.356	100.342	100.345	100.409	100.370	100.328	100.336	100.360	100.362	100.387	100.350	100.371	100.387	100.404	100.353	100.347	100.310	100.424	100.369	2016_7_19_17_05_35
FLQS30ZQGRWV____	-26.172	-26.140	-26.138	-26.033	-26.209	-25.988	-26.137	-26.171	-25.995	-26.141	-26.136	-26.065	-26.070	-26.136	-26.106	-26.101	-26.276	-26.174	-26.146	-26.131	-26.103	-26.137	-26.210	-26.107	-26.174	-26.210	-26.280	-26.141	-26.136	-26.037	-26.276	-26.316	139.017	139.012	139.052	138.921	139.019	138.918	139.008	138.917	138.978	139.081	139.029	138.945	138.972	139.029	139.048	138.987	139.051	139.015	138.808	138.922	138.915	138.956	138.982	138.936	139.015	138.991	139.115	139.049	138.946	139.048	138.813	139.014	100.595	100.583	100.579	100.547	100.610	100.529	100.582	100.602	100.527	100.578	100.580	100.558	100.558	100.580	100.566	100.569	100.634	100.596	100.600	100.586	100.575	100.586	100.613	100.575	100.596	100.612	100.631	100.580	100.586	100.539	100.652	100.653	2016_7_19_17_05_35
FLQS30YUGRWV____	-25.969	-25.933	-25.931	-25.864	-26.005	-25.791	-26.002	-25.898	-25.822	-25.932	-25.932	-25.792	-25.897	-25.932	-25.897	-25.864	-26.076	-25.969	-25.833	-25.897	-25.900	-25.933	-26.007	-25.870	-25.971	-26.002	-26.073	-25.933	-25.901	-25.897	-26.076	-25.968	139.099	139.099	139.099	139.030	139.100	139.026	139.028	139.032	139.062	139.169	139.140	139.092	139.060	139.140	139.132	139.062	139.136	139.096	138.954	138.923	139.027	139.069	139.065	139.026	139.097	138.993	139.205	139.130	139.028	139.168	138.926	139.134	100.469	100.455	100.454	100.433	100.483	100.404	100.488	100.446	100.413	100.449	100.451	100.399	100.444	100.451	100.438	100.430	100.509	100.469	100.426	100.454	100.447	100.457	100.487	100.435	100.470	100.490	100.503	100.452	100.447	100.436	100.525	100.466	2016_7_19_17_05_35
FLQS30X6GRWY____	-25.849	-25.814	-25.810	-25.804	-25.882	-25.671	-25.810	-25.804	-25.708	-25.813	-25.811	-25.699	-25.769	-25.811	-25.779	-25.774	-25.955	-25.909	-25.781	-25.772	-25.804	-25.874	-25.944	-25.784	-25.847	-25.881	-25.954	-25.874	-25.772	-25.769	-25.944	-25.850	139.138	139.136	139.138	139.012	139.140	139.070	139.135	139.012	139.102	139.208	139.150	139.047	139.047	139.150	139.174	139.111	139.176	139.082	138.996	139.042	139.012	139.082	139.047	139.063	139.136	139.111	139.208	139.117	139.072	139.152	138.907	139.171	100.623	100.609	100.608	100.614	100.636	100.557	100.608	100.614	100.569	100.604	100.607	100.570	100.598	100.607	100.592	100.595	100.662	100.651	100.606	100.599	100.614	100.637	100.668	100.603	100.622	100.638	100.659	100.635	100.597	100.590	100.678	100.621	2016_7_19_17_05_35
FLQS30X6GRWV____	-26.187	-26.145	-26.150	-26.083	-26.222	-26.009	-26.150	-26.149	-26.042	-26.145	-26.150	-26.041	-26.114	-26.150	-26.151	-26.084	-26.287	-26.184	-26.053	-26.113	-26.147	-26.186	-26.221	-26.085	-26.186	-26.222	-26.288	-26.147	-26.113	-26.076	-26.291	-26.184	139.019	138.939	139.017	138.948	139.051	138.947	139.048	138.949	138.983	139.091	138.993	138.979	138.982	138.993	139.086	139.014	139.090	139.019	138.909	138.911	138.949	138.916	138.987	138.950	139.018	138.953	139.156	139.056	138.915	139.091	138.850	139.055	100.814	100.803	100.799	100.778	100.826	100.748	100.797	100.804	100.759	100.792	100.801	100.759	100.788	100.801	100.795	100.773	100.849	100.813	100.769	100.793	100.803	100.821	100.830	100.779	100.814	100.833	100.844	100.795	100.792	100.765	100.868	100.810	2016_7_19_17_05_35
FLQS30WFGRWV____	-25.720	-25.652	-25.686	-25.613	-25.757	-25.542	-25.656	-25.680	-25.515	-25.687	-25.648	-25.545	-25.620	-25.648	-25.613	-25.617	-25.798	-25.687	-25.591	-25.615	-25.655	-25.654	-25.720	-25.629	-25.689	-25.720	-25.800	-25.657	-25.649	-25.556	-25.796	-25.691	138.992	139.025	138.990	138.967	138.994	138.963	139.021	138.968	138.990	139.090	139.045	138.951	139.027	139.045	138.984	139.004	139.109	138.994	138.927	138.965	138.997	139.017	139.036	138.947	138.993	139.007	139.171	139.061	138.957	139.094	138.901	139.102	100.347	100.317	100.334	100.306	100.362	100.278	100.319	100.333	100.266	100.327	100.315	100.280	100.305	100.315	100.305	100.305	100.370	100.334	100.300	100.307	100.321	100.319	100.344	100.314	100.335	100.346	100.366	100.317	100.321	100.274	100.384	100.327	2016_7_19_17_05_35
FLQS30VBGRWV____	-26.066	-26.064	-26.030	-25.963	-26.133	-25.887	-26.067	-26.028	-25.929	-26.034	-26.033	-25.922	-26.028	-26.033	-26.034	-26.025	-26.177	-26.065	-26.000	-25.993	-26.028	-26.032	-26.135	-26.004	-26.100	-26.104	-26.215	-26.069	-25.995	-25.968	-26.204	-26.105	139.062	138.984	139.027	138.967	139.025	138.962	139.050	139.005	139.026	139.129	139.085	138.986	138.984	139.085	139.099	139.038	139.100	139.059	138.915	138.963	138.955	139.009	139.026	138.979	139.061	139.043	139.121	139.055	139.003	139.087	138.850	139.091	100.697	100.702	100.686	100.663	100.727	100.634	100.699	100.686	100.646	100.680	100.683	100.646	100.688	100.683	100.682	100.683	100.739	100.697	100.682	100.676	100.690	100.688	100.728	100.679	100.711	100.714	100.752	100.699	100.674	100.657	100.768	100.711	2016_7_19_17_05_36
FLQS30UFGRWV____	-25.852	-25.818	-25.818	-25.747	-25.923	-25.711	-25.815	-25.817	-25.714	-25.819	-25.802	-25.746	-25.784	-25.802	-25.785	-25.782	-25.961	-25.886	-25.786	-25.837	-25.818	-25.856	-25.884	-25.790	-25.977	-25.925	-25.961	-25.856	-25.817	-25.749	-25.959	-25.854	139.031	139.062	139.030	138.963	139.031	138.959	139.031	138.968	139.032	139.131	138.962	138.996	138.994	138.962	139.098	138.970	139.098	139.032	138.860	138.927	138.958	138.936	139.001	138.957	139.032	138.973	139.135	139.064	138.928	139.099	138.854	139.097	100.376	100.360	100.363	100.339	100.405	100.326	100.362	100.367	100.321	100.356	100.362	100.337	100.352	100.362	100.345	100.353	100.415	100.390	100.363	100.378	100.368	100.385	100.391	100.357	100.426	100.410	100.412	100.375	100.370	100.330	100.432	100.372	2016_7_19_17_05_36
FLQS30TYGRWV____	-26.029	-25.991	-25.990	-25.922	-26.062	-25.854	-25.994	-25.992	-25.889	-25.990	-25.992	-25.890	-25.961	-25.992	-25.958	-25.957	-26.135	-26.027	-25.926	-25.959	-25.992	-25.995	-26.061	-25.964	-26.025	-26.063	-26.136	-25.992	-25.959	-25.894	-26.136	-26.028	139.021	139.021	139.056	138.954	139.056	138.952	139.021	138.958	138.986	139.092	139.028	138.951	138.950	139.028	139.055	138.990	139.057	139.019	138.878	138.916	138.921	138.956	138.984	138.948	139.019	138.991	139.124	139.056	138.954	139.092	138.849	139.053	100.611	100.596	100.593	100.574	100.622	100.547	100.597	100.601	100.558	100.590	100.596	100.561	100.589	100.596	100.580	100.585	100.651	100.610	100.581	100.591	100.604	100.602	100.627	100.591	100.610	100.627	100.646	100.594	100.588	100.552	100.667	100.608	2016_7_19_17_05_36
FLQS30T7GRWV____	-26.065	-26.063	-26.063	-25.990	-26.136	-25.889	-26.029	-26.060	-25.920	-26.061	-26.062	-25.920	-26.028	-26.062	-25.995	-25.991	-26.207	-26.065	-25.969	-26.026	-26.028	-26.063	-26.134	-26.000	-26.100	-26.133	-26.206	-26.065	-26.026	-25.929	-26.205	-26.103	139.030	139.064	139.028	138.966	139.030	138.962	138.993	138.964	139.031	139.064	139.003	139.026	138.990	139.003	139.058	138.999	139.106	139.029	138.926	138.934	138.959	138.932	138.997	138.956	139.027	138.968	139.132	139.061	138.926	139.093	138.867	139.097	100.507	100.504	100.507	100.482	100.535	100.442	100.496	100.510	100.449	100.503	100.508	100.450	100.495	100.508	100.477	100.480	100.558	100.507	100.477	100.499	100.498	100.514	100.537	100.487	100.521	100.539	100.556	100.505	100.499	100.448	100.575	100.517	2016_7_19_17_05_36
FLQS30S7GRWV____	-26.185	-26.149	-26.150	-26.080	-26.218	-26.013	-26.148	-26.148	-26.047	-26.147	-26.149	-26.046	-26.117	-26.149	-26.115	-26.113	-26.290	-26.184	-26.085	-26.114	-26.150	-26.152	-26.218	-26.119	-26.182	-26.217	-26.291	-26.148	-26.113	-26.045	-26.291	-26.186	138.961	138.957	138.960	138.887	138.961	138.887	138.962	138.890	138.923	139.032	138.960	138.922	138.921	138.960	138.993	138.923	138.995	138.960	138.846	138.850	138.889	138.891	138.925	138.885	138.959	138.925	139.064	138.990	138.888	139.029	138.780	138.992	100.653	100.639	100.639	100.617	100.666	100.590	100.638	100.643	100.600	100.632	100.638	100.600	100.629	100.638	100.622	100.627	100.692	100.652	100.622	100.633	100.644	100.645	100.668	100.632	100.652	100.668	100.687	100.636	100.629	100.592	100.709	100.651	2016_7_19_17_05_36
FLQS30RRGRWV____	-25.980	-25.947	-25.947	-25.876	-26.051	-25.800	4.408	-25.945	-25.840	-25.947	-25.981	-25.832	-25.948	-25.981	-25.947	-25.943	-26.095	-25.985	-25.882	-25.910	-25.916	-26.007	-26.015	-25.918	-26.029	-26.092	-26.097	-25.988	-25.912	-25.884	-26.089	-25.955	138.919	138.948	138.994	138.898	138.917	138.886	149.316	138.897	138.916	139.013	138.968	138.851	138.873	138.968	138.984	138.927	138.984	138.991	138.857	138.896	138.922	138.886	138.886	138.875	138.899	138.926	139.015	138.984	138.887	139.015	138.838	138.984	100.513	100.498	100.494	100.473	100.541	100.444	88.229	100.500	100.457	100.493	100.510	100.459	100.504	100.510	100.495	100.498	100.554	100.509	100.478	100.487	100.487	100.526	100.529	100.491	100.534	100.557	100.552	100.511	100.488	100.467	100.562	100.498	2016_7_19_17_06_01
FLQS30R2GRWV____	-25.620	-25.586	-25.584	-25.513	-25.730	-25.438	-25.660	-25.580	-25.443	-25.586	-25.582	-25.442	-25.551	-25.582	-25.625	-25.548	-25.729	-25.625	-25.521	-25.555	-25.583	-25.590	-25.655	-25.555	-25.619	-25.657	-25.730	-25.628	-25.548	-25.484	-25.725	-25.623	139.149	139.192	139.149	139.093	139.151	139.083	138.941	139.091	139.161	139.260	139.123	139.108	139.108	139.123	139.116	139.167	139.233	139.151	138.966	139.046	139.078	139.011	139.159	139.111	139.194	139.176	139.252	139.183	139.038	139.215	138.979	139.226	100.540	100.524	100.526	100.502	100.584	100.473	100.572	100.529	100.469	100.519	100.527	100.473	100.516	100.527	100.545	100.511	100.578	100.542	100.514	100.522	100.531	100.539	100.554	100.517	100.537	100.553	100.577	100.541	100.520	100.482	100.595	100.536	2016_7_19_17_06_02
FLQS30QXGRWV____	-26.269	-26.187	-26.151	-26.084	-26.305	-26.009	-26.177	-26.148	-26.036	-26.228	-26.187	-26.170	-26.117	-26.187	-26.151	-26.146	-26.298	-26.220	-26.117	-26.111	-26.149	-26.185	-26.254	-26.124	-26.223	-26.298	-26.298	-26.192	-26.188	-26.088	-26.326	-26.226	138.853	139.018	139.090	138.801	138.853	138.905	138.913	138.917	138.874	139.085	138.883	138.927	138.829	138.883	139.062	139.001	139.130	139.080	138.788	138.934	138.853	138.969	139.047	138.937	139.025	139.004	139.121	139.002	138.848	139.036	138.808	139.183	100.560	100.514	100.495	100.490	100.574	100.452	100.518	100.507	100.465	100.526	100.525	100.515	100.501	100.525	100.497	100.499	100.550	100.523	100.504	100.491	100.512	100.517	100.539	100.496	100.528	100.560	100.551	100.518	100.528	100.474	100.586	100.518	2016_7_19_17_06_02
FLQS30QPGRWV____	-25.857	-25.877	-25.822	-25.753	-25.928	-25.676	-25.826	-25.821	-25.718	-25.828	-25.877	-25.713	-25.822	-25.877	-25.828	-25.842	-25.966	-25.891	-25.791	-25.787	-25.822	-25.877	-25.926	-25.792	-25.891	-25.930	-25.968	-25.858	-25.787	-25.756	-26.017	-25.898	139.013	138.951	139.012	138.948	139.013	138.943	139.001	138.951	138.977	139.120	138.951	138.974	138.970	138.951	139.085	138.916	139.090	139.011	138.916	138.918	138.944	138.881	138.980	138.915	139.010	139.028	139.113	139.012	138.912	139.044	138.846	139.082	100.525	100.537	100.511	100.488	100.553	100.458	100.513	100.515	100.472	100.505	100.537	100.470	100.514	100.537	100.508	100.526	100.562	100.538	100.505	100.504	100.516	100.542	100.554	100.506	100.538	100.552	100.561	100.525	100.504	100.482	100.601	100.536	2016_7_19_17_06_02
FLQS30QMGRWV____	-26.040	-26.005	-26.003	-25.938	-26.074	-25.868	-26.003	-26.003	-25.868	-26.004	-26.006	-25.897	-25.970	-26.006	-25.974	-25.936	-26.145	-26.038	-25.943	-25.971	-26.006	-26.005	-26.075	-25.975	-26.038	-26.075	-26.143	-26.008	-25.970	-25.903	-26.148	-26.043	139.089	139.088	139.059	138.985	139.088	138.987	139.088	138.989	139.052	139.160	139.083	139.018	139.022	139.083	139.120	139.046	139.126	139.086	138.949	138.944	139.015	139.014	139.025	139.018	139.084	139.048	139.169	139.124	139.014	139.159	138.915	139.121	100.469	100.455	100.456	100.436	100.483	100.408	100.454	100.462	100.403	100.449	100.456	100.417	100.446	100.456	100.440	100.431	100.508	100.468	100.441	100.452	100.461	100.461	100.488	100.448	100.468	100.486	100.504	100.453	100.447	100.409	100.525	100.468	2016_7_19_17_06_02
FLQS30Q9GRWY____	-25.998	-25.965	-25.962	-25.895	-26.087	-25.814	-25.962	-25.960	-25.850	-25.966	-25.964	-25.842	-25.982	-25.964	-25.965	-25.982	-26.103	-25.998	-25.897	-25.929	-25.962	-25.964	-26.034	-25.929	-26.052	-26.036	-26.105	-25.998	-25.928	-25.912	-26.157	-26.001	139.089	139.088	139.064	138.987	139.030	138.988	139.063	139.015	139.053	139.160	139.090	138.995	138.995	139.090	139.125	138.925	139.127	139.086	138.948	138.980	138.993	139.020	139.031	139.016	139.030	139.053	139.194	139.097	139.015	139.100	138.855	139.125	100.452	100.439	100.440	100.419	100.492	100.386	100.440	100.443	100.396	100.434	100.439	100.397	100.453	100.439	100.436	100.458	100.491	100.453	100.422	100.433	100.445	100.444	100.471	100.430	100.478	100.470	100.487	100.451	100.430	100.417	100.533	100.451	2016_7_19_17_06_02
