SN	Distance_X_LOGO_MainBoard_RU1	Distance_X_LOGO_MainBoard_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RU1	Distance_Y_LOGO_MainBoard_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RU1	Angle_MainBoard_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2F0LGRX5____	-65.951	-65.811	-65.917	-65.674	-65.542	-65.704	-65.638	-65.740	-65.740	-65.673	-65.860	-65.680	-65.674	-65.779	-66.044	-65.639	-65.955	-65.783	-65.675	-65.786	-65.643	-65.635	-65.675	-65.502	-65.971	-65.674	-65.775	-65.943	-65.868	-65.693	-65.954	-65.698	131.429	131.209	131.396	131.218	131.216	131.079	131.217	131.111	131.114	131.014	131.231	131.227	131.218	131.150	131.281	131.147	131.192	131.227	131.073	131.227	130.979	131.247	131.145	131.048	131.213	131.110	130.905	131.315	131.140	131.244	131.196	131.282	116.780	116.769	116.774	116.720	116.674	116.755	116.708	116.762	116.761	116.755	116.783	116.720	116.720	116.769	116.838	116.720	116.822	116.756	116.746	116.757	116.751	116.701	116.733	116.690	116.824	116.739	116.810	116.797	116.801	116.722	116.822	116.717	2016_7_19_17_04_16
FLQS2EQUGRX5____	-65.861	-65.715	-65.823	-65.578	-65.448	-65.612	-65.542	-65.616	-65.613	-65.582	-65.729	-65.585	-65.578	-65.686	-65.919	-65.541	-65.863	-65.655	-65.547	-65.653	-65.550	-65.541	-65.578	-65.403	-65.880	-65.579	-65.683	-65.817	-65.779	-65.601	-65.863	-65.601	131.412	131.234	131.373	131.234	131.232	131.133	131.236	131.132	131.134	131.035	131.250	131.244	131.234	131.132	131.301	131.163	131.210	131.247	131.093	131.213	131.037	131.266	131.165	131.067	131.234	131.130	130.892	131.380	131.167	131.265	131.214	131.306	116.493	116.473	116.486	116.425	116.380	116.455	116.412	116.456	116.455	116.461	116.475	116.426	116.425	116.481	116.532	116.425	116.529	116.450	116.439	116.455	116.450	116.406	116.437	116.393	116.530	116.443	116.521	116.483	116.507	116.428	116.528	116.420	2016_7_19_17_04_16
FLQS2DERGRX5____	-65.946	-65.798	-65.912	-65.664	-65.537	-65.697	-65.626	-65.729	-65.729	-65.663	-65.848	-65.670	-65.664	-65.768	-66.036	-65.626	-65.947	-65.737	-65.665	-65.773	-65.634	-65.634	-65.664	-65.496	-65.964	-65.663	-65.763	-65.933	-65.858	-65.685	-65.944	-65.685	131.499	131.285	131.465	131.288	131.285	131.148	131.287	131.148	131.189	131.089	131.301	131.262	131.288	131.180	131.310	131.217	131.264	131.300	131.144	131.263	131.053	131.317	131.215	131.115	131.283	131.181	130.947	131.384	131.209	131.312	131.265	131.351	116.747	116.733	116.741	116.686	116.642	116.722	116.673	116.733	116.726	116.720	116.748	116.692	116.686	116.741	116.811	116.685	116.789	116.709	116.711	116.728	116.716	116.670	116.698	116.657	116.791	116.704	116.780	116.763	116.767	116.689	116.787	116.682	2016_7_19_17_04_16
FLQS2CKUGRX5	-66.008	-65.864	-65.972	-65.724	-65.595	-65.760	-65.694	-65.796	-65.796	-65.763	-65.950	-65.738	-65.724	-65.835	-66.102	-65.694	-66.016	-65.805	-65.727	-65.837	-65.703	-65.690	-65.729	-65.556	-66.034	-65.728	-65.830	-66.005	-65.932	-65.816	-66.016	-65.757	131.380	131.202	131.346	131.209	131.204	131.065	131.208	131.069	131.105	130.973	131.183	131.180	131.209	131.102	131.230	131.137	131.146	131.186	131.064	131.182	130.971	131.241	131.137	131.035	131.206	131.102	130.867	131.307	131.135	131.194	131.185	131.273	116.838	116.819	116.832	116.769	116.725	116.807	116.759	116.819	116.813	116.824	116.853	116.779	116.769	116.827	116.897	116.771	116.882	116.802	116.796	116.813	116.804	116.752	116.784	116.741	116.878	116.790	116.866	116.850	116.855	116.804	116.875	116.770	2016_7_19_17_04_16
FLQS2C9EGRX5____	-66.086	-65.943	-66.051	-65.799	-65.710	-65.837	-65.768	-65.877	-65.878	-65.845	-66.033	-65.817	-65.799	-65.913	-66.183	-65.768	-66.124	-65.921	-65.802	-65.921	-65.816	-65.800	-65.806	-65.665	-66.115	-65.805	-65.911	-66.081	-66.010	-65.894	-66.163	-65.833	131.373	131.161	131.340	131.204	131.197	131.059	131.163	131.058	131.094	130.959	131.178	131.170	131.204	131.058	131.230	131.133	131.142	131.169	131.059	131.168	130.957	131.236	131.132	130.990	131.197	131.059	130.853	131.264	131.128	131.190	131.138	131.270	116.718	116.705	116.711	116.647	116.617	116.686	116.644	116.700	116.694	116.706	116.733	116.659	116.647	116.713	116.776	116.649	116.771	116.696	116.673	116.696	116.696	116.642	116.662	116.638	116.759	116.675	116.748	116.735	116.734	116.683	116.786	116.647	2016_7_19_17_04_16
FLQS2C6NGRX5____	-66.286	-66.142	-66.250	-66.005	-65.875	-66.040	-65.972	-66.075	-66.075	-66.011	-66.194	-66.016	-66.005	-66.110	-66.380	-65.972	-66.286	-66.080	-66.005	-66.083	-65.980	-65.968	-66.009	-65.837	-66.310	-66.007	-66.109	-66.280	-66.204	-66.028	-66.292	-65.996	131.388	131.214	131.357	131.217	131.215	131.078	131.218	131.078	131.112	130.974	131.197	131.191	131.217	131.111	131.286	131.148	131.157	131.191	131.075	131.187	130.977	131.250	131.149	131.042	131.217	131.114	130.865	131.322	131.145	131.247	131.197	131.286	116.778	116.759	116.771	116.711	116.666	116.747	116.699	116.759	116.754	116.756	116.780	116.719	116.711	116.766	116.829	116.711	116.819	116.741	116.736	116.743	116.744	116.692	116.724	116.683	116.817	116.730	116.809	116.788	116.793	116.714	116.814	116.696	2016_7_19_17_04_17
FLQS2BJ4GRX5____	-66.132	-65.958	-66.098	-65.819	-65.720	-65.859	-65.785	-65.888	-65.890	-65.856	-66.006	-65.857	-65.819	-65.925	-66.187	-65.784	-66.095	-65.927	-65.822	-65.926	-65.825	-65.777	-65.821	-65.683	-66.120	-65.822	-65.958	-66.088	-66.015	-65.871	-66.105	-65.839	131.203	131.015	131.168	131.027	131.021	130.880	131.025	130.878	130.915	130.781	131.044	130.994	131.027	130.915	131.094	130.954	131.006	130.997	130.881	130.992	130.782	131.059	130.955	130.849	131.062	130.917	130.676	131.130	130.953	131.054	131.007	131.095	116.666	116.639	116.660	116.588	116.554	116.628	116.576	116.638	116.632	116.644	116.650	116.607	116.588	116.645	116.705	116.589	116.688	116.631	116.615	116.632	116.633	116.568	116.601	116.571	116.687	116.608	116.698	116.664	116.669	116.601	116.691	116.583	2016_7_19_17_04_17
FLQS224TGRWM____	-66.210	-66.068	-66.175	-65.928	-65.797	-65.966	-65.898	-66.000	-66.002	-65.935	-66.118	-65.969	-65.928	-66.034	-66.305	-65.897	-66.248	-66.007	-65.931	-66.008	-65.905	-65.886	-65.933	-65.758	-66.238	-65.933	-66.037	-66.169	-66.129	-65.948	-66.219	-65.953	131.393	131.211	131.356	131.221	131.216	131.074	131.221	131.074	131.104	130.973	131.236	131.187	131.221	131.113	131.288	131.150	131.162	131.189	131.077	131.186	130.973	131.254	131.151	131.040	131.220	131.113	130.867	131.323	131.144	131.249	131.200	131.283	116.850	116.833	116.845	116.782	116.737	116.821	116.771	116.833	116.828	116.828	116.845	116.802	116.782	116.838	116.902	116.784	116.904	116.815	116.808	116.816	116.818	116.762	116.796	116.754	116.890	116.802	116.882	116.848	116.866	116.784	116.887	116.780	2016_7_19_17_04_17
FLQS224LGRWM____	-66.061	-65.918	-66.022	-65.776	-65.648	-65.814	-65.713	-65.815	-65.817	-65.779	-65.970	-65.786	-65.776	-65.883	-66.126	-65.743	-66.071	-65.855	-65.780	-65.857	-65.752	-65.745	-65.778	-65.644	-66.086	-65.776	-65.852	-66.022	-65.948	-65.803	-66.069	-65.772	131.308	131.089	131.230	131.098	131.092	130.989	131.095	130.950	131.025	130.894	131.110	131.099	131.098	131.032	131.160	131.023	131.071	131.108	130.954	131.101	130.859	131.121	131.023	130.920	131.091	130.989	130.784	131.191	131.061	131.123	131.071	131.159	116.718	116.707	116.718	116.656	116.612	116.688	116.634	116.695	116.683	116.693	116.721	116.659	116.656	116.705	116.767	116.657	116.763	116.681	116.682	116.683	116.689	116.641	116.669	116.641	116.765	116.675	116.737	116.725	116.722	116.661	116.762	116.644	2016_7_19_17_04_17
FLQS200ZGRX8____	-65.675	-65.526	-65.641	-65.388	-65.260	-65.421	-65.357	-65.462	-65.460	-65.395	-65.582	-65.437	-65.388	-65.498	-65.729	-65.357	-65.685	-65.471	-65.391	-65.509	-65.365	-65.355	-65.393	-65.261	-65.700	-65.392	-65.497	-65.669	-65.595	-65.447	-65.714	-65.422	131.517	131.299	131.484	131.350	131.345	131.205	131.350	131.203	131.240	131.107	131.364	131.313	131.350	131.239	131.412	131.280	131.327	131.320	131.204	131.314	131.105	131.381	131.278	131.130	131.340	131.243	130.996	131.446	131.272	131.332	131.280	131.413	116.639	116.625	116.633	116.568	116.524	116.605	116.557	116.620	116.613	116.613	116.634	116.592	116.568	116.626	116.677	116.570	116.676	116.603	116.595	116.617	116.603	116.551	116.583	116.562	116.679	116.588	116.668	116.649	116.654	116.592	116.694	116.569	2016_7_19_17_04_17
FLNS2037GRWV____	-65.524	-65.376	-65.488	-65.239	-65.146	-65.276	-65.204	-65.350	-65.311	-65.243	-65.423	-65.245	-65.239	-65.381	-65.612	-65.203	-65.523	-65.316	-65.243	-65.313	-65.244	-65.201	-65.239	-65.104	-65.539	-65.240	-65.383	-65.537	-65.399	-65.297	-65.553	-65.261	131.584	131.364	131.505	131.370	131.372	131.227	131.367	131.229	131.269	131.134	131.384	131.343	131.370	131.258	131.434	131.298	131.346	131.346	131.226	131.343	131.169	131.400	131.295	131.199	131.365	131.261	131.024	131.431	131.297	131.397	131.311	131.438	116.354	116.340	116.354	116.291	116.258	116.329	116.279	116.354	116.334	116.333	116.353	116.298	116.291	116.360	116.410	116.291	116.394	116.322	116.317	116.321	116.328	116.272	116.304	116.274	116.397	116.310	116.402	116.385	116.360	116.306	116.411	116.287	2016_7_19_17_04_17
