SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30K1GRWY____	-64.443	-64.409	-64.294	-64.371	-64.334	-64.335	-64.261	-64.370	-64.335	-64.370	-64.334	-64.294	-64.370	-64.293	-64.293	-64.293	-64.294	-64.262	-64.293	-64.335	-64.293	-64.261	-64.293	-64.370	-64.294	-64.294	-64.335	-64.294	-64.334	-64.335	-64.337	-64.262	-94.188	-94.189	-94.158	-94.232	-94.161	-94.194	-94.166	-94.190	-94.194	-94.190	-94.161	-94.195	-94.157	-94.198	-94.234	-94.198	-94.195	-94.203	-94.234	-94.201	-94.198	-94.236	-94.234	-94.197	-94.158	-94.158	-94.201	-94.158	-94.161	-94.201	-94.234	-94.203	235.929	235.944	235.983	235.972	235.967	235.976	235.999	235.960	235.976	235.960	235.967	235.993	235.951	235.994	236.005	235.994	235.993	236.009	236.005	235.978	235.994	236.019	236.005	235.962	235.983	235.983	235.978	235.983	235.967	235.978	235.987	236.009	2016_7_19_16_59_52
FLQS30JCGRWV____	-64.422	-64.388	-64.275	-64.353	-64.316	-64.277	-64.242	-64.351	-64.277	-64.351	-64.316	-64.274	-64.351	-64.274	-64.272	-64.274	-64.274	-64.238	-64.272	-64.317	-64.274	-64.238	-64.272	-64.354	-64.275	-64.275	-64.317	-64.275	-64.316	-64.317	-64.318	-64.238	-94.087	-94.086	-94.050	-94.123	-94.054	-94.086	-94.053	-94.084	-94.086	-94.084	-94.054	-94.085	-94.051	-94.082	-94.120	-94.082	-94.085	-94.086	-94.120	-94.089	-94.082	-94.121	-94.120	-94.088	-94.050	-94.050	-94.089	-94.050	-94.054	-94.089	-94.126	-94.086	235.334	235.348	235.385	235.373	235.369	235.394	235.400	235.363	235.394	235.363	235.369	235.395	235.354	235.395	235.406	235.395	235.395	235.411	235.406	235.379	235.395	235.421	235.406	235.363	235.385	235.385	235.379	235.385	235.369	235.379	235.389	235.411	2016_7_19_16_59_53
FLQS30J0GRWV____	-64.510	-64.477	-64.397	-64.438	-64.403	-64.403	-64.364	-64.438	-64.403	-64.438	-64.403	-64.397	-64.437	-64.397	-64.399	-64.397	-64.397	-64.363	-64.399	-64.403	-64.397	-64.360	-64.399	-64.438	-64.397	-64.397	-64.403	-64.397	-64.403	-64.403	-64.404	-64.363	-94.099	-94.125	-94.095	-94.165	-94.102	-94.131	-94.068	-94.125	-94.131	-94.125	-94.102	-94.132	-94.058	-94.131	-94.133	-94.131	-94.132	-94.134	-94.133	-94.134	-94.131	-94.133	-94.133	-94.129	-94.095	-94.095	-94.134	-94.095	-94.102	-94.134	-94.164	-94.134	235.224	235.246	235.270	235.273	235.270	235.278	235.276	235.262	235.278	235.262	235.270	235.281	235.243	235.280	235.280	235.280	235.281	235.296	235.280	235.279	235.280	235.296	235.280	235.263	235.270	235.270	235.279	235.270	235.270	235.279	235.287	235.296	2016_7_19_16_59_53
FLQS30HZGRWY____	-63.931	-63.853	-63.781	-63.818	-63.780	-63.781	-63.749	-63.818	-63.781	-63.818	-63.780	-63.782	-63.814	-63.781	-63.782	-63.781	-63.782	-63.749	-63.782	-63.781	-63.781	-63.750	-63.782	-63.818	-63.781	-63.781	-63.781	-63.781	-63.780	-63.781	-63.824	-63.749	-94.404	-94.362	-94.330	-94.403	-94.333	-94.401	-94.336	-94.361	-94.401	-94.361	-94.333	-94.366	-94.365	-94.364	-94.404	-94.364	-94.366	-94.372	-94.404	-94.372	-94.364	-94.407	-94.404	-94.366	-94.330	-94.330	-94.372	-94.330	-94.333	-94.372	-94.407	-94.372	235.621	235.642	235.663	235.668	235.664	235.683	235.678	235.656	235.683	235.656	235.664	235.673	235.659	235.672	235.683	235.672	235.673	235.688	235.683	235.675	235.672	235.697	235.683	235.658	235.663	235.663	235.675	235.663	235.664	235.675	235.666	235.688	2016_7_19_16_59_53
FLQS30H6GRWV____	-63.898	-63.866	-63.793	-63.831	-63.834	-63.834	-63.799	-63.831	-63.834	-63.831	-63.834	-63.793	-63.831	-63.794	-63.793	-63.794	-63.793	-63.761	-63.793	-63.835	-63.794	-63.760	-63.793	-63.831	-63.793	-63.793	-63.835	-63.793	-63.834	-63.835	-63.835	-63.761	-94.281	-94.278	-94.242	-94.315	-94.253	-94.285	-94.218	-94.279	-94.285	-94.279	-94.253	-94.277	-94.245	-94.274	-94.312	-94.274	-94.277	-94.279	-94.312	-94.286	-94.274	-94.313	-94.312	-94.282	-94.242	-94.242	-94.286	-94.242	-94.253	-94.286	-94.319	-94.279	235.547	235.559	235.579	235.584	235.566	235.575	235.570	235.574	235.575	235.574	235.566	235.589	235.564	235.588	235.599	235.588	235.589	235.603	235.599	235.574	235.588	235.613	235.599	235.575	235.579	235.579	235.574	235.579	235.566	235.574	235.584	235.603	2016_7_19_16_59_53
FLQS30GQGRWV____	-64.374	-64.341	-64.264	-64.305	-64.269	-64.270	-64.232	-64.305	-64.270	-64.305	-64.269	-64.266	-64.304	-64.265	-64.264	-64.265	-64.266	-64.231	-64.264	-64.269	-64.265	-64.230	-64.264	-64.305	-64.264	-64.264	-64.269	-64.264	-64.269	-64.269	-64.313	-64.231	-94.293	-94.285	-94.254	-94.324	-94.257	-94.291	-94.262	-94.285	-94.291	-94.285	-94.257	-94.289	-94.288	-94.286	-94.322	-94.286	-94.289	-94.291	-94.322	-94.293	-94.286	-94.327	-94.322	-94.290	-94.254	-94.254	-94.293	-94.254	-94.257	-94.293	-94.364	-94.291	236.020	236.031	236.055	236.057	236.053	236.063	236.070	236.046	236.063	236.046	236.053	236.064	236.048	236.063	236.074	236.063	236.064	236.079	236.074	236.063	236.063	236.089	236.074	236.048	236.055	236.055	236.063	236.055	236.053	236.063	236.066	236.079	2016_7_19_16_59_53
FLQS30GCGRWY____	-64.305	-64.272	-64.197	-64.237	-64.201	-64.202	-64.167	-64.238	-64.202	-64.238	-64.201	-64.198	-64.237	-64.199	-64.200	-64.199	-64.198	-64.166	-64.200	-64.202	-64.199	-64.165	-64.200	-64.239	-64.197	-64.197	-64.202	-64.197	-64.201	-64.202	-64.203	-64.166	-94.280	-94.279	-94.247	-94.320	-94.250	-94.281	-94.255	-94.279	-94.281	-94.279	-94.250	-94.285	-94.247	-94.286	-94.322	-94.286	-94.285	-94.287	-94.322	-94.284	-94.286	-94.322	-94.322	-94.286	-94.247	-94.247	-94.284	-94.247	-94.250	-94.284	-94.319	-94.287	236.032	236.046	236.068	236.072	236.067	236.075	236.082	236.060	236.075	236.060	236.067	236.078	236.051	236.078	236.088	236.078	236.078	236.092	236.088	236.076	236.078	236.102	236.088	236.061	236.068	236.068	236.076	236.068	236.067	236.076	236.086	236.092	2016_7_19_16_59_53
FLQS30G5GRWY____	-64.512	-64.479	-64.401	-64.444	-64.404	-64.404	-64.375	-64.443	-64.404	-64.443	-64.404	-64.402	-64.442	-64.406	-64.401	-64.406	-64.402	-64.368	-64.401	-64.453	-64.406	-64.368	-64.401	-64.443	-64.401	-64.401	-64.453	-64.401	-64.404	-64.453	-64.454	-64.368	-94.208	-94.209	-94.171	-94.252	-94.177	-94.211	-94.180	-94.209	-94.211	-94.209	-94.177	-94.209	-94.175	-94.212	-94.247	-94.212	-94.209	-94.213	-94.247	-94.264	-94.212	-94.248	-94.247	-94.212	-94.171	-94.171	-94.264	-94.171	-94.177	-94.264	-94.296	-94.213	235.299	235.313	235.334	235.339	235.334	235.344	235.347	235.327	235.344	235.327	235.334	235.344	235.318	235.343	235.355	235.343	235.344	235.359	235.355	235.339	235.343	235.370	235.355	235.328	235.334	235.334	235.339	235.334	235.334	235.339	235.347	235.359	2016_7_19_16_59_54
FLQS30E9GRWY____	-64.585	-64.551	-64.472	-64.519	-64.480	-64.477	-64.438	-64.514	-64.477	-64.514	-64.480	-64.474	-64.513	-64.474	-64.474	-64.474	-64.474	-64.441	-64.474	-64.477	-64.474	-64.440	-64.474	-64.514	-64.472	-64.472	-64.477	-64.472	-64.480	-64.477	-64.478	-64.441	-94.164	-94.130	-94.135	-94.254	-94.155	-94.171	-94.109	-94.167	-94.171	-94.167	-94.155	-94.171	-94.133	-94.174	-94.176	-94.174	-94.171	-94.144	-94.176	-94.175	-94.174	-94.175	-94.176	-94.135	-94.135	-94.135	-94.175	-94.135	-94.155	-94.175	-94.172	-94.144	235.775	235.779	235.813	235.828	235.816	235.822	235.820	235.805	235.822	235.805	235.816	235.823	235.796	235.823	235.824	235.823	235.823	235.829	235.824	235.823	235.823	235.838	235.824	235.796	235.813	235.813	235.823	235.813	235.816	235.823	235.821	235.829	2016_7_19_16_59_54
FLQS30DZGRWV	-64.501	-64.470	-64.395	-64.430	-64.394	-64.393	-64.361	-64.431	-64.393	-64.431	-64.394	-64.395	-64.429	-64.397	-64.396	-64.397	-64.395	-64.357	-64.396	-64.395	-64.397	-64.358	-64.396	-64.432	-64.395	-64.395	-64.395	-64.395	-64.394	-64.395	-64.395	-64.357	-94.130	-94.097	-94.066	-94.137	-94.107	-94.102	-94.072	-94.100	-94.102	-94.100	-94.107	-94.099	-94.102	-94.133	-94.137	-94.133	-94.099	-94.106	-94.137	-94.104	-94.133	-94.177	-94.137	-94.104	-94.066	-94.066	-94.104	-94.066	-94.107	-94.104	-94.137	-94.106	235.357	235.361	235.383	235.389	235.395	235.394	235.399	235.378	235.394	235.378	235.395	235.393	235.379	235.401	235.403	235.401	235.393	235.410	235.403	235.394	235.401	235.430	235.403	235.378	235.383	235.383	235.394	235.383	235.395	235.394	235.404	235.410	2016_7_19_16_59_54
FLQS30D5GRWQ____	-64.281	-64.249	-64.173	-64.174	-64.176	-64.176	-64.101	-64.174	-64.176	-64.174	-64.176	-64.172	-64.174	-64.136	-64.135	-64.136	-64.172	-64.137	-64.135	-64.177	-64.136	-64.137	-64.135	-64.175	-64.173	-64.173	-64.177	-64.173	-64.176	-64.177	-64.179	-64.137	-94.289	-94.288	-94.258	-94.329	-94.263	-94.295	-94.229	-94.290	-94.295	-94.290	-94.263	-94.257	-94.257	-94.293	-94.330	-94.293	-94.257	-94.298	-94.330	-94.300	-94.293	-94.329	-94.330	-94.292	-94.258	-94.258	-94.300	-94.258	-94.263	-94.300	-94.331	-94.298	235.502	235.515	235.538	235.558	235.538	235.547	235.560	235.547	235.547	235.547	235.538	235.538	235.537	235.563	235.574	235.563	235.538	235.564	235.574	235.548	235.563	235.573	235.574	235.547	235.538	235.538	235.548	235.538	235.538	235.548	235.556	235.564	2016_7_19_16_59_54
FLQS30CMGRWQ____	-64.170	-64.137	-64.018	-64.098	-64.061	-64.062	-63.984	-64.099	-64.062	-64.099	-64.061	-64.018	-64.098	-64.017	-64.018	-64.017	-64.018	-64.025	-64.018	-64.062	-64.017	-64.023	-64.018	-64.099	-64.018	-64.018	-64.062	-64.018	-64.061	-64.062	-64.064	-64.025	-94.352	-94.350	-94.319	-94.386	-94.319	-94.355	-94.322	-94.349	-94.355	-94.349	-94.319	-94.353	-94.316	-94.351	-94.388	-94.351	-94.353	-94.315	-94.388	-94.355	-94.351	-94.420	-94.388	-94.354	-94.319	-94.319	-94.355	-94.319	-94.319	-94.355	-94.419	-94.315	236.055	236.068	236.109	236.095	236.091	236.100	236.124	236.083	236.100	236.083	236.091	236.118	236.075	236.118	236.128	236.118	236.118	236.105	236.128	236.100	236.118	236.135	236.128	236.085	236.109	236.109	236.100	236.109	236.091	236.100	236.118	236.105	2016_7_19_16_59_54
FLQS30BWGRWY____	-64.578	-64.545	-64.469	-64.509	-64.476	-64.475	-64.439	-64.511	-64.475	-64.511	-64.476	-64.470	-64.509	-64.470	-64.472	-64.470	-64.470	-64.438	-64.472	-64.473	-64.470	-64.435	-64.472	-64.507	-64.469	-64.469	-64.473	-64.469	-64.476	-64.473	-64.474	-64.438	-94.163	-94.157	-94.160	-94.235	-94.127	-94.161	-94.131	-94.157	-94.161	-94.157	-94.127	-94.162	-94.158	-94.197	-94.198	-94.197	-94.162	-94.197	-94.198	-94.199	-94.197	-94.230	-94.198	-94.197	-94.160	-94.160	-94.199	-94.160	-94.127	-94.199	-94.233	-94.197	235.253	235.264	235.297	235.301	235.285	235.294	235.301	235.279	235.294	235.279	235.285	235.297	235.280	235.307	235.306	235.307	235.297	235.320	235.306	235.306	235.307	235.330	235.306	235.291	235.297	235.297	235.306	235.297	235.285	235.306	235.315	235.320	2016_7_19_16_59_54
FLQS30BJGRWV____	-64.301	-64.268	-64.193	-64.232	-64.196	-64.197	-64.157	-64.234	-64.197	-64.234	-64.196	-64.194	-64.232	-64.193	-64.193	-64.193	-64.194	-64.156	-64.193	-64.194	-64.193	-64.157	-64.193	-64.232	-64.193	-64.193	-64.194	-64.193	-64.196	-64.194	-64.194	-64.156	-94.304	-94.301	-94.270	-94.334	-94.266	-94.298	-94.272	-94.297	-94.298	-94.297	-94.266	-94.304	-94.265	-94.298	-94.335	-94.298	-94.304	-94.302	-94.335	-94.301	-94.298	-94.334	-94.335	-94.300	-94.270	-94.270	-94.301	-94.270	-94.266	-94.301	-94.335	-94.302	236.054	236.066	236.089	236.091	236.087	236.095	236.104	236.079	236.095	236.079	236.087	236.098	236.071	236.097	236.107	236.097	236.098	236.113	236.107	236.097	236.097	236.122	236.107	236.081	236.089	236.089	236.097	236.089	236.087	236.097	236.107	236.113	2016_7_19_16_59_55
FLQS30AEGRWV____	-64.231	-64.198	-64.126	-64.165	-64.126	-64.126	-64.091	-64.163	-64.126	-64.163	-64.126	-64.128	-64.161	-64.126	-64.127	-64.126	-64.128	-64.091	-64.127	-64.127	-64.126	-64.092	-64.127	-64.164	-64.126	-64.126	-64.127	-64.126	-64.126	-64.127	-64.129	-64.091	-94.337	-94.339	-94.300	-94.379	-94.301	-94.299	-94.270	-94.336	-94.299	-94.336	-94.301	-94.338	-94.265	-94.338	-94.375	-94.338	-94.338	-94.341	-94.375	-94.342	-94.338	-94.374	-94.375	-94.341	-94.300	-94.300	-94.342	-94.300	-94.301	-94.342	-94.379	-94.341	236.047	236.061	236.080	236.086	236.080	236.080	236.086	236.075	236.080	236.075	236.080	236.090	236.056	236.091	236.101	236.091	236.090	236.106	236.101	236.092	236.091	236.115	236.101	236.076	236.080	236.080	236.092	236.080	236.080	236.092	236.101	236.106	2016_7_19_16_59_55
FLQS309TGRWY____	-64.432	-64.360	-64.281	-64.361	-64.322	-64.324	-64.284	-64.321	-64.324	-64.321	-64.322	-64.282	-64.319	-64.319	-64.281	-64.319	-64.282	-64.285	-64.281	-64.323	-64.319	-64.284	-64.281	-64.360	-64.281	-64.281	-64.323	-64.281	-64.322	-64.323	-64.325	-64.285	-94.274	-94.269	-94.240	-94.344	-94.237	-94.275	-94.247	-94.272	-94.275	-94.272	-94.237	-94.275	-94.239	-94.309	-94.312	-94.309	-94.275	-94.281	-94.312	-94.277	-94.309	-94.309	-94.312	-94.307	-94.240	-94.240	-94.277	-94.240	-94.237	-94.277	-94.312	-94.281	235.888	235.916	235.941	235.937	235.923	235.933	235.941	235.933	235.933	235.933	235.923	235.950	235.924	235.944	235.961	235.944	235.950	235.951	235.961	235.934	235.944	235.959	235.961	235.927	235.941	235.941	235.934	235.941	235.923	235.934	235.943	235.951	2016_7_19_16_59_55
FLQS309QGRWV____	-64.238	-64.205	-64.127	-64.169	-64.134	-64.133	-64.096	-64.169	-64.133	-64.169	-64.134	-64.126	-64.166	-64.093	-64.091	-64.093	-64.126	-64.093	-64.091	-64.132	-64.093	-64.093	-64.091	-64.169	-64.127	-64.127	-64.132	-64.127	-64.134	-64.132	-64.137	-64.093	-94.351	-94.350	-94.319	-94.384	-94.319	-94.388	-94.285	-94.348	-94.388	-94.348	-94.319	-94.354	-94.314	-94.347	-94.387	-94.347	-94.354	-94.352	-94.387	-94.352	-94.347	-94.387	-94.387	-94.352	-94.319	-94.319	-94.352	-94.319	-94.319	-94.352	-94.386	-94.352	236.033	236.046	236.070	236.071	236.068	236.087	236.073	236.061	236.087	236.061	236.068	236.081	236.052	236.092	236.104	236.092	236.081	236.094	236.104	236.078	236.092	236.104	236.104	236.062	236.070	236.070	236.078	236.070	236.068	236.078	236.085	236.094	2016_7_19_16_59_55
FLQS309NGRWM____	-64.338	-64.306	-64.231	-64.271	-64.234	-64.234	-64.202	-64.268	-64.234	-64.268	-64.234	-64.194	-64.268	-64.197	-64.234	-64.197	-64.194	-64.197	-64.234	-64.236	-64.197	-64.198	-64.234	-64.270	-64.231	-64.231	-64.236	-64.231	-64.234	-64.236	-64.236	-64.197	-94.185	-94.149	-94.113	-94.233	-94.117	-94.152	-94.120	-94.146	-94.152	-94.146	-94.117	-94.145	-94.110	-94.149	-94.145	-94.149	-94.145	-94.154	-94.145	-94.155	-94.149	-94.226	-94.145	-94.151	-94.113	-94.113	-94.155	-94.113	-94.117	-94.155	-94.226	-94.154	235.325	235.329	235.349	235.366	235.349	235.359	235.363	235.343	235.359	235.343	235.349	235.374	235.333	235.373	235.357	235.373	235.374	235.375	235.357	235.359	235.373	235.395	235.357	235.344	235.349	235.349	235.359	235.349	235.349	235.359	235.379	235.375	2016_7_19_16_59_55
FLQS308YGRWQ____	-64.289	-64.257	-64.178	-64.219	-64.181	-64.183	-64.148	-64.219	-64.183	-64.219	-64.181	-64.181	-64.217	-64.140	-64.181	-64.140	-64.181	-64.146	-64.181	-64.182	-64.140	-64.146	-64.181	-64.219	-64.178	-64.178	-64.182	-64.178	-64.181	-64.182	-64.185	-64.146	-94.282	-94.281	-94.251	-94.321	-94.249	-94.282	-94.254	-94.280	-94.282	-94.280	-94.249	-94.286	-94.248	-94.285	-94.320	-94.285	-94.286	-94.284	-94.320	-94.286	-94.285	-94.319	-94.320	-94.286	-94.251	-94.251	-94.286	-94.251	-94.249	-94.286	-94.319	-94.284	235.400	235.413	235.437	235.439	235.435	235.443	235.450	235.428	235.443	235.428	235.435	235.445	235.420	235.462	235.455	235.462	235.445	235.459	235.455	235.445	235.462	235.469	235.455	235.430	235.437	235.437	235.445	235.437	235.435	235.445	235.453	235.459	2016_7_19_16_59_55
FLQS3084GRWM____	-64.381	-64.350	-64.267	-64.308	-64.272	-64.273	-64.233	-64.308	-64.273	-64.308	-64.272	-64.265	-64.308	-64.267	-64.266	-64.267	-64.265	-64.233	-64.266	-64.273	-64.267	-64.231	-64.266	-64.309	-64.267	-64.267	-64.273	-64.267	-64.272	-64.273	-64.275	-64.233	-94.281	-94.245	-94.251	-94.311	-94.248	-94.278	-94.253	-94.274	-94.278	-94.274	-94.248	-94.247	-94.243	-94.279	-94.316	-94.279	-94.247	-94.285	-94.316	-94.279	-94.279	-94.320	-94.316	-94.277	-94.251	-94.251	-94.279	-94.251	-94.248	-94.279	-94.312	-94.285	235.382	235.384	235.420	235.421	235.417	235.426	235.435	235.410	235.426	235.410	235.417	235.420	235.401	235.429	235.439	235.429	235.420	235.444	235.439	235.426	235.429	235.455	235.439	235.411	235.420	235.420	235.426	235.420	235.417	235.426	235.435	235.444	2016_7_19_16_59_56
FLQS307KGRWV____	-64.027	-63.995	-63.923	-63.963	-63.925	-63.925	-63.891	-63.961	-63.925	-63.961	-63.925	-63.926	-63.960	-63.926	-63.926	-63.926	-63.926	-63.891	-63.926	-63.927	-63.926	-63.886	-63.926	-63.962	-63.923	-63.923	-63.927	-63.923	-63.925	-63.927	-63.928	-63.891	-94.316	-94.316	-94.248	-94.361	-94.289	-94.320	-94.254	-94.320	-94.320	-94.320	-94.289	-94.322	-94.285	-94.322	-94.359	-94.322	-94.322	-94.322	-94.359	-94.324	-94.322	-94.359	-94.359	-94.325	-94.248	-94.248	-94.324	-94.248	-94.289	-94.324	-94.360	-94.322	236.040	236.053	236.064	236.079	236.074	236.083	236.078	236.068	236.083	236.068	236.074	236.083	236.059	236.083	236.094	236.083	236.083	236.098	236.094	236.083	236.083	236.110	236.094	236.069	236.064	236.064	236.083	236.064	236.074	236.083	236.093	236.098	2016_7_19_16_59_56
FLQS3072GRWV____	-64.006	-63.971	-63.854	-63.937	-63.901	-63.902	-63.865	-63.937	-63.902	-63.937	-63.901	-63.896	-63.894	-63.855	-63.856	-63.855	-63.896	-63.863	-63.856	-63.900	-63.855	-63.863	-63.856	-63.939	-63.854	-63.854	-63.900	-63.854	-63.901	-63.900	-63.903	-63.863	-94.252	-94.221	-94.188	-94.296	-94.225	-94.257	-94.192	-94.258	-94.257	-94.258	-94.225	-94.223	-94.187	-94.257	-94.295	-94.257	-94.223	-94.259	-94.295	-94.261	-94.257	-94.260	-94.295	-94.262	-94.188	-94.188	-94.261	-94.188	-94.225	-94.261	-94.294	-94.259	236.129	236.135	236.174	236.170	236.165	236.173	236.170	236.159	236.173	236.159	236.165	236.166	236.157	236.193	236.203	236.193	236.166	236.190	236.203	236.175	236.193	236.190	236.203	236.159	236.174	236.174	236.175	236.174	236.165	236.175	236.183	236.190	2016_7_19_16_59_56
FLQS305NGRWM____	-64.364	-64.291	-64.217	-64.255	-64.219	-64.220	-64.180	-64.255	-64.220	-64.255	-64.219	-64.216	-64.256	-64.216	-64.214	-64.216	-64.216	-64.179	-64.214	-64.220	-64.216	-64.178	-64.214	-64.256	-64.217	-64.217	-64.220	-64.217	-64.219	-64.220	-64.221	-64.179	-94.335	-94.302	-94.307	-94.341	-94.274	-94.340	-94.279	-94.303	-94.340	-94.303	-94.274	-94.343	-94.301	-94.338	-94.344	-94.338	-94.343	-94.312	-94.344	-94.311	-94.338	-94.374	-94.344	-94.305	-94.307	-94.307	-94.311	-94.307	-94.274	-94.311	-94.374	-94.312	235.435	235.456	235.488	235.482	235.478	235.496	235.496	235.471	235.496	235.471	235.478	235.499	235.470	235.497	235.500	235.497	235.499	235.505	235.500	235.488	235.497	235.523	235.500	235.472	235.488	235.488	235.488	235.488	235.478	235.488	235.506	235.505	2016_7_19_16_59_56
FLQS305DGRWM____	-64.290	-64.258	-64.146	-64.221	-64.182	-64.184	-64.150	-64.219	-64.184	-64.219	-64.182	-64.146	-64.220	-64.146	-64.145	-64.146	-64.146	-64.148	-64.145	-64.186	-64.146	-64.145	-64.145	-64.220	-64.146	-64.146	-64.186	-64.146	-64.182	-64.186	-64.187	-64.148	-94.221	-94.221	-94.186	-94.301	-94.227	-94.226	-94.193	-94.258	-94.226	-94.258	-94.227	-94.221	-94.189	-94.221	-94.258	-94.221	-94.221	-94.227	-94.258	-94.269	-94.221	-94.296	-94.258	-94.266	-94.186	-94.186	-94.269	-94.186	-94.227	-94.269	-94.300	-94.227	236.027	236.041	236.077	236.079	236.074	236.073	236.078	236.067	236.073	236.067	236.074	236.087	236.047	236.087	236.098	236.087	236.087	236.088	236.098	236.084	236.087	236.109	236.098	236.069	236.077	236.077	236.084	236.077	236.074	236.084	236.093	236.088	2016_7_19_16_59_56
FLQS3057GRWM____	-64.173	-64.141	-64.060	-64.102	-64.067	-64.068	-64.031	-64.104	-64.068	-64.104	-64.067	-64.063	-64.103	-64.063	-64.063	-64.063	-64.063	-64.029	-64.063	-64.066	-64.063	-64.030	-64.063	-64.103	-64.060	-64.060	-64.066	-64.060	-64.067	-64.066	-64.109	-64.029	-94.272	-94.267	-94.236	-94.305	-94.239	-94.274	-94.207	-94.269	-94.274	-94.269	-94.239	-94.273	-94.237	-94.272	-94.309	-94.272	-94.273	-94.276	-94.309	-94.273	-94.272	-94.310	-94.309	-94.270	-94.236	-94.236	-94.273	-94.236	-94.239	-94.273	-94.307	-94.276	236.025	236.037	236.062	236.063	236.060	236.069	236.066	236.053	236.069	236.053	236.060	236.071	236.044	236.071	236.081	236.071	236.071	236.086	236.081	236.069	236.071	236.095	236.081	236.053	236.062	236.062	236.069	236.062	236.060	236.069	236.061	236.086	2016_7_19_16_59_56
FLQS3052GRWY____	-64.584	-64.550	-64.428	-64.513	-64.476	-64.478	-64.439	-64.512	-64.478	-64.512	-64.476	-64.429	-64.511	-64.428	-64.427	-64.428	-64.429	-64.437	-64.427	-64.478	-64.428	-64.437	-64.427	-64.513	-64.428	-64.428	-64.478	-64.428	-64.476	-64.478	-64.480	-64.437	-94.161	-94.130	-94.101	-94.163	-94.097	-94.132	-94.105	-94.127	-94.132	-94.127	-94.097	-94.135	-94.093	-94.133	-94.172	-94.133	-94.135	-94.133	-94.172	-94.133	-94.133	-94.167	-94.172	-94.129	-94.101	-94.101	-94.133	-94.101	-94.097	-94.133	-94.165	-94.133	235.820	235.825	235.867	235.850	235.846	235.856	235.864	235.840	235.856	235.840	235.846	235.877	235.830	235.876	235.888	235.876	235.877	235.873	235.888	235.856	235.876	235.882	235.888	235.840	235.867	235.867	235.856	235.867	235.846	235.856	235.864	235.873	2016_7_19_16_59_56
FLQS304WGRWM____	-64.424	-64.393	-64.321	-64.356	-64.319	-64.321	-64.286	-64.358	-64.321	-64.358	-64.319	-64.320	-64.357	-64.318	-64.320	-64.318	-64.320	-64.285	-64.320	-64.319	-64.318	-64.285	-64.320	-64.356	-64.321	-64.321	-64.319	-64.321	-64.319	-64.319	-64.320	-64.285	-94.204	-94.203	-94.171	-94.244	-94.175	-94.209	-94.175	-94.205	-94.209	-94.205	-94.175	-94.206	-94.170	-94.207	-94.243	-94.207	-94.206	-94.211	-94.243	-94.211	-94.207	-94.243	-94.243	-94.209	-94.171	-94.171	-94.211	-94.171	-94.175	-94.211	-94.242	-94.211	235.359	235.372	235.393	235.399	235.394	235.403	235.408	235.387	235.403	235.387	235.394	235.403	235.377	235.404	235.414	235.404	235.403	235.419	235.414	235.405	235.404	235.428	235.414	235.389	235.393	235.393	235.405	235.393	235.394	235.405	235.413	235.419	2016_7_19_16_59_57
