SN	Distance_X_LOGO_Nfc_Up1	Distance_X_LOGO_Nfc_Up2	Distance_X_LOGO_Nfc_Up3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Nfc_Up1	Distance_Y_LOGO_Nfc_Up2	Distance_Y_LOGO_Nfc_Up3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Nfc_Up1	Angle_Nfc_Up2	Angle_Nfc_Up3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS3115GRWV____	-66.832	-66.726	-66.654	-66.761	-66.798	-66.832	-66.729	-66.761	-66.693	-66.796	-66.832	-66.727	-66.620	-66.833	-66.758	-66.832	-66.727	-66.761	-66.725	-66.694	-66.727	-66.764	-66.762	-66.658	-66.731	-66.654	-66.626	-66.623	-66.591	-66.555	-66.656	-66.626	144.173	144.173	144.170	144.245	144.248	144.207	144.206	144.270	144.174	144.208	144.171	144.107	144.241	144.208	144.205	144.172	144.210	144.177	144.235	144.236	144.303	144.207	144.277	144.372	144.490	144.407	144.453	144.413	144.417	144.389	144.409	144.523	114.819	114.784	114.761	114.785	114.796	114.814	114.780	114.781	114.773	114.802	114.819	114.794	114.739	114.814	114.790	114.819	114.779	114.795	114.774	114.764	114.765	114.791	114.780	114.731	114.738	114.725	114.709	114.714	114.703	114.695	114.725	114.698	2016_7_19_17_02_57
FLQS310RGRWV____	-67.309	-67.206	-67.191	-67.242	-67.278	-67.312	-67.208	-67.242	-67.172	-67.275	-67.309	-67.205	-67.101	-67.310	-67.239	-67.312	-67.206	-67.240	-67.206	-67.226	-67.207	-67.243	-67.243	-67.140	-67.210	-67.135	-67.156	-67.156	-67.070	-67.033	-67.191	-67.156	144.010	144.013	144.019	144.081	144.083	144.041	144.041	144.109	144.009	144.046	144.007	143.940	144.082	144.046	144.044	144.007	144.046	144.011	144.078	144.019	144.144	144.041	144.114	144.217	144.325	144.247	144.229	144.194	144.258	144.222	144.159	144.299	115.135	115.101	115.095	115.102	115.114	115.131	115.097	115.098	115.090	115.118	115.135	115.112	115.056	115.130	115.107	115.136	115.096	115.112	115.091	115.107	115.081	115.109	115.098	115.048	115.055	115.042	115.052	115.057	115.019	115.013	115.074	115.041	2016_7_19_17_02_57
FLQS3106GRWV____	-67.184	-67.079	-67.017	-67.114	-67.150	-67.185	-67.081	-67.119	-67.045	-67.148	-67.183	-67.078	-66.980	-67.184	-67.115	-67.184	-67.079	-67.113	-67.085	-67.047	-67.080	-67.149	-67.114	-67.014	-67.117	-67.014	-66.975	-67.010	-66.940	-66.904	-67.012	-67.011	144.102	144.102	144.105	144.173	144.174	144.135	144.132	144.209	144.101	144.139	144.100	144.031	144.173	144.140	144.143	144.100	144.138	144.104	144.172	144.170	144.242	144.091	144.206	144.304	144.377	144.338	144.379	144.338	144.348	144.313	144.306	144.412	114.743	114.709	114.688	114.710	114.721	114.739	114.705	114.706	114.698	114.726	114.743	114.720	114.666	114.738	114.715	114.744	114.704	114.720	114.700	114.688	114.688	114.734	114.705	114.657	114.680	114.652	114.633	114.651	114.627	114.620	114.656	114.640	2016_7_19_17_02_57
FLQS30ZQGRWV____	-67.438	-67.335	-67.263	-67.371	-67.407	-67.442	-67.337	-67.367	-67.299	-67.404	-67.404	-67.335	-67.226	-67.439	-67.365	-67.407	-67.335	-67.368	-67.332	-67.303	-67.335	-67.373	-67.371	-67.264	-67.340	-67.261	-67.229	-67.228	-67.197	-67.163	-67.265	-67.231	143.946	143.945	143.948	144.017	144.020	143.977	143.980	144.044	143.947	143.981	143.948	143.880	144.021	143.981	143.977	143.949	143.982	143.948	144.015	144.014	144.080	143.979	144.051	144.143	144.227	144.185	144.225	144.182	144.194	144.163	144.144	144.305	115.084	115.051	115.026	115.051	115.063	115.081	115.046	115.046	115.039	115.068	115.073	115.061	115.003	115.079	115.056	115.073	115.045	115.061	115.039	115.030	115.030	115.058	115.046	114.997	115.009	114.990	114.973	114.979	114.968	114.961	114.998	114.962	2016_7_19_17_02_57
FLQS30YUGRWV____	-67.117	-67.012	-66.939	-67.048	-67.084	-67.119	-67.014	-67.045	-66.978	-67.082	-67.117	-67.012	-66.905	-67.118	-67.044	-67.119	-67.013	-67.046	-67.009	-66.980	-67.013	-67.049	-67.048	-66.944	-67.016	-66.940	-66.911	-66.910	-66.878	-66.841	-66.944	-66.912	144.088	144.092	144.087	144.161	144.160	144.119	144.126	144.186	144.091	144.124	144.085	144.020	144.158	144.123	144.120	144.085	144.125	144.091	144.152	144.150	144.221	144.122	144.194	144.294	144.409	144.324	144.373	144.332	144.340	144.308	144.287	144.441	115.111	115.076	115.053	115.077	115.089	115.107	115.071	115.073	115.065	115.094	115.111	115.087	115.031	115.106	115.082	115.112	115.071	115.087	115.066	115.057	115.057	115.083	115.072	115.023	115.029	115.017	115.000	115.006	114.994	114.987	115.024	114.990	2016_7_19_17_02_57
FLQS30X6GRWY____	-67.154	-67.051	-66.975	-67.086	-67.122	-67.158	-67.054	-67.083	-67.018	-67.121	-67.154	-67.051	-66.941	-67.156	-67.080	-67.156	-67.051	-67.082	-67.044	-67.018	-67.050	-67.089	-67.085	-66.980	-67.052	-66.974	-66.947	-66.943	-66.913	-66.877	-66.981	-66.949	144.140	144.105	144.140	144.180	144.181	144.138	144.138	144.199	144.107	144.142	144.136	144.037	144.177	144.145	144.165	144.103	144.141	144.141	144.205	144.168	144.234	144.138	144.242	144.302	144.425	144.369	144.380	144.377	144.346	144.324	144.298	144.451	114.966	114.937	114.907	114.937	114.949	114.967	114.933	114.933	114.926	114.955	114.966	114.948	114.890	114.966	114.938	114.972	114.932	114.942	114.920	114.917	114.917	114.945	114.928	114.884	114.889	114.872	114.861	114.861	114.856	114.847	114.885	114.851	2016_7_19_17_02_57
FLQS30X6GRWV____	-67.145	-67.044	-66.970	-67.078	-67.114	-67.149	-67.045	-67.076	-67.008	-67.111	-67.144	-67.043	-66.932	-67.145	-67.074	-67.146	-67.042	-67.076	-67.040	-67.010	-67.042	-67.081	-67.078	-66.973	-67.047	-66.966	-66.939	-66.936	-66.907	-66.868	-66.973	-66.940	144.031	144.029	144.028	144.101	144.102	144.063	144.060	144.129	144.030	144.068	144.030	143.960	144.105	144.069	144.059	144.032	144.069	144.033	144.094	144.093	144.162	144.059	144.136	144.233	144.348	144.268	144.313	144.274	144.279	144.248	144.228	144.383	114.878	114.846	114.822	114.846	114.858	114.875	114.841	114.841	114.834	114.862	114.878	114.856	114.798	114.873	114.851	114.879	114.839	114.856	114.834	114.825	114.825	114.853	114.841	114.791	114.798	114.784	114.768	114.773	114.763	114.755	114.792	114.758	2016_7_19_17_02_58
FLQS30WFGRWV____	-66.890	-66.786	-66.721	-66.821	-66.857	-66.891	-66.786	-66.826	-66.751	-66.856	-66.890	-66.786	-66.687	-66.891	-66.824	-66.889	-66.786	-66.821	-66.791	-66.754	-66.789	-66.822	-66.822	-66.721	-66.792	-66.721	-66.684	-66.687	-66.652	-66.615	-66.718	-66.684	144.097	144.101	144.111	144.169	144.170	144.131	144.134	144.213	144.101	144.135	144.097	144.031	144.179	144.135	144.144	144.099	144.138	144.102	144.177	144.180	144.245	144.131	144.202	144.323	144.415	144.355	144.386	144.358	144.352	144.314	144.325	144.448	114.842	114.808	114.785	114.809	114.821	114.838	114.803	114.804	114.796	114.825	114.842	114.818	114.763	114.837	114.814	114.842	114.802	114.819	114.798	114.785	114.787	114.815	114.804	114.753	114.762	114.748	114.731	114.736	114.726	114.720	114.752	114.722	2016_7_19_17_02_58
FLQS30VBGRWV____	-67.369	-67.265	-67.192	-67.298	-67.335	-67.368	-67.265	-67.299	-67.229	-67.334	-67.368	-67.264	-67.155	-67.367	-67.298	-67.369	-67.262	-67.299	-67.263	-67.231	-67.264	-67.301	-67.300	-67.196	-67.269	-67.190	-67.161	-67.160	-67.127	-67.091	-67.196	-67.162	144.039	144.038	144.042	144.138	144.142	144.105	144.073	144.138	144.036	144.074	144.039	143.972	144.113	144.109	144.070	144.040	144.106	144.040	144.142	144.104	144.172	144.070	144.142	144.252	144.368	144.281	144.363	144.289	144.297	144.266	144.244	144.428	115.083	115.049	115.025	115.045	115.056	115.073	115.044	115.045	115.038	115.066	115.083	115.059	115.002	115.072	115.055	115.083	115.038	115.060	115.033	115.028	115.028	115.056	115.045	114.994	115.000	114.988	114.966	114.977	114.965	114.958	114.995	114.956	2016_7_19_17_02_58
FLQS30UFGRWV____	-67.103	-66.995	-66.935	-67.033	-67.069	-67.104	-66.995	-67.038	-66.961	-67.069	-67.102	-66.998	-66.901	-67.103	-67.037	-67.103	-66.997	-67.032	-67.004	-66.964	-66.999	-67.030	-67.033	-66.936	-67.006	-66.937	-66.901	-66.903	-66.868	-66.829	-66.933	-66.899	143.899	143.912	143.914	143.969	143.969	143.926	143.940	144.030	143.909	143.935	143.900	143.833	143.974	143.940	143.964	143.902	143.940	143.904	143.982	143.993	144.062	143.929	144.004	144.173	144.274	144.156	144.239	144.208	144.210	144.124	144.156	144.267	114.877	114.840	114.820	114.844	114.855	114.874	114.836	114.836	114.829	114.861	114.877	114.853	114.800	114.871	114.846	114.877	114.837	114.853	114.832	114.818	114.819	114.849	114.838	114.781	114.789	114.784	114.760	114.765	114.753	114.754	114.782	114.755	2016_7_19_17_02_58
FLQS30TYGRWV____	-67.163	-67.059	-66.994	-67.092	-67.129	-67.165	-67.060	-67.098	-67.024	-67.129	-67.163	-67.060	-66.958	-67.164	-67.096	-67.164	-67.059	-67.095	-67.062	-67.026	-67.061	-67.095	-67.094	-66.994	-67.061	-66.994	-66.957	-66.960	-66.922	-66.887	-66.992	-66.954	144.034	144.036	144.040	144.140	144.107	144.065	144.067	144.139	144.032	144.070	144.032	143.962	144.105	144.072	144.074	144.032	144.068	144.036	144.139	144.103	144.170	144.066	144.139	144.241	144.342	144.275	144.311	144.278	144.278	144.242	144.243	144.424	115.001	114.967	114.945	114.962	114.979	114.997	114.963	114.964	114.956	114.985	115.002	114.979	114.924	114.996	114.974	115.002	114.962	114.979	114.952	114.946	114.947	114.974	114.963	114.915	114.921	114.910	114.892	114.898	114.885	114.879	114.914	114.874	2016_7_19_17_02_58
FLQS30T7GRWV____	-67.253	-67.152	-67.076	-67.184	-67.222	-67.257	-67.153	-67.184	-67.117	-67.219	-67.252	-67.151	-67.041	-67.254	-67.179	-67.256	-67.150	-67.184	-67.146	-67.114	-67.150	-67.188	-67.186	-67.080	-67.153	-67.074	-67.047	-67.103	-67.014	-66.977	-67.112	-67.048	144.070	144.036	144.071	144.139	144.103	144.066	144.064	144.128	144.033	144.068	144.069	143.964	144.104	144.068	144.100	144.031	144.068	144.033	144.096	144.132	144.161	144.065	144.138	144.256	144.390	144.267	144.345	144.203	144.312	144.287	144.228	144.406	114.989	114.962	114.931	114.957	114.974	114.991	114.958	114.958	114.951	114.979	114.989	114.972	114.915	114.990	114.961	114.997	114.956	114.973	114.951	114.935	114.942	114.969	114.957	114.905	114.908	114.901	114.881	114.920	114.875	114.866	114.920	114.871	2016_7_19_17_02_58
FLQS30S7GRWV____	-67.310	-67.204	-67.133	-67.239	-67.277	-67.313	-67.208	-67.239	-67.170	-67.275	-67.310	-67.205	-67.095	-67.310	-67.237	-67.311	-67.207	-67.241	-67.202	-67.171	-67.206	-67.244	-67.240	-67.135	-67.208	-67.132	-67.103	-67.101	-67.067	-67.030	-67.137	-67.098	143.950	143.987	143.948	144.053	144.020	143.979	143.978	144.046	143.945	143.983	143.946	143.879	144.057	143.985	143.978	143.946	143.982	143.948	144.015	144.012	144.080	143.978	144.088	144.150	144.265	144.182	144.231	144.188	144.196	144.166	144.150	144.351	115.205	115.165	115.148	115.166	115.184	115.201	115.167	115.167	115.160	115.189	115.206	115.182	115.119	115.200	115.177	115.206	115.166	115.183	115.160	115.150	115.151	115.179	115.161	115.117	115.124	115.112	115.095	115.100	115.088	115.081	115.118	115.075	2016_7_19_17_02_58
FLQS30RRGRWV____	-67.154	-67.049	-66.982	-67.084	-67.120	-67.155	-67.051	-67.087	-67.015	-67.119	-67.154	-67.049	-66.946	-67.154	-67.085	-67.154	-67.049	-67.085	-67.052	-67.015	-67.050	-67.084	-67.084	-66.980	-67.049	-66.980	-66.943	-66.942	-66.907	-66.872	-66.978	-66.943	144.081	144.081	144.090	144.153	144.155	144.116	144.111	144.178	144.079	144.117	144.079	144.010	144.155	144.116	144.110	144.084	144.116	144.081	144.146	144.144	144.211	144.114	144.187	144.268	144.383	144.314	144.352	144.308	144.323	144.287	144.277	144.437	115.029	114.995	114.971	114.995	115.006	115.024	114.991	114.992	114.983	115.012	115.029	115.005	114.949	115.023	115.002	115.028	114.989	115.006	114.986	114.974	114.975	115.001	114.990	114.943	114.949	114.936	114.919	114.925	114.911	114.905	114.942	114.906	2016_7_19_17_02_59
FLQS30R2GRWV____	-66.902	-66.796	-66.723	-66.833	-66.869	-66.903	-66.797	-66.830	-66.761	-66.866	-66.901	-66.796	-66.687	-66.902	-66.829	-66.903	-66.797	-66.831	-66.792	-66.761	-66.796	-66.832	-66.832	-66.722	-66.797	-66.719	-66.689	-66.688	-66.658	-66.623	-66.724	-66.690	144.212	144.209	144.206	144.279	144.282	144.242	144.244	144.305	144.210	144.247	144.209	144.141	144.277	144.247	144.234	144.206	144.248	144.211	144.275	144.270	144.342	144.241	144.312	144.406	144.490	144.442	144.485	144.442	144.448	144.420	144.407	144.563	115.029	114.995	114.971	114.996	115.008	115.025	114.990	114.992	114.984	115.012	115.029	115.005	114.949	115.024	115.002	115.030	114.989	115.006	114.984	114.975	114.975	115.002	114.991	114.941	114.953	114.935	114.918	114.924	114.914	114.907	114.942	114.907	2016_7_19_17_02_59
FLQS30QXGRWV____	-67.283	-67.179	-67.115	-67.213	-67.248	-67.285	-67.180	-67.217	-67.143	-67.248	-67.282	-67.178	-67.080	-67.283	-67.216	-67.284	-67.177	-67.212	-67.182	-67.148	-67.180	-67.215	-67.214	-67.112	-67.181	-67.111	-67.075	-67.078	-67.041	-67.006	-67.111	-67.075	143.960	143.965	143.967	144.035	144.034	143.993	143.996	144.074	143.965	143.995	143.961	143.893	144.034	143.998	144.009	143.957	144.000	143.964	144.036	144.041	144.107	143.993	144.066	144.196	144.286	144.209	144.259	144.231	144.222	144.185	144.190	144.317	114.889	114.854	114.833	114.855	114.866	114.885	114.850	114.850	114.843	114.872	114.889	114.865	114.811	114.883	114.860	114.890	114.848	114.865	114.845	114.832	114.833	114.862	114.850	114.797	114.806	114.795	114.776	114.781	114.770	114.764	114.798	114.767	2016_7_19_17_02_59
FLQS30QPGRWV____	-67.087	-66.983	-66.910	-67.017	-67.054	-67.090	-66.984	-67.017	-66.947	-67.053	-67.087	-66.983	-66.877	-67.088	-67.017	-67.086	-66.983	-67.018	-66.982	-66.950	-66.982	-67.019	-67.017	-66.916	-66.987	-66.909	-66.880	-66.878	-66.844	-66.808	-66.914	-66.879	144.095	144.097	144.099	144.165	144.167	144.126	144.125	144.197	144.097	144.129	144.093	144.024	144.174	144.129	144.132	144.094	144.128	144.096	144.161	144.167	144.231	144.127	144.199	144.315	144.428	144.336	144.397	144.355	144.359	144.332	144.305	144.458	114.910	114.876	114.852	114.877	114.888	114.906	114.872	114.872	114.864	114.894	114.910	114.887	114.830	114.905	114.882	114.910	114.871	114.887	114.866	114.854	114.855	114.883	114.872	114.821	114.827	114.815	114.797	114.802	114.791	114.783	114.822	114.787	2016_7_19_17_02_59
FLQS30QMGRWV____	-67.301	-67.198	-67.121	-67.232	-67.267	-67.304	-67.198	-67.194	-67.163	-67.284	-67.300	-67.196	-67.086	-67.302	-67.192	-67.270	-67.197	-67.230	-67.193	-67.161	-67.163	-67.234	-67.232	-67.125	-67.165	-67.120	-67.094	-67.091	-67.060	-67.025	-67.126	-67.097	144.013	144.017	144.016	144.087	144.089	144.045	144.050	144.113	144.015	143.986	144.011	143.946	144.090	144.050	144.045	144.017	144.052	144.018	144.081	144.076	144.150	144.046	144.122	144.197	144.329	144.247	144.282	144.237	144.252	144.222	144.198	144.370	115.103	115.069	115.044	115.070	115.081	115.100	115.064	115.053	115.058	115.102	115.104	115.080	115.022	115.098	115.063	115.093	115.064	115.080	115.058	115.048	115.038	115.077	115.064	115.018	115.011	115.009	114.995	115.001	114.988	114.982	115.018	114.983	2016_7_19_17_02_59
FLQS30Q9GRWY____	-67.245	-67.142	-67.072	-67.178	-67.214	-67.248	-67.143	-67.178	-67.107	-67.210	-67.245	-67.142	-67.036	-67.246	-67.175	-67.246	-67.143	-67.174	-67.141	-67.109	-67.142	-67.180	-67.178	-67.075	-67.148	-67.070	-67.038	-67.039	-67.008	-66.970	-67.072	-67.039	144.023	144.020	144.031	144.090	144.094	144.016	144.051	144.092	144.020	144.058	144.020	143.950	144.095	144.058	144.056	144.020	144.024	144.023	144.057	144.091	144.159	144.017	144.094	144.201	144.340	144.264	144.309	144.271	144.244	144.212	144.233	144.378	114.819	114.785	114.761	114.786	114.797	114.820	114.781	114.786	114.774	114.802	114.819	114.796	114.739	114.813	114.791	114.819	114.785	114.795	114.779	114.764	114.764	114.798	114.786	114.736	114.738	114.725	114.708	114.713	114.707	114.700	114.730	114.697	2016_7_19_17_02_59
FLQS30Q9GRWV____	-67.181	-67.080	-67.014	-67.114	-67.186	-67.183	-67.116	-67.116	-67.076	-67.148	-67.181	-67.114	-66.975	-67.180	-67.115	-67.181	-67.080	-67.113	-67.085	-67.050	-67.080	-67.117	-67.114	-67.010	-67.082	-67.007	-66.970	-66.972	-66.939	-66.902	-67.044	-66.972	143.948	143.948	143.958	144.014	144.011	143.982	143.968	144.059	143.939	143.985	143.948	143.878	144.029	143.988	143.991	143.951	143.985	143.953	144.022	144.023	144.095	143.977	144.051	144.161	144.266	144.205	144.242	144.204	144.206	144.163	144.126	144.312	114.822	114.788	114.765	114.790	114.814	114.817	114.797	114.784	114.789	114.805	114.822	114.810	114.742	114.815	114.794	114.821	114.783	114.799	114.779	114.767	114.766	114.796	114.784	114.733	114.741	114.726	114.708	114.714	114.703	114.698	114.750	114.698	2016_7_19_17_02_59
FLQS30Q3GRWV____	-67.327	-67.223	-67.151	-67.258	-67.294	-67.330	-67.223	-67.257	-67.188	-67.292	-67.326	-67.259	-67.114	-67.328	-67.255	-67.329	-67.223	-67.257	-67.221	-67.189	-67.224	-67.260	-67.257	-67.153	-67.226	-67.149	-67.119	-67.118	-67.087	-67.051	-67.188	-67.119	143.961	143.962	143.966	144.029	144.031	143.988	143.995	144.069	143.958	143.999	143.961	143.852	144.034	143.999	143.999	143.958	144.000	143.965	144.033	144.032	144.101	143.988	144.066	144.206	144.315	144.209	144.281	144.241	144.245	144.210	144.137	144.323	114.909	114.875	114.851	114.876	114.888	114.906	114.870	114.870	114.864	114.892	114.909	114.904	114.829	114.904	114.880	114.910	114.869	114.886	114.864	114.853	114.854	114.883	114.870	114.815	114.822	114.813	114.793	114.798	114.788	114.781	114.837	114.786	2016_7_19_17_02_59
FLQS30Q2GRWV____	-67.092	-66.988	-66.924	-67.023	-67.058	-67.093	-66.990	-67.028	-66.953	-67.059	-67.094	-66.987	-66.887	-67.093	-67.025	-67.093	-66.987	-67.023	-66.994	-66.988	-66.988	-67.024	-67.024	-66.919	-66.989	-66.920	-66.879	-66.883	-66.846	-66.814	-66.916	-66.878	144.145	144.145	144.146	144.216	144.219	144.177	144.177	144.249	144.145	144.144	144.107	144.070	144.219	144.182	144.183	144.144	144.180	144.144	144.213	144.173	144.283	144.174	144.249	144.348	144.455	144.382	144.425	144.384	144.388	144.321	144.353	144.499	114.969	114.935	114.914	114.935	114.946	114.964	114.930	114.932	114.923	114.958	114.975	114.946	114.890	114.963	114.941	114.969	114.929	114.946	114.926	114.931	114.914	114.942	114.931	114.881	114.888	114.876	114.857	114.864	114.852	114.851	114.880	114.845	2016_7_19_17_03_00
FLQS30PHGRWY____	-67.304	-67.203	-67.129	-67.237	-67.273	-67.308	-67.206	-67.236	-67.169	-67.272	-67.305	-67.202	-67.093	-67.305	-67.234	-67.307	-67.202	-67.237	-67.199	-67.170	-67.202	-67.241	-67.238	-67.131	-67.205	-67.126	-67.098	-67.097	-67.064	-67.029	-67.131	-67.098	143.961	143.961	143.962	144.037	144.035	143.996	143.995	144.060	143.964	143.998	143.959	143.892	144.039	143.996	143.994	143.961	144.000	143.966	144.025	144.026	144.092	143.996	144.069	144.165	144.279	144.197	144.240	144.202	144.209	144.182	144.163	144.308	114.931	114.898	114.873	114.897	114.909	114.927	114.893	114.893	114.886	114.914	114.931	114.908	114.850	114.926	114.903	114.932	114.891	114.908	114.887	114.877	114.877	114.905	114.893	114.843	114.850	114.836	114.821	114.826	114.815	114.807	114.844	114.811	2016_7_19_17_03_00
FLQS30NWGRWV____	-67.372	-67.268	-67.225	-67.303	-67.340	-67.375	-67.269	-67.301	-67.233	-67.337	-67.371	-67.267	-67.156	-67.372	-67.298	-67.373	-67.268	-67.301	-67.262	-67.233	-67.268	-67.305	-67.304	-67.195	-67.272	-67.192	-67.165	-67.161	-67.132	-67.095	-67.196	-67.167	143.834	143.838	143.834	143.907	143.907	143.865	143.870	143.930	143.834	143.872	143.833	143.766	143.909	143.870	143.861	143.834	143.873	143.836	143.939	143.896	143.968	143.868	143.975	144.043	144.175	144.067	144.132	144.081	144.100	144.073	144.034	144.199	114.916	114.882	114.868	114.883	114.895	114.913	114.877	114.879	114.871	114.899	114.916	114.893	114.834	114.911	114.888	114.917	114.876	114.893	114.864	114.862	114.862	114.889	114.873	114.827	114.832	114.822	114.803	114.810	114.798	114.789	114.828	114.794	2016_7_19_17_03_00
FLQS30MRGRWY____	-67.240	-67.136	-67.063	-67.172	-67.207	-67.241	-67.136	-67.169	-67.100	-67.205	-67.241	-67.136	-67.027	-67.241	-67.169	-67.240	-67.136	-67.170	-67.133	-67.101	-67.134	-67.172	-67.172	-67.065	-67.139	-67.061	-67.032	-67.030	-66.997	-66.962	-67.065	-67.032	143.960	143.965	143.962	144.031	144.031	143.994	143.994	144.062	143.959	143.996	143.960	143.892	144.032	143.993	143.992	143.961	143.996	143.964	144.029	144.023	144.098	143.994	144.066	144.186	144.309	144.204	144.269	144.223	144.237	144.206	144.170	144.324	115.112	115.077	115.054	115.079	115.090	115.107	115.073	115.073	115.067	115.095	115.112	115.088	115.032	115.107	115.084	115.112	115.072	115.089	115.067	115.057	115.056	115.085	115.074	115.020	115.026	115.016	114.997	115.003	114.991	114.984	115.023	114.989	2016_7_19_17_03_00
FLQS30MKGRWV____	-67.103	-66.997	-66.932	-67.031	-67.068	-67.102	-66.997	-67.037	-66.962	-67.068	-67.103	-66.999	-66.898	-67.101	-67.036	-67.101	-66.998	-67.034	-67.003	-66.964	-66.998	-67.033	-67.033	-66.931	-67.000	-66.930	-66.895	-66.898	-66.861	-66.826	-66.929	-66.893	143.981	144.015	143.986	144.082	144.050	144.045	144.015	144.096	143.977	144.015	143.980	143.909	144.051	144.055	144.026	144.015	144.015	143.981	144.051	144.061	144.128	144.008	144.083	144.271	144.359	144.229	144.326	144.261	144.262	144.223	144.217	144.367	114.922	114.882	114.866	114.883	114.900	114.912	114.882	114.883	114.877	114.905	114.922	114.899	114.844	114.910	114.893	114.916	114.883	114.900	114.879	114.865	114.866	114.895	114.884	114.822	114.831	114.828	114.802	114.813	114.800	114.795	114.829	114.795	2016_7_19_17_03_00
FLQS30MJGRWV____	-67.101	-66.999	-66.983	-67.033	-67.070	-67.104	-66.999	-67.037	-67.018	-67.069	-67.103	-66.997	-66.893	-67.103	-67.035	-67.103	-66.998	-67.034	-67.001	-66.962	-67.000	-67.036	-67.033	-66.933	-67.003	-66.932	-66.897	-66.898	-66.862	-66.825	-66.931	-66.897	144.072	144.030	143.959	144.103	144.104	144.065	144.064	144.133	144.029	144.066	144.029	143.959	144.107	144.068	144.067	144.033	144.066	144.033	144.095	144.136	144.166	144.062	144.138	144.229	144.340	144.266	144.310	144.268	144.278	144.240	144.236	144.381	114.928	114.901	114.907	114.902	114.913	114.931	114.896	114.898	114.908	114.919	114.935	114.912	114.855	114.930	114.908	114.935	114.896	114.913	114.892	114.873	114.881	114.909	114.896	114.850	114.856	114.844	114.826	114.832	114.819	114.813	114.848	114.815	2016_7_19_17_03_00
FLQS30MEGRWV____	-67.169	-67.066	-66.992	-67.101	-67.138	-67.171	-67.068	-67.100	-67.031	-67.135	-67.168	-67.064	-66.957	-67.169	-67.098	-67.169	-67.066	-67.100	-67.063	-67.033	-67.066	-67.103	-67.102	-66.996	-67.071	-66.991	-66.963	-66.961	-66.928	-66.893	-66.997	-66.964	144.021	144.021	144.025	144.090	144.092	144.052	144.048	144.118	144.016	144.056	144.020	143.954	144.096	144.057	144.050	144.019	144.057	144.023	144.089	144.082	144.151	144.051	144.125	144.225	144.337	144.261	144.300	144.262	144.267	144.234	144.221	144.376	114.996	114.962	114.937	114.963	114.975	114.992	114.959	114.958	114.951	114.979	114.995	114.971	114.915	114.990	114.968	114.996	114.956	114.973	114.951	114.942	114.942	114.969	114.958	114.908	114.915	114.901	114.886	114.891	114.879	114.873	114.909	114.875	2016_7_19_17_03_00
FLQS30LFGRWY____	-67.490	-67.388	-67.313	-67.423	-67.458	-67.493	-67.389	-67.420	-67.353	-67.457	-67.490	-67.386	-67.298	-67.490	-67.438	-67.492	-67.387	-67.421	-67.383	-67.353	-67.388	-67.425	-67.423	-67.320	-67.392	-67.311	-67.284	-67.282	-67.251	-67.215	-67.317	-67.286	143.869	143.873	143.873	143.942	143.942	143.905	143.902	143.968	143.869	143.907	143.868	143.801	143.944	143.904	143.909	143.871	143.906	143.874	143.934	143.929	144.001	143.903	143.976	144.082	144.212	144.107	144.169	144.120	144.136	144.115	144.063	144.233	115.271	115.237	115.213	115.238	115.249	115.266	115.233	115.233	115.226	115.254	115.271	115.247	115.197	115.266	115.248	115.271	115.232	115.247	115.226	115.217	115.217	115.244	115.232	115.183	115.187	115.176	115.158	115.165	115.152	115.144	115.185	115.149	2016_7_19_17_03_01
