SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30BJGRWV____	-62.810	-62.953	-63.029	-62.846	-62.848	-62.924	-62.783	-62.817	-62.664	-62.664	-62.633	-62.707	-62.520	-62.567	-62.642	-62.596	-62.555	-62.597	-62.554	-62.607	-62.564	-62.602	-62.639	-62.522	-62.533	-62.677	-62.564	-62.532	-62.700	-62.532	-62.603	-62.566	143.195	143.413	143.516	143.514	143.442	143.518	143.583	143.619	143.546	143.441	143.511	143.337	143.361	143.333	143.482	143.262	143.326	143.471	143.466	143.551	143.547	143.481	143.372	143.511	143.480	143.516	143.582	143.547	143.271	143.513	143.375	143.515	113.400	113.415	113.425	113.365	113.376	113.390	113.333	113.339	113.299	113.314	113.294	113.344	113.278	113.297	113.301	113.318	113.294	113.287	113.274	113.279	113.265	113.288	113.316	113.256	113.265	113.308	113.260	113.255	113.351	113.259	113.304	113.271	2016_7_19_17_07_42
FLQS30AEGRWV____	-62.965	-63.141	-63.209	-63.035	-63.036	-63.071	-62.961	-62.995	-62.861	-62.860	-62.825	-62.894	-62.681	-62.755	-62.824	-62.719	-62.716	-62.789	-62.715	-62.785	-62.754	-62.787	-62.823	-62.719	-62.718	-62.856	-62.755	-62.716	-62.860	-62.685	-62.787	-62.752	143.136	143.354	143.424	143.459	143.388	143.423	143.494	143.529	143.494	143.388	143.460	143.283	143.310	143.280	143.387	143.206	143.275	143.419	143.414	143.459	143.494	143.424	143.318	143.458	143.424	143.424	143.529	143.493	143.213	143.455	143.318	143.459	113.815	113.842	113.854	113.791	113.802	113.808	113.761	113.767	113.727	113.743	113.720	113.770	113.694	113.723	113.731	113.722	113.711	113.714	113.690	113.707	113.692	113.713	113.741	113.685	113.690	113.736	113.687	113.679	113.768	113.674	113.729	113.696	2016_7_19_17_07_43
FLQS309TGRWY____	-63.115	-63.267	-63.337	-63.163	-63.164	-63.199	-63.090	-63.091	-62.979	-62.980	-62.942	-63.024	-62.790	-62.886	-62.953	-62.880	-62.825	-62.877	-62.834	-62.916	-62.877	-62.917	-62.953	-62.807	-62.848	-62.987	-62.878	-62.812	-62.991	-62.848	-62.917	-62.882	143.174	143.427	143.493	143.528	143.458	143.493	143.562	143.594	143.560	143.456	143.523	143.353	143.339	143.350	143.458	143.278	143.303	143.483	143.481	143.527	143.562	143.493	143.387	143.523	143.492	143.492	143.596	143.558	143.283	143.526	143.388	143.528	113.842	113.855	113.869	113.806	113.817	113.823	113.776	113.772	113.740	113.755	113.733	113.785	113.709	113.739	113.746	113.748	113.726	113.716	113.702	113.723	113.705	113.728	113.756	113.687	113.706	113.752	113.700	113.684	113.784	113.701	113.744	113.712	2016_7_19_17_07_43
FLQS309QGRWV____	-63.060	-63.210	-63.281	-63.137	-63.130	-63.172	-63.027	-63.059	-62.958	-62.926	-62.922	-62.996	-62.778	-62.817	-62.887	-62.816	-62.812	-62.850	-62.811	-62.849	-62.849	-62.852	-62.887	-62.784	-62.814	-62.928	-62.849	-62.780	-62.922	-62.780	-62.885	-62.849	143.103	143.353	143.421	143.460	143.353	143.423	143.456	143.492	143.460	143.351	143.426	143.284	143.274	143.241	143.350	143.171	143.239	143.382	143.379	143.422	143.461	143.384	143.279	143.422	143.389	143.422	143.496	143.456	143.175	143.420	143.282	143.423	113.648	113.661	113.675	113.621	113.635	113.638	113.585	113.591	113.561	113.567	113.554	113.600	113.528	113.546	113.554	113.556	113.545	113.536	113.524	113.531	113.525	113.537	113.564	113.509	113.524	113.557	113.520	113.502	113.591	113.508	113.563	113.530	2016_7_19_17_07_43
FLQS309NGRWM____	-62.724	-62.866	-62.967	-62.760	-62.760	-62.797	-62.687	-62.720	-62.594	-62.594	-62.562	-62.617	-62.446	-62.480	-62.550	-62.480	-62.481	-62.512	-62.447	-62.510	-62.481	-62.514	-62.550	-62.450	-62.442	-62.583	-62.481	-62.441	-62.584	-62.443	-62.515	-62.478	143.229	143.442	143.515	143.546	143.477	143.510	143.581	143.618	143.584	143.478	143.550	143.372	143.401	143.368	143.477	143.298	143.367	143.509	143.504	143.548	143.584	143.510	143.405	143.549	143.513	143.510	143.619	143.584	143.302	143.546	143.404	143.548	113.583	113.599	113.622	113.549	113.559	113.566	113.519	113.525	113.487	113.503	113.482	113.526	113.465	113.481	113.488	113.491	113.481	113.471	113.450	113.465	113.449	113.472	113.499	113.444	113.447	113.495	113.444	113.436	113.526	113.442	113.487	113.454	2016_7_19_17_07_43
FLQS308YGRWQ____	-62.947	-63.088	-63.156	-62.983	-62.982	-63.049	-62.911	-62.944	-62.809	-62.809	-62.776	-62.841	-62.664	-62.702	-62.772	-62.700	-62.698	-62.733	-62.663	-62.735	-62.733	-62.736	-62.773	-62.668	-62.666	-62.806	-62.733	-62.665	-62.807	-62.667	-62.737	-62.700	143.094	143.309	143.379	143.412	143.342	143.380	143.447	143.482	143.448	143.343	143.413	143.237	143.265	143.233	143.343	143.162	143.230	143.371	143.367	143.413	143.450	143.378	143.271	143.412	143.378	143.378	143.485	143.447	143.167	143.412	143.272	143.414	113.606	113.621	113.634	113.571	113.581	113.598	113.542	113.548	113.507	113.523	113.502	113.549	113.486	113.503	113.510	113.513	113.502	113.493	113.470	113.488	113.482	113.493	113.521	113.466	113.470	113.517	113.477	113.459	113.548	113.465	113.509	113.476	2016_7_19_17_07_43
FLQS3084GRWM____	-62.930	-63.070	-63.139	-62.963	-62.965	-63.002	-62.892	-62.925	-62.787	-62.788	-62.755	-62.824	-62.603	-62.685	-62.752	-62.685	-62.681	-62.717	-62.611	-62.717	-62.683	-62.719	-62.754	-62.647	-62.649	-62.787	-62.683	-62.645	-62.789	-62.650	-62.719	-62.682	143.217	143.432	143.500	143.535	143.463	143.498	143.568	143.604	143.568	143.464	143.532	143.359	143.345	143.356	143.465	143.285	143.351	143.494	143.484	143.534	143.570	143.499	143.393	143.535	143.499	143.499	143.604	143.570	143.290	143.532	143.393	143.535	113.755	113.770	113.783	113.719	113.731	113.738	113.691	113.697	113.656	113.671	113.650	113.699	113.626	113.653	113.659	113.663	113.652	113.643	113.609	113.637	113.621	113.643	113.670	113.613	113.620	113.666	113.615	113.608	113.697	113.615	113.658	113.625	2016_7_19_17_07_43
FLQS307KGRWV____	-62.614	-62.787	-62.858	-62.681	-62.682	-62.688	-62.609	-62.642	-62.513	-62.513	-62.478	-62.539	-62.331	-62.403	-62.471	-62.367	-62.400	-62.436	-62.400	-62.435	-62.401	-62.434	-62.470	-62.341	-62.365	-62.505	-62.401	-62.365	-62.505	-62.364	-62.434	-62.399	143.215	143.434	143.503	143.537	143.466	143.498	143.571	143.608	143.573	143.468	143.538	143.363	143.390	143.358	143.466	143.286	143.357	143.498	143.496	143.537	143.574	143.501	143.396	143.536	143.502	143.502	143.609	143.572	143.293	143.536	143.396	143.537	113.543	113.568	113.582	113.518	113.529	113.526	113.489	113.494	113.456	113.472	113.449	113.496	113.422	113.451	113.458	113.449	113.450	113.441	113.429	113.435	113.418	113.440	113.468	113.404	113.417	113.464	113.413	113.407	113.495	113.412	113.456	113.423	2016_7_19_17_07_43
FLQS3072GRWV____	-62.678	-62.823	-62.920	-62.745	-62.747	-62.784	-62.644	-62.709	-62.538	-62.569	-62.503	-62.605	-62.391	-62.468	-62.536	-62.430	-62.425	-62.500	-62.424	-62.468	-62.464	-62.499	-62.535	-62.398	-62.429	-62.570	-62.464	-62.397	-62.571	-62.429	-62.499	-62.433	143.227	143.441	143.514	143.549	143.478	143.512	143.581	143.619	143.581	143.478	143.547	143.373	143.399	143.370	143.478	143.296	143.364	143.508	143.504	143.545	143.584	143.513	143.408	143.546	143.513	143.513	143.619	143.581	143.304	143.547	143.408	143.547	113.588	113.605	113.626	113.563	113.574	113.581	113.524	113.540	113.489	113.514	113.482	113.541	113.466	113.496	113.503	113.494	113.482	113.487	113.462	113.470	113.463	113.486	113.513	113.447	113.462	113.509	113.458	113.441	113.540	113.457	113.501	113.458	2016_7_19_17_07_43
FLQS305NGRWM____	-63.128	-63.268	-63.336	-63.163	-63.162	-63.200	-63.088	-63.123	-62.990	-62.990	-62.957	-63.022	-62.848	-62.885	-62.951	-62.883	-62.883	-62.917	-62.846	-62.914	-62.882	-62.917	-62.952	-62.850	-62.846	-62.984	-62.881	-62.844	-62.988	-62.845	-62.917	-62.880	143.155	143.370	143.439	143.473	143.403	143.437	143.508	143.544	143.509	143.404	143.474	143.298	143.327	143.294	143.403	143.224	143.292	143.434	143.428	143.473	143.509	143.437	143.332	143.474	143.439	143.439	143.544	143.509	143.229	143.472	143.332	143.474	113.708	113.723	113.736	113.673	113.683	113.691	113.643	113.649	113.610	113.625	113.604	113.652	113.589	113.606	113.613	113.616	113.606	113.596	113.574	113.590	113.574	113.596	113.623	113.568	113.572	113.618	113.568	113.561	113.650	113.567	113.612	113.578	2016_7_19_17_07_44
FLQS305DGRWM____	-62.732	-62.913	-62.983	-62.807	-62.810	-62.846	-62.736	-62.769	-62.636	-62.635	-62.563	-62.667	-62.447	-62.490	-62.597	-62.487	-62.482	-62.521	-62.481	-62.562	-62.525	-62.562	-62.598	-62.454	-62.492	-62.632	-62.526	-62.492	-62.633	-62.492	-62.562	-62.526	143.166	143.420	143.488	143.522	143.451	143.485	143.555	143.593	143.556	143.452	143.488	143.347	143.336	143.304	143.450	143.234	143.302	143.444	143.443	143.521	143.557	143.485	143.380	143.485	143.486	143.485	143.592	143.556	143.278	143.520	143.379	143.521	113.705	113.728	113.742	113.678	113.689	113.696	113.649	113.655	113.616	113.631	113.601	113.657	113.584	113.603	113.618	113.613	113.601	113.593	113.580	113.596	113.578	113.601	113.629	113.565	113.578	113.625	113.573	113.567	113.655	113.573	113.616	113.584	2016_7_19_17_07_44
FLQS3057GRWM____	-62.826	-62.971	-63.039	-62.867	-62.828	-62.903	-62.754	-62.827	-62.690	-62.688	-62.657	-62.727	-62.513	-62.580	-62.656	-62.548	-62.547	-62.580	-62.546	-62.619	-62.577	-62.611	-62.618	-62.516	-62.541	-62.691	-62.577	-62.541	-62.654	-62.540	-62.582	-62.546	143.180	143.433	143.499	143.534	143.426	143.498	143.531	143.605	143.535	143.429	143.501	143.358	143.350	143.320	143.465	143.247	143.315	143.457	143.455	143.536	143.537	143.463	143.355	143.498	143.465	143.498	143.572	143.535	143.251	143.497	143.355	143.498	113.524	113.536	113.549	113.486	113.489	113.504	113.449	113.462	113.427	113.442	113.421	113.465	113.394	113.421	113.425	113.421	113.411	113.401	113.390	113.403	113.389	113.411	113.429	113.374	113.387	113.432	113.383	113.377	113.456	113.382	113.417	113.384	2016_7_19_17_07_44
FLQS3052GRWY____	-62.578	-62.721	-62.796	-62.615	-62.616	-62.657	-62.543	-62.583	-62.440	-62.440	-62.406	-62.472	-62.294	-62.334	-62.403	-62.366	-62.329	-62.365	-62.327	-62.373	-62.364	-62.368	-62.405	-62.298	-62.298	-62.437	-62.335	-62.296	-62.439	-62.327	-62.369	-62.333	143.240	143.454	143.558	143.558	143.488	143.558	143.594	143.663	143.595	143.489	143.560	143.383	143.411	143.379	143.490	143.312	143.376	143.519	143.516	143.594	143.597	143.524	143.418	143.559	143.524	143.524	143.629	143.594	143.314	143.560	143.418	143.560	113.497	113.514	113.524	113.463	113.474	113.477	113.434	113.437	113.399	113.415	113.393	113.441	113.377	113.395	113.402	113.416	113.394	113.385	113.373	113.377	113.373	113.385	113.413	113.357	113.362	113.408	113.359	113.351	113.440	113.366	113.401	113.368	2016_7_19_17_07_44
FLQS304WGRWM____	-62.871	-63.049	-63.082	-62.906	-62.908	-62.973	-62.836	-62.869	-62.736	-62.735	-62.702	-62.797	-62.588	-62.627	-62.698	-62.626	-62.622	-62.660	-62.623	-62.690	-62.656	-62.662	-62.727	-62.595	-62.591	-62.730	-62.655	-62.591	-62.731	-62.590	-62.662	-62.626	143.224	143.480	143.508	143.541	143.470	143.508	143.577	143.613	143.579	143.473	143.545	143.370	143.396	143.363	143.471	143.293	143.362	143.502	143.501	143.544	143.582	143.505	143.402	143.543	143.508	143.506	143.616	143.577	143.296	143.541	143.400	143.542	113.751	113.773	113.780	113.717	113.728	113.744	113.688	113.693	113.654	113.669	113.648	113.705	113.631	113.649	113.657	113.659	113.648	113.640	113.627	113.644	113.627	113.640	113.677	113.612	113.616	113.663	113.621	113.606	113.694	113.611	113.656	113.623	2016_7_19_17_07_44
FLQS3047GRWM____	-62.709	-62.858	-62.927	-62.753	-62.755	-62.789	-62.680	-62.713	-62.584	-62.584	-62.549	-62.613	-62.428	-62.465	-62.542	-62.464	-62.463	-62.499	-62.428	-62.506	-62.471	-62.505	-62.540	-62.433	-62.437	-62.575	-62.471	-62.434	-62.578	-62.436	-62.506	-62.470	143.239	143.488	143.558	143.592	143.521	143.555	143.626	143.662	143.626	143.522	143.592	143.416	143.409	143.379	143.521	143.308	143.375	143.518	143.513	143.591	143.628	143.555	143.452	143.559	143.556	143.555	143.663	143.627	143.348	143.590	143.449	143.592	113.643	113.656	113.669	113.606	113.617	113.623	113.576	113.582	113.544	113.560	113.538	113.585	113.524	113.541	113.546	113.551	113.541	113.532	113.509	113.523	113.506	113.528	113.555	113.504	113.505	113.552	113.501	113.494	113.583	113.500	113.544	113.511	2016_7_19_17_07_44
FLQS303BGRWM____	-62.640	-62.779	-62.845	-62.675	-62.674	-62.712	-62.603	-62.635	-62.507	-62.508	-62.474	-62.531	-62.362	-62.396	-62.462	-62.396	-62.396	-62.428	-62.394	-62.426	-62.393	-62.428	-62.465	-62.365	-62.356	-62.497	-62.393	-62.355	-62.497	-62.357	-62.429	-62.390	143.291	143.505	143.576	143.609	143.539	143.571	143.644	143.680	143.646	143.540	143.611	143.434	143.463	143.430	143.539	143.360	143.428	143.569	143.568	143.610	143.646	143.572	143.467	143.610	143.575	143.574	143.681	143.645	143.365	143.607	143.466	143.611	113.611	113.626	113.638	113.576	113.586	113.594	113.547	113.552	113.514	113.530	113.508	113.553	113.492	113.508	113.515	113.519	113.509	113.499	113.488	113.492	113.476	113.498	113.526	113.472	113.474	113.521	113.471	113.463	113.552	113.469	113.514	113.480	2016_7_19_17_07_44
FLQS3024GRWM____	-62.934	-63.073	-63.178	-62.969	-62.969	-63.010	-62.905	-62.938	-62.798	-62.798	-62.767	-62.826	-62.654	-62.690	-62.758	-62.689	-62.688	-62.724	-62.695	-62.729	-62.725	-62.723	-62.760	-62.656	-62.653	-62.799	-62.724	-62.651	-62.793	-62.652	-62.725	-62.688	143.232	143.447	143.553	143.551	143.480	143.551	143.620	143.656	143.587	143.482	143.553	143.376	143.403	143.372	143.484	143.300	143.368	143.511	143.545	143.587	143.588	143.517	143.409	143.552	143.518	143.551	143.623	143.587	143.306	143.551	143.410	143.553	113.783	113.798	113.818	113.748	113.759	113.762	113.717	113.722	113.686	113.701	113.680	113.726	113.664	113.681	113.687	113.691	113.681	113.672	113.657	113.663	113.661	113.671	113.699	113.643	113.647	113.691	113.656	113.637	113.725	113.642	113.687	113.654	2016_7_19_17_07_45
FLQS301GGRWM____	-63.059	-63.199	-63.274	-63.092	-63.093	-63.131	-63.019	-63.060	-62.921	-62.921	-62.890	-62.949	-62.778	-62.813	-62.880	-62.813	-62.779	-62.847	-62.778	-62.843	-62.813	-62.844	-62.881	-62.779	-62.774	-62.914	-62.812	-62.773	-62.916	-62.774	-62.846	-62.810	143.159	143.373	143.478	143.478	143.407	143.440	143.511	143.584	143.513	143.408	143.479	143.302	143.330	143.298	143.408	143.228	143.293	143.438	143.433	143.478	143.514	143.441	143.336	143.478	143.443	143.442	143.549	143.512	143.233	143.475	143.336	143.477	113.794	113.809	113.819	113.758	113.768	113.776	113.728	113.731	113.695	113.711	113.690	113.736	113.674	113.691	113.697	113.701	113.680	113.681	113.659	113.674	113.659	113.680	113.708	113.653	113.656	113.703	113.654	113.646	113.735	113.652	113.696	113.663	2016_7_19_17_07_45
FLQS301EGRWQ____	-62.880	-63.021	-63.090	-62.916	-62.918	-62.952	-62.845	-62.878	-62.740	-62.738	-62.733	-62.775	-62.583	-62.636	-62.706	-62.668	-62.627	-62.668	-62.625	-62.701	-62.634	-62.670	-62.705	-62.598	-62.601	-62.739	-62.634	-62.600	-62.742	-62.600	-62.669	-62.635	143.202	143.416	143.485	143.519	143.448	143.484	143.554	143.590	143.553	143.449	143.521	143.344	143.338	143.340	143.449	143.272	143.339	143.479	143.479	143.522	143.554	143.485	143.380	143.519	143.484	143.484	143.589	143.554	143.274	143.519	143.380	143.520	113.845	113.860	113.874	113.810	113.821	113.827	113.781	113.787	113.746	113.761	113.749	113.789	113.725	113.743	113.750	113.763	113.740	113.733	113.718	113.738	113.711	113.733	113.760	113.704	113.710	113.756	113.705	113.699	113.788	113.704	113.748	113.716	2016_7_19_17_07_45
FLQS300VGRWQ____	-62.633	-62.775	-62.809	-62.636	-62.665	-62.704	-62.594	-62.597	-62.495	-62.496	-62.464	-62.524	-62.321	-62.355	-62.455	-62.388	-62.356	-62.386	-62.354	-62.416	-62.384	-62.419	-62.456	-62.324	-62.348	-62.488	-62.383	-62.346	-62.490	-62.348	-62.421	-62.383	143.290	143.549	143.575	143.606	143.539	143.572	143.643	143.677	143.644	143.539	143.610	143.433	143.460	143.427	143.540	143.360	143.425	143.567	143.565	143.610	143.645	143.573	143.467	143.608	143.573	143.574	143.680	143.645	143.365	143.607	143.467	143.611	113.669	113.678	113.686	113.623	113.643	113.651	113.604	113.600	113.571	113.586	113.565	113.611	113.539	113.555	113.572	113.576	113.556	113.545	113.535	113.549	113.533	113.555	113.583	113.518	113.531	113.578	113.528	113.520	113.610	113.527	113.571	113.538	2016_7_19_17_07_45
FLQS300RGRWY____	-63.286	-63.427	-63.501	-63.322	-63.324	-63.360	-63.251	-63.285	-63.136	-63.135	-63.101	-63.185	-62.949	-63.044	-63.113	-63.037	-62.983	-63.070	-63.013	-63.077	-63.037	-63.077	-63.115	-62.996	-63.009	-63.147	-63.038	-63.008	-63.150	-63.008	-63.078	-63.041	143.077	143.295	143.359	143.394	143.324	143.360	143.428	143.464	143.426	143.321	143.390	143.218	143.203	143.216	143.325	143.143	143.168	143.353	143.311	143.394	143.426	143.361	143.253	143.391	143.359	143.360	143.461	143.427	143.148	143.393	143.254	143.396	113.858	113.873	113.888	113.823	113.834	113.841	113.794	113.800	113.756	113.771	113.750	113.803	113.726	113.756	113.763	113.765	113.743	113.745	113.732	113.741	113.723	113.746	113.774	113.714	113.723	113.769	113.718	113.713	113.802	113.718	113.762	113.729	2016_7_19_17_07_45
FLQS300LGRWQ____	-62.936	-63.080	-63.151	-62.974	-62.975	-63.011	-62.903	-62.938	-62.802	-62.801	-62.767	-62.831	-62.652	-62.692	-62.767	-62.690	-62.685	-62.725	-62.624	-62.728	-62.695	-62.728	-62.764	-62.658	-62.660	-62.797	-62.694	-62.659	-62.798	-62.657	-62.728	-62.695	143.158	143.370	143.442	143.475	143.405	143.440	143.512	143.547	143.512	143.406	143.478	143.302	143.332	143.297	143.404	143.228	143.297	143.438	143.437	143.475	143.512	143.440	143.336	143.476	143.441	143.441	143.547	143.511	143.231	143.476	143.335	143.475	113.645	113.662	113.675	113.611	113.622	113.629	113.582	113.589	113.548	113.563	113.541	113.589	113.524	113.543	113.552	113.552	113.541	113.533	113.499	113.529	113.512	113.534	113.561	113.505	113.511	113.557	113.507	113.501	113.588	113.505	113.550	113.518	2016_7_19_17_07_45
FLQS300LGRWM____	-62.867	-63.044	-63.076	-62.933	-62.934	-62.972	-62.830	-62.864	-62.733	-62.734	-62.698	-62.791	-62.587	-62.622	-62.691	-62.621	-62.621	-62.655	-62.621	-62.654	-62.652	-62.655	-62.691	-62.592	-62.584	-62.724	-62.652	-62.584	-62.758	-62.584	-62.655	-62.619	143.154	143.411	143.439	143.475	143.404	143.438	143.507	143.543	143.509	143.403	143.474	143.300	143.327	143.293	143.403	143.224	143.292	143.433	143.431	143.473	143.511	143.436	143.331	143.474	143.439	143.437	143.547	143.508	143.231	143.472	143.331	143.474	113.701	113.722	113.729	113.675	113.686	113.694	113.636	113.642	113.603	113.619	113.597	113.654	113.581	113.598	113.605	113.608	113.598	113.588	113.577	113.582	113.576	113.588	113.616	113.561	113.564	113.611	113.571	113.554	113.653	113.559	113.603	113.570	2016_7_19_17_07_45
FLQS3009GRWQ____	-63.161	-63.334	-63.405	-63.229	-63.229	-63.265	-63.156	-63.189	-63.061	-63.061	-63.029	-63.087	-62.881	-62.948	-63.019	-62.948	-62.948	-62.981	-62.947	-62.981	-62.949	-62.982	-63.018	-62.919	-62.914	-63.052	-62.948	-62.911	-63.054	-62.913	-62.983	-62.948	143.075	143.293	143.362	143.396	143.326	143.360	143.430	143.467	143.432	143.326	143.399	143.221	143.248	143.219	143.325	143.149	143.217	143.358	143.357	143.397	143.433	143.360	143.256	143.397	143.362	143.360	143.468	143.432	143.153	143.395	143.254	143.397	113.725	113.751	113.765	113.701	113.711	113.718	113.671	113.677	113.639	113.655	113.633	113.679	113.606	113.633	113.641	113.643	113.633	113.623	113.612	113.618	113.602	113.624	113.651	113.597	113.600	113.647	113.596	113.589	113.678	113.595	113.639	113.607	2016_7_19_17_07_45
FLQS2F0LGRX5____	-63.117	-63.254	-63.323	-63.150	-63.149	-63.187	-63.078	-63.113	-62.977	-62.977	-62.943	-63.008	-62.835	-62.872	-62.939	-62.871	-62.826	-62.904	-62.834	-62.904	-62.870	-62.904	-62.941	-62.836	-62.834	-62.973	-62.869	-62.834	-62.975	-62.835	-62.906	-62.868	143.204	143.419	143.488	143.521	143.452	143.485	143.555	143.591	143.556	143.451	143.520	143.346	143.376	143.344	143.451	143.272	143.300	143.482	143.478	143.521	143.556	143.484	143.379	143.523	143.485	143.486	143.591	143.556	143.278	143.518	143.378	143.522	113.921	113.935	113.948	113.885	113.896	113.903	113.857	113.863	113.822	113.838	113.817	113.864	113.801	113.819	113.825	113.829	113.809	113.809	113.786	113.803	113.787	113.809	113.837	113.780	113.785	113.832	113.781	113.775	113.863	113.781	113.825	113.791	2016_7_19_17_07_46
FLQS2EQUGRX5____	-62.873	-63.020	-63.091	-62.915	-62.910	-62.985	-62.836	-62.871	-62.729	-62.729	-62.695	-62.776	-62.583	-62.629	-62.698	-62.660	-62.618	-62.659	-62.616	-62.691	-62.627	-62.663	-62.700	-62.586	-62.602	-62.730	-62.626	-62.592	-62.763	-62.593	-62.663	-62.627	143.099	143.353	143.419	143.454	143.348	143.422	143.454	143.490	143.453	143.347	143.419	143.279	143.269	143.238	143.351	143.171	143.234	143.377	143.375	143.421	143.453	143.385	143.277	143.418	143.418	143.385	143.488	143.452	143.175	143.418	143.279	143.420	113.692	113.704	113.718	113.654	113.668	113.682	113.627	113.634	113.592	113.607	113.585	113.633	113.570	113.590	113.596	113.610	113.586	113.579	113.565	113.584	113.557	113.580	113.608	113.549	113.554	113.602	113.552	113.546	113.644	113.551	113.595	113.562	2016_7_19_17_07_46
FLQS2DERGRX5____	-63.075	-63.211	-63.284	-63.108	-63.108	-63.151	-63.035	-63.075	-62.940	-62.939	-62.912	-62.964	-62.797	-62.828	-62.894	-62.829	-62.830	-62.863	-62.829	-62.859	-62.863	-62.860	-62.898	-62.799	-62.789	-62.928	-62.831	-62.789	-62.931	-62.790	-62.862	-62.826	143.100	143.317	143.423	143.419	143.348	143.421	143.456	143.527	143.456	143.351	143.423	143.243	143.271	143.240	143.353	143.169	143.236	143.379	143.377	143.422	143.458	143.385	143.276	143.421	143.387	143.387	143.491	143.456	143.175	143.418	143.278	143.422	113.681	113.694	113.703	113.645	113.655	113.659	113.615	113.618	113.583	113.598	113.578	113.622	113.562	113.577	113.583	113.588	113.578	113.568	113.557	113.561	113.557	113.566	113.595	113.541	113.542	113.589	113.541	113.532	113.621	113.538	113.583	113.550	2016_7_19_17_07_46
FLQS2CKUGRX5	-62.949	-63.114	-63.190	-63.016	-63.016	-63.052	-62.942	-62.975	-62.844	-62.844	-62.812	-62.874	-62.668	-62.737	-62.804	-62.736	-62.703	-62.737	-62.701	-62.767	-62.734	-62.768	-62.804	-62.672	-62.698	-62.837	-62.734	-62.696	-62.841	-62.698	-62.768	-62.732	143.149	143.333	143.438	143.470	143.400	143.435	143.505	143.541	143.506	143.402	143.472	143.296	143.322	143.292	143.401	143.222	143.287	143.428	143.427	143.470	143.507	143.435	143.330	143.469	143.436	143.435	143.543	143.506	143.226	143.469	143.330	143.471	113.711	113.739	113.749	113.686	113.696	113.703	113.656	113.662	113.623	113.638	113.617	113.664	113.591	113.618	113.625	113.628	113.608	113.599	113.586	113.602	113.586	113.608	113.635	113.571	113.584	113.631	113.581	113.573	113.663	113.579	113.623	113.591	2016_7_19_17_07_46
FLQS2C9EGRX5____	-63.089	-63.292	-63.334	-63.156	-63.157	-63.194	-63.083	-63.117	-62.989	-62.989	-62.958	-63.012	-62.811	-62.876	-62.945	-62.876	-62.876	-62.909	-62.811	-62.908	-62.878	-62.876	-62.945	-62.847	-62.840	-62.978	-62.877	-62.837	-62.979	-62.839	-62.909	-62.874	143.089	143.274	143.376	143.411	143.340	143.374	143.446	143.482	143.447	143.341	143.413	143.236	143.263	143.232	143.341	143.162	143.231	143.372	143.366	143.411	143.447	143.373	143.269	143.412	143.376	143.376	143.482	143.446	143.167	143.409	143.269	143.411	113.654	113.694	113.693	113.628	113.639	113.647	113.599	113.605	113.567	113.583	113.562	113.606	113.535	113.561	113.568	113.571	113.561	113.552	113.520	113.545	113.530	113.540	113.579	113.525	113.528	113.574	113.525	113.517	113.605	113.523	113.567	113.534	2016_7_19_17_07_46
