SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-9.455	-9.259	-9.402	-9.280	-9.340	-9.335	-9.236	-9.229	-9.210	-9.231	-9.015	-9.207	-9.249	-9.286	-9.175	-8.919	-9.079	-9.467	-9.453	-9.100	-9.328	-9.343	-9.022	-8.886	-9.033	-9.141	-9.422	-9.054	-9.468	-9.415	-9.289	-9.262	117.429	117.579	117.995	118.060	117.800	117.529	118.227	117.187	117.791	117.354	118.201	118.186	117.997	118.096	117.433	117.572	117.448	117.379	117.495	117.009	117.332	117.351	117.121	117.283	117.356	117.886	117.611	118.034	117.951	117.664	117.476	117.335	94.738	94.638	94.691	94.630	94.669	94.676	94.602	94.638	94.606	94.633	94.497	94.590	94.617	94.631	94.603	94.473	94.556	94.746	94.735	94.582	94.681	94.687	94.540	94.468	94.537	94.569	94.715	94.521	94.725	94.710	94.656	94.649	2016_7_19_17_09_32
FLQS312SGRWV____	-8.704	-8.648	-9.047	-9.058	-9.000	-9.102	-8.775	-8.778	-8.849	-8.732	-8.539	-8.731	-8.955	-8.999	-8.614	-8.504	-8.318	-8.938	-8.853	-8.794	-9.027	-9.106	-8.785	-8.421	-8.635	-8.720	-9.140	-8.880	-9.005	-9.186	-8.683	-8.888	118.610	117.964	118.209	118.212	117.584	117.767	117.999	118.962	118.479	118.112	118.157	118.615	118.615	118.301	118.536	117.886	118.359	118.149	118.019	118.271	118.220	118.163	117.608	118.056	117.604	118.585	117.714	118.568	118.187	118.160	118.121	118.433	94.305	94.301	94.485	94.490	94.485	94.528	94.361	94.329	94.379	94.337	94.241	94.318	94.426	94.458	94.264	94.234	94.128	94.435	94.398	94.361	94.475	94.515	94.380	94.188	94.307	94.314	94.548	94.391	94.465	94.554	94.312	94.400	2016_7_19_17_09_32
FLQS31J6GRWY____	-9.193	-9.260	-9.358	-9.235	-9.295	-9.281	-9.439	-9.229	-9.217	-9.406	-9.290	-9.296	-9.393	-9.428	-9.163	-9.250	-9.129	-9.479	-9.406	-9.323	-9.399	-9.644	-9.141	-8.838	-9.032	-9.099	-9.492	-9.325	-9.232	-9.653	-9.287	-9.256	118.344	118.070	117.759	118.008	117.894	117.816	117.777	117.669	118.064	117.828	117.680	117.929	117.629	117.725	118.332	117.472	118.197	117.677	117.793	118.199	117.693	117.700	117.408	117.404	117.782	117.965	117.637	117.706	118.243	117.895	118.165	118.021	94.525	94.568	94.627	94.558	94.592	94.587	94.665	94.568	94.547	94.647	94.597	94.590	94.649	94.662	94.511	94.586	94.500	94.689	94.649	94.593	94.649	94.767	94.535	94.388	94.468	94.494	94.697	94.613	94.548	94.764	94.577	94.568	2016_7_19_17_09_14
FLQS31FWGRWY____	-9.205	-8.792	-9.021	-9.155	-9.273	-9.008	-9.190	-8.943	-8.877	-9.214	-8.950	-9.210	-9.177	-9.154	-8.857	-8.983	-8.872	-9.091	-9.068	-8.758	-9.195	-9.331	-9.115	-8.763	-8.765	-8.928	-9.232	-9.096	-9.155	-9.406	-9.028	-9.125	117.825	117.906	118.636	118.212	117.601	117.842	117.872	118.293	118.430	117.795	118.291	118.062	118.557	118.181	117.821	117.742	118.360	118.223	117.947	118.034	117.849	117.851	117.607	117.427	118.456	118.999	117.848	118.646	118.382	118.092	118.048	117.845	94.447	94.244	94.328	94.408	94.488	94.351	94.437	94.302	94.266	94.452	94.306	94.440	94.405	94.409	94.278	94.342	94.266	94.377	94.376	94.223	94.441	94.506	94.411	94.247	94.211	94.270	94.459	94.363	94.401	94.533	94.352	94.407	2016_7_19_17_09_14
FLQS31CRGRWY____	-9.608	-9.326	-9.307	-9.575	-9.678	-9.350	-9.648	-9.498	-9.445	-9.434	-9.497	-9.803	-9.481	-9.578	-9.391	-9.316	-9.083	-9.582	-9.612	-9.436	-9.713	-9.487	-9.352	-9.227	-9.179	-9.471	-9.700	-9.471	-9.641	-9.817	-9.506	-9.057	118.013	118.556	118.499	118.093	118.035	117.916	118.237	117.882	117.765	117.997	118.086	117.749	117.973	118.000	118.005	118.276	118.628	117.706	117.960	117.765	118.220	117.991	117.878	117.742	118.443	118.794	117.969	118.051	118.066	118.167	118.122	117.920	94.663	94.506	94.499	94.644	94.696	94.542	94.673	94.615	94.594	94.580	94.606	94.767	94.603	94.649	94.558	94.512	94.387	94.662	94.667	94.589	94.705	94.605	94.545	94.489	94.440	94.567	94.709	94.595	94.676	94.757	94.609	94.400	2016_7_19_17_09_14
FLQS319LGRWY____	-9.352	-9.278	-9.417	-9.378	-9.358	-9.534	-9.211	-9.232	-9.407	-9.286	-9.338	-9.173	-9.407	-9.490	-9.187	-9.246	-9.153	-9.486	-9.463	-9.174	-9.403	-9.477	-9.092	-8.903	-9.098	-9.348	-9.316	-9.335	-9.432	-9.663	-9.417	-9.399	117.645	117.594	117.738	117.609	117.737	117.172	117.771	117.790	117.467	118.091	117.927	117.926	117.356	117.577	117.853	117.506	117.484	117.527	117.772	117.730	117.749	117.810	117.329	117.437	117.566	117.499	117.564	117.439	118.036	117.737	117.746	117.489	94.615	94.582	94.643	94.630	94.615	94.722	94.543	94.552	94.649	94.567	94.598	94.518	94.653	94.685	94.528	94.570	94.526	94.685	94.664	94.526	94.636	94.670	94.501	94.406	94.496	94.619	94.601	94.615	94.639	94.762	94.643	94.644	2016_7_19_17_09_14
FLQS319HGRWY____	-9.204	-9.039	-8.974	-9.217	-9.152	-9.147	-9.207	-9.018	-9.020	-9.142	-9.087	-9.094	-9.062	-9.097	-8.790	-8.917	-8.544	-9.396	-9.259	-8.755	-9.248	-9.326	-8.950	-8.694	-8.845	-9.023	-9.219	-9.066	-9.227	-9.457	-9.218	-9.125	117.762	118.706	117.972	118.087	117.854	117.589	117.544	117.819	118.015	118.103	117.957	117.824	118.158	118.055	117.822	117.742	118.098	117.491	117.764	118.108	117.969	118.043	117.356	117.870	117.672	117.797	117.983	117.742	118.004	118.034	117.800	117.850	94.378	94.263	94.259	94.372	94.350	94.357	94.388	94.286	94.280	94.335	94.314	94.323	94.295	94.315	94.175	94.240	94.047	94.482	94.405	94.148	94.392	94.426	94.270	94.127	94.207	94.289	94.377	94.312	94.380	94.490	94.384	94.336	2016_7_19_17_09_15
FLQS317CGRWY____	-9.056	-8.986	-9.185	-9.151	-8.946	-9.052	-9.054	-8.746	-8.875	-9.076	-8.955	-8.947	-8.967	-8.892	-8.788	-8.778	-8.617	-9.018	-9.125	-8.997	-8.834	-9.117	-8.869	-8.744	-8.573	-8.877	-9.141	-8.980	-9.151	-9.071	-9.081	-8.696	117.786	117.741	117.806	117.813	118.035	117.823	117.776	117.730	118.010	117.765	117.684	118.000	118.616	117.782	117.415	117.591	117.687	118.011	117.612	118.264	118.025	118.025	117.531	117.395	118.116	118.045	118.174	117.904	117.902	118.030	117.958	118.029	94.395	94.363	94.457	94.440	94.333	94.392	94.395	94.247	94.300	94.406	94.350	94.334	94.322	94.316	94.279	94.268	94.186	94.368	94.435	94.349	94.279	94.416	94.314	94.258	94.150	94.299	94.422	94.354	94.437	94.393	94.401	94.213	2016_7_19_17_09_15
FLQS3160GRWY____	-9.460	-9.310	-9.344	-9.361	-9.340	-9.212	-9.255	-9.281	-9.087	-9.144	-9.346	-9.341	-9.388	-9.496	-9.256	-8.984	-8.891	-9.436	-9.523	-9.080	-9.397	-9.590	-9.257	-8.900	-9.101	-9.293	-9.302	-9.270	-9.359	-9.543	-9.423	-9.261	117.460	118.150	118.212	117.610	118.029	117.234	117.711	117.666	117.745	117.909	117.602	117.999	117.611	117.264	117.136	117.601	117.425	117.160	117.213	118.085	117.366	117.559	117.387	117.519	117.642	117.241	117.442	117.256	117.984	117.816	117.248	117.433	94.462	94.363	94.377	94.408	94.382	94.350	94.353	94.367	94.270	94.292	94.401	94.383	94.421	94.487	94.375	94.226	94.187	94.462	94.502	94.254	94.435	94.521	94.366	94.188	94.281	94.389	94.386	94.377	94.392	94.488	94.452	94.366	2016_7_19_17_09_15
FLQS3126GRWV____	-9.320	-9.111	-8.893	-9.159	-9.014	-9.207	-9.104	-9.080	-8.956	-9.083	-8.942	-9.081	-9.190	-9.215	-8.980	-8.967	-8.685	-9.169	-9.376	-8.825	-9.107	-8.930	-9.011	-8.644	-8.788	-8.609	-9.361	-9.106	-9.222	-9.406	-9.210	-9.112	117.595	118.204	118.420	117.805	118.293	117.362	118.426	117.782	117.732	117.761	118.267	118.261	117.749	118.162	117.715	117.980	117.805	117.552	117.648	117.748	118.218	117.897	117.330	117.638	117.704	118.030	117.493	118.290	118.032	117.940	117.956	117.882	94.727	94.603	94.490	94.641	94.553	94.681	94.591	94.603	94.545	94.606	94.519	94.586	94.658	94.655	94.558	94.541	94.412	94.655	94.752	94.481	94.600	94.527	94.587	94.398	94.465	94.367	94.750	94.597	94.663	94.755	94.660	94.615	2016_7_19_17_09_15
FLQS3115GRWV____	-8.920	-8.916	-8.696	-9.018	-8.948	-8.937	-8.978	-8.869	-8.756	-8.738	-8.661	-8.826	-8.924	-9.068	-8.652	-8.579	-8.253	-9.006	-8.922	-8.545	-8.930	-9.174	-8.848	-8.610	-8.642	-8.872	-9.092	-8.842	-9.077	-9.194	-8.890	-8.963	118.410	118.228	118.311	118.231	118.000	117.922	118.322	118.489	118.032	118.530	118.901	118.098	118.173	118.316	118.021	118.155	119.274	118.491	118.351	118.444	117.934	118.113	117.878	117.494	117.551	118.187	117.800	118.386	118.200	118.243	118.072	118.440	94.282	94.286	94.178	94.335	94.310	94.308	94.313	94.254	94.216	94.190	94.140	94.248	94.292	94.356	94.166	94.126	93.932	94.320	94.285	94.100	94.304	94.415	94.266	94.165	94.178	94.267	94.387	94.245	94.365	94.420	94.280	94.301	2016_7_19_17_09_16
FLQS310RGRWV____	-9.472	-9.344	-9.311	-9.298	-9.489	-9.358	-9.203	-9.347	-9.238	-9.170	-9.232	-9.233	-9.336	-9.444	-9.182	-9.071	-8.900	-9.431	-9.470	-8.982	-9.655	-9.488	-9.219	-8.974	-9.095	-9.249	-9.437	-9.458	-9.431	-9.786	-9.365	-9.388	117.998	118.024	118.165	118.425	117.906	117.774	118.399	118.486	117.956	117.988	118.286	118.555	118.224	117.933	118.350	117.871	118.164	118.355	118.007	117.909	117.715	117.916	117.551	117.674	118.385	117.668	118.189	117.850	118.386	117.970	118.389	118.309	94.516	94.454	94.432	94.416	94.528	94.470	94.371	94.438	94.405	94.371	94.390	94.380	94.442	94.505	94.363	94.327	94.234	94.483	94.515	94.283	94.616	94.527	94.411	94.288	94.320	94.421	94.492	94.515	94.482	94.669	94.449	94.464	2016_7_19_17_09_16
FLQS3106GRWV____	-8.909	-8.711	-9.008	-9.141	-8.739	-9.176	-8.830	-8.673	-8.740	-8.878	-8.664	-9.007	-8.780	-9.141	-8.778	-8.538	-8.682	-9.065	-9.168	-8.732	-8.906	-9.054	-8.790	-8.693	-8.687	-8.806	-9.270	-8.973	-8.950	-9.257	-8.951	-8.757	118.288	118.038	117.727	118.029	118.538	117.655	118.475	117.833	117.894	117.810	118.436	117.774	118.173	117.998	117.699	118.176	117.722	118.429	118.085	118.452	117.915	117.990	118.013	117.372	118.404	117.996	117.910	118.055	118.129	118.373	117.808	118.323	94.097	94.010	94.165	94.218	94.006	94.249	94.052	93.999	94.029	94.099	93.973	94.163	94.038	94.219	94.054	93.922	94.007	94.167	94.229	94.006	94.109	94.177	94.049	94.025	93.986	94.058	94.285	94.136	94.122	94.261	94.134	94.022	2016_7_19_17_09_16
FLQS30ZQGRWV____	-9.516	-9.322	-9.351	-9.478	-9.351	-9.461	-9.387	-9.292	-9.155	-9.279	-9.152	-9.349	-9.505	-9.479	-9.182	-8.921	-9.189	-9.482	-9.574	-9.332	-9.397	-9.467	-9.141	-8.896	-9.028	-9.336	-9.420	-9.375	-9.599	-9.486	-9.409	-9.320	117.665	117.803	117.814	117.632	117.706	117.554	117.779	117.422	117.939	118.031	118.149	117.680	117.629	117.660	117.659	117.613	118.202	117.489	117.610	117.938	117.636	117.770	117.533	117.412	117.978	117.827	118.111	117.764	117.661	117.893	117.894	117.823	94.557	94.458	94.471	94.540	94.475	94.534	94.490	94.458	94.372	94.428	94.363	94.475	94.553	94.539	94.395	94.270	94.378	94.547	94.587	94.457	94.500	94.529	94.380	94.266	94.309	94.463	94.493	94.485	94.597	94.533	94.496	94.456	2016_7_19_17_09_16
FLQS30YUGRWV____	-8.922	-8.973	-9.151	-9.081	-9.011	-8.981	-9.111	-8.599	-8.590	-9.068	-8.868	-9.013	-9.065	-9.145	-8.800	-8.822	-8.610	-9.136	-8.991	-8.688	-9.166	-9.190	-8.867	-8.632	-8.867	-8.869	-9.076	-8.981	-9.206	-9.327	-9.075	-9.154	118.300	118.444	117.655	118.294	118.189	118.390	118.262	118.312	118.777	118.253	118.506	118.102	117.864	118.144	117.644	118.493	118.054	118.502	118.044	117.800	118.527	118.184	117.956	117.771	118.253	118.468	118.337	118.140	118.330	118.310	118.257	118.447	94.207	94.227	94.341	94.284	94.254	94.232	94.300	94.051	94.031	94.279	94.174	94.258	94.292	94.320	94.172	94.152	94.066	94.303	94.250	94.112	94.316	94.341	94.193	94.086	94.182	94.175	94.280	94.241	94.343	94.402	94.282	94.314	2016_7_19_17_09_16
FLQS30X6GRWY____	-9.194	-9.039	-9.030	-9.145	-9.087	-9.137	-9.125	-9.022	-9.022	-9.212	-9.088	-9.086	-8.923	-9.087	-8.966	-8.859	-8.874	-9.331	-9.192	-9.023	-9.191	-9.212	-8.883	-8.705	-8.890	-8.961	-9.288	-8.929	-9.163	-9.272	-9.035	-9.130	117.853	118.777	118.076	118.412	118.088	117.885	118.034	117.794	117.934	117.706	117.740	118.123	118.426	118.510	118.264	117.601	118.282	117.913	117.788	117.869	117.819	117.650	117.663	117.472	117.581	117.843	117.956	118.042	118.101	118.350	117.906	117.574	94.559	94.451	94.472	94.515	94.499	94.530	94.519	94.478	94.473	94.574	94.512	94.497	94.407	94.483	94.434	94.407	94.389	94.623	94.561	94.476	94.559	94.576	94.416	94.336	94.422	94.447	94.601	94.424	94.535	94.578	94.481	94.539	2016_7_19_17_09_16
