SN	Distance_X_LOGO_Camera_LD1	Distance_X_LOGO_Camera_LD2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_LD1	Distance_Y_LOGO_Camera_LD2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_LD1	Angle_Camera_LD2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30Q9GRWY____	-55.817	-55.924	-55.784	-55.887	-55.921	-55.919	-55.817	-55.853	-55.819	-55.826	-55.781	-55.888	-55.823	-55.886	-55.819	-55.752	-55.819	-55.819	-55.787	-55.748	-55.817	-55.783	-55.781	-55.786	-55.854	-55.718	-55.683	-55.781	-55.713	-55.814	-55.782	-55.814	141.211	141.244	141.106	141.171	141.138	141.173	141.207	141.136	141.244	141.235	141.241	141.243	141.276	141.176	141.244	141.273	141.244	141.244	141.274	141.146	141.277	141.276	141.241	141.349	141.244	141.281	141.144	141.241	141.240	141.242	141.242	141.242	111.433	111.465	111.435	111.463	111.479	111.473	111.433	111.455	111.429	111.432	111.416	111.453	111.426	111.461	111.429	111.401	111.429	111.429	111.413	111.417	111.423	111.412	111.416	111.402	111.441	111.388	111.395	111.416	111.392	111.427	111.416	111.427	2016_7_19_17_08_16
FLQS30Q9GRWV____	-55.768	-55.868	-55.733	-55.833	-55.880	-55.867	-55.758	-55.799	-55.802	-55.765	-55.726	-55.834	-55.766	-55.829	-55.802	-55.694	-55.802	-55.802	-55.731	-55.699	-55.741	-55.764	-55.726	-55.731	-55.800	-55.659	-55.627	-55.726	-55.646	-55.761	-55.727	-55.761	141.113	141.117	141.006	141.086	141.083	141.081	141.123	141.047	141.160	141.120	141.155	141.152	141.151	141.121	141.160	141.150	141.160	141.160	141.150	141.111	141.152	141.159	141.155	141.228	141.153	141.188	141.043	141.155	141.162	141.152	141.152	141.152	111.535	111.570	111.538	111.562	111.579	111.574	111.530	111.555	111.540	111.533	111.515	111.553	111.529	111.556	111.540	111.504	111.540	111.540	111.517	111.511	111.520	111.527	111.515	111.506	111.541	111.487	111.495	111.515	111.485	111.527	111.515	111.527	2016_7_19_17_08_16
FLQS30Q3GRWV____	-56.034	-56.142	-56.002	-56.107	-56.144	-56.141	-56.036	-56.075	-56.076	-56.078	-56.036	-56.109	-56.034	-56.106	-56.076	-55.963	-56.076	-56.076	-55.997	-55.964	-56.035	-56.004	-56.036	-56.041	-56.072	-55.932	-55.898	-56.036	-55.931	-56.033	-56.001	-56.033	141.194	141.227	141.090	141.158	141.121	141.157	141.154	141.117	141.202	141.194	141.197	141.260	141.200	141.194	141.202	141.198	141.202	141.202	141.195	141.161	141.221	141.259	141.197	141.302	141.197	141.266	141.125	141.197	141.195	141.221	141.225	141.221	111.606	111.639	111.609	111.637	111.655	111.649	111.612	111.631	111.620	111.621	111.606	111.623	111.605	111.631	111.620	111.580	111.620	111.620	111.593	111.586	111.603	111.586	111.606	111.593	111.619	111.560	111.568	111.606	111.570	111.602	111.590	111.602	2016_7_19_17_08_16
FLQS30Q2GRWV____	-55.752	-55.860	-55.715	-55.824	-55.859	-55.861	-55.755	-55.793	-55.756	-55.757	-55.719	-55.825	-55.750	-55.826	-55.756	-55.684	-55.756	-55.756	-55.720	-55.680	-55.754	-55.720	-55.719	-55.719	-55.791	-55.651	-55.616	-55.719	-55.649	-55.753	-55.718	-55.753	141.200	141.234	141.063	141.163	141.127	141.164	141.198	141.124	141.235	141.199	141.233	141.266	141.203	141.199	141.235	141.237	141.235	141.235	141.236	141.137	141.267	141.267	141.233	141.335	141.235	141.273	141.132	141.233	141.203	141.231	141.233	141.231	111.444	111.477	111.450	111.474	111.491	111.487	111.445	111.469	111.440	111.445	111.427	111.460	111.443	111.470	111.440	111.415	111.440	111.440	111.428	111.427	111.435	111.423	111.427	111.414	111.452	111.398	111.405	111.427	111.407	111.440	111.427	111.440	2016_7_19_17_08_16
FLQS30PHGRWY____	-55.826	-55.928	-55.789	-55.890	-55.933	-55.899	-55.826	-55.863	-55.824	-55.824	-55.788	-55.855	-55.826	-55.857	-55.824	-55.761	-55.824	-55.824	-55.794	-55.760	-55.783	-55.791	-55.788	-55.792	-55.857	-55.727	-55.694	-55.788	-55.727	-55.824	-55.787	-55.824	141.173	141.178	141.036	141.109	141.105	141.136	141.141	141.105	141.179	141.141	141.175	141.242	141.175	141.141	141.179	141.205	141.179	141.179	141.178	141.137	141.209	141.210	141.175	141.304	141.178	141.212	141.112	141.175	141.175	141.176	141.180	141.176	111.509	111.544	111.515	111.540	111.556	111.539	111.513	111.531	111.507	111.512	111.495	111.509	111.509	111.524	111.507	111.481	111.507	111.507	111.497	111.491	111.489	111.491	111.495	111.479	111.519	111.469	111.471	111.495	111.474	111.508	111.494	111.508	2016_7_19_17_08_16
FLQS30NWGRWV____	-55.816	-55.922	-55.782	-55.891	-55.921	-55.929	-55.814	-55.852	-55.816	-55.812	-55.781	-55.887	-55.819	-55.886	-55.816	-55.747	-55.816	-55.816	-55.784	-55.747	-55.825	-55.782	-55.781	-55.784	-55.853	-55.714	-55.684	-55.781	-55.711	-55.813	-55.780	-55.813	141.191	141.226	141.087	141.187	141.120	141.188	141.195	141.122	141.194	141.152	141.228	141.260	141.227	141.194	141.194	141.228	141.194	141.194	141.227	141.158	141.283	141.264	141.228	141.329	141.228	141.263	141.159	141.228	141.229	141.227	141.227	141.227	111.680	111.712	111.682	111.706	111.726	111.719	111.678	111.702	111.679	111.683	111.662	111.695	111.676	111.704	111.679	111.650	111.679	111.679	111.663	111.660	111.670	111.657	111.662	111.649	111.687	111.633	111.637	111.662	111.637	111.673	111.662	111.673	2016_7_19_17_08_17
FLQS30MRGRWY____	-55.828	-55.935	-55.790	-55.899	-55.922	-55.906	-55.790	-55.865	-55.832	-55.830	-55.792	-55.900	-55.832	-55.863	-55.832	-55.761	-55.832	-55.832	-55.796	-55.761	-55.787	-55.797	-55.792	-55.797	-55.865	-55.680	-55.650	-55.792	-55.711	-55.822	-55.794	-55.822	141.133	141.168	140.999	141.094	141.029	141.128	141.127	141.058	141.167	141.134	141.165	141.200	141.168	141.130	141.167	141.168	141.167	141.167	141.165	141.101	141.198	141.231	141.165	141.270	141.167	141.167	141.061	141.165	141.103	141.127	141.162	141.127	111.442	111.475	111.447	111.472	111.489	111.470	111.430	111.465	111.438	111.443	111.425	111.458	111.438	111.454	111.438	111.413	111.438	111.438	111.426	111.423	111.418	111.417	111.425	111.412	111.450	111.385	111.389	111.425	111.405	111.440	111.426	111.440	2016_7_19_17_08_17
FLQS30MKGRWV____	-55.887	-55.953	-55.853	-55.956	-55.982	-55.993	-55.888	-55.923	-55.890	-55.890	-55.852	-55.920	-55.890	-55.957	-55.890	-55.820	-55.890	-55.890	-55.854	-55.817	-55.887	-55.817	-55.852	-55.852	-55.967	-55.787	-55.751	-55.852	-55.784	-55.887	-55.850	-55.887	141.181	141.211	141.077	141.145	141.077	141.145	141.180	141.108	141.215	141.178	141.211	141.245	141.216	141.180	141.215	141.214	141.215	141.215	141.214	141.119	141.249	141.241	141.211	141.313	141.222	141.253	141.114	141.211	141.218	141.214	141.218	141.214	111.769	111.788	111.772	111.798	111.817	111.811	111.769	111.792	111.765	111.771	111.752	111.772	111.765	111.794	111.765	111.741	111.765	111.765	111.753	111.753	111.760	111.736	111.752	111.738	111.791	111.724	111.731	111.752	111.727	111.764	111.751	111.764	2016_7_19_17_08_17
FLQS30MJGRWV____	-55.818	-55.915	-55.780	-55.883	-55.928	-55.914	-55.817	-55.851	-55.816	-55.816	-55.778	-55.885	-55.816	-55.888	-55.816	-55.748	-55.816	-55.816	-55.783	-55.750	-55.812	-55.782	-55.778	-55.780	-55.850	-55.712	-55.677	-55.778	-55.711	-55.807	-55.779	-55.807	141.170	141.143	141.036	141.105	141.102	141.102	141.164	141.069	141.176	141.140	141.176	141.243	141.175	141.171	141.176	141.178	141.176	141.176	141.177	141.135	141.212	141.212	141.176	141.274	141.176	141.214	141.071	141.176	141.177	141.174	141.176	141.174	111.434	111.471	111.439	111.465	111.481	111.477	111.434	111.459	111.432	111.437	111.419	111.447	111.432	111.458	111.432	111.408	111.432	111.432	111.420	111.414	111.425	111.415	111.419	111.406	111.444	111.390	111.398	111.419	111.395	111.429	111.419	111.429	2016_7_19_17_08_17
FLQS30MEGRWV____	-55.831	-55.936	-55.799	-55.949	-55.944	-55.949	-55.841	-55.879	-55.882	-55.883	-55.839	-55.862	-55.834	-55.913	-55.882	-55.765	-55.882	-55.882	-55.799	-55.764	-55.847	-55.800	-55.839	-55.796	-55.874	-55.725	-55.700	-55.839	-55.732	-55.840	-55.800	-55.840	141.326	141.325	141.183	141.257	141.254	141.286	141.289	141.255	141.324	141.286	141.351	141.393	141.363	141.289	141.324	141.328	141.324	141.324	141.326	141.290	141.379	141.358	141.351	141.420	141.353	141.365	141.226	141.351	141.329	141.320	141.364	141.320	111.415	111.452	111.424	111.466	111.465	111.462	111.424	111.442	111.434	111.439	111.415	111.417	111.411	111.449	111.434	111.392	111.434	111.434	111.404	111.397	111.413	111.400	111.415	111.390	111.427	111.373	111.383	111.415	111.380	111.419	111.399	111.419	2016_7_19_17_08_17
FLQS30LFGRWY____	-56.101	-56.248	-56.108	-56.166	-56.210	-56.198	-56.104	-56.130	-56.105	-56.108	-56.069	-56.172	-56.104	-56.174	-56.105	-56.034	-56.105	-56.105	-56.067	-56.032	-56.107	-56.069	-56.069	-56.068	-56.140	-55.996	-55.968	-56.069	-56.006	-56.106	-56.062	-56.106	141.084	141.093	140.916	140.983	140.973	140.974	141.040	140.937	141.080	141.040	141.073	141.111	141.081	141.046	141.080	141.079	141.080	141.080	141.081	140.981	141.105	141.107	141.073	141.178	141.079	141.085	140.977	141.073	141.046	141.069	141.050	141.069	111.639	111.689	111.665	111.676	111.693	111.688	111.646	111.670	111.641	111.648	111.629	111.660	111.640	111.670	111.641	111.616	111.641	111.641	111.628	111.629	111.638	111.625	111.629	111.614	111.653	111.602	111.607	111.629	111.611	111.643	111.630	111.643	2016_7_19_17_08_17
FLQS30KNGRWV____	-55.874	-55.936	-55.797	-55.903	-55.946	-55.946	-55.824	-55.876	-55.831	-55.837	-55.795	-55.901	-55.834	-55.893	-55.831	-55.763	-55.831	-55.831	-55.799	-55.767	-55.822	-55.798	-55.795	-55.801	-55.865	-55.726	-55.692	-55.795	-55.731	-55.821	-55.794	-55.821	141.218	141.247	141.109	141.181	141.172	141.206	141.213	141.171	141.249	141.209	141.245	141.242	141.249	141.217	141.249	141.254	141.249	141.249	141.252	141.210	141.277	141.281	141.245	141.379	141.247	141.287	141.148	141.245	141.246	141.239	141.250	141.239	111.577	111.595	111.565	111.592	111.609	111.604	111.560	111.584	111.558	111.565	111.546	111.583	111.558	111.584	111.558	111.533	111.558	111.558	111.546	111.540	111.550	111.541	111.546	111.529	111.570	111.515	111.523	111.546	111.523	111.555	111.544	111.555	2016_7_19_17_08_17
FLQS30K5GRWY____	-55.971	-56.073	-55.932	-56.045	-56.079	-56.078	-55.973	-56.044	-55.975	-55.976	-55.938	-56.081	-56.013	-56.043	-55.975	-55.902	-55.975	-55.975	-55.938	-55.941	-55.970	-55.939	-55.938	-55.942	-56.047	-55.869	-55.833	-55.938	-55.868	-55.969	-55.936	-55.969	141.201	141.200	141.060	141.164	141.128	141.164	141.195	141.095	141.235	141.198	141.232	141.236	141.205	141.200	141.235	141.236	141.235	141.235	141.234	141.173	141.264	141.265	141.232	141.343	141.238	141.271	141.134	141.232	141.201	141.230	141.231	141.230	111.610	111.646	111.616	111.641	111.658	111.653	111.612	111.651	111.607	111.613	111.594	111.644	111.625	111.636	111.607	111.582	111.607	111.607	111.594	111.604	111.601	111.590	111.594	111.580	111.632	111.565	111.571	111.594	111.574	111.606	111.594	111.606	2016_7_19_17_08_17
FLQS30K3GRWY____	-55.960	-56.067	-55.932	-56.032	-56.075	-56.074	-55.968	-56.005	-56.062	-55.964	-55.931	-56.036	-56.122	-56.037	-56.062	-55.892	-56.062	-56.062	-55.928	-55.891	-55.928	-55.932	-55.931	-55.931	-56.096	-55.862	-55.823	-55.931	-55.849	-55.967	-55.929	-55.967	141.086	141.119	141.013	141.050	141.044	141.077	141.107	141.038	141.130	141.081	141.143	141.152	141.136	141.083	141.130	141.121	141.130	141.130	141.119	141.055	141.175	141.178	141.143	141.252	141.129	141.186	141.020	141.143	141.090	141.140	141.148	141.140	111.535	111.568	111.535	111.565	111.581	111.576	111.535	111.557	111.564	111.537	111.517	111.552	111.585	111.562	111.564	111.506	111.564	111.564	111.519	111.515	111.511	111.512	111.517	111.502	111.577	111.487	111.496	111.517	111.495	111.530	111.515	111.530	2016_7_19_17_08_17
FLQS30K1GRWY____	-55.639	-55.780	-55.642	-55.743	-55.787	-55.786	-55.670	-55.716	-55.676	-55.677	-55.641	-55.746	-55.680	-55.739	-55.676	-55.610	-55.676	-55.676	-55.645	-55.611	-55.643	-55.645	-55.641	-55.644	-55.710	-55.571	-55.544	-55.641	-55.575	-55.680	-55.640	-55.680	141.243	141.211	141.110	141.184	141.173	141.208	141.215	141.173	141.252	141.213	141.250	141.243	141.253	141.220	141.252	141.256	141.252	141.252	141.256	141.209	141.306	141.284	141.250	141.382	141.251	141.291	141.153	141.250	141.246	141.274	141.254	141.274	111.493	111.547	111.512	111.537	111.554	111.549	111.507	111.529	111.504	111.510	111.492	111.530	111.505	111.531	111.504	111.481	111.504	111.504	111.493	111.487	111.485	111.489	111.492	111.475	111.516	111.462	111.472	111.492	111.470	111.503	111.491	111.503	2016_7_19_17_08_17
FLQS30JCGRWV____	-55.412	-55.515	-55.375	-55.477	-55.523	-55.518	-55.399	-55.441	-55.406	-55.408	-55.412	-55.477	-55.451	-55.475	-55.406	-55.337	-55.406	-55.406	-55.374	-55.338	-55.400	-55.324	-55.412	-55.373	-55.442	-55.302	-55.270	-55.412	-55.291	-55.399	-55.412	-55.399	141.316	141.352	141.210	141.291	141.289	141.323	141.331	141.257	141.360	141.325	141.367	141.390	141.362	141.294	141.360	141.355	141.360	141.360	141.354	141.282	141.397	141.391	141.367	141.432	141.359	141.394	141.248	141.367	141.368	141.360	141.365	141.360	111.482	111.513	111.484	111.509	111.525	111.519	111.476	111.501	111.474	111.480	111.475	111.495	111.490	111.507	111.474	111.451	111.474	111.474	111.464	111.461	111.467	111.441	111.475	111.453	111.487	111.433	111.442	111.475	111.433	111.472	111.475	111.472	2016_7_19_17_08_18
FLQS30J0GRWV____	-55.349	-55.497	-55.355	-55.464	-55.504	-55.456	-55.386	-55.426	-55.396	-55.398	-55.354	-55.462	-55.392	-55.458	-55.396	-55.361	-55.396	-55.396	-55.315	-55.323	-55.386	-55.356	-55.354	-55.355	-55.425	-55.287	-55.210	-55.354	-55.271	-55.387	-55.355	-55.387	141.337	141.376	141.240	141.334	141.302	141.305	141.342	141.275	141.404	141.368	141.380	141.409	141.377	141.343	141.404	141.384	141.404	141.404	141.372	141.339	141.412	141.414	141.380	141.451	141.378	141.411	141.268	141.380	141.313	141.379	141.376	141.379	111.283	111.329	111.298	111.324	111.342	111.325	111.295	111.318	111.290	111.296	111.279	111.312	111.292	111.320	111.290	111.281	111.290	111.290	111.266	111.273	111.286	111.275	111.279	111.269	111.304	111.251	111.243	111.279	111.259	111.290	111.279	111.290	2016_7_19_17_08_18
FLQS30HZGRWY____	-55.819	-55.880	-55.739	-55.848	-55.889	-55.886	-55.772	-55.811	-55.776	-55.777	-55.733	-55.845	-55.775	-55.848	-55.776	-55.706	-55.776	-55.776	-55.740	-55.706	-55.778	-55.732	-55.733	-55.742	-55.810	-55.674	-55.638	-55.733	-55.671	-55.769	-55.738	-55.769	141.226	141.223	141.088	141.191	141.154	141.190	141.192	141.118	141.227	141.190	141.189	141.258	141.225	141.224	141.227	141.226	141.227	141.227	141.224	141.156	141.284	141.219	141.189	141.330	141.228	141.258	141.121	141.189	141.230	141.227	141.224	141.227	111.593	111.615	111.584	111.608	111.627	111.621	111.581	111.605	111.578	111.583	111.568	111.597	111.577	111.603	111.578	111.553	111.578	111.578	111.565	111.563	111.570	111.563	111.568	111.551	111.589	111.537	111.544	111.568	111.540	111.575	111.565	111.575	2016_7_19_17_08_18
FLQS30H6GRWV____	-55.762	-55.868	-55.729	-55.835	-55.864	-55.877	-55.764	-55.799	-55.766	-55.771	-55.728	-55.869	-55.766	-55.833	-55.766	-55.696	-55.766	-55.766	-55.731	-55.698	-55.765	-55.730	-55.728	-55.729	-55.801	-55.661	-55.628	-55.728	-55.661	-55.772	-55.727	-55.772	141.182	141.218	141.076	141.192	141.110	141.186	141.182	141.113	141.219	141.216	141.216	141.223	141.260	141.187	141.219	141.253	141.219	141.219	141.254	141.183	141.246	141.250	141.216	141.316	141.219	141.258	141.113	141.216	141.185	141.244	141.223	141.244	111.683	111.716	111.687	111.708	111.729	111.723	111.684	111.706	111.680	111.682	111.667	111.715	111.674	111.708	111.680	111.650	111.680	111.680	111.663	111.661	111.675	111.663	111.667	111.653	111.692	111.637	111.646	111.667	111.647	111.678	111.665	111.678	2016_7_19_17_08_18
FLQS30GQGRWV____	-56.388	-56.496	-56.401	-56.461	-56.505	-56.545	-56.431	-56.472	-56.439	-56.442	-56.402	-56.506	-56.435	-56.467	-56.439	-56.364	-56.439	-56.439	-56.400	-56.364	-56.439	-56.359	-56.402	-56.395	-56.430	-56.287	-56.257	-56.402	-56.296	-56.402	-56.400	-56.402	141.116	141.150	141.008	141.091	141.086	141.120	141.122	141.045	141.153	141.113	141.148	141.187	141.157	141.162	141.153	141.160	141.153	141.153	141.162	141.082	141.216	141.181	141.148	141.246	141.149	141.199	141.043	141.148	141.163	141.177	141.163	141.177	111.773	111.806	111.793	111.802	111.818	111.827	111.787	111.812	111.786	111.792	111.773	111.804	111.784	111.794	111.786	111.758	111.786	111.786	111.771	111.769	111.777	111.754	111.773	111.757	111.783	111.726	111.737	111.773	111.734	111.769	111.770	111.769	2016_7_19_17_08_18
FLQS30GCGRWY____	-55.905	-56.011	-55.866	-55.975	-56.017	-56.015	-55.864	-55.937	-55.905	-55.908	-55.868	-55.975	-55.907	-55.936	-55.905	-55.834	-55.905	-55.905	-55.871	-55.836	-55.906	-55.870	-55.868	-55.870	-55.941	-55.802	-55.769	-55.868	-55.801	-55.865	-55.869	-55.865	141.116	141.152	140.978	141.119	141.081	141.115	141.113	141.012	141.149	141.112	141.147	141.184	141.151	141.115	141.149	141.124	141.149	141.149	141.151	141.079	141.180	141.182	141.147	141.247	141.147	141.190	141.046	141.147	141.118	141.140	141.187	141.140	111.635	111.667	111.640	111.659	111.679	111.673	111.621	111.661	111.630	111.636	111.618	111.650	111.630	111.646	111.630	111.609	111.630	111.630	111.618	111.616	111.626	111.613	111.618	111.604	111.643	111.588	111.597	111.618	111.598	111.618	111.612	111.618	2016_7_19_17_08_18
FLQS30G5GRWY____	-55.693	-55.803	-55.667	-55.768	-55.808	-55.810	-55.701	-55.738	-55.739	-55.740	-55.701	-55.767	-55.701	-55.772	-55.739	-55.628	-55.739	-55.739	-55.665	-55.632	-55.778	-55.699	-55.701	-55.666	-55.772	-55.591	-55.555	-55.701	-55.603	-55.698	-55.697	-55.698	141.222	141.294	141.149	141.224	141.183	141.216	141.250	141.181	141.262	141.222	141.257	141.325	141.294	141.223	141.262	141.258	141.262	141.262	141.291	141.219	141.325	141.288	141.257	141.387	141.261	141.295	141.150	141.257	141.257	141.250	141.264	141.250	111.468	111.496	111.469	111.494	111.514	111.510	111.467	111.489	111.478	111.484	111.466	111.480	111.461	111.495	111.478	111.440	111.478	111.478	111.449	111.447	111.483	111.461	111.466	111.436	111.490	111.422	111.429	111.466	111.432	111.466	111.464	111.466	2016_7_19_17_08_18
FLQS30E9GRWY____	-55.635	-55.739	-55.601	-55.703	-55.743	-55.744	-55.630	-55.672	-55.636	-55.638	-55.597	-55.702	-55.677	-55.702	-55.636	-55.606	-55.636	-55.636	-55.641	-55.564	-55.632	-55.599	-55.597	-55.598	-55.670	-55.565	-55.490	-55.597	-55.525	-55.633	-55.594	-55.633	141.244	141.281	141.138	141.213	141.171	141.248	141.240	141.169	141.279	141.241	141.274	141.313	141.254	141.244	141.279	141.258	141.279	141.279	141.257	141.207	141.275	141.309	141.274	141.378	141.279	141.290	141.142	141.274	141.245	141.268	141.281	141.268	111.515	111.546	111.518	111.543	111.563	111.553	111.514	111.538	111.510	111.516	111.497	111.529	111.528	111.538	111.510	111.503	111.510	111.510	111.515	111.495	111.509	111.493	111.497	111.483	111.522	111.484	111.478	111.497	111.476	111.511	111.495	111.511	2016_7_19_17_08_18
FLQS30DZGRWV	-55.577	-55.684	-55.545	-55.646	-55.688	-55.671	-55.561	-55.601	-55.570	-55.578	-55.536	-55.682	-55.622	-55.646	-55.570	-55.551	-55.570	-55.570	-55.588	-55.512	-55.562	-55.541	-55.536	-55.586	-55.605	-55.476	-55.446	-55.536	-55.472	-55.561	-55.537	-55.561	141.248	141.326	141.135	141.263	141.216	141.209	141.255	141.180	141.288	141.209	141.284	141.421	141.290	141.293	141.288	141.262	141.288	141.288	141.294	141.246	141.316	141.317	141.284	141.362	141.285	141.363	141.175	141.284	141.299	141.276	141.292	141.276	111.668	111.695	111.673	111.690	111.712	111.707	111.662	111.686	111.660	111.674	111.649	111.681	111.678	111.686	111.660	111.657	111.660	111.660	111.665	111.646	111.653	111.646	111.649	111.656	111.673	111.617	111.632	111.649	111.624	111.659	111.648	111.659	2016_7_19_17_08_18
FLQS30D5GRWQ____	-55.910	-56.016	-55.877	-55.983	-56.021	-56.019	-55.912	-55.944	-55.952	-55.917	-55.914	-56.018	-55.912	-55.983	-55.952	-55.841	-55.952	-55.952	-55.876	-55.837	-55.914	-55.914	-55.914	-55.916	-55.949	-55.809	-55.775	-55.914	-55.808	-55.914	-55.875	-55.914	141.171	141.206	141.068	141.134	141.100	141.136	141.165	141.069	141.207	141.168	141.202	141.212	141.207	141.170	141.207	141.206	141.207	141.207	141.206	141.108	141.234	141.238	141.202	141.278	141.205	141.244	141.150	141.202	141.175	141.200	141.207	141.200	111.650	111.683	111.653	111.681	111.699	111.693	111.652	111.676	111.660	111.653	111.648	111.683	111.646	111.676	111.660	111.622	111.660	111.660	111.634	111.633	111.643	111.643	111.648	111.638	111.659	111.605	111.606	111.648	111.614	111.648	111.633	111.648	2016_7_19_17_08_18
FLQS30CMGRWQ____	-55.978	-56.081	-55.946	-56.048	-56.074	-56.074	-55.981	-56.019	-55.981	-55.984	-55.941	-56.048	-56.021	-56.052	-55.981	-55.949	-55.981	-55.981	-55.944	-55.910	-55.987	-55.941	-55.941	-55.941	-56.016	-55.877	-55.845	-55.941	-55.877	-55.987	-55.941	-55.987	141.154	141.195	141.049	141.121	141.052	141.086	141.149	141.090	141.190	141.151	141.186	141.225	141.164	141.156	141.190	141.191	141.190	141.190	141.188	141.119	141.217	141.224	141.186	141.257	141.188	141.225	141.091	141.186	141.161	141.184	141.193	141.184	111.814	111.844	111.817	111.843	111.862	111.857	111.816	111.837	111.810	111.817	111.797	111.828	111.828	111.840	111.810	111.799	111.810	111.810	111.797	111.795	111.808	111.791	111.797	111.787	111.823	111.769	111.776	111.797	111.777	111.813	111.795	111.813	2016_7_19_17_08_19
FLQS30BWGRWY____	-55.645	-55.789	-55.614	-55.711	-55.790	-55.751	-55.631	-55.682	-55.638	-55.644	-55.603	-55.707	-55.644	-55.745	-55.638	-55.618	-55.638	-55.638	-55.608	-55.578	-55.636	-55.607	-55.603	-55.609	-55.672	-55.541	-55.508	-55.603	-55.540	-55.629	-55.604	-55.629	141.286	141.296	141.180	141.223	141.222	141.250	141.258	141.219	141.291	141.254	141.289	141.324	141.290	141.262	141.291	141.298	141.291	141.291	141.290	141.249	141.324	141.323	141.289	141.421	141.290	141.328	141.181	141.289	141.289	141.286	141.293	141.286	111.683	111.732	111.687	111.715	111.743	111.725	111.682	111.705	111.680	111.687	111.668	111.700	111.682	111.721	111.680	111.672	111.680	111.680	111.670	111.665	111.675	111.665	111.668	111.652	111.692	111.641	111.649	111.668	111.646	111.677	111.668	111.677	2016_7_19_17_08_19
FLQS30BJGRWV____	-55.709	-55.817	-55.717	-55.782	-55.852	-55.828	-55.719	-55.741	-55.753	-55.752	-55.717	-55.784	-55.754	-55.784	-55.753	-55.644	-55.753	-55.753	-55.678	-55.648	-55.712	-55.719	-55.717	-55.679	-55.786	-55.611	-55.577	-55.717	-55.615	-55.710	-55.715	-55.710	141.212	141.243	141.111	141.178	141.141	141.207	141.210	141.137	141.249	141.211	141.244	141.317	141.252	141.213	141.249	141.247	141.249	141.249	141.247	141.209	141.277	141.278	141.244	141.378	141.249	141.323	141.138	141.244	141.246	141.239	141.250	141.239	111.414	111.448	111.431	111.445	111.474	111.457	111.418	111.436	111.425	111.430	111.413	111.426	111.425	111.441	111.425	111.387	111.425	111.425	111.399	111.393	111.406	111.409	111.413	111.381	111.436	111.365	111.378	111.413	111.377	111.411	111.411	111.411	2016_7_19_17_08_19
FLQS30AEGRWV____	-55.956	-56.065	-55.930	-56.037	-56.053	-56.080	-55.964	-56.005	-55.966	-56.058	-55.919	-56.036	-55.965	-56.037	-55.966	-55.892	-55.966	-55.966	-55.929	-55.893	-55.963	-55.932	-55.919	-55.929	-56.000	-55.857	-55.821	-55.919	-55.856	-55.963	-55.930	-55.963	141.149	141.185	141.078	141.145	141.076	141.176	141.182	141.109	141.216	141.193	141.187	141.250	141.217	141.181	141.216	141.219	141.216	141.216	141.217	141.150	141.249	141.250	141.187	141.320	141.186	141.254	141.116	141.187	141.186	141.213	141.217	141.213	111.742	111.775	111.743	111.770	111.786	111.782	111.740	111.764	111.736	111.771	111.723	111.756	111.735	111.765	111.736	111.709	111.736	111.736	111.723	111.719	111.730	111.719	111.723	111.708	111.752	111.692	111.699	111.723	111.701	111.735	111.723	111.735	2016_7_19_17_08_19
