SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS300LGRWQ____	-43.014	-43.018	-42.802	-42.899	-42.627	-42.657	-42.669	-42.780	-42.724	-42.949	-43.119	-42.868	-42.855	-42.665	-43.113	-43.230	-42.902	-42.980	-42.936	-43.118	-43.132	-43.049	-43.009	-42.930	-43.156	-42.762	-42.620	-42.949	-43.019	-43.130	-43.159	-42.973	-125.438	-125.751	-125.243	-125.204	-125.450	-125.693	-125.532	-125.172	-125.264	-125.427	-125.198	-125.641	-125.271	-125.147	-125.318	-125.162	-125.741	-125.786	-125.384	-125.836	-125.565	-125.592	-125.357	-125.733	-125.694	-125.355	-125.435	-125.717	-126.022	-125.369	-125.952	-125.555	250.948	250.990	251.007	250.962	251.108	251.129	251.102	251.006	251.042	250.973	250.871	251.036	250.989	251.050	250.891	250.821	251.036	251.010	250.972	250.961	250.917	250.955	250.938	251.023	250.926	251.039	251.109	251.013	251.027	250.891	250.960	250.981	2016_7_19_17_01_59
FLQS300LGRWM____	-42.897	-43.123	-42.899	-43.036	-42.773	-42.577	-42.558	-42.757	-42.694	-43.040	-43.028	-42.732	-42.658	-42.883	-42.989	-43.217	-42.812	-42.958	-42.860	-42.877	-43.176	-43.003	-42.985	-43.026	-43.184	-42.805	-42.836	-42.987	-42.919	-42.996	-42.991	-43.123	-125.368	-125.745	-125.176	-125.566	-125.388	-125.556	-125.511	-125.492	-125.010	-125.547	-125.369	-125.236	-125.202	-125.527	-125.624	-125.465	-125.210	-125.516	-125.374	-125.445	-125.479	-125.520	-125.805	-125.922	-125.744	-125.342	-125.743	-125.443	-125.516	-125.350	-125.375	-125.554	250.896	250.856	250.868	250.867	250.949	251.053	251.055	250.970	250.929	250.862	250.842	250.945	250.971	250.924	250.894	250.778	250.909	250.892	250.912	250.915	250.797	250.874	250.921	250.921	250.831	250.930	250.973	250.870	250.908	250.853	250.858	250.829	2016_7_19_17_01_59
FLQS3009GRWQ____	-43.054	-43.257	-43.157	-43.243	-42.887	-42.920	-42.746	-42.919	-42.926	-43.311	-43.243	-43.081	-42.946	-43.182	-43.328	-43.281	-43.050	-43.242	-43.026	-43.102	-43.398	-43.180	-43.254	-43.246	-43.396	-42.968	-42.889	-43.225	-43.262	-43.286	-43.229	-42.942	-125.519	-125.554	-125.251	-125.716	-125.592	-125.542	-125.799	-125.509	-125.288	-125.769	-125.648	-125.326	-125.231	-125.708	-125.644	-125.178	-125.721	-125.669	-125.298	-125.714	-125.572	-125.606	-125.687	-125.695	-125.704	-125.380	-125.570	-125.896	-125.806	-125.686	-125.647	-125.570	251.079	251.000	250.999	251.029	251.157	251.136	251.243	251.132	251.098	251.009	251.019	251.040	251.082	251.053	250.984	250.938	251.108	251.023	251.059	251.086	250.945	251.039	251.020	251.025	250.965	251.094	251.153	251.061	251.034	251.007	251.025	251.131	2016_7_19_17_01_59
FLQS2F0LGRX5____	-43.372	-43.518	-43.002	-43.107	-42.995	-43.025	-42.550	-43.038	-42.788	-43.255	-43.002	-42.967	-42.869	-43.031	-43.267	-43.422	-42.909	-43.110	-43.193	-43.142	-43.422	-43.048	-43.177	-43.179	-43.307	-43.142	-42.985	-43.079	-43.188	-43.151	-43.209	-43.041	-125.156	-125.213	-124.757	-124.827	-124.968	-125.088	-125.080	-125.012	-124.771	-125.003	-124.827	-124.827	-124.722	-124.724	-124.957	-124.932	-124.786	-125.225	-124.898	-125.317	-125.282	-125.303	-125.002	-125.512	-125.342	-125.212	-125.132	-125.292	-125.107	-124.989	-125.215	-125.058	250.708	250.656	250.803	250.770	250.836	250.841	251.034	250.824	250.893	250.734	250.813	250.827	250.853	250.786	250.723	250.656	250.845	250.825	250.745	250.825	250.705	250.861	250.766	250.837	250.761	250.810	250.863	250.847	250.777	250.775	250.783	250.830	2016_7_19_17_02_00
FLQS2EQUGRX5____	-42.888	-42.978	-42.795	-42.931	-42.794	-42.641	-42.739	-42.710	-42.828	-43.070	-43.005	-42.746	-42.555	-42.710	-42.945	-43.142	-42.829	-42.907	-42.814	-42.889	-43.209	-42.942	-42.826	-42.999	-43.081	-42.811	-42.731	-42.820	-42.753	-43.106	-42.835	-42.836	-125.596	-125.754	-125.277	-125.735	-125.800	-125.724	-125.751	-125.323	-125.430	-125.706	-125.921	-125.347	-125.420	-125.361	-125.413	-125.621	-125.433	-125.624	-125.538	-125.665	-125.707	-125.621	-125.517	-126.151	-125.665	-125.623	-125.771	-125.544	-125.622	-125.573	-125.480	-125.654	251.106	251.091	251.099	251.108	251.172	251.224	251.188	251.140	251.107	251.047	251.103	251.129	251.217	251.146	251.057	251.006	251.107	251.102	251.128	251.115	250.990	251.087	251.120	251.138	251.036	251.141	251.194	251.126	251.164	251.013	251.111	251.135	2016_7_19_17_02_00
FLQS2DERGRX5____	-42.904	-43.294	-42.992	-42.970	-42.854	-42.655	-42.444	-42.785	-42.717	-43.001	-43.075	-42.810	-42.619	-42.775	-42.831	-43.311	-42.950	-43.005	-42.880	-42.820	-43.197	-42.865	-43.142	-42.800	-43.353	-42.922	-42.721	-42.885	-42.822	-43.067	-43.068	-42.911	-124.956	-124.993	-124.641	-124.699	-124.902	-124.949	-124.902	-124.570	-124.648	-124.826	-124.699	-124.529	-124.593	-124.547	-124.755	-124.677	-124.727	-124.909	-124.732	-124.863	-124.888	-124.909	-124.761	-125.245	-125.478	-124.804	-124.884	-124.732	-124.962	-124.871	-124.835	-124.891	250.986	250.832	250.906	250.923	251.000	251.088	251.168	250.981	251.020	250.928	250.880	250.965	251.052	250.982	250.988	250.780	250.935	250.939	250.965	251.008	250.857	250.996	250.861	251.070	250.876	250.957	251.051	250.962	251.021	250.907	250.902	250.974	2016_7_19_17_02_00
FLQS2CKUGRX5	-43.388	-43.955	-43.488	-43.433	-43.147	-43.171	-43.058	-43.010	-43.244	-43.541	-43.535	-43.185	-43.080	-43.003	-43.362	-43.484	-43.512	-43.393	-43.343	-43.292	-43.606	-43.206	-43.640	-43.210	-43.524	-43.099	-42.951	-43.344	-43.341	-43.365	-43.363	-43.395	-125.459	-125.786	-125.272	-125.667	-125.465	-125.651	-125.731	-125.191	-125.285	-125.633	-125.871	-125.261	-125.287	-125.155	-125.332	-125.291	-125.829	-125.545	-125.401	-125.646	-125.509	-125.600	-125.778	-125.750	-125.849	-125.482	-125.437	-125.406	-125.662	-125.426	-125.336	-125.436	250.879	250.695	250.812	250.890	250.978	250.995	251.052	250.996	250.913	250.841	250.877	250.934	250.981	250.994	250.872	250.816	250.881	250.889	250.889	250.945	250.798	250.973	250.822	250.993	250.879	251.000	251.055	250.889	250.927	250.884	250.872	250.873	2016_7_19_17_02_00
FLQS2C9EGRX5____	-43.388	-43.516	-43.342	-43.430	-43.333	-43.413	-42.927	-43.263	-43.191	-43.406	-43.408	-43.328	-43.205	-43.190	-43.424	-43.486	-43.193	-43.370	-43.343	-43.359	-43.605	-43.334	-43.312	-43.433	-43.624	-43.164	-43.143	-43.349	-43.282	-43.365	-43.538	-43.315	-125.210	-125.253	-124.902	-125.035	-125.229	-125.238	-125.173	-124.880	-125.049	-125.399	-124.974	-125.032	-124.989	-124.915	-125.023	-124.924	-124.980	-125.376	-125.154	-125.227	-125.398	-125.370	-125.123	-125.662	-125.476	-125.115	-125.252	-125.167	-125.239	-125.128	-125.216	-125.272	250.665	250.619	250.640	250.623	250.690	250.659	250.848	250.669	250.723	250.684	250.623	250.664	250.708	250.704	250.624	250.584	250.712	250.696	250.675	250.679	250.603	250.709	250.684	250.710	250.606	250.743	250.771	250.675	250.712	250.663	250.604	250.703	2016_7_19_17_02_00
FLQS2C6NGRX5____	-43.378	-43.462	-43.136	-43.472	-42.891	-42.924	-42.993	-43.225	-43.059	-43.198	-43.483	-43.080	-42.949	-43.113	-43.279	-43.621	-43.112	-43.385	-43.281	-43.289	-43.497	-43.191	-43.412	-43.195	-43.549	-43.336	-42.955	-43.284	-43.216	-43.358	-43.427	-43.428	-125.937	-126.125	-125.733	-125.803	-125.938	-126.058	-126.133	-125.724	-125.691	-125.974	-125.857	-125.732	-125.693	-125.758	-125.798	-125.767	-125.823	-126.076	-125.933	-126.117	-125.915	-126.082	-126.023	-126.287	-126.170	-126.037	-125.967	-125.886	-126.076	-125.840	-125.740	-125.991	250.847	250.840	250.918	250.790	251.046	251.049	251.031	250.880	250.943	250.926	250.794	250.940	250.988	250.930	250.868	250.725	250.940	250.864	250.886	250.909	250.796	250.944	250.846	250.971	250.811	250.878	251.024	250.879	250.933	250.842	250.800	250.835	2016_7_19_17_02_00
FLQS2BJ4GRX5____	-42.969	-43.118	-42.942	-42.996	-42.871	-42.831	-42.661	-42.882	-42.904	-43.106	-43.041	-42.983	-42.690	-43.025	-43.072	-43.316	-42.964	-43.036	-43.001	-43.022	-43.345	-43.065	-43.060	-43.141	-43.248	-43.000	-42.862	-43.073	-42.940	-43.146	-43.150	-43.094	-125.719	-125.762	-125.603	-125.587	-125.795	-125.859	-125.929	-125.458	-125.621	-125.958	-125.651	-125.713	-125.485	-125.498	-125.650	-125.491	-125.560	-125.685	-125.725	-125.741	-125.718	-125.940	-125.585	-126.200	-125.904	-125.641	-125.771	-125.734	-125.805	-125.702	-125.789	-125.842	251.015	250.960	251.010	250.985	251.065	251.090	251.169	251.014	251.027	250.992	250.976	251.008	251.096	250.961	250.963	250.841	250.994	250.982	251.002	250.996	250.861	251.006	250.959	251.011	250.927	250.991	251.066	250.974	251.038	250.940	250.951	250.981	2016_7_19_17_02_00
FLQS224TGRWM____	-43.449	-43.662	-43.349	-43.330	-43.275	-43.372	-42.881	-43.155	-43.129	-43.408	-43.505	-43.106	-43.225	-43.137	-43.485	-43.545	-43.377	-43.390	-43.544	-43.429	-43.604	-43.467	-43.302	-43.469	-43.945	-43.280	-43.206	-43.297	-43.408	-43.433	-43.432	-43.567	-125.928	-125.973	-125.596	-125.744	-125.751	-125.822	-125.876	-125.814	-125.439	-125.835	-125.744	-125.596	-125.709	-125.447	-125.729	-125.634	-126.020	-125.934	-125.737	-125.921	-125.792	-125.945	-125.833	-126.156	-126.106	-125.657	-125.904	-125.691	-125.943	-125.833	-125.733	-125.860	250.859	250.779	250.853	250.882	250.905	250.876	251.083	250.963	250.921	250.863	250.811	250.953	250.920	250.919	250.817	250.779	250.901	250.884	250.794	250.867	250.777	250.855	250.906	250.883	250.683	250.890	250.955	250.888	250.878	250.852	250.839	250.802	2016_7_19_17_02_00
FLQS224LGRWM____	-43.378	-43.510	-43.368	-43.398	-43.076	-43.302	-42.750	-43.251	-43.122	-43.339	-43.268	-43.150	-43.137	-43.305	-43.341	-43.475	-43.180	-43.442	-43.281	-43.355	-43.414	-43.434	-43.474	-43.206	-43.567	-43.100	-43.137	-43.348	-43.216	-43.422	-43.357	-43.361	-125.651	-125.813	-125.502	-125.463	-125.604	-125.714	-125.656	-125.375	-125.284	-125.569	-125.448	-125.388	-125.359	-125.478	-125.457	-125.296	-125.363	-125.848	-125.529	-125.658	-125.639	-125.728	-125.495	-125.935	-125.896	-125.487	-125.630	-125.479	-125.606	-125.626	-125.528	-125.762	250.836	250.805	250.819	250.802	250.953	250.876	251.093	250.849	250.889	250.841	250.853	250.892	250.894	250.842	250.824	250.747	250.877	250.838	250.859	250.847	250.820	250.824	250.775	250.946	250.794	250.927	250.932	250.824	250.896	250.815	250.828	250.859	2016_7_19_17_02_01
FLQS200ZGRX8____	-43.498	-43.531	-43.327	-43.458	-43.215	-43.243	-42.940	-43.356	-43.251	-43.398	-43.496	-43.338	-43.203	-43.373	-43.363	-43.595	-43.310	-43.388	-43.426	-43.476	-43.539	-43.075	-43.461	-43.507	-43.671	-43.286	-43.463	-43.537	-43.348	-43.484	-43.304	-43.499	-125.720	-125.933	-125.212	-125.655	-125.799	-125.735	-125.680	-125.268	-125.237	-125.638	-125.898	-125.343	-125.370	-125.626	-125.409	-125.556	-125.368	-125.619	-125.478	-125.858	-125.708	-125.558	-125.583	-126.071	-125.723	-125.768	-125.843	-125.813	-125.680	-125.635	-125.475	-125.718	250.941	250.958	250.939	250.949	251.067	251.047	251.163	250.935	250.974	250.971	250.967	250.953	251.012	250.979	250.952	250.879	250.968	250.972	250.936	250.970	250.923	251.091	250.937	250.987	250.871	251.034	250.973	250.939	250.997	250.935	250.986	250.941	2016_7_19_17_02_01
FLNS2037GRWV____	-43.405	-44.060	-43.482	-41.768	-43.412	-43.367	-43.127	-43.466	-43.507	-43.541	-43.677	-43.550	-43.531	-43.446	-43.727	-43.883	-43.566	-43.474	-43.492	-43.439	-43.902	-43.412	-43.578	-43.673	-41.984	-43.762	-43.279	-43.601	-43.412	-43.692	-43.501	-43.505	-124.840	-125.211	-124.759	-124.742	-125.288	-125.091	-124.980	-124.819	-124.844	-125.189	-124.841	-124.880	-124.857	-124.733	-124.899	-124.866	-124.855	-124.989	-125.072	-125.037	-125.144	-124.969	-124.884	-125.266	-125.096	-125.004	-125.180	-124.917	-124.969	-124.934	-125.074	-125.018	250.672	250.458	250.630	251.332	250.733	250.724	250.806	250.644	250.631	250.666	250.561	250.619	250.624	250.641	250.549	250.481	250.609	250.665	250.670	250.687	250.513	250.688	250.608	250.623	251.292	250.550	250.772	250.603	250.688	250.569	250.667	250.657	2016_7_19_17_02_01
