SN	Distance_X_LOGO_Button_RU1	Distance_X_LOGO_Button_RU2	Distance_X_LOGO_Button_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_RU1	Distance_Y_LOGO_Button_RU2	Distance_Y_LOGO_Button_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_RU1	Angle_Button_RU2	Angle_Button_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-37.401	-37.257	-37.334	-37.334	-37.248	-37.325	-37.365	-37.365	-37.290	-37.401	-37.325	-37.334	-37.330	-37.330	-37.285	-37.334	-37.338	-37.370	-37.334	-37.369	-37.331	-37.399	-37.326	-37.331	-37.332	-37.325	-37.289	-37.330	-37.251	-37.248	-37.252	-37.289	-139.272	-139.272	-139.237	-139.237	-139.200	-139.236	-139.245	-139.245	-139.203	-139.213	-139.209	-139.237	-139.237	-139.205	-139.272	-139.237	-139.235	-139.238	-139.237	-139.202	-139.199	-139.210	-139.279	-139.238	-139.168	-139.236	-139.272	-139.273	-139.198	-139.200	-139.201	-139.272	255.295	255.350	255.317	255.317	255.346	255.320	255.306	255.306	255.331	255.289	255.318	255.317	255.318	255.315	255.339	255.317	255.315	255.303	255.317	255.300	255.314	255.289	255.324	255.318	255.311	255.320	255.338	255.322	255.345	255.346	255.345	255.338	2016_7_19_17_01_21
FLQS30KBGRWV____	-37.040	-36.978	-37.011	-37.011	-36.971	-37.049	-37.089	-37.089	-37.010	-37.081	-37.041	-37.011	-37.011	-37.009	-37.008	-37.011	-37.017	-37.093	-37.011	-37.047	-37.012	-37.084	-37.047	-36.967	-37.010	-37.049	-37.012	-37.049	-36.974	-36.971	-36.976	-37.012	-139.294	-139.292	-139.256	-139.256	-139.223	-139.257	-139.223	-139.223	-139.223	-139.190	-139.230	-139.256	-139.259	-139.225	-139.293	-139.256	-139.258	-139.259	-139.256	-139.224	-139.222	-139.189	-139.258	-139.257	-139.190	-139.257	-139.293	-139.293	-139.222	-139.223	-139.224	-139.293	254.977	255.000	254.984	254.984	254.996	254.969	254.951	254.951	254.981	254.951	254.970	254.984	254.984	254.982	254.989	254.984	254.982	254.953	254.984	254.967	254.980	254.949	254.971	255.001	254.978	254.969	254.987	254.973	254.995	254.996	254.994	254.987	2016_7_19_17_01_21
FLQS30CWGRWV____	-37.091	-37.032	-37.065	-37.065	-37.030	-37.153	-37.149	-37.149	-37.063	-37.149	-37.060	-37.065	-37.064	-37.062	-37.063	-37.065	-37.076	-37.105	-37.065	-37.107	-37.069	-37.147	-37.151	-37.158	-37.064	-37.153	-37.066	-37.113	-37.029	-37.030	-36.987	-37.066	-139.289	-139.336	-139.254	-139.254	-139.267	-139.306	-139.269	-139.269	-139.268	-139.238	-139.231	-139.254	-139.303	-139.269	-139.293	-139.254	-139.301	-139.305	-139.254	-139.270	-139.266	-139.236	-139.303	-139.303	-139.236	-139.306	-139.340	-139.340	-139.266	-139.267	-139.265	-139.340	254.788	254.815	254.794	254.794	254.809	254.766	254.763	254.763	254.796	254.760	254.794	254.794	254.799	254.797	254.799	254.794	254.794	254.784	254.794	254.779	254.794	254.761	254.766	254.763	254.792	254.766	254.802	254.784	254.809	254.809	254.825	254.802	2016_7_19_17_01_21
FLQS30C7GRWV____	-37.072	-37.012	-36.970	-36.970	-36.923	-37.039	-37.051	-37.051	-37.054	-37.075	-37.039	-36.970	-37.009	-37.012	-37.043	-36.970	-37.050	-37.051	-36.970	-37.042	-37.044	-37.069	-37.047	-37.009	-37.005	-37.039	-37.007	-37.040	-36.975	-36.923	-36.975	-37.007	-139.390	-139.388	-139.313	-139.313	-139.318	-139.353	-139.277	-139.277	-139.275	-139.287	-139.283	-139.313	-139.313	-139.280	-139.390	-139.313	-139.353	-139.313	-139.313	-139.320	-139.318	-139.285	-139.314	-139.355	-139.287	-139.353	-139.349	-139.389	-139.277	-139.318	-139.278	-139.349	254.841	254.863	254.872	254.872	254.891	254.849	254.837	254.837	254.836	254.829	254.842	254.872	254.857	254.852	254.852	254.872	254.845	254.841	254.872	254.845	254.844	254.831	254.842	254.861	254.856	254.849	254.861	254.853	254.866	254.891	254.867	254.861	2016_7_19_17_01_21
FLQS29JFGRX5____	-37.164	-37.065	-37.102	-37.102	-37.015	-37.136	-37.137	-37.137	-37.103	-37.127	-37.101	-37.102	-37.095	-37.101	-37.132	-37.102	-37.101	-37.133	-37.102	-37.095	-37.054	-37.129	-37.131	-37.102	-37.099	-37.136	-37.095	-37.133	-37.062	-37.015	-37.063	-37.095	-139.266	-139.267	-139.229	-139.229	-139.194	-139.229	-139.197	-139.197	-139.195	-139.161	-139.114	-139.229	-139.228	-139.196	-139.263	-139.229	-139.232	-139.229	-139.229	-139.194	-139.196	-139.161	-139.231	-139.229	-139.162	-139.229	-139.263	-139.267	-139.195	-139.194	-139.196	-139.263	254.878	254.916	254.898	254.898	254.928	254.885	254.882	254.882	254.895	254.882	254.887	254.898	254.901	254.896	254.890	254.898	254.899	254.887	254.898	254.898	254.914	254.881	254.887	254.899	254.893	254.885	254.905	254.890	254.910	254.928	254.910	254.905	2016_7_19_17_01_21
FLQS22XEGRX2____	-37.038	-36.944	-36.975	-36.975	-36.950	-37.013	-37.014	-37.014	-36.980	-37.040	-36.972	-36.975	-36.979	-36.976	-37.013	-36.975	-36.985	-37.015	-36.975	-37.009	-36.973	-37.038	-37.015	-36.976	-36.975	-37.013	-36.974	-37.017	-36.940	-36.950	-36.939	-36.974	-139.403	-139.405	-139.369	-139.369	-139.341	-139.367	-139.291	-139.291	-139.290	-139.302	-139.298	-139.369	-139.326	-139.337	-139.404	-139.369	-139.324	-139.326	-139.369	-139.335	-139.333	-139.300	-139.326	-139.369	-139.255	-139.367	-139.405	-139.362	-139.334	-139.341	-139.332	-139.405	254.851	254.887	254.872	254.872	254.879	254.857	254.849	254.849	254.862	254.840	254.866	254.872	254.866	254.868	254.861	254.872	254.863	254.852	254.872	254.855	254.869	254.840	254.852	254.871	254.860	254.857	254.876	254.855	254.882	254.879	254.882	254.876	2016_7_19_17_01_21
FLQS22TQGRX2____	-37.058	-36.958	-36.999	-36.999	-36.946	-36.993	-37.067	-37.067	-36.992	-37.061	-36.988	-36.999	-36.992	-37.029	-37.042	-36.999	-36.993	-37.031	-36.999	-37.058	-36.982	-37.059	-37.026	-37.033	-36.987	-36.993	-36.993	-37.030	-36.952	-36.946	-36.917	-36.993	-139.342	-139.342	-139.264	-139.264	-139.268	-139.266	-139.270	-139.270	-139.272	-139.239	-139.234	-139.264	-139.308	-139.270	-139.301	-139.264	-139.308	-139.308	-139.264	-139.314	-139.310	-139.237	-139.309	-139.308	-139.237	-139.266	-139.342	-139.343	-139.270	-139.268	-139.272	-139.342	254.965	255.003	254.980	254.980	255.000	254.982	254.954	254.954	254.983	254.953	254.981	254.980	254.987	254.969	254.967	254.980	254.987	254.972	254.980	254.962	254.991	254.954	254.974	254.971	254.982	254.982	254.990	254.976	254.999	255.000	255.012	254.990	2016_7_19_17_01_21
FLQS21YXGRX2____	-37.144	-37.080	-37.117	-37.117	-37.070	-37.152	-37.150	-37.150	-37.116	-37.189	-37.112	-37.117	-37.072	-37.071	-37.156	-37.117	-37.121	-37.150	-37.117	-37.154	-37.116	-37.181	-37.150	-37.114	-37.114	-37.152	-37.112	-37.151	-37.073	-37.070	-37.033	-37.112	-139.280	-139.276	-139.241	-139.241	-139.205	-139.242	-139.207	-139.207	-139.207	-139.171	-139.169	-139.241	-139.241	-139.210	-139.275	-139.241	-139.240	-139.240	-139.241	-139.206	-139.205	-139.171	-139.243	-139.241	-139.172	-139.242	-139.275	-139.278	-139.205	-139.205	-139.207	-139.275	254.841	254.865	254.847	254.847	254.862	254.834	254.831	254.831	254.844	254.813	254.842	254.847	254.865	254.862	254.836	254.847	254.846	254.835	254.847	254.830	254.844	254.816	254.835	254.849	254.842	254.834	254.853	254.838	254.861	254.862	254.876	254.853	2016_7_19_17_01_21
FLQS2AVTGRX5____	-37.001	-36.895	-36.934	-36.934	-36.888	-36.969	-36.968	-36.968	-36.934	-37.004	-36.928	-36.934	-36.930	-36.928	-37.011	-36.934	-36.940	-37.008	-36.934	-36.970	-36.935	-37.000	-37.008	-36.973	-36.929	-36.969	-36.929	-36.968	-36.892	-36.888	-36.895	-36.929	-139.275	-139.277	-139.240	-139.240	-139.205	-139.239	-139.206	-139.206	-139.208	-139.172	-139.170	-139.240	-139.241	-139.209	-139.274	-139.240	-139.241	-139.241	-139.240	-139.206	-139.205	-139.171	-139.242	-139.242	-139.173	-139.239	-139.276	-139.276	-139.207	-139.205	-139.206	-139.276	254.933	254.974	254.955	254.955	254.969	254.942	254.939	254.939	254.952	254.921	254.950	254.955	254.957	254.954	254.929	254.955	254.953	254.927	254.955	254.938	254.951	254.923	254.927	254.941	254.950	254.942	254.961	254.946	254.968	254.969	254.967	254.961	2016_7_19_17_01_21
FLQS3087GRWV____	-37.217	-37.058	-37.174	-37.174	-37.042	-37.182	-37.212	-37.212	-37.172	-37.249	-37.217	-37.174	-37.085	-37.136	-37.163	-37.174	-37.185	-37.167	-37.174	-37.222	-37.177	-37.217	-37.212	-37.135	-37.147	-37.182	-37.077	-37.264	-37.051	-37.042	-37.097	-37.077	-139.349	-139.343	-139.306	-139.306	-139.279	-139.314	-139.272	-139.272	-139.273	-139.237	-139.244	-139.306	-139.308	-139.277	-139.383	-139.306	-139.305	-139.307	-139.306	-139.223	-139.268	-139.244	-139.309	-139.308	-139.244	-139.314	-139.349	-139.341	-139.268	-139.279	-139.273	-139.349	254.849	254.910	254.862	254.862	254.909	254.859	254.844	254.844	254.859	254.826	254.839	254.862	254.896	254.873	254.874	254.862	254.857	254.864	254.862	254.835	254.856	254.839	254.847	254.877	254.866	254.859	254.903	254.831	254.905	254.909	254.888	254.903	2016_7_19_17_01_22
FLQS2044GRWY____	-37.061	-36.997	-37.028	-37.028	-36.948	-37.025	-37.029	-37.029	-36.993	-37.056	-36.987	-37.028	-36.995	-37.030	-37.029	-37.028	-37.036	-37.029	-37.028	-37.028	-36.991	-37.059	-37.029	-36.991	-36.993	-37.025	-37.030	-37.027	-36.954	-36.948	-36.955	-37.030	-139.276	-139.277	-139.239	-139.239	-139.202	-139.238	-139.206	-139.206	-139.205	-139.170	-139.167	-139.239	-139.240	-139.205	-139.276	-139.239	-139.241	-139.240	-139.239	-139.205	-139.204	-139.169	-139.242	-139.238	-139.171	-139.238	-139.275	-139.275	-139.202	-139.202	-139.206	-139.275	254.943	254.968	254.952	254.952	254.979	254.953	254.949	254.949	254.962	254.934	254.961	254.952	254.965	254.948	254.956	254.952	254.949	254.952	254.952	254.949	254.963	254.933	254.952	254.966	254.959	254.953	254.955	254.956	254.977	254.979	254.977	254.955	2016_7_19_17_01_22
FLQS312SGRWV____	-37.256	-37.156	-37.183	-37.183	-37.147	-37.218	-37.228	-37.228	-37.147	-37.255	-37.140	-37.183	-37.148	-37.143	-37.182	-37.183	-37.193	-37.217	-37.183	-37.222	-37.185	-37.253	-37.221	-37.147	-37.184	-37.218	-37.179	-37.221	-37.152	-37.147	-37.109	-37.179	-139.327	-139.324	-139.289	-139.289	-139.253	-139.291	-139.213	-139.213	-139.212	-139.222	-139.173	-139.289	-139.248	-139.256	-139.326	-139.289	-139.289	-139.292	-139.289	-139.257	-139.253	-139.222	-139.293	-139.246	-139.221	-139.291	-139.325	-139.327	-139.254	-139.253	-139.212	-139.325	254.728	254.766	254.752	254.752	254.762	254.739	254.727	254.727	254.758	254.717	254.756	254.752	254.761	254.764	254.756	254.752	254.748	254.739	254.752	254.734	254.747	254.718	254.738	254.761	254.745	254.739	254.757	254.741	254.760	254.762	254.772	254.757	2016_7_19_17_01_22
FLQS31J6GRWY____	-37.067	-36.954	-37.035	-37.035	-36.962	-37.065	-37.061	-37.061	-37.026	-37.100	-37.067	-37.035	-36.980	-37.021	-37.019	-37.035	-37.037	-37.018	-37.035	-37.156	-37.029	-37.051	-37.066	-37.023	-37.023	-37.065	-36.980	-37.031	-36.949	-36.962	-36.947	-36.980	-139.348	-139.344	-139.309	-139.309	-139.278	-139.309	-139.273	-139.273	-139.273	-139.241	-139.313	-139.309	-139.309	-139.273	-139.343	-139.309	-139.309	-139.308	-139.309	-139.274	-139.273	-139.239	-139.310	-139.306	-139.239	-139.309	-139.344	-139.301	-139.274	-139.278	-139.277	-139.344	254.896	254.939	254.905	254.905	254.930	254.893	254.891	254.891	254.904	254.873	254.893	254.905	254.926	254.906	254.914	254.905	254.904	254.911	254.905	254.855	254.903	254.891	254.893	254.909	254.902	254.893	254.929	254.905	254.934	254.930	254.935	254.929	2016_7_19_17_01_11
FLQS31FWGRWY____	-37.017	-36.913	-36.952	-36.952	-36.904	-37.030	-37.017	-37.017	-36.982	-37.047	-36.944	-36.952	-36.984	-36.981	-36.994	-36.952	-36.948	-37.020	-36.952	-36.947	-36.951	-37.047	-37.017	-36.994	-36.980	-37.030	-36.951	-37.014	-36.909	-36.904	-36.911	-36.951	-139.394	-139.394	-139.317	-139.317	-139.324	-139.317	-139.325	-139.325	-139.323	-139.290	-139.286	-139.317	-139.357	-139.325	-139.353	-139.317	-139.361	-139.357	-139.317	-139.324	-139.284	-139.288	-139.358	-139.317	-139.291	-139.317	-139.394	-139.393	-139.322	-139.324	-139.324	-139.394	254.861	254.901	254.878	254.878	254.897	254.848	254.854	254.854	254.867	254.839	254.878	254.878	254.870	254.868	254.866	254.878	254.884	254.856	254.878	254.881	254.876	254.839	254.857	254.862	254.865	254.848	254.887	254.862	254.896	254.897	254.895	254.887	2016_7_19_17_01_11
FLQS31CRGRWY____	-36.707	-36.602	-36.645	-36.645	-36.595	-36.672	-36.678	-36.678	-36.642	-36.705	-36.638	-36.645	-36.637	-36.641	-36.677	-36.645	-36.645	-36.675	-36.645	-36.668	-36.630	-36.708	-36.678	-36.640	-36.637	-36.672	-36.640	-36.675	-36.600	-36.595	-36.565	-36.640	-139.413	-139.409	-139.375	-139.375	-139.381	-139.417	-139.341	-139.341	-139.340	-139.308	-139.303	-139.375	-139.376	-139.343	-139.412	-139.375	-139.376	-139.376	-139.375	-139.383	-139.381	-139.306	-139.378	-139.376	-139.309	-139.417	-139.412	-139.411	-139.339	-139.381	-139.342	-139.412	255.536	255.576	255.556	255.556	255.576	255.550	255.540	255.540	255.554	255.526	255.552	255.556	255.559	255.555	255.547	255.556	255.556	255.545	255.556	255.548	255.562	255.525	255.544	255.558	255.552	255.550	255.562	255.548	255.570	255.576	255.584	255.562	2016_7_19_17_01_11
FLQS319LGRWY____	-36.986	-36.893	-36.924	-36.924	-36.882	-36.956	-36.957	-36.957	-36.924	-36.989	-36.919	-36.924	-36.926	-36.922	-36.961	-36.924	-36.923	-36.963	-36.924	-36.957	-36.919	-36.988	-36.961	-36.926	-36.924	-36.956	-36.926	-36.956	-36.885	-36.882	-36.884	-36.926	-139.457	-139.457	-139.421	-139.421	-139.384	-139.419	-139.388	-139.388	-139.386	-139.353	-139.348	-139.421	-139.422	-139.387	-139.457	-139.421	-139.424	-139.423	-139.421	-139.386	-139.385	-139.350	-139.423	-139.421	-139.352	-139.419	-139.457	-139.457	-139.384	-139.384	-139.386	-139.457	255.421	255.457	255.441	255.441	255.454	255.429	255.425	255.425	255.438	255.409	255.435	255.441	255.440	255.438	255.430	255.441	255.442	255.426	255.441	255.425	255.439	255.409	255.427	255.440	255.434	255.429	255.444	255.433	255.452	255.454	255.453	255.444	2016_7_19_17_01_12
FLQS319HGRWY____	-37.190	-37.085	-37.128	-37.128	-37.034	-37.117	-37.152	-37.152	-37.118	-37.187	-37.119	-37.128	-37.118	-37.118	-37.169	-37.128	-37.084	-37.155	-37.128	-37.146	-37.129	-37.146	-37.155	-37.076	-37.074	-37.117	-37.034	-37.153	-37.039	-37.034	-37.041	-37.034	-139.461	-139.458	-139.379	-139.379	-139.389	-139.383	-139.390	-139.390	-139.389	-139.357	-139.307	-139.379	-139.424	-139.347	-139.416	-139.379	-139.425	-139.424	-139.379	-139.429	-139.348	-139.358	-139.426	-139.382	-139.356	-139.383	-139.419	-139.459	-139.389	-139.389	-139.387	-139.419	255.383	255.423	255.398	255.398	255.435	255.403	255.390	255.390	255.403	255.373	255.394	255.398	255.406	255.398	255.386	255.398	255.420	255.392	255.398	255.396	255.394	255.389	255.393	255.418	255.416	255.403	255.438	255.397	255.433	255.435	255.433	255.438	2016_7_19_17_01_12
FLQS317CGRWY____	-37.135	-37.034	-37.074	-37.074	-37.027	-37.107	-37.106	-37.106	-37.069	-37.142	-37.064	-37.074	-37.065	-37.071	-37.114	-37.074	-37.073	-37.105	-37.074	-37.108	-37.075	-37.140	-37.104	-37.072	-37.071	-37.107	-37.063	-37.110	-37.031	-37.027	-37.027	-37.063	-139.398	-139.398	-139.320	-139.320	-139.327	-139.364	-139.330	-139.330	-139.330	-139.295	-139.292	-139.320	-139.362	-139.331	-139.357	-139.320	-139.365	-139.363	-139.320	-139.331	-139.288	-139.295	-139.364	-139.321	-139.296	-139.364	-139.396	-139.400	-139.328	-139.327	-139.328	-139.396	254.817	254.856	254.832	254.832	254.851	254.824	254.821	254.821	254.835	254.804	254.833	254.832	254.840	254.835	254.821	254.832	254.837	254.825	254.832	254.820	254.829	254.805	254.825	254.833	254.831	254.824	254.844	254.827	254.850	254.851	254.851	254.844	2016_7_19_17_01_12
FLQS3160GRWY____	-36.892	-36.754	-36.786	-36.786	-36.744	-36.818	-36.851	-36.851	-36.784	-36.892	-36.819	-36.786	-36.786	-36.823	-36.826	-36.786	-36.821	-36.830	-36.786	-36.821	-36.786	-36.891	-36.827	-36.830	-36.823	-36.818	-36.787	-36.823	-36.747	-36.744	-36.746	-36.787	-139.397	-139.400	-139.363	-139.363	-139.325	-139.360	-139.370	-139.370	-139.329	-139.294	-139.289	-139.363	-139.363	-139.328	-139.397	-139.363	-139.404	-139.320	-139.363	-139.328	-139.326	-139.293	-139.320	-139.363	-139.293	-139.360	-139.399	-139.398	-139.327	-139.325	-139.329	-139.399	254.908	254.961	254.945	254.945	254.957	254.932	254.921	254.921	254.942	254.897	254.925	254.945	254.945	254.927	254.933	254.945	254.936	254.924	254.945	254.928	254.941	254.897	254.925	254.928	254.924	254.932	254.948	254.934	254.956	254.957	254.957	254.948	2016_7_19_17_01_12
FLQS3126GRWV____	-37.073	-37.010	-37.042	-37.042	-36.957	-37.038	-37.027	-37.027	-37.041	-37.119	-36.948	-37.042	-37.041	-36.998	-37.043	-37.042	-37.051	-37.038	-37.042	-37.036	-37.062	-37.073	-37.080	-36.995	-36.997	-37.038	-37.045	-37.086	-37.006	-36.957	-36.962	-37.045	-139.286	-139.330	-139.249	-139.249	-139.203	-139.249	-139.273	-139.273	-139.260	-139.229	-139.224	-139.249	-139.249	-139.263	-139.286	-139.249	-139.248	-139.298	-139.249	-139.217	-139.203	-139.227	-139.294	-139.251	-139.182	-139.249	-139.284	-139.286	-139.211	-139.203	-139.215	-139.284	254.841	254.870	254.849	254.849	254.877	254.850	254.857	254.857	254.850	254.817	254.882	254.849	254.849	254.867	254.852	254.849	254.845	254.855	254.849	254.848	254.836	254.835	254.839	254.867	254.859	254.850	254.851	254.836	254.859	254.877	254.876	254.851	2016_7_19_17_01_12
FLQS3115GRWV____	-37.279	-37.173	-37.209	-37.209	-37.167	-37.244	-37.281	-37.281	-37.208	-37.275	-37.202	-37.209	-37.207	-37.207	-37.281	-37.209	-37.216	-37.280	-37.209	-37.245	-37.208	-37.276	-37.247	-37.208	-37.208	-37.244	-37.207	-37.246	-37.171	-37.167	-37.170	-37.207	-139.260	-139.301	-139.223	-139.223	-139.187	-139.222	-139.232	-139.232	-139.190	-139.156	-139.196	-139.223	-139.225	-139.193	-139.301	-139.223	-139.225	-139.267	-139.223	-139.190	-139.187	-139.154	-139.267	-139.225	-139.155	-139.222	-139.259	-139.261	-139.188	-139.187	-139.192	-139.259	255.272	255.316	255.294	255.294	255.307	255.281	255.268	255.268	255.291	255.262	255.295	255.294	255.295	255.292	255.275	255.294	255.292	255.272	255.294	255.277	255.291	255.262	255.285	255.295	255.288	255.281	255.299	255.284	255.305	255.307	255.306	255.299	2016_7_19_17_01_12
FLQS310RGRWV____	-36.791	-36.728	-36.759	-36.759	-36.638	-36.794	-36.798	-36.798	-36.677	-36.792	-36.753	-36.759	-36.760	-36.679	-36.760	-36.759	-36.766	-36.760	-36.759	-36.756	-36.719	-36.793	-36.798	-36.717	-36.725	-36.794	-36.718	-36.800	-36.643	-36.638	-36.644	-36.718	-139.362	-139.404	-139.369	-139.369	-139.290	-139.371	-139.295	-139.295	-139.294	-139.303	-139.299	-139.369	-139.327	-139.295	-139.363	-139.369	-139.366	-139.330	-139.369	-139.338	-139.333	-139.302	-139.329	-139.370	-139.261	-139.371	-139.363	-139.363	-139.291	-139.290	-139.294	-139.363	255.066	255.094	255.078	255.078	255.117	255.065	255.056	255.056	255.102	255.059	255.074	255.078	255.074	255.102	255.077	255.078	255.075	255.074	255.078	255.077	255.090	255.059	255.060	255.095	255.081	255.065	255.094	255.062	255.115	255.117	255.115	255.094	2016_7_19_17_01_12
FLQS3106GRWV____	-37.147	-37.041	-37.114	-37.114	-37.035	-37.065	-37.109	-37.109	-37.072	-37.140	-37.065	-37.114	-37.115	-37.072	-37.116	-37.114	-37.121	-37.113	-37.114	-37.069	-37.075	-37.222	-37.113	-37.115	-37.073	-37.065	-37.074	-37.151	-37.034	-37.035	-37.038	-37.074	-139.328	-139.329	-139.295	-139.295	-139.257	-139.288	-139.257	-139.257	-139.259	-139.226	-139.221	-139.295	-139.294	-139.258	-139.329	-139.295	-139.292	-139.296	-139.295	-139.255	-139.256	-139.223	-139.295	-139.296	-139.225	-139.288	-139.330	-139.331	-139.256	-139.257	-139.259	-139.330	254.817	254.858	254.826	254.826	254.853	254.844	254.824	254.824	254.839	254.809	254.838	254.826	254.826	254.838	254.829	254.826	254.823	254.827	254.826	254.839	254.837	254.777	254.827	254.826	254.835	254.844	254.845	254.816	254.853	254.853	254.852	254.845	2016_7_19_17_01_12
FLQS30ZQGRWV____	-37.066	-36.954	-37.037	-37.037	-36.949	-37.075	-37.028	-37.028	-37.030	-37.109	-37.026	-37.037	-37.034	-36.989	-37.029	-37.037	-37.047	-37.032	-37.037	-37.030	-37.042	-37.063	-37.069	-37.029	-36.992	-37.075	-37.033	-37.073	-36.955	-36.949	-37.000	-37.033	-139.343	-139.344	-139.306	-139.306	-139.273	-139.307	-139.314	-139.314	-139.315	-139.283	-139.278	-139.306	-139.309	-139.277	-139.343	-139.306	-139.306	-139.350	-139.306	-139.274	-139.270	-139.281	-139.350	-139.308	-139.243	-139.307	-139.342	-139.386	-139.315	-139.273	-139.316	-139.342	254.804	254.847	254.811	254.811	254.842	254.797	254.816	254.816	254.815	254.781	254.813	254.811	254.813	254.827	254.818	254.811	254.807	254.818	254.811	254.811	254.806	254.799	254.803	254.814	254.822	254.797	254.816	254.806	254.843	254.842	254.826	254.816	2016_7_19_17_01_12
FLQS30YUGRWV____	-37.318	-37.213	-37.245	-37.245	-37.164	-37.282	-37.284	-37.284	-37.248	-37.317	-37.242	-37.245	-37.249	-37.242	-37.287	-37.245	-37.257	-37.288	-37.245	-37.283	-37.291	-37.315	-37.241	-37.243	-37.244	-37.282	-37.248	-37.321	-37.170	-37.164	-37.170	-37.248	-139.274	-139.274	-139.239	-139.239	-139.200	-139.235	-139.205	-139.205	-139.207	-139.169	-139.169	-139.239	-139.240	-139.206	-139.274	-139.239	-139.237	-139.241	-139.239	-139.202	-139.201	-139.126	-139.239	-139.238	-139.169	-139.235	-139.274	-139.272	-139.204	-139.200	-139.205	-139.274	254.905	254.945	254.930	254.930	254.957	254.915	254.911	254.911	254.925	254.895	254.924	254.930	254.928	254.927	254.917	254.930	254.925	254.913	254.930	254.911	254.908	254.891	254.931	254.930	254.923	254.915	254.932	254.904	254.955	254.957	254.955	254.932	2016_7_19_17_01_12
FLQS30X6GRWY____	-37.325	-37.228	-37.255	-37.255	-37.218	-37.293	-37.259	-37.259	-37.264	-37.334	-37.260	-37.255	-37.218	-37.226	-37.294	-37.255	-37.260	-37.297	-37.255	-37.259	-37.217	-37.322	-37.256	-37.225	-37.267	-37.293	-37.218	-37.258	-37.185	-37.218	-37.186	-37.218	-139.321	-139.319	-139.283	-139.283	-139.248	-139.281	-139.206	-139.206	-139.206	-139.171	-139.167	-139.283	-139.241	-139.207	-139.318	-139.283	-139.285	-139.239	-139.283	-139.249	-139.251	-139.215	-139.244	-139.239	-139.172	-139.281	-139.275	-139.279	-139.204	-139.248	-139.205	-139.275	254.752	254.789	254.775	254.775	254.785	254.760	254.765	254.765	254.763	254.733	254.761	254.775	254.785	254.778	254.763	254.775	254.773	254.754	254.775	254.770	254.786	254.742	254.770	254.781	254.759	254.760	254.788	254.773	254.793	254.785	254.793	254.788	2016_7_19_17_01_13
FLQS30X6GRWV____	-36.957	-36.821	-36.854	-36.854	-36.805	-36.936	-36.924	-36.924	-36.852	-36.957	-36.883	-36.854	-36.847	-36.889	-36.848	-36.854	-36.895	-36.921	-36.854	-36.936	-36.850	-36.957	-36.884	-36.892	-36.887	-36.936	-36.884	-36.889	-36.817	-36.805	-36.853	-36.884	-139.393	-139.398	-139.319	-139.319	-139.324	-139.316	-139.326	-139.326	-139.328	-139.290	-139.290	-139.319	-139.362	-139.328	-139.355	-139.319	-139.359	-139.360	-139.319	-139.284	-139.326	-139.291	-139.360	-139.360	-139.292	-139.316	-139.393	-139.396	-139.327	-139.324	-139.326	-139.393	254.863	254.915	254.895	254.895	254.914	254.863	254.868	254.868	254.896	254.852	254.881	254.895	254.902	254.882	254.901	254.895	254.883	254.873	254.895	254.860	254.897	254.852	254.887	254.884	254.879	254.863	254.891	254.889	254.910	254.914	254.896	254.891	2016_7_19_17_01_13
