SN	Distance_X_LOGO_Earphone_RU1	Distance_X_LOGO_Earphone_RU2	Distance_X_LOGO_Earphone_RU3	Distance_X_LOGO_Earphone_RU4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_RU1	Distance_Y_LOGO_Earphone_RU2	Distance_Y_LOGO_Earphone_RU3	Distance_Y_LOGO_Earphone_RU4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_RU1	Angle_Earphone_RU2	Angle_Earphone_RU3	Angle_Earphone_RU4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS3126GRWV____	-36.260	-36.163	-36.127	-36.127	-36.127	-36.126	-36.080	-36.168	-36.006	-36.127	-36.118	-36.127	-36.004	-36.203	-36.080	-36.005	-36.082	-36.092	-36.080	-36.080	-36.128	-36.005	-36.116	-36.128	-36.128	-36.127	-36.167	-36.081	-36.128	-36.128	-36.031	-36.163	140.001	140.038	140.071	140.071	140.071	140.107	140.039	140.072	140.039	140.071	140.002	140.071	140.075	140.140	140.074	140.072	139.968	140.072	140.107	140.107	140.036	140.072	140.072	140.001	140.036	140.001	140.035	140.073	140.036	140.037	140.044	140.076	104.716	104.675	104.657	104.657	104.657	104.654	104.643	104.673	104.614	104.657	104.661	104.657	104.610	104.680	104.639	104.611	104.650	104.644	104.636	104.636	104.661	104.611	104.653	104.665	104.661	104.665	104.677	104.640	104.661	104.661	104.623	104.671	2016_7_19_17_06_54
FLQS3115GRWV____	-35.807	-35.704	-35.668	-35.668	-35.668	-35.667	-35.815	-35.712	-35.591	-35.668	-35.665	-35.668	-35.592	-35.749	-35.629	-35.592	-35.628	-35.635	-35.630	-35.630	-35.668	-35.592	-35.664	-35.714	-35.668	-35.710	-35.713	-35.631	-35.668	-35.670	-35.585	-35.701	140.034	140.049	140.087	140.087	140.087	140.122	140.037	140.120	140.052	140.087	140.017	140.087	140.126	140.120	140.124	140.122	140.068	140.128	140.162	140.162	140.048	140.122	140.127	140.012	140.048	140.011	140.083	140.174	140.048	140.052	140.052	140.124	104.317	104.276	104.258	104.258	104.258	104.255	104.320	104.272	104.232	104.258	104.264	104.258	104.225	104.286	104.240	104.226	104.245	104.242	104.237	104.237	104.262	104.226	104.253	104.283	104.262	104.282	104.276	104.236	104.262	104.262	104.230	104.268	2016_7_19_17_06_54
FLQS310RGRWV____	-36.343	-36.250	-36.214	-36.214	-36.214	-36.214	-36.171	-36.253	-36.137	-36.214	-36.208	-36.214	-36.137	-36.288	-36.172	-36.137	-36.174	-36.179	-36.172	-36.172	-36.215	-36.137	-36.208	-36.216	-36.215	-36.216	-36.253	-36.173	-36.215	-36.215	-36.125	-36.250	139.940	139.981	140.015	140.015	140.015	140.050	139.979	140.014	139.980	140.015	139.944	140.015	140.019	140.050	140.016	140.015	139.909	140.016	140.048	140.048	139.979	140.015	140.014	139.944	139.979	139.945	139.978	140.015	139.979	139.981	139.980	140.020	104.485	104.445	104.428	104.428	104.428	104.425	104.415	104.443	104.402	104.428	104.433	104.428	104.398	104.453	104.412	104.399	104.423	104.414	104.409	104.409	104.432	104.399	104.426	104.436	104.432	104.436	104.447	104.412	104.432	104.432	104.398	104.441	2016_7_19_17_06_54
FLQS3106GRWV____	-36.204	-36.106	-36.071	-36.071	-36.071	-36.072	-36.025	-36.112	-35.990	-36.071	-36.063	-36.071	-35.990	-36.146	-36.026	-35.990	-36.029	-36.083	-36.027	-36.027	-36.073	-35.990	-36.064	-36.073	-36.073	-36.071	-36.113	-36.027	-36.073	-36.073	-35.981	-36.107	139.924	139.933	139.977	139.977	139.977	140.004	139.967	140.003	139.964	139.977	139.936	139.977	140.005	140.037	140.005	139.999	139.896	139.975	140.039	140.039	139.967	139.999	139.976	139.931	139.967	139.931	139.966	140.003	139.967	139.935	139.974	140.007	104.296	104.257	104.240	104.240	104.240	104.237	104.223	104.253	104.210	104.240	104.241	104.240	104.206	104.263	104.220	104.206	104.231	104.244	104.217	104.217	104.242	104.206	104.237	104.245	104.242	104.244	104.257	104.220	104.242	104.245	104.205	104.250	2016_7_19_17_06_54
FLQS30ZQGRWV____	-36.321	-36.223	-36.187	-36.187	-36.187	-36.148	-36.148	-36.231	-36.111	-36.187	-36.187	-36.187	-36.110	-36.268	-36.148	-36.111	-36.151	-36.152	-36.146	-36.146	-36.188	-36.111	-36.184	-36.189	-36.188	-36.188	-36.231	-36.148	-36.188	-36.188	-36.102	-36.223	139.999	140.039	140.038	140.038	140.038	140.110	140.042	140.073	140.041	140.038	140.008	140.038	140.076	140.109	140.077	140.075	139.972	140.073	140.108	140.108	140.037	140.075	140.042	140.001	140.037	140.003	140.037	140.077	140.037	140.002	140.042	140.075	104.477	104.436	104.422	104.422	104.422	104.400	104.406	104.435	104.392	104.422	104.425	104.422	104.388	104.446	104.403	104.389	104.414	104.405	104.399	104.399	104.422	104.389	104.420	104.426	104.422	104.426	104.439	104.403	104.422	104.426	104.389	104.432	2016_7_19_17_06_54
FLQS30YUGRWV____	-36.103	-35.976	-35.977	-35.977	-35.977	-35.978	-35.936	-36.018	-35.899	-35.977	-35.971	-35.977	-35.898	-36.053	-35.935	-35.899	-35.937	-35.943	-35.934	-35.934	-35.978	-35.899	-35.971	-35.979	-35.978	-35.978	-36.018	-35.935	-35.978	-35.978	-35.885	-35.976	140.078	140.120	140.151	140.151	140.151	140.187	140.122	140.151	140.121	140.151	140.085	140.151	140.157	140.188	140.157	140.153	140.058	140.153	140.189	140.189	140.118	140.153	140.156	140.082	140.118	140.081	140.117	140.157	140.118	140.117	140.123	140.155	104.347	104.294	104.291	104.291	104.291	104.288	104.278	104.307	104.264	104.291	104.295	104.291	104.260	104.317	104.275	104.261	104.285	104.278	104.271	104.271	104.295	104.261	104.288	104.299	104.295	104.298	104.311	104.275	104.295	104.295	104.259	104.290	2016_7_19_17_06_55
FLQS30X6GRWY____	-36.048	-35.956	-35.878	-35.878	-35.878	-35.879	-35.829	-35.919	-35.793	-35.878	-35.865	-35.878	-35.794	-35.995	-35.829	-35.793	-35.829	-35.842	-35.829	-35.829	-35.877	-35.793	-35.866	-35.878	-35.877	-35.877	-35.921	-35.830	-35.877	-35.879	-35.780	-35.914	140.176	140.183	140.220	140.220	140.220	140.255	140.188	140.216	140.187	140.220	140.150	140.220	140.222	140.253	140.256	140.219	140.115	140.221	140.287	140.287	140.186	140.219	140.221	140.150	140.186	140.149	140.180	140.221	140.186	140.186	140.188	140.222	104.520	104.484	104.451	104.451	104.451	104.448	104.435	104.467	104.422	104.451	104.453	104.451	104.418	104.492	104.429	104.419	104.442	104.437	104.426	104.426	104.454	104.419	104.446	104.458	104.454	104.457	104.471	104.432	104.454	104.454	104.416	104.464	2016_7_19_17_06_55
FLQS30X6GRWV____	-36.308	-36.221	-36.184	-36.184	-36.184	-36.183	-36.112	-36.190	-36.076	-36.184	-36.147	-36.184	-36.076	-36.224	-36.111	-36.109	-36.112	-36.148	-36.146	-36.146	-36.186	-36.109	-36.147	-36.153	-36.186	-36.152	-36.189	-36.113	-36.186	-36.186	-36.068	-36.221	139.991	140.034	140.069	140.069	140.069	140.103	140.034	140.067	140.035	140.069	139.998	140.069	140.070	140.103	140.068	140.069	139.964	140.070	140.104	140.104	140.035	140.069	140.068	139.998	140.035	139.998	140.031	140.068	140.035	140.033	140.036	140.072	104.686	104.648	104.631	104.631	104.631	104.627	104.607	104.633	104.593	104.631	104.624	104.631	104.589	104.643	104.603	104.602	104.614	104.617	104.613	104.613	104.635	104.602	104.617	104.626	104.635	104.625	104.636	104.604	104.635	104.635	104.590	104.645	2016_7_19_17_06_55
FLQS30WFGRWV____	-35.918	-35.812	-35.776	-35.776	-35.776	-35.777	-35.689	-35.822	-35.653	-35.776	-35.766	-35.776	-35.652	-35.858	-35.731	-35.653	-35.722	-35.743	-35.732	-35.732	-35.776	-35.653	-35.806	-35.777	-35.776	-35.775	-35.822	-35.732	-35.776	-35.777	-35.681	-35.856	139.978	139.996	140.029	140.029	140.029	140.065	140.028	140.029	140.027	140.029	139.993	140.029	140.067	140.065	140.063	140.062	139.976	140.031	140.098	140.098	139.992	140.062	140.032	139.957	139.992	139.956	140.023	140.062	139.992	139.994	140.002	140.065	104.255	104.212	104.195	104.195	104.195	104.192	104.162	104.213	104.148	104.195	104.195	104.195	104.144	104.223	104.174	104.145	104.180	104.182	104.171	104.171	104.199	104.145	104.207	104.202	104.199	104.202	104.213	104.175	104.199	104.199	104.162	104.222	2016_7_19_17_06_55
FLQS30VBGRWV____	-36.390	-36.255	-36.261	-36.261	-36.261	-36.219	-36.175	-36.264	-36.141	-36.261	-36.212	-36.261	-36.141	-36.299	-36.176	-36.141	-36.179	-36.186	-36.175	-36.175	-36.220	-36.141	-36.212	-36.221	-36.220	-36.220	-36.263	-36.177	-36.220	-36.260	-36.130	-36.296	139.990	140.031	140.071	140.071	140.071	140.103	140.033	140.065	140.032	140.071	139.998	140.071	140.070	140.101	140.069	140.066	139.963	140.067	140.102	140.102	140.031	140.066	140.067	139.996	140.031	139.996	140.029	140.068	140.031	140.031	140.033	140.073	104.652	104.597	104.595	104.595	104.595	104.576	104.566	104.597	104.553	104.595	104.583	104.595	104.549	104.607	104.563	104.549	104.574	104.566	104.559	104.559	104.583	104.549	104.576	104.587	104.583	104.587	104.600	104.563	104.583	104.598	104.549	104.608	2016_7_19_17_06_55
FLQS30UFGRWV____	-36.120	-36.022	-35.987	-35.987	-35.987	-35.987	-35.898	-36.026	-35.863	-35.987	-35.934	-35.987	-35.861	-36.021	-35.898	-35.862	-35.901	-35.914	-35.898	-35.898	-35.948	-35.862	-35.934	-35.949	-35.948	-35.947	-36.026	-35.899	-35.948	-35.989	-35.854	-35.983	140.003	140.044	140.078	140.078	140.078	140.115	140.044	140.076	140.043	140.078	140.011	140.078	140.080	140.114	140.079	140.077	139.975	140.081	140.113	140.113	140.046	140.077	140.079	140.010	140.046	140.011	140.040	140.079	140.046	140.043	140.049	140.085	104.309	104.268	104.251	104.251	104.251	104.247	104.220	104.266	104.207	104.251	104.237	104.251	104.202	104.260	104.217	104.203	104.228	104.223	104.213	104.213	104.239	104.203	104.230	104.243	104.239	104.242	104.270	104.217	104.239	104.255	104.203	104.249	2016_7_19_17_06_55
FLQS30TYGRWV____	-36.147	-36.035	-36.048	-36.048	-36.048	-36.001	-35.956	-36.090	-35.920	-36.048	-35.991	-36.048	-35.919	-36.079	-35.955	-35.919	-35.957	-35.968	-35.994	-35.994	-36.047	-35.919	-35.990	-36.044	-36.047	-36.000	-36.090	-35.957	-36.047	-36.002	-35.910	-36.035	139.979	140.022	140.017	140.017	140.017	140.091	140.017	140.016	140.016	140.017	139.954	140.017	140.054	140.089	140.054	140.050	139.918	140.056	140.088	140.088	139.982	140.050	140.024	139.983	139.982	139.984	139.980	140.053	139.982	140.022	139.991	140.059	104.486	104.439	104.444	104.444	104.444	104.419	104.408	104.460	104.395	104.444	104.428	104.444	104.391	104.449	104.405	104.391	104.419	104.409	104.416	104.416	104.447	104.391	104.421	104.446	104.447	104.429	104.464	104.406	104.447	104.426	104.393	104.435	2016_7_19_17_06_55
FLQS30T7GRWV____	-36.306	-36.215	-36.179	-36.179	-36.179	-36.179	-36.137	-36.182	-36.063	-36.179	-36.132	-36.179	-36.101	-36.217	-36.139	-36.102	-36.098	-36.142	-36.138	-36.138	-36.141	-36.102	-36.174	-36.179	-36.141	-36.179	-36.183	-36.138	-36.141	-36.179	-36.051	-36.215	140.030	140.072	140.106	140.106	140.106	140.143	140.108	140.105	140.078	140.106	140.041	140.106	140.145	140.173	140.143	140.142	140.038	140.105	140.139	140.139	140.077	140.142	140.106	140.037	140.077	140.038	140.102	140.143	140.077	140.070	140.106	140.109	104.424	104.385	104.368	104.368	104.368	104.364	104.352	104.369	104.326	104.368	104.356	104.368	104.334	104.376	104.349	104.335	104.344	104.354	104.349	104.349	104.356	104.335	104.366	104.375	104.356	104.375	104.370	104.349	104.356	104.372	104.319	104.381	2016_7_19_17_06_55
FLQS30S7GRWV____	-36.416	-36.317	-36.281	-36.281	-36.281	-36.318	-36.278	-36.325	-36.201	-36.281	-36.272	-36.281	-36.200	-36.361	-36.238	-36.201	-36.237	-36.247	-36.236	-36.236	-36.281	-36.201	-36.274	-36.281	-36.281	-36.282	-36.324	-36.277	-36.281	-36.281	-36.225	-36.316	139.908	139.949	139.949	139.949	139.949	139.985	139.957	139.983	139.953	139.949	139.884	139.949	139.958	140.017	139.991	139.987	139.849	139.985	140.023	140.023	139.914	139.987	139.987	139.877	139.914	139.913	139.947	139.959	139.914	139.913	139.927	139.988	104.571	104.529	104.515	104.515	104.515	104.526	104.513	104.528	104.484	104.515	104.518	104.515	104.483	104.539	104.494	104.480	104.508	104.498	104.491	104.491	104.518	104.480	104.508	104.522	104.518	104.519	104.532	104.512	104.518	104.519	104.496	104.525	2016_7_19_17_06_55
FLQS30RRGRWV____	-36.154	-36.047	-36.011	-36.011	-36.011	-36.054	-35.964	-36.099	-35.927	-36.011	-36.002	-36.011	-35.926	-36.090	-35.963	-35.927	-35.968	-35.978	-35.963	-35.963	-36.055	-35.927	-35.999	-36.056	-36.055	-36.054	-36.099	-35.965	-36.055	-36.012	-35.916	-36.046	139.918	139.960	139.997	139.997	139.997	140.032	139.961	139.995	139.959	139.997	139.927	139.997	139.997	140.028	139.996	139.994	139.893	139.996	140.030	140.030	139.959	139.994	139.995	139.924	139.959	139.924	139.958	139.996	139.959	139.961	139.964	139.996	104.408	104.363	104.345	104.345	104.345	104.358	104.331	104.379	104.317	104.345	104.349	104.345	104.313	104.373	104.327	104.313	104.339	104.333	104.323	104.323	104.366	104.313	104.341	104.370	104.366	104.369	104.383	104.328	104.366	104.349	104.312	104.359	2016_7_19_17_06_55
FLQS30R2GRWV____	-35.794	-35.695	-35.658	-35.658	-35.658	-35.658	-35.653	-35.740	-35.577	-35.658	-35.650	-35.658	-35.577	-35.736	-35.614	-35.577	-35.655	-35.625	-35.614	-35.614	-35.659	-35.577	-35.651	-35.698	-35.659	-35.698	-35.740	-35.615	-35.659	-35.659	-35.563	-35.695	140.120	140.163	140.199	140.199	140.199	140.234	140.169	140.200	140.161	140.199	140.128	140.199	140.201	140.232	140.200	140.196	140.099	140.199	140.232	140.232	140.163	140.196	140.200	140.131	140.163	140.131	140.165	140.198	140.163	140.165	140.167	140.200	104.438	104.396	104.378	104.378	104.378	104.375	104.379	104.409	104.351	104.378	104.382	104.378	104.347	104.405	104.361	104.347	104.387	104.365	104.358	104.358	104.382	104.347	104.375	104.400	104.382	104.400	104.413	104.362	104.382	104.382	104.345	104.392	2016_7_19_17_06_56
FLQS30QXGRWV____	-36.384	-36.291	-36.256	-36.256	-36.256	-36.218	-36.175	-36.298	-36.139	-36.256	-36.250	-36.256	-36.137	-36.334	-36.175	-36.139	-36.178	-36.222	-36.175	-36.175	-36.256	-36.139	-36.251	-36.256	-36.256	-36.256	-36.298	-36.176	-36.256	-36.257	-36.168	-36.292	139.929	139.970	140.007	140.007	140.007	140.045	139.970	140.005	139.969	140.007	139.937	140.007	140.007	140.041	140.005	140.004	139.901	140.007	140.040	140.040	139.971	140.004	140.007	139.936	139.971	139.934	139.970	140.006	139.971	139.971	139.974	140.008	104.422	104.382	104.365	104.365	104.365	104.347	104.338	104.381	104.324	104.365	104.370	104.365	104.319	104.391	104.334	104.320	104.346	104.352	104.331	104.331	104.369	104.320	104.363	104.372	104.369	104.372	104.385	104.335	104.369	104.369	104.335	104.379	2016_7_19_17_06_56
FLQS30QPGRWV____	-36.065	-35.969	-35.931	-35.931	-35.931	-35.934	-35.892	-35.974	-35.859	-35.931	-35.928	-35.931	-35.859	-36.011	-35.895	-35.859	-35.894	-35.898	-35.894	-35.894	-35.932	-35.859	-35.928	-35.932	-35.932	-35.934	-35.975	-35.894	-35.932	-35.932	-35.842	-35.966	140.062	140.104	140.100	140.100	140.100	140.173	140.106	140.136	140.108	140.100	140.034	140.100	140.144	140.172	140.142	140.141	140.035	140.137	140.172	140.172	140.067	140.141	140.103	140.032	140.067	140.068	140.100	140.141	140.067	140.065	140.102	140.104	104.427	104.386	104.372	104.372	104.372	104.366	104.357	104.385	104.344	104.372	104.377	104.372	104.340	104.396	104.354	104.340	104.364	104.356	104.351	104.351	104.376	104.340	104.370	104.379	104.376	104.376	104.389	104.354	104.376	104.376	104.338	104.385	2016_7_19_17_06_56
FLQS30QMGRWV____	-36.155	-36.054	-36.020	-36.020	-36.020	-36.020	-36.012	-36.100	-35.943	-36.020	-36.010	-36.020	-35.974	-36.136	-36.011	-35.941	-36.012	-35.986	-35.976	-35.976	-36.059	-35.941	-36.011	-36.020	-36.059	-36.056	-36.100	-36.014	-36.059	-36.059	-35.932	-36.054	140.009	140.051	140.087	140.087	140.087	140.122	140.048	140.087	140.047	140.087	140.016	140.087	140.084	140.123	140.084	140.082	139.979	140.087	140.121	140.121	140.048	140.082	140.085	140.014	140.048	140.012	140.051	140.084	140.048	140.050	140.056	140.089	104.344	104.301	104.285	104.285	104.285	104.281	104.285	104.315	104.259	104.285	104.288	104.285	104.267	104.326	104.282	104.255	104.292	104.272	104.265	104.265	104.303	104.255	104.281	104.292	104.303	104.306	104.319	104.283	104.303	104.303	104.254	104.297	2016_7_19_17_06_56
FLQS30Q9GRWY____	-36.081	-36.021	-35.949	-35.949	-35.949	-35.949	-35.905	-35.990	-35.869	-35.949	-35.937	-35.949	-35.866	-36.060	-35.943	-35.868	-35.904	-35.915	-35.904	-35.904	-35.950	-35.868	-35.942	-35.950	-35.950	-35.951	-35.989	-35.944	-35.950	-35.950	-35.853	-36.023	140.068	140.073	140.110	140.110	140.110	140.146	140.107	140.107	140.077	140.110	140.045	140.110	140.144	140.176	140.148	140.140	140.004	140.142	140.174	140.174	140.077	140.140	140.114	140.039	140.077	140.038	140.105	140.148	140.077	140.075	140.078	140.108	104.310	104.287	104.255	104.255	104.255	104.252	104.238	104.271	104.228	104.255	104.257	104.255	104.220	104.291	104.249	104.221	104.248	104.239	104.232	104.232	104.259	104.221	104.252	104.263	104.259	104.263	104.271	104.249	104.259	104.259	104.221	104.284	2016_7_19_17_06_56
FLQS30Q9GRWV____	-36.187	-36.095	-36.057	-36.057	-36.057	-36.058	-36.018	-36.100	-35.984	-36.057	-36.019	-36.057	-35.983	-36.135	-36.018	-35.983	-36.020	-36.023	-36.018	-36.018	-36.058	-35.983	-36.053	-36.058	-36.058	-36.058	-36.099	-36.019	-36.058	-36.059	-35.981	-36.095	139.975	140.016	140.023	140.023	140.023	140.057	139.983	140.021	139.981	140.023	139.950	140.023	140.017	140.089	140.020	140.015	139.914	140.021	140.055	140.055	139.985	140.015	140.020	139.948	139.985	139.949	139.985	140.018	139.985	139.987	139.987	140.051	104.466	104.427	104.412	104.412	104.412	104.409	104.401	104.428	104.388	104.412	104.404	104.412	104.384	104.435	104.397	104.384	104.408	104.399	104.393	104.393	104.416	104.384	104.410	104.419	104.416	104.419	104.431	104.397	104.416	104.416	104.386	104.423	2016_7_19_17_06_56
FLQS30Q3GRWV____	-36.479	-36.379	-36.344	-36.344	-36.344	-36.344	-36.297	-36.387	-36.260	-36.344	-36.335	-36.344	-36.259	-36.423	-36.297	-36.260	-36.287	-36.312	-36.299	-36.299	-36.345	-36.260	-36.334	-36.342	-36.345	-36.342	-36.387	-36.300	-36.345	-36.345	-36.252	-36.379	139.910	139.957	139.993	139.993	139.993	140.028	139.960	139.992	139.954	139.993	139.926	139.993	139.993	140.026	139.995	139.990	139.898	139.995	140.030	140.030	139.956	139.990	139.993	139.924	139.956	139.923	139.955	139.994	139.956	139.959	139.968	139.994	104.573	104.530	104.513	104.513	104.513	104.510	104.499	104.530	104.485	104.513	104.517	104.513	104.481	104.540	104.495	104.482	104.501	104.501	104.492	104.492	104.517	104.482	104.510	104.520	104.517	104.519	104.534	104.496	104.517	104.517	104.481	104.527	2016_7_19_17_06_56
FLQS30Q2GRWV____	-36.127	-36.026	-35.988	-35.988	-35.988	-35.990	-35.949	-36.031	-35.913	-35.988	-35.983	-35.988	-35.912	-36.066	-35.949	-35.912	-35.951	-35.955	-35.947	-35.947	-35.992	-35.912	-35.984	-35.993	-35.992	-35.992	-36.032	-35.950	-35.992	-35.991	-35.901	-36.027	140.006	140.043	140.041	140.041	140.041	140.111	140.042	140.072	140.041	140.041	139.981	140.041	140.078	140.109	140.077	140.075	139.971	140.077	140.109	140.109	140.041	140.075	140.044	140.005	140.041	140.006	140.037	140.077	140.041	140.040	140.043	140.079	104.366	104.324	104.310	104.310	104.310	104.303	104.295	104.323	104.281	104.310	104.314	104.310	104.277	104.333	104.291	104.277	104.302	104.293	104.287	104.287	104.311	104.277	104.308	104.315	104.311	104.314	104.327	104.291	104.311	104.311	104.276	104.321	2016_7_19_17_06_56
FLQS30PHGRWY____	-36.347	-36.293	-36.260	-36.260	-36.260	-36.222	-36.179	-36.260	-36.146	-36.260	-36.252	-36.260	-36.144	-36.296	-36.180	-36.146	-36.181	-36.223	-36.181	-36.181	-36.220	-36.146	-36.253	-36.221	-36.220	-36.221	-36.296	-36.181	-36.220	-36.221	-36.134	-36.294	139.934	139.983	140.020	140.020	140.020	140.052	139.981	140.046	139.982	140.020	139.949	140.020	140.019	140.080	140.019	140.016	139.913	140.015	140.052	140.052	139.979	140.016	140.021	139.944	139.979	139.945	139.981	140.018	139.979	139.980	139.984	140.023	104.493	104.468	104.451	104.451	104.451	104.434	104.424	104.449	104.411	104.451	104.455	104.451	104.407	104.459	104.421	104.408	104.432	104.438	104.418	104.418	104.440	104.408	104.449	104.444	104.440	104.444	104.469	104.421	104.440	104.440	104.407	104.464	2016_7_19_17_06_56
FLQS30NWGRWV____	-36.319	-36.229	-36.191	-36.191	-36.191	-36.193	-36.114	-36.231	-36.078	-36.191	-36.188	-36.191	-36.077	-36.265	-36.112	-36.078	-36.116	-36.160	-36.115	-36.115	-36.194	-36.078	-36.186	-36.195	-36.194	-36.229	-36.230	-36.116	-36.194	-36.194	-36.106	-36.229	139.976	140.018	140.025	140.025	140.025	140.091	140.016	140.055	140.016	140.025	139.987	140.025	140.055	140.091	140.097	140.051	139.947	140.055	140.090	140.090	140.017	140.051	140.055	139.982	140.017	139.986	140.018	140.051	140.017	140.020	139.994	140.055	104.655	104.616	104.601	104.601	104.601	104.595	104.572	104.613	104.559	104.601	104.604	104.601	104.554	104.623	104.564	104.555	104.580	104.586	104.565	104.565	104.603	104.555	104.596	104.607	104.603	104.620	104.617	104.570	104.603	104.603	104.571	104.613	2016_7_19_17_06_57
FLQS30MRGRWY____	-36.274	-36.178	-36.145	-36.145	-36.145	-36.146	-36.099	-36.184	-36.063	-36.145	-36.138	-36.145	-36.062	-36.221	-36.102	-36.064	-36.101	-36.112	-36.102	-36.102	-36.143	-36.064	-36.137	-36.143	-36.143	-36.142	-36.184	-36.102	-36.143	-36.144	-36.053	-36.177	139.937	139.984	140.016	140.016	140.016	140.053	139.989	140.021	139.989	140.016	139.953	140.016	140.061	140.052	140.061	140.024	139.920	140.018	140.095	140.095	139.983	140.024	140.025	139.947	139.983	139.950	139.985	140.024	139.983	139.984	139.992	140.024	104.392	104.350	104.335	104.335	104.335	104.331	104.320	104.349	104.306	104.335	104.338	104.335	104.298	104.360	104.314	104.303	104.327	104.321	104.310	104.310	104.337	104.303	104.331	104.341	104.337	104.340	104.353	104.317	104.337	104.337	104.302	104.346	2016_7_19_17_06_57
FLQS30MKGRWV____	-36.283	-36.184	-36.149	-36.149	-36.149	-36.149	-36.104	-36.189	-36.069	-36.149	-36.140	-36.149	-36.068	-36.225	-36.105	-36.068	-36.106	-36.114	-36.105	-36.105	-36.150	-36.068	-36.140	-36.150	-36.150	-36.149	-36.189	-36.106	-36.150	-36.150	-36.056	-36.184	139.991	140.030	140.066	140.066	140.066	140.102	140.030	140.099	140.031	140.066	139.997	140.066	140.070	140.132	140.069	140.066	139.961	140.067	140.103	140.103	140.030	140.066	140.066	139.995	140.030	139.995	140.027	140.067	140.030	140.031	140.035	140.069	104.703	104.661	104.644	104.644	104.644	104.641	104.630	104.656	104.617	104.644	104.648	104.644	104.613	104.667	104.627	104.613	104.638	104.631	104.623	104.623	104.648	104.613	104.641	104.651	104.648	104.651	104.663	104.627	104.648	104.648	104.612	104.657	2016_7_19_17_06_57
FLQS30MJGRWV____	-36.252	-36.155	-36.078	-36.078	-36.078	-36.122	-36.034	-36.121	-35.998	-36.078	-36.073	-36.078	-35.997	-36.157	-36.033	-35.998	-36.035	-36.085	-36.032	-36.032	-36.119	-35.998	-36.070	-36.120	-36.119	-36.119	-36.120	-36.079	-36.119	-36.120	-36.044	-36.155	139.870	139.912	139.986	139.986	139.986	139.982	139.908	139.941	139.908	139.986	139.874	139.986	139.949	139.979	139.946	139.943	139.838	139.949	140.019	140.019	139.910	139.943	139.947	139.874	139.910	139.874	139.947	139.941	139.910	139.910	139.906	139.951	104.390	104.349	104.312	104.312	104.312	104.329	104.303	104.333	104.289	104.312	104.321	104.312	104.285	104.343	104.298	104.286	104.310	104.318	104.291	104.291	104.335	104.286	104.313	104.339	104.335	104.339	104.332	104.317	104.335	104.335	104.307	104.345	2016_7_19_17_06_57
FLQS30MEGRWV____	-36.262	-36.212	-36.173	-36.173	-36.173	-36.140	-36.111	-36.177	-36.074	-36.173	-36.182	-36.173	-36.073	-36.212	-36.146	-36.109	-36.113	-36.105	-36.145	-36.145	-36.175	-36.109	-36.182	-36.175	-36.175	-36.177	-36.178	-36.147	-36.175	-36.174	-36.075	-36.212	140.068	140.115	140.120	140.120	140.120	140.183	140.107	140.145	140.108	140.120	140.051	140.120	140.146	140.180	140.148	140.146	140.036	140.146	140.181	140.181	140.085	140.146	140.148	140.049	140.085	140.051	140.109	140.147	140.085	140.085	140.109	140.151	104.373	104.349	104.334	104.334	104.334	104.315	104.311	104.333	104.297	104.334	104.344	104.334	104.293	104.343	104.321	104.307	104.319	104.305	104.317	104.317	104.338	104.307	104.335	104.342	104.338	104.342	104.337	104.322	104.338	104.338	104.298	104.346	2016_7_19_17_06_57
