SN	Distance_X_LOGO_MainBoard_Corner1	Distance_X_LOGO_MainBoard_Corner2	Distance_X_LOGO_MainBoard_Corner3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Corner1	Distance_Y_LOGO_MainBoard_Corner2	Distance_Y_LOGO_MainBoard_Corner3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Corner1	Angle_MainBoard_Corner2	Angle_MainBoard_Corner3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-50.551	-50.551	-50.653	-50.619	-50.620	-50.687	-50.471	-50.512	-50.442	-50.685	-50.654	-50.586	-50.400	-50.653	-50.584	-50.432	-50.548	-50.482	-50.513	-50.620	-50.447	-50.548	-50.586	-50.549	-50.371	-50.584	-50.336	-50.653	-50.584	-50.585	-50.512	-50.514	129.960	129.891	129.893	129.855	129.890	129.998	130.002	130.033	129.964	129.928	129.959	129.925	130.006	129.889	129.894	129.973	129.999	130.068	130.035	129.996	129.999	130.103	129.927	130.031	129.969	130.103	130.136	130.069	130.105	129.821	130.033	130.142	111.343	111.354	111.392	111.385	111.380	111.390	111.307	111.318	111.301	111.399	111.383	111.362	111.279	111.393	111.366	111.296	111.336	111.301	111.318	111.365	111.298	111.321	111.362	111.332	111.273	111.335	111.235	111.366	111.334	111.377	111.318	111.302	2016_7_19_17_05_06
FLQS312SGRWV____	-50.338	-50.374	-50.410	-50.373	-50.374	-50.438	-50.225	-50.265	-50.196	-50.434	-50.405	-50.373	-50.155	-50.409	-50.337	-50.190	-50.302	-50.236	-50.265	-50.376	-50.199	-50.306	-50.340	-50.305	-50.158	-50.339	-50.086	-50.405	-50.336	-50.342	-50.267	-50.268	130.014	129.943	129.943	129.908	129.940	130.021	130.022	130.086	130.013	129.979	130.015	129.975	130.020	129.941	129.946	130.016	130.052	130.117	130.085	130.049	130.047	130.152	129.976	130.082	129.990	130.157	130.187	130.121	130.153	129.876	130.085	130.159	111.250	111.274	111.288	111.279	111.274	111.287	111.205	111.211	111.195	111.292	111.275	111.269	111.179	111.288	111.259	111.192	111.230	111.195	111.211	111.259	111.191	111.217	111.256	111.227	111.184	111.229	111.127	111.259	111.228	111.272	111.212	111.201	2016_7_19_17_05_07
FLQS31J6GRWY____	-50.351	-50.389	-50.457	-50.422	-50.426	-50.490	-50.240	-50.316	-50.208	-50.485	-50.421	-50.388	-50.168	-50.458	-50.352	-50.204	-50.314	-50.285	-50.279	-50.392	-50.248	-50.317	-50.389	-50.355	-50.170	-50.353	-50.103	-50.422	-50.389	-50.388	-50.317	-50.280	130.017	129.912	129.949	129.910	129.947	130.056	130.028	130.089	130.018	129.980	130.017	129.980	130.031	129.945	129.949	130.028	130.021	130.122	130.089	130.052	130.054	130.156	129.982	130.086	129.997	130.157	130.195	130.123	130.161	129.882	130.088	130.168	111.159	111.188	111.209	111.202	111.198	111.206	111.114	111.135	111.104	111.215	111.185	111.178	111.086	111.210	111.169	111.100	111.144	111.118	111.120	111.169	111.114	111.125	111.178	111.150	111.092	111.139	111.037	111.170	111.152	111.193	111.135	111.109	2016_7_19_17_04_51
FLQS31FWGRWY____	-50.470	-50.470	-50.540	-50.505	-50.499	-50.575	-50.365	-50.470	-50.330	-50.575	-50.540	-50.497	-50.286	-50.531	-50.460	-50.322	-50.435	-50.365	-50.400	-50.505	-50.383	-50.435	-50.465	-50.469	-50.288	-50.470	-50.225	-50.540	-50.470	-50.476	-50.400	-50.398	129.886	129.886	129.886	129.851	129.885	129.991	129.956	130.026	129.886	129.921	129.956	129.887	129.916	129.886	129.888	129.908	129.921	130.029	129.956	129.991	129.939	130.096	129.888	129.993	129.890	130.026	130.131	129.991	130.096	129.819	129.956	130.100	111.224	111.224	111.251	111.243	111.236	111.249	111.174	111.204	111.171	111.259	111.241	111.235	111.149	111.248	111.220	111.165	111.206	111.163	111.187	111.222	111.183	111.180	111.222	111.208	111.154	111.204	111.094	111.236	111.193	111.237	111.187	111.165	2016_7_19_17_04_51
FLQS31CRGRWY____	-50.747	-50.747	-50.812	-50.817	-50.816	-50.845	-50.636	-50.711	-50.607	-50.880	-50.813	-50.782	-50.571	-50.814	-50.780	-50.601	-50.744	-50.646	-50.668	-50.816	-50.646	-50.715	-50.749	-50.714	-50.573	-50.780	-50.531	-50.809	-50.744	-50.755	-50.673	-50.716	129.880	129.810	129.807	129.773	129.807	129.916	129.885	129.950	129.881	129.842	129.876	129.845	129.883	129.805	129.812	129.880	129.916	129.985	129.951	129.914	129.917	130.018	129.844	129.951	129.851	130.019	130.057	129.988	130.017	129.741	129.950	130.060	111.561	111.571	111.596	111.603	111.598	111.593	111.517	111.536	111.507	111.617	111.586	111.579	111.492	111.597	111.583	111.505	111.554	111.506	111.520	111.582	111.516	111.528	111.566	111.537	111.498	111.552	111.452	111.568	111.539	111.584	111.522	111.522	2016_7_19_17_04_51
FLQS319LGRWY____	-50.338	-50.340	-50.409	-50.372	-50.375	-50.440	-50.224	-50.266	-50.198	-50.440	-50.372	-50.376	-50.119	-50.407	-50.304	-50.188	-50.302	-50.235	-50.275	-50.378	-50.201	-50.303	-50.338	-50.303	-50.121	-50.339	-50.089	-50.408	-50.337	-50.341	-50.266	-50.268	130.033	129.960	129.963	129.929	129.961	130.068	130.041	130.103	130.032	129.997	130.035	129.994	130.038	129.963	129.965	130.035	130.071	130.137	130.104	130.068	130.068	130.171	129.996	130.101	130.008	130.176	130.204	130.139	130.171	129.895	130.104	130.181	111.028	111.039	111.065	111.056	111.053	111.061	110.983	110.990	110.974	111.072	111.040	111.048	110.943	111.064	111.025	110.970	111.008	110.973	110.993	111.038	110.970	110.994	111.033	111.004	110.948	111.007	110.907	111.039	111.007	111.049	110.989	110.979	2016_7_19_17_04_52
FLQS319HGRWY____	-50.417	-50.454	-50.484	-50.452	-50.452	-50.556	-50.303	-50.345	-50.274	-50.549	-50.484	-50.452	-50.237	-50.485	-50.454	-50.271	-50.418	-50.352	-50.344	-50.456	-50.276	-50.384	-50.451	-50.419	-50.235	-50.417	-50.169	-50.484	-50.454	-50.426	-50.382	-50.384	130.052	130.013	130.011	129.974	130.010	130.119	130.092	130.153	130.083	130.014	130.080	130.045	130.091	130.009	129.984	130.089	130.120	130.157	130.156	130.117	130.120	130.223	130.017	130.122	130.060	130.221	130.257	130.188	130.224	129.943	130.156	130.229	111.231	111.251	111.263	111.256	111.251	111.274	111.182	111.189	111.172	111.287	111.253	111.246	111.156	111.264	111.256	111.170	111.222	111.191	111.188	111.236	111.167	111.194	111.249	111.222	111.160	111.206	111.106	111.237	111.220	111.251	111.202	111.193	2016_7_19_17_04_52
FLQS317CGRWY____	-50.587	-50.587	-50.655	-50.654	-50.589	-50.698	-50.440	-50.514	-50.441	-50.693	-50.689	-50.625	-50.403	-50.672	-50.619	-50.405	-50.515	-50.506	-50.479	-50.589	-50.479	-50.517	-50.554	-50.552	-50.406	-50.619	-50.299	-50.689	-50.583	-50.594	-50.480	-50.486	129.766	129.696	129.697	129.643	129.693	129.798	129.764	129.838	129.767	129.732	129.748	129.764	129.763	129.688	129.678	129.750	129.802	129.859	129.818	129.798	129.783	129.905	129.730	129.838	129.731	129.888	129.937	129.853	129.903	129.631	129.836	129.912	111.253	111.263	111.289	111.297	111.264	111.291	111.197	111.214	111.197	111.298	111.295	111.267	111.183	111.297	111.278	111.185	111.220	111.208	111.204	111.249	111.209	111.205	111.246	111.229	111.189	111.247	111.117	111.279	111.231	111.276	111.201	111.192	2016_7_19_17_04_52
FLQS3160GRWY____	-50.485	-50.612	-50.586	-50.557	-50.577	-50.647	-50.411	-50.466	-50.402	-50.621	-50.600	-50.577	-50.340	-50.612	-50.542	-50.377	-50.491	-50.437	-50.454	-50.557	-50.402	-50.448	-50.520	-50.451	-50.342	-50.542	-50.263	-50.612	-50.519	-50.523	-50.454	-50.450	129.906	129.810	129.833	129.795	129.880	129.915	129.905	129.956	129.880	129.867	129.891	129.915	129.901	129.880	129.810	129.895	129.933	130.055	129.972	129.938	129.915	130.083	129.871	129.976	129.872	130.090	130.082	129.985	130.041	129.771	129.966	130.083	111.305	111.368	111.354	111.348	111.344	111.365	111.276	111.290	111.277	111.362	111.351	111.339	111.250	111.357	111.341	111.265	111.303	111.264	111.283	111.327	111.272	111.264	111.323	111.281	111.255	111.299	111.193	111.342	111.297	111.339	111.284	111.265	2016_7_19_17_04_52
FLQS3126GRWV____	-50.297	-50.299	-50.364	-50.331	-50.332	-50.356	-50.186	-50.226	-50.157	-50.424	-50.324	-50.335	-50.114	-50.362	-50.319	-50.151	-50.259	-50.199	-50.228	-50.294	-50.161	-50.230	-50.300	-50.263	-50.121	-50.319	-50.011	-50.389	-50.292	-50.309	-50.227	-50.232	129.983	129.947	129.949	129.873	129.944	130.008	129.980	130.053	129.984	129.983	129.982	129.981	129.977	129.949	129.948	129.972	130.021	130.123	130.090	130.017	130.021	130.160	129.982	130.052	129.948	130.158	130.190	130.053	130.120	129.879	130.088	130.159	111.246	111.252	111.277	111.275	111.265	111.265	111.204	111.208	111.192	111.295	111.257	111.261	111.177	111.276	111.260	111.192	111.226	111.188	111.204	111.240	111.188	111.194	111.247	111.223	111.184	111.229	111.106	111.271	111.224	111.266	111.204	111.195	2016_7_19_17_04_52
FLQS3115GRWV____	-50.102	-50.102	-50.171	-50.099	-50.136	-50.200	-49.952	-50.031	-49.924	-50.200	-50.130	-50.136	-49.918	-50.133	-50.102	-49.917	-50.064	-49.999	-49.993	-50.101	-49.965	-50.032	-50.069	-50.066	-49.923	-50.063	-49.811	-50.128	-50.099	-50.109	-50.027	-50.033	130.044	129.972	129.971	129.938	129.968	130.080	130.043	130.113	130.043	130.007	130.044	130.005	130.039	129.973	129.973	130.028	130.080	130.148	130.114	130.078	130.077	130.181	130.005	130.113	130.010	130.183	130.215	130.134	130.178	129.905	130.112	130.189	111.018	111.029	111.056	111.033	111.043	111.051	110.961	110.981	110.950	111.062	111.029	111.037	110.949	111.041	111.029	110.950	110.999	110.964	110.966	111.013	110.961	110.971	111.011	110.994	110.955	110.983	110.882	111.015	110.998	111.042	110.980	110.971	2016_7_19_17_04_52
FLQS310RGRWV____	-50.475	-50.478	-50.545	-50.580	-50.510	-50.609	-50.363	-50.404	-50.334	-50.574	-50.542	-50.511	-50.290	-50.543	-50.508	-50.327	-50.438	-50.373	-50.406	-50.510	-50.334	-50.441	-50.508	-50.440	-50.292	-50.505	-50.263	-50.543	-50.471	-50.477	-50.407	-50.406	129.971	129.930	129.930	129.868	129.929	130.007	130.011	130.042	129.999	129.935	129.999	129.963	130.010	129.928	129.906	130.006	130.009	130.104	130.070	130.007	130.034	130.138	129.936	130.069	129.976	130.113	130.173	130.105	130.113	129.862	130.070	130.150	111.308	111.315	111.341	111.364	111.328	111.354	111.259	111.270	111.250	111.351	111.329	111.323	111.231	111.340	111.330	111.246	111.288	111.249	111.267	111.316	111.245	111.270	111.326	111.280	111.237	111.298	111.197	111.314	111.285	111.325	111.267	111.255	2016_7_19_17_04_52
FLQS3106GRWV____	-50.553	-50.554	-50.626	-50.590	-50.590	-50.649	-50.435	-50.481	-50.409	-50.686	-50.620	-50.588	-50.367	-50.623	-50.588	-50.395	-50.515	-50.448	-50.481	-50.589	-50.445	-50.512	-50.553	-50.513	-50.370	-50.586	-50.299	-50.620	-50.548	-50.555	-50.481	-50.482	129.966	129.895	129.896	129.864	129.894	129.975	129.970	130.037	129.967	129.936	129.971	129.928	129.968	129.898	129.898	129.964	130.005	130.072	130.037	130.004	130.002	130.075	129.929	130.037	129.938	130.112	130.138	130.076	130.103	129.829	130.036	130.114	111.002	111.013	111.040	111.031	111.027	111.037	110.956	110.964	110.947	111.057	111.027	111.021	110.930	111.039	111.026	110.942	110.981	110.946	110.964	111.010	110.955	110.970	111.007	110.976	110.936	110.993	110.879	111.011	110.980	111.023	110.964	110.953	2016_7_19_17_04_53
FLQS30ZQGRWV____	-50.672	-50.672	-50.745	-50.708	-50.710	-50.777	-50.525	-50.597	-50.527	-50.773	-50.742	-50.705	-50.490	-50.743	-50.672	-50.526	-50.634	-50.567	-50.606	-50.711	-50.529	-50.636	-50.670	-50.636	-50.490	-50.671	-50.382	-50.740	-50.669	-50.679	-50.596	-50.604	129.916	129.843	129.874	129.806	129.841	129.983	129.949	129.985	129.914	129.878	129.913	129.878	129.911	129.843	129.845	129.907	129.950	130.020	129.982	129.947	129.951	130.055	129.878	129.985	129.883	130.055	130.084	130.021	130.051	129.808	129.983	130.089	111.289	111.300	111.323	111.319	111.315	111.319	111.228	111.250	111.234	111.333	111.316	111.307	111.220	111.327	111.299	111.234	111.269	111.233	111.254	111.299	111.229	111.254	111.294	111.265	111.224	111.268	111.153	111.299	111.268	111.308	111.250	111.237	2016_7_19_17_04_53
FLQS30YUGRWV____	-50.423	-50.420	-50.489	-50.453	-50.453	-50.520	-50.309	-50.351	-50.277	-50.595	-50.484	-50.456	-50.239	-50.487	-50.419	-50.272	-50.386	-50.320	-50.346	-50.455	-50.321	-50.388	-50.423	-50.388	-50.243	-50.418	-50.168	-50.560	-50.417	-50.430	-50.348	-50.356	130.030	129.958	129.958	129.924	129.955	130.065	130.031	130.100	130.031	129.979	130.031	129.992	130.029	129.959	129.959	130.024	130.066	130.133	130.101	130.065	130.065	130.167	129.992	130.098	130.001	130.170	130.203	130.119	130.166	129.889	130.099	130.204	111.330	111.339	111.366	111.357	111.352	111.362	111.286	111.292	111.274	111.403	111.353	111.348	111.259	111.365	111.339	111.273	111.310	111.275	111.290	111.337	111.285	111.296	111.335	111.306	111.265	111.307	111.206	111.369	111.307	111.353	111.291	111.278	2016_7_19_17_04_53
FLQS30X6GRWY____	-50.345	-50.345	-50.414	-50.378	-50.379	-50.441	-50.231	-50.271	-50.203	-50.435	-50.410	-50.381	-50.158	-50.412	-50.345	-50.194	-50.306	-50.241	-50.271	-50.383	-50.204	-50.309	-50.345	-50.308	-50.161	-50.379	-50.096	-50.411	-50.373	-50.344	-50.272	-50.272	130.083	130.013	130.011	129.978	130.012	130.119	130.090	130.123	130.083	130.016	130.085	130.044	130.090	130.013	130.014	130.086	130.090	130.188	130.125	130.118	130.119	130.220	130.044	130.151	130.059	130.227	130.255	130.187	130.191	129.946	130.155	130.234	111.143	111.153	111.180	111.171	111.166	111.174	111.098	111.108	111.088	111.187	111.167	111.162	111.070	111.179	111.153	111.085	111.127	111.087	111.108	111.152	111.084	111.108	111.148	111.118	111.076	111.134	111.022	111.152	111.137	111.163	111.104	111.092	2016_7_19_17_04_53
FLQS30X6GRWV____	-50.387	-50.386	-50.454	-50.418	-50.466	-50.527	-50.278	-50.352	-50.246	-50.523	-50.452	-50.488	-50.205	-50.457	-50.453	-50.243	-50.387	-50.324	-50.313	-50.422	-50.285	-50.354	-50.424	-50.390	-50.208	-50.453	-50.136	-50.453	-50.453	-50.398	-50.313	-50.355	129.993	129.924	129.957	129.929	129.914	130.027	130.034	130.063	130.027	129.956	129.992	129.999	129.993	129.921	129.964	129.988	130.029	130.132	130.104	130.027	130.029	130.135	129.959	130.064	129.999	130.174	130.202	130.069	130.174	129.892	130.054	130.173	111.071	111.081	111.102	111.092	111.113	111.120	111.023	111.047	111.012	111.129	111.096	111.109	111.001	111.109	111.101	111.017	111.066	111.027	111.026	111.079	111.027	111.037	111.090	111.062	111.001	111.069	110.944	111.085	111.069	111.090	111.034	111.032	2016_7_19_17_04_53
FLQS30WFGRWV____	-50.211	-50.213	-50.278	-50.280	-50.245	-50.309	-50.103	-50.176	-50.072	-50.308	-50.312	-50.247	-50.034	-50.278	-50.211	-50.069	-50.209	-50.111	-50.136	-50.244	-50.072	-50.177	-50.213	-50.177	-50.032	-50.213	-49.966	-50.280	-50.243	-50.210	-50.142	-50.198	130.099	130.030	130.030	129.992	130.031	130.135	130.148	130.135	130.100	130.062	130.063	130.063	130.150	130.026	130.033	130.148	130.099	130.205	130.174	130.101	130.137	130.240	130.065	130.169	130.082	130.239	130.278	130.205	130.210	130.003	130.171	130.240	111.045	111.056	111.081	111.088	111.069	111.078	110.997	111.027	110.992	111.088	111.089	111.065	110.970	111.082	111.055	110.984	111.045	110.991	111.006	111.058	110.986	111.012	111.051	111.022	110.979	111.025	110.925	111.056	111.041	111.059	111.008	111.020	2016_7_19_17_04_53
FLQS30VBGRWV____	-50.607	-50.605	-50.675	-50.639	-50.639	-50.708	-50.494	-50.533	-50.464	-50.704	-50.637	-50.640	-50.422	-50.674	-50.605	-50.457	-50.570	-50.502	-50.537	-50.642	-50.467	-50.571	-50.606	-50.574	-50.424	-50.605	-50.359	-50.673	-50.603	-50.610	-50.534	-50.535	130.026	129.956	129.954	129.921	129.954	130.059	130.039	130.097	130.024	129.989	130.026	129.989	130.038	129.954	129.957	130.034	130.063	130.133	130.096	130.062	130.062	130.164	129.990	130.095	130.006	130.167	130.201	130.131	130.165	129.886	130.097	130.207	111.283	111.293	111.320	111.311	111.306	111.317	111.238	111.244	111.229	111.326	111.295	111.301	111.211	111.320	111.293	111.225	111.263	111.227	111.246	111.291	111.224	111.249	111.288	111.260	111.216	111.262	111.162	111.293	111.261	111.305	111.245	111.229	2016_7_19_17_04_54
FLQS30UFGRWV____	-50.354	-50.350	-50.414	-50.379	-50.386	-50.519	-50.276	-50.344	-50.274	-50.519	-50.414	-50.425	-50.208	-50.484	-50.344	-50.243	-50.379	-50.298	-50.344	-50.420	-50.256	-50.317	-50.389	-50.353	-50.212	-50.344	-50.139	-50.554	-50.385	-50.396	-50.344	-50.322	129.911	129.840	129.825	129.790	129.876	129.930	129.911	129.965	129.895	129.860	129.895	129.911	129.907	129.825	129.825	129.902	129.930	130.009	129.965	129.947	129.945	130.048	129.875	129.982	129.877	130.035	130.083	130.000	130.049	129.778	129.965	130.058	111.063	111.072	111.099	111.091	111.081	111.124	111.033	111.051	111.035	111.134	111.089	111.091	111.008	111.126	111.072	111.022	111.070	111.027	111.051	111.083	111.020	111.029	111.082	111.053	111.014	111.041	110.955	111.127	111.054	111.099	111.051	111.029	2016_7_19_17_04_54
FLQS30TYGRWV____	-50.514	-50.512	-50.578	-50.508	-50.508	-50.608	-50.363	-50.442	-50.333	-50.640	-50.540	-50.512	-50.329	-50.542	-50.473	-50.329	-50.475	-50.412	-50.401	-50.510	-50.375	-50.481	-50.515	-50.481	-50.336	-50.472	-50.259	-50.535	-50.471	-50.487	-50.440	-50.447	129.908	129.836	129.839	129.803	129.870	129.945	129.907	129.978	129.907	129.850	129.909	129.870	129.906	129.838	129.839	129.897	129.946	130.013	129.980	129.943	129.944	130.047	129.870	129.976	129.876	130.050	130.080	129.990	130.043	129.769	129.978	130.082	111.250	111.260	111.285	111.263	111.254	111.281	111.192	111.212	111.181	111.307	111.260	111.255	111.180	111.271	111.244	111.181	111.230	111.195	111.196	111.244	111.191	111.217	111.256	111.227	111.186	111.213	111.127	111.246	111.213	111.260	111.211	111.199	2016_7_19_17_04_54
FLQS30T7GRWV____	-50.483	-50.487	-50.559	-50.520	-50.522	-50.585	-50.370	-50.414	-50.342	-50.583	-50.553	-50.519	-50.300	-50.552	-50.482	-50.335	-50.447	-50.416	-50.409	-50.518	-50.381	-50.449	-50.483	-50.483	-50.338	-50.480	-50.236	-50.546	-50.481	-50.493	-50.411	-50.420	129.918	129.880	129.878	129.845	129.877	129.990	129.955	129.989	129.919	129.884	129.953	129.880	129.917	129.881	129.848	129.948	129.955	130.025	129.991	129.988	129.956	130.091	129.880	129.987	129.924	130.059	130.122	130.026	130.088	129.811	129.988	130.094	111.201	111.208	111.236	111.226	111.222	111.230	111.152	111.164	111.147	111.244	111.223	111.220	111.131	111.233	111.211	111.140	111.182	111.160	111.162	111.204	111.156	111.162	111.207	111.191	111.145	111.179	111.076	111.209	111.175	111.221	111.163	111.151	2016_7_19_17_04_54
FLQS30S7GRWV____	-50.599	-50.600	-50.672	-50.636	-50.637	-50.745	-50.489	-50.526	-50.453	-50.699	-50.669	-50.635	-50.416	-50.672	-50.602	-50.447	-50.564	-50.495	-50.531	-50.642	-50.455	-50.567	-50.599	-50.566	-50.416	-50.604	-50.310	-50.670	-50.602	-50.602	-50.523	-50.526	129.937	129.865	129.866	129.828	129.864	129.973	129.951	130.006	129.938	129.867	129.936	129.899	129.950	129.863	129.869	129.949	129.972	130.040	130.006	129.971	129.974	130.072	129.901	130.003	129.919	130.076	130.113	130.009	130.078	129.797	129.976	130.088	111.421	111.432	111.460	111.452	111.446	111.472	111.377	111.383	111.365	111.470	111.448	111.440	111.349	111.460	111.432	111.361	111.403	111.366	111.385	111.432	111.360	111.389	111.426	111.399	111.354	111.402	111.284	111.437	111.401	111.443	111.386	111.371	2016_7_19_17_04_54
FLQS30RRGRWV____	-50.538	-50.602	-50.609	-50.575	-50.578	-50.643	-50.430	-50.467	-50.396	-50.633	-50.610	-50.637	-50.391	-50.612	-50.540	-50.394	-50.503	-50.435	-50.469	-50.582	-50.393	-50.509	-50.540	-50.567	-50.354	-50.545	-50.292	-50.610	-50.542	-50.536	-50.465	-50.462	130.083	129.952	130.016	129.975	130.015	130.120	130.098	130.155	130.087	130.010	130.085	129.987	130.065	130.011	130.017	130.097	130.119	130.189	130.118	130.118	130.123	130.223	130.047	130.092	130.065	130.226	130.263	130.149	130.228	129.951	130.155	130.162	111.271	111.314	111.308	111.301	111.296	111.305	111.227	111.233	111.216	111.318	111.298	111.323	111.217	111.310	111.281	111.213	111.252	111.215	111.239	111.282	111.209	111.239	111.277	111.280	111.203	111.252	111.150	111.288	111.251	111.290	111.232	111.230	2016_7_19_17_04_54
FLQS30R2GRWV____	-50.245	-50.246	-50.275	-50.239	-50.242	-50.308	-50.096	-50.174	-50.065	-50.341	-50.273	-50.242	-50.064	-50.276	-50.204	-50.057	-50.169	-50.103	-50.174	-50.242	-50.106	-50.173	-50.244	-50.172	-50.067	-50.246	-49.953	-50.313	-50.205	-50.213	-50.136	-50.178	130.117	130.079	130.076	130.042	130.076	130.153	130.158	130.187	130.147	130.115	130.148	130.111	130.156	130.076	130.079	130.150	130.152	130.251	130.221	130.151	130.183	130.288	130.081	130.217	130.126	130.290	130.322	130.255	130.286	130.010	130.217	130.294	111.256	111.262	111.274	111.265	111.261	111.275	111.193	111.219	111.183	111.293	111.262	111.256	111.181	111.274	111.246	111.179	111.222	111.182	111.214	111.250	111.193	111.203	111.261	111.213	111.187	111.231	111.114	111.262	111.216	111.260	111.200	111.205	2016_7_19_17_04_55
FLQS30QXGRWV____	-50.598	-50.597	-50.670	-50.633	-50.633	-50.700	-50.483	-50.527	-50.457	-50.699	-50.667	-50.634	-50.414	-50.665	-50.599	-50.446	-50.561	-50.494	-50.529	-50.634	-50.459	-50.562	-50.598	-50.562	-50.416	-50.599	-50.348	-50.667	-50.597	-50.601	-50.525	-50.529	129.903	129.832	129.831	129.798	129.830	129.940	129.910	129.973	129.902	129.871	129.904	129.865	129.909	129.834	129.834	129.904	129.942	130.009	129.973	129.938	129.939	130.041	129.866	129.972	129.879	130.045	130.076	130.009	130.040	129.765	129.972	130.082	111.120	111.130	111.158	111.149	111.144	111.154	111.075	111.083	111.066	111.164	111.147	111.140	111.049	111.156	111.131	111.062	111.100	111.064	111.083	111.129	111.062	111.086	111.126	111.096	111.054	111.099	110.999	111.131	111.099	111.142	111.082	111.067	2016_7_19_17_04_55
FLQS30QPGRWV____	-50.408	-50.341	-50.478	-50.373	-50.430	-50.513	-50.236	-50.338	-50.268	-50.486	-50.408	-50.443	-50.233	-50.478	-50.408	-50.202	-50.353	-50.297	-50.268	-50.373	-50.268	-50.309	-50.338	-50.346	-50.233	-50.338	-50.093	-50.548	-50.408	-50.338	-50.338	-50.313	129.889	129.780	129.819	129.784	129.771	129.924	129.898	129.959	129.889	129.822	129.889	129.854	129.889	129.889	129.819	129.890	129.887	129.937	129.959	129.924	129.854	130.095	129.854	129.938	129.854	130.029	130.064	129.994	130.029	129.749	129.959	130.052	111.155	111.146	111.192	111.157	111.181	111.190	111.088	111.118	111.101	111.195	111.155	111.174	111.088	111.182	111.166	111.076	111.134	111.105	111.091	111.136	111.107	111.087	111.133	111.124	111.093	111.107	111.008	111.193	111.134	111.149	111.118	111.094	2016_7_19_17_04_55
FLQS30QMGRWV____	-50.430	-50.429	-50.494	-50.495	-50.497	-50.562	-50.349	-50.390	-50.322	-50.563	-50.527	-50.465	-50.248	-50.496	-50.460	-50.279	-50.425	-50.361	-50.389	-50.463	-50.324	-50.428	-50.463	-50.427	-50.252	-50.459	-50.211	-50.491	-50.458	-50.471	-50.390	-50.397	129.975	129.904	129.904	129.900	129.901	130.010	129.979	130.046	129.976	129.935	129.973	129.938	129.969	129.902	129.906	129.964	130.011	130.079	130.047	130.008	130.010	130.112	129.939	130.045	129.940	130.113	130.146	130.082	130.113	129.835	130.044	130.148	111.262	111.272	111.297	111.298	111.299	111.307	111.230	111.236	111.220	111.319	111.299	111.281	111.193	111.298	111.283	111.206	111.255	111.220	111.235	111.270	111.216	111.241	111.280	111.250	111.199	111.253	111.152	111.269	111.252	111.298	111.236	111.223	2016_7_19_17_04_55
FLQS30Q9GRWY____	-50.604	-50.603	-50.755	-50.641	-50.720	-50.708	-50.457	-50.528	-50.499	-50.743	-50.675	-50.637	-50.415	-50.677	-50.572	-50.455	-50.565	-50.500	-50.493	-50.646	-50.461	-50.534	-50.565	-50.569	-50.418	-50.606	-50.322	-50.675	-50.606	-50.602	-50.532	-50.487	129.990	129.919	129.901	129.916	129.901	130.061	130.038	130.025	129.990	129.952	130.023	129.952	130.007	129.917	129.955	130.038	129.988	130.130	130.062	130.061	130.063	130.163	129.954	130.058	130.006	130.130	130.202	130.096	130.168	129.891	130.093	130.137	111.061	111.071	111.132	111.086	111.118	111.090	110.998	111.026	111.021	111.120	111.083	111.079	110.986	111.100	111.054	110.997	111.046	111.001	111.008	111.067	110.995	111.008	111.051	111.037	110.987	111.041	110.922	111.072	111.035	111.075	111.018	110.994	2016_7_19_17_04_55
