SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KNGRWV____	-62.997	-63.137	-63.205	-63.032	-63.032	-63.068	-62.960	-62.995	-62.851	-62.852	-62.815	-62.892	-62.711	-62.719	-62.820	-62.751	-62.744	-62.785	-62.708	-62.784	-62.749	-62.785	-62.822	-62.712	-62.683	-62.855	-62.749	-62.714	-62.857	-62.715	-62.785	-62.749	143.219	143.433	143.501	143.535	143.465	143.500	143.569	143.605	143.569	143.464	143.533	143.360	143.389	143.353	143.465	143.286	143.353	143.494	143.489	143.535	143.569	143.500	143.394	143.535	143.497	143.500	143.604	143.569	143.290	143.533	143.395	143.536	113.733	113.749	113.761	113.698	113.709	113.716	113.670	113.676	113.633	113.649	113.626	113.677	113.612	113.620	113.638	113.641	113.629	113.622	113.597	113.616	113.599	113.621	113.649	113.591	113.587	113.644	113.593	113.587	113.676	113.593	113.636	113.604	2016_7_19_17_07_53
FLQS30K5GRWY____	-63.124	-63.272	-63.340	-63.168	-63.169	-63.206	-63.095	-63.129	-63.000	-63.000	-62.967	-63.027	-62.843	-62.879	-62.958	-62.888	-62.877	-62.912	-62.876	-62.920	-62.889	-62.922	-62.959	-62.859	-62.851	-62.990	-62.889	-62.850	-62.993	-62.852	-62.923	-62.886	143.174	143.423	143.492	143.525	143.456	143.489	143.560	143.596	143.561	143.456	143.525	143.351	143.345	143.313	143.456	143.278	143.309	143.453	143.450	143.526	143.561	143.490	143.384	143.527	143.491	143.490	143.596	143.561	143.282	143.524	143.383	143.527	113.780	113.792	113.805	113.743	113.753	113.760	113.713	113.719	113.681	113.696	113.675	113.721	113.660	113.677	113.682	113.685	113.677	113.668	113.656	113.660	113.644	113.666	113.693	113.639	113.641	113.688	113.639	113.631	113.720	113.637	113.681	113.648	2016_7_19_17_07_53
FLQS30K3GRWY____	-63.124	-63.226	-63.325	-63.154	-63.156	-63.193	-63.050	-63.114	-62.980	-62.981	-62.950	-63.012	-62.806	-62.844	-62.940	-62.840	-62.841	-62.874	-62.840	-62.907	-62.875	-62.907	-62.947	-62.840	-62.837	-62.944	-62.874	-62.837	-62.976	-62.804	-62.878	-62.871	143.098	143.315	143.386	143.419	143.347	143.381	143.452	143.490	143.453	143.348	143.417	143.242	143.266	143.236	143.353	143.164	143.230	143.374	143.371	143.420	143.454	143.385	143.274	143.417	143.384	143.384	143.489	143.454	143.175	143.415	143.275	143.421	113.703	113.705	113.728	113.666	113.677	113.684	113.626	113.642	113.603	113.618	113.598	113.644	113.572	113.589	113.604	113.598	113.589	113.578	113.568	113.583	113.567	113.588	113.618	113.561	113.565	113.601	113.562	113.554	113.642	113.549	113.594	113.571	2016_7_19_17_07_53
FLQS30K1GRWY____	-62.803	-62.945	-63.015	-62.839	-62.840	-62.908	-62.767	-62.801	-62.660	-62.660	-62.627	-62.698	-62.515	-62.560	-62.628	-62.554	-62.550	-62.589	-62.548	-62.624	-62.555	-62.593	-62.629	-62.519	-62.524	-62.662	-62.589	-62.522	-62.665	-62.523	-62.592	-62.556	143.217	143.434	143.502	143.535	143.464	143.504	143.570	143.605	143.570	143.466	143.534	143.361	143.389	143.356	143.465	143.285	143.352	143.494	143.492	143.538	143.571	143.502	143.396	143.535	143.501	143.501	143.609	143.570	143.290	143.535	143.395	143.538	113.670	113.686	113.699	113.636	113.646	113.663	113.606	113.612	113.570	113.586	113.565	113.614	113.548	113.568	113.575	113.577	113.566	113.558	113.544	113.563	113.535	113.558	113.585	113.528	113.535	113.581	113.541	113.524	113.613	113.530	113.573	113.540	2016_7_19_17_07_53
FLQS30JCGRWV____	-62.500	-62.651	-62.722	-62.545	-62.548	-62.582	-62.474	-62.508	-62.372	-62.371	-62.328	-62.406	-62.214	-62.259	-62.337	-62.256	-62.248	-62.291	-62.213	-62.299	-62.264	-62.299	-62.327	-62.219	-62.232	-62.371	-62.258	-62.221	-62.372	-62.229	-62.299	-62.265	143.300	143.547	143.616	143.652	143.580	143.615	143.686	143.723	143.686	143.581	143.622	143.477	143.471	143.438	143.579	143.367	143.437	143.578	143.573	143.650	143.688	143.615	143.477	143.618	143.616	143.615	143.688	143.651	143.407	143.650	143.510	143.650	113.636	113.650	113.664	113.600	113.611	113.617	113.571	113.577	113.536	113.551	113.531	113.578	113.515	113.535	113.540	113.544	113.531	113.525	113.499	113.517	113.500	113.522	113.552	113.495	113.500	113.546	113.498	113.491	113.577	113.494	113.538	113.506	2016_7_19_17_07_54
FLQS30J0GRWV____	-62.486	-62.624	-62.702	-62.520	-62.520	-62.564	-62.457	-62.490	-62.346	-62.347	-62.314	-62.378	-62.169	-62.209	-62.309	-62.241	-62.204	-62.241	-62.203	-62.281	-62.240	-62.274	-62.310	-62.205	-62.212	-62.352	-62.240	-62.204	-62.345	-62.205	-62.274	-62.238	143.311	143.526	143.630	143.629	143.558	143.628	143.698	143.735	143.665	143.559	143.632	143.453	143.478	143.446	143.560	143.378	143.443	143.585	143.584	143.665	143.665	143.594	143.487	143.629	143.629	143.628	143.700	143.663	143.383	143.628	143.487	143.630	113.455	113.470	113.481	113.420	113.430	113.435	113.389	113.394	113.356	113.372	113.350	113.398	113.324	113.342	113.359	113.363	113.341	113.333	113.320	113.335	113.321	113.343	113.370	113.314	113.317	113.364	113.316	113.309	113.397	113.314	113.358	113.325	2016_7_19_17_07_54
FLQS30HZGRWY____	-62.881	-63.053	-63.092	-62.948	-62.949	-62.985	-62.875	-62.904	-62.743	-62.742	-62.739	-62.807	-62.595	-62.638	-62.738	-62.668	-62.631	-62.669	-62.629	-62.702	-62.669	-62.703	-62.738	-62.601	-62.633	-62.742	-62.668	-62.600	-62.773	-62.602	-62.672	-62.636	143.150	143.369	143.436	143.473	143.402	143.436	143.508	143.511	143.505	143.400	143.474	143.298	143.322	143.290	143.402	143.223	143.288	143.429	143.427	143.472	143.508	143.437	143.331	143.469	143.438	143.435	143.544	143.504	143.228	143.468	143.328	143.471	113.741	113.766	113.769	113.716	113.727	113.733	113.686	113.695	113.642	113.657	113.645	113.694	113.619	113.639	113.656	113.658	113.637	113.629	113.615	113.633	113.617	113.639	113.666	113.600	113.615	113.652	113.611	113.594	113.693	113.601	113.645	113.611	2016_7_19_17_07_54
FLQS30H6GRWV____	-62.870	-63.042	-63.081	-62.937	-62.938	-62.975	-62.833	-62.897	-62.769	-62.769	-62.736	-62.795	-62.590	-62.657	-62.727	-62.625	-62.625	-62.658	-62.624	-62.687	-62.657	-62.689	-62.694	-62.597	-62.619	-62.727	-62.657	-62.586	-62.761	-62.586	-62.658	-62.654	143.133	143.349	143.417	143.453	143.382	143.416	143.486	143.525	143.491	143.385	143.457	143.279	143.306	143.275	143.382	143.204	143.272	143.413	143.411	143.454	143.491	143.417	143.311	143.453	143.420	143.416	143.526	143.488	143.210	143.451	143.309	143.454	113.844	113.870	113.873	113.820	113.830	113.838	113.780	113.796	113.758	113.773	113.751	113.797	113.725	113.752	113.759	113.751	113.741	113.732	113.721	113.736	113.720	113.742	113.759	113.706	113.718	113.755	113.715	113.697	113.796	113.702	113.747	113.724	2016_7_19_17_07_54
FLQS30GQGRWV____	-63.708	-63.886	-63.925	-63.747	-63.749	-63.788	-63.675	-63.770	-63.564	-63.562	-63.529	-63.606	-63.416	-63.465	-63.537	-63.458	-63.451	-63.495	-63.449	-63.533	-63.498	-63.499	-63.536	-63.422	-63.464	-63.569	-63.497	-63.463	-63.606	-63.430	-63.500	-63.466	143.081	143.301	143.366	143.400	143.330	143.400	143.437	143.446	143.435	143.329	143.403	143.226	143.253	143.221	143.331	143.151	143.218	143.360	143.359	143.404	143.438	143.368	143.261	143.400	143.369	143.367	143.474	143.438	143.159	143.401	143.261	143.400	113.993	114.020	114.024	113.959	113.970	113.973	113.930	113.960	113.893	113.908	113.886	113.938	113.870	113.891	113.899	113.899	113.887	113.881	113.866	113.887	113.870	113.881	113.909	113.850	113.869	113.904	113.865	113.859	113.948	113.853	113.897	113.865	2016_7_19_17_07_54
FLQS30GCGRWY____	-63.000	-63.172	-63.212	-63.033	-63.034	-63.076	-62.958	-62.993	-62.864	-62.865	-62.835	-62.891	-62.723	-62.757	-62.822	-62.755	-62.758	-62.788	-62.722	-62.784	-62.754	-62.785	-62.822	-62.725	-62.715	-62.854	-62.754	-62.714	-62.858	-62.716	-62.786	-62.750	143.081	143.260	143.406	143.400	143.329	143.405	143.435	143.471	143.437	143.332	143.401	143.225	143.253	143.220	143.331	143.151	143.217	143.360	143.354	143.400	143.437	143.364	143.258	143.402	143.365	143.365	143.472	143.436	143.157	143.398	143.258	143.402	113.788	113.819	113.811	113.751	113.762	113.765	113.721	113.727	113.689	113.705	113.685	113.729	113.669	113.685	113.691	113.695	113.686	113.675	113.654	113.668	113.653	113.674	113.702	113.648	113.650	113.697	113.647	113.639	113.729	113.645	113.690	113.656	2016_7_19_17_07_54
FLQS30G5GRWY____	-62.853	-62.995	-63.058	-62.885	-62.887	-62.923	-62.814	-62.848	-62.714	-62.714	-62.680	-62.746	-62.573	-62.610	-62.676	-62.608	-62.607	-62.641	-62.572	-62.639	-62.607	-62.639	-62.678	-62.573	-62.571	-62.710	-62.607	-62.569	-62.712	-62.572	-62.640	-62.604	143.228	143.486	143.512	143.546	143.476	143.509	143.581	143.616	143.581	143.477	143.546	143.371	143.398	143.366	143.477	143.295	143.363	143.505	143.499	143.547	143.581	143.511	143.404	143.546	143.510	143.511	143.616	143.581	143.302	143.544	143.404	143.548	113.639	113.648	113.666	113.603	113.614	113.621	113.574	113.580	113.540	113.556	113.534	113.582	113.520	113.537	113.543	113.547	113.536	113.527	113.505	113.520	113.504	113.526	113.554	113.498	113.503	113.549	113.499	113.492	113.581	113.498	113.541	113.508	2016_7_19_17_07_54
FLQS30E9GRWY____	-62.797	-62.905	-63.009	-62.832	-62.836	-62.869	-62.725	-62.794	-62.644	-62.646	-62.608	-62.695	-62.456	-62.556	-62.623	-62.509	-62.503	-62.582	-62.537	-62.588	-62.546	-62.587	-62.624	-62.472	-62.520	-62.658	-62.546	-62.518	-62.662	-62.519	-62.588	-62.552	143.223	143.434	143.505	143.541	143.469	143.506	143.569	143.610	143.571	143.467	143.536	143.365	143.348	143.359	143.470	143.284	143.350	143.496	143.494	143.540	143.574	143.507	143.400	143.534	143.504	143.505	143.608	143.573	143.294	143.539	143.400	143.541	113.691	113.696	113.721	113.656	113.668	113.674	113.616	113.633	113.589	113.605	113.582	113.636	113.558	113.590	113.597	113.585	113.574	113.579	113.564	113.574	113.556	113.579	113.607	113.536	113.557	113.603	113.551	113.546	113.635	113.551	113.595	113.562	2016_7_19_17_07_55
FLQS30DZGRWV	-62.740	-62.882	-62.950	-62.773	-62.777	-62.813	-62.702	-62.737	-62.593	-62.594	-62.558	-62.635	-62.404	-62.496	-62.564	-62.491	-62.471	-62.526	-62.484	-62.528	-62.489	-62.529	-62.564	-62.451	-62.459	-62.599	-62.490	-62.458	-62.601	-62.458	-62.528	-62.492	143.270	143.483	143.552	143.587	143.515	143.550	143.620	143.656	143.620	143.516	143.585	143.411	143.399	143.408	143.516	143.338	143.367	143.546	143.544	143.586	143.621	143.552	143.446	143.586	143.551	143.551	143.656	143.620	143.342	143.586	143.446	143.587	113.839	113.855	113.868	113.804	113.816	113.823	113.775	113.782	113.739	113.754	113.732	113.783	113.708	113.737	113.744	113.746	113.735	113.727	113.713	113.722	113.704	113.727	113.754	113.696	113.704	113.751	113.699	113.693	113.782	113.698	113.742	113.709	2016_7_19_17_07_55
FLQS30D5GRWQ____	-63.076	-63.216	-63.288	-63.111	-63.110	-63.148	-63.040	-63.074	-62.929	-62.929	-62.893	-62.972	-62.776	-62.834	-62.902	-62.829	-62.821	-62.863	-62.783	-62.867	-62.826	-62.867	-62.902	-62.789	-62.799	-62.936	-62.826	-62.795	-62.938	-62.797	-62.866	-62.830	143.141	143.356	143.423	143.458	143.388	143.423	143.492	143.527	143.490	143.386	143.453	143.282	143.273	143.279	143.388	143.207	143.275	143.417	143.411	143.457	143.492	143.423	143.317	143.457	143.422	143.422	143.527	143.491	143.212	143.456	143.318	143.458	113.826	113.841	113.855	113.791	113.801	113.808	113.762	113.768	113.725	113.740	113.718	113.770	113.706	113.724	113.731	113.733	113.721	113.714	113.688	113.709	113.690	113.714	113.742	113.683	113.691	113.737	113.685	113.680	113.769	113.686	113.729	113.697	2016_7_19_17_07_55
FLQS30CMGRWQ____	-63.091	-63.240	-63.343	-63.168	-63.168	-63.205	-63.065	-63.090	-62.957	-62.956	-62.963	-63.027	-62.808	-62.848	-62.959	-62.846	-62.842	-62.881	-62.843	-62.880	-62.858	-62.922	-62.957	-62.815	-62.852	-62.952	-62.882	-62.812	-62.951	-62.810	-62.916	-62.889	143.080	143.332	143.401	143.438	143.367	143.401	143.469	143.471	143.434	143.330	143.437	143.262	143.253	143.219	143.367	143.149	143.218	143.360	143.358	143.401	143.469	143.401	143.296	143.400	143.402	143.365	143.473	143.435	143.154	143.399	143.261	143.437	113.977	113.990	114.014	113.950	113.960	113.968	113.911	113.919	113.880	113.895	113.881	113.929	113.857	113.875	113.891	113.885	113.873	113.865	113.853	113.859	113.842	113.873	113.900	113.837	113.850	113.888	113.849	113.831	113.919	113.836	113.892	113.857	2016_7_19_17_07_55
FLQS30BWGRWY____	-62.788	-62.933	-63.000	-62.823	-62.831	-62.866	-62.759	-62.792	-62.658	-62.658	-62.619	-62.690	-62.510	-62.514	-62.619	-62.545	-62.543	-62.544	-62.509	-62.583	-62.544	-62.584	-62.616	-62.507	-62.507	-62.654	-62.543	-62.507	-62.656	-62.515	-62.585	-62.547	143.225	143.481	143.548	143.545	143.510	143.546	143.614	143.651	143.614	143.511	143.545	143.405	143.395	143.361	143.512	143.293	143.359	143.500	143.497	143.582	143.581	143.546	143.401	143.545	143.511	143.546	143.615	143.579	143.337	143.579	143.439	143.583	113.858	113.869	113.882	113.823	113.831	113.837	113.791	113.797	113.757	113.773	113.755	113.799	113.740	113.746	113.759	113.767	113.756	113.736	113.725	113.737	113.724	113.743	113.775	113.717	113.722	113.766	113.719	113.712	113.798	113.715	113.759	113.725	2016_7_19_17_07_55
FLQS30BJGRWV____	-62.864	-63.006	-63.082	-62.901	-62.904	-62.944	-62.838	-62.872	-62.717	-62.718	-62.686	-62.763	-62.543	-62.625	-62.691	-62.620	-62.577	-62.618	-62.576	-62.663	-62.620	-62.655	-62.695	-62.577	-62.587	-62.733	-62.620	-62.588	-62.726	-62.587	-62.658	-62.621	143.181	143.400	143.502	143.501	143.429	143.503	143.570	143.606	143.533	143.428	143.497	143.323	143.345	143.320	143.433	143.247	143.310	143.453	143.450	143.537	143.534	143.466	143.358	143.498	143.466	143.502	143.568	143.534	143.253	143.499	143.361	143.502	113.589	113.604	113.615	113.554	113.566	113.569	113.523	113.529	113.488	113.504	113.483	113.534	113.457	113.488	113.494	113.497	113.474	113.466	113.453	113.469	113.455	113.477	113.506	113.446	113.454	113.498	113.450	113.445	113.532	113.449	113.493	113.460	2016_7_19_17_07_55
FLQS30AEGRWV____	-63.069	-63.214	-63.252	-63.107	-63.107	-63.173	-63.035	-63.106	-62.932	-62.932	-62.898	-62.965	-62.785	-62.827	-62.896	-62.824	-62.820	-62.858	-62.784	-62.859	-62.855	-62.859	-62.896	-62.790	-62.792	-62.930	-62.854	-62.789	-62.931	-62.790	-62.859	-62.825	143.148	143.360	143.429	143.465	143.394	143.431	143.501	143.575	143.502	143.397	143.469	143.292	143.320	143.287	143.396	143.216	143.285	143.427	143.422	143.466	143.504	143.430	143.326	143.466	143.431	143.431	143.539	143.501	143.221	143.465	143.325	143.467	113.894	113.911	113.914	113.860	113.871	113.887	113.831	113.844	113.796	113.812	113.790	113.838	113.774	113.793	113.800	113.802	113.791	113.783	113.758	113.777	113.770	113.782	113.810	113.754	113.760	113.806	113.765	113.749	113.837	113.754	113.798	113.765	2016_7_19_17_07_55
FLQS309TGRWY____	-63.023	-63.206	-63.276	-63.093	-63.096	-63.137	-62.991	-63.056	-62.909	-62.909	-62.843	-62.963	-62.730	-62.779	-62.883	-62.773	-62.765	-62.807	-62.764	-62.848	-62.812	-62.848	-62.854	-62.736	-62.782	-62.885	-62.813	-62.779	-62.919	-62.748	-62.848	-62.782	143.165	143.424	143.488	143.489	143.417	143.489	143.519	143.559	143.519	143.414	143.484	143.349	143.333	143.303	143.420	143.232	143.298	143.441	143.438	143.488	143.520	143.455	143.343	143.482	143.453	143.451	143.555	143.521	143.242	143.483	143.349	143.485	113.760	113.783	113.797	113.735	113.747	113.750	113.697	113.713	113.669	113.685	113.653	113.713	113.637	113.658	113.676	113.666	113.654	113.647	113.633	113.654	113.637	113.659	113.677	113.617	113.637	113.672	113.632	113.626	113.714	113.621	113.674	113.632	2016_7_19_17_07_55
FLQS309QGRWV____	-63.064	-63.205	-63.272	-63.100	-63.100	-63.135	-63.027	-63.060	-62.928	-62.927	-62.892	-62.957	-62.779	-62.819	-62.889	-62.818	-62.814	-62.851	-62.780	-62.851	-62.818	-62.854	-62.888	-62.785	-62.782	-62.922	-62.819	-62.782	-62.923	-62.782	-62.853	-62.817	143.144	143.358	143.428	143.461	143.392	143.427	143.498	143.535	143.499	143.393	143.464	143.288	143.318	143.284	143.392	143.214	143.284	143.424	143.420	143.463	143.498	143.426	143.322	143.463	143.428	143.428	143.533	143.498	143.218	143.462	143.321	143.463	113.772	113.787	113.799	113.737	113.747	113.754	113.707	113.713	113.674	113.689	113.667	113.715	113.651	113.669	113.677	113.679	113.667	113.659	113.636	113.654	113.637	113.660	113.687	113.631	113.636	113.682	113.632	113.625	113.714	113.631	113.675	113.642	2016_7_19_17_07_55
FLQS309NGRWM____	-62.702	-62.850	-62.918	-62.746	-62.740	-62.782	-62.675	-62.708	-62.579	-62.569	-62.540	-62.597	-62.392	-62.427	-62.535	-62.457	-62.427	-62.490	-62.426	-62.498	-62.459	-62.499	-62.529	-62.430	-62.429	-62.569	-62.458	-62.428	-62.561	-62.429	-62.495	-62.463	143.241	143.492	143.560	143.595	143.488	143.558	143.628	143.666	143.630	143.490	143.565	143.384	143.410	143.378	143.524	143.311	143.375	143.522	143.515	143.596	143.597	143.558	143.417	143.562	143.561	143.558	143.632	143.631	143.316	143.594	143.417	143.595	113.577	113.590	113.603	113.540	113.554	113.558	113.512	113.517	113.479	113.496	113.476	113.521	113.449	113.465	113.480	113.485	113.465	113.465	113.445	113.457	113.444	113.463	113.494	113.439	113.439	113.486	113.438	113.429	113.519	113.434	113.482	113.445	2016_7_19_17_07_56
FLQS308YGRWQ____	-62.949	-63.095	-63.165	-62.985	-62.986	-63.028	-62.911	-62.946	-62.811	-62.811	-62.779	-62.843	-62.665	-62.704	-62.773	-62.703	-62.700	-62.737	-62.698	-62.736	-62.704	-62.737	-62.773	-62.670	-62.667	-62.806	-62.705	-62.667	-62.810	-62.666	-62.738	-62.702	143.089	143.343	143.409	143.406	143.336	143.409	143.442	143.478	143.443	143.338	143.409	143.232	143.260	143.227	143.338	143.156	143.224	143.366	143.365	143.407	143.442	143.372	143.266	143.407	143.372	143.373	143.477	143.442	143.161	143.406	143.267	143.408	113.725	113.736	113.750	113.690	113.701	113.704	113.660	113.667	113.627	113.642	113.621	113.669	113.605	113.623	113.629	113.633	113.622	113.613	113.600	113.607	113.591	113.612	113.640	113.585	113.589	113.635	113.586	113.579	113.668	113.583	113.628	113.595	2016_7_19_17_07_56
FLQS3084GRWM____	-62.926	-63.070	-63.135	-62.960	-62.961	-62.999	-62.889	-62.921	-62.783	-62.783	-62.750	-62.819	-62.608	-62.649	-62.749	-62.680	-62.642	-62.679	-62.641	-62.713	-62.677	-62.715	-62.750	-62.642	-62.644	-62.752	-62.678	-62.642	-62.785	-62.644	-62.714	-62.677	143.173	143.430	143.457	143.491	143.420	143.454	143.525	143.562	143.526	143.421	143.489	143.316	143.340	143.307	143.421	143.241	143.304	143.446	143.444	143.490	143.526	143.455	143.350	143.491	143.455	143.453	143.561	143.526	143.246	143.488	143.350	143.492	113.504	113.514	113.532	113.468	113.479	113.487	113.439	113.445	113.404	113.419	113.399	113.447	113.372	113.391	113.408	113.411	113.389	113.381	113.368	113.386	113.369	113.392	113.419	113.362	113.368	113.404	113.364	113.357	113.446	113.363	113.407	113.373	2016_7_19_17_07_56
FLQS307KGRWV____	-62.718	-62.861	-62.931	-62.755	-62.756	-62.799	-62.681	-62.738	-62.585	-62.585	-62.550	-62.611	-62.435	-62.473	-62.543	-62.473	-62.470	-62.507	-62.437	-62.505	-62.473	-62.507	-62.542	-62.444	-62.438	-62.576	-62.474	-62.436	-62.579	-62.437	-62.506	-62.472	143.159	143.371	143.442	143.475	143.405	143.477	143.512	143.519	143.513	143.407	143.480	143.301	143.331	143.297	143.406	143.228	143.297	143.437	143.433	143.477	143.514	143.440	143.336	143.477	143.442	143.441	143.549	143.512	143.230	143.475	143.336	143.477	113.565	113.581	113.595	113.530	113.541	113.545	113.500	113.519	113.468	113.483	113.461	113.508	113.444	113.462	113.470	113.472	113.461	113.453	113.430	113.447	113.430	113.453	113.479	113.426	113.429	113.476	113.425	113.418	113.507	113.424	113.468	113.436	2016_7_19_17_07_56
FLQS3072GRWV____	-62.897	-63.070	-63.111	-62.966	-62.967	-63.002	-62.892	-62.927	-62.788	-62.788	-62.720	-62.826	-62.608	-62.652	-62.756	-62.683	-62.643	-62.717	-62.643	-62.718	-62.684	-62.718	-62.754	-62.646	-62.649	-62.788	-62.684	-62.648	-62.790	-62.618	-62.719	-62.684	143.144	143.364	143.429	143.466	143.395	143.431	143.502	143.538	143.501	143.396	143.465	143.292	143.317	143.285	143.396	143.219	143.283	143.428	143.423	143.466	143.502	143.432	143.327	143.466	143.432	143.432	143.537	143.501	143.222	143.463	143.326	143.467	113.684	113.709	113.714	113.659	113.670	113.677	113.630	113.636	113.595	113.610	113.577	113.638	113.561	113.581	113.599	113.601	113.578	113.582	113.558	113.576	113.560	113.582	113.609	113.552	113.558	113.605	113.555	113.548	113.636	113.543	113.597	113.565	2016_7_19_17_07_56
FLQS305NGRWM____	-63.126	-63.269	-63.340	-63.158	-63.159	-63.203	-63.086	-63.120	-62.985	-62.987	-62.953	-63.017	-62.810	-62.881	-62.947	-62.882	-62.845	-62.915	-62.876	-62.911	-62.879	-62.912	-62.947	-62.844	-62.843	-62.951	-62.879	-62.840	-62.983	-62.843	-62.911	-62.876	143.157	143.413	143.478	143.475	143.404	143.477	143.511	143.546	143.511	143.406	143.478	143.300	143.325	143.296	143.406	143.225	143.290	143.435	143.434	143.476	143.512	143.439	143.333	143.477	143.442	143.438	143.547	143.511	143.229	143.473	143.334	143.477	113.800	113.810	113.824	113.764	113.775	113.779	113.734	113.741	113.701	113.717	113.695	113.743	113.669	113.697	113.703	113.708	113.686	113.689	113.676	113.681	113.665	113.687	113.714	113.658	113.663	113.700	113.660	113.652	113.741	113.659	113.702	113.669	2016_7_19_17_07_56
FLQS305DGRWM____	-62.789	-62.972	-63.011	-62.835	-62.861	-62.905	-62.795	-62.829	-62.662	-62.693	-62.621	-62.719	-62.505	-62.548	-62.658	-62.544	-62.540	-62.579	-62.539	-62.620	-62.548	-62.588	-62.618	-62.510	-62.520	-62.658	-62.578	-62.551	-62.692	-62.551	-62.588	-62.585	143.162	143.416	143.480	143.515	143.412	143.481	143.551	143.589	143.549	143.448	143.485	143.308	143.333	143.301	143.446	143.230	143.298	143.441	143.439	143.518	143.517	143.479	143.339	143.481	143.479	143.479	143.554	143.553	143.274	143.516	143.373	143.518	113.758	113.782	113.786	113.722	113.746	113.750	113.703	113.709	113.659	113.684	113.654	113.713	113.638	113.657	113.672	113.666	113.655	113.647	113.634	113.649	113.625	113.644	113.675	113.618	113.621	113.668	113.630	113.621	113.709	113.626	113.660	113.638	2016_7_19_17_07_56
FLQS3057GRWM____	-62.842	-62.979	-63.047	-62.874	-62.874	-62.913	-62.803	-62.834	-62.707	-62.707	-62.674	-62.733	-62.552	-62.596	-62.664	-62.597	-62.554	-62.628	-62.596	-62.625	-62.593	-62.628	-62.664	-62.566	-62.556	-62.697	-62.593	-62.556	-62.699	-62.558	-62.629	-62.592	143.214	143.429	143.497	143.532	143.462	143.495	143.565	143.603	143.566	143.461	143.531	143.356	143.349	143.354	143.462	143.283	143.312	143.493	143.490	143.533	143.567	143.495	143.389	143.532	143.498	143.496	143.602	143.567	143.288	143.530	143.388	143.533	113.671	113.686	113.698	113.635	113.646	113.653	113.606	113.612	113.574	113.589	113.568	113.614	113.554	113.568	113.575	113.579	113.560	113.558	113.548	113.552	113.536	113.558	113.586	113.532	113.534	113.581	113.531	113.523	113.612	113.530	113.574	113.541	2016_7_19_17_07_56
FLQS3052GRWY____	-62.661	-62.801	-62.905	-62.697	-62.699	-62.733	-62.625	-62.657	-62.525	-62.524	-62.487	-62.555	-62.378	-62.417	-62.486	-62.416	-62.398	-62.446	-62.396	-62.449	-62.417	-62.451	-62.487	-62.383	-62.381	-62.521	-62.417	-62.379	-62.523	-62.381	-62.451	-62.416	143.221	143.435	143.505	143.537	143.467	143.502	143.571	143.608	143.571	143.466	143.537	143.363	143.391	143.359	143.467	143.288	143.319	143.498	143.460	143.538	143.572	143.502	143.397	143.538	143.502	143.501	143.607	143.572	143.292	143.536	143.396	143.538	113.499	113.514	113.539	113.465	113.475	113.482	113.435	113.441	113.402	113.417	113.394	113.443	113.379	113.397	113.404	113.407	113.396	113.386	113.375	113.381	113.365	113.387	113.415	113.359	113.364	113.411	113.360	113.353	113.442	113.359	113.403	113.370	2016_7_19_17_07_56
