SN	Distance_X_LOGO_Battery_Down1	Distance_X_LOGO_Battery_Down2	Distance_X_LOGO_Battery_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Down1	Distance_Y_LOGO_Battery_Down2	Distance_Y_LOGO_Battery_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Down1	Angle_Battery_Down2	Angle_Battery_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS3115GRWV____	-11.783	-11.830	-11.779	-11.668	-11.639	-11.947	-11.815	-11.859	-11.732	-11.781	-12.016	-11.746	-11.750	-11.581	-11.947	-11.848	-11.785	-12.089	-11.848	-11.642	-11.733	-12.064	-11.708	-11.772	-12.016	-11.912	-11.820	-11.573	-11.625	-11.782	-11.571	-11.837	-117.309	-117.805	-117.335	-117.467	-117.686	-117.198	-117.667	-116.818	-116.618	-117.647	-117.280	-117.665	-117.293	-116.611	-117.455	-117.307	-117.384	-116.683	-117.828	-117.605	-117.961	-117.587	-117.616	-117.692	-117.252	-117.447	-117.420	-117.338	-116.712	-117.232	-117.251	-117.377	263.927	263.928	263.930	263.990	264.015	263.842	263.929	263.866	263.918	263.944	263.813	263.962	263.943	263.991	263.855	263.896	263.930	263.748	263.921	264.009	263.983	263.805	263.978	263.951	263.812	263.872	263.915	264.030	263.975	263.924	264.027	263.905	2016_7_19_17_02_20
FLQS310RGRWV____	-11.837	-11.773	-11.645	-11.472	-11.766	-11.673	-11.493	-11.925	-11.845	-11.514	-11.813	-11.745	-11.815	-11.571	-11.678	-11.712	-11.716	-11.683	-11.648	-11.767	-11.868	-11.809	-11.773	-11.703	-11.809	-11.846	-11.812	-11.374	-11.811	-11.643	-11.681	-12.007	-117.104	-117.399	-116.933	-116.943	-117.610	-116.999	-117.070	-116.475	-117.088	-117.577	-117.204	-117.117	-116.758	-117.080	-116.987	-117.037	-117.121	-117.012	-117.750	-117.468	-117.413	-117.383	-117.476	-117.679	-117.506	-117.186	-117.281	-117.264	-117.501	-117.021	-117.105	-117.413	263.891	263.936	263.976	264.060	263.950	263.965	264.056	263.817	263.887	264.070	263.908	263.936	263.885	264.019	263.963	263.948	263.951	263.961	264.013	263.943	263.891	263.918	263.940	263.984	263.924	263.891	263.912	264.123	263.923	263.981	263.967	263.824	2016_7_19_17_02_20
FLQS3106GRWV____	-11.368	-11.633	-11.442	-11.387	-11.427	-11.459	-11.278	-11.640	-11.565	-11.699	-11.531	-11.409	-11.405	-11.075	-11.534	-11.761	-11.567	-11.610	-11.502	-11.428	-11.669	-11.468	-11.429	-11.431	-11.474	-11.502	-11.545	-11.227	-11.404	-11.432	-11.224	-11.557	-117.247	-117.012	-116.878	-117.470	-117.479	-117.340	-117.601	-117.082	-117.548	-117.058	-117.342	-117.196	-117.034	-118.088	-117.513	-117.377	-117.318	-117.018	-117.487	-117.471	-116.954	-117.324	-117.541	-117.296	-117.316	-117.385	-116.962	-117.593	-117.443	-117.428	-117.573	-117.309	264.799	264.660	264.746	264.800	264.782	264.759	264.859	264.660	264.718	264.630	264.725	264.777	264.771	264.979	264.732	264.615	264.706	264.671	264.746	264.781	264.639	264.754	264.783	264.771	264.751	264.741	264.700	264.883	264.791	264.777	264.884	264.711	2016_7_19_17_02_20
FLQS30ZQGRWV____	-11.839	-11.759	-11.637	-11.665	-11.429	-11.330	-11.362	-11.582	-11.649	-11.506	-11.943	-11.541	-11.943	-11.437	-11.608	-11.438	-11.441	-11.543	-11.480	-11.426	-11.533	-11.599	-11.439	-11.439	-11.538	-11.890	-11.610	-11.432	-11.730	-11.498	-11.364	-11.560	-117.180	-117.544	-117.542	-116.954	-118.022	-117.615	-116.950	-116.696	-117.362	-117.913	-116.620	-117.469	-116.625	-117.418	-117.060	-117.714	-117.719	-117.411	-117.495	-117.875	-117.819	-117.920	-117.491	-117.701	-117.976	-118.041	-117.689	-117.866	-117.777	-118.030	-117.446	-117.706	263.894	263.950	264.009	263.967	264.132	264.161	264.114	263.995	263.995	264.090	263.815	264.052	263.816	264.099	264.000	264.113	264.112	264.048	264.083	264.126	264.072	264.045	264.102	264.112	264.077	263.911	264.029	264.123	263.976	264.099	264.136	264.054	2016_7_19_17_02_20
FLQS30YUGRWV____	-11.840	-12.026	-11.578	-11.597	-11.763	-11.738	-11.365	-12.037	-11.644	-11.585	-11.998	-11.997	-11.806	-11.302	-11.675	-11.771	-11.572	-11.871	-11.782	-11.626	-11.672	-11.669	-11.766	-11.509	-11.812	-11.965	-11.677	-11.635	-11.681	-11.435	-11.433	-11.687	-116.895	-117.124	-116.936	-116.802	-117.209	-117.061	-116.736	-117.139	-117.408	-117.442	-117.198	-117.439	-117.415	-117.341	-116.719	-117.369	-117.643	-117.198	-116.682	-117.802	-117.474	-117.918	-117.271	-117.162	-117.247	-117.043	-117.147	-116.990	-117.436	-117.821	-116.506	-117.898	263.879	263.800	264.009	263.993	263.932	263.937	264.102	263.796	263.999	264.029	263.818	263.830	263.921	264.161	263.951	263.936	264.045	263.879	263.897	264.027	263.989	264.012	263.933	264.053	263.910	263.826	263.971	263.983	263.983	264.119	264.058	264.002	2016_7_19_17_02_20
FLQS30X6GRWY____	-11.851	-11.850	-11.911	-11.611	-11.503	-11.544	-11.877	-11.920	-11.517	-11.786	-11.820	-11.757	-11.817	-11.648	-11.737	-11.654	-11.708	-11.749	-11.592	-11.506	-11.813	-11.682	-11.581	-11.836	-11.819	-11.790	-11.817	-11.444	-11.551	-11.582	-11.572	-11.696	-116.932	-116.966	-116.889	-116.900	-117.493	-117.219	-117.463	-116.833	-117.560	-116.940	-116.903	-116.948	-116.970	-116.837	-117.925	-117.056	-118.264	-117.743	-117.045	-117.289	-117.368	-117.733	-117.160	-117.570	-117.137	-116.937	-117.625	-117.603	-117.266	-117.507	-117.126	-118.039	264.550	264.552	264.519	264.665	264.745	264.712	264.564	264.512	264.742	264.582	264.564	264.596	264.568	264.644	264.653	264.651	264.683	264.639	264.681	264.734	264.590	264.671	264.692	264.588	264.575	264.580	264.600	264.779	264.712	264.708	264.695	264.678	2016_7_19_17_02_21
FLQS30X6GRWV____	-11.711	-12.102	-11.506	-11.669	-11.637	-11.745	-11.696	-11.855	-11.844	-11.783	-11.822	-11.807	-11.814	-11.575	-11.611	-11.845	-11.845	-11.883	-11.780	-11.766	-12.065	-11.677	-11.709	-11.701	-11.685	-11.839	-11.876	-11.632	-11.811	-11.643	-11.571	-11.890	-117.113	-117.013	-117.882	-117.205	-117.548	-116.750	-117.007	-116.750	-117.417	-117.642	-116.887	-117.782	-117.231	-117.154	-117.450	-117.237	-117.257	-117.082	-117.749	-117.665	-117.590	-117.788	-117.087	-117.875	-117.450	-117.776	-117.155	-117.524	-117.703	-117.625	-117.564	-117.685	263.953	263.758	264.088	263.977	264.009	263.919	263.955	263.865	263.903	263.943	263.888	263.938	263.909	264.020	264.017	263.894	263.895	263.867	263.950	263.952	263.805	264.001	263.952	263.994	263.981	263.923	263.875	264.011	263.933	264.010	264.042	263.894	2016_7_19_17_02_21
FLQS30WFGRWV____	-12.059	-12.056	-11.717	-11.670	-11.501	-11.605	-11.776	-11.914	-11.651	-12.006	-11.879	-11.692	-12.031	-11.793	-11.747	-11.845	-11.908	-11.949	-11.592	-11.570	-11.685	-11.750	-11.773	-11.784	-11.813	-11.916	-12.023	-11.769	-11.882	-11.776	-11.639	-11.904	-117.421	-116.913	-117.697	-117.898	-118.105	-117.900	-117.324	-117.701	-118.043	-116.401	-118.156	-117.633	-116.772	-117.120	-118.210	-117.996	-118.201	-118.221	-117.734	-117.966	-117.785	-118.213	-118.171	-117.804	-118.073	-118.070	-117.055	-118.150	-118.595	-118.180	-117.928	-118.117	264.473	264.450	264.652	264.684	264.775	264.715	264.605	264.557	264.700	264.448	264.596	264.661	264.454	264.587	264.662	264.604	264.584	264.566	264.714	264.735	264.671	264.660	264.648	264.625	264.624	264.574	264.473	264.648	264.615	264.647	264.700	264.582	2016_7_19_17_02_21
FLQS30VBGRWV____	-11.491	-11.410	-11.160	-11.383	-11.424	-11.259	-11.330	-11.299	-11.564	-11.300	-11.400	-11.339	-11.325	-11.235	-11.389	-11.200	-11.424	-11.529	-11.410	-11.080	-11.400	-11.462	-11.423	-11.355	-11.327	-11.430	-11.534	-11.232	-11.324	-11.152	-11.345	-11.340	-117.710	-117.635	-117.484	-117.219	-117.494	-117.607	-118.145	-117.545	-117.299	-117.597	-117.554	-117.082	-118.103	-116.702	-118.466	-117.670	-118.122	-117.486	-117.425	-118.093	-117.239	-117.607	-117.623	-118.104	-118.187	-117.723	-117.365	-117.103	-118.186	-118.377	-117.644	-117.810	264.761	264.797	264.911	264.790	264.783	264.869	264.859	264.847	264.707	264.848	264.798	264.805	264.860	264.838	264.846	264.900	264.813	264.733	264.787	264.977	264.783	264.770	264.790	264.845	264.863	264.792	264.724	264.858	264.864	264.955	264.829	264.839	2016_7_19_17_02_21
FLQS30UFGRWV____	-11.696	-11.758	-11.507	-11.574	-11.618	-11.526	-11.428	-11.640	-11.573	-11.635	-11.789	-11.660	-11.668	-11.354	-11.602	-11.510	-11.573	-11.732	-11.501	-11.701	-11.665	-11.594	-11.571	-11.363	-11.677	-11.770	-11.608	-11.368	-11.665	-11.635	-11.286	-11.619	-117.374	-116.726	-117.132	-117.463	-117.536	-117.803	-116.134	-117.200	-117.281	-117.374	-117.395	-117.727	-117.353	-117.678	-117.318	-117.035	-117.044	-117.274	-117.689	-117.204	-117.212	-117.521	-117.211	-117.692	-117.109	-117.121	-117.079	-117.065	-117.576	-117.008	-117.575	-117.435	263.972	263.911	264.052	264.036	264.018	264.075	264.043	263.991	264.027	264.002	263.928	264.007	263.985	264.152	264.015	264.046	264.016	263.950	264.082	263.962	263.980	264.029	264.025	264.148	263.969	263.924	264.001	264.117	263.997	263.984	264.180	264.013	2016_7_19_17_02_21
FLQS30TYGRWV____	-11.899	-11.765	-11.373	-11.720	-11.439	-11.736	-11.358	-11.905	-11.778	-11.719	-11.997	-11.674	-11.680	-11.369	-11.677	-11.705	-11.501	-11.746	-11.708	-11.365	-11.803	-11.606	-11.766	-11.369	-11.748	-11.777	-11.476	-11.367	-11.680	-11.504	-11.560	-11.820	-117.496	-117.326	-116.946	-116.537	-117.078	-117.399	-117.273	-117.466	-117.080	-117.375	-116.800	-117.041	-116.486	-117.077	-117.387	-117.304	-117.584	-117.340	-117.352	-117.537	-117.477	-117.449	-117.478	-117.690	-116.714	-116.987	-117.278	-117.525	-117.513	-117.761	-116.838	-117.558	263.880	263.937	264.108	263.920	264.083	263.954	264.131	263.876	263.919	263.961	263.798	263.967	263.937	264.116	263.982	263.964	264.077	263.946	263.965	264.140	263.926	264.020	263.943	264.145	263.915	263.914	264.074	264.139	263.987	264.084	264.012	263.922	2016_7_19_17_02_21
FLQS30T7GRWV____	-11.866	-11.774	-11.790	-11.725	-11.642	-11.612	-11.628	-11.791	-11.657	-11.657	-11.695	-11.681	-11.679	-11.637	-11.614	-11.585	-11.907	-11.822	-11.593	-11.636	-11.870	-11.617	-11.701	-11.716	-11.831	-11.909	-11.753	-11.437	-11.552	-11.647	-11.688	-11.890	-116.380	-117.469	-117.145	-117.935	-117.492	-117.217	-117.154	-116.889	-117.235	-117.068	-116.833	-117.667	-117.764	-117.684	-117.665	-117.319	-117.780	-116.959	-117.446	-117.605	-118.286	-117.669	-117.680	-117.636	-116.805	-117.715	-117.559	-117.667	-117.329	-117.701	-117.634	-118.235	264.515	264.613	264.590	264.660	264.678	264.679	264.669	264.577	264.659	264.651	264.621	264.668	264.673	264.690	264.700	264.697	264.564	264.565	264.700	264.687	264.607	264.699	264.659	264.649	264.553	264.560	264.628	264.786	264.714	264.686	264.663	264.595	2016_7_19_17_02_21
FLQS30S7GRWV____	-11.786	-12.172	-11.711	-11.613	-11.763	-11.540	-11.697	-11.854	-11.846	-11.846	-12.152	-11.878	-12.152	-11.719	-11.682	-11.786	-11.788	-11.951	-11.850	-11.702	-11.875	-11.750	-11.774	-11.647	-11.814	-11.911	-11.817	-11.718	-11.623	-11.710	-11.827	-12.096	-117.126	-117.285	-117.344	-117.092	-117.886	-117.421	-117.538	-117.092	-117.683	-117.705	-116.965	-117.657	-116.970	-117.299	-117.269	-117.309	-117.463	-117.739	-117.628	-117.881	-117.679	-117.470	-117.821	-117.383	-117.783	-117.715	-117.489	-117.347	-116.871	-117.762	-117.193	-117.381	263.917	263.738	263.963	263.999	263.965	264.050	263.980	263.882	263.915	263.916	263.732	263.898	263.732	263.958	263.974	263.926	263.932	263.867	263.910	263.994	263.901	263.951	263.956	263.997	263.935	263.885	263.920	263.960	263.984	263.984	263.900	263.780	2016_7_19_17_02_22
FLQS30RRGRWV____	-11.434	-11.620	-11.439	-11.397	-11.634	-11.931	-11.365	-11.583	-11.582	-11.508	-11.737	-11.539	-11.736	-11.356	-11.401	-11.839	-11.831	-11.813	-11.702	-11.702	-11.464	-11.737	-11.703	-11.435	-11.375	-11.893	-11.605	-11.356	-11.345	-11.503	-11.353	-11.761	-117.309	-116.585	-116.943	-117.280	-117.417	-116.815	-116.748	-116.944	-116.825	-117.584	-117.274	-117.391	-117.229	-117.816	-117.455	-116.703	-117.255	-116.542	-117.154	-117.350	-117.822	-117.197	-117.421	-117.500	-117.460	-117.191	-117.153	-117.998	-116.919	-117.491	-117.843	-117.309	264.096	263.971	264.076	264.113	264.005	263.831	264.103	264.007	264.001	264.073	263.948	264.049	263.946	264.158	264.119	263.870	263.901	263.875	263.959	263.968	264.106	263.944	263.971	264.105	264.132	263.868	264.006	264.166	264.121	264.071	264.160	263.938	2016_7_19_17_02_22
FLQS30R2GRWV____	-11.848	-11.779	-11.718	-11.670	-11.712	-11.609	-11.631	-11.656	-11.791	-11.641	-11.888	-11.677	-11.676	-11.310	-11.998	-11.718	-11.521	-11.745	-11.713	-11.643	-11.811	-11.675	-11.643	-11.712	-11.675	-11.787	-11.624	-11.446	-11.686	-11.713	-11.430	-11.705	-117.125	-116.966	-116.958	-117.161	-117.370	-117.287	-117.154	-117.285	-117.097	-118.192	-117.026	-117.873	-118.039	-117.760	-117.855	-117.463	-117.533	-118.089	-117.905	-117.219	-117.435	-118.071	-117.294	-117.449	-118.127	-117.530	-117.501	-117.286	-117.190	-117.305	-118.123	-117.322	264.561	264.587	264.616	264.649	264.638	264.684	264.667	264.662	264.587	264.712	264.537	264.680	264.688	264.851	264.524	264.640	264.739	264.657	264.664	264.665	264.594	264.690	264.668	264.642	264.693	264.610	264.687	264.763	264.642	264.635	264.810	264.639	2016_7_19_17_02_22
FLQS30QXGRWV____	-11.836	-11.758	-11.715	-11.648	-11.755	-11.598	-11.636	-11.778	-11.636	-11.639	-11.737	-11.810	-11.873	-11.444	-11.603	-11.699	-11.511	-11.738	-11.841	-11.561	-11.798	-11.606	-11.716	-11.372	-11.540	-11.769	-11.670	-11.368	-11.535	-11.563	-11.568	-11.507	-117.782	-117.007	-117.107	-118.086	-118.164	-117.815	-117.118	-117.624	-118.031	-117.862	-117.954	-117.872	-117.779	-117.307	-117.876	-117.982	-117.878	-118.089	-117.907	-117.887	-117.963	-117.880	-117.118	-117.986	-117.993	-118.061	-118.099	-117.956	-117.991	-118.108	-117.148	-117.477	263.945	263.945	263.971	264.050	264.002	264.061	264.010	263.965	264.053	264.044	264.001	263.962	263.927	264.111	264.061	264.021	264.106	264.007	263.948	264.082	263.972	264.061	263.971	264.178	264.098	263.991	264.040	264.179	264.100	264.092	264.044	264.089	2016_7_19_17_02_22
FLQS30QPGRWV____	-11.906	-11.643	-11.578	-11.609	-11.429	-11.473	-11.555	-11.659	-11.576	-11.584	-11.688	-11.740	-11.685	-11.426	-11.609	-11.764	-11.509	-11.750	-11.718	-11.410	-11.685	-11.613	-11.706	-11.441	-11.563	-11.519	-11.940	-11.563	-11.549	-11.708	-11.574	-11.641	-117.704	-117.228	-117.351	-117.102	-117.959	-117.286	-117.617	-116.767	-117.825	-117.213	-116.974	-117.739	-117.453	-118.020	-117.411	-117.906	-117.996	-117.491	-117.375	-117.705	-117.438	-117.479	-117.438	-118.043	-117.017	-117.469	-117.367	-118.205	-117.400	-117.437	-117.196	-117.332	263.887	263.991	264.028	264.001	264.129	264.076	264.052	263.961	264.052	264.019	263.957	263.969	263.982	264.133	264.016	263.965	264.092	263.952	263.962	264.126	263.981	264.018	263.971	264.127	264.020	264.063	263.854	264.076	264.045	263.970	264.023	263.997	2016_7_19_17_02_22
FLQS30QMGRWV____	-11.718	-11.838	-11.581	-11.667	-11.635	-11.954	-11.503	-11.785	-11.975	-11.840	-12.060	-11.871	-11.674	-11.580	-11.934	-11.706	-11.765	-11.733	-11.839	-11.704	-11.797	-11.934	-11.634	-11.773	-11.682	-11.767	-11.815	-11.625	-11.674	-11.568	-11.634	-11.695	-116.345	-116.312	-116.316	-117.000	-117.136	-115.865	-116.246	-116.658	-116.937	-117.299	-117.324	-117.578	-117.002	-116.259	-117.302	-117.026	-117.435	-117.390	-117.544	-116.994	-117.333	-117.440	-117.263	-116.740	-116.962	-117.303	-116.931	-117.381	-117.363	-117.614	-116.419	-117.489	263.912	263.851	263.977	263.969	263.991	263.772	264.012	263.895	263.816	263.899	263.794	263.898	263.965	263.975	263.854	263.951	263.942	263.955	263.912	263.950	263.922	263.860	263.997	263.904	263.959	263.934	263.893	264.007	263.982	264.046	263.956	263.978	2016_7_19_17_02_22
FLQS30Q9GRWY____	-11.508	-11.627	-11.636	-11.593	-11.614	-11.663	-11.549	-11.576	-11.508	-11.507	-11.682	-11.739	-11.668	-11.498	-11.395	-11.410	-11.765	-11.472	-11.716	-11.619	-11.666	-11.409	-11.619	-11.500	-11.361	-11.573	-11.481	-11.365	-11.465	-11.377	-11.358	-11.361	-117.389	-117.816	-117.876	-117.410	-117.827	-117.350	-117.742	-117.412	-117.628	-117.725	-117.299	-117.279	-118.100	-117.555	-118.063	-117.320	-117.919	-117.947	-117.507	-118.070	-117.886	-117.477	-117.890	-117.904	-116.750	-117.593	-117.432	-117.610	-117.979	-117.445	-117.587	-117.715	264.738	264.701	264.699	264.698	264.708	264.661	264.735	264.706	264.750	264.754	264.650	264.621	264.695	264.751	264.824	264.782	264.639	264.781	264.643	264.717	264.686	264.790	264.708	264.766	264.779	264.716	264.753	264.817	264.787	264.804	264.820	264.824	2016_7_19_17_02_22
FLQS30Q9GRWV____	-11.852	-11.620	-11.707	-11.653	-11.638	-11.602	-11.483	-11.783	-11.514	-11.516	-12.002	-11.743	-11.812	-11.505	-11.674	-11.447	-11.439	-11.829	-11.707	-11.643	-11.738	-11.602	-11.773	-11.703	-11.546	-11.852	-11.740	-11.410	-11.670	-11.642	-11.564	-11.625	-117.113	-117.215	-117.210	-117.602	-117.357	-117.736	-117.601	-117.154	-117.359	-117.649	-117.149	-117.524	-117.104	-117.424	-117.524	-116.926	-118.054	-116.567	-118.021	-116.759	-117.950	-118.124	-117.360	-117.502	-117.657	-116.936	-117.484	-117.880	-118.327	-117.239	-117.633	-117.830	264.558	264.676	264.633	264.678	264.673	264.709	264.760	264.594	264.734	264.747	264.488	264.631	264.577	264.741	264.664	264.746	264.803	264.543	264.672	264.642	264.654	264.727	264.609	264.649	264.733	264.550	264.631	264.808	264.705	264.666	264.723	264.703	2016_7_19_17_02_23
FLQS30Q3GRWV____	-11.505	-11.912	-11.504	-11.605	-11.694	-11.469	-11.429	-11.587	-11.785	-11.643	-11.882	-11.543	-11.824	-11.541	-11.673	-11.573	-11.715	-11.750	-11.710	-11.432	-11.812	-11.732	-11.630	-11.502	-11.547	-11.721	-11.676	-11.270	-11.541	-11.372	-11.301	-11.759	-117.537	-116.911	-117.686	-117.309	-117.888	-117.885	-117.432	-116.907	-117.253	-117.599	-117.177	-117.686	-116.146	-118.503	-117.610	-117.787	-117.549	-117.634	-117.779	-117.688	-117.310	-118.336	-117.900	-117.975	-117.799	-117.286	-117.832	-118.440	-117.922	-117.784	-117.667	-117.849	264.747	264.519	264.754	264.688	264.672	264.780	264.778	264.677	264.597	264.683	264.547	264.735	264.524	264.774	264.669	264.726	264.646	264.633	264.659	264.789	264.587	264.675	264.703	264.769	264.738	264.630	264.678	264.901	264.747	264.822	264.851	264.639	2016_7_19_17_02_23
FLQS30Q2GRWV____	-11.907	-11.968	-11.709	-11.606	-11.499	-11.671	-11.694	-11.781	-11.782	-11.650	-11.879	-11.817	-11.751	-11.558	-11.740	-11.780	-11.784	-11.760	-11.715	-11.766	-11.796	-11.867	-11.634	-11.705	-11.548	-11.780	-11.807	-11.442	-11.819	-11.511	-11.440	-11.890	-117.636	-117.606	-117.606	-117.034	-118.024	-117.480	-117.160	-117.159	-117.564	-117.204	-117.470	-117.537	-117.443	-118.091	-117.788	-117.582	-117.536	-116.962	-117.758	-117.743	-118.223	-118.544	-118.158	-117.636	-118.049	-117.202	-117.621	-117.478	-116.939	-117.638	-117.334	-117.765	263.883	263.852	263.977	263.999	264.098	263.990	263.963	263.921	263.940	263.986	263.889	263.922	263.949	264.073	263.971	263.942	263.938	263.921	263.982	263.957	263.965	263.946	264.040	263.981	264.076	263.923	263.931	264.100	263.892	264.074	264.094	263.898	2016_7_19_17_02_23
FLQS30PHGRWY____	-11.704	-11.775	-11.710	-11.399	-11.577	-11.942	-11.566	-11.978	-11.584	-11.724	-11.741	-11.676	-11.682	-11.637	-11.665	-11.709	-11.780	-11.743	-11.711	-11.505	-11.746	-11.736	-11.777	-11.506	-11.818	-11.782	-11.615	-11.370	-11.304	-11.515	-11.428	-11.564	-117.727	-116.562	-117.615	-117.557	-116.832	-116.830	-116.892	-117.225	-116.961	-117.135	-117.818	-117.743	-116.780	-117.363	-118.276	-117.655	-117.135	-117.759	-117.838	-117.415	-117.097	-118.137	-117.298	-117.909	-117.403	-117.004	-117.436	-117.809	-117.261	-117.308	-117.395	-117.254	264.092	264.001	264.083	264.231	264.110	263.933	264.118	263.935	264.113	264.054	264.078	264.106	264.057	264.106	264.137	264.086	264.026	264.075	264.094	264.173	264.041	264.096	264.036	264.196	264.021	264.019	264.121	264.256	264.263	264.163	264.209	264.137	2016_7_19_17_02_23
FLQS30NWGRWV____	-11.854	-11.581	-11.455	-11.415	-11.569	-11.620	-11.498	-11.524	-11.526	-11.529	-11.613	-11.682	-11.624	-11.318	-11.555	-11.460	-11.584	-11.703	-11.647	-11.717	-11.493	-11.495	-11.572	-11.514	-11.429	-11.716	-11.561	-11.379	-11.558	-11.641	-11.241	-11.590	-117.305	-117.413	-117.149	-117.076	-117.945	-117.010	-117.606	-117.543	-117.425	-117.458	-117.875	-117.654	-117.098	-117.613	-117.200	-117.449	-117.785	-116.682	-117.894	-117.022	-117.026	-117.469	-117.946	-117.757	-117.652	-117.385	-117.424	-117.543	-117.317	-117.891	-117.450	-116.991	264.513	264.650	264.699	264.714	264.681	264.612	264.699	264.684	264.677	264.677	264.656	264.613	264.614	264.786	264.652	264.710	264.666	264.556	264.641	264.565	264.674	264.694	264.680	264.699	264.735	264.583	264.660	264.754	264.657	264.644	264.816	264.625	2016_7_19_17_02_23
FLQS30MRGRWY____	-12.105	-11.480	-11.697	-11.571	-11.494	-11.336	-11.425	-11.765	-11.515	-11.827	-11.984	-11.546	-11.854	-11.444	-11.598	-11.380	-11.516	-11.483	-11.516	-11.424	-11.606	-11.600	-11.755	-11.820	-11.486	-11.446	-11.614	-11.294	-11.480	-11.442	-11.366	-11.746	-116.867	-117.565	-118.217	-118.490	-118.095	-117.421	-117.286	-118.220	-117.566	-118.247	-118.010	-117.483	-118.298	-116.844	-118.201	-117.394	-117.473	-117.429	-117.512	-118.291	-117.626	-118.133	-118.228	-117.578	-117.539	-117.598	-117.176	-118.204	-117.664	-117.641	-117.333	-118.242	263.750	264.086	264.012	264.085	264.104	264.148	264.099	263.980	264.069	263.951	263.865	264.050	263.941	264.069	264.059	264.126	264.064	264.078	264.066	264.147	264.028	264.055	263.985	263.923	264.082	264.104	264.003	264.205	264.091	264.108	264.130	263.990	2016_7_19_17_02_23
FLQS30MKGRWV____	-12.039	-11.972	-11.773	-11.672	-11.444	-11.608	-11.564	-12.225	-11.782	-11.519	-12.004	-11.679	-11.679	-11.576	-11.676	-11.712	-11.852	-11.748	-11.836	-11.628	-11.749	-11.684	-11.704	-11.711	-11.742	-11.838	-11.815	-11.572	-11.869	-11.698	-11.635	-11.642	-117.370	-117.411	-117.604	-117.287	-117.432	-117.479	-117.281	-117.337	-117.295	-117.528	-117.346	-117.659	-117.766	-117.355	-117.661	-117.713	-117.533	-117.541	-118.430	-117.872	-117.497	-117.733	-118.363	-117.574	-118.387	-117.914	-117.499	-117.411	-118.112	-118.367	-117.386	-117.194	263.806	263.841	263.946	263.980	264.097	264.020	264.032	263.715	263.927	264.065	263.822	263.994	263.999	264.030	263.996	263.981	263.905	263.955	263.956	264.029	263.953	263.996	264.016	263.975	263.999	263.930	263.921	264.034	263.925	264.019	264.002	263.990	2016_7_19_17_02_23
FLQS30MJGRWV____	-12.104	-11.690	-11.500	-11.605	-11.491	-11.404	-11.549	-11.648	-11.586	-11.515	-11.800	-11.747	-11.756	-11.358	-11.603	-11.827	-11.590	-11.566	-11.589	-11.496	-11.606	-11.603	-11.848	-11.446	-11.608	-11.591	-11.673	-11.558	-11.542	-11.564	-11.551	-11.647	-117.513	-116.585	-118.637	-116.761	-118.432	-117.629	-117.745	-117.361	-117.443	-117.607	-117.822	-117.480	-116.708	-118.227	-118.136	-117.910	-117.414	-116.762	-117.324	-117.885	-117.706	-117.943	-117.046	-117.536	-117.930	-117.475	-117.955	-118.012	-117.796	-118.372	-118.043	-117.342	263.782	263.937	264.126	263.987	264.121	264.126	264.061	263.995	264.029	264.071	263.944	263.953	263.911	264.175	264.053	263.935	264.025	264.006	264.022	264.093	264.031	264.044	263.883	264.101	264.042	264.028	264.011	264.069	264.067	264.083	264.074	263.995	2016_7_19_17_02_24
