SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-30.665	-30.605	-30.605	-30.404	-30.633	-30.635	-30.708	-30.572	-30.707	-30.639	-30.604	-30.607	-30.498	-30.672	-30.779	-30.778	-30.636	-30.638	-30.710	-30.744	-30.384	-30.641	-30.714	-30.641	-30.585	-30.604	-30.629	-30.350	-30.628	-30.638	-30.710	-30.744	131.287	131.502	131.329	131.312	131.329	131.260	131.505	131.541	131.295	131.362	131.431	131.572	131.433	131.365	131.506	131.330	131.399	131.469	131.540	131.469	131.493	131.501	131.435	131.366	131.416	131.502	131.560	131.493	131.593	131.470	131.365	131.504	103.282	103.237	103.254	103.172	103.265	103.273	103.279	103.219	103.299	103.264	103.243	103.231	103.199	103.278	103.308	103.325	103.259	103.254	103.276	103.297	103.146	103.252	103.288	103.265	103.237	103.236	103.241	103.132	103.238	103.253	103.293	103.294	2016_7_19_17_04_50
FLQS312SGRWV____	-30.390	-30.331	-30.330	-30.128	-30.359	-30.361	-30.432	-30.325	-30.434	-30.394	-30.357	-30.362	-30.258	-30.430	-30.533	-30.503	-30.327	-30.393	-30.467	-30.465	-30.104	-30.394	-30.439	-30.395	-30.306	-30.331	-30.349	-30.076	-30.352	-30.396	-30.464	-30.470	131.292	131.507	131.366	131.318	131.366	131.267	131.514	131.576	131.301	131.368	131.437	131.549	131.471	131.370	131.543	131.367	131.435	131.472	131.577	131.506	131.498	131.506	131.443	131.402	131.421	131.507	131.570	131.498	131.599	131.476	131.401	131.540	103.141	103.096	103.109	103.030	103.121	103.131	103.137	103.087	103.158	103.135	103.113	103.105	103.069	103.150	103.176	103.180	103.101	103.125	103.145	103.152	103.003	103.122	103.146	103.133	103.094	103.096	103.097	102.991	103.096	103.126	103.161	103.150	2016_7_19_17_04_50
FLQS31J6GRWY____	-30.676	-30.613	-30.614	-30.411	-30.642	-30.645	-30.715	-30.613	-30.718	-30.680	-30.643	-30.644	-30.540	-30.711	-30.817	-30.784	-30.641	-30.678	-30.748	-30.751	-30.391	-30.680	-30.753	-30.647	-30.593	-30.615	-30.638	-30.359	-30.633	-30.677	-30.749	-30.782	131.269	131.455	131.314	131.265	131.312	131.243	131.488	131.523	131.278	131.314	131.385	131.524	131.417	131.349	131.487	131.311	131.384	131.418	131.521	131.452	131.477	131.453	131.418	131.349	131.369	131.455	131.542	131.478	131.574	131.452	131.346	131.486	103.237	103.193	103.206	103.127	103.219	103.226	103.231	103.186	103.253	103.234	103.212	103.199	103.166	103.243	103.274	103.277	103.211	103.223	103.242	103.250	103.099	103.220	103.254	103.217	103.192	103.193	103.194	103.085	103.189	103.219	103.259	103.259	2016_7_19_17_04_36
FLQS31FWGRWY____	-30.732	-30.671	-30.669	-30.470	-30.670	-30.698	-30.743	-30.641	-30.741	-30.703	-30.668	-30.671	-30.567	-30.738	-30.842	-30.842	-30.667	-30.705	-30.778	-30.777	-30.451	-30.706	-30.777	-30.703	-30.650	-30.670	-30.693	-30.417	-30.691	-30.707	-30.775	-30.811	131.288	131.471	131.330	131.311	131.330	131.261	131.506	131.541	131.295	131.331	131.402	131.542	131.435	131.365	131.506	131.330	131.401	131.468	131.539	131.470	131.495	131.472	131.436	131.366	131.415	131.473	131.561	131.495	131.593	131.470	131.364	131.504	103.154	103.111	103.123	103.043	103.124	103.142	103.137	103.092	103.157	103.138	103.117	103.104	103.071	103.149	103.178	103.195	103.116	103.125	103.148	103.155	103.018	103.126	103.158	103.134	103.108	103.110	103.111	103.004	103.107	103.126	103.164	103.166	2016_7_19_17_04_36
FLQS31CRGRWY____	-31.062	-31.001	-31.001	-30.772	-31.002	-31.002	-31.073	-30.968	-31.072	-31.036	-31.001	-31.005	-30.898	-31.071	-31.175	-31.145	-31.002	-31.037	-31.108	-31.108	-30.748	-31.038	-31.111	-31.037	-30.948	-31.002	-30.997	-30.716	-30.994	-31.035	-31.106	-31.143	131.162	131.377	131.205	131.189	131.205	131.135	131.414	131.416	131.170	131.207	131.307	131.447	131.341	131.272	131.382	131.206	131.306	131.344	131.448	131.377	131.366	131.377	131.343	131.241	131.292	131.377	131.440	131.367	131.469	131.378	131.272	131.378	103.332	103.286	103.302	103.209	103.303	103.309	103.312	103.268	103.335	103.317	103.292	103.280	103.246	103.325	103.357	103.362	103.293	103.304	103.323	103.330	103.182	103.301	103.334	103.313	103.272	103.286	103.278	103.168	103.274	103.300	103.339	103.344	2016_7_19_17_04_37
FLQS319LGRWY____	-30.734	-30.671	-30.669	-30.434	-30.669	-30.670	-30.739	-30.634	-30.740	-30.704	-30.668	-30.666	-30.565	-30.738	-30.842	-30.809	-30.668	-30.702	-30.773	-30.776	-30.478	-30.706	-30.776	-30.703	-30.617	-30.667	-30.690	-30.411	-30.654	-30.704	-30.774	-30.809	131.372	131.589	131.447	131.396	131.445	131.378	131.621	131.655	131.412	131.448	131.520	131.657	131.549	131.483	131.620	131.447	131.517	131.552	131.655	131.586	131.581	131.587	131.553	131.483	131.500	131.589	131.679	131.582	131.711	131.585	131.480	131.619	103.238	103.191	103.204	103.111	103.204	103.211	103.216	103.169	103.237	103.218	103.196	103.182	103.151	103.229	103.258	103.262	103.197	103.207	103.226	103.235	103.112	103.206	103.238	103.214	103.177	103.189	103.190	103.084	103.172	103.205	103.244	103.245	2016_7_19_17_04_37
FLQS319HGRWY____	-30.521	-30.458	-30.458	-30.258	-30.488	-30.457	-30.533	-30.430	-30.532	-30.494	-30.458	-30.459	-30.391	-30.560	-30.633	-30.600	-30.457	-30.494	-30.599	-30.567	-30.238	-30.496	-30.600	-30.493	-30.438	-30.458	-30.482	-30.206	-30.483	-30.496	-30.563	-30.633	131.447	131.631	131.519	131.472	131.490	131.452	131.695	131.730	131.455	131.521	131.591	131.731	131.595	131.556	131.694	131.519	131.590	131.626	131.730	131.658	131.656	131.660	131.626	131.527	131.576	131.632	131.720	131.656	131.753	131.659	131.555	131.694	102.981	102.937	102.948	102.870	102.963	102.954	102.962	102.916	102.985	102.963	102.941	102.928	102.913	102.987	103.004	103.007	102.941	102.953	102.986	102.980	102.844	102.950	102.997	102.962	102.934	102.937	102.939	102.831	102.936	102.950	102.988	103.003	2016_7_19_17_04_37
FLQS317CGRWY____	-30.603	-30.542	-30.540	-30.343	-30.539	-30.540	-30.640	-30.542	-30.645	-30.607	-30.569	-30.572	-30.468	-30.641	-30.713	-30.714	-30.536	-30.605	-30.680	-30.645	-30.321	-30.574	-30.647	-30.575	-30.521	-30.542	-30.563	-30.322	-30.562	-30.576	-30.679	-30.714	131.179	131.394	131.252	131.232	131.252	131.183	131.430	131.463	131.218	131.253	131.324	131.463	131.355	131.288	131.428	131.254	131.323	131.358	131.462	131.394	131.418	131.393	131.359	131.288	131.337	131.394	131.484	131.386	131.514	131.393	131.288	131.427	103.130	103.084	103.097	103.018	103.097	103.104	103.121	103.078	103.144	103.125	103.103	103.090	103.058	103.136	103.152	103.169	103.089	103.114	103.135	103.127	102.991	103.098	103.131	103.109	103.081	103.085	103.085	102.994	103.081	103.099	103.152	103.152	2016_7_19_17_04_37
FLQS3160GRWY____	-30.924	-30.860	-30.859	-30.634	-30.859	-30.858	-30.930	-30.828	-30.933	-30.894	-30.861	-30.862	-30.758	-30.928	-31.034	-31.001	-30.858	-30.893	-30.968	-30.965	-30.606	-30.895	-30.968	-30.895	-30.810	-30.860	-30.881	-30.609	-30.882	-30.896	-30.965	-31.001	131.227	131.409	131.269	131.250	131.268	131.199	131.446	131.481	131.234	131.270	131.340	131.479	131.373	131.304	131.446	131.270	131.338	131.375	131.480	131.410	131.433	131.410	131.375	131.304	131.354	131.411	131.501	131.399	131.503	131.410	131.304	131.442	103.117	103.073	103.086	102.995	103.086	103.093	103.098	103.053	103.120	103.100	103.080	103.067	103.034	103.112	103.141	103.145	103.079	103.090	103.111	103.116	102.966	103.087	103.121	103.098	103.058	103.073	103.073	102.970	103.073	103.088	103.127	103.128	2016_7_19_17_04_37
FLQS3126GRWV____	-30.746	-30.685	-30.715	-30.484	-30.716	-30.715	-30.785	-30.686	-30.789	-30.750	-30.715	-30.713	-30.609	-30.784	-30.890	-30.857	-30.712	-30.748	-30.822	-30.821	-30.466	-30.750	-30.824	-30.749	-30.666	-30.717	-30.710	-30.434	-30.706	-30.751	-30.822	-30.856	131.266	131.452	131.311	131.288	131.309	131.243	131.486	131.519	131.276	131.312	131.383	131.521	131.414	131.346	131.486	131.311	131.381	131.417	131.519	131.450	131.474	131.451	131.417	131.346	131.392	131.452	131.543	131.473	131.571	131.450	131.345	131.484	103.378	103.335	103.360	103.267	103.361	103.367	103.373	103.329	103.394	103.375	103.353	103.339	103.307	103.386	103.416	103.419	103.353	103.364	103.384	103.391	103.242	103.361	103.395	103.371	103.332	103.348	103.336	103.229	103.332	103.362	103.401	103.402	2016_7_19_17_04_37
FLQS3115GRWV____	-30.325	-30.265	-30.264	-30.062	-30.294	-30.296	-30.363	-30.233	-30.367	-30.331	-30.261	-30.265	-30.190	-30.362	-30.469	-30.436	-30.261	-30.297	-30.400	-30.402	-30.040	-30.297	-30.402	-30.327	-30.241	-30.264	-30.285	-30.010	-30.286	-30.299	-30.400	-30.434	131.297	131.509	131.369	131.317	131.368	131.271	131.545	131.550	131.305	131.341	131.441	131.580	131.444	131.375	131.515	131.340	131.439	131.474	131.551	131.481	131.500	131.482	131.446	131.377	131.423	131.510	131.570	131.501	131.599	131.479	131.376	131.515	102.979	102.934	102.947	102.868	102.959	102.969	102.971	102.917	102.996	102.977	102.939	102.927	102.909	102.987	103.018	103.021	102.939	102.950	102.986	102.993	102.841	102.950	102.997	102.972	102.932	102.933	102.936	102.829	102.934	102.951	103.002	103.003	2016_7_19_17_04_37
FLQS310RGRWV____	-30.744	-30.684	-30.684	-30.482	-30.682	-30.682	-30.753	-30.680	-30.756	-30.716	-30.684	-30.715	-30.579	-30.750	-30.856	-30.824	-30.681	-30.716	-30.788	-30.789	-30.460	-30.716	-30.791	-30.717	-30.658	-30.684	-30.701	-30.429	-30.705	-30.716	-30.787	-30.821	131.224	131.409	131.268	131.249	131.267	131.197	131.444	131.479	131.232	131.268	131.368	131.480	131.372	131.302	131.443	131.268	131.337	131.373	131.477	131.408	131.431	131.408	131.374	131.303	131.354	131.409	131.499	131.430	131.532	131.408	131.302	131.442	103.112	103.070	103.083	103.002	103.083	103.090	103.095	103.062	103.117	103.097	103.074	103.076	103.030	103.107	103.138	103.142	103.076	103.086	103.106	103.113	102.975	103.083	103.118	103.094	103.064	103.070	103.068	102.962	103.067	103.083	103.123	103.123	2016_7_19_17_04_37
FLQS3106GRWV____	-30.611	-30.580	-30.580	-30.348	-30.579	-30.581	-30.649	-30.550	-30.653	-30.615	-30.579	-30.577	-30.472	-30.649	-30.755	-30.720	-30.577	-30.612	-30.684	-30.686	-30.325	-30.614	-30.687	-30.614	-30.528	-30.578	-30.600	-30.325	-30.568	-30.617	-30.686	-30.719	131.299	131.484	131.343	131.321	131.343	131.274	131.519	131.552	131.307	131.344	131.415	131.555	131.448	131.380	131.519	131.343	131.414	131.448	131.552	131.483	131.505	131.484	131.449	131.379	131.425	131.484	131.574	131.505	131.605	131.483	131.377	131.518	102.913	102.882	102.896	102.802	102.896	102.903	102.907	102.863	102.929	102.910	102.888	102.874	102.841	102.921	102.951	102.954	102.888	102.899	102.919	102.926	102.775	102.896	102.930	102.907	102.867	102.881	102.882	102.775	102.866	102.898	102.936	102.937	2016_7_19_17_04_38
FLQS30ZQGRWV____	-30.802	-30.738	-30.735	-30.537	-30.735	-30.771	-30.839	-30.738	-30.808	-30.771	-30.735	-30.739	-30.631	-30.806	-30.944	-30.909	-30.736	-30.771	-30.840	-30.840	-30.514	-30.773	-30.844	-30.771	-30.715	-30.738	-30.758	-30.481	-30.760	-30.770	-30.840	-30.879	131.238	131.452	131.311	131.263	131.280	131.211	131.487	131.492	131.276	131.312	131.382	131.523	131.414	131.345	131.487	131.311	131.381	131.417	131.521	131.450	131.444	131.451	131.387	131.346	131.366	131.452	131.542	131.444	131.542	131.450	131.346	131.455	103.141	103.094	103.107	103.029	103.110	103.131	103.133	103.090	103.140	103.121	103.100	103.088	103.054	103.133	103.176	103.179	103.100	103.111	103.130	103.137	103.002	103.109	103.144	103.118	103.093	103.094	103.094	102.989	103.095	103.108	103.147	103.152	2016_7_19_17_04_38
FLQS30YUGRWV____	-30.583	-30.524	-30.523	-30.320	-30.519	-30.553	-30.592	-30.488	-30.592	-30.555	-30.520	-30.521	-30.418	-30.587	-30.693	-30.663	-30.520	-30.556	-30.624	-30.628	-30.301	-30.557	-30.629	-30.555	-30.473	-30.521	-30.545	-30.269	-30.543	-30.554	-30.626	-30.659	131.352	131.534	131.393	131.345	131.394	131.325	131.570	131.604	131.359	131.395	131.465	131.604	131.497	131.430	131.570	131.393	131.464	131.500	131.604	131.533	131.559	131.535	131.499	131.430	131.450	131.535	131.624	131.529	131.654	131.533	131.429	131.568	103.001	102.959	102.972	102.893	102.970	102.991	102.984	102.938	103.004	102.985	102.964	102.951	102.919	102.995	103.026	103.030	102.964	102.975	102.994	103.002	102.865	102.973	103.006	102.982	102.946	102.958	102.959	102.854	102.956	102.972	103.011	103.012	2016_7_19_17_04_38
FLQS30X6GRWY____	-30.661	-30.600	-30.599	-30.368	-30.601	-30.599	-30.668	-30.570	-30.671	-30.636	-30.599	-30.599	-30.494	-30.666	-30.772	-30.738	-30.597	-30.634	-30.702	-30.708	-30.344	-30.632	-30.706	-30.630	-30.547	-30.596	-30.620	-30.343	-30.584	-30.631	-30.703	-30.737	131.340	131.529	131.387	131.365	131.386	131.318	131.563	131.594	131.352	131.419	131.488	131.598	131.490	131.422	131.561	131.386	131.487	131.523	131.596	131.527	131.548	131.528	131.493	131.423	131.470	131.528	131.620	131.547	131.651	131.525	131.421	131.562	103.239	103.195	103.209	103.115	103.209	103.215	103.220	103.177	103.242	103.221	103.199	103.188	103.155	103.233	103.263	103.266	103.198	103.210	103.231	103.240	103.088	103.209	103.243	103.218	103.179	103.194	103.195	103.087	103.177	103.209	103.248	103.249	2016_7_19_17_04_38
