SN	Distance_X_LOGO_MainBoard_Sim1	Distance_X_LOGO_MainBoard_Sim2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Sim1	Distance_Y_LOGO_MainBoard_Sim2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Sim1	Angle_MainBoard_Sim2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30LFGRWY____	-57.830	-57.759	-57.725	-57.757	-57.758	-57.792	-57.757	-57.755	-57.788	-57.760	-57.758	-57.822	-57.691	-57.727	-57.761	-57.693	-57.689	-57.787	-57.724	-57.692	-57.824	-57.796	-57.761	-57.756	-57.654	-57.795	-57.692	-57.792	-57.726	-57.828	-57.793	-57.830	-57.893	-57.824	-57.928	-57.929	-57.858	-57.888	-57.926	-57.851	-57.999	-57.893	-57.858	-57.890	-57.891	-57.861	-57.999	-57.860	-57.930	-57.856	-57.962	-57.823	-57.961	-57.861	-57.965	-57.856	-57.818	-57.859	-57.894	-57.857	-57.896	-57.788	-57.889	-57.893	224.791	224.792	224.860	224.845	224.809	224.807	224.843	224.807	224.864	224.825	224.809	224.793	224.858	224.826	224.877	224.842	224.879	224.793	224.877	224.824	224.827	224.792	224.861	224.809	224.841	224.791	224.860	224.791	224.844	224.740	224.807	224.791	2016_7_19_16_59_17
FLQS30KNGRWV____	-58.010	-57.935	-57.940	-57.937	-57.935	-57.973	-57.903	-57.937	-57.980	-57.975	-57.935	-57.980	-57.907	-57.940	-57.975	-57.908	-57.866	-57.944	-57.937	-57.907	-57.983	-58.009	-57.976	-57.901	-57.867	-57.977	-57.908	-57.971	-57.906	-58.008	-58.007	-58.010	-57.889	-57.817	-57.924	-57.921	-57.854	-57.922	-57.924	-57.886	-57.997	-57.889	-57.854	-57.890	-57.925	-57.855	-57.994	-57.855	-57.923	-57.855	-57.957	-57.821	-57.961	-57.854	-57.961	-57.855	-57.816	-57.855	-57.892	-57.852	-57.891	-57.784	-57.922	-57.889	225.277	225.278	225.329	225.329	225.297	225.312	225.348	225.312	225.345	225.295	225.297	225.292	225.346	225.295	225.346	225.311	225.365	225.293	225.347	225.294	225.326	225.260	225.329	225.314	225.311	225.277	225.329	225.279	225.329	225.226	225.295	225.277	2016_7_19_16_59_17
FLQS30K5GRWY____	-57.884	-57.810	-57.782	-57.809	-57.811	-57.844	-57.810	-57.808	-57.848	-57.849	-57.811	-57.881	-57.779	-57.816	-57.816	-57.782	-57.741	-57.845	-57.810	-57.781	-57.884	-57.885	-57.849	-57.810	-57.742	-57.884	-57.782	-57.846	-57.814	-57.885	-57.879	-57.884	-58.007	-57.908	-58.041	-58.013	-57.974	-58.012	-58.043	-57.978	-58.113	-58.006	-57.974	-58.009	-58.009	-57.941	-58.110	-57.938	-58.043	-57.975	-58.078	-57.902	-58.079	-57.972	-58.076	-57.973	-57.902	-57.972	-57.975	-57.974	-58.008	-57.902	-58.012	-58.007	225.398	225.386	225.465	225.438	225.418	225.420	225.453	225.421	225.468	225.415	225.418	225.400	225.451	225.399	225.482	225.415	225.486	225.401	225.469	225.397	225.433	225.380	225.450	225.418	225.417	225.381	225.433	225.400	225.433	225.346	225.403	225.398	2016_7_19_16_59_17
FLQS30K3GRWY____	-57.834	-57.762	-57.762	-57.762	-57.761	-57.796	-57.792	-57.761	-57.828	-57.798	-57.761	-57.828	-57.728	-57.764	-57.798	-57.729	-57.691	-57.795	-57.761	-57.729	-57.865	-57.832	-57.798	-57.791	-57.691	-57.833	-57.728	-57.796	-57.763	-57.832	-57.831	-57.834	-57.891	-57.820	-57.926	-57.929	-57.856	-57.927	-57.925	-57.892	-57.996	-57.890	-57.856	-57.930	-57.928	-57.856	-57.995	-57.855	-57.926	-57.855	-57.962	-57.818	-57.960	-57.856	-57.961	-57.855	-57.816	-57.855	-57.890	-57.855	-57.893	-57.784	-57.927	-57.891	225.365	225.366	225.418	225.420	225.384	225.402	225.402	225.402	225.420	225.383	225.384	225.388	225.436	225.383	225.434	225.400	225.454	225.367	225.437	225.381	225.384	225.349	225.418	225.368	225.399	225.348	225.417	225.367	225.402	225.314	225.384	225.365	2016_7_19_16_59_17
FLQS30K1GRWY____	-57.918	-57.844	-57.846	-57.842	-57.842	-57.879	-57.842	-57.842	-57.911	-57.881	-57.842	-57.912	-57.812	-57.845	-57.913	-57.842	-57.805	-57.876	-57.843	-57.842	-57.914	-57.917	-57.913	-57.842	-57.774	-57.917	-57.812	-57.879	-57.846	-57.947	-57.914	-57.918	-57.820	-57.748	-57.854	-57.855	-57.782	-57.855	-57.853	-57.819	-57.924	-57.820	-57.782	-57.820	-57.855	-57.785	-57.924	-57.782	-57.852	-57.785	-57.888	-57.746	-57.889	-57.785	-57.890	-57.784	-57.743	-57.785	-57.819	-57.783	-57.822	-57.713	-57.855	-57.820	224.615	224.615	224.667	224.669	224.634	224.651	224.668	224.651	224.669	224.632	224.634	224.618	224.684	224.633	224.668	224.633	224.686	224.618	224.686	224.615	224.651	224.598	224.652	224.634	224.647	224.598	224.666	224.616	224.651	224.547	224.633	224.615	2016_7_19_16_59_17
FLQS30JCGRWV____	-57.906	-57.834	-57.836	-57.832	-57.834	-57.868	-57.834	-57.833	-57.866	-57.872	-57.834	-57.901	-57.801	-57.835	-57.902	-57.802	-57.766	-57.867	-57.835	-57.803	-57.903	-57.935	-57.871	-57.833	-57.768	-57.906	-57.802	-57.869	-57.836	-57.906	-57.904	-57.906	-57.801	-57.699	-57.835	-57.801	-57.768	-57.800	-57.802	-57.765	-57.868	-57.802	-57.768	-57.802	-57.800	-57.732	-57.905	-57.729	-57.835	-57.768	-57.870	-57.695	-57.870	-57.730	-57.872	-57.767	-57.694	-57.766	-57.800	-57.732	-57.802	-57.699	-57.801	-57.801	224.611	224.596	224.663	224.648	224.630	224.630	224.647	224.629	224.664	224.629	224.630	224.614	224.663	224.612	224.665	224.627	224.697	224.614	224.680	224.610	224.647	224.561	224.663	224.630	224.626	224.594	224.662	224.595	224.646	224.561	224.612	224.611	2016_7_19_16_59_18
FLQS30J0GRWV____	-57.766	-57.692	-57.693	-57.691	-57.725	-57.727	-57.691	-57.691	-57.724	-57.729	-57.725	-57.758	-57.659	-57.694	-57.728	-57.660	-57.621	-57.724	-57.724	-57.660	-57.760	-57.764	-57.729	-57.691	-57.623	-57.765	-57.660	-57.727	-57.694	-57.763	-57.763	-57.766	-57.943	-57.842	-57.978	-57.947	-57.912	-57.944	-57.978	-57.912	-58.014	-57.943	-57.912	-57.943	-57.947	-57.911	-58.046	-57.876	-57.942	-57.873	-58.015	-57.841	-58.011	-57.909	-58.012	-57.910	-57.837	-57.907	-57.946	-57.910	-57.945	-57.839	-57.945	-57.943	224.751	224.737	224.804	224.790	224.755	224.771	224.805	224.772	224.806	224.769	224.755	224.755	224.805	224.771	224.820	224.770	224.822	224.737	224.807	224.753	224.787	224.735	224.803	224.772	224.769	224.733	224.805	224.754	224.787	224.700	224.753	224.751	2016_7_19_16_59_18
FLQS30HZGRWY____	-57.723	-57.687	-57.652	-57.649	-57.685	-57.684	-57.685	-57.649	-57.683	-57.686	-57.685	-57.715	-57.574	-57.649	-57.722	-57.574	-57.618	-57.683	-57.650	-57.575	-57.717	-57.722	-57.722	-57.684	-57.582	-57.721	-57.653	-57.685	-57.652	-57.722	-57.720	-57.723	-58.013	-57.911	-58.047	-58.016	-57.982	-58.014	-58.047	-57.980	-58.083	-58.012	-57.982	-58.013	-58.013	-57.982	-58.084	-57.943	-58.046	-57.945	-58.084	-57.907	-58.080	-57.979	-58.083	-57.979	-57.903	-57.977	-58.017	-57.946	-58.013	-57.872	-58.016	-58.013	224.871	224.838	224.923	224.909	224.874	224.891	224.906	224.891	224.925	224.889	224.874	224.875	224.945	224.893	224.906	224.910	224.939	224.857	224.942	224.892	224.907	224.854	224.906	224.873	224.887	224.854	224.908	224.856	224.906	224.802	224.874	224.871	2016_7_19_16_59_18
FLQS30H6GRWV____	-57.744	-57.670	-57.641	-57.639	-57.637	-57.706	-57.669	-57.638	-57.708	-57.676	-57.637	-57.742	-57.607	-57.643	-57.677	-57.608	-57.599	-57.708	-57.637	-57.609	-57.745	-57.743	-57.710	-57.668	-57.569	-57.743	-57.609	-57.705	-57.642	-57.741	-57.741	-57.744	-57.856	-57.755	-57.892	-57.858	-57.789	-57.859	-57.893	-57.822	-57.930	-57.858	-57.789	-57.859	-57.858	-57.788	-57.929	-57.787	-57.858	-57.790	-57.892	-57.752	-57.894	-57.789	-57.928	-57.824	-57.753	-57.821	-57.823	-57.789	-57.858	-57.718	-57.860	-57.856	225.392	225.379	225.461	225.446	225.413	225.413	225.448	225.429	225.447	225.427	225.413	225.395	225.461	225.409	225.462	225.426	225.466	225.378	225.464	225.408	225.411	225.360	225.445	225.414	225.428	225.375	225.443	225.379	225.444	225.326	225.396	225.392	2016_7_19_16_59_18
FLQS30GQGRWV____	-57.919	-57.848	-57.848	-57.848	-57.847	-57.884	-57.846	-57.848	-57.913	-57.882	-57.847	-57.947	-57.813	-57.849	-57.884	-57.814	-57.776	-57.879	-57.848	-57.815	-57.949	-57.918	-57.884	-57.845	-57.778	-57.917	-57.815	-57.882	-57.847	-57.917	-57.921	-57.919	-57.946	-57.874	-57.980	-57.978	-57.908	-57.980	-57.980	-57.941	-58.050	-57.946	-57.908	-57.944	-57.981	-57.911	-58.051	-57.912	-57.978	-57.871	-58.014	-57.875	-58.011	-57.913	-58.017	-57.910	-57.837	-57.910	-57.946	-57.910	-57.946	-57.841	-57.982	-57.946	225.350	225.350	225.402	225.401	225.367	225.385	225.404	225.383	225.405	225.368	225.367	225.336	225.420	225.368	225.419	225.385	225.437	225.333	225.419	225.367	225.368	225.335	225.402	225.369	225.366	225.334	225.402	225.351	225.386	225.299	225.367	225.350	2016_7_19_16_59_18
FLQS30GCGRWY____	-57.964	-57.891	-57.894	-57.890	-57.891	-57.891	-57.892	-57.891	-57.926	-57.928	-57.891	-57.960	-57.857	-57.896	-57.929	-57.861	-57.824	-57.926	-57.891	-57.861	-57.962	-57.962	-57.929	-57.891	-57.789	-57.963	-57.861	-57.891	-57.894	-57.961	-57.928	-57.964	-57.889	-57.820	-57.924	-57.925	-57.855	-57.924	-57.925	-57.889	-57.994	-57.888	-57.855	-57.889	-57.924	-57.854	-57.995	-57.854	-57.924	-57.852	-57.960	-57.817	-57.958	-57.855	-57.960	-57.855	-57.811	-57.854	-57.889	-57.855	-57.889	-57.783	-57.924	-57.889	224.626	224.628	224.678	224.680	224.645	224.679	224.679	224.662	224.696	224.643	224.645	224.628	224.696	224.642	224.696	224.659	224.713	224.626	224.697	224.641	224.661	224.610	224.678	224.645	224.674	224.609	224.677	224.645	224.661	224.575	224.661	224.626	2016_7_19_16_59_19
FLQS30G5GRWY____	-57.892	-57.819	-57.852	-57.820	-57.819	-57.856	-57.819	-57.820	-57.855	-57.855	-57.819	-57.888	-57.784	-57.821	-57.857	-57.787	-57.747	-57.852	-57.819	-57.786	-57.891	-57.891	-57.890	-57.817	-57.750	-57.891	-57.787	-57.854	-57.819	-57.891	-57.891	-57.892	-57.901	-57.833	-57.938	-57.973	-57.867	-57.974	-57.937	-57.939	-58.046	-57.901	-57.867	-57.900	-57.973	-57.868	-58.007	-57.868	-57.938	-57.865	-57.975	-57.830	-57.970	-57.901	-57.972	-57.868	-57.828	-57.867	-57.904	-57.867	-57.939	-57.830	-57.974	-57.901	225.342	225.344	225.380	225.413	225.361	225.395	225.396	225.396	225.431	225.360	225.361	225.343	225.431	225.361	225.411	225.377	225.432	225.344	225.414	225.359	225.376	225.342	225.378	225.362	225.376	225.325	225.395	225.344	225.397	225.307	225.378	225.342	2016_7_19_16_59_19
FLQS30E9GRWY____	-57.936	-57.831	-57.833	-57.831	-57.830	-57.867	-57.830	-57.830	-57.867	-57.900	-57.830	-57.900	-57.800	-57.865	-57.900	-57.800	-57.760	-57.866	-57.831	-57.831	-57.903	-57.935	-57.901	-57.830	-57.763	-57.935	-57.799	-57.866	-57.832	-57.903	-57.903	-57.936	-57.878	-57.777	-57.880	-57.882	-57.810	-57.913	-57.913	-57.844	-57.981	-57.878	-57.810	-57.879	-57.881	-57.843	-57.983	-57.810	-57.878	-57.809	-57.916	-57.808	-57.946	-57.845	-57.949	-57.844	-57.769	-57.842	-57.880	-57.844	-57.880	-57.775	-57.913	-57.878	225.308	225.310	225.360	225.363	225.327	225.360	225.378	225.344	225.394	225.326	225.327	225.327	225.377	225.326	225.378	225.342	225.395	225.309	225.379	225.325	225.359	225.292	225.361	225.344	225.340	225.291	225.377	225.326	225.361	225.274	225.342	225.308	2016_7_19_16_59_19
FLQS30DZGRWV	-57.836	-57.762	-57.762	-57.763	-57.763	-57.799	-57.761	-57.763	-57.796	-57.799	-57.763	-57.830	-57.728	-57.764	-57.799	-57.731	-57.691	-57.794	-57.762	-57.730	-57.830	-57.834	-57.799	-57.790	-57.692	-57.835	-57.730	-57.798	-57.763	-57.834	-57.835	-57.836	-57.890	-57.817	-57.921	-57.921	-57.852	-57.921	-57.923	-57.885	-57.989	-57.888	-57.852	-57.885	-57.920	-57.852	-57.993	-57.851	-57.921	-57.848	-57.955	-57.816	-57.953	-57.886	-57.960	-57.852	-57.815	-57.854	-57.886	-57.852	-57.887	-57.785	-57.920	-57.890	224.690	224.690	224.742	224.741	224.707	224.723	224.743	224.723	224.758	224.707	224.707	224.690	224.758	224.707	224.759	224.723	224.777	224.690	224.759	224.706	224.724	224.688	224.742	224.694	224.724	224.672	224.740	224.690	224.724	224.639	224.705	224.690	2016_7_19_16_59_19
FLQS30D5GRWQ____	-57.977	-57.905	-57.906	-57.939	-57.904	-57.941	-57.904	-57.939	-57.935	-57.939	-57.904	-57.969	-57.871	-57.906	-57.904	-57.871	-57.834	-57.934	-57.938	-57.871	-57.972	-57.974	-57.941	-57.903	-57.836	-57.975	-57.872	-57.940	-57.905	-57.974	-57.977	-57.977	-57.925	-57.825	-57.963	-57.929	-57.859	-57.927	-57.962	-57.894	-58.033	-57.926	-57.859	-57.927	-57.928	-57.859	-57.998	-57.858	-57.961	-57.856	-57.998	-57.823	-57.962	-57.860	-57.998	-57.858	-57.820	-57.889	-57.893	-57.859	-57.856	-57.821	-57.927	-57.925	224.638	224.623	224.691	224.658	224.641	224.656	224.692	224.641	224.712	224.656	224.641	224.642	224.691	224.640	224.709	224.656	224.726	224.624	224.693	224.639	224.658	224.606	224.691	224.641	224.655	224.620	224.674	224.623	224.639	224.588	224.638	224.638	2016_7_19_16_59_19
FLQS30CMGRWQ____	-57.919	-57.848	-57.850	-57.848	-57.846	-57.883	-57.845	-57.847	-57.880	-57.884	-57.846	-57.914	-57.815	-57.850	-57.883	-57.816	-57.777	-57.879	-57.847	-57.816	-57.915	-57.919	-57.884	-57.844	-57.779	-57.919	-57.816	-57.882	-57.850	-57.918	-57.919	-57.919	-57.942	-57.877	-57.976	-57.981	-57.911	-57.979	-57.981	-57.944	-58.050	-57.941	-57.911	-57.945	-57.978	-57.908	-58.048	-57.907	-57.979	-57.910	-58.015	-57.871	-58.014	-57.908	-58.012	-57.910	-57.870	-57.907	-57.944	-57.910	-57.943	-57.837	-57.980	-57.942	225.286	225.289	225.337	225.341	225.307	225.322	225.342	225.323	225.359	225.303	225.307	225.290	225.355	225.304	225.356	225.320	225.375	225.290	225.358	225.302	225.324	225.270	225.338	225.307	225.320	225.269	225.338	225.289	225.321	225.235	225.305	225.286	2016_7_19_16_59_19
FLQS30BWGRWY____	-58.025	-57.952	-57.918	-57.950	-57.953	-57.988	-57.953	-57.953	-57.987	-57.989	-57.953	-58.020	-57.885	-57.955	-57.990	-57.886	-57.883	-57.949	-57.952	-57.920	-58.022	-58.024	-57.990	-57.916	-57.882	-58.024	-57.887	-57.987	-57.918	-58.024	-58.024	-58.025	-57.881	-57.813	-57.918	-57.878	-57.849	-57.875	-57.919	-57.882	-57.991	-57.871	-57.849	-57.872	-57.881	-57.851	-57.988	-57.808	-57.921	-57.846	-57.955	-57.813	-57.949	-57.849	-57.953	-57.849	-57.809	-57.846	-57.886	-57.847	-57.886	-57.817	-57.918	-57.881	225.266	225.268	225.337	225.301	225.286	225.281	225.320	225.302	225.339	225.279	225.286	225.263	225.335	225.286	225.336	225.298	225.356	225.286	225.338	225.284	225.301	225.251	225.319	225.304	225.301	225.249	225.337	225.268	225.321	225.234	225.285	225.266	2016_7_19_16_59_20
FLQS30BJGRWV____	-57.852	-57.778	-57.780	-57.810	-57.777	-57.815	-57.777	-57.810	-57.843	-57.815	-57.777	-57.877	-57.745	-57.780	-57.816	-57.746	-57.741	-57.808	-57.778	-57.746	-57.879	-57.850	-57.815	-57.775	-57.709	-57.850	-57.746	-57.814	-57.779	-57.848	-57.850	-57.852	-57.890	-57.820	-57.924	-57.925	-57.855	-57.925	-57.925	-57.890	-57.992	-57.890	-57.855	-57.890	-57.924	-57.855	-57.995	-57.855	-57.923	-57.854	-57.959	-57.820	-57.958	-57.855	-57.960	-57.853	-57.817	-57.853	-57.890	-57.854	-57.890	-57.785	-57.924	-57.890	224.682	224.684	224.735	224.720	224.702	224.718	224.736	224.703	224.737	224.700	224.702	224.669	224.752	224.700	224.752	224.717	224.753	224.686	224.752	224.700	224.702	224.665	224.735	224.701	224.716	224.665	224.734	224.683	224.718	224.631	224.700	224.682	2016_7_19_16_59_20
FLQS30AEGRWV____	-57.960	-57.888	-57.889	-57.888	-57.886	-57.924	-57.887	-57.887	-57.927	-57.923	-57.886	-57.960	-57.855	-57.890	-57.926	-57.856	-57.818	-57.925	-57.887	-57.856	-57.962	-57.959	-57.925	-57.886	-57.817	-57.960	-57.857	-57.924	-57.889	-57.958	-57.961	-57.960	-57.904	-57.866	-57.938	-57.972	-57.868	-57.972	-57.938	-57.937	-58.042	-57.904	-57.868	-57.903	-57.974	-57.904	-58.045	-57.869	-57.974	-57.868	-58.007	-57.832	-58.003	-57.903	-57.977	-57.905	-57.829	-57.902	-57.904	-57.900	-57.904	-57.831	-57.973	-57.904	225.309	225.327	225.361	225.379	225.328	225.361	225.362	225.362	225.394	225.327	225.328	225.309	225.396	225.344	225.396	225.343	225.414	225.309	225.396	225.325	225.357	225.309	225.363	225.346	225.343	225.309	225.360	225.325	225.344	225.274	225.343	225.309	2016_7_19_16_59_20
FLQS309TGRWY____	-57.895	-57.820	-57.789	-57.819	-57.819	-57.854	-57.819	-57.819	-57.859	-57.858	-57.819	-57.892	-57.754	-57.823	-57.825	-57.789	-57.750	-57.857	-57.818	-57.789	-57.894	-57.895	-57.859	-57.819	-57.751	-57.893	-57.755	-57.820	-57.822	-57.892	-57.889	-57.895	-57.953	-57.885	-57.987	-57.993	-57.921	-57.989	-57.989	-57.957	-58.061	-57.953	-57.921	-57.955	-57.990	-57.920	-58.059	-57.921	-57.990	-57.920	-58.025	-57.884	-58.023	-57.920	-58.025	-57.922	-57.879	-57.917	-57.956	-57.919	-57.956	-57.849	-57.989	-57.953	224.691	224.695	224.761	224.749	224.714	224.730	224.747	224.731	224.763	224.710	224.714	224.694	224.780	224.711	224.778	224.728	224.782	224.694	224.765	224.710	224.727	224.675	224.745	224.714	224.726	224.675	224.762	224.712	224.730	224.642	224.712	224.691	2016_7_19_16_59_20
FLQS309QGRWV____	-57.899	-57.826	-57.828	-57.825	-57.825	-57.862	-57.824	-57.825	-57.865	-57.863	-57.825	-57.897	-57.794	-57.829	-57.863	-57.797	-57.756	-57.864	-57.823	-57.796	-57.900	-57.898	-57.828	-57.825	-57.757	-57.863	-57.795	-57.861	-57.828	-57.897	-57.898	-57.899	-57.947	-57.874	-57.982	-57.979	-57.910	-57.980	-57.981	-57.943	-58.052	-57.946	-57.910	-57.948	-57.982	-57.912	-58.053	-57.911	-57.981	-57.914	-58.014	-57.876	-58.016	-57.911	-58.017	-57.911	-57.839	-57.911	-57.947	-57.910	-57.948	-57.840	-57.980	-57.947	224.686	224.687	224.739	224.739	224.705	224.722	224.741	224.722	224.755	224.704	224.705	224.688	224.756	224.704	224.757	224.720	224.775	224.687	224.757	224.703	224.721	224.670	224.757	224.706	224.703	224.687	224.738	224.687	224.722	224.635	224.704	224.686	2016_7_19_16_59_20
FLQS309NGRWM____	-57.859	-57.821	-57.788	-57.819	-57.818	-57.854	-57.782	-57.819	-57.856	-57.824	-57.818	-57.889	-57.753	-57.822	-57.858	-57.754	-57.749	-57.853	-57.819	-57.754	-57.890	-57.858	-57.859	-57.818	-57.751	-57.892	-57.754	-57.855	-57.789	-57.858	-57.890	-57.859	-57.801	-57.701	-57.802	-57.806	-57.733	-57.836	-57.801	-57.802	-57.904	-57.800	-57.733	-57.802	-57.804	-57.733	-57.871	-57.732	-57.801	-57.733	-57.840	-57.695	-57.836	-57.766	-57.838	-57.765	-57.692	-57.764	-57.769	-57.765	-57.769	-57.696	-57.837	-57.801	225.308	225.278	225.344	225.331	225.295	225.328	225.346	225.329	225.361	225.325	225.295	225.294	225.362	225.293	225.344	225.326	225.363	225.278	225.347	225.308	225.311	225.291	225.326	225.311	225.308	225.274	225.344	225.292	225.327	225.257	225.311	225.308	2016_7_19_16_59_21
FLQS308YGRWQ____	-57.960	-57.887	-57.889	-57.886	-57.886	-57.922	-57.851	-57.887	-57.922	-57.925	-57.886	-57.956	-57.854	-57.890	-57.926	-57.855	-57.816	-57.921	-57.886	-57.856	-57.958	-57.959	-57.925	-57.885	-57.784	-57.959	-57.856	-57.921	-57.889	-57.959	-57.923	-57.960	-57.881	-57.811	-57.914	-57.916	-57.846	-57.915	-57.914	-57.882	-57.986	-57.880	-57.846	-57.881	-57.916	-57.844	-57.985	-57.845	-57.914	-57.844	-57.951	-57.810	-57.949	-57.846	-57.951	-57.846	-57.804	-57.846	-57.881	-57.845	-57.881	-57.775	-57.916	-57.881	224.624	224.625	224.675	224.678	224.643	224.660	224.694	224.661	224.694	224.641	224.643	224.626	224.694	224.640	224.692	224.658	224.711	224.625	224.695	224.640	224.659	224.607	224.676	224.644	224.673	224.607	224.676	224.625	224.659	224.572	224.660	224.624	2016_7_19_16_59_21
FLQS3084GRWM____	-57.965	-57.894	-57.898	-57.893	-57.894	-57.928	-57.893	-57.893	-57.929	-57.931	-57.894	-57.961	-57.862	-57.898	-57.932	-57.863	-57.824	-57.927	-57.893	-57.863	-57.963	-57.964	-57.932	-57.893	-57.825	-57.964	-57.863	-57.927	-57.897	-57.962	-57.963	-57.965	-57.884	-57.815	-57.921	-57.920	-57.851	-57.919	-57.921	-57.886	-57.992	-57.883	-57.851	-57.884	-57.922	-57.849	-57.990	-57.847	-57.922	-57.850	-57.954	-57.812	-57.954	-57.848	-57.954	-57.852	-57.811	-57.848	-57.885	-57.849	-57.888	-57.779	-57.920	-57.884	224.623	224.624	224.675	224.676	224.642	224.659	224.677	224.659	224.694	224.639	224.642	224.625	224.692	224.639	224.691	224.655	224.711	224.625	224.693	224.638	224.659	224.605	224.674	224.643	224.656	224.605	224.674	224.624	224.658	224.572	224.642	224.623	2016_7_19_16_59_21
FLQS307KGRWV____	-57.786	-57.750	-57.716	-57.713	-57.711	-57.749	-57.748	-57.712	-57.784	-57.784	-57.711	-57.816	-57.715	-57.751	-57.784	-57.683	-57.680	-57.784	-57.712	-57.683	-57.818	-57.786	-57.785	-57.747	-57.681	-57.785	-57.683	-57.784	-57.749	-57.819	-57.785	-57.786	-57.941	-57.871	-57.942	-57.977	-57.872	-57.976	-57.974	-57.943	-58.046	-57.907	-57.872	-57.939	-57.978	-57.908	-58.011	-57.871	-57.976	-57.870	-57.978	-57.872	-58.007	-57.907	-57.978	-57.905	-57.832	-57.906	-57.909	-57.906	-57.944	-57.835	-57.978	-57.941	225.414	225.397	225.449	225.468	225.417	225.450	225.449	225.451	225.466	225.398	225.417	225.398	225.467	225.415	225.449	225.430	225.483	225.380	225.469	225.431	225.431	225.397	225.432	225.416	225.412	225.397	225.449	225.397	225.433	225.345	225.433	225.414	2016_7_19_16_59_21
FLQS3072GRWV____	-57.776	-57.702	-57.703	-57.700	-57.701	-57.738	-57.732	-57.701	-57.735	-57.739	-57.701	-57.769	-57.669	-57.703	-57.740	-57.670	-57.631	-57.734	-57.700	-57.669	-57.801	-57.775	-57.770	-57.700	-57.633	-57.775	-57.670	-57.737	-57.703	-57.774	-57.773	-57.776	-57.826	-57.787	-57.859	-57.819	-57.788	-57.890	-57.859	-57.856	-57.927	-57.826	-57.788	-57.822	-57.893	-57.788	-57.929	-57.788	-57.857	-57.787	-57.891	-57.752	-57.891	-57.790	-57.896	-57.790	-57.750	-57.791	-57.824	-57.789	-57.825	-57.751	-57.891	-57.826	224.688	224.705	224.740	224.722	224.706	224.738	224.726	224.740	224.758	224.706	224.706	224.689	224.774	224.705	224.756	224.722	224.775	224.689	224.758	224.704	224.707	224.670	224.726	224.708	224.721	224.671	224.739	224.688	224.723	224.652	224.721	224.688	2016_7_19_16_59_21
FLQS305NGRWM____	-57.975	-57.932	-57.904	-57.901	-57.932	-57.970	-57.900	-57.934	-57.968	-57.939	-57.932	-57.969	-57.871	-57.906	-57.939	-57.871	-57.830	-57.936	-57.934	-57.871	-57.971	-57.975	-57.941	-57.900	-57.864	-57.975	-57.872	-57.935	-57.904	-57.973	-57.972	-57.975	-57.932	-57.831	-57.933	-57.936	-57.864	-57.935	-57.968	-57.898	-58.041	-57.931	-57.864	-57.932	-57.936	-57.865	-58.004	-57.864	-57.934	-57.862	-57.971	-57.828	-58.002	-57.866	-57.970	-57.899	-57.825	-57.896	-57.900	-57.865	-57.935	-57.826	-57.936	-57.932	224.642	224.613	224.678	224.680	224.629	224.645	224.697	224.645	224.699	224.659	224.629	224.645	224.695	224.643	224.695	224.659	224.715	224.626	224.682	224.642	224.678	224.609	224.677	224.662	224.644	224.624	224.677	224.628	224.678	224.590	224.645	224.642	2016_7_19_16_59_21
