SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-43.456	-43.843	-43.547	-43.564	-43.283	-43.298	-43.009	-43.067	-43.324	-43.607	-43.602	-43.390	-43.159	-43.261	-43.565	-43.545	-43.443	-43.454	-43.305	-43.495	-43.679	-43.336	-43.390	-43.470	-43.593	-43.298	-43.399	-43.433	-43.359	-43.565	-43.555	-43.448	-125.854	-125.977	-125.728	-125.738	-125.869	-125.881	-125.816	-125.582	-125.555	-125.728	-125.848	-125.736	-125.502	-125.567	-125.721	-125.567	-125.692	-125.994	-125.737	-126.039	-125.960	-125.872	-125.771	-126.206	-125.807	-125.709	-126.094	-125.750	-125.884	-125.825	-125.801	-125.915	250.767	250.627	250.712	250.707	250.839	250.835	250.944	250.887	250.778	250.688	250.706	250.777	250.838	250.806	250.704	250.690	250.749	250.787	250.812	250.777	250.691	250.818	250.782	250.811	250.705	250.811	250.824	250.761	250.810	250.719	250.719	250.779	2016_7_19_17_02_14
FLQS312SGRWV____	-43.282	-43.483	-43.371	-43.463	-42.926	-43.187	-42.833	-43.260	-43.139	-43.525	-43.350	-43.233	-42.979	-43.144	-43.379	-43.652	-43.147	-43.403	-43.297	-43.429	-43.613	-43.428	-43.476	-43.512	-43.584	-43.357	-43.157	-43.370	-43.399	-43.331	-43.329	-43.338	-125.054	-125.209	-125.162	-124.989	-125.117	-125.184	-125.368	-124.904	-124.872	-125.351	-125.049	-124.978	-124.811	-124.880	-124.988	-124.946	-124.945	-125.186	-125.057	-125.422	-125.281	-125.394	-125.275	-125.294	-125.241	-125.143	-125.212	-125.120	-125.263	-125.093	-125.056	-125.169	250.838	250.777	250.816	250.754	250.992	250.895	251.066	250.825	250.870	250.781	250.809	250.847	250.928	250.869	250.789	250.671	250.878	250.807	250.832	250.830	250.734	250.826	250.790	250.778	250.741	250.819	250.911	250.811	250.820	250.823	250.819	250.831	2016_7_19_17_02_14
FLQS31J6GRWY____	-43.117	-43.232	-43.095	-43.220	-42.897	-42.975	-42.794	-42.972	-42.983	-43.252	-43.225	-42.956	-42.944	-43.165	-43.098	-43.270	-43.104	-43.226	-43.145	-43.214	-43.330	-43.156	-43.151	-43.299	-43.294	-43.083	-43.058	-43.206	-43.322	-43.224	-43.226	-43.177	-125.558	-125.726	-125.059	-125.419	-125.441	-125.511	-125.452	-125.410	-125.324	-125.589	-125.237	-125.235	-125.145	-125.390	-125.254	-125.208	-125.386	-125.447	-125.620	-125.560	-125.486	-125.454	-125.347	-125.642	-125.543	-125.345	-125.484	-125.387	-125.578	-125.356	-125.373	-125.542	250.807	250.783	250.745	250.745	250.880	250.858	250.924	250.845	250.829	250.756	250.718	250.827	250.819	250.764	250.772	250.695	250.788	250.746	250.804	250.767	250.710	250.776	250.763	250.744	250.732	250.791	250.820	250.746	250.726	250.734	250.736	250.780	2016_7_19_17_02_02
FLQS31FWGRWY____	-43.128	-43.274	-43.167	-43.295	-43.013	-42.984	-42.992	-43.047	-43.049	-43.315	-43.304	-43.090	-43.018	-42.991	-43.283	-43.448	-43.171	-43.129	-43.155	-43.279	-43.350	-43.072	-43.167	-43.301	-43.438	-43.207	-42.953	-43.155	-43.155	-43.293	-43.233	-43.233	-125.300	-125.334	-125.102	-125.063	-125.321	-125.320	-125.460	-125.226	-125.138	-125.412	-125.116	-125.102	-125.135	-125.012	-125.064	-125.139	-125.141	-125.330	-125.399	-125.377	-125.416	-125.320	-125.284	-125.872	-125.476	-125.218	-125.351	-125.399	-125.679	-125.119	-125.138	-125.308	250.947	250.893	250.903	250.845	250.997	251.009	251.025	250.970	250.957	250.887	250.849	250.935	250.969	250.963	250.851	250.794	250.907	250.951	250.950	250.896	250.873	250.973	250.929	250.957	250.846	250.903	251.026	250.950	250.990	250.854	250.882	250.906	2016_7_19_17_02_03
FLQS31CRGRWY____	-42.741	-42.783	-42.641	-42.813	-42.531	-42.546	-42.303	-42.605	-42.320	-42.843	-42.766	-42.650	-42.527	-42.564	-42.793	-42.954	-42.504	-42.809	-42.546	-42.674	-42.863	-42.777	-42.775	-42.777	-42.918	-42.695	-42.339	-42.738	-42.539	-42.854	-42.751	-42.741	-125.105	-125.448	-124.911	-125.087	-125.290	-125.199	-125.230	-124.902	-124.911	-125.261	-125.089	-125.026	-125.045	-124.984	-125.149	-125.103	-125.044	-125.303	-125.155	-125.292	-125.223	-125.298	-125.191	-125.396	-125.536	-125.085	-125.216	-125.501	-125.295	-125.257	-125.216	-125.335	250.954	250.984	250.967	250.921	251.066	251.047	251.151	250.981	251.100	250.934	250.941	250.980	251.033	251.009	250.938	250.866	251.042	250.953	251.041	251.007	250.920	250.966	250.952	250.980	250.941	250.970	251.134	251.010	251.063	250.929	250.965	250.986	2016_7_19_17_02_03
FLQS319LGRWY____	-43.029	-43.222	-43.163	-43.201	-42.917	-42.945	-42.822	-42.892	-43.099	-43.113	-43.282	-42.926	-42.856	-43.078	-43.069	-43.378	-42.957	-43.162	-43.179	-42.994	-43.252	-43.064	-43.137	-43.173	-43.439	-42.876	-42.978	-43.120	-43.064	-43.082	-43.196	-43.144	-125.717	-125.965	-125.584	-125.543	-125.854	-125.799	-125.745	-125.770	-125.630	-125.763	-125.592	-125.577	-125.538	-125.492	-125.647	-125.686	-125.551	-125.857	-125.720	-126.015	-125.772	-125.875	-125.697	-126.203	-126.101	-125.625	-125.829	-125.676	-126.155	-125.688	-125.776	-125.840	250.911	250.868	250.838	250.817	250.976	250.957	251.000	250.975	250.871	250.884	250.791	250.934	250.957	250.860	250.885	250.765	250.918	250.877	250.850	250.967	250.828	250.919	250.865	250.920	250.798	250.961	250.948	250.869	250.958	250.886	250.852	250.882	2016_7_19_17_02_03
FLQS319HGRWY____	-43.181	-43.530	-43.134	-43.347	-43.131	-43.154	-43.037	-43.115	-42.861	-43.355	-43.262	-43.200	-42.935	-43.165	-43.408	-43.592	-43.180	-43.190	-43.089	-43.281	-43.520	-43.317	-43.414	-43.391	-43.670	-43.079	-42.940	-43.273	-43.193	-43.168	-43.222	-43.111	-125.308	-125.580	-125.055	-125.463	-125.323	-125.330	-125.342	-125.042	-124.885	-125.230	-125.061	-125.058	-125.090	-125.019	-125.121	-125.292	-125.510	-125.220	-125.135	-125.325	-125.556	-125.468	-125.634	-125.621	-125.720	-125.161	-125.360	-125.206	-125.342	-125.168	-125.191	-125.245	250.988	250.883	250.971	250.941	251.010	251.001	251.051	250.977	251.059	250.905	250.919	250.944	251.057	250.953	250.868	250.817	251.016	250.971	251.001	250.949	250.884	250.954	250.938	250.946	250.846	251.008	251.093	250.935	250.987	250.973	250.954	251.007	2016_7_19_17_02_03
FLQS317CGRWY____	-43.188	-43.326	-43.221	-43.323	-43.289	-43.102	-42.926	-43.109	-43.115	-43.429	-43.353	-43.127	-43.133	-43.254	-43.228	-43.498	-43.239	-43.368	-43.210	-43.291	-43.468	-43.320	-43.326	-43.357	-43.464	-43.207	-42.944	-43.359	-43.331	-43.359	-43.470	-43.247	-125.434	-125.405	-125.006	-125.192	-125.817	-125.520	-125.459	-125.173	-125.209	-125.686	-125.641	-125.315	-125.155	-125.222	-125.190	-125.149	-125.328	-125.399	-125.270	-125.574	-125.426	-125.589	-125.349	-125.868	-125.493	-125.350	-125.364	-125.887	-125.860	-125.362	-125.324	-125.486	250.920	250.859	250.846	250.830	250.932	250.967	251.030	250.915	250.918	250.857	250.882	250.928	250.903	250.863	250.869	250.753	250.884	250.841	250.888	250.897	250.804	250.888	250.852	250.912	250.815	250.900	251.010	250.914	250.922	250.840	250.789	250.903	2016_7_19_17_02_03
FLQS3160GRWY____	-42.830	-43.129	-42.845	-42.872	-42.727	-42.683	-42.513	-42.637	-42.636	-43.039	-42.966	-42.786	-42.535	-42.761	-42.993	-43.170	-42.701	-42.899	-42.738	-42.945	-43.155	-42.901	-42.935	-42.969	-43.145	-42.793	-42.593	-42.982	-42.852	-42.938	-42.938	-42.776	-126.198	-126.189	-126.064	-125.881	-126.210	-126.272	-126.215	-125.746	-125.712	-126.246	-125.936	-125.815	-125.713	-125.971	-125.884	-125.915	-125.905	-126.089	-125.890	-126.307	-126.062	-126.092	-125.984	-126.490	-126.265	-125.984	-126.178	-126.027	-126.154	-126.044	-125.892	-125.999	251.179	251.056	251.155	251.118	251.223	251.249	251.311	251.195	251.191	251.101	251.087	251.144	251.232	251.176	251.069	251.001	251.191	251.136	251.174	251.147	251.028	251.136	251.107	251.163	251.060	251.165	251.273	251.094	251.164	251.114	251.093	251.173	2016_7_19_17_02_03
FLQS3126GRWV____	-43.172	-43.213	-43.142	-43.253	-42.798	-43.025	-42.912	-43.073	-43.042	-43.198	-43.236	-43.069	-42.769	-43.101	-43.327	-43.423	-42.984	-43.291	-43.248	-43.157	-43.342	-43.241	-43.158	-43.312	-43.388	-43.218	-43.008	-43.207	-43.200	-43.335	-43.223	-43.172	-125.652	-125.750	-125.254	-125.204	-125.676	-125.534	-125.542	-125.306	-125.350	-125.694	-125.453	-125.382	-125.218	-125.483	-125.331	-125.415	-125.289	-125.421	-125.458	-125.585	-125.632	-125.873	-125.433	-125.936	-125.635	-125.781	-125.921	-125.354	-125.599	-125.493	-125.519	-125.506	250.948	250.945	250.904	250.852	251.104	250.992	251.039	250.940	250.958	250.943	250.894	250.952	251.052	250.953	250.839	250.812	250.974	250.867	250.890	250.945	250.876	250.950	250.923	250.931	250.857	250.947	251.052	250.892	250.929	250.859	250.908	250.927	2016_7_19_17_02_03
FLQS3115GRWV____	-43.293	-43.334	-43.222	-43.166	-43.071	-42.923	-42.734	-43.104	-43.055	-43.432	-43.262	-43.205	-43.070	-43.111	-43.289	-43.498	-43.117	-43.311	-43.149	-43.229	-43.571	-43.322	-43.355	-43.359	-43.426	-43.088	-43.059	-43.214	-43.036	-43.286	-43.286	-43.236	-125.204	-125.112	-125.002	-124.837	-125.036	-125.089	-124.971	-124.812	-124.901	-125.074	-124.783	-124.773	-125.065	-124.733	-124.899	-125.040	-124.858	-125.163	-124.963	-125.151	-125.132	-125.222	-125.320	-125.569	-125.268	-124.933	-125.249	-124.975	-125.038	-124.945	-124.959	-125.070	250.675	250.645	250.676	250.675	250.742	250.810	250.871	250.697	250.730	250.600	250.628	250.650	250.747	250.683	250.634	250.568	250.698	250.662	250.700	250.694	250.551	250.666	250.666	250.700	250.630	250.721	250.777	250.675	250.757	250.641	250.643	250.680	2016_7_19_17_02_03
FLQS310RGRWV____	-42.883	-42.994	-42.769	-42.864	-42.649	-42.676	-42.372	-42.682	-42.741	-42.961	-42.894	-42.839	-42.465	-42.804	-42.924	-43.037	-42.750	-42.826	-42.731	-42.857	-43.157	-42.927	-42.892	-42.963	-43.125	-42.835	-42.697	-42.910	-42.784	-42.986	-42.808	-42.642	-125.295	-125.397	-125.167	-125.116	-125.314	-125.433	-125.436	-125.285	-124.944	-125.543	-125.174	-125.166	-125.121	-125.068	-125.170	-125.080	-125.256	-125.317	-125.239	-125.669	-125.542	-125.599	-125.424	-125.533	-125.687	-125.336	-125.353	-125.253	-125.326	-125.283	-125.239	-125.179	250.958	250.927	250.987	250.941	251.057	251.062	251.187	251.039	250.967	250.961	250.937	250.958	251.105	250.958	250.924	250.865	251.007	250.984	251.012	251.021	250.880	250.983	250.973	250.959	250.914	250.984	251.042	250.941	251.003	250.914	250.981	251.041	2016_7_19_17_02_03
FLQS3106GRWV____	-43.142	-43.629	-43.414	-43.303	-43.024	-43.004	-42.999	-43.193	-43.191	-43.412	-43.336	-43.100	-43.028	-43.191	-43.184	-43.540	-43.075	-43.337	-43.170	-43.244	-43.541	-43.213	-43.304	-43.284	-43.461	-43.054	-43.164	-43.414	-43.094	-43.372	-43.514	-43.265	-125.235	-125.624	-125.315	-125.385	-125.541	-125.360	-125.382	-125.299	-125.220	-125.294	-125.448	-124.987	-124.893	-124.955	-125.057	-125.424	-125.014	-125.262	-125.180	-125.308	-125.423	-125.389	-125.493	-125.482	-125.631	-125.087	-125.296	-125.521	-125.191	-125.215	-125.051	-125.356	250.950	250.807	250.850	250.906	251.042	251.024	251.030	250.939	250.928	250.849	250.901	250.933	250.949	250.891	250.908	250.815	250.947	250.875	250.932	250.919	250.814	250.943	250.921	250.927	250.876	250.965	250.950	250.880	250.964	250.854	250.772	250.917	2016_7_19_17_02_04
FLQS30ZQGRWV____	-42.914	-43.089	-42.912	-43.053	-42.982	-42.582	-42.705	-42.775	-42.781	-43.161	-43.089	-42.813	-42.802	-42.715	-42.755	-43.181	-42.779	-43.136	-42.886	-42.952	-43.300	-43.014	-43.004	-43.092	-43.217	-42.752	-42.665	-42.822	-43.050	-43.076	-43.074	-43.115	-125.514	-125.747	-125.317	-125.448	-125.653	-125.640	-125.596	-125.367	-125.346	-125.829	-125.441	-125.320	-125.284	-125.277	-125.452	-125.476	-125.405	-125.915	-125.518	-125.644	-125.754	-125.993	-125.887	-125.740	-125.957	-125.483	-125.562	-125.407	-125.669	-125.557	-125.466	-126.057	251.001	250.962	250.974	250.935	250.992	251.154	251.098	251.037	251.032	250.944	250.919	251.015	251.015	251.049	251.057	250.886	251.041	250.966	251.013	251.003	250.877	251.027	251.016	250.960	250.939	251.063	251.109	251.023	250.967	250.941	250.929	250.994	2016_7_19_17_02_04
