SN	Distance_X_LOGO_Earphone_RU1	Distance_X_LOGO_Earphone_RU2	Distance_X_LOGO_Earphone_RU3	Distance_X_LOGO_Earphone_RU4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_RU1	Distance_Y_LOGO_Earphone_RU2	Distance_Y_LOGO_Earphone_RU3	Distance_Y_LOGO_Earphone_RU4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_RU1	Angle_Earphone_RU2	Angle_Earphone_RU3	Angle_Earphone_RU4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30QPGRWV____	-35.981	-35.888	-35.854	-35.854	-35.854	-35.854	-35.811	-35.894	-35.775	-35.854	-35.848	-35.854	-35.778	-35.929	-35.813	-35.776	-35.772	-35.818	-35.811	-35.811	-35.853	-35.776	-35.848	-35.854	-35.853	-35.852	-35.894	-35.812	-35.853	-35.853	-35.759	-35.888	140.078	140.120	140.151	140.151	140.151	140.189	140.122	140.152	140.124	140.151	140.084	140.151	140.161	140.189	140.157	140.158	140.050	140.153	140.188	140.188	140.119	140.158	140.154	140.083	140.119	140.085	140.116	140.157	140.119	140.116	140.117	140.157	104.351	104.311	104.294	104.294	104.294	104.291	104.281	104.310	104.267	104.294	104.299	104.294	104.264	104.320	104.278	104.264	104.273	104.280	104.274	104.274	104.297	104.264	104.292	104.301	104.297	104.300	104.313	104.278	104.297	104.298	104.261	104.307	2016_7_19_17_06_43
FLQS30QMGRWV____	-36.219	-36.119	-36.084	-36.084	-36.084	-36.084	-36.038	-36.124	-36.003	-36.084	-36.073	-36.084	-36.001	-36.161	-36.037	-36.001	-36.038	-36.050	-36.037	-36.037	-36.085	-36.001	-36.072	-36.084	-36.085	-36.083	-36.125	-36.039	-36.085	-36.085	-35.995	-36.120	140.045	140.087	140.123	140.123	140.123	140.158	140.084	140.086	140.083	140.123	140.049	140.123	140.123	140.122	140.121	140.117	139.985	140.124	140.155	140.155	140.086	140.117	140.120	140.051	140.086	140.050	140.086	140.119	140.086	140.089	140.061	140.125	104.556	104.514	104.497	104.497	104.497	104.493	104.483	104.516	104.469	104.497	104.499	104.497	104.465	104.526	104.479	104.465	104.493	104.484	104.475	104.475	104.501	104.465	104.492	104.504	104.501	104.503	104.516	104.480	104.501	104.500	104.469	104.510	2016_7_19_17_06_43
FLQS30Q9GRWY____	-36.139	-36.044	-36.009	-36.009	-36.009	-36.008	-35.964	-36.047	-35.928	-36.009	-35.999	-36.009	-35.927	-36.082	-35.964	-35.929	-35.963	-35.974	-36.000	-36.000	-36.009	-35.929	-36.000	-36.009	-36.009	-36.046	-36.083	-36.003	-36.009	-36.046	-35.911	-36.082	140.063	140.070	140.104	140.104	140.104	140.139	140.070	140.099	140.069	140.104	140.034	140.104	140.106	140.136	140.105	140.102	139.998	140.102	140.139	140.139	140.071	140.102	140.108	140.033	140.071	140.036	140.067	140.108	140.071	140.074	140.070	140.109	104.258	104.221	104.204	104.204	104.204	104.201	104.190	104.219	104.177	104.204	104.208	104.204	104.173	104.229	104.187	104.174	104.197	104.191	104.198	104.198	104.208	104.174	104.201	104.211	104.208	104.225	104.237	104.201	104.208	104.222	104.170	104.232	2016_7_19_17_06_44
FLQS30Q9GRWV____	-36.133	-36.041	-36.006	-36.006	-36.006	-36.007	-35.966	-36.049	-35.932	-36.006	-36.002	-36.006	-35.931	-36.083	-35.964	-35.931	-35.968	-35.973	-35.966	-35.966	-36.007	-35.931	-36.001	-36.007	-36.007	-36.006	-36.048	-35.966	-36.007	-36.007	-35.927	-36.042	139.949	139.991	140.028	140.028	140.028	140.063	139.987	140.026	139.986	140.028	139.957	140.028	140.022	140.063	140.023	140.019	139.919	140.026	140.059	140.059	139.991	140.019	140.025	139.955	139.991	139.955	139.991	140.021	139.991	139.993	139.992	140.026	104.280	104.241	104.224	104.224	104.224	104.220	104.212	104.240	104.199	104.224	104.229	104.224	104.195	104.249	104.208	104.195	104.220	104.211	104.205	104.205	104.227	104.195	104.222	104.231	104.227	104.231	104.243	104.209	104.227	104.227	104.197	104.237	2016_7_19_17_06_44
FLQS30Q3GRWV____	-36.327	-36.194	-36.159	-36.159	-36.159	-36.158	-36.115	-36.201	-36.077	-36.159	-36.150	-36.159	-36.076	-36.278	-36.113	-36.079	-36.118	-36.165	-36.113	-36.113	-36.198	-36.079	-36.150	-36.161	-36.198	-36.159	-36.200	-36.116	-36.198	-36.159	-36.069	-36.194	139.913	139.960	139.961	139.961	139.961	140.031	139.925	139.993	139.926	139.961	139.926	139.961	139.996	140.000	139.995	139.958	139.856	139.996	140.031	140.031	139.928	139.958	139.968	139.890	139.928	139.888	139.956	139.961	139.928	139.961	139.934	139.998	104.400	104.344	104.330	104.330	104.330	104.323	104.317	104.343	104.303	104.330	104.331	104.330	104.295	104.372	104.309	104.300	104.325	104.330	104.306	104.306	104.349	104.300	104.326	104.338	104.349	104.338	104.347	104.314	104.349	104.330	104.299	104.341	2016_7_19_17_06_44
FLQS30Q2GRWV____	-36.042	-35.946	-35.906	-35.906	-35.906	-35.865	-35.867	-35.951	-35.833	-35.906	-35.905	-35.906	-35.833	-35.986	-35.869	-35.832	-35.827	-35.874	-35.868	-35.868	-35.909	-35.832	-35.905	-35.952	-35.909	-35.912	-35.952	-35.869	-35.909	-35.943	-35.776	-35.947	140.061	140.098	140.097	140.097	140.097	140.167	140.101	140.130	140.101	140.097	140.065	140.097	140.139	140.168	140.138	140.136	140.028	140.134	140.169	140.169	140.067	140.136	140.100	140.070	140.067	140.063	140.096	140.137	140.067	140.065	140.099	140.135	104.440	104.399	104.384	104.384	104.384	104.361	104.369	104.398	104.356	104.384	104.387	104.384	104.352	104.408	104.366	104.352	104.361	104.368	104.363	104.363	104.389	104.352	104.384	104.405	104.389	104.390	104.402	104.366	104.389	104.401	104.334	104.396	2016_7_19_17_06_44
FLQS30PHGRWY____	-36.377	-36.293	-36.297	-36.297	-36.297	-36.299	-36.180	-36.295	-36.145	-36.297	-36.252	-36.297	-36.144	-36.332	-36.257	-36.145	-36.181	-36.222	-36.219	-36.219	-36.296	-36.145	-36.254	-36.296	-36.296	-36.295	-36.296	-36.222	-36.296	-36.297	-36.168	-36.293	139.937	139.981	140.022	140.022	140.022	140.058	139.982	140.014	139.985	140.022	139.954	140.022	140.024	140.050	140.024	140.020	139.915	140.023	140.054	140.054	139.985	140.020	140.024	139.950	139.985	139.953	139.978	140.055	139.985	139.985	139.989	140.026	104.446	104.409	104.407	104.407	104.407	104.404	104.366	104.407	104.352	104.407	104.396	104.407	104.348	104.417	104.391	104.349	104.373	104.378	104.373	104.373	104.410	104.349	104.390	104.413	104.410	104.413	104.410	104.374	104.410	104.410	104.360	104.405	2016_7_19_17_06_44
FLQS30NWGRWV____	-36.394	-36.301	-36.265	-36.265	-36.265	-36.265	-36.224	-36.305	-36.149	-36.265	-36.262	-36.265	-36.188	-36.340	-36.223	-36.189	-36.227	-36.233	-36.223	-36.223	-36.267	-36.189	-36.259	-36.305	-36.267	-36.267	-36.303	-36.226	-36.267	-36.266	-36.182	-36.301	139.927	139.969	140.006	140.006	140.006	140.041	139.970	140.006	139.969	140.006	139.907	140.006	140.008	140.042	140.007	140.003	139.900	140.008	140.043	140.043	139.968	140.003	140.007	139.934	139.968	139.931	139.968	140.005	139.968	139.970	139.978	140.006	104.397	104.357	104.340	104.340	104.340	104.337	104.328	104.355	104.299	104.340	104.349	104.340	104.310	104.365	104.324	104.311	104.336	104.327	104.320	104.320	104.344	104.311	104.338	104.362	104.344	104.348	104.358	104.325	104.344	104.344	104.311	104.354	2016_7_19_17_06_44
FLQS30MRGRWY____	-36.188	-36.096	-36.062	-36.062	-36.062	-36.062	-36.024	-36.104	-35.940	-36.062	-36.054	-36.062	-35.979	-36.140	-36.018	-35.941	-36.024	-36.027	-36.018	-36.018	-36.061	-35.941	-36.053	-36.062	-36.061	-36.060	-36.104	-36.020	-36.061	-36.062	-35.989	-36.095	139.995	140.042	140.077	140.077	140.077	140.114	140.099	140.079	140.043	140.077	140.011	140.077	140.085	140.111	140.084	140.077	139.959	140.079	140.117	140.117	140.041	140.077	140.083	140.005	140.041	140.006	140.043	140.077	140.041	140.041	140.029	140.081	104.570	104.529	104.513	104.513	104.513	104.509	104.496	104.529	104.470	104.513	104.516	104.513	104.480	104.539	104.495	104.467	104.510	104.499	104.492	104.492	104.516	104.467	104.509	104.520	104.516	104.519	104.532	104.497	104.516	104.516	104.490	104.525	2016_7_19_17_06_44
FLQS30MKGRWV____	-36.134	-36.038	-36.003	-36.003	-36.003	-36.003	-35.959	-36.042	-35.925	-36.003	-35.996	-36.003	-35.924	-36.077	-35.960	-35.924	-35.961	-35.968	-35.959	-35.959	-36.004	-35.924	-35.996	-36.005	-36.004	-36.003	-36.041	-35.959	-36.004	-36.004	-35.910	-36.038	139.998	140.041	140.077	140.077	140.077	140.113	140.040	140.074	140.039	140.077	140.006	140.077	140.078	140.109	140.078	140.073	139.971	140.077	140.110	140.110	140.041	140.073	140.076	140.006	140.041	140.005	140.038	140.075	140.041	140.042	140.046	140.079	104.407	104.366	104.349	104.349	104.349	104.345	104.335	104.364	104.322	104.349	104.353	104.349	104.318	104.374	104.332	104.319	104.343	104.335	104.328	104.328	104.352	104.319	104.346	104.356	104.352	104.356	104.367	104.332	104.352	104.352	104.316	104.362	2016_7_19_17_06_45
FLQS30MJGRWV____	-36.098	-35.968	-35.927	-35.927	-35.927	-35.927	-35.868	-35.973	-35.903	-35.927	-35.922	-35.927	-35.849	-36.009	-35.885	-35.849	-35.885	-35.935	-35.884	-35.884	-35.927	-35.849	-35.903	-35.931	-35.927	-35.927	-35.972	-35.868	-35.927	-35.932	-35.833	-36.005	139.941	139.978	140.019	140.019	140.019	140.055	139.969	140.009	139.969	140.019	139.945	140.019	140.023	140.048	140.059	140.015	139.911	140.019	140.053	140.053	139.982	140.015	140.004	139.940	139.982	139.946	140.015	140.004	139.982	139.978	139.969	140.021	104.419	104.365	104.346	104.346	104.346	104.342	104.328	104.364	104.342	104.346	104.351	104.346	104.315	104.374	104.326	104.316	104.340	104.349	104.326	104.326	104.350	104.316	104.338	104.355	104.350	104.353	104.364	104.325	104.350	104.352	104.315	104.376	2016_7_19_17_06_45
FLQS30MEGRWV____	-36.130	-36.079	-36.043	-36.043	-36.043	-36.043	-35.977	-36.043	-35.942	-36.043	-36.049	-36.043	-35.979	-36.076	-35.978	-35.977	-35.979	-36.007	-36.014	-36.014	-36.045	-35.977	-36.048	-36.066	-36.045	-36.047	-36.043	-36.014	-36.045	-36.043	-35.975	-36.101	140.024	140.070	140.107	140.107	140.107	140.142	140.093	140.132	140.093	140.107	140.033	140.107	140.137	140.166	140.132	140.133	139.993	140.104	140.169	140.169	140.069	140.133	140.105	140.071	140.069	140.036	140.097	140.134	140.069	140.070	140.068	140.141	104.460	104.436	104.419	104.419	104.419	104.415	104.395	104.416	104.381	104.419	104.428	104.419	104.391	104.426	104.392	104.391	104.405	104.405	104.402	104.402	104.423	104.391	104.421	104.431	104.423	104.427	104.420	104.405	104.423	104.422	104.397	104.438	2016_7_19_17_06_45
FLQS30LFGRWY____	-36.487	-36.429	-36.353	-36.353	-36.353	-36.353	-36.306	-36.396	-36.270	-36.353	-36.343	-36.353	-36.270	-36.472	-36.308	-36.269	-36.307	-36.320	-36.308	-36.308	-36.392	-36.269	-36.343	-36.354	-36.392	-36.354	-36.396	-36.309	-36.392	-36.353	-36.263	-36.388	139.896	139.940	139.977	139.977	139.977	140.014	139.941	139.976	139.940	139.977	139.904	139.977	139.979	140.011	139.979	139.975	139.869	139.978	140.011	140.011	139.909	139.975	139.976	139.904	139.909	139.904	139.940	139.976	139.909	139.942	139.946	139.980	104.757	104.731	104.698	104.698	104.698	104.694	104.683	104.714	104.669	104.698	104.701	104.698	104.666	104.740	104.680	104.666	104.691	104.685	104.677	104.677	104.720	104.666	104.694	104.705	104.720	104.705	104.718	104.681	104.720	104.701	104.666	104.711	2016_7_19_17_06_45
FLQS30KNGRWV____	-36.343	-36.247	-36.251	-36.251	-36.251	-36.252	-36.166	-36.250	-36.132	-36.251	-36.241	-36.251	-36.131	-36.325	-36.167	-36.132	-36.168	-36.214	-36.207	-36.207	-36.250	-36.132	-36.243	-36.212	-36.250	-36.212	-36.291	-36.207	-36.250	-36.251	-36.155	-36.285	140.046	140.092	140.126	140.126	140.126	140.164	140.094	140.123	140.092	140.126	140.064	140.126	140.132	140.158	140.131	140.128	140.023	140.128	140.163	140.163	140.091	140.128	140.131	140.056	140.091	140.057	140.088	140.130	140.091	140.091	140.100	140.135	104.684	104.643	104.641	104.641	104.641	104.638	104.612	104.641	104.599	104.641	104.643	104.641	104.594	104.666	104.608	104.595	104.619	104.627	104.620	104.620	104.644	104.595	104.637	104.633	104.644	104.633	104.660	104.624	104.644	104.644	104.607	104.653	2016_7_19_17_06_45
FLQS30K5GRWY____	-36.355	-36.249	-36.213	-36.213	-36.213	-36.214	-36.167	-36.257	-36.131	-36.213	-36.204	-36.213	-36.131	-36.294	-36.169	-36.132	-36.169	-36.177	-36.168	-36.168	-36.213	-36.132	-36.203	-36.213	-36.213	-36.213	-36.257	-36.169	-36.213	-36.213	-36.122	-36.250	140.037	140.048	140.082	140.082	140.082	140.117	140.046	140.081	140.045	140.082	140.012	140.082	140.082	140.115	140.118	140.078	139.977	140.084	140.150	140.150	140.047	140.078	140.080	140.011	140.047	140.013	140.044	140.081	140.047	140.047	140.051	140.084	104.540	104.498	104.481	104.481	104.481	104.478	104.467	104.498	104.454	104.481	104.485	104.481	104.450	104.509	104.461	104.451	104.475	104.468	104.457	104.457	104.485	104.451	104.478	104.488	104.485	104.488	104.502	104.465	104.485	104.485	104.449	104.495	2016_7_19_17_06_45
FLQS30K3GRWY____	-36.275	-36.174	-36.137	-36.137	-36.137	-36.136	-36.090	-36.180	-36.055	-36.137	-36.127	-36.137	-36.053	-36.174	-36.089	-36.054	-36.091	-36.103	-36.089	-36.089	-36.138	-36.054	-36.125	-36.139	-36.138	-36.138	-36.179	-36.089	-36.138	-36.138	-36.040	-36.174	140.001	140.043	140.075	140.075	140.075	140.110	140.044	140.075	140.043	140.075	140.008	140.075	140.079	140.110	140.078	140.076	139.973	140.078	140.111	140.111	140.042	140.076	140.077	140.006	140.042	140.007	140.038	140.077	140.042	140.041	140.047	140.082	104.492	104.449	104.432	104.432	104.432	104.428	104.417	104.448	104.404	104.432	104.435	104.432	104.399	104.442	104.413	104.400	104.424	104.419	104.410	104.410	104.436	104.400	104.427	104.439	104.436	104.439	104.452	104.413	104.436	104.436	104.397	104.445	2016_7_19_17_06_45
FLQS30K1GRWY____	-36.143	-36.044	-36.008	-36.008	-36.008	-36.007	-35.963	-36.049	-35.927	-36.008	-35.996	-36.008	-35.925	-36.086	-35.961	-35.926	-35.961	-35.975	-35.962	-35.962	-36.003	-35.926	-35.997	-36.003	-36.003	-36.002	-36.050	-35.963	-36.003	-36.009	-35.916	-36.042	139.973	140.018	140.052	140.052	140.052	140.051	140.017	140.050	140.016	140.052	139.953	140.052	140.055	140.086	140.052	140.051	139.919	140.055	140.087	140.087	139.986	140.051	140.053	139.949	139.986	139.949	140.015	140.052	139.986	139.980	139.991	140.054	104.505	104.463	104.446	104.446	104.446	104.445	104.432	104.462	104.418	104.446	104.451	104.446	104.413	104.472	104.428	104.414	104.441	104.433	104.424	104.424	104.450	104.414	104.441	104.454	104.450	104.454	104.465	104.428	104.450	104.453	104.416	104.459	2016_7_19_17_06_45
FLQS30JCGRWV____	-35.906	-35.803	-35.766	-35.766	-35.766	-35.766	-35.683	-35.814	-35.645	-35.766	-35.761	-35.766	-35.645	-35.851	-35.682	-35.647	-35.724	-35.732	-35.684	-35.684	-35.767	-35.647	-35.759	-35.768	-35.767	-35.768	-35.814	-35.685	-35.767	-35.768	-35.676	-35.803	140.031	140.043	140.080	140.080	140.080	140.114	140.080	140.080	140.079	140.080	140.013	140.080	140.119	140.116	140.117	140.114	140.029	140.079	140.154	140.154	140.043	140.114	140.118	140.008	140.043	140.007	140.044	140.115	140.043	140.045	140.050	140.118	104.454	104.413	104.396	104.396	104.396	104.392	104.364	104.414	104.349	104.396	104.400	104.396	104.345	104.425	104.360	104.346	104.385	104.383	104.357	104.357	104.400	104.346	104.389	104.403	104.400	104.403	104.418	104.361	104.400	104.400	104.364	104.406	2016_7_19_17_06_46
FLQS30J0GRWV____	-35.591	-35.491	-35.453	-35.453	-35.453	-35.452	-35.407	-35.494	-35.371	-35.453	-35.442	-35.453	-35.370	-35.529	-35.405	-35.370	-35.406	-35.418	-35.405	-35.405	-35.493	-35.370	-35.444	-35.451	-35.493	-35.450	-35.494	-35.408	-35.493	-35.455	-35.361	-35.490	140.112	140.152	140.150	140.150	140.150	140.185	140.150	140.184	140.150	140.150	140.086	140.150	140.186	140.187	140.185	140.182	140.050	140.149	140.187	140.187	140.121	140.182	140.186	140.084	140.121	140.084	140.148	140.184	140.121	140.115	140.123	140.186	104.375	104.332	104.318	104.318	104.318	104.314	104.300	104.330	104.286	104.318	104.320	104.318	104.283	104.344	104.296	104.283	104.310	104.305	104.296	104.296	104.336	104.283	104.311	104.324	104.336	104.323	104.334	104.297	104.336	104.322	104.285	104.329	2016_7_19_17_06_46
FLQS30HZGRWY____	-36.385	-36.256	-36.260	-36.260	-36.260	-36.260	-36.217	-36.298	-36.141	-36.260	-36.213	-36.260	-36.141	-36.298	-36.218	-36.141	-36.219	-36.183	-36.218	-36.218	-36.261	-36.141	-36.213	-36.260	-36.261	-36.260	-36.303	-36.218	-36.261	-36.260	-36.168	-36.255	139.966	140.080	140.077	140.077	140.077	140.113	140.050	140.076	140.048	140.077	140.014	140.077	140.086	140.148	140.087	140.083	139.981	140.083	140.152	140.152	140.046	140.083	140.083	140.010	140.046	140.011	140.045	140.082	140.046	140.044	140.050	140.084	104.582	104.522	104.524	104.524	104.524	104.520	104.510	104.538	104.481	104.524	104.512	104.524	104.477	104.531	104.506	104.477	104.518	104.493	104.500	104.500	104.527	104.477	104.505	104.530	104.527	104.530	104.543	104.507	104.527	104.527	104.491	104.521	2016_7_19_17_06_46
FLQS30H6GRWV____	-36.187	-36.090	-36.055	-36.055	-36.055	-36.055	-36.010	-36.094	-35.975	-36.055	-36.008	-36.055	-35.974	-36.129	-36.010	-35.975	-36.013	-36.022	-36.010	-36.010	-36.055	-35.975	-36.045	-36.055	-36.055	-36.053	-36.094	-36.013	-36.055	-36.056	-35.965	-36.089	139.942	139.983	140.018	140.018	140.018	140.053	139.983	140.017	139.984	140.018	139.948	140.018	140.022	140.054	140.018	140.018	139.914	140.019	140.052	140.052	139.981	140.018	140.018	139.946	139.981	139.947	139.980	140.019	139.981	139.983	139.986	140.021	104.321	104.280	104.263	104.263	104.263	104.260	104.250	104.278	104.236	104.263	104.252	104.263	104.232	104.288	104.246	104.233	104.258	104.251	104.243	104.243	104.267	104.233	104.260	104.270	104.267	104.270	104.282	104.247	104.267	104.267	104.232	104.276	2016_7_19_17_06_46
FLQS30GQGRWV____	-36.180	-36.089	-36.052	-36.052	-36.052	-36.019	-36.013	-36.058	-35.977	-36.052	-36.048	-36.052	-35.976	-36.130	-36.013	-35.977	-35.977	-36.020	-36.013	-36.013	-36.018	-35.977	-36.049	-36.018	-36.018	-36.018	-36.058	-36.014	-36.018	-36.019	-35.938	-36.089	139.982	140.024	140.025	140.025	140.025	140.095	140.025	140.058	140.024	140.025	139.990	140.025	140.060	140.093	140.060	140.059	139.956	140.059	140.095	140.095	140.025	140.059	140.058	139.989	140.025	139.990	140.023	140.060	140.025	140.025	140.029	140.061	104.434	104.395	104.381	104.381	104.381	104.361	104.366	104.380	104.352	104.381	104.383	104.381	104.348	104.404	104.362	104.349	104.359	104.365	104.359	104.359	104.368	104.349	104.376	104.371	104.368	104.371	104.383	104.363	104.368	104.368	104.337	104.392	2016_7_19_17_06_46
FLQS30GCGRWY____	-36.204	-36.151	-36.113	-36.113	-36.113	-36.113	-36.076	-36.153	-36.039	-36.113	-36.113	-36.113	-36.005	-36.155	-36.075	-36.039	-36.078	-36.080	-36.041	-36.041	-36.115	-36.039	-36.113	-36.116	-36.115	-36.115	-36.153	-36.077	-36.115	-36.115	-36.036	-36.151	139.990	140.031	140.067	140.067	140.067	140.101	140.032	140.066	140.031	140.067	139.999	140.067	140.067	140.102	140.066	140.064	139.964	140.067	140.102	140.102	140.031	140.064	140.066	139.995	140.031	139.996	140.030	140.067	140.031	140.032	140.033	140.067	104.493	104.468	104.450	104.450	104.450	104.447	104.440	104.466	104.426	104.450	104.457	104.450	104.409	104.463	104.436	104.422	104.447	104.437	104.419	104.419	104.455	104.422	104.450	104.458	104.455	104.458	104.469	104.436	104.455	104.454	104.424	104.465	2016_7_19_17_06_46
FLQS30G5GRWY____	-36.168	-36.041	-36.041	-36.041	-36.041	-36.041	-35.966	-36.078	-35.928	-36.041	-35.998	-36.041	-35.967	-36.084	-36.005	-35.930	-35.964	-35.971	-36.004	-36.004	-36.042	-35.930	-35.999	-36.043	-36.042	-36.006	-36.078	-36.005	-36.042	-36.044	-35.913	-36.079	140.144	140.187	140.219	140.219	140.219	140.255	140.219	140.216	140.189	140.219	140.152	140.219	140.259	140.286	140.257	140.253	140.117	140.254	140.287	140.287	140.186	140.253	140.217	140.152	140.186	140.153	140.180	140.255	140.186	140.187	140.182	140.224	104.647	104.594	104.591	104.591	104.591	104.587	104.562	104.605	104.550	104.591	104.581	104.591	104.558	104.600	104.573	104.545	104.571	104.560	104.570	104.570	104.594	104.545	104.574	104.598	104.594	104.584	104.609	104.573	104.594	104.595	104.545	104.605	2016_7_19_17_06_46
FLQS30E9GRWY____	-35.902	-35.846	-35.777	-35.777	-35.777	-35.775	-35.743	-35.815	-35.705	-35.777	-35.776	-35.777	-35.705	-35.850	-35.742	-35.705	-35.744	-35.741	-35.740	-35.740	-35.780	-35.705	-35.777	-35.781	-35.780	-35.778	-35.819	-35.743	-35.780	-35.778	-35.694	-35.845	140.140	140.149	140.179	140.179	140.179	140.215	140.180	140.177	140.180	140.179	140.111	140.179	140.218	140.244	140.216	140.214	140.108	140.210	140.246	140.246	140.177	140.214	140.186	140.140	140.177	140.110	140.173	140.215	140.177	140.143	140.146	140.178	104.398	104.375	104.346	104.346	104.346	104.342	104.333	104.361	104.318	104.346	104.352	104.346	104.314	104.368	104.329	104.315	104.340	104.329	104.325	104.325	104.347	104.315	104.345	104.351	104.347	104.353	104.363	104.329	104.347	104.350	104.317	104.372	2016_7_19_17_06_47
FLQS30DZGRWV	-35.969	-35.879	-35.842	-35.842	-35.842	-35.843	-35.797	-35.883	-35.761	-35.842	-35.836	-35.842	-35.762	-35.918	-35.800	-35.762	-35.798	-35.807	-35.799	-35.799	-35.843	-35.762	-35.834	-35.844	-35.843	-35.803	-35.883	-35.800	-35.843	-35.843	-35.771	-35.879	140.124	140.167	140.202	140.202	140.202	140.239	140.174	140.203	140.168	140.202	140.140	140.202	140.207	140.237	140.207	140.203	140.105	140.204	140.241	140.241	140.166	140.203	140.206	140.131	140.166	140.133	140.167	140.206	140.166	140.168	140.171	140.205	104.450	104.411	104.394	104.394	104.394	104.390	104.379	104.409	104.366	104.394	104.397	104.394	104.362	104.419	104.377	104.363	104.386	104.380	104.373	104.373	104.397	104.363	104.390	104.401	104.397	104.385	104.413	104.377	104.397	104.397	104.369	104.408	2016_7_19_17_06_47
FLQS30D5GRWQ____	-36.453	-36.360	-36.327	-36.327	-36.327	-36.287	-36.244	-36.404	-36.209	-36.327	-36.319	-36.327	-36.208	-36.399	-36.323	-36.209	-36.247	-36.254	-36.244	-36.244	-36.327	-36.209	-36.280	-36.327	-36.327	-36.326	-36.404	-36.326	-36.327	-36.327	-36.203	-36.361	139.932	139.976	140.010	140.010	140.010	140.047	139.972	140.014	139.971	140.010	139.940	140.010	140.010	140.047	140.014	140.006	139.901	140.010	140.044	140.044	139.975	140.006	140.009	139.939	139.975	139.938	139.979	140.012	139.975	139.973	139.978	140.014	104.457	104.417	104.401	104.401	104.401	104.382	104.373	104.430	104.359	104.401	104.405	104.401	104.355	104.425	104.399	104.356	104.381	104.373	104.365	104.365	104.404	104.356	104.383	104.408	104.404	104.407	104.433	104.400	104.404	104.404	104.356	104.413	2016_7_19_17_06_47
FLQS30CMGRWQ____	-36.466	-36.374	-36.337	-36.337	-36.337	-36.337	-36.289	-36.376	-36.254	-36.337	-36.326	-36.337	-36.255	-36.412	-36.291	-36.255	-36.358	-36.301	-36.290	-36.290	-36.376	-36.255	-36.327	-36.376	-36.376	-36.337	-36.377	-36.290	-36.376	-36.337	-36.239	-36.375	139.988	140.031	140.066	140.066	140.066	140.102	140.031	140.063	140.031	140.066	139.998	140.066	140.073	140.097	140.071	140.066	139.897	140.065	140.102	140.102	140.002	140.066	140.070	139.964	140.002	139.995	140.029	140.068	140.002	140.029	140.036	140.070	104.578	104.538	104.520	104.520	104.520	104.517	104.505	104.536	104.492	104.520	104.523	104.520	104.488	104.546	104.502	104.489	104.545	104.506	104.499	104.499	104.542	104.489	104.516	104.545	104.542	104.527	104.539	104.502	104.542	104.524	104.486	104.534	2016_7_19_17_06_47
FLQS30BWGRWY____	-36.146	-36.084	-36.013	-36.013	-36.013	-36.012	-35.964	-36.052	-35.929	-36.013	-36.002	-36.013	-35.927	-36.087	-35.964	-35.929	-35.967	-36.016	-35.964	-35.964	-36.012	-35.929	-36.001	-36.012	-36.012	-36.012	-36.051	-35.965	-36.012	-36.013	-35.920	-36.085	140.049	140.092	140.126	140.126	140.126	140.161	140.092	140.124	140.091	140.126	140.057	140.126	140.127	140.159	140.125	140.125	140.022	140.125	140.160	140.160	140.091	140.125	140.125	140.055	140.091	140.056	140.087	140.126	140.091	140.093	140.093	140.128	104.596	104.568	104.537	104.537	104.537	104.533	104.522	104.552	104.508	104.537	104.539	104.537	104.504	104.562	104.518	104.505	104.530	104.538	104.515	104.515	104.540	104.505	104.533	104.544	104.540	104.543	104.555	104.519	104.540	104.540	104.504	104.564	2016_7_19_17_06_47
