SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-53.524	-53.490	-53.490	-53.559	-53.523	-53.558	-53.522	-53.557	-53.522	-53.558	-53.487	-53.523	-53.455	-53.383	-53.419	-53.487	-53.487	-53.454	-53.492	-53.455	-53.422	-53.455	-53.453	-53.457	-53.489	-53.455	-53.421	-53.455	-53.453	-53.487	-53.453	-53.493	-93.774	-93.811	-93.846	-93.950	-93.883	-93.845	-93.882	-93.954	-93.986	-93.880	-94.020	-94.023	-93.952	-94.053	-94.091	-94.020	-94.020	-94.054	-93.985	-94.021	-94.052	-94.021	-93.991	-94.019	-94.021	-94.021	-93.986	-93.987	-93.991	-94.020	-93.984	-93.988	240.559	240.584	240.593	240.589	240.588	240.562	240.588	240.591	240.616	240.571	240.640	240.625	240.638	240.697	240.690	240.640	240.640	240.664	240.629	240.655	240.679	240.655	240.649	240.654	240.640	240.655	240.662	240.647	240.649	240.640	240.647	240.629	2016_7_19_17_00_29
FLQS30KBGRWV____	-53.429	-53.394	-53.393	-53.461	-53.424	-53.468	-53.429	-53.456	-53.426	-53.419	-53.389	-53.424	-53.353	-53.283	-53.276	-53.389	-53.389	-53.353	-53.354	-53.353	-53.321	-53.353	-53.353	-53.354	-53.390	-53.353	-53.277	-53.355	-53.353	-53.389	-53.354	-53.391	-93.710	-93.746	-93.782	-93.890	-93.819	-93.784	-93.821	-93.851	-93.887	-93.817	-93.921	-93.922	-93.886	-93.951	-93.989	-93.921	-93.921	-93.953	-93.887	-93.920	-93.952	-93.920	-93.888	-93.917	-93.924	-93.920	-93.889	-93.887	-93.888	-93.921	-93.884	-93.887	240.194	240.219	240.229	240.226	240.224	240.195	240.222	240.218	240.241	240.226	240.268	240.252	240.275	240.324	240.337	240.268	240.268	240.292	240.274	240.283	240.307	240.283	240.275	240.282	240.268	240.283	240.311	240.274	240.275	240.268	240.274	240.257	2016_7_19_17_00_29
FLQS30CWGRWV____	-53.466	-53.428	-53.429	-53.498	-53.463	-53.502	-53.464	-53.495	-53.461	-53.499	-53.425	-53.463	-53.394	-53.326	-53.359	-53.425	-53.425	-53.395	-53.393	-53.393	-53.360	-53.393	-53.393	-53.393	-53.427	-53.393	-53.360	-53.393	-53.393	-53.425	-53.391	-53.430	-93.774	-93.815	-93.851	-93.924	-93.886	-93.852	-93.888	-93.883	-93.959	-93.886	-93.991	-93.992	-93.956	-94.023	-94.060	-93.991	-93.991	-94.022	-93.956	-93.988	-94.022	-93.988	-93.958	-93.987	-93.992	-93.988	-93.958	-93.957	-93.958	-93.991	-93.954	-93.955	240.128	240.156	240.165	240.153	240.158	240.132	240.159	240.143	240.179	240.142	240.204	240.186	240.209	240.258	240.252	240.204	240.204	240.226	240.209	240.218	240.242	240.218	240.210	240.218	240.203	240.218	240.225	240.210	240.210	240.204	240.210	240.192	2016_7_19_17_00_29
FLQS30C7GRWV____	-53.100	-53.066	-53.065	-53.135	-53.098	-53.138	-53.102	-53.131	-53.102	-53.135	-53.066	-53.099	-53.029	-52.958	-52.994	-53.066	-53.066	-53.030	-53.029	-53.029	-52.996	-53.029	-53.028	-53.028	-53.065	-53.029	-52.994	-52.988	-53.028	-53.066	-52.987	-53.064	-93.838	-93.875	-93.910	-93.980	-93.947	-93.910	-93.946	-93.982	-94.014	-93.944	-94.050	-94.052	-94.013	-94.082	-94.117	-94.050	-94.050	-94.083	-94.017	-94.049	-94.079	-94.049	-94.018	-94.047	-94.047	-94.049	-94.019	-94.015	-94.018	-94.050	-94.013	-94.016	240.231	240.256	240.266	240.252	240.260	240.232	240.258	240.254	240.276	240.242	240.302	240.287	240.309	240.360	240.353	240.302	240.302	240.327	240.310	240.319	240.342	240.319	240.311	240.319	240.301	240.319	240.327	240.329	240.311	240.302	240.329	240.294	2016_7_19_17_00_29
FLQS29JFGRX5____	-53.513	-53.475	-53.475	-53.547	-53.510	-53.549	-53.513	-53.545	-53.512	-53.503	-53.478	-53.513	-53.443	-53.373	-53.408	-53.478	-53.478	-53.443	-53.444	-53.442	-53.408	-53.442	-53.442	-53.441	-53.478	-53.442	-53.410	-53.441	-53.442	-53.478	-53.440	-53.480	-93.712	-93.749	-93.783	-93.856	-93.822	-93.783	-93.820	-93.854	-93.890	-93.819	-93.923	-93.925	-93.891	-93.960	-93.996	-93.923	-93.923	-93.957	-93.889	-93.923	-93.959	-93.923	-93.893	-93.921	-93.924	-93.923	-93.892	-93.893	-93.893	-93.923	-93.887	-93.889	240.018	240.046	240.055	240.041	240.049	240.021	240.047	240.041	240.066	240.051	240.090	240.074	240.098	240.148	240.142	240.090	240.090	240.115	240.097	240.107	240.132	240.107	240.099	240.106	240.091	240.107	240.113	240.099	240.099	240.090	240.098	240.080	2016_7_19_17_00_30
FLQS22XEGRX2____	-53.326	-53.286	-53.286	-53.403	-53.364	-53.359	-53.322	-53.353	-53.324	-53.358	-53.330	-53.367	-53.295	-53.224	-53.216	-53.330	-53.330	-53.253	-53.253	-53.252	-53.215	-53.252	-53.251	-53.251	-53.285	-53.252	-53.262	-53.292	-53.251	-53.330	-53.249	-53.332	-93.761	-93.795	-93.832	-93.957	-93.873	-93.838	-93.872	-93.906	-93.943	-93.871	-93.975	-93.978	-93.944	-94.011	-94.047	-93.975	-93.975	-94.007	-93.941	-93.971	-93.968	-93.971	-93.942	-93.971	-93.976	-93.971	-93.942	-93.942	-93.942	-93.975	-93.939	-93.943	240.086	240.114	240.124	240.102	240.098	240.091	240.118	240.112	240.135	240.101	240.141	240.125	240.149	240.199	240.212	240.141	240.141	240.185	240.167	240.176	240.192	240.176	240.169	240.176	240.162	240.176	240.164	240.150	240.169	240.141	240.169	240.131	2016_7_19_17_00_30
FLQS22TQGRX2____	-53.354	-53.277	-53.276	-53.348	-53.308	-53.348	-53.313	-53.344	-53.311	-53.347	-53.275	-53.310	-53.241	-53.171	-53.208	-53.275	-53.275	-53.243	-53.241	-53.241	-53.207	-53.241	-53.240	-53.239	-53.276	-53.241	-53.207	-53.240	-53.240	-53.275	-53.238	-53.276	-93.774	-93.808	-93.843	-93.917	-93.881	-93.845	-93.882	-93.914	-93.953	-93.882	-93.984	-93.987	-93.951	-94.020	-94.056	-93.984	-93.984	-94.018	-93.950	-93.984	-94.019	-93.984	-93.953	-93.981	-93.986	-93.984	-93.954	-93.954	-93.953	-93.984	-93.950	-93.951	240.052	240.097	240.107	240.093	240.102	240.074	240.100	240.094	240.119	240.084	240.144	240.129	240.151	240.201	240.194	240.144	240.144	240.167	240.151	240.160	240.184	240.160	240.152	240.160	240.144	240.160	240.167	240.152	240.152	240.144	240.152	240.135	2016_7_19_17_00_30
FLQS21YXGRX2____	-53.259	-53.221	-53.221	-53.294	-53.253	-53.291	-53.257	-53.288	-53.257	-53.292	-53.220	-53.257	-53.185	-53.116	-53.151	-53.220	-53.220	-53.186	-53.186	-53.186	-53.153	-53.186	-53.184	-53.183	-53.219	-53.186	-53.152	-53.143	-53.184	-53.220	-53.143	-53.221	-93.650	-93.687	-93.721	-93.798	-93.762	-93.726	-93.762	-93.792	-93.832	-93.760	-93.867	-93.868	-93.828	-93.896	-93.934	-93.867	-93.867	-93.896	-93.831	-93.863	-93.897	-93.863	-93.833	-93.862	-93.867	-93.863	-93.835	-93.830	-93.833	-93.867	-93.824	-93.830	240.216	240.244	240.253	240.239	240.248	240.221	240.247	240.241	240.265	240.230	240.291	240.275	240.298	240.347	240.341	240.291	240.291	240.315	240.298	240.306	240.330	240.306	240.299	240.307	240.292	240.306	240.314	240.317	240.299	240.291	240.316	240.281	2016_7_19_17_00_30
FLQS2AVTGRX5____	-53.586	-53.507	-53.506	-53.620	-53.581	-53.580	-53.584	-53.575	-53.583	-53.577	-53.548	-53.542	-53.555	-53.488	-53.438	-53.548	-53.548	-53.511	-53.514	-53.513	-53.479	-53.513	-53.513	-53.514	-53.549	-53.513	-53.522	-53.512	-53.513	-53.548	-53.511	-53.551	-93.780	-93.816	-93.850	-93.929	-93.890	-93.853	-93.892	-93.923	-93.963	-93.888	-93.995	-93.994	-93.966	-94.077	-94.061	-93.995	-93.995	-94.028	-93.962	-93.995	-94.029	-93.995	-94.013	-93.991	-93.994	-93.995	-94.010	-93.964	-94.013	-93.995	-93.960	-93.960	239.999	240.044	240.054	240.022	240.029	240.020	240.029	240.041	240.048	240.031	240.073	240.075	240.062	240.121	240.140	240.073	240.073	240.098	240.080	240.088	240.113	240.088	240.093	240.087	240.072	240.088	240.088	240.081	240.093	240.073	240.080	240.062	2016_7_19_17_00_30
FLQS3087GRWV____	-53.734	-53.697	-53.698	-53.770	-53.734	-53.768	-53.731	-53.770	-53.733	-53.768	-53.698	-53.735	-53.668	-53.598	-53.631	-53.698	-53.698	-53.665	-53.665	-53.663	-53.629	-53.663	-53.662	-53.620	-53.656	-53.663	-53.633	-53.622	-53.662	-53.698	-53.661	-53.701	-93.821	-93.855	-93.891	-93.965	-93.927	-93.893	-93.894	-93.962	-94.001	-93.893	-94.033	-94.035	-94.001	-94.068	-94.105	-94.033	-94.033	-94.068	-94.001	-94.033	-94.067	-94.033	-94.002	-94.033	-94.034	-94.033	-94.002	-93.999	-94.002	-94.033	-93.996	-93.999	240.446	240.472	240.481	240.468	240.475	240.450	240.467	240.467	240.494	240.450	240.519	240.502	240.524	240.574	240.568	240.519	240.519	240.543	240.526	240.535	240.559	240.535	240.527	240.555	240.538	240.535	240.540	240.545	240.527	240.519	240.526	240.508	2016_7_19_17_00_30
FLQS2044GRWY____	-53.442	-53.406	-53.368	-53.476	-53.437	-53.437	-53.401	-53.437	-53.442	-53.474	-53.366	-53.441	-53.371	-53.301	-53.335	-53.366	-53.366	-53.334	-53.373	-53.371	-53.337	-53.371	-53.332	-53.332	-53.367	-53.371	-53.298	-53.369	-53.332	-53.366	-53.369	-53.408	-93.657	-93.694	-93.727	-93.834	-93.764	-93.730	-93.764	-93.799	-93.869	-93.764	-93.869	-93.869	-93.837	-93.938	-93.942	-93.869	-93.869	-93.903	-93.869	-93.870	-93.900	-93.870	-93.872	-93.901	-93.902	-93.870	-93.870	-93.869	-93.872	-93.869	-93.868	-93.834	240.121	240.147	240.174	240.152	240.151	240.142	240.168	240.161	240.177	240.134	240.211	240.177	240.201	240.260	240.245	240.211	240.211	240.235	240.208	240.210	240.233	240.210	240.228	240.236	240.220	240.210	240.243	240.210	240.228	240.211	240.210	240.183	2016_7_19_17_00_30
FLQS312SGRWV____	-53.583	-53.547	-53.503	-53.577	-53.579	-53.617	-53.581	-53.616	-53.582	-53.576	-53.545	-53.539	-53.514	-53.443	-53.477	-53.545	-53.545	-53.513	-53.512	-53.512	-53.478	-53.512	-53.511	-53.512	-53.546	-53.512	-53.435	-53.509	-53.511	-53.545	-53.507	-53.506	-93.773	-93.810	-93.844	-93.919	-93.883	-93.849	-93.920	-93.916	-93.955	-93.882	-93.988	-93.990	-93.953	-94.020	-94.058	-93.988	-93.988	-94.020	-93.953	-93.985	-94.019	-93.985	-93.954	-93.985	-93.987	-93.985	-93.954	-93.952	-93.954	-93.988	-93.952	-93.954	239.925	239.951	239.980	239.966	239.955	239.929	239.964	239.947	239.973	239.957	239.999	240.002	240.004	240.054	240.048	239.999	239.999	240.022	240.005	240.013	240.038	240.013	240.005	240.013	239.998	240.013	240.041	240.006	240.005	239.999	240.007	240.008	2016_7_19_17_00_30
FLQS31J6GRWY____	-53.639	-53.559	-53.558	-53.631	-53.593	-53.628	-53.594	-53.626	-53.596	-53.630	-53.559	-53.594	-53.525	-53.458	-53.490	-53.559	-53.559	-53.524	-53.525	-53.525	-53.491	-53.525	-53.523	-53.524	-53.559	-53.525	-53.493	-53.524	-53.523	-53.559	-53.563	-53.601	-93.781	-93.819	-93.853	-93.925	-93.887	-93.812	-93.888	-93.923	-93.960	-93.888	-93.993	-93.995	-93.958	-94.028	-94.063	-93.993	-93.993	-94.026	-93.959	-93.993	-94.027	-93.993	-93.962	-93.989	-93.992	-93.993	-93.960	-93.962	-93.962	-93.993	-93.960	-93.959	240.004	240.051	240.061	240.046	240.053	240.017	240.053	240.047	240.071	240.036	240.097	240.081	240.103	240.152	240.147	240.097	240.097	240.122	240.104	240.112	240.137	240.112	240.105	240.112	240.096	240.112	240.119	240.105	240.105	240.097	240.086	240.068	2016_7_19_17_00_17
FLQS31FWGRWY____	-53.382	-53.347	-53.346	-53.459	-53.383	-53.419	-53.387	-53.416	-53.387	-53.461	-53.348	-53.384	-53.314	-53.245	-53.279	-53.348	-53.348	-53.316	-53.314	-53.315	-53.281	-53.315	-53.314	-53.314	-53.349	-53.315	-53.279	-53.353	-53.314	-53.348	-53.312	-53.350	-93.755	-93.792	-93.829	-93.954	-93.870	-93.832	-93.869	-93.902	-93.941	-93.874	-93.972	-93.975	-93.936	-94.004	-94.044	-93.972	-93.972	-94.005	-93.939	-93.971	-94.004	-93.971	-93.942	-93.968	-93.973	-93.971	-93.941	-93.987	-93.942	-93.972	-93.937	-93.940	240.680	240.706	240.716	240.697	240.710	240.683	240.708	240.703	240.727	240.675	240.753	240.737	240.760	240.809	240.804	240.753	240.753	240.776	240.760	240.768	240.792	240.768	240.761	240.767	240.753	240.768	240.777	240.755	240.761	240.753	240.760	240.743	2016_7_19_17_00_17
FLQS31CRGRWY____	-53.304	-53.265	-53.266	-53.339	-53.302	-53.341	-53.302	-53.337	-53.345	-53.338	-53.269	-53.306	-53.235	-53.164	-53.201	-53.269	-53.269	-53.235	-53.280	-53.277	-53.200	-53.277	-53.277	-53.278	-53.269	-53.277	-53.203	-53.232	-53.277	-53.269	-53.230	-53.272	-93.827	-93.864	-93.900	-93.975	-93.939	-93.903	-93.938	-93.974	-94.009	-93.937	-94.040	-94.043	-94.009	-94.075	-94.111	-94.040	-94.040	-94.074	-94.006	-94.038	-94.072	-94.038	-94.013	-94.035	-94.039	-94.038	-94.008	-94.010	-94.013	-94.040	-94.006	-94.009	240.676	240.703	240.712	240.699	240.706	240.679	240.706	240.699	240.704	240.689	240.747	240.732	240.755	240.805	240.798	240.747	240.747	240.772	240.734	240.743	240.788	240.743	240.737	240.742	240.747	240.743	240.770	240.757	240.737	240.747	240.757	240.738	2016_7_19_17_00_17
FLQS319LGRWY____	-53.510	-53.473	-53.473	-53.546	-53.506	-53.546	-53.556	-53.542	-53.510	-53.544	-53.473	-53.509	-53.440	-53.368	-53.405	-53.473	-53.473	-53.441	-53.440	-53.439	-53.404	-53.439	-53.437	-53.438	-53.473	-53.439	-53.404	-53.437	-53.437	-53.473	-53.436	-53.475	-93.762	-93.797	-93.787	-93.906	-93.824	-93.788	-93.924	-93.860	-93.941	-93.869	-93.971	-93.976	-93.895	-94.005	-94.043	-93.971	-93.971	-94.005	-93.941	-93.963	-93.960	-93.963	-93.946	-93.965	-93.971	-93.963	-93.942	-93.943	-93.946	-93.971	-93.938	-93.941	240.006	240.032	240.029	240.027	240.024	239.996	240.027	240.017	240.053	240.018	240.078	240.062	240.073	240.135	240.128	240.078	240.078	240.101	240.085	240.091	240.107	240.091	240.088	240.092	240.078	240.091	240.102	240.087	240.088	240.078	240.086	240.069	2016_7_19_17_00_17
FLQS319HGRWY____	-53.243	-53.205	-53.251	-53.278	-53.237	-53.277	-53.199	-53.274	-53.241	-53.276	-53.205	-53.240	-53.172	-53.100	-53.135	-53.205	-53.205	-53.171	-53.171	-53.168	-53.135	-53.168	-53.169	-53.167	-53.201	-53.168	-53.136	-53.168	-53.169	-53.205	-53.169	-53.206	-93.712	-93.750	-93.826	-93.860	-93.824	-93.787	-93.859	-93.895	-93.894	-93.823	-93.964	-93.966	-93.894	-93.961	-93.998	-93.964	-93.964	-93.961	-93.929	-93.926	-93.958	-93.926	-93.896	-93.922	-93.962	-93.926	-93.932	-93.894	-93.896	-93.964	-93.926	-93.928	240.089	240.117	240.115	240.112	240.121	240.093	240.148	240.123	240.138	240.103	240.173	240.157	240.170	240.221	240.214	240.173	240.173	240.188	240.179	240.180	240.204	240.180	240.171	240.179	240.174	240.180	240.196	240.171	240.171	240.173	240.180	240.163	2016_7_19_17_00_17
FLQS317CGRWY____	-53.323	-53.287	-53.287	-53.358	-53.323	-53.361	-53.323	-53.357	-53.325	-53.358	-53.291	-53.325	-53.256	-53.188	-53.220	-53.291	-53.291	-53.256	-53.254	-53.256	-53.221	-53.256	-53.254	-53.252	-53.289	-53.256	-53.221	-53.252	-53.254	-53.291	-53.253	-53.288	-93.913	-93.947	-93.980	-94.056	-94.018	-93.982	-94.018	-94.053	-94.092	-94.018	-94.125	-94.124	-94.087	-94.158	-94.194	-94.125	-94.125	-94.157	-94.090	-94.124	-94.156	-94.124	-94.092	-94.121	-94.122	-94.124	-94.092	-94.089	-94.092	-94.125	-94.088	-94.089	240.115	240.141	240.150	240.137	240.143	240.116	240.143	240.137	240.162	240.127	240.186	240.170	240.192	240.242	240.237	240.186	240.186	240.210	240.194	240.202	240.226	240.202	240.194	240.203	240.186	240.202	240.209	240.194	240.194	240.186	240.194	240.178	2016_7_19_17_00_17
FLQS3160GRWY____	-53.389	-53.311	-53.311	-53.383	-53.387	-53.386	-53.348	-53.379	-53.388	-53.383	-53.352	-53.347	-53.274	-53.209	-53.243	-53.352	-53.352	-53.320	-53.320	-53.319	-53.286	-53.319	-53.319	-53.319	-53.352	-53.319	-53.243	-53.277	-53.319	-53.352	-53.275	-53.314	-93.759	-93.740	-93.776	-93.852	-93.853	-93.779	-93.816	-93.851	-93.890	-93.859	-93.956	-93.964	-93.887	-93.953	-93.989	-93.956	-93.956	-93.952	-93.885	-93.917	-93.951	-93.917	-93.928	-93.913	-93.921	-93.917	-93.887	-93.931	-93.928	-93.956	-93.884	-93.884	240.032	240.063	240.072	240.059	240.057	240.039	240.066	240.061	240.067	240.061	240.100	240.105	240.119	240.166	240.159	240.100	240.100	240.114	240.097	240.105	240.130	240.105	240.108	240.105	240.091	240.105	240.133	240.129	240.108	240.100	240.117	240.099	2016_7_19_17_00_18
FLQS3126GRWV____	-53.799	-53.712	-53.713	-53.786	-53.793	-53.783	-53.747	-53.782	-53.752	-53.784	-53.718	-53.752	-53.682	-53.613	-53.647	-53.718	-53.718	-53.683	-53.681	-53.682	-53.691	-53.682	-53.679	-53.680	-53.715	-53.682	-53.650	-53.678	-53.679	-53.718	-53.675	-53.717	-93.691	-93.728	-93.724	-93.797	-93.799	-93.725	-93.760	-93.796	-93.868	-93.759	-93.902	-93.906	-93.831	-93.900	-93.936	-93.902	-93.902	-93.936	-93.871	-93.902	-93.896	-93.902	-93.872	-93.862	-93.863	-93.902	-93.872	-93.834	-93.872	-93.902	-93.870	-93.870	239.874	239.923	239.922	239.908	239.905	239.889	239.916	239.909	239.941	239.898	239.966	239.951	239.964	240.014	240.008	239.966	239.966	239.991	239.975	239.983	239.977	239.983	239.976	239.973	239.957	239.983	239.990	239.966	239.976	239.966	239.977	239.958	2016_7_19_17_00_18
FLQS3115GRWV____	-53.726	-53.687	-53.687	-53.756	-53.720	-53.760	-53.721	-53.753	-53.722	-53.757	-53.687	-53.721	-53.653	-53.587	-53.618	-53.687	-53.687	-53.651	-53.653	-53.653	-53.620	-53.653	-53.650	-53.653	-53.686	-53.653	-53.622	-53.651	-53.650	-53.687	-53.651	-53.690	-93.641	-93.678	-93.712	-93.789	-93.750	-93.716	-93.751	-93.783	-93.824	-93.750	-93.855	-93.855	-93.821	-93.889	-93.926	-93.855	-93.855	-93.888	-93.821	-93.853	-93.889	-93.853	-93.823	-93.851	-93.853	-93.853	-93.822	-93.823	-93.823	-93.855	-93.820	-93.819	240.023	240.051	240.060	240.048	240.054	240.027	240.054	240.048	240.073	240.037	240.097	240.081	240.104	240.152	240.148	240.097	240.097	240.122	240.104	240.112	240.137	240.112	240.106	240.112	240.097	240.112	240.119	240.105	240.106	240.097	240.105	240.086	2016_7_19_17_00_18
FLQS310RGRWV____	-53.426	-53.393	-53.355	-53.464	-53.428	-53.430	-53.392	-53.426	-53.394	-53.427	-53.356	-53.428	-53.360	-53.252	-53.288	-53.356	-53.356	-53.323	-53.322	-53.322	-53.290	-53.322	-53.322	-53.359	-53.357	-53.322	-53.289	-53.357	-53.322	-53.356	-53.355	-53.394	-93.802	-93.767	-93.801	-93.911	-93.873	-93.839	-93.876	-93.909	-93.946	-93.874	-93.943	-93.980	-93.949	-94.015	-94.015	-93.943	-93.943	-94.014	-93.945	-93.979	-94.013	-93.979	-93.948	-93.977	-93.941	-93.979	-93.945	-93.947	-93.948	-93.943	-93.945	-93.947	240.115	240.120	240.147	240.125	240.132	240.122	240.149	240.142	240.167	240.133	240.183	240.160	240.183	240.250	240.234	240.183	240.183	240.217	240.200	240.209	240.232	240.209	240.201	240.191	240.183	240.209	240.215	240.184	240.201	240.183	240.185	240.167	2016_7_19_17_00_18
FLQS3106GRWV____	-53.505	-53.472	-53.469	-53.539	-53.504	-53.541	-53.504	-53.499	-53.505	-53.501	-53.468	-53.503	-53.394	-53.325	-53.359	-53.468	-53.468	-53.434	-53.434	-53.433	-53.399	-53.433	-53.433	-53.434	-53.470	-53.433	-53.401	-53.434	-53.433	-53.468	-53.432	-53.471	-93.772	-93.808	-93.842	-93.912	-93.878	-93.842	-93.879	-93.908	-93.947	-93.876	-93.983	-93.984	-93.944	-94.013	-94.047	-93.983	-93.983	-94.015	-93.949	-93.983	-94.013	-93.983	-93.949	-93.980	-93.982	-93.983	-93.949	-93.947	-93.949	-93.983	-93.946	-93.949	239.960	239.985	239.995	239.981	239.989	239.962	239.989	239.999	240.006	239.989	240.033	240.017	240.056	240.106	240.100	240.033	240.033	240.057	240.039	240.049	240.072	240.049	240.040	240.048	240.031	240.049	240.055	240.039	240.040	240.033	240.039	240.022	2016_7_19_17_00_18
FLQS30ZQGRWV____	-53.304	-53.269	-53.269	-53.343	-53.306	-53.341	-53.307	-53.341	-53.307	-53.343	-53.271	-53.308	-53.239	-53.209	-53.203	-53.271	-53.271	-53.238	-53.236	-53.237	-53.202	-53.237	-53.235	-53.235	-53.272	-53.237	-53.203	-53.237	-53.235	-53.271	-53.236	-53.274	-93.774	-93.810	-93.804	-93.919	-93.883	-93.846	-93.882	-93.918	-93.954	-93.881	-93.988	-93.991	-93.954	-94.023	-94.057	-93.988	-93.988	-94.020	-93.954	-93.985	-94.020	-93.985	-93.954	-93.985	-93.989	-93.985	-93.956	-93.955	-93.954	-93.988	-93.950	-93.953	240.143	240.169	240.167	240.163	240.171	240.145	240.170	240.164	240.189	240.153	240.215	240.198	240.220	240.252	240.264	240.215	240.215	240.238	240.222	240.229	240.255	240.229	240.222	240.230	240.214	240.229	240.237	240.222	240.222	240.215	240.221	240.204	2016_7_19_17_00_18
FLQS30YUGRWV____	-53.505	-53.467	-53.426	-53.539	-53.503	-53.539	-53.503	-53.498	-53.505	-53.538	-53.468	-53.504	-53.431	-53.364	-53.398	-53.468	-53.468	-53.392	-53.434	-53.432	-53.400	-53.432	-53.389	-53.391	-53.470	-53.432	-53.399	-53.432	-53.389	-53.468	-53.430	-53.471	-93.650	-93.725	-93.720	-93.825	-93.757	-93.719	-93.755	-93.791	-93.858	-93.756	-93.860	-93.863	-93.824	-93.927	-93.966	-93.860	-93.860	-93.893	-93.861	-93.859	-93.893	-93.859	-93.863	-93.860	-93.896	-93.859	-93.829	-93.828	-93.863	-93.860	-93.863	-93.827	240.058	240.096	240.113	240.089	240.088	240.061	240.087	240.099	240.113	240.071	240.131	240.115	240.139	240.197	240.191	240.131	240.131	240.175	240.147	240.147	240.171	240.147	240.168	240.166	240.139	240.147	240.155	240.139	240.168	240.131	240.149	240.121	2016_7_19_17_00_18
FLQS30X6GRWY____	-53.715	-53.679	-53.641	-53.753	-53.718	-53.712	-53.673	-53.712	-53.717	-53.710	-53.643	-53.719	-53.649	-53.581	-53.613	-53.643	-53.643	-53.607	-53.607	-53.648	-53.613	-53.648	-53.647	-53.606	-53.641	-53.648	-53.616	-53.647	-53.647	-53.643	-53.645	-53.687	-93.698	-93.729	-93.723	-93.793	-93.757	-93.720	-93.717	-93.793	-93.828	-93.757	-93.858	-93.861	-93.828	-93.893	-93.931	-93.858	-93.858	-93.894	-93.828	-93.857	-93.891	-93.857	-93.830	-93.817	-93.821	-93.857	-93.827	-93.829	-93.830	-93.858	-93.826	-93.828	240.153	240.177	240.193	240.160	240.167	240.160	240.177	240.179	240.186	240.170	240.228	240.194	240.217	240.266	240.261	240.228	240.228	240.254	240.236	240.225	240.250	240.225	240.219	240.234	240.219	240.225	240.232	240.219	240.219	240.228	240.218	240.200	2016_7_19_17_00_19
FLQS30X6GRWV____	-53.254	-53.216	-53.216	-53.246	-53.247	-53.288	-53.256	-53.284	-53.253	-53.290	-53.216	-53.296	-53.182	-53.111	-53.146	-53.216	-53.216	-53.182	-53.179	-53.179	-53.146	-53.179	-53.180	-53.179	-53.215	-53.179	-53.145	-53.178	-53.180	-53.216	-53.178	-53.259	-93.655	-93.689	-93.726	-93.799	-93.803	-93.731	-93.804	-93.797	-93.835	-93.764	-93.871	-93.906	-93.833	-93.936	-93.937	-93.871	-93.871	-93.900	-93.871	-93.867	-93.895	-93.867	-93.873	-93.864	-93.868	-93.867	-93.872	-93.833	-93.873	-93.871	-93.866	-93.872	240.114	240.140	240.150	240.156	240.156	240.118	240.152	240.137	240.162	240.126	240.188	240.160	240.194	240.253	240.237	240.188	240.188	240.211	240.205	240.204	240.227	240.204	240.205	240.203	240.188	240.204	240.221	240.195	240.205	240.188	240.204	240.168	2016_7_19_17_00_19
