SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS20U5GRX2____	0.065	0.058	0.095	0.060	0.076	0.076	0.065	0.062	0.063	0.066	0.058	0.057	0.076	0.024	0.147	-19.706	-0.020	0.066	0.015	0.067	0.065	0.121	0.064	0.069	0.068	0.019	0.064	0.061	-0.052	0.056	0.063	0.076	-0.028	-0.059	-0.024	-0.055	-0.032	-0.064	-0.093	-0.065	-0.017	-0.063	-0.027	-0.027	-0.104	-0.026	-0.033	-147.903	-0.053	-0.058	-0.019	-0.060	-0.019	-0.085	-0.063	-0.074	-0.056	-0.027	-0.060	-0.131	0.042	-0.022	-0.030	-0.066	-0.025	-0.026	-0.012	-0.026	-0.021	-0.019	-0.022	-0.025	-0.026	-0.023	-0.027	-0.028	-0.018	-0.041	0.008	219.244	-0.057	-0.024	-0.045	-0.023	-0.025	-0.001	-0.024	-0.022	-0.023	-0.043	-0.024	-0.022	-0.075	-0.029	-0.025	-0.019	2016_7_11_9_04_45
FLQS21TBGRWM____	0.015	19.783	-0.022	0.009	1.011	0.024	-0.089	0.022	-0.085	-0.040	-0.027	-0.143	0.019	19.587	0.524	0.029	0.017	0.015	0.052	19.704	-0.022	-0.045	0.015	0.027	0.020	0.026	0.019	0.030	-0.013	0.022	0.018	0.067	0.003	148.065	0.004	0.005	1.267	0.019	0.054	-0.006	2.315	0.059	0.089	0.127	0.007	148.359	1.533	0.006	0.007	-0.029	0.063	148.319	0.043	-0.048	0.036	0.016	0.002	0.011	0.007	0.121	-0.027	-0.006	0.007	0.045	0.064	-219.309	0.050	0.063	0.412	0.068	0.021	0.068	-0.068	0.041	0.045	-0.003	0.066	-219.399	0.207	0.071	0.065	0.066	0.077	-219.351	0.049	0.043	0.064	0.070	0.067	0.069	0.066	0.066	0.055	0.069	0.066	0.084	2016_7_11_9_04_49
FLQS22W2GRWQ____	-0.069	-0.024	-0.036	-0.085	-0.074	-0.069	-0.074	-0.074	-0.072	-0.072	-0.078	-0.027	-19.798	19.469	0.026	-0.065	-0.036	-0.057	-0.074	-0.074	0.024	-0.068	-0.068	-0.071	0.328	-0.122	-0.037	-0.073	-0.069	-20.199	-0.033	-0.004	0.054	0.016	0.027	0.012	0.072	0.058	0.072	0.002	0.059	0.060	0.073	0.031	-147.962	148.335	0.007	0.027	0.052	0.069	0.072	0.072	-0.036	0.057	0.053	0.055	1.765	0.101	0.051	0.058	0.052	-147.838	0.052	0.072	0.618	0.638	0.632	0.613	0.615	0.618	0.615	0.618	0.617	0.617	0.614	0.635	219.969	-218.092	0.658	0.621	0.632	0.622	0.616	1.343	0.659	0.619	0.619	0.617	0.709	0.595	0.631	0.616	0.619	219.804	0.632	0.643	2016_7_11_9_04_53
FLQS23HTGRWQ____	0.249	19.952	0.196	20.494	0.264	0.262	0.270	0.270	0.213	0.205	0.256	0.152	0.216	0.153	0.206	0.270	0.179	0.270	0.235	0.200	0.119	0.200	0.207	0.200	0.204	0.270	19.870	0.201	0.200	20.395	0.273	0.200	0.009	148.020	0.052	147.716	0.014	0.010	0.059	0.059	-0.039	0.043	-0.019	0.025	0.036	0.089	0.002	0.059	0.025	-0.011	-0.012	0.059	0.117	-0.011	0.018	-0.011	0.046	0.059	147.853	0.047	-0.011	147.899	-0.025	-0.011	0.204	-219.124	0.181	-218.895	0.210	0.209	0.210	0.210	0.191	0.185	0.208	0.165	0.190	0.163	0.187	0.211	0.175	0.213	0.199	0.182	0.148	0.185	0.187	0.185	0.185	0.211	-219.150	0.183	0.185	-218.942	0.215	0.186	2016_7_11_9_04_56
FLQS235WGRX5____	0.000	-0.025	20.296	-0.003	0.000	-0.069	0.779	-0.004	-0.073	0.003	-0.076	-0.017	0.018	0.068	-0.129	-0.062	-0.070	-0.070	0.055	0.134	-0.068	-0.796	0.840	-0.075	-0.051	-0.071	-19.810	-0.103	-0.006	-0.000	0.012	-0.000	0.000	-0.016	147.525	-0.072	-0.070	-0.034	-0.001	-0.081	-0.078	-0.206	-0.006	-0.020	0.024	-0.293	0.016	-0.008	0.000	-0.070	-0.082	-0.176	-0.071	-0.030	1.035	-0.047	-0.014	-0.138	-147.805	-0.054	-0.003	0.000	0.025	-0.070	0.000	-0.009	-218.709	0.002	0.003	-0.026	0.312	0.002	-0.026	0.009	-0.031	-0.006	0.006	0.038	-0.052	-0.024	-0.028	-0.025	0.025	0.061	-0.025	-0.315	0.293	-0.028	-0.020	-0.023	218.914	-0.039	-0.002	0.000	0.003	0.003	2016_7_11_9_05_22
