SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS300RGRWY____	-0.064	-0.062	-0.059	-0.065	-0.06	-0.061	-0.062	-0.061	-0.062	-0.062	-0.032	-0.062	-0.061	-0.065	-0.061	-0.061	-0.036	-0.061	-0.062	-0.027	-0.062	-0.061	-0.062	-0.061	-0.121	-0.063	-0.062	-0.066	-0.062	-0.061	-0.061	0.004	-0.012	-0.043	-0.048	-0.012	-0.042	-0.042	-0.044	-0.039	-0.039	-0.041	-0.022	-0.04	-0.04	-0.043	-0.021	-0.021	-0.012	-0.021	-0.041	-0.04	-0.04	-0.021	-0.04	-0.05	-0.049	-0.02	-0.016	-0.012	-0.041	-0.041	-0.042	-0.015	-0.029	-0.026	-0.025	-0.029	-0.025	-0.026	-0.026	-0.026	-0.027	-0.026	-0.016	-0.026	-0.026	-0.027	-0.027	-0.027	-0.018	-0.027	-0.027	-0.012	-0.026	-0.027	-0.026	-0.026	-0.05	-0.028	-0.028	-0.03	-0.026	-0.026	-0.026	-0.002	-0.059	-0.033	-0.026	2016_7_13_13_36_21
FLQS300VGRWQ____	-0.058	-0.048	-0.044	-0.056	-0.049	-0.051	-0.021	-0.047	-0.051	-0.021	-0.052	-0.088	-0.022	-0.021	-0.052	-0.052	-0.074	-0.083	-0.052	-0.055	-0.088	-0.054	-0.088	-0.025	-0.048	-0.046	-0.077	-0.057	-0.05	-0.022	-0.021	-0.022	0.05	0.016	0.014	0.051	0.019	0.017	0.015	0.019	0.018	0.016	0.017	0.045	0.017	0.017	0.038	0.038	0.013	0.018	0.018	0.016	0.045	0.016	0.045	0.012	0.012	0.09	0.004	0.051	0.016	0.017	0.017	0.016	-0.035	-0.029	-0.027	-0.035	-0.029	-0.03	-0.018	-0.029	-0.03	-0.018	-0.03	-0.047	-0.018	-0.018	-0.032	-0.032	-0.04	-0.043	-0.03	-0.032	-0.047	-0.032	-0.047	-0.019	-0.028	-0.033	-0.04	-0.035	-0.029	-0.019	-0.018	-0.019	-0.05	0.025	-0.03	2016_7_13_13_36_25
FLQS301GGRWM____	-0.053	-0.02	-0.041	-0.017	-0.05	-0.054	-0.024	-0.021	-0.02	-0.023	-0.019	-0.054	-0.021	-0.022	-0.02	-0.02	-0.051	-0.052	-0.051	-0.05	-0.054	-0.053	-0.054	-0.051	-0.05	-0.051	-0.053	-0.046	-0.054	-0.021	-0.052	-0.021	0.061	0.057	0.024	0.023	0.031	0.057	0.058	0.056	0.055	0.054	0.055	0.056	0.055	0.056	0.037	0.037	0.061	0.057	0.056	0.037	0.056	0.056	0.056	0.061	0.06	0.035	0.03	0.022	0.037	0.057	0.057	0.056	-0.021	-0.008	-0.013	-0.004	-0.018	-0.021	-0.009	-0.008	-0.008	-0.008	-0.007	-0.022	-0.007	-0.008	-0.006	-0.006	-0.02	-0.02	-0.02	-0.018	-0.022	-0.021	-0.022	-0.02	-0.02	-0.018	-0.019	-0.016	-0.02	-0.008	-0.021	-0.008	-0.039	0.049	-0.015	2016_7_13_13_36_29
FLQS303BGRWM____	-0.058	-0.05	-0.027	-0.027	-0.05	-0.05	-0.021	-0.019	-0.021	-0.051	-0.053	-0.052	-0.05	-0.051	-0.083	-0.083	-0.05	-0.053	-0.019	0.013	-0.052	-0.052	-0.052	-0.052	-0.077	-0.052	-0.02	-0.026	-0.013	-0.05	-0.053	-0.02	0.046	0.01	0.047	0.045	0.011	0.034	0.033	0.011	0.041	0.015	0.01	0.034	0.043	0.014	0.035	0.035	0.048	0.034	0.04	0.009	0.034	0.033	0.034	0.045	0.008	0.035	0.045	0.047	0.035	0.034	0.033	0.043	-0.022	-0.016	-0.01	-0.01	-0.016	-0.018	-0.007	-0.004	-0.007	-0.017	-0.018	-0.019	-0.018	-0.017	-0.031	-0.031	-0.019	-0.02	-0.006	0.009	-0.019	-0.019	-0.019	-0.02	-0.027	-0.019	-0.007	-0.009	-0.003	-0.018	-0.019	-0.006	-0.043	0.032	-0.015	2016_7_13_13_36_40
FLQS304WGRWM____	0.235	0.258	0.255	0.223	0.261	0.23	0.231	0.259	0.227	0.295	0.227	0.228	0.261	0.261	0.228	0.228	0.264	0.262	0.231	0.264	0.228	0.262	0.228	0.232	0.229	0.229	0.228	0.231	0.229	0.229	0.227	0.261	-0.063	-0.066	-0.03	-0.026	-0.038	-0.093	-0.092	-0.038	-0.065	-0.069	-0.064	-0.064	-0.038	-0.067	-0.064	-0.064	-0.101	-0.064	-0.036	-0.062	-0.064	-0.094	-0.064	-0.063	-0.065	-0.065	-0.068	-0.064	-0.096	-0.034	-0.033	-0.034	0.116	0.126	0.122	0.11	0.126	0.117	0.117	0.125	0.114	0.141	0.114	0.114	0.125	0.127	0.114	0.114	0.131	0.128	0.113	0.128	0.114	0.13	0.114	0.115	0.114	0.114	0.114	0.115	0.116	0.112	0.112	0.126	0.242	-0.061	0.119	2016_7_13_13_36_44
FLQS305DGRWM____	0.012	0.013	0.043	0.013	0.015	0.014	0.015	0.014	0.047	0.014	0.014	0.048	0.046	0.014	0.048	0.048	0.042	0.046	0.08	0.014	0.048	-0.022	0.048	0.045	0.019	0.013	0.015	0.021	0.047	0.047	0.048	0.014	-0.003	-0.003	-0.005	-0.003	-0.004	-0.003	-0.003	-0.002	-0.003	-0.003	-0.004	-0.004	0.026	-0.004	-0.003	-0.003	-0.003	-0.005	0.028	0.018	-0.004	-0.03	-0.004	-0.003	-0.002	0.021	-0.004	-0.041	-0.004	-0.004	-0.003	-0.004	0.005	0.006	0.018	0.005	0.006	0.006	0.006	0.006	0.02	0.006	0.006	0.019	0.017	0.005	0.019	0.019	0.017	0.019	0.03	0.005	0.019	-0.007	0.019	0.018	0.008	0.004	0.006	0.011	0.019	0.019	0.02	0.006	0.03	-0.002	0.012	2016_7_13_13_36_48
FLQS305NGRWM____	0.053	0.031	0.052	0.064	0.061	0.059	0.059	0.062	0.059	0.06	0.059	0.061	0.06	0.028	0.03	0.03	0.058	0.06	0.028	0.094	0.061	0.094	0.061	0.034	0.035	0.06	0.062	0.063	0.029	0.031	0.03	0.029	0.062	0.057	0.059	0.023	0.058	0.057	0.061	0.033	0.059	0.058	0.033	0.035	0.059	0.058	0.058	0.058	0.023	0.057	0.03	0.06	0.035	0.06	0.035	0.06	0.061	0.033	0.027	0.022	0.034	0.059	0.034	0.029	0.017	0.009	0.017	0.024	0.02	0.02	0.02	0.023	0.02	0.02	0.022	0.022	0.02	0.008	0.008	0.008	0.022	0.02	0.009	0.034	0.022	0.035	0.022	0.01	0.01	0.022	0.023	0.024	0.009	0.009	0.01	0.01	0.052	0.046	0.018	2016_7_13_13_36_52
FLQS307KGRWV____	-0.114	-0.086	-0.087	-0.116	-0.114	-0.114	-0.116	-0.115	-0.116	-0.118	-0.115	-0.117	-0.115	-0.119	-0.115	-0.115	-0.088	-0.085	-0.054	-0.122	-0.117	-0.116	-0.117	-0.114	-0.115	-0.116	-0.118	-0.084	-0.117	-0.116	-0.117	-0.117	0.013	0.015	0.012	0.013	0.022	0.02	0.017	0.022	0.021	0.02	0.022	0.021	0.02	0.046	0.021	0.021	0.014	0.021	0.021	0.02	0.021	0.02	0.021	0.013	0.014	0.021	0.019	0.011	0.02	0.02	0.02	0.02	-0.046	-0.035	-0.036	-0.047	-0.047	-0.047	-0.048	-0.048	-0.049	-0.048	-0.048	-0.049	-0.047	-0.051	-0.048	-0.048	-0.037	-0.036	-0.023	-0.05	-0.049	-0.048	-0.049	-0.047	-0.047	-0.049	-0.049	-0.035	-0.049	-0.048	-0.048	-0.049	-0.109	0.019	-0.045	2016_7_13_13_36_56
FLQS308YGRWQ____	-0.033	-0.042	-0.033	-0.013	-0.015	-0.044	-0.045	0.016	-0.013	-0.044	-0.012	-0.046	-0.044	-0.045	-0.045	-0.045	-0.016	-0.012	-0.015	-0.045	-0.046	-0.046	-0.046	-0.012	-0.042	-0.012	-0.013	-0.014	-0.05	-0.045	-0.082	-0.045	0.027	0.059	0.028	0.062	0.058	0.057	0.058	0.059	0.061	0.031	0.034	0.06	0.033	0.032	0.031	0.031	0.062	0.036	0.034	0.034	0.06	0.033	0.06	0.025	0.025	0.033	0.033	0.061	0.055	0.033	0.032	0.032	-0.012	-0.017	-0.011	-0.005	-0.006	-0.017	-0.018	0.007	-0.005	-0.016	-0.003	-0.018	-0.016	-0.016	-0.016	-0.016	-0.007	-0.004	-0.004	-0.017	-0.018	-0.016	-0.018	-0.002	-0.014	-0.003	-0.003	-0.005	-0.019	-0.016	-0.032	-0.016	-0.033	0.043	-0.012	2016_7_13_13_37_00
FLQS309NGRWM____	-0.001	-0.001	-0.001	0.009	0.001	0.001	0.001	0.001	0.002	-0.001	0.001	0.032	-0.001	0.033	0.03	0.03	-0.002	0.03	-0.001	0.03	0.032	0	0.032	0.024	0.025	0.03	0	0.037	-0.029	0	-0.029	0.032	-0.005	-0.008	-0.005	-0.043	-0.005	-0.006	-0.006	-0.009	-0.007	-0.006	-0.007	-0.007	-0.006	-0.006	-0.005	-0.005	-0.005	-0.007	-0.006	-0.005	-0.007	-0.006	-0.007	-0.005	-0.006	-0.005	-0.035	-0.044	-0.006	-0.006	-0.005	-0.004	-0.008	-0.008	-0.009	-0.001	-0.007	-0.007	-0.007	-0.008	-0.007	-0.008	-0.008	0.005	-0.009	0.005	0.004	0.004	-0.008	0.004	-0.008	0.004	0.005	-0.008	0.005	0.002	0.002	0.004	-0.006	0.009	-0.019	-0.007	-0.019	0.005	0.011	-0.009	-0.003	2016_7_13_13_37_05
FLQS309QGRWV____	-0.069	-0.064	-0.084	-0.037	-0.063	-0.064	-0.064	-0.066	-0.062	-0.063	-0.134	-0.064	-0.063	-0.064	-0.063	-0.063	-0.062	-0.035	-0.064	-0.062	-0.064	-0.063	-0.064	-0.064	-0.062	-0.064	-0.065	-0.066	-0.063	-0.096	-0.064	-0.064	-0.015	-0.045	-0.047	-0.015	-0.021	-0.024	-0.024	-0.025	-0.049	-0.047	-0.079	-0.045	-0.046	-0.021	-0.052	-0.052	-0.015	-0.047	-0.021	-0.045	-0.045	-0.046	-0.045	-0.052	-0.05	-0.078	-0.021	-0.015	-0.025	-0.048	-0.048	-0.019	-0.031	-0.026	-0.034	-0.018	-0.028	-0.028	-0.029	-0.028	-0.026	-0.027	-0.053	-0.027	-0.027	-0.028	-0.026	-0.026	-0.028	-0.015	-0.028	-0.027	-0.027	-0.027	-0.027	-0.026	-0.026	-0.025	-0.029	-0.029	-0.028	-0.039	-0.026	-0.029	-0.066	-0.038	-0.028	2016_7_13_13_37_08
FLQS309TGRWY____	0.074	0.08	0.102	0.077	0.082	0.115	0.083	0.083	0.082	0.083	0.081	0.081	0.083	0.082	0.085	0.085	0.082	0.084	0.083	0.083	0.081	0.082	0.081	0.084	0.109	0.081	0.082	0.079	0.082	0.083	0.081	0.082	0.112	0.077	0.111	0.113	0.103	0.057	0.076	0.097	0.078	0.076	0.097	0.075	0.077	0.076	0.096	0.096	0.113	0.096	0.079	0.074	0.075	0.096	0.075	0.073	0.075	0.098	0.103	0.114	0.097	0.076	0.097	0.102	0.022	0.027	0.033	0.023	0.026	0.042	0.029	0.026	0.027	0.028	0.026	0.028	0.028	0.028	0.027	0.027	0.026	0.027	0.028	0.028	0.028	0.026	0.028	0.029	0.039	0.026	0.026	0.024	0.027	0.028	0.026	0.026	0.084	0.089	0.028	2016_7_13_16_20_13
FLQS319HGRWY____	0.04	0.047	0.025	0.044	0.048	0.05	0.051	0.049	0.073	0.062	0.049	0.04	0.049	0.074	0.048	0.048	0.021	-0.012	0.017	0.017	0.04	0.018	0.04	0.02	0.044	0.072	0.051	0.052	0.048	0.049	0.05	0.017	0.119	0.112	0.085	0.119	0.083	0.089	0.089	0.088	0.141	0.129	0.088	0.151	0.113	0.143	0.089	0.089	0.081	0.091	0.081	0.088	0.151	0.09	0.151	0.12	0.117	0.148	0.083	0.08	0.088	0.087	0.088	0.082	0.012	0.015	0.008	0.014	0.018	0.018	0.018	0.018	0.023	0.02	0.018	0.01	0.016	0.024	0.018	0.018	0.007	-0.007	0.006	0.005	0.01	0.005	0.01	0.004	0.014	0.023	0.019	0.02	0.018	0.018	0.018	0.006	0.042	0.105	0.014	2016_7_13_16_20_16
FLQS3009GRWQ____	-0.051	-0.055	-0.021	-0.054	-0.057	-0.058	-0.058	-0.03	-0.057	-0.059	-0.056	-0.056	-0.03	-0.06	-0.058	-0.058	-0.057	-0.059	-0.059	-0.062	-0.056	-0.03	-0.056	-0.059	-0.058	-0.056	-0.058	-0.056	-0.027	-0.029	-0.029	-0.058	0.014	0.017	0.012	0.013	0.02	0.022	0.022	0.041	0.046	0.049	0.042	0.018	0.048	0.047	0.021	0.021	0.049	0.04	0.018	0.04	0.018	0.04	0.018	0.05	0.051	0.019	0.018	0.012	0.02	0.042	0.042	0.02	-0.026	-0.027	-0.013	-0.027	-0.028	-0.029	-0.028	-0.018	-0.03	-0.031	-0.03	-0.028	-0.019	-0.031	-0.029	-0.029	-0.031	-0.031	-0.029	-0.031	-0.028	-0.019	-0.028	-0.031	-0.031	-0.028	-0.028	-0.028	-0.017	-0.018	-0.019	-0.029	-0.051	0.03	-0.026	2016_7_13_16_20_19
FLQS3024GRWM____	0.087	0.082	0.096	0.087	0.059	0.083	0.084	0.081	0.07	0.082	0.14	0.07	0.06	0.14	0.051	0.051	0.082	0.083	0.06	0.082	0.07	0.059	0.07	0.082	0.107	0.07	0.14	0.086	0.082	0.07	0.058	0.117	-0.05	-0.017	-0.087	-0.051	-0.031	-0.016	-0.042	-0.016	0	-0.044	0	0	-0.024	0	-0.043	-0.043	-0.015	-0.016	-0.024	-0.015	0	-0.041	0	-0.013	-0.014	0	-0.07	-0.052	-0.015	0	-0.038	-0.045	0.043	0.039	0.049	0.042	0.03	0.038	0.041	0.038	0.033	0.041	0.06	0.033	0.03	0.061	0.028	0.028	0.038	0.039	0.03	0.039	0.033	0.031	0.033	0.038	0.048	0.033	0.065	0.042	0.039	0.032	0.03	0.055	0.083	-0.026	0.039	2016_7_13_16_21_20
FLQS3047GRWM____	-0.094	-0.125	-0.094	-0.123	-0.123	-0.121	-0.12	-0.155	-0.09	-0.122	-0.093	-0.123	-0.12	-0.122	-0.121	-0.121	-0.119	-0.122	-0.124	-0.09	-0.123	-0.123	-0.123	-0.124	-0.122	-0.093	-0.09	-0.096	-0.09	-0.121	-0.124	-0.122	-0.006	-0.01	-0.008	-0.006	-0.007	-0.008	-0.008	-0.035	-0.007	-0.007	-0.01	-0.036	-0.008	-0.008	-0.008	-0.008	-0.008	-0.009	-0.008	-0.008	-0.036	-0.009	-0.036	-0.007	-0.007	-0.009	-0.006	-0.006	-0.009	-0.009	-0.008	-0.007	-0.042	-0.054	-0.042	-0.054	-0.052	-0.052	-0.052	-0.064	-0.04	-0.053	-0.041	-0.051	-0.052	-0.052	-0.052	-0.052	-0.051	-0.052	-0.053	-0.04	-0.051	-0.053	-0.051	-0.053	-0.053	-0.041	-0.04	-0.042	-0.039	-0.053	-0.053	-0.053	-0.115	-0.011	-0.049	2016_7_13_16_21_26
FLQS3052GRWY____	-0.034	0.002	0.003	0.003	0.002	0.03	0.028	-0.002	0	0.001	0.001	-0.001	0.001	0.032	0	0	0.003	-0.001	-0.031	-0.001	-0.001	0	-0.001	-0.025	0.004	0.034	0.036	0.005	0.031	0.001	0	0.032	0.009	0.04	0.007	0.007	0.008	0.011	0.031	0.031	0.009	0.009	0.011	0.03	0.01	0.009	0.01	0.01	0.006	0.029	0.009	0.01	0.03	0.011	0.03	0.044	0.043	0.01	0.01	0.006	0.03	0.032	0.01	0.01	-0.01	0.003	0.005	0.005	0.005	0.015	0.013	0.001	0.004	0.004	0.004	0.001	0.004	0.016	0.003	0.003	0.005	0.002	-0.009	0.003	0.001	0.004	0.001	-0.009	0.003	0.018	0.018	0.006	0.015	0.002	0.004	0.017	0.005	0.018	0.005	2016_7_13_16_21_30
FLQS3057GRWM____	-0.012	-0.016	-0.023	-0.019	-0.018	-0.017	-0.045	-0.045	-0.047	-0.016	-0.016	-0.017	-0.044	-0.047	-0.017	-0.017	-0.017	-0.015	-0.017	-0.016	-0.017	-0.017	-0.017	-0.015	-0.019	-0.018	-0.016	-0.014	-0.015	-0.047	-0.018	-0.015	-0.05	-0.018	-0.016	-0.014	-0.047	-0.044	-0.044	-0.042	-0.047	-0.048	-0.043	-0.019	-0.047	-0.018	-0.042	-0.042	-0.051	-0.041	-0.047	-0.042	-0.019	-0.042	-0.019	-0.052	-0.014	-0.023	-0.048	-0.052	-0.044	-0.043	-0.043	-0.047	-0.001	-0.005	-0.008	-0.007	-0.004	-0.004	-0.016	-0.015	-0.015	-0.004	-0.004	-0.005	-0.015	-0.017	-0.004	-0.004	-0.004	-0.003	-0.004	-0.004	-0.005	-0.004	-0.005	-0.002	-0.007	-0.005	-0.004	-0.002	-0.003	-0.016	-0.004	-0.003	-0.022	-0.038	-0.006	2016_7_13_16_21_33
FLQS3072GRWV____	-0.206	-0.209	-0.205	-0.208	-0.207	-0.209	-0.21	-0.208	-0.208	-0.208	-0.209	-0.211	-0.208	-0.209	-0.21	-0.21	-0.207	-0.209	-0.208	-0.21	-0.211	-0.21	-0.211	-0.209	-0.207	-0.209	-0.21	-0.209	-0.209	-0.209	-0.208	-0.208	0.016	0.045	0.014	0.015	0.021	0.025	0.045	0.023	0.02	0.021	0.025	0.044	0.022	0.023	0.024	0.024	0.015	0.025	0.022	0.024	0.044	0.023	0.044	0.051	0.051	0.021	0.021	0.015	0.024	0.024	0.024	0.02	-0.088	-0.091	-0.088	-0.089	-0.088	-0.09	-0.091	-0.089	-0.089	-0.09	-0.089	-0.092	-0.089	-0.089	-0.09	-0.09	-0.088	-0.089	-0.09	-0.09	-0.092	-0.09	-0.092	-0.091	-0.091	-0.089	-0.09	-0.089	-0.089	-0.09	-0.089	-0.089	-0.209	0.027	-0.09	2016_7_13_16_21_37
FLQS3084GRWM____	-0.04	-0.065	-0.053	-0.031	-0.063	-0.061	-0.061	-0.061	-0.063	-0.064	-0.063	-0.06	-0.034	-0.063	-0.064	-0.064	-0.059	-0.065	-0.034	-0.065	-0.06	-0.029	-0.06	-0.063	-0.032	-0.063	-0.064	-0.058	-0.065	-0.062	-0.064	-0.065	-0.083	-0.009	-0.045	-0.007	-0.036	-0.031	-0.034	-0.03	-0.036	-0.035	-0.01	-0.028	-0.036	-0.007	-0.01	-0.01	-0.045	-0.011	-0.011	-0.011	-0.028	-0.011	-0.028	-0.046	-0.045	-0.01	-0.036	-0.046	-0.011	-0.03	-0.03	-0.034	-0.006	-0.021	-0.014	-0.008	-0.019	-0.019	-0.018	-0.019	-0.019	-0.02	-0.021	-0.017	-0.007	-0.02	-0.021	-0.021	-0.016	-0.021	-0.009	-0.021	-0.017	-0.007	-0.017	-0.017	-0.006	-0.02	-0.019	-0.016	-0.021	-0.019	-0.019	-0.02	-0.057	-0.028	-0.017	2016_7_13_16_21_43
FLQS3160GRWY____	-0.193	-0.153	-0.143	-0.152	-0.183	-0.185	-0.185	-0.188	-0.184	-0.184	-0.186	-0.186	-0.184	-0.184	-0.186	-0.186	-0.177	-0.157	-0.187	-0.156	-0.186	-0.186	-0.186	-0.154	-0.179	-0.186	-0.153	-0.189	-0.186	-0.185	-0.185	-0.186	-0.029	-0.066	-0.108	-0.069	-0.068	-0.044	-0.044	-0.043	-0.094	-0.066	-0.043	-0.045	-0.064	-0.065	-0.067	-0.067	-0.068	-0.046	-0.095	-0.044	-0.045	-0.045	-0.045	-0.068	-0.068	-0.044	-0.065	-0.027	-0.044	-0.043	-0.044	-0.065	-0.08	-0.061	-0.054	-0.06	-0.073	-0.075	-0.075	-0.077	-0.071	-0.074	-0.075	-0.076	-0.073	-0.073	-0.075	-0.075	-0.071	-0.064	-0.072	-0.063	-0.076	-0.076	-0.076	-0.061	-0.072	-0.076	-0.061	-0.078	-0.076	-0.076	-0.076	-0.074	-0.178	-0.057	-0.072	2016_7_13_16_21_48
