SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3KLTHFM5____	-13.650	-13.684	-13.643	-13.577	-13.614	-13.616	-13.577	-13.642	-13.510	-13.608	-13.608	-13.614	-13.614	-13.607	-13.544	-13.544	-13.505	-13.642	-13.579	-13.614	-13.538	-13.543	-13.543	-13.607	-13.613	-13.544	-13.578	-13.538	-13.580	-13.404	-13.544	-13.578	-140.931	-140.959	-140.995	-140.951	-140.959	-140.936	-140.951	-140.927	-140.957	-140.893	-140.893	-140.963	-140.959	-140.926	-140.888	-140.899	-140.893	-140.927	-140.925	-140.892	-140.925	-140.861	-140.861	-140.926	-140.950	-140.899	-140.892	-140.925	-140.897	-140.923	-140.890	-140.892	264.805	264.792	264.810	264.835	264.820	264.819	264.835	264.808	264.862	264.820	264.820	264.820	264.820	264.822	264.846	264.846	264.862	264.808	264.833	264.818	264.850	264.845	264.845	264.822	264.821	264.846	264.832	264.850	264.832	264.904	264.846	264.832	2016_7_15_16_12_08
F2LS3MG9HFM5____	-14.015	-14.051	-13.982	-13.975	-13.980	-13.981	-13.975	-14.010	-13.908	-13.974	-13.974	-14.011	-13.980	-13.974	-13.909	-13.940	-13.870	-14.010	-13.975	-13.981	-13.905	-13.939	-13.939	-13.974	-13.965	-13.940	-13.974	-13.905	-13.976	-13.800	-13.942	-13.974	-140.976	-140.980	-140.984	-140.969	-140.980	-140.981	-140.969	-140.947	-140.978	-140.940	-140.940	-140.985	-140.980	-140.973	-140.910	-140.969	-140.940	-140.947	-140.975	-140.911	-140.949	-140.885	-140.885	-140.973	-141.015	-140.969	-140.941	-140.949	-140.971	-140.971	-140.912	-140.941	264.660	264.645	264.673	264.676	264.674	264.673	264.676	264.661	264.703	264.675	264.675	264.662	264.674	264.676	264.700	264.690	264.717	264.661	264.676	264.671	264.703	264.687	264.687	264.676	264.681	264.690	264.675	264.703	264.675	264.746	264.687	264.675	2016_7_15_16_12_11
F2LS339XHFM1____	-13.730	-13.767	-13.696	-13.660	-13.695	-13.697	-13.660	-13.696	-13.590	-13.660	-13.660	-13.723	-13.695	-13.687	-13.625	-13.625	-13.583	-13.696	-13.661	-13.696	-13.617	-13.624	-13.624	-13.687	-13.723	-13.625	-13.661	-13.617	-13.660	-13.486	-13.625	-13.661	-140.776	-140.777	-140.781	-140.742	-140.779	-140.778	-140.742	-140.746	-140.779	-140.708	-140.708	-140.804	-140.779	-140.770	-140.709	-140.743	-140.736	-140.746	-140.746	-140.710	-140.771	-140.704	-140.704	-140.770	-140.767	-140.743	-140.710	-140.771	-140.742	-140.746	-140.711	-140.710	264.092	264.078	264.106	264.119	264.107	264.106	264.119	264.105	264.149	264.118	264.118	264.097	264.107	264.109	264.132	264.134	264.150	264.105	264.119	264.103	264.138	264.132	264.132	264.109	264.095	264.134	264.118	264.138	264.119	264.190	264.132	264.118	2016_7_15_16_12_14
F2LS3A7AHFM2____	-13.434	-13.470	-13.399	-13.364	-13.399	-13.400	-13.364	-13.398	-13.294	-13.364	-13.364	-13.397	-13.399	-13.363	-13.329	-13.328	-13.260	-13.398	-13.363	-13.399	-13.293	-13.328	-13.328	-13.363	-13.399	-13.328	-13.364	-13.293	-13.365	-13.189	-13.329	-13.364	-140.907	-140.910	-140.914	-140.872	-140.910	-140.910	-140.872	-140.877	-140.910	-140.841	-140.841	-140.910	-140.910	-140.880	-140.837	-140.875	-140.844	-140.877	-140.880	-140.843	-140.878	-140.814	-140.814	-140.880	-140.873	-140.875	-140.843	-140.878	-140.870	-140.875	-140.840	-140.843	264.891	264.877	264.905	264.918	264.905	264.905	264.918	264.904	264.947	264.917	264.917	264.906	264.905	264.918	264.931	264.932	264.959	264.904	264.918	264.903	264.947	264.930	264.930	264.918	264.904	264.932	264.917	264.947	264.917	264.989	264.931	264.917	2016_7_15_16_12_41
F2LS30UNGRX8____	-13.571	-13.607	-13.536	-13.500	-13.536	-13.537	-13.500	-13.535	-13.430	-13.500	-13.500	-13.534	-13.536	-13.500	-13.465	-13.465	-13.395	-13.535	-13.501	-13.535	-13.430	-13.464	-13.464	-13.500	-13.536	-13.465	-13.500	-13.430	-13.501	-13.325	-13.466	-13.500	-140.971	-140.970	-140.977	-140.938	-140.973	-140.973	-140.938	-140.939	-140.973	-140.905	-140.905	-140.976	-140.973	-140.939	-140.906	-140.937	-140.906	-140.939	-140.940	-140.876	-140.937	-140.872	-140.872	-140.939	-140.938	-140.937	-140.904	-140.937	-140.938	-140.939	-140.906	-140.904	264.838	264.824	264.853	264.865	264.852	264.852	264.865	264.851	264.895	264.864	264.864	264.853	264.852	264.865	264.878	264.879	264.906	264.851	264.865	264.849	264.894	264.877	264.877	264.865	264.851	264.879	264.864	264.894	264.865	264.936	264.878	264.864	2016_7_15_16_12_48
F2LS3SMLHFM5____	-13.718	-13.753	-13.685	-13.650	-13.683	-13.684	-13.650	-13.685	-13.579	-13.650	-13.650	-13.755	-13.683	-13.649	-13.612	-13.613	-13.544	-13.685	-13.647	-13.682	-13.607	-13.615	-13.615	-13.649	-13.712	-13.613	-13.650	-13.607	-13.648	-13.474	-13.612	-13.650	-140.873	-140.905	-140.980	-140.875	-140.906	-140.907	-140.875	-140.875	-140.905	-140.840	-140.840	-140.910	-140.906	-140.837	-140.835	-140.870	-140.835	-140.875	-140.871	-140.835	-140.870	-140.805	-140.805	-140.837	-140.896	-140.870	-140.840	-140.870	-140.870	-140.872	-140.836	-140.840	264.101	264.088	264.119	264.129	264.117	264.116	264.129	264.115	264.158	264.127	264.127	264.088	264.117	264.128	264.142	264.143	264.170	264.115	264.129	264.114	264.146	264.140	264.140	264.128	264.104	264.143	264.127	264.146	264.129	264.200	264.142	264.127	2016_7_15_16_12_51
F2LS3BDVGRXL____	-13.770	-13.776	-13.736	-13.700	-13.735	-13.738	-13.700	-13.735	-13.632	-13.699	-13.699	-13.737	-13.735	-13.700	-13.635	-13.664	-13.595	-13.735	-13.700	-13.735	-13.629	-13.664	-13.664	-13.700	-13.735	-13.664	-13.700	-13.629	-13.703	-13.526	-13.635	-13.700	-140.964	-140.965	-140.971	-140.958	-140.970	-140.967	-140.958	-140.962	-140.965	-140.926	-140.926	-140.972	-140.970	-140.934	-140.894	-140.932	-140.901	-140.962	-140.935	-140.930	-140.935	-140.872	-140.872	-140.934	-140.958	-140.932	-140.900	-140.935	-140.930	-140.932	-140.897	-140.900	264.758	264.755	264.772	264.786	264.772	264.771	264.786	264.772	264.813	264.785	264.785	264.772	264.772	264.785	264.809	264.799	264.826	264.772	264.785	264.770	264.813	264.797	264.797	264.785	264.772	264.799	264.784	264.813	264.784	264.855	264.809	264.784	2016_7_15_16_12_55
F2LS3HFRHFM5____	-13.945	-13.950	-13.881	-13.843	-13.880	-13.880	-13.843	-13.879	-13.775	-13.843	-13.843	-13.881	-13.880	-13.843	-13.808	-13.808	-13.738	-13.879	-13.844	-13.879	-13.775	-13.809	-13.809	-13.843	-13.878	-13.808	-13.844	-13.775	-13.845	-13.669	-13.809	-13.844	-140.942	-140.944	-140.919	-140.908	-140.919	-140.948	-140.908	-140.911	-140.916	-140.876	-140.876	-140.950	-140.919	-140.884	-140.874	-140.908	-140.877	-140.911	-140.912	-140.877	-140.883	-140.817	-140.817	-140.884	-140.908	-140.908	-140.877	-140.883	-140.883	-140.910	-140.851	-140.877	264.012	264.011	264.037	264.052	264.038	264.039	264.052	264.038	264.080	264.051	264.051	264.039	264.038	264.051	264.065	264.066	264.093	264.038	264.052	264.036	264.079	264.062	264.062	264.051	264.038	264.066	264.051	264.079	264.050	264.122	264.063	264.051	2016_7_15_16_12_58
F2LS3A8AGRXL____	-13.898	-13.905	-13.863	-13.828	-13.835	-13.835	-13.828	-13.862	-13.730	-13.828	-13.828	-13.863	-13.835	-13.827	-13.764	-13.792	-13.723	-13.862	-13.828	-13.834	-13.758	-13.792	-13.792	-13.827	-13.864	-13.792	-13.799	-13.758	-13.800	-13.653	-13.764	-13.799	-140.822	-140.824	-140.860	-140.790	-140.826	-140.802	-140.790	-140.792	-140.825	-140.757	-140.757	-140.831	-140.826	-140.792	-140.756	-140.789	-140.757	-140.792	-140.793	-140.755	-140.763	-140.727	-140.727	-140.792	-140.764	-140.789	-140.757	-140.763	-140.789	-140.791	-140.759	-140.757	264.701	264.698	264.716	264.728	264.726	264.725	264.728	264.714	264.768	264.726	264.726	264.715	264.726	264.728	264.752	264.742	264.768	264.714	264.728	264.724	264.755	264.740	264.740	264.728	264.712	264.742	264.738	264.755	264.739	264.798	264.752	264.738	2016_7_15_16_13_01
F2LS3957GRXL____	-13.214	-13.249	-13.179	-13.136	-13.172	-13.141	-13.136	-13.200	-13.074	-13.144	-13.144	-13.179	-13.172	-13.144	-13.109	-13.109	-13.031	-13.200	-13.166	-13.170	-13.074	-13.109	-13.109	-13.144	-13.172	-13.109	-13.144	-13.074	-13.138	-12.962	-13.102	-13.144	-130.237	-130.237	-130.237	-130.209	-130.245	-130.278	-130.209	-130.245	-130.307	-130.167	-130.167	-130.307	-130.245	-130.272	-130.237	-130.202	-130.173	-130.245	-130.243	-130.211	-130.272	-130.202	-130.202	-130.272	-130.210	-130.202	-130.237	-130.272	-130.213	-130.211	-130.178	-130.237	264.229	264.213	264.244	264.261	264.247	264.262	264.261	264.235	264.293	264.256	264.256	264.247	264.247	264.261	264.274	264.273	264.305	264.235	264.250	264.247	264.291	264.273	264.273	264.261	264.246	264.273	264.259	264.291	264.261	264.337	264.275	264.259	2016_7_15_16_13_04
