SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3KLTHFM5____	-22.820	-22.695	-22.740	-22.772	-22.961	-22.842	-22.803	-22.786	-22.806	-22.786	-22.786	-22.821	-22.751	-22.751	-22.751	-22.751	-22.728	-22.786	-22.751	-22.751	-22.821	-22.786	-22.821	-22.762	-22.727	-22.786	-22.786	-22.772	-22.716	-22.716	-22.716	-22.735	-137.787	-137.914	-137.965	-137.786	-138.027	-137.935	-137.931	-137.957	-137.949	-137.922	-137.887	-137.852	-137.922	-137.922	-137.887	-137.887	-137.823	-137.887	-137.887	-137.852	-137.852	-137.817	-137.852	-137.756	-137.791	-137.852	-137.887	-137.716	-137.852	-137.887	-137.817	-137.876	260.480	260.539	260.524	260.499	260.439	260.481	260.496	260.505	260.496	260.503	260.500	260.484	260.517	260.517	260.514	260.514	260.519	260.500	260.514	260.512	260.484	260.496	260.484	260.501	260.518	260.498	260.500	260.494	260.526	260.529	260.524	260.520	2016_7_15_16_16_46
F2LS3MG9HFM5____	-23.226	-23.104	-23.142	-23.176	-23.280	-23.248	-23.209	-23.191	-23.208	-23.172	-23.177	-23.226	-23.156	-23.138	-23.099	-23.099	-23.109	-23.191	-23.136	-23.156	-23.226	-23.191	-23.226	-23.171	-23.103	-23.191	-23.174	-23.191	-23.104	-23.121	-23.102	-23.138	-137.727	-137.818	-137.867	-137.725	-137.904	-137.867	-137.835	-137.902	-137.838	-137.798	-137.767	-137.797	-137.797	-137.798	-137.768	-137.768	-137.725	-137.762	-137.772	-137.797	-137.797	-137.762	-137.797	-137.657	-137.693	-137.797	-137.767	-137.727	-137.731	-137.832	-137.698	-137.766	260.445	260.500	260.488	260.465	260.435	260.446	260.459	260.471	260.460	260.472	260.467	260.450	260.478	260.486	260.499	260.499	260.492	260.462	260.484	260.478	260.450	260.462	260.450	260.462	260.492	260.464	260.469	260.459	260.494	260.495	260.493	260.483	2016_7_15_16_16_50
F2LS339XHFM1____	-22.729	-22.637	-22.662	-22.704	-22.808	-22.774	-22.738	-22.716	-22.751	-22.716	-22.699	-22.734	-22.681	-22.681	-22.667	-22.667	-22.664	-22.701	-22.681	-22.667	-22.734	-22.701	-22.734	-22.698	-22.663	-22.716	-22.716	-22.695	-22.632	-22.632	-22.631	-22.681	-137.763	-137.852	-137.904	-137.725	-137.939	-137.874	-137.841	-137.896	-137.896	-137.861	-137.796	-137.758	-137.861	-137.861	-137.795	-137.795	-137.763	-137.795	-137.826	-137.757	-137.758	-137.723	-137.758	-137.694	-137.730	-137.791	-137.826	-137.694	-137.758	-137.794	-137.725	-137.826	260.594	260.638	260.631	260.602	260.574	260.583	260.596	260.608	260.594	260.606	260.609	260.592	260.620	260.620	260.622	260.622	260.620	260.608	260.618	260.619	260.592	260.603	260.592	260.602	260.619	260.601	260.604	260.604	260.633	260.636	260.632	260.618	2016_7_15_16_16_53
F2LS3A7AHFM2____	-22.407	-22.302	-22.335	-22.365	-22.475	-22.439	-22.401	-22.370	-22.403	-22.369	-22.367	-22.402	-22.336	-22.334	-22.336	-22.336	-22.332	-22.369	-22.335	-22.336	-22.402	-22.371	-22.402	-22.366	-22.333	-22.367	-22.367	-22.365	-22.300	-22.301	-22.300	-22.333	-137.843	-137.934	-137.984	-137.844	-138.022	-137.956	-137.945	-137.945	-137.954	-137.913	-137.877	-137.841	-137.920	-137.915	-137.877	-137.877	-137.842	-137.876	-137.886	-137.839	-137.841	-137.804	-137.841	-137.774	-137.809	-137.842	-137.883	-137.773	-137.839	-137.876	-137.806	-137.881	260.767	260.816	260.806	260.784	260.752	260.762	260.776	260.789	260.776	260.787	260.786	260.769	260.801	260.802	260.798	260.798	260.798	260.785	260.799	260.796	260.769	260.779	260.769	260.779	260.795	260.783	260.786	260.780	260.810	260.812	260.808	260.799	2016_7_15_16_16_56
F2LS30UNGRX8____	-22.767	-22.664	-22.698	-22.737	-22.839	-22.806	-22.770	-22.737	-22.768	-22.735	-22.733	-22.768	-22.702	-22.700	-22.698	-22.698	-22.701	-22.733	-22.701	-22.700	-22.768	-22.734	-22.768	-22.732	-22.698	-22.733	-22.732	-22.730	-22.664	-22.663	-22.664	-22.700	-137.787	-137.877	-137.928	-137.747	-137.924	-137.898	-137.864	-137.861	-137.882	-137.844	-137.794	-137.759	-137.846	-137.845	-137.794	-137.794	-137.748	-137.793	-137.811	-137.758	-137.759	-137.723	-137.759	-137.717	-137.752	-137.758	-137.811	-137.718	-137.757	-137.792	-137.724	-137.810	260.673	260.721	260.710	260.682	260.653	260.665	260.677	260.690	260.679	260.690	260.687	260.671	260.704	260.704	260.701	260.701	260.697	260.687	260.701	260.698	260.671	260.682	260.671	260.683	260.699	260.685	260.689	260.683	260.713	260.715	260.711	260.702	2016_7_15_16_16_59
F2LS3SMLHFM5____	-22.707	-22.595	-22.660	-22.697	-22.772	-22.765	-22.729	-22.691	-22.755	-22.662	-22.720	-22.825	-22.629	-22.685	-22.630	-22.630	-22.633	-22.695	-22.628	-22.615	-22.825	-22.658	-22.825	-22.696	-22.634	-22.665	-22.700	-22.666	-22.580	-22.580	-22.580	-22.627	-137.710	-137.830	-137.883	-137.708	-137.894	-137.848	-137.815	-137.842	-137.890	-137.821	-137.820	-137.785	-137.830	-137.855	-137.749	-137.749	-137.708	-137.749	-137.793	-137.785	-137.785	-137.720	-137.785	-137.640	-137.711	-137.748	-137.757	-137.639	-137.785	-137.820	-137.750	-137.790	260.552	260.605	260.582	260.556	260.538	260.537	260.550	260.567	260.544	260.577	260.554	260.509	260.591	260.570	260.586	260.586	260.582	260.559	260.589	260.594	260.509	260.572	260.509	260.552	260.581	260.571	260.558	260.564	260.608	260.611	260.606	260.589	2016_7_15_16_17_26
F2LS3BDVGRXL____	-22.747	-22.633	-22.680	-22.708	-22.811	-22.774	-22.738	-22.701	-22.737	-22.702	-22.710	-22.749	-22.670	-22.668	-22.668	-22.668	-22.672	-22.711	-22.670	-22.667	-22.749	-22.704	-22.749	-22.701	-22.668	-22.714	-22.708	-22.707	-22.636	-22.644	-22.632	-22.670	-137.774	-137.898	-137.917	-137.774	-137.959	-137.917	-137.883	-137.910	-137.931	-137.889	-137.822	-137.848	-137.861	-137.855	-137.819	-137.819	-137.774	-137.873	-137.827	-137.806	-137.848	-137.777	-137.848	-137.746	-137.741	-137.848	-137.824	-137.704	-137.821	-137.883	-137.776	-137.819	260.476	260.530	260.513	260.492	260.463	260.475	260.487	260.503	260.490	260.502	260.494	260.480	260.513	260.513	260.511	260.511	260.506	260.497	260.511	260.510	260.480	260.494	260.480	260.493	260.506	260.494	260.495	260.487	260.524	260.525	260.523	260.510	2016_7_15_16_17_30
F2LS3HFRHFM5____	-22.873	-22.760	-22.798	-22.831	-22.939	-22.874	-22.867	-22.831	-22.871	-22.802	-22.839	-22.841	-22.769	-22.808	-22.768	-22.768	-22.795	-22.832	-22.768	-22.798	-22.841	-22.834	-22.841	-22.832	-22.793	-22.839	-22.858	-22.834	-22.764	-22.763	-22.763	-22.801	-137.833	-137.955	-138.008	-137.833	-138.056	-137.972	-137.938	-137.939	-137.992	-137.950	-137.875	-137.839	-137.960	-137.964	-137.872	-137.872	-137.832	-137.872	-137.922	-137.834	-137.839	-137.798	-137.839	-137.764	-137.833	-137.840	-137.956	-137.764	-137.834	-137.872	-137.801	-137.916	260.451	260.505	260.493	260.468	260.439	260.460	260.461	260.475	260.463	260.488	260.468	260.465	260.502	260.486	260.496	260.496	260.483	260.470	260.500	260.482	260.465	260.465	260.465	260.463	260.483	260.466	260.466	260.462	260.495	260.498	260.493	260.486	2016_7_15_16_17_34
F2LS3A8AGRXL____	-22.818	-22.706	-22.749	-22.778	-22.882	-22.876	-22.811	-22.776	-22.813	-22.777	-22.782	-22.817	-22.710	-22.742	-22.740	-22.740	-22.742	-22.775	-22.709	-22.741	-22.817	-22.777	-22.817	-22.778	-22.743	-22.781	-22.780	-22.780	-22.707	-22.706	-22.706	-22.708	-137.720	-137.810	-137.860	-137.720	-137.898	-137.852	-137.820	-137.821	-137.829	-137.789	-137.755	-137.719	-137.798	-137.790	-137.753	-137.753	-137.718	-137.753	-137.764	-137.716	-137.719	-137.680	-137.719	-137.649	-137.684	-137.720	-137.761	-137.650	-137.717	-137.753	-137.683	-137.756	260.674	260.725	260.711	260.690	260.660	260.659	260.683	260.697	260.683	260.695	260.691	260.674	260.722	260.709	260.707	260.707	260.704	260.693	260.721	260.704	260.674	260.688	260.674	260.685	260.702	260.688	260.692	260.684	260.718	260.721	260.716	260.721	2016_7_15_16_17_38
F2LS3957GRXL____	-22.841	-22.701	-22.764	-22.802	-22.995	-22.890	-22.855	-22.820	-22.855	-22.820	-22.890	-22.855	-22.785	-22.785	-22.785	-22.785	-22.765	-22.820	-22.737	-22.785	-22.855	-22.820	-22.855	-22.800	-22.765	-22.806	-22.820	-22.803	-22.750	-22.820	-22.750	-22.785	-136.919	-137.054	-137.100	-136.919	-137.165	-137.200	-137.095	-137.095	-137.165	-137.060	-137.095	-137.060	-137.060	-137.060	-137.025	-137.025	-136.959	-137.025	-137.076	-136.990	-137.060	-136.955	-137.060	-136.891	-136.926	-136.940	-137.025	-136.850	-137.060	-137.095	-137.025	-137.025	260.855	260.921	260.898	260.870	260.809	260.854	260.861	260.875	260.866	260.873	260.847	260.858	260.887	260.887	260.885	260.885	260.888	260.870	260.908	260.882	260.858	260.866	260.858	260.869	260.886	260.870	260.870	260.865	260.901	260.875	260.899	260.885	2016_7_15_16_17_54
