SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3BDVGRXL____	-13.439	-13.475	-13.405	-13.368	-13.404	-13.405	-13.368	-13.433	-13.331	-13.369	-13.369	-13.405	-13.404	-13.398	-13.334	-13.334	-13.265	-13.433	-13.370	-13.405	-13.299	-13.333	-13.333	-13.398	-13.404	-13.334	-13.369	-13.299	-13.370	-13.194	-13.334	-13.369	-141.081	-141.113	-141.119	-141.078	-141.115	-141.113	-141.078	-141.081	-141.113	-141.047	-141.047	-141.119	-141.115	-141.083	-141.038	-141.077	-141.047	-141.081	-141.082	-141.046	-141.082	-141.015	-141.015	-141.083	-141.078	-141.077	-141.047	-141.082	-141.077	-141.079	-141.018	-141.047	264.222	264.208	264.237	264.250	264.237	264.236	264.250	264.224	264.266	264.248	264.248	264.237	264.237	264.238	264.262	264.264	264.290	264.224	264.249	264.234	264.278	264.262	264.262	264.238	264.236	264.264	264.248	264.278	264.249	264.320	264.261	264.248	2016_7_15_16_14_03
F2LS3HQHHFM5____	-13.793	-13.831	-13.761	-13.725	-13.761	-13.791	-13.725	-13.790	-13.685	-13.725	-13.725	-13.762	-13.761	-13.754	-13.690	-13.690	-13.650	-13.790	-13.756	-13.760	-13.655	-13.690	-13.690	-13.754	-13.760	-13.690	-13.725	-13.655	-13.726	-13.550	-13.690	-13.725	-141.009	-140.984	-140.987	-140.949	-140.985	-141.014	-140.949	-140.979	-141.009	-140.916	-140.916	-140.987	-140.985	-140.977	-140.913	-140.947	-140.917	-140.979	-140.980	-140.914	-140.951	-140.882	-140.882	-140.977	-140.950	-140.947	-140.916	-140.951	-140.950	-140.948	-140.914	-140.916	264.076	264.060	264.088	264.101	264.088	264.077	264.101	264.076	264.120	264.100	264.100	264.088	264.088	264.091	264.114	264.115	264.130	264.076	264.090	264.086	264.130	264.113	264.113	264.091	264.087	264.115	264.100	264.130	264.101	264.172	264.114	264.100	2016_7_15_16_14_06
F2LS3MG9HFM5____	-13.634	-13.640	-13.599	-13.563	-13.598	-13.570	-13.563	-13.598	-13.495	-13.563	-13.563	-13.598	-13.598	-13.563	-13.528	-13.529	-13.459	-13.598	-13.564	-13.598	-13.493	-13.527	-13.527	-13.563	-13.599	-13.529	-13.563	-13.493	-13.565	-13.389	-13.529	-13.563	-140.922	-140.925	-140.962	-140.921	-140.927	-140.929	-140.921	-140.922	-140.923	-140.858	-140.858	-140.962	-140.927	-140.922	-140.885	-140.887	-140.857	-140.922	-140.922	-140.887	-140.924	-140.856	-140.856	-140.922	-140.892	-140.887	-140.888	-140.924	-140.922	-140.889	-140.862	-140.888	264.137	264.134	264.152	264.165	264.151	264.163	264.165	264.151	264.193	264.163	264.163	264.153	264.151	264.165	264.178	264.178	264.205	264.151	264.165	264.150	264.194	264.177	264.177	264.165	264.150	264.178	264.164	264.194	264.165	264.234	264.177	264.164	2016_7_15_16_14_09
F2LS35BZHFM1____	-13.642	-13.679	-13.609	-13.573	-13.607	-13.607	-13.573	-13.606	-13.505	-13.574	-13.574	-13.610	-13.607	-13.574	-13.538	-13.538	-13.469	-13.606	-13.574	-13.609	-13.504	-13.538	-13.538	-13.574	-13.608	-13.538	-13.574	-13.504	-13.574	-13.399	-13.538	-13.574	-141.071	-141.043	-141.046	-141.009	-141.075	-141.076	-141.009	-141.040	-141.044	-140.975	-140.975	-141.047	-141.075	-141.011	-140.973	-141.009	-140.976	-141.040	-141.012	-140.976	-141.011	-140.947	-140.947	-141.011	-141.009	-141.009	-140.977	-141.011	-141.009	-141.011	-140.976	-140.977	264.814	264.797	264.826	264.839	264.828	264.828	264.839	264.827	264.868	264.837	264.837	264.825	264.828	264.839	264.852	264.853	264.879	264.827	264.838	264.823	264.867	264.851	264.851	264.839	264.825	264.853	264.837	264.867	264.838	264.909	264.852	264.837	2016_7_15_16_14_12
F2LS339XHFM1____	-13.565	-13.601	-13.531	-13.495	-13.530	-13.532	-13.495	-13.531	-13.425	-13.494	-13.494	-13.531	-13.530	-13.495	-13.460	-13.460	-13.390	-13.531	-13.496	-13.531	-13.425	-13.460	-13.460	-13.495	-13.531	-13.460	-13.496	-13.425	-13.496	-13.321	-13.460	-13.496	-140.881	-140.884	-140.889	-140.848	-140.885	-140.885	-140.848	-140.854	-140.883	-140.818	-140.818	-140.863	-140.885	-140.851	-140.813	-140.849	-140.817	-140.854	-140.854	-140.820	-140.851	-140.789	-140.789	-140.851	-140.826	-140.849	-140.820	-140.851	-140.824	-140.850	-140.794	-140.820	264.163	264.149	264.177	264.190	264.177	264.177	264.190	264.176	264.219	264.189	264.189	264.176	264.177	264.190	264.203	264.204	264.231	264.176	264.190	264.174	264.219	264.202	264.202	264.190	264.175	264.204	264.189	264.219	264.189	264.260	264.202	264.189	2016_7_15_16_14_15
F2LS3EKPHFM2____	-13.538	-13.544	-13.474	-13.469	-13.504	-13.474	-13.469	-13.474	-13.369	-13.469	-13.469	-13.476	-13.504	-13.468	-13.434	-13.403	-13.334	-13.474	-13.439	-13.474	-13.399	-13.403	-13.403	-13.468	-13.503	-13.403	-13.439	-13.399	-13.439	-13.263	-13.403	-13.439	-140.749	-140.725	-140.723	-140.714	-140.751	-140.726	-140.714	-140.714	-140.749	-140.680	-140.680	-140.752	-140.751	-140.715	-140.682	-140.688	-140.678	-140.714	-140.713	-140.680	-140.686	-140.649	-140.649	-140.715	-140.688	-140.688	-140.679	-140.686	-140.690	-140.713	-140.683	-140.679	264.169	264.166	264.193	264.195	264.183	264.194	264.195	264.193	264.237	264.194	264.194	264.194	264.183	264.196	264.208	264.221	264.249	264.193	264.207	264.192	264.223	264.219	264.219	264.196	264.181	264.221	264.206	264.223	264.206	264.278	264.221	264.206	2016_7_15_16_14_23
F2LS3HZVHFM5____	-13.606	-13.612	-13.542	-13.505	-13.571	-13.543	-13.505	-13.540	-13.438	-13.505	-13.505	-13.543	-13.571	-13.504	-13.472	-13.471	-13.403	-13.540	-13.506	-13.541	-13.437	-13.470	-13.470	-13.504	-13.542	-13.471	-13.505	-13.437	-13.507	-13.332	-13.471	-13.505	-141.142	-141.141	-141.120	-141.082	-141.146	-141.146	-141.082	-141.111	-141.113	-141.048	-141.048	-141.121	-141.146	-141.107	-141.044	-141.078	-141.048	-141.111	-141.111	-141.078	-141.082	-141.015	-141.015	-141.107	-141.080	-141.078	-141.049	-141.082	-141.081	-141.080	-141.047	-141.049	264.157	264.154	264.181	264.195	264.171	264.182	264.195	264.182	264.223	264.194	264.194	264.181	264.171	264.196	264.207	264.209	264.235	264.182	264.196	264.180	264.222	264.207	264.207	264.196	264.180	264.209	264.194	264.222	264.194	264.265	264.207	264.194	2016_7_15_16_14_26
F2LS3SMLHFM5____	-13.563	-13.570	-13.530	-13.493	-13.530	-13.531	-13.493	-13.499	-13.395	-13.494	-13.494	-13.531	-13.530	-13.494	-13.458	-13.458	-13.389	-13.499	-13.495	-13.499	-13.423	-13.458	-13.458	-13.494	-13.529	-13.458	-13.494	-13.423	-13.495	-13.321	-13.428	-13.494	-140.901	-140.904	-140.935	-140.869	-140.904	-140.876	-140.869	-140.868	-140.902	-140.834	-140.834	-140.906	-140.904	-140.868	-140.835	-140.867	-140.835	-140.868	-140.868	-140.833	-140.870	-140.801	-140.801	-140.868	-140.898	-140.867	-140.834	-140.870	-140.871	-140.870	-140.837	-140.834	264.165	264.162	264.179	264.191	264.178	264.176	264.191	264.189	264.233	264.190	264.190	264.178	264.178	264.191	264.205	264.206	264.232	264.189	264.191	264.188	264.220	264.203	264.203	264.191	264.178	264.206	264.190	264.220	264.191	264.261	264.217	264.190	2016_7_15_16_14_30
F2LS38TUGRXL____	-13.927	-13.962	-13.894	-13.856	-13.892	-13.893	-13.856	-13.892	-13.787	-13.856	-13.856	-13.893	-13.892	-13.856	-13.822	-13.822	-13.751	-13.892	-13.858	-13.892	-13.787	-13.821	-13.821	-13.856	-13.892	-13.822	-13.857	-13.787	-13.857	-13.682	-13.822	-13.857	-141.242	-141.243	-141.252	-141.212	-141.247	-141.245	-141.212	-141.215	-141.244	-141.183	-141.183	-141.251	-141.247	-141.217	-141.173	-141.211	-141.183	-141.215	-141.215	-141.180	-141.215	-141.147	-141.147	-141.217	-141.210	-141.211	-141.181	-141.215	-141.208	-141.212	-141.176	-141.181	264.031	264.018	264.045	264.059	264.046	264.045	264.059	264.045	264.088	264.058	264.058	264.046	264.046	264.059	264.071	264.073	264.100	264.045	264.058	264.043	264.087	264.070	264.070	264.059	264.044	264.073	264.057	264.087	264.058	264.129	264.071	264.057	2016_7_15_16_14_33
F2LS3957GRXL____	-13.559	-13.565	-13.496	-13.489	-13.524	-13.495	-13.489	-13.523	-13.420	-13.489	-13.489	-13.524	-13.524	-13.488	-13.424	-13.454	-13.384	-13.523	-13.489	-13.495	-13.419	-13.454	-13.454	-13.488	-13.524	-13.454	-13.489	-13.419	-13.490	-13.314	-13.424	-13.489	-141.041	-141.045	-141.047	-141.009	-141.046	-141.044	-141.009	-141.012	-141.042	-140.978	-140.978	-141.049	-141.046	-141.013	-140.973	-141.035	-141.003	-141.012	-141.041	-141.006	-141.013	-140.949	-140.949	-141.013	-141.037	-141.035	-141.006	-141.013	-141.010	-141.009	-140.952	-141.006	264.172	264.169	264.198	264.199	264.186	264.198	264.199	264.185	264.228	264.197	264.197	264.186	264.186	264.199	264.223	264.214	264.241	264.185	264.200	264.196	264.227	264.211	264.211	264.199	264.186	264.214	264.199	264.227	264.198	264.269	264.223	264.199	2016_7_15_16_14_39
